codgeo,ze2020,bpe_facilities_2024_total
61432,2812,12
63088,8410,2
62183,3204,19
62186,3215,314
61348,0051,11
61366,2814,3
62844,3219,22
62909,3203,9
63097,8410,2
62748,3213,48
63057,8417,14
62205,3219,42
63026,8408,112
62660,3203,11
62652,3205,101
62598,3207,19
62573,3215,93
62056,3206,38
62334,3207,17
62366,3205,7
62001,3215,45
62509,3219,9
62523,3215,171
62092,3203,7
62090,3204,1
62083,3205,162
61413,2801,5
61391,2809,82
62037,3203,90
62558,3204,3
62796,3203,21
62692,3206,12
62292,3219,12
61347,2812,6
62252,3205,87
62246,3219,3
62180,3204,10
61429,2812,22
62572,3208,8
62570,3215,244
63003,8417,391
62052,3206,11
62054,3206,26
62057,3207,218
62661,3204,17
62658,3206,2
61502,0051,1
61483,2809,158
62007,3203,28
62139,3219,181
62460,3204,8
62790,3219,2
62746,3206,134
62739,3208,9
62637,3215,286
62821,3206,9
62265,3219,21
62100,3204,95
61339,2801,96
61297,2812,64
61319,0051,2
62166,3205,19
62468,3204,10
62484,3203,5
62883,3204,3
62874,3203,27
62306,3203,18
62319,3203,3
62664,3203,5
61492,0051,3
61486,2809,152
62522,3204,11
62861,3215,102
62850,3204,13
62553,3205,8
62579,3203,17
63059,8408,11
63001,8408,124
62365,3204,4
62362,3203,4
62775,3206,7
62772,3219,16
63124,8408,890
63095,8417,7
62141,3219,14
62123,3204,11
62148,3215,156
62221,3203,8
62277,3215,69
62624,3215,340
62831,3205,9
61328,2801,8
61294,2801,46
61346,2814,12
62069,3204,14
62053,3219,23
62061,3203,12
62044,3204,43
62648,3206,9
62644,3219,9
62685,3219,9
62718,3203,32
62474,3206,42
62756,3213,21
62074,3203,7
62533,3219,3
63032,8408,416
62443,3205,157
62452,3219,24
62323,3203,30
62320,3203,7
62781,3208,10
62518,3204,5
63115,0063,2
61473,2801,9
62571,3204,163
62207,3204,37
62383,3212,28
62380,3215,5
62619,3203,3
62642,3205,16
62042,3203,24
62663,3203,4
63093,8408,37
63062,8423,9
63089,8408,44
62465,3203,9
62481,3204,6
62723,3204,5
62859,3204,5
62833,3204,2
62444,3207,7
62434,3203,4
62120,3205,14
62187,3204,5
62514,3204,9
62544,3203,2
62336,3219,13
62349,3205,34
62893,3206,244
62879,3203,1
62308,3206,14
62600,3205,4
61401,2809,4
62271,3219,19
62273,3206,12
62375,3203,2
62378,3203,4
62625,3204,2
62665,3204,8
63084,8408,58
62838,3204,2
62439,3207,12
62091,3203,1
62079,3203,3
62754,3203,11
62688,3204,194
62275,3204,12
62254,3219,13
62244,3207,128
62550,3204,39
61307,2814,5
63047,8408,180
61435,2812,10
62171,3204,5
61479,2801,1
62762,3204,2
62304,3219,6
61376,2809,24
61387,2809,21
62022,3206,20
63075,8408,591
62645,3213,132
62358,3215,5
62360,3207,51
62062,3204,1
62055,3207,7
62744,3203,109
62843,3219,1
63006,8410,7
62230,3206,37
62237,3206,14
62102,3206,9
62824,3204,5
61416,0051,2
61442,2809,7
62690,3204,4
62719,3204,8
61303,2801,14
62589,3203,25
62559,3208,65
62555,3205,113
62566,3206,18
62268,3206,249
62152,3203,5
61476,0051,7
62310,3205,38
62242,3203,1
62363,3203,19
63091,8410,26
62675,3219,7
62656,3219,17
62864,3203,33
61386,2812,18
61349,2801,4
62810,3203,43
61444,2809,2
62774,3207,194
62697,3212,4
63014,8408,617
62583,3203,20
62538,3204,6
62887,3204,6
62291,3215,78
61488,2812,4
63119,8417,8
62235,3206,100
63051,8410,14
61400,0051,7
62181,3203,68
62312,3204,6
62745,3204,5
61308,2801,3
61332,2809,18
62476,3215,21
63090,8408,13
63066,8417,54
61451,2809,10
62768,3204,1
62267,3219,14
62279,3203,94
62261,3204,320
62392,3203,6
62527,3204,11
62526,3206,3
62499,3204,6
61350,0051,5
62108,3204,684
62878,3203,16
62341,3203,14
62202,3206,23
62722,3204,2
63096,8408,12
63118,0063,19
62301,3219,2
62253,3203,4
62679,3206,10
62655,3204,7
63092,8408,56
63070,8408,203
62418,3203,6
61440,2812,24
61424,0051,5
63016,8417,39
63027,8417,2
63033,8432,11
61372,0051,8
62601,3205,10
62280,3203,6
62564,3205,10
62691,3219,25
62877,3203,8
62201,3204,98
63113,8408,5999
63120,8408,26
62093,3203,6
62114,3204,4
62749,3204,6
62302,3206,11
62449,3204,7
62229,3219,15
62163,3204,4
62839,3203,26
62872,3204,9
63030,8432,9
62266,3203,3
62569,3219,17
62586,3203,10
62066,3219,1
61464,0051,216
61393,2801,3
62414,3203,8
62118,3203,6
62529,3216,41
62897,3219,15
62204,3204,68
61301,0051,3
62085,3203,5
62249,3215,184
62233,3204,27
62788,3219,13
62581,3204,9
62175,3204,2
62493,3203,7
61439,2809,2
63061,8408,13
63042,8408,103
62633,3204,13
62374,3203,5
63122,8410,4
62103,3203,7
63020,8408,15
63015,8417,17
63024,0063,4
62218,3205,11
62727,3205,55
62747,3205,14
62741,3203,1
62437,3204,12
62440,3208,53
62447,3204,309
62530,3206,11
62548,3207,236
62881,3204,12
62515,3203,9
62512,3205,19
62122,3203,9
62845,3206,8
62258,3204,10
62228,3207,6
62485,3219,11
62036,3204,33
62162,3205,9
62795,3203,3
63050,8410,152
63056,8417,14
62764,3203,107
62621,3207,30
63064,0063,4
63072,8417,54
62043,3207,64
61497,0051,46
62009,3203,7
61475,2812,29
62005,3203,35
62730,3213,44
62318,3204,470
62700,3204,3
62709,3203,9
62853,3206,12
62841,3205,67
62847,3205,71
62129,3203,1
62398,3204,3
62248,3203,11
61322,0051,2
62491,3216,153
62494,3203,1
62470,3204,2
62535,3204,8
62284,3212,60
63101,8423,4
63100,8408,15
61472,2801,5
61423,2812,17
62636,3206,10
62356,3205,26
62024,3219,25
62584,3205,32
62587,3215,190
62236,3204,7
62173,3212,130
63058,8417,10
63038,8410,218
62763,3204,30
62759,3206,11
62779,3203,2
61365,0051,5
61362,2809,13
62453,3219,1
62863,3216,117
62848,3205,80
62299,3204,9
62886,3206,8
62702,3219,16
62711,3206,89
62682,3204,2
62755,3206,113
61345,0061,110
62402,3206,10
62388,3204,11
62390,3204,69
62411,3204,2
62407,3205,16
61438,0051,7
62524,3206,40
62507,3203,7
62112,3203,18
62478,3219,9
61358,2801,3
62346,3204,7
62030,3203,7
63052,8410,45
62904,3207,14
62891,3204,2
62051,3215,189
62065,3215,388
62758,3206,549
62769,3207,11
62167,3206,6
62189,3203,1
62309,3219,43
62595,3219,41
62125,3206,10
62649,3203,31
62670,3206,16
63081,8417,7
62206,3204,8
61394,0061,30
63106,8408,49
61292,2809,19
62733,3203,3
62534,3219,158
62031,3207,41
62344,3205,2
61422,2812,28
62445,3205,24
62421,3208,16
62826,3204,558
62247,3219,12
63073,8410,8
62311,3215,37
62789,3206,6
62773,3206,169
62783,3204,7
61314,2801,15
61412,0051,28
61406,2812,5
62144,3203,13
62458,3219,26
62059,3207,16
62735,3205,77
62409,3203,7
62604,3206,187
62577,3204,2
62542,3203,6
62028,3205,9
61487,2809,8
61484,0061,128
61512,2801,3
62012,3203,7
62435,3204,5
61460,2812,45
61419,0051,4
62830,3208,1
63017,8410,8
62089,3206,10
62630,3203,11
62313,3219,36
62327,3205,14
62297,3219,103
62852,3207,27
62647,3204,16
62678,3206,12
62488,3207,21
62778,3203,4
63044,8408,13
63060,8423,3
62283,3204,1
61295,2809,2
61304,0051,8
62143,3204,1
62049,3205,10
62071,3205,12
62513,3204,5
62521,3204,4
62385,3203,8
62753,3203,239
62726,3219,6
62646,3212,15
62657,3207,16
62802,3203,3
62300,3206,65
62592,3219,11
61500,2812,6
61503,2801,2
62610,3204,28
62565,3219,1
62193,3207,1984
62095,3219,3
62765,3219,686
62251,3206,17
62857,3203,6
62038,3207,210
62137,3204,1
62487,3206,36
62041,3203,1998
63065,8417,8
63087,8410,2
63082,8408,22
61398,0051,2
61361,2809,7
62734,3212,21
62732,3205,8
62903,3206,25
62898,3219,3
62819,3219,31
62808,3204,4
62389,3203,1
62359,3204,15
62450,3204,4
62422,3203,15
62330,3205,37
62298,3208,11
62596,3204,5
62608,3203,4
62582,3203,24
62611,3203,21
62635,3204,6
63128,8417,24
62651,3203,11
62094,3204,11
62029,3205,10
62035,3205,135
62257,3219,10
62496,3204,6
63037,8417,13
63039,8417,5
61466,2809,29
61447,2809,34
61462,2801,26
63076,8417,4
62131,3203,5
62433,3204,2
61381,0051,2
62800,3203,7
62576,3203,4
62196,3204,21
62194,3205,127
61392,2812,4
62379,3203,10
62232,3205,20
62293,3204,4
62084,3203,4
62086,3203,13
62738,3219,3
62736,3216,106
63019,8408,137
62502,3205,135
62501,3204,8
62706,3205,81
62716,3207,11
62793,3215,30
62560,3206,269
62463,3206,71
62464,3215,82
62413,3215,300
63098,8410,16
62127,3206,6
62361,3204,104
62622,3219,3
61405,0061,11
61379,0061,6
61352,2801,2
62567,3219,11
62541,3204,3
62882,3219,21
62782,3212,13
62238,3204,3
62725,3204,4
62473,3205,212
62133,3215,227
61399,2801,1
62286,3205,7
62289,3204,29
62580,3204,11
62156,3207,12
62856,3203,11
62804,3203,4
62814,3203,1
62832,3204,10
62347,3203,3
62350,3205,47
62531,3207,25
62111,3203,13
62906,3207,31
62899,3206,73
62008,3219,26
61510,2812,4
61485,2814,7
63077,8410,54
62165,3206,5
62168,3206,30
62169,3219,9
61341,0051,48
62728,3212,24
61357,0051,1
62480,3205,82
62634,3207,14
61446,2812,4
62505,3206,9
62339,3204,3
62263,3203,189
62262,3205,44
62837,3219,9
62870,3204,34
62871,3204,9
63002,8417,4
63031,8410,15
62813,3205,9
63111,8410,4
61491,2812,115
62179,3206,7
62013,3203,47
62784,3203,21
62698,3204,7
62686,3204,14
61326,2809,6
61344,2801,47
62073,3203,38
62626,3215,50
62862,3219,1
62406,3203,6
61448,0061,10
63045,8417,21
62326,3203,5
62328,3205,14
62822,3204,2
62504,3219,17
62345,3204,1
62340,3205,20
62371,3215,45
63069,8408,189
62190,3205,47
62715,3203,7
62888,3206,4
62890,3204,11
62786,3206,7
61508,2814,165
62002,3203,4
62003,3215,10
61317,2812,4
62047,3204,2
62539,3203,1
62540,3205,41
62563,3215,173
62270,3205,169
62426,3203,5
62868,3204,5
62457,3205,155
62792,3219,25
62823,3219,7
62097,3203,51
62395,3204,6
62631,3204,9
62138,3204,33
62525,3219,342
62605,3204,1
61421,2809,16
61370,2809,1
62315,3204,5
62325,3219,58
62303,3204,7
62466,3204,9
62492,3204,5
63079,8410,4
63063,8408,296
63080,8410,95
62260,3204,8
61493,2812,1
62017,3219,4
62880,3206,8
61316,2801,5
62791,3203,3
62777,3203,5
62860,3203,1
62818,3204,2
62799,3204,25
62836,3205,19
62329,3206,52
62214,3206,12
62198,3203,15
62106,3212,5
62588,3204,219
62724,3215,242
62639,3203,22
61414,0051,55
62149,3219,7
62147,3203,15
62256,3219,4
63102,8417,31
63126,8408,26
63117,8410,5
62021,3204,9
62855,3203,6
62695,3203,4
62699,3207,19
61331,0051,3
62401,3215,84
62405,3203,12
62295,3219,32
62331,3203,30
61369,2809,31
62613,3219,34
62618,3207,30
62812,3219,15
62816,3203,3
61459,2809,9
62113,3203,12
62068,3203,6
62603,3206,24
62153,3219,16
62477,3203,25
62469,3208,22
62495,3206,6
62352,3204,3
62353,3203,5
62896,3206,14
62905,3219,31
62873,3203,20
62858,3203,5
62015,3204,8
61494,2801,68
61505,2801,5
61501,0061,12
62419,3206,3
62225,3219,22
61382,0051,42
62105,3206,7
61342,2812,42
61330,2812,7
62798,3203,7
62829,3203,10
62805,3205,8
62801,3215,82
62561,3203,6
62067,3219,11
62119,3205,1270
63005,8410,13
62164,3208,26
62203,3207,8
62197,3205,41
62662,3207,22
62669,3205,6
62650,3203,9
63121,8410,58
61395,0061,13
61404,0051,28
61371,2801,6
61385,2812,8
62593,3203,2
62590,3203,4
62574,3203,4
62259,3203,57
62227,3204,5
62391,3205,24
62620,3205,48
62640,3203,9
62508,3205,10
62416,3204,3
62875,3219,26
62160,3206,1388
62459,3203,5
62333,3205,5
62222,3204,7
62170,3215,66
62076,3206,5
62597,3203,6
61427,2801,5
62475,3203,2
63105,8417,11
61445,2809,30
62456,3205,19
63267,8417,18
62472,3204,4
64168,7522,42
62471,3219,17
63397,8408,68
64095,7522,13
63304,8423,6
64173,7522,10
63273,8408,55
63185,8410,15
63176,8408,5
63449,8408,12
64135,7522,19
63142,8417,11
63139,8417,15
64523,7522,33
63321,8410,39
63376,8410,6
63389,8410,2
63391,8408,11
64396,7522,61
64554,7522,10
64356,7522,4
64010,7521,55
63228,0063,23
64066,7503,19
64101,7522,26
64078,7522,18
63194,8408,11
65278,7624,2
65269,7624,8
65276,7624,5
64119,7522,31
64448,7522,79
64179,7522,3
65053,7622,4
64385,7522,11
64391,7521,6
63378,8408,29
62467,3204,4
62462,3204,6
65247,7624,4
64170,7522,5
64038,7503,148
63428,8423,9
63420,8408,29
64225,7521,27
65178,7624,1
65133,7624,10
63198,8408,37
63279,8410,30
64535,7522,22
64533,7521,77
63179,8417,35
64109,7522,88
64268,7521,13
63141,8408,88
64445,7522,3863
62483,3206,6
62490,3203,5
64031,7522,6
64058,7522,18
63302,8408,148
63292,0063,7
63366,8410,6
64162,7521,12
65049,7624,5
65069,7624,65
64335,7522,588
63450,0063,7
64210,7522,5
64213,7503,157
64215,7521,6
63230,8417,6
65238,7624,8
65239,7624,2
64086,7503,51
63178,8410,899
64521,7522,12
63326,8408,17
64022,7521,3
64004,7521,6
64014,7503,38
65266,7624,1
65259,7624,6
64450,7522,14
64380,7522,15
63152,8423,4
65019,7624,17
65002,7624,41
65029,7624,30
65186,7622,1
65163,7624,5
64202,7521,13
63306,8408,29
63132,8417,91
63148,8408,105
64435,7521,16
63463,8417,22
63460,0063,14
63357,8410,3
64148,7522,30
64153,7522,7
64344,7522,9
64362,7521,18
65080,7624,10
65104,7624,10
65117,7624,1
65248,7624,19
65231,7624,6
65195,7624,19
64513,7522,102
64016,7503,23
62489,3205,73
63322,8408,77
64287,7521,12
64276,7521,13
63425,8408,53
64137,7522,13
64041,7522,85
64048,7522,4
64054,7522,35
63195,8417,235
65045,7624,27
65287,7622,59
65157,7624,3
65173,7624,6
65161,7624,6
65184,7624,6
64504,7503,138
64489,7503,18
64457,7522,10
64230,7522,208
63311,8408,12
64338,7522,6
63201,8408,35
64172,7522,14
65215,7624,3
65009,7624,8
64104,7521,79
64080,7522,14
64006,7521,38
63473,8408,9
64028,7522,9
64050,7521,4
63171,8423,10
64129,7522,522
65288,7624,3
65261,7624,1
65175,7622,6
65070,7624,11
63313,8410,8
63315,8408,94
64226,7522,7
64543,7503,13
63285,8408,140
64433,7521,19
64408,7522,3
62486,3205,24
65003,7624,10
65234,7624,5
65250,7624,24
63339,0063,2
63323,8417,4
64040,7521,84
64216,7522,55
64077,7522,6
64069,7521,11
63472,8408,16
64003,7522,21
64460,7521,7
63172,8410,6
63196,8408,14
63137,8417,10
65046,7624,8
64121,7522,9
63288,8408,8
63466,8410,7
63434,8417,22
65295,7624,133
64355,7522,2
65028,7624,9
64552,7522,6
62479,3205,44
64145,7522,18
64141,7522,13
64260,7503,858
64052,7522,3
65100,7624,174
65084,7624,6
65226,7624,242
63240,8408,12
63242,8410,12
64475,7521,30
64505,7522,5
64130,7503,44
65035,7624,11
65065,7624,6
65191,7624,4
65155,7622,1
65007,7624,48
64261,7521,18
64274,7503,17
64275,7503,58
65251,7624,100
63264,8408,24
65202,7624,8
63209,8410,5
63337,8417,3
64112,7522,33
64114,7522,12
63254,8408,57
63255,8410,24
64189,7503,298
63301,8417,20
64099,7521,4
65054,7624,19
63377,8423,14
65023,7624,2
65001,7624,8
64337,7522,6
64370,7522,23
64271,7503,31
64283,7503,11
64253,7521,14
65294,7624,6
65245,7624,5
64165,7521,13
64064,7521,25
64194,7522,15
64181,7522,10
64421,7521,57
64434,7521,2
64131,7522,32
63184,8417,13
63421,0063,12
64545,7503,528
64488,7522,16
64019,7521,10
63457,8408,222
65168,7624,38
65140,7624,2
63281,8423,86
64365,7522,15
63204,8408,36
64453,7522,146
64449,7521,5
64469,7522,16
63422,8410,14
64398,7522,24
65275,7624,4
65199,7624,33
65055,7624,13
65016,7624,7
64239,7522,7
64209,7521,18
64060,7522,59
63465,8417,45
63431,8417,4
64484,7503,55
63354,8423,87
63387,8432,22
64301,7522,41
64159,7522,9
64102,7503,3525
64079,7522,2
63300,8408,775
65170,7604,1
65190,7624,3
65150,7624,12
63192,0063,55
64531,7521,3
64461,7510,82
65253,7624,3
65284,7624,33
63247,8410,95
65205,7624,5
63459,8432,13
64407,7503,185
64392,7519,2
63331,8417,12
65187,7624,7
63131,8408,35
63129,0063,11
63149,8408,21
64297,7503,11
63276,8417,74
64089,7522,2
64082,7522,11
64091,7522,20
63375,8410,8
63390,8408,16
64510,7522,47
64343,7522,16
65256,7624,2
64266,7522,7
65132,7624,1
64383,7522,7
64328,7521,35
64322,7503,16
63442,8410,4
63220,8410,5
64466,7521,21
64234,7522,8
64232,7522,9
64228,7521,9
64247,7521,24
64530,7521,44
63161,8417,15
63150,8408,59
63140,8423,3
63136,8417,19
65034,7624,3
65037,7624,4
64218,7503,16
64183,7522,22
64015,7521,12
64174,7522,4
64150,7503,12
64364,7503,21
65290,7624,4
64269,7522,203
64264,7521,1
64259,7503,50
63384,8417,9
64546,7503,113
63296,8408,23
63310,8417,6
63318,8408,23
63439,8410,6
65212,7624,26
63403,8410,14
64509,7521,5
63353,8417,53
63373,8423,4
64252,7521,27
64240,7521,13
64551,7521,5
65071,7624,3
65237,7624,4
64106,7521,17
63433,8408,3
63146,8408,31
64193,7522,4
64219,7521,15
64222,7521,5
65194,7624,8
64072,7522,15
64149,7522,8
63364,8417,19
64245,7521,18
64243,7522,13
63197,8408,4
63202,8410,5
63372,8408,25
64296,7522,5
64330,7521,15
63261,8410,31
63287,8410,15
64375,7503,8
64555,7521,6
64454,7522,18
64463,7522,23
64196,7522,3
65185,7624,22
65164,7624,4
64409,7521,30
64436,7503,64
63248,8408,56
63154,8408,15
64140,7503,293
64046,7503,14
64062,7521,167
65236,7624,14
63344,8408,7
63298,8417,10
65334,7624,8
65264,7624,21
63167,8408,14
63170,0063,23
64204,7521,75
64208,7522,14
63443,8408,15
63464,8408,12
63440,8410,9
64073,7522,16
64100,7503,129
64067,7522,99
64235,7521,9
64108,7522,16
64126,7521,42
65213,7624,5
64161,7510,26
63159,0063,5
65315,7624,30
65149,7624,2
65051,7622,17
64262,7522,11
64412,7521,1
64413,7522,30
64418,7522,9
64425,7503,15
64442,7522,8
64410,7522,224
63327,8408,87
64017,7521,18
64212,7522,9
63405,8408,15
63423,8410,15
64324,7521,77
64300,7522,67
64527,7503,72
65067,7624,1
65042,7624,26
64359,7521,29
64332,7522,6
64350,7503,48
63250,8410,25
65348,7624,3
65320,7624,42
65332,7624,8
64499,7522,286
65293,7624,2
64152,7522,55
64160,7503,425
64451,7522,1
64452,7522,11
64094,7503,100
63186,0063,7
63427,8408,19
63424,8408,20
63348,8410,3
65172,7624,2
65128,7624,5
64258,7521,6
64005,7522,27
64538,7503,43
64522,7521,21
63456,8410,10
63271,8417,37
64389,7522,15
65066,7624,2
65291,7624,10
65283,7624,5
65313,7624,35
63256,8417,8
63234,8410,37
63371,8417,5
63333,8408,4
64090,7522,2
65180,7624,3
64559,7521,24
65208,7624,2
64043,7522,10
64034,7521,12
63413,8408,19
64217,7521,14
63274,8408,14
63278,8408,22
65088,7622,2
65116,7624,15
64113,7521,5
63291,8417,137
63307,8408,259
65281,7624,4
65257,7624,28
64057,7522,91
63223,8423,30
64205,7522,10
64394,7522,4
64372,7522,1
63260,8417,8
64470,7522,11
65189,7624,6
65209,7624,7
64419,7522,57
63393,8417,78
63380,8410,57
63379,8408,13
63343,8417,8
63334,8408,44
63332,8408,14
64558,7503,131
65011,7624,3
64560,7522,6
64536,7522,48
64540,7503,108
64314,7503,44
63175,0063,21
63180,8408,51
63448,8410,54
63461,8417,12
64171,7522,8
64386,7522,41
63398,8417,5
64483,7503,1388
63237,0063,27
63239,8408,20
63362,8408,19
65093,7624,5
64443,7522,57
63143,8408,26
65331,7624,128
65303,7624,14
65216,7624,2
65219,7624,2
65206,7624,3
63462,8423,8
64299,7522,8
64309,7522,11
65064,7624,4
65061,7624,1
64200,7522,9
64158,7522,10
64178,7521,15
63409,8410,17
63336,0063,11
64406,7522,28
64388,7522,7
64233,7522,119
64478,7522,27
63236,8408,224
65142,7624,11
65139,7622,2
65136,7624,1
64115,7521,8
64118,7522,1
64125,7503,505
64045,7503,3
63368,8408,34
65078,7624,20
64430,7522,635
64339,7522,48
64008,7503,10
63206,8408,70
63438,8408,16
65032,7624,63
65233,7624,13
63138,8417,19
64288,7522,20
64286,7522,14
64265,7503,5
63190,0063,16
64528,7503,7
63235,8408,12
64493,7521,278
