codgeo,ze2020,active_15_64_2021_total,employed_15_64_2021_total,unemployed_15_64_2021_total,unemployment_rate_est_2021,jobs_lt_2021_total
46160,7611,156.206183,140.22539,15.980793,0.102306,175.563494
46161,7611,108.08454,100.349382,7.735158,0.071566,60.523958
46162,7607,78.768844,68.266332,10.502513,0.133333,57.520787
46163,7619,125.922044,108.30511,17.616934,0.139903,119.880811
46164,7607,105.077519,91.813003,13.264515,0.126236,81.737676
46165,7619,229.627783,206.11884,23.508943,0.102378,67.79361
46167,7607,44.0,39.0,5.0,0.113636,10.0
46168,7611,90.52356,85.549738,4.973822,0.054945,17.893799
46169,7607,97.054877,91.668561,5.386316,0.055498,24.949829
46170,7619,305.275523,262.121281,43.154241,0.141362,791.563707
46171,7607,104.115145,89.706509,14.408636,0.138391,41.906667
46172,7607,255.52723,233.388418,22.138812,0.08664,143.161679
46173,7611,272.612276,232.447662,40.164613,0.147332,324.345887
46174,7611,99.997393,88.852537,11.144857,0.111451,33.83349
46175,7611,410.738997,375.117266,35.621731,0.086726,95.557593
46176,7611,309.50214,280.189236,29.312903,0.09471,172.817775
46177,7619,237.324782,217.312003,20.012779,0.084327,187.963413
46178,7619,111.428301,105.764575,5.663725,0.050828,37.623413
46179,7611,48.617188,41.671875,6.945312,0.142857,13.873745
46180,7611,297.282283,284.269672,13.012611,0.043772,28.268382
46181,7619,42.998299,35.998061,7.000238,0.162803,10.543429
46182,7607,754.260921,683.744609,70.516312,0.093491,826.226174
46183,7611,78.874646,71.744779,7.129867,0.090395,60.433198
46184,7607,131.205456,121.56804,9.637416,0.073453,61.522294
46185,7619,644.264411,573.167092,71.097319,0.110354,868.88632
46186,7619,151.664574,130.569143,21.095431,0.139093,33.937241
46187,7607,196.712766,166.094664,30.618102,0.155649,83.650323
46188,7607,121.279203,112.37945,8.899753,0.073382,67.962939
46189,7619,233.149769,212.217291,20.932478,0.089781,62.744432
46190,7607,55.232558,51.356589,3.875969,0.070175,12.748255
46191,7607,462.960117,399.594058,63.366059,0.136872,560.98086
46192,7619,109.014367,98.931655,10.082712,0.09249,33.4381
46193,7619,208.787083,188.494329,20.292754,0.097194,78.697621
46194,7607,85.722482,79.784964,5.937518,0.069264,35.216667
46195,7619,157.37178,143.361363,14.010416,0.089028,47.120972
46196,7607,40.12766,38.170213,1.957447,0.04878,14.779324
46197,7607,526.386416,485.691067,40.695349,0.077311,408.440151
46198,7611,44.0,42.0,2.0,0.045455,12.945177
46199,7607,128.61823,114.734605,13.883625,0.107944,59.58193
46200,7607,98.814086,91.285494,7.528592,0.076189,59.894934
46201,7607,660.298027,583.084824,77.213203,0.116937,703.565928
46202,7607,234.204771,212.086668,22.118103,0.094439,106.129058
46203,7611,90.849057,79.745283,11.103774,0.122222,114.898579
46204,7619,216.775933,194.999416,21.776517,0.100456,350.050458
46205,7607,107.534067,96.409674,11.124392,0.10345,36.365736
46206,7607,55.0,46.0,9.0,0.163636,24.845568
46207,7611,96.978629,90.044336,6.934292,0.071503,71.868377
46208,7619,140.499336,124.850888,15.648448,0.111377,63.03075
46209,7619,59.101266,50.949367,8.151899,0.137931,13.328894
46210,7607,40.001983,35.001735,5.000248,0.125,8.977859
46211,7607,167.308506,143.386399,23.922107,0.142982,32.587019
46212,7607,29.583333,26.625,2.958333,0.1,10.828663
46213,7619,84.674211,79.922839,4.751372,0.056114,86.753052
46214,7607,164.363508,151.586698,12.776809,0.077735,111.392717
46215,7619,246.950235,214.718386,32.231849,0.13052,146.439663
46216,7607,278.825114,251.606233,27.218881,0.09762,133.270139
46218,7607,66.677356,55.558102,11.119255,0.166762,44.483945
46219,7607,137.582725,127.571462,10.011263,0.072765,54.293648
46220,7619,349.984315,316.835672,33.148643,0.094715,91.688018
46221,7611,267.47078,254.690134,12.780646,0.047783,73.013176
46222,7607,88.380952,81.269841,7.111111,0.08046,23.758323
46223,7607,61.694357,49.374508,12.319849,0.199692,12.270354
46224,7607,1497.763074,1278.75274,219.010334,0.146225,742.366839
46225,7607,800.475073,699.15647,101.318603,0.126573,1025.382609
46226,7611,93.010961,76.008441,17.002519,0.182801,20.026694
46227,7611,83.385503,65.391974,17.99353,0.215787,13.031478
46228,7619,322.4292,295.384996,27.044204,0.083876,124.488783
46229,7619,470.874035,438.325314,32.548721,0.069124,154.417816
46230,7611,28.976744,26.906977,2.069767,0.071429,15.498899
46231,7607,666.433562,599.525907,66.907655,0.100397,859.790426
46232,7619,388.648558,350.069347,38.579211,0.099265,293.119365
46233,7619,51.518519,43.592593,7.925926,0.153846,16.686055
46234,7607,55.555556,50.505051,5.050505,0.090909,13.193467
46235,7619,67.422857,59.605714,7.817143,0.115942,11.805591
46236,7619,66.106667,58.213333,7.893333,0.119403,15.769075
46237,7611,174.915807,155.918286,18.997521,0.10861,42.174434
46238,7619,142.579324,132.488279,10.091044,0.070775,124.924029
46239,7619,86.0,79.0,7.0,0.081395,28.160716
46240,7619,264.071726,237.108362,26.963364,0.102106,472.637999
46241,7607,79.420213,62.329787,17.090426,0.21519,13.063027
46242,7619,82.727273,77.556818,5.170455,0.0625,16.284771
46243,7619,98.216412,89.295809,8.920603,0.090826,28.331988
46244,7611,32.645161,29.677419,2.967742,0.090909,13.859993
46245,7607,33.076923,27.406593,5.67033,0.171429,15.26371
46246,7619,33.445946,33.445946,0.0,0.0,6.066686
46247,7611,68.769231,55.397436,13.371795,0.194444,24.226614
46249,7611,54.552846,48.601626,5.95122,0.109091,13.756306
46250,7607,30.126582,26.898734,3.227848,0.107143,6.455696
46251,7619,1405.762338,1239.47263,166.289708,0.118291,2167.825134
46252,7607,120.950239,110.780029,10.17021,0.084086,55.741849
46253,7607,69.146067,59.994382,9.151685,0.132353,18.087077
46254,7611,47.262411,38.58156,8.680851,0.183673,13.948793
46255,7611,139.294062,127.40517,11.888892,0.085351,73.97084
46256,7607,97.285183,84.285226,12.999958,0.133627,110.120984
46257,7607,75.214286,59.428571,15.785714,0.209877,18.897101
46258,7607,61.472393,54.300613,7.171779,0.116667,4.060835
46259,7607,57.183099,50.28169,6.901408,0.12069,37.836687
46260,7611,102.350468,93.254137,9.096331,0.088874,30.291987
46262,7607,261.39934,236.665331,24.734008,0.094622,153.293548
46263,7607,300.747476,268.958086,31.78939,0.105701,110.815452
46264,7607,101.49,90.545,10.945,0.107843,70.510262
46265,7619,153.014662,139.236478,13.778184,0.090045,56.739366
46266,7611,252.050368,234.674166,17.376202,0.068939,50.927577
46267,7607,200.668517,177.982504,22.686013,0.113052,120.635855
46268,7607,378.448123,328.438556,50.009568,0.132144,182.836188
46269,7619,30.380952,28.539683,1.84127,0.060606,12.027453
46270,7611,90.144509,79.033683,11.110826,0.123256,37.122016
46271,7619,185.482484,172.362722,13.119762,0.070733,57.748526
46272,7611,144.43054,133.436316,10.994224,0.076121,38.957143
46273,7619,354.654557,330.756158,23.898399,0.067385,392.62564
46276,7607,71.34751,61.941201,9.406309,0.131838,38.996182
46277,7607,71.190738,54.617739,16.572999,0.232797,28.387214
46279,7619,93.801135,90.781643,3.019492,0.03219,57.253894
46280,7607,76.220144,65.972276,10.247868,0.134451,25.599944
46281,7619,95.098039,86.539216,8.558824,0.09,37.117262
46282,7619,40.171717,39.191919,0.979798,0.02439,25.555484
46283,7619,151.062084,136.191492,14.870592,0.09844,54.221467
46284,7619,178.214157,168.156905,10.057252,0.056434,91.909244
46286,7619,84.517045,75.568182,8.948864,0.105882,14.914773
46288,7611,91.704082,82.107143,9.596939,0.104651,17.061224
46289,7611,71.772152,60.493671,11.278481,0.157143,17.390138
46290,7607,150.732604,131.438139,19.294465,0.128005,35.780551
46292,7611,80.0,73.0,7.0,0.0875,19.082221
46293,7619,192.08692,172.052845,20.034075,0.104297,134.586054
46294,7611,56.0,51.0,5.0,0.089286,18.009401
46295,7619,108.387387,102.252252,6.135135,0.056604,22.408449
46296,7607,202.984631,176.151095,26.833536,0.132195,50.055488
46297,7607,436.156763,365.505599,70.651164,0.161986,313.801208
46299,7607,42.078947,32.842105,9.236842,0.219512,28.355643
46301,7607,242.962697,206.154947,36.80775,0.151495,176.102014
46302,7619,63.030303,59.090909,3.939394,0.0625,27.315135
46303,7607,48.889655,42.17931,6.710345,0.137255,24.451456
46304,7619,63.219178,59.328767,3.890411,0.061538,20.437805
46305,7607,117.438328,100.879043,16.559285,0.141004,54.43002
46306,7611,43.053763,35.225806,7.827957,0.181818,6.717429
46307,7607,251.395719,206.275394,45.120325,0.179479,82.650146
46308,7619,34.333333,27.264706,7.068627,0.205882,14.111973
46309,7619,1188.816677,931.613795,257.202882,0.216352,2220.741442
46310,7619,50.901639,47.581967,3.319672,0.065217,16.759654
46311,7619,526.226953,482.177122,44.049832,0.083709,396.655795
46312,7619,128.00461,116.329469,11.675142,0.091209,32.446062
46313,7619,207.882901,182.599512,25.283389,0.121623,27.1626
46314,7619,83.01147,74.117384,8.894086,0.107143,64.497735
46315,7619,66.404908,58.355828,8.04908,0.121212,20.127688
46316,7607,128.291025,112.718966,15.572059,0.121381,60.593097
46317,7619,230.893327,195.594362,35.298965,0.15288,137.194112
46318,7619,100.404716,85.135948,15.268768,0.152072,22.174599
46319,7619,92.39011,83.637363,8.752747,0.094737,28.288995
46320,7607,128.447482,110.689711,17.757771,0.138249,80.939227
46321,7607,122.17151,99.558813,22.612696,0.18509,37.502633
46322,7607,398.383164,363.680643,34.702521,0.087108,90.508294
46323,7607,41.276596,36.117021,5.159574,0.125,16.532785
46324,7607,91.407844,77.569606,13.838238,0.15139,32.238463
46328,7611,153.224663,131.911862,21.312801,0.139095,77.595975
46329,7607,125.956585,111.66778,14.288805,0.113442,39.403837
46330,7619,501.380436,440.81568,60.564757,0.120796,568.308433
46332,7611,153.816456,139.934775,13.881681,0.090248,34.908393
46333,7611,66.251429,54.497143,11.754286,0.177419,18.111441
46334,7607,636.531643,561.388432,75.14321,0.118051,328.315222
46335,7607,171.14839,157.660123,13.488267,0.07881,59.785045
46336,7607,122.774848,114.398658,8.376191,0.068224,175.386888
46337,7619,119.961684,112.043894,7.917791,0.066003,50.352219
46338,7619,26.64,25.653333,0.986667,0.037037,15.829033
46339,7619,193.086688,174.522039,18.564649,0.096147,113.07593
46340,7607,174.069439,160.69723,13.372209,0.076821,82.264652
47001,7501,15228.493315,12802.747404,2425.745912,0.15929,25290.59357
47002,7518,41.780952,38.72381,3.057143,0.073171,16.285051
47003,7518,185.950745,166.805893,19.144852,0.102957,53.279506
47004,7518,1627.548443,1339.99336,287.555083,0.17668,1357.343936
47005,7518,195.367846,159.343605,36.024241,0.184392,196.316252
47006,7532,280.915247,248.818635,32.096612,0.114257,188.263372
47007,7518,54.670659,47.712575,6.958084,0.127273,32.255619
47008,7518,42.388889,42.388889,0.0,0.0,14.74304
47009,7501,114.856289,101.345003,13.511286,0.117636,154.754983
47010,7518,89.375,81.517857,7.857143,0.087912,19.206362
47011,7532,76.0,68.0,8.0,0.105263,31.182421
47012,7518,130.422528,121.193409,9.229119,0.070763,27.64927
47013,7518,136.542081,116.596582,19.945498,0.146076,33.571718
47014,7518,85.054455,71.732673,13.321782,0.156627,18.714906
47015,7501,848.877558,744.529675,104.347883,0.122925,502.891451
47016,7501,578.958942,537.497294,41.461649,0.071614,112.909229
47017,7532,206.247665,188.732531,17.515133,0.084923,41.075222
47018,7518,65.245714,62.28,2.965714,0.045455,33.65612
47019,7501,445.016322,409.288607,35.727714,0.080284,59.557027
47020,7518,71.617021,66.643617,4.973404,0.069444,35.525922
47021,7501,674.847701,588.555279,86.292423,0.127869,251.527187
47022,7501,237.323846,218.258445,19.065402,0.080335,116.299371
47023,7532,134.9543,126.974746,7.979554,0.059128,58.89997
47024,7518,763.806458,706.381932,57.424526,0.075182,190.694209
47025,7501,262.542407,230.591276,31.951131,0.121699,164.470885
47026,7518,92.28758,80.402191,11.885389,0.128786,57.323542
47027,7532,1132.949692,950.77626,182.173432,0.160796,1233.803783
47028,7518,407.512275,374.892749,32.619526,0.080046,167.336836
47029,7532,198.025202,172.792017,25.233185,0.127424,82.265407
47030,7501,102.449761,92.30622,10.143541,0.09901,28.136617
47031,7501,2638.461726,2436.630259,201.831467,0.076496,4244.581792
47032,7501,2762.603904,2486.070011,276.533893,0.100099,2549.415148
47033,7532,178.668343,159.463363,19.204981,0.10749,68.135514
47034,7518,308.859579,264.142454,44.717125,0.144781,126.716408
47035,7518,129.248192,120.68563,8.562563,0.066249,47.593896
47036,7532,162.921303,149.018067,13.903235,0.085337,51.64097
47037,7532,104.358128,86.439388,17.918741,0.171704,68.408646
47038,7518,290.809622,264.923745,25.885877,0.089013,339.329619
47039,7518,18.416667,15.166667,3.25,0.176471,7.480981
47040,7501,962.139602,895.12535,67.014252,0.069651,439.576475
47041,7501,319.508572,290.583507,28.925065,0.09053,122.837528
47042,7518,79.340541,67.72973,11.610811,0.146341,41.960786
47043,7501,520.08378,460.843747,59.240033,0.113905,451.768987
47044,7532,116.344191,104.111553,12.232638,0.105142,50.620653
47045,7501,253.175133,241.527724,11.647409,0.046005,115.249513
47046,7518,257.065656,238.318561,18.747095,0.072927,85.06361
47047,7518,86.0,73.0,13.0,0.151163,25.011555
47048,7532,528.871542,429.24653,99.625012,0.188373,552.533443
47049,7532,980.850285,851.338199,129.512086,0.132041,1410.91775
47050,7501,58.549618,56.564885,1.984733,0.033898,22.859916
47051,7501,1078.359489,980.974389,97.3851,0.090309,1085.319039
47052,7518,1575.709842,1315.233598,260.476243,0.165307,2132.80417
47053,7532,183.160553,164.615854,18.5447,0.101248,44.326944
47054,7532,672.279594,564.879193,107.400401,0.159756,681.948661
47055,7532,205.551302,182.694877,22.856425,0.111196,131.863688
47056,7518,443.661046,418.248619,25.412427,0.057279,69.191485
47057,7532,537.772704,459.963307,77.809396,0.144688,732.808008
47058,7518,109.874469,100.064657,9.809812,0.089282,71.535042
47059,7518,103.699545,93.523734,10.175811,0.098128,26.17034
47060,7501,559.595391,497.556675,62.038716,0.110864,139.597943
47061,7518,399.882999,356.460117,43.422882,0.108589,122.146724
47062,7501,193.237136,176.282482,16.954655,0.08774,38.331633
47063,7532,67.096774,62.967742,4.129032,0.061538,21.651955
47064,7532,108.009197,100.016646,7.992552,0.073999,41.98418
47065,7518,1113.647175,946.495538,167.151637,0.150094,837.153455
47066,7501,418.691412,380.605568,38.085844,0.090964,108.967975
47067,7501,191.329447,171.079871,20.249576,0.105836,32.194388
47068,7518,469.666486,399.41302,70.253466,0.149582,202.288824
47069,7501,1381.12167,1213.342712,167.778958,0.12148,714.541803
47070,7532,324.828685,282.584042,42.244643,0.130052,166.911372
47071,7518,96.359916,90.303248,6.056668,0.062855,105.895836
47072,7532,45.155963,40.247706,4.908257,0.108696,24.730205
47073,7532,89.92228,81.839378,8.082902,0.089888,32.373283
47074,7518,161.633722,132.061632,29.57209,0.182957,24.733806
47075,7501,550.881403,530.964718,19.916685,0.036154,80.047425
47076,7501,119.989189,106.102034,13.887155,0.115737,17.980282
47077,7532,348.269547,304.515497,43.754051,0.125633,121.586624
47078,7518,599.516571,523.841295,75.675276,0.126227,1136.658306
47079,7532,239.042043,218.545335,20.496708,0.085745,50.760706
47080,7532,60.738854,55.044586,5.694268,0.09375,20.941001
47081,7532,340.684854,308.805611,31.879244,0.093574,82.639159
47082,7501,87.0,75.0,12.0,0.137931,29.965535
47083,7532,52.471154,46.298077,6.173077,0.117647,19.564281
47084,7532,108.471498,96.967161,11.504337,0.106059,20.748941
47085,7501,115.997738,98.358328,17.63941,0.152067,57.255455
47086,7518,443.18532,386.463001,56.722319,0.127988,702.339147
47087,7501,71.445283,64.401382,7.043901,0.098592,22.24776
47088,7518,338.310247,307.857035,30.453211,0.090016,151.262047
47089,7518,64.735294,57.441176,7.294118,0.112676,48.057417
47090,7501,163.786817,144.650265,19.136552,0.116838,56.750862
47091,7501,1133.87071,1025.705671,108.16504,0.095395,2885.794798
47092,7501,211.886158,193.677416,18.208742,0.085936,48.453898
47093,7518,156.867102,136.524772,20.34233,0.129679,62.482812
47094,7518,387.523237,338.564161,48.959077,0.126338,153.525339
47095,7518,397.033641,363.997615,33.036027,0.083207,687.899209
47096,7532,90.821256,82.125604,8.695652,0.095745,28.583225
47097,7501,446.045007,387.054179,58.990828,0.132253,215.593956
47098,7501,170.832148,156.654077,14.178071,0.082994,40.661516
47099,7532,278.719941,219.956647,58.763294,0.210833,78.644235
47100,7501,2425.695293,2206.801015,218.894278,0.09024,1291.989026
47101,7518,620.007964,555.64986,64.358104,0.103802,260.677769
47102,7501,283.616055,249.917395,33.698659,0.118818,290.756689
47103,7501,87.895746,81.717739,6.178007,0.070288,24.652064
47104,7501,126.091752,113.363936,12.727816,0.100941,35.104626
47105,7501,134.095831,114.894802,19.201029,0.143189,113.134854
47106,7532,1587.942369,1252.327434,335.614934,0.211352,1440.220789
47107,7518,145.953801,130.395696,15.558105,0.106596,37.486608
47108,7518,102.98294,93.190141,9.792799,0.095091,143.525929
47109,7532,123.322557,102.566838,20.755719,0.168304,56.046295
47110,7518,713.431043,645.718024,67.713019,0.094912,275.007238
47111,7532,236.904204,198.321712,38.582492,0.162861,104.7702
47112,7518,207.123403,185.838699,21.284704,0.102763,60.857808
47113,7501,67.2,64.32,2.88,0.042857,10.872694
47114,7518,173.89539,162.000042,11.895348,0.068405,54.056338
47115,7518,115.246503,105.08196,10.164542,0.088198,85.567872
47117,7532,513.059844,463.255148,49.804696,0.097074,83.338055
47118,7518,76.078313,73.993976,2.084337,0.027397,18.496374
47119,7518,199.9679,160.4865,39.481399,0.197439,86.193767
