codgeo,ze2020,filosofi_measure,obs_value
57368,4424,S_DIR_TAX_DI,-9.3
57209,4416,S_HH_TAX,44
57508,4424,S_HH_TAX,32
57143,4410,S_HH_TAX,39
57221,4424,S_HH_TAX,35
56185,5309,S_DIR_TAX_DI,-14.6
56098,5309,S_HH_TAX,45
56240,5318,S_HH_TAX,62
57412,4410,S_HH_TAX,56
57106,4416,S_HH_TAX,38
56101,5309,S_HH_TAX,50
57288,4416,S_DIR_TAX_DI,-14.6
57484,4408,S_HH_TAX,48
56240,5318,S_DIR_TAX_DI,-18
56052,5318,S_DIR_TAX_DI,-16.1
56101,5309,S_DIR_TAX_DI,-13.3
57306,4424,S_DIR_TAX_DI,-9.2
57013,4408,S_HH_TAX,62
56197,5311,S_DIR_TAX_DI,-12.7
57067,4424,S_HH_TAX,52
56130,5309,S_DIR_TAX_DI,-13.7
56023,5301,S_DIR_TAX_DI,-14.9
56260,5318,S_HH_TAX,54
57413,4416,S_DIR_TAX_DI,-15.7
56143,5318,S_DIR_TAX_DI,-13.7
56123,0062,S_DIR_TAX_DI,-13.1
57540,4419,S_DIR_TAX_DI,-16.5
56173,5312,S_DIR_TAX_DI,-13
57474,4410,S_HH_TAX,40
57049,4410,S_HH_TAX,56
56212,0062,S_HH_TAX,46
56172,5318,S_DIR_TAX_DI,-12.9
57441,4424,S_HH_TAX,49
56168,5301,S_DIR_TAX_DI,-16.6
56176,5301,S_HH_TAX,55
56036,5309,S_HH_TAX,57
57269,4424,S_DIR_TAX_DI,-9.1
56169,5309,S_DIR_TAX_DI,-14.8
56042,5318,S_DIR_TAX_DI,-12.7
57481,4410,S_HH_TAX,51
57209,4416,S_DIR_TAX_DI,-12.7
57159,4416,S_DIR_TAX_DI,-12.9
57323,4424,S_DIR_TAX_DI,-8
57089,4420,S_DIR_TAX_DI,-12.7
56083,5309,S_DIR_TAX_DI,-13.6
56140,5312,S_HH_TAX,48
56158,5318,S_DIR_TAX_DI,-15.6
56061,0062,S_HH_TAX,47
56243,5318,S_HH_TAX,59
56212,0062,S_DIR_TAX_DI,-12.3
56053,5318,S_DIR_TAX_DI,-13.5
57124,4424,S_HH_TAX,42
56234,5301,S_HH_TAX,57
57206,4424,S_DIR_TAX_DI,-9.1
56155,5318,S_DIR_TAX_DI,-15.7
57465,4424,S_HH_TAX,50
57413,4416,S_HH_TAX,57
56147,5318,S_DIR_TAX_DI,-13.5
56034,5301,S_HH_TAX,58
56046,5301,S_HH_TAX,60
56052,5318,S_HH_TAX,62
56149,5318,S_HH_TAX,49
57483,4416,S_HH_TAX,35
56174,5312,S_DIR_TAX_DI,-13
57058,4408,S_DIR_TAX_DI,-8.9
57206,4424,S_HH_TAX,31
57498,4424,S_HH_TAX,46
56094,5309,S_DIR_TAX_DI,-15.2
57269,4424,S_HH_TAX,37
56206,5318,S_HH_TAX,58
56090,5309,S_DIR_TAX_DI,-13.1
56026,5309,S_DIR_TAX_DI,-12.2
56127,5311,S_HH_TAX,40
57481,4410,S_DIR_TAX_DI,-12.4
57019,4410,S_HH_TAX,42
56247,5318,S_HH_TAX,53
57332,4408,S_DIR_TAX_DI,-11.5
56081,5314,S_DIR_TAX_DI,-11.2
56244,5311,S_DIR_TAX_DI,-12.6
57160,4416,S_HH_TAX,42
56031,5301,S_HH_TAX,46
56070,5311,S_HH_TAX,43
56231,5318,S_DIR_TAX_DI,-15.6
57521,4408,S_HH_TAX,61
56091,5311,S_HH_TAX,46
56186,5301,S_DIR_TAX_DI,-16.7
57017,4410,S_DIR_TAX_DI,-14.7
56013,5301,S_DIR_TAX_DI,-14.6
56121,5309,S_HH_TAX,46
56249,5311,S_HH_TAX,53
56067,5318,S_DIR_TAX_DI,-14.7
56119,5301,S_DIR_TAX_DI,-15.3
57038,4424,S_HH_TAX,21
57323,4424,S_HH_TAX,34
56069,5309,S_DIR_TAX_DI,-14.9
57123,4416,S_HH_TAX,47
57556,4420,S_HH_TAX,45
56144,5312,S_HH_TAX,45
57132,4419,S_DIR_TAX_DI,-14
56107,5309,S_DIR_TAX_DI,-21.8
57242,4410,S_DIR_TAX_DI,-10.6
56053,5318,S_HH_TAX,49
56010,5312,S_HH_TAX,49
56140,5312,S_DIR_TAX_DI,-12.8
56057,5303,S_DIR_TAX_DI,-12.1
56151,5312,S_HH_TAX,53
56231,5318,S_HH_TAX,60
57283,4410,S_DIR_TAX_DI,-10.9
57163,4419,S_HH_TAX,47
56058,5318,S_DIR_TAX_DI,-14.1
57124,4424,S_DIR_TAX_DI,-10.4
56155,5318,S_HH_TAX,55
56010,5312,S_DIR_TAX_DI,-13.3
56214,5318,S_DIR_TAX_DI,-18.6
56263,5301,S_HH_TAX,53
57463,4410,S_DIR_TAX_DI,-15.2
56046,5301,S_DIR_TAX_DI,-16.8
56042,5318,S_HH_TAX,47
56002,5318,S_HH_TAX,56
57487,4410,S_HH_TAX,56
56144,5312,S_DIR_TAX_DI,-13.4
56005,5318,S_DIR_TAX_DI,-20.4
56063,5309,S_DIR_TAX_DI,-14.6
56070,5311,S_DIR_TAX_DI,-12
57193,4410,S_DIR_TAX_DI,-12.3
56243,5318,S_DIR_TAX_DI,-17.3
56262,5318,S_DIR_TAX_DI,-16.7
56063,5309,S_HH_TAX,62
57177,4419,S_HH_TAX,44
56117,5312,S_DIR_TAX_DI,-13.3
57160,4416,S_DIR_TAX_DI,-12.2
57480,4410,S_DIR_TAX_DI,-15.3
56041,5312,S_HH_TAX,46
56005,5318,S_HH_TAX,63
57287,4424,S_DIR_TAX_DI,-9.5
56078,5309,S_DIR_TAX_DI,-17.3
56015,5318,S_HH_TAX,53
56197,5311,S_HH_TAX,44
56177,5301,S_HH_TAX,48
56007,5301,S_DIR_TAX_DI,-15.1
56167,5318,S_DIR_TAX_DI,-16.6
56132,5318,S_DIR_TAX_DI,-15.5
56175,5301,S_HH_TAX,54
56157,5318,S_DIR_TAX_DI,-14.1
56162,5309,S_HH_TAX,62
56054,5301,S_DIR_TAX_DI,-14.9
56174,5312,S_HH_TAX,48
56153,5318,S_DIR_TAX_DI,-12.7
57163,4419,S_DIR_TAX_DI,-13.9
56137,5318,S_HH_TAX,53
56090,5309,S_HH_TAX,51
57224,4416,S_HH_TAX,37
57067,4424,S_DIR_TAX_DI,-9.6
57226,4424,S_HH_TAX,38
56143,5318,S_HH_TAX,53
56152,5301,S_HH_TAX,53
56061,0062,S_DIR_TAX_DI,-13
56081,5314,S_HH_TAX,37
57487,4410,S_DIR_TAX_DI,-14.9
57260,4408,S_DIR_TAX_DI,-17
57368,4424,S_HH_TAX,30
56161,5301,S_DIR_TAX_DI,-15.3
56102,5311,S_DIR_TAX_DI,-12
56153,5318,S_HH_TAX,46
57207,4408,S_DIR_TAX_DI,-9.3
56194,0062,S_HH_TAX,46
57433,4410,S_DIR_TAX_DI,-11.3
56137,5318,S_DIR_TAX_DI,-14.2
56193,5309,S_DIR_TAX_DI,-13.9
56176,5301,S_DIR_TAX_DI,-14.6
57039,4410,S_DIR_TAX_DI,-16.2
56083,5309,S_HH_TAX,48
56124,5311,S_HH_TAX,47
57097,4416,S_HH_TAX,47
57306,4424,S_HH_TAX,34
57097,4416,S_DIR_TAX_DI,-12.5
56244,5311,S_HH_TAX,41
56165,5311,S_HH_TAX,50
57529,4424,S_HH_TAX,21
56058,5318,S_HH_TAX,51
56123,0062,S_HH_TAX,46
57012,4424,S_DIR_TAX_DI,-8.8
56167,5318,S_HH_TAX,62
56075,5311,S_HH_TAX,51
56033,0062,S_DIR_TAX_DI,-12.1
57013,4408,S_DIR_TAX_DI,-18.5
57556,4420,S_DIR_TAX_DI,-13.3
57412,4410,S_DIR_TAX_DI,-19.1
56175,5301,S_DIR_TAX_DI,-14.6
56260,5318,S_DIR_TAX_DI,-17.7
56181,5309,S_HH_TAX,51
56158,5318,S_HH_TAX,57
56165,5311,S_DIR_TAX_DI,-15
56184,5318,S_DIR_TAX_DI,-13.5
56107,5309,S_HH_TAX,66
57474,4410,S_DIR_TAX_DI,-10.4
56096,5301,S_DIR_TAX_DI,-13.6
57205,4416,S_HH_TAX,48
57227,4408,S_DIR_TAX_DI,-13
63453,8408,S_DIR_TAX_DI,-14.5
63148,8408,S_DIR_TAX_DI,-15.8
64371,7521,S_HH_TAX,41
63276,8417,S_HH_TAX,49
63214,8408,S_HH_TAX,57
63195,8417,S_DIR_TAX_DI,-13.4
63193,8408,S_HH_TAX,57
64067,7522,S_DIR_TAX_DI,-16.4
64407,7503,S_HH_TAX,61
63116,8408,S_HH_TAX,52
63125,8417,S_HH_TAX,41
64060,7522,S_DIR_TAX_DI,-16.7
64067,7522,S_HH_TAX,63
77169,1106,S_HH_TAX,69
77215,1106,S_DIR_TAX_DI,-16.3
77240,1102,S_DIR_TAX_DI,-13.7
64483,7503,S_HH_TAX,53
64499,7522,S_DIR_TAX_DI,-13.4
78062,1115,S_DIR_TAX_DI,-21.9
78466,1114,S_DIR_TAX_DI,-29.5
77349,1112,S_DIR_TAX_DI,-16.7
78126,1115,S_HH_TAX,71
78624,1114,S_HH_TAX,73
77458,1105,S_HH_TAX,48
77146,1106,S_DIR_TAX_DI,-19.6
78545,1115,S_HH_TAX,70
78643,1114,S_HH_TAX,69
79063,7530,S_DIR_TAX_DI,-11.6
77493,1108,S_HH_TAX,63
78233,1114,S_HH_TAX,86
77255,1108,S_DIR_TAX_DI,-18.7
78092,1115,S_DIR_TAX_DI,-29.2
79003,7520,S_HH_TAX,61
78242,1115,S_DIR_TAX_DI,-19.6
78545,1115,S_DIR_TAX_DI,-19.8
78621,1115,S_DIR_TAX_DI,-12.5
78005,1114,S_DIR_TAX_DI,-17
77385,1102,S_DIR_TAX_DI,-12.9
77450,1106,S_HH_TAX,73
78206,1114,S_DIR_TAX_DI,-18.3
77259,1112,S_DIR_TAX_DI,-16.3
78239,1114,S_DIR_TAX_DI,-17.1
77296,1104,S_HH_TAX,60
78206,1114,S_HH_TAX,69
79103,7506,S_DIR_TAX_DI,-12.2
77379,1110,S_HH_TAX,44
79179,7506,S_HH_TAX,41
78531,1114,S_HH_TAX,57
77169,1106,S_DIR_TAX_DI,-17.4
77382,1107,S_DIR_TAX_DI,-18.1
77455,1108,S_HH_TAX,75
78043,1115,S_HH_TAX,83
78455,1115,S_DIR_TAX_DI,-27.7
78481,1114,S_DIR_TAX_DI,-24.7
77344,1107,S_DIR_TAX_DI,-16.1
79014,7530,S_DIR_TAX_DI,-12.9
77315,1107,S_HH_TAX,74
79048,7520,S_DIR_TAX_DI,-15.8
78015,1114,S_HH_TAX,75
77335,1107,S_DIR_TAX_DI,-17
77468,1106,S_DIR_TAX_DI,-15.5
78644,1115,S_HH_TAX,47
78358,1114,S_DIR_TAX_DI,-29
78090,1114,S_HH_TAX,74
77249,1106,S_DIR_TAX_DI,-23
78513,1115,S_DIR_TAX_DI,-19.8
77482,1105,S_DIR_TAX_DI,-12.8
77514,1112,S_HH_TAX,58
78586,1114,S_DIR_TAX_DI,-19
78646,1115,S_HH_TAX,75
77533,1105,S_HH_TAX,79
78402,1114,S_DIR_TAX_DI,-17.9
77378,1108,S_HH_TAX,67
78455,1115,S_HH_TAX,80
78423,1115,S_HH_TAX,76
78299,1114,S_HH_TAX,67
77249,1106,S_HH_TAX,78
77251,1104,S_DIR_TAX_DI,-15.4
78123,1114,S_HH_TAX,60
77330,1107,S_HH_TAX,64
78090,1114,S_DIR_TAX_DI,-20.2
77217,1108,S_HH_TAX,75
77192,1106,S_DIR_TAX_DI,-15.5
77186,1105,S_DIR_TAX_DI,-23.7
77479,1106,S_HH_TAX,68
77390,1106,S_DIR_TAX_DI,-15.9
77389,1108,S_DIR_TAX_DI,-20.9
77333,1105,S_DIR_TAX_DI,-13.3
78537,1111,S_HH_TAX,74
78466,1114,S_HH_TAX,80
79061,7520,S_DIR_TAX_DI,-13.8
79103,7506,S_HH_TAX,40
77152,1108,S_DIR_TAX_DI,-14.7
78358,1114,S_HH_TAX,79
78029,1114,S_HH_TAX,59
79130,7520,S_HH_TAX,60
78646,1115,S_DIR_TAX_DI,-26.5
79013,7506,S_DIR_TAX_DI,-11.9
79101,7520,S_DIR_TAX_DI,-13.4
77327,1108,S_DIR_TAX_DI,-12.9
77475,1107,S_HH_TAX,67
77257,1107,S_DIR_TAX_DI,-12.7
78642,1114,S_DIR_TAX_DI,-21.8
79063,7530,S_HH_TAX,35
77475,1107,S_DIR_TAX_DI,-16
77181,1106,S_HH_TAX,77
79100,7520,S_HH_TAX,59
78490,1115,S_HH_TAX,67
78327,1114,S_HH_TAX,66
77153,1112,S_DIR_TAX_DI,-16.7
78003,1111,S_HH_TAX,68
77215,1106,S_HH_TAX,62
78118,1114,S_HH_TAX,60
77268,1106,S_DIR_TAX_DI,-21.4
79014,7530,S_HH_TAX,36
78208,1115,S_HH_TAX,69
78168,1115,S_HH_TAX,63
77171,1107,S_HH_TAX,72
77219,1102,S_DIR_TAX_DI,-19.2
78686,1115,S_DIR_TAX_DI,-25.5
77455,1108,S_DIR_TAX_DI,-18.3
77316,1105,S_DIR_TAX_DI,-17.9
78118,1114,S_DIR_TAX_DI,-15.7
78418,1114,S_HH_TAX,77
78683,1115,S_HH_TAX,78
77441,1105,S_HH_TAX,73
77315,1107,S_DIR_TAX_DI,-18.6
79083,7520,S_HH_TAX,36
77514,1112,S_DIR_TAX_DI,-15
77243,1106,S_HH_TAX,65
59160,3222,S_DIR_TAX_DI,-11.2
59278,3216,S_DIR_TAX_DI,-15.6
59234,3212,S_HH_TAX,40
57724,4410,S_DIR_TAX_DI,-12.5
59197,3216,S_HH_TAX,72
59285,3222,S_DIR_TAX_DI,-13.6
59155,3213,S_DIR_TAX_DI,-12.4
59092,3222,S_HH_TAX,44
58088,0060,S_HH_TAX,58
59221,3222,S_HH_TAX,52
59028,3212,S_HH_TAX,35
59044,3216,S_HH_TAX,66
58079,0056,S_DIR_TAX_DI,-12.1
59112,3222,S_DIR_TAX_DI,-10.2
59227,3212,S_HH_TAX,42
59210,3213,S_HH_TAX,55
59016,3213,S_HH_TAX,63
59193,3216,S_HH_TAX,66
59227,3212,S_DIR_TAX_DI,-12
59152,3218,S_DIR_TAX_DI,-14.2
57566,4419,S_DIR_TAX_DI,-14.7
58086,0056,S_DIR_TAX_DI,-13.5
59158,3216,S_HH_TAX,65
59129,3216,S_DIR_TAX_DI,-19.9
57752,4420,S_DIR_TAX_DI,-15.2
59288,3222,S_HH_TAX,44
59017,3216,S_DIR_TAX_DI,-12.3
59272,3213,S_DIR_TAX_DI,-12.2
57582,4410,S_HH_TAX,49
59084,3219,S_DIR_TAX_DI,-13.3
59011,3216,S_HH_TAX,55
57751,4410,S_DIR_TAX_DI,-11.7
59266,3216,S_DIR_TAX_DI,-17.4
59178,3212,S_HH_TAX,40
58095,0060,S_DIR_TAX_DI,-12.6
57606,4416,S_HH_TAX,47
59222,3216,S_DIR_TAX_DI,-17.8
59268,3205,S_HH_TAX,46
59112,3222,S_HH_TAX,32
59044,3216,S_DIR_TAX_DI,-16.8
57669,4408,S_DIR_TAX_DI,-12.9
57597,4410,S_HH_TAX,36
59034,3216,S_HH_TAX,71
59265,3222,S_HH_TAX,57
57647,4424,S_DIR_TAX_DI,-9.4
59250,3216,S_HH_TAX,69
59303,3216,S_HH_TAX,67
59051,3216,S_HH_TAX,43
57751,4410,S_HH_TAX,36
59122,3208,S_DIR_TAX_DI,-14.3
59197,3216,S_DIR_TAX_DI,-20.4
57683,4424,S_DIR_TAX_DI,-8.8
59158,3216,S_DIR_TAX_DI,-16.7
59118,3208,S_DIR_TAX_DI,-13.1
59212,3205,S_HH_TAX,45
59143,3216,S_HH_TAX,55
59016,3213,S_DIR_TAX_DI,-14.8
59084,3219,S_HH_TAX,48
58194,0060,S_HH_TAX,44
59094,3213,S_HH_TAX,42
59135,3213,S_HH_TAX,52
58303,0060,S_DIR_TAX_DI,-14.4
58079,0056,S_HH_TAX,36
59146,3216,S_DIR_TAX_DI,-19.2
59052,3216,S_DIR_TAX_DI,-13.6
57708,4410,S_HH_TAX,58
59107,3213,S_HH_TAX,53
59183,3213,S_DIR_TAX_DI,-14.6
59301,3222,S_HH_TAX,49
59299,3218,S_HH_TAX,52
58121,0060,S_DIR_TAX_DI,-13
59139,3208,S_HH_TAX,34
57628,4420,S_DIR_TAX_DI,-13.4
57620,4410,S_HH_TAX,50
59067,3213,S_DIR_TAX_DI,-14
59131,3213,S_DIR_TAX_DI,-12.2
57690,4416,S_HH_TAX,49
59172,3222,S_HH_TAX,23
59230,3217,S_DIR_TAX_DI,-12.7
59295,3219,S_DIR_TAX_DI,-13.6
57616,4410,S_HH_TAX,64
57591,4410,S_DIR_TAX_DI,-10.8
57589,4420,S_HH_TAX,55
59284,3222,S_HH_TAX,52
59273,3213,S_DIR_TAX_DI,-14.2
59256,3216,S_DIR_TAX_DI,-17.1
59202,3216,S_HH_TAX,54
59011,3216,S_DIR_TAX_DI,-15.5
59014,3222,S_HH_TAX,31
59104,3217,S_HH_TAX,40
59014,3222,S_DIR_TAX_DI,-10.4
59178,3212,S_DIR_TAX_DI,-14.1
59252,3216,S_HH_TAX,58
59252,3216,S_DIR_TAX_DI,-16.7
57666,4424,S_DIR_TAX_DI,-9.5
57669,4408,S_HH_TAX,43
59156,3212,S_HH_TAX,50
58194,0060,S_DIR_TAX_DI,-14.2
59041,3217,S_HH_TAX,36
59043,3216,S_HH_TAX,53
59221,3222,S_DIR_TAX_DI,-19.1
59292,3222,S_HH_TAX,30
59053,3217,S_DIR_TAX_DI,-13.7
59104,3217,S_DIR_TAX_DI,-11.9
59074,3208,S_HH_TAX,41
59036,3217,S_DIR_TAX_DI,-10.8
59052,3216,S_HH_TAX,53
58086,0056,S_HH_TAX,45
59220,3216,S_HH_TAX,54
57659,4408,S_DIR_TAX_DI,-20.1
57597,4410,S_DIR_TAX_DI,-10.2
59068,3217,S_HH_TAX,42
59225,3217,S_DIR_TAX_DI,-11.8
58088,0060,S_DIR_TAX_DI,-14.8
59262,3216,S_HH_TAX,50
59276,3212,S_DIR_TAX_DI,-10.9
59260,3213,S_DIR_TAX_DI,-15
59160,3222,S_HH_TAX,37
59124,3216,S_HH_TAX,70
57660,4408,S_HH_TAX,37
59074,3208,S_DIR_TAX_DI,-11.9
59136,3208,S_DIR_TAX_DI,-10.4
59002,3222,S_DIR_TAX_DI,-12.1
59271,3213,S_DIR_TAX_DI,-9.6
59028,3212,S_DIR_TAX_DI,-10.3
59036,3217,S_HH_TAX,28
59118,3208,S_HH_TAX,39
58095,0060,S_HH_TAX,45
59008,3212,S_HH_TAX,33
57660,4408,S_DIR_TAX_DI,-11.5
57672,4424,S_DIR_TAX_DI,-11.3
57672,4424,S_HH_TAX,38
57683,4424,S_HH_TAX,30
57752,4420,S_HH_TAX,53
59284,3222,S_DIR_TAX_DI,-15.4
59268,3205,S_DIR_TAX_DI,-12.6
59131,3213,S_HH_TAX,45
59005,3216,S_DIR_TAX_DI,-16.1
59094,3213,S_DIR_TAX_DI,-12.4
59302,3222,S_HH_TAX,43
59265,3222,S_DIR_TAX_DI,-16.4
59279,3218,S_DIR_TAX_DI,-13.4
59286,3216,S_DIR_TAX_DI,-13.6
59022,3216,S_DIR_TAX_DI,-19.3
59207,3222,S_DIR_TAX_DI,-10.3
59165,3212,S_HH_TAX,53
59090,3218,S_HH_TAX,72
59193,3216,S_DIR_TAX_DI,-18.6
59033,3217,S_HH_TAX,34
59080,3216,S_DIR_TAX_DI,-15.9
57678,4424,S_DIR_TAX_DI,-7.4
59207,3222,S_HH_TAX,30
59136,3208,S_HH_TAX,30
59009,3216,S_HH_TAX,52
59272,3213,S_HH_TAX,42
57566,4419,S_HH_TAX,55
59299,3218,S_DIR_TAX_DI,-17.5
57724,4410,S_HH_TAX,46
59086,3216,S_HH_TAX,52
59024,3212,S_HH_TAX,39
59122,3208,S_HH_TAX,41
59288,3222,S_DIR_TAX_DI,-12.9
59239,3212,S_HH_TAX,55
59098,3218,S_DIR_TAX_DI,-15.8
59170,3212,S_DIR_TAX_DI,-10.8
59170,3212,S_HH_TAX,34
59202,3216,S_DIR_TAX_DI,-14.4
57582,4410,S_DIR_TAX_DI,-12.7
59017,3216,S_HH_TAX,39
59179,3222,S_DIR_TAX_DI,-10.6
57757,4424,S_HH_TAX,39
59043,3216,S_DIR_TAX_DI,-14.5
59071,3216,S_DIR_TAX_DI,-18.9
59260,3213,S_HH_TAX,57
59205,3222,S_HH_TAX,31
59258,3216,S_DIR_TAX_DI,-18.6
59205,3222,S_DIR_TAX_DI,-10.2
59292,3222,S_DIR_TAX_DI,-10
57638,4408,S_HH_TAX,59
59165,3212,S_DIR_TAX_DI,-14.4
59035,3217,S_HH_TAX,45
59068,3217,S_DIR_TAX_DI,-12.7
59034,3216,S_DIR_TAX_DI,-20.1
59302,3222,S_DIR_TAX_DI,-12.6
59168,3216,S_DIR_TAX_DI,-18.5
57591,4410,S_HH_TAX,38
59278,3216,S_HH_TAX,58
59107,3213,S_DIR_TAX_DI,-13.9
59212,3205,S_DIR_TAX_DI,-13.7
59135,3213,S_DIR_TAX_DI,-17.9
59079,3222,S_DIR_TAX_DI,-10.1
59041,3217,S_DIR_TAX_DI,-10.8
59249,3217,S_HH_TAX,31
59291,3217,S_HH_TAX,29
59163,3218,S_HH_TAX,54
59230,3217,S_HH_TAX,41
57678,4424,S_HH_TAX,30
59253,3222,S_DIR_TAX_DI,-10.7
59037,3208,S_HH_TAX,36
59015,3212,S_DIR_TAX_DI,-13.5
59128,3216,S_HH_TAX,63
59098,3218,S_HH_TAX,59
58131,0060,S_DIR_TAX_DI,-12.8
59266,3216,S_HH_TAX,64
57589,4420,S_DIR_TAX_DI,-18.4
57616,4410,S_DIR_TAX_DI,-20.1
58238,0060,S_DIR_TAX_DI,-15.4
59071,3216,S_HH_TAX,64
59273,3213,S_HH_TAX,51
59220,3216,S_DIR_TAX_DI,-15.5
59256,3216,S_HH_TAX,64
58151,0060,S_DIR_TAX_DI,-10.6
57757,4424,S_DIR_TAX_DI,-9.9
59210,3213,S_DIR_TAX_DI,-16.5
59206,3208,S_HH_TAX,44
59153,3222,S_HH_TAX,30
57638,4408,S_DIR_TAX_DI,-16.8
59012,3217,S_HH_TAX,36
57628,4420,S_HH_TAX,48
59024,3212,S_DIR_TAX_DI,-12
59012,3217,S_DIR_TAX_DI,-11.8
59032,3222,S_DIR_TAX_DI,-12.8
57647,4424,S_HH_TAX,38
58214,0060,S_HH_TAX,54
59086,3216,S_DIR_TAX_DI,-13.8
59002,3222,S_HH_TAX,38
58214,0060,S_DIR_TAX_DI,-15.8
58117,0060,S_DIR_TAX_DI,-11.4
59156,3212,S_DIR_TAX_DI,-13.5
58160,0060,S_HH_TAX,67
59146,3216,S_HH_TAX,74
59253,3222,S_HH_TAX,32
57620,4410,S_DIR_TAX_DI,-12.6
59250,3216,S_DIR_TAX_DI,-20.7
57663,4410,S_DIR_TAX_DI,-10.5
59079,3222,S_HH_TAX,32
59271,3213,S_HH_TAX,30
59143,3216,S_DIR_TAX_DI,-16
59258,3216,S_HH_TAX,69
59009,3216,S_DIR_TAX_DI,-17.4
59183,3213,S_HH_TAX,45
59276,3212,S_HH_TAX,36
59128,3216,S_DIR_TAX_DI,-18.5
59124,3216,S_DIR_TAX_DI,-19.7
59129,3216,S_HH_TAX,66
59035,3217,S_DIR_TAX_DI,-14.3
57666,4424,S_HH_TAX,36
59005,3216,S_HH_TAX,67
59067,3213,S_HH_TAX,48
57642,4410,S_DIR_TAX_DI,-21.8
59234,3212,S_DIR_TAX_DI,-11.7
59080,3216,S_HH_TAX,61
57602,4424,S_DIR_TAX_DI,-12.2
58303,0060,S_HH_TAX,53
57642,4410,S_HH_TAX,66
58131,0060,S_HH_TAX,44
59090,3218,S_DIR_TAX_DI,-24.6
59022,3216,S_HH_TAX,67
59295,3219,S_HH_TAX,44
59152,3218,S_HH_TAX,50
58151,0060,S_HH_TAX,38
57630,4419,S_HH_TAX,43
57659,4408,S_HH_TAX,58
59053,3217,S_HH_TAX,45
57690,4416,S_DIR_TAX_DI,-15.4
58059,0060,S_HH_TAX,44
59206,3208,S_DIR_TAX_DI,-13.6
57663,4410,S_HH_TAX,40
59033,3217,S_DIR_TAX_DI,-10.9
59239,3212,S_DIR_TAX_DI,-15.4
59249,3217,S_DIR_TAX_DI,-11
59262,3216,S_DIR_TAX_DI,-14.4
59291,3217,S_DIR_TAX_DI,-10.1
57631,4420,S_DIR_TAX_DI,-15.4
59225,3217,S_HH_TAX,39
57631,4420,S_HH_TAX,45
57708,4410,S_DIR_TAX_DI,-15
59222,3216,S_HH_TAX,67
58121,0060,S_HH_TAX,50
58134,0060,S_DIR_TAX_DI,-11.3
58134,0060,S_HH_TAX,42
57602,4424,S_HH_TAX,60
57606,4416,S_DIR_TAX_DI,-15.1
59155,3213,S_HH_TAX,45
58117,0060,S_HH_TAX,36
57630,4419,S_DIR_TAX_DI,-15.2
59279,3218,S_HH_TAX,47
58059,0060,S_DIR_TAX_DI,-12.8
59008,3212,S_DIR_TAX_DI,-10.6
59172,3222,S_DIR_TAX_DI,-8.7
59285,3222,S_HH_TAX,46
59163,3218,S_DIR_TAX_DI,-19.8
59168,3216,S_HH_TAX,64
59286,3216,S_HH_TAX,49
58160,0060,S_DIR_TAX_DI,-17.9
59092,3222,S_DIR_TAX_DI,-13.4
59301,3222,S_DIR_TAX_DI,-13.9
59037,3208,S_DIR_TAX_DI,-11.3
59303,3216,S_DIR_TAX_DI,-17.7
59179,3222,S_HH_TAX,32
59139,3208,S_DIR_TAX_DI,-11.6
59153,3222,S_DIR_TAX_DI,-10.2
59051,3216,S_DIR_TAX_DI,-13.1
59032,3222,S_HH_TAX,40
59015,3212,S_HH_TAX,47
78531,1114,S_DIR_TAX_DI,-15.1
58238,0060,S_HH_TAX,66
77337,1106,S_DIR_TAX_DI,-14.7
78354,1114,S_DIR_TAX_DI,-15.5
78367,1114,S_DIR_TAX_DI,-27.2
77251,1104,S_HH_TAX,64
77445,1104,S_HH_TAX,56
78238,1114,S_DIR_TAX_DI,-17.1
77394,1108,S_DIR_TAX_DI,-18.1
78087,1111,S_DIR_TAX_DI,-20.6
78517,1111,S_DIR_TAX_DI,-20.3
78501,1114,S_DIR_TAX_DI,-14.9
78361,1114,S_HH_TAX,44
77217,1108,S_DIR_TAX_DI,-19.9
77226,1105,S_DIR_TAX_DI,-21.2
78297,1115,S_HH_TAX,65
78335,1114,S_DIR_TAX_DI,-13.5
79196,7530,S_HH_TAX,45
79185,7520,S_DIR_TAX_DI,-15.2
78688,1115,S_DIR_TAX_DI,-24.8
79123,7506,S_HH_TAX,40
79162,7520,S_HH_TAX,64
79081,7520,S_HH_TAX,65
78517,1111,S_HH_TAX,70
77320,1102,S_DIR_TAX_DI,-15.4
78146,1114,S_DIR_TAX_DI,-26.7
77430,1107,S_HH_TAX,70
78638,1114,S_HH_TAX,73
77284,1107,S_HH_TAX,50
78138,1114,S_HH_TAX,50
77168,1105,S_DIR_TAX_DI,-15.5
77382,1107,S_HH_TAX,73
78224,1114,S_HH_TAX,82
77393,1106,S_HH_TAX,65
77431,1105,S_HH_TAX,61
77285,1108,S_DIR_TAX_DI,-13.4
77350,1106,S_DIR_TAX_DI,-19.6
77433,1102,S_HH_TAX,66
77393,1106,S_DIR_TAX_DI,-16.7
77153,1112,S_HH_TAX,68
77482,1105,S_HH_TAX,49
77479,1106,S_DIR_TAX_DI,-18.4
78640,1115,S_HH_TAX,74
78420,1115,S_HH_TAX,74
77494,1105,S_DIR_TAX_DI,-16.4
79123,7506,S_DIR_TAX_DI,-12.3
77463,1105,S_DIR_TAX_DI,-19.9
77433,1102,S_DIR_TAX_DI,-16.7
