codgeo,ze2020,jobs_lt_2022_total
88019,4404,9.26057
68353,4418,32.08956
76353,2807,21.78465
18080,2402,27.73343
57261,4420,126.3667
57513,4420,14.31675
64411,7521,46.35676
60279,3221,13.27575
65124,7624,15.04629
62358,3215,16.97069
59116,3222,47.05133
80699,3201,37.83671
63086,8417,114.5386
54512,4419,5.033
80456,3202,82.67499
14374,2804,31.00691
09003,7612,23.10084
12292,7614,66.49788
19204,0063,22.58262
64323,7522,14.48613
12251,7614,45.1958
38361,8409,3.79221
08169,4403,11.54167
06160,9315,9.90157
88003,4407,9.10019
46282,7619,25.84934
76226,2813,6.18746
58038,0056,11.913
47026,7518,167.49069
71424,2701,21.52762
07160,8433,4.0727
52145,4404,11.89577
62876,3203,7.05303
36144,2405,45.41209
54087,4412,9.26357
52069,4404,9
72345,5212,16.71082
09127,7612,13.96695
32427,7624,5.92958
21264,2704,7.08454
11238,7608,12.8833
35007,5315,16.00251
87193,7531,4.57627
52005,4404,4.30757
31367,7622,8.23171
77134,1110,12.97562
80605,3220,32.58798
89252,2702,19.31727
88103,4407,9.89555
55457,4426,28.74532
88273,4407,29.51414
88203,4407,34.66612
91121,1104,40.14629
55201,4426,1.10169
80682,3202,15.89785
79135,7506,146.10024
39114,2713,45.05986
21032,2704,15.64819
31436,7622,50.57628
22310,5306,63.0241
58039,2703,19.45179
24124,7523,31.13121
64479,7522,18.47821
28082,0057,39.55855
43138,8419,54.73548
31213,7622,34.51106
26247,8433,32.98305
54349,4412,15.45958
34205,7616,27.856
88055,4407,15.21665
11167,7608,8.79307
66221,7620,2.08333
23218,7511,17.993
62187,3204,24.16512
57393,4420,8.08531
39469,2706,4
54229,4417,30.08046
87016,7517,25.943
05025,9310,18.67961
89386,2703,9.60494
31313,7622,10.81581
28207,2403,13.92814
32183,7604,19.01028
39218,2706,24.0459
24247,7523,23.2999
83038,9308,94.44053
38192,8409,12.37456
32338,7604,41.88456
33103,7514,24.18856
62092,3203,26.69362
52003,4404,9.5423
62449,3204,34.2886
57036,4412,9.74555
64196,7522,41.95447
53187,0051,19.83219
62527,3204,34.30831
31219,7622,31.26606
58111,2703,14.94112
64380,7522,26.45401
62373,3205,51.35979
31191,7622,7
27530,2803,17.21804
51304,4415,14.14299
09117,7612,13.02415
25476,2714,18
32235,7604,22.92905
43144,8419,27.8512
57187,4416,11.58207
40289,7519,25.53973
70060,2706,9.8984
72313,5208,10.23412
18088,2407,57.20599
76430,2807,20.79156
81280,7602,40.12118
72230,5212,87.33713
67053,4422,73.54379
26015,8431,15.45813
39197,2713,16.1003
95348,1101,45.93636
89039,2702,48.70831
31544,7622,35.68856
86161,7530,274.45072
52214,4404,1.03571
54107,4417,5.09015
39531,2716,15.08242
65137,7624,6.92929
71449,2710,11.65512
02516,3214,3.94366
71080,2707,15
24202,7507,19.59066
30313,7618,78.55549
29251,5310,92.34714
32159,7604,92.32357
30114,7618,81.43928
33345,7514,74.63629
30275,7603,46.74552
24491,7507,89.69575
32278,7604,49.09871
27040,2808,50.20177
24488,7529,95.59054
06144,9315,66.31058
10086,4415,51.9594
11226,7608,16.33105
31294,7622,5.57647
25299,2706,13.0877
80466,3202,7.96853
70183,2706,5.06488
65378,7624,2.05011
17092,7509,20.05475
10269,4425,31.49231
14238,2811,10.93137
62462,3204,21.70264
52424,4404,8.91334
72062,5208,174.61052
50626,2810,63.64077
57129,4410,48.28388
63290,8408,51.97117
54114,4412,14.89867
60322,0054,17.70594
50302,2816,8.98315
54461,4412,4.09523
63058,8417,21.45008
73086,8413,35.8104
02634,3214,11.98601
57519,4416,14.35159
07081,8402,20.29231
52301,4404,7.87778
55243,4426,9.90541
31217,7622,13.31654
60123,0054,22.06226
21553,2711,3
39550,2713,16.07862
26232,8431,49.01967
82084,7609,19.11646
76015,2807,58.08727
82019,7609,60.83641
10196,4425,22.19452
34054,7610,23.80206
71026,2707,21.97311
83013,9308,41.23684
67315,4409,30.11784
71279,2710,102.84609
89021,2703,42.96553
2B274,9402,3.6129
34208,7616,27.48703
33541,7515,138.51832
28159,0061,29.05348
21245,2711,21.79289
36180,2405,109.4468
27026,2817,41.16791
25613,2706,12.806
39269,2716,21.95962
24268,7529,102.81771
40095,7510,84.62771
43222,8419,46.37129
55226,4421,9.90382
70254,2705,12
58108,2703,7.48611
52350,4404,0.98529
88169,4407,5.95392
55138,4401,8.41709
57009,4412,11.78846
52256,4404,10.03546
54251,4419,7.27132
25138,2714,22.36279
76521,2815,9.08552
70344,2718,22.92621
52443,4427,2
55488,4401,2.93836
54426,4412,27.3327
88275,4417,22.02361
26131,8422,13.96531
32041,7604,18.99837
02760,3220,11.71959
78478,1111,29.17817
39091,2713,9.4885
40153,7519,10.14596
40315,7510,42.14497
80535,3202,8.7471
62324,3203,69.19521
15116,0063,32.97965
47316,7518,79.04284
28108,2404,32.68326
65020,7624,20.19659
59413,3208,117.90295
62091,3203,11.93332
82157,7609,23.98104
62508,3205,47.85949
59620,3212,32.04907
23083,7511,46.41075
48187,7613,18.11767
46036,7611,16.56348
60235,0054,76.39447
57308,4420,13.65351
23162,7511,75.67376
91629,1103,56.18075
28401,0061,50.48954
38500,8435,98.07209
01037,8404,51.92972
30071,7603,39.23806
31391,7622,145.9605
38284,8435,83.7123
24168,7504,71.98512
25300,2706,58.05105
36225,2408,17.46191
21285,2711,64.9361
67501,4423,36.76131
28355,0057,43.78146
45250,2409,13.02736
68341,4418,32.82892
25163,2706,8.41016
85268,5203,198.72243
78276,1114,28.13978
2B029,9402,37.0142
70297,2706,12.45702
88230,4407,14.04926
46179,7611,10.02721
70406,2711,6.26525
89188,2703,6.64559
54413,4410,10.13793
88097,4407,2
65034,7624,2
2A322,9401,20.3876
88043,4407,9.94444
63323,8417,21.34209
91145,1103,16.8904
86038,7524,17.85564
02396,3214,6.25424
52119,4404,19.8693
55141,4401,14.97121
50266,2810,56.61635
70088,2718,9.29609
71451,2708,10.12946
60014,3211,24.77091
18221,2402,24.24608
54033,4424,5.06716
09290,7622,38.25845
08130,4421,9.92585
09226,7612,3.9519
51537,4402,19.16924
57322,4424,19.42038
77046,1105,24.41705
48185,7613,9
64151,7521,11.91487
28077,0061,28.19364
72353,5208,33.20718
57367,4424,19.81987
51177,4413,47.12754
63016,8417,162.57004
61498,0051,8.80418
46314,7619,72.82576
54110,4412,118.72838
55349,4421,12.97027
51356,4427,26.82617
60438,3210,34.42317
32128,7604,52.88317
45201,2409,7.83745
28407,0061,28.77692
33155,7514,30.69669
32434,7604,13.84712
32180,7604,114.80082
21085,2711,30.73817
73247,8407,154.20432
37078,2408,42.70506
39321,2713,21.91735
27668,2808,44.83916
17467,7528,21.97522
17341,7509,25.1883
71401,2713,87.1495
55472,4401,27.45838
88455,4407,15.82131
25099,2715,35.57518
67513,4423,15.98601
80743,3202,25.87494
2A021,9407,11.62176
71147,0059,26.75587
80345,0058,37.93441
77271,1105,6.8042
55242,4426,12.07364
24110,7523,4.07143
88348,4407,9
70302,2706,4.09817
25496,2706,4.94949
80340,3202,14.10935
79346,7520,14.98519
23120,7511,27.41303
36051,2405,30.20419
10337,4425,3.87879
02787,3214,15.40886
11307,7617,26.8979
46280,7607,26.39871
11083,7617,6.96364
74212,8414,247.65761
64434,7521,6.29913
81310,7625,18.84987
36158,2405,118.69217
57500,4419,3.01233
88059,4417,25.83264
55180,4426,13.03128
26152,8431,5.78167
04164,9311,18.6076
55321,4426,26.94951
21204,2709,5.16244
43057,8419,3
65291,7624,15.35399
26244,0064,19.82002
34273,7606,9.99486
52070,4404,10.32155
31252,7625,191.0181
39393,2713,7.11111
27380,2803,31.38929
45233,2411,33.88965
60412,0054,65.95717
24142,7529,177.31226
38211,8406,25.86649
39169,2713,54.70855
40006,7519,85.65666
70189,2706,15.95123
10396,4425,33.87488
76381,0058,7.65582
57181,4419,15.9734
79131,7506,39.96574
68055,4411,54.90155
81178,7602,74.46266
70003,2706,8.11812
88149,4407,2.94114
21238,2711,17.19875
36210,2405,37.96956
88256,4414,36.15342
09212,7622,14.44844
89271,2703,13.62564
11338,7608,6.97389
80651,3202,10.17967
11135,7612,3.74774
70518,2718,2.01079
27321,2808,9.63743
55426,4401,22.47579
31051,7625,35.90306
09007,7612,14.25597
27068,2808,23.2794
38127,8409,33.53062
07335,8433,24.43167
27361,2811,52.02649
81184,7615,1.00008
16157,7502,11.88462
57473,4419,22.72755
38040,8409,10.30915
52526,4404,14.24074
47039,7518,7.83333
62514,3204,49.18496
62806,3206,33.44024
80312,3220,77.01794
57095,4416,45.86417
58234,0060,13.50928
76343,0054,18.6669
95690,1101,49.11649
62352,3204,17.16345
59610,3222,71.05473
65142,7624,27.70159
64267,7503,17.01734
02638,3214,7.9968
84048,9306,6.00013
63155,8408,36.37898
51406,4427,15.77829
39430,2706,5.04424
2B340,9402,18.00139
09013,7612,2.0305
50064,2805,18.56143
54592,4412,20.98951
46257,7607,18.03372
61209,2809,101.0683
27048,2817,23.91538
60465,0054,12.72622
63412,8417,87.48622
61412,0051,169.8354
43054,8419,57.80944
60030,0054,70.24539
27350,0057,138.76285
45096,2407,44.67047
36175,2405,32.08431
25115,2706,42.05411
08395,4403,7.11584
12184,7621,23.87904
63333,8408,16.99133
80380,3201,39.44485
72017,5218,31.48333
04228,9307,3.93624
02075,3220,15.53022
40029,7519,22.87466
10204,4425,7.87212
60362,3210,14.91974
71134,0059,84.08039
55252,4421,16.0279
76632,2807,96.32409
67122,4423,192.48223
80684,3220,33.3119
87042,7517,55.90639
46222,7607,23.21996
89205,2702,42.60396
39278,2713,23.06647
68197,4418,33.99379
80305,3202,27.60815
15241,8429,14.68455
08121,4403,3.97015
02831,3217,19.13699
39324,2713,2.80903
61438,0051,17.20457
65424,7624,11.32304
71161,2708,21.4331
54278,4412,1.07076
60436,0054,6.66667
81321,7610,7.94337
59231,3217,74.1389
62500,3205,21.11242
51267,4413,19.13454
58093,0056,20.02125
57530,4416,37.32045
80101,3202,122.91341
54445,4412,9.87555
62812,3219,132.64419
61076,0051,20.00943
66056,7620,144.62073
52436,4404,11.9068
04175,9311,17.96262
54601,4412,2
2B122,9404,7.08042
11163,7620,6.98892
82082,7615,19.62818
82066,7615,74.04134
65217,7624,9
80502,3201,11.04631
60538,3210,7
63115,0063,31.89663
87172,7527,52.93666
89221,2702,69.39091
42140,8428,52.28402
27222,2811,14.97083
32364,7604,10.13202
45111,2411,40.1501
33481,7514,30.22672
62456,3205,50.79657
21675,2709,12.85001
39009,2713,108.53078
39267,2713,24.95284
65451,7624,67.34178
24036,7529,14.09293
36186,2405,39.11024
24151,7529,19.81441
14482,2804,30.88656
02403,3220,27.8804
02618,3220,63.75441
07120,8402,12.34015
60293,0054,20.17376
60394,3210,5.13022
65380,7624,11.47096
32092,7604,11.01594
88080,4407,39.42719
79095,7520,71.69958
66022,7620,15.1459
68110,4422,46.2635
21483,2711,13.33709
91544,1103,51.45604
80226,3220,47.48462
10395,4425,25.47598
65158,7622,2.77219
47064,7532,43.44185
76065,2807,74.83352
23152,7511,5.07463
32184,7604,6.84444
21083,2709,8.06723
25129,2706,5.66021
66040,7620,4.89536
41087,2414,38.97531
39049,2713,144.7608
27446,2808,53.86159
71538,2707,45.54234
39041,2713,44.7956
34156,7616,13.62165
26234,8431,100.69097
33524,7516,70.19836
40109,7510,82.30356
27073,0057,82.65342
70275,2718,23.73236
61401,2809,19.72307
46098,7607,52.60745
38329,8409,5.99667
06133,9315,15.35401
08431,4421,14.45399
39119,2713,3.811
31444,7625,16.06851
70089,2718,15.04379
81080,7602,16.82573
14591,2804,85.56108
71518,0059,43.90707
55304,4401,15.25143
57235,4416,125.89826
64325,7522,22.31772
63435,8410,20.23039
60033,3211,73.05842
62046,3204,65.72695
55333,4426,18.08828
62858,3203,37.96515
65431,7622,19.50752
62795,3203,9.74961
63402,8417,42.3414
70583,2718,11.50125
62209,3219,25.61473
2A351,9401,24.75176
10046,4425,10
39265,2713,17.94856
58068,2703,20.96894
65466,7624,5.93902
26153,0064,19.99547
89233,2702,12.76285
81015,7610,14.62697
55173,4412,2.94872
45014,2411,43.08674
26086,8431,302.09935
91137,1103,27.20777
58099,2703,24.36185
25464,2715,34.48506
39381,2713,22.06378
39387,2712,11.98108
46008,7607,25.05351
35030,5315,46.10422
39214,2715,14.87392
47033,7532,71.74482
16118,7502,8.88235
81287,7602,15.76264
2B206,9402,3.9302
71322,2701,6.24939
47103,7501,22.31993
10243,4425,5.04902
52001,4404,15.40731
2B255,9402,3.06667
34100,7606,9.05405
26164,8431,12.07173
68191,4411,35.82193
76070,2807,122.16765
81133,7602,50.67807
83084,9303,85.2289
14664,2804,36.32561
76155,0058,49.62175
89485,2703,28.31
74193,8416,76.6736
86266,7524,24.74715
72004,5212,45.10627
2A336,9401,56.73309
59006,3217,90.19685
80366,3202,61.76942
71503,2707,15.61115
63428,8423,26.40708
63419,8423,64.54666
62513,3204,18.795
55549,4426,16.50991
50556,2816,22.52222
69008,8430,79.32038
63096,8408,26.78595
55368,4401,48.85209
64515,7522,20.051
08216,4403,12.91439
11019,7608,9.78007
25313,2706,14.99721
25575,2706,31.16459
25373,2715,3.04823
70306,2705,41.60081
24528,7523,8.12321
46134,7607,20.13641
10266,4425,9.00053
41014,2414,15.75081
73138,8411,33.75262
60502,3210,17.33758
62315,3204,30.97497
62779,3203,21.92823
58240,0060,14.45933
58027,0060,8.945
87052,7527,22.51911
89051,2717,51.61626
39409,2712,8.90342
70571,2718,7.11449
26128,8431,4
39444,2713,5.41667
31041,7622,4.94186
21696,2709,4.2439
57380,4419,2.0608
55257,4426,7.21311
76346,2819,30.55709
25143,2706,50.55506
43164,8419,62.94083
28161,2404,87.02996
42174,8412,114.75331
31309,7622,18.39738
23038,7511,42.90831
43065,8419,39.15768
25225,2706,25.1782
24030,7507,51.80599
27214,2817,226.27921
35005,5319,23.88027
76086,2815,21.27507
70461,2706,8.31919
80239,3220,21.19497
79152,7520,54.61064
81326,7602,82.16519
71121,2712,35.87747
21219,2711,21.39312
79312,7520,26.25021
15098,8429,25.01769
76207,0058,27.6921
80354,3201,17.55361
05024,9310,49.02677
23028,7511,11.18883
33398,7514,212.31698
80449,3202,8.00637
15078,8429,39.59398
80603,0058,26.65485
79115,7520,67.16728
21274,2704,27.4692
18071,2402,7.02425
31039,7622,10.34884
19064,0063,10.70596
54106,4412,39.76663
55466,4401,10.89843
60004,0054,35.816
60540,3210,50.10016
60136,0054,33.08208
50126,2802,18.51049
51563,4415,38.52173
60615,0054,8.82617
56249,5311,294.64372
52495,4427,13.78631
65198,7624,87.52342
51341,4402,4.86842
52264,4404,5.40035
81256,7610,4
51600,4413,13.03816
50571,2805,3.04032
42125,8412,13.00031
62416,3204,16.10651
72265,5208,24.20737
61141,0051,18.54444
63280,8408,19.15897
55586,4412,20.52357
07154,8402,25
60437,0054,13.32088
51371,4402,6.07509
21695,2709,8.92894
54285,4412,6.78381
23102,7511,41.85939
22326,5307,44.12773
42336,8428,57.6065
38254,8409,54.48657
37076,2406,63.48864
33383,7515,50.17418
40076,7519,77.95134
23252,7511,20.16347
25401,2706,3.0983
22243,5303,92.26701
46247,7611,33.52641
02385,3220,13.26832
50052,2805,36.86592
57399,4419,11.88148
10222,4425,27.00991
45056,2411,23.84639
23082,7511,35.01576
25008,2714,53.64072
25391,2715,27.38854
37256,2413,18.93083
24542,7532,13.5239
02768,3221,42.87475
70262,2718,12.2027
80517,3202,8.97685
19225,0063,12.27346
71098,2701,38.4462
89183,2702,11.91641
11246,7608,15.90606
2B177,9404,9.31507
58244,2703,45.97508
65012,7622,14.88875
2A363,9407,1
54210,4412,13
61229,0051,3
57183,4419,23.36763
55095,4421,18.66489
39565,2712,5.9692
32401,7604,12.14286
14329,2811,8.09231
57070,4416,13.10158
57528,4410,8.29006
54214,4412,77.71206
62177,3204,81.15538
62021,3204,40.52185
24423,7504,83.83894
54348,4412,26.92288
65203,7624,5.30252
47250,7518,41.71562
88305,4404,19.28924
64001,7522,26.10754
55357,4426,10.95413
33432,7514,20.3827
81068,7602,12.01696
80452,3202,47.35345
60703,0054,69.00369
89033,2702,28.94865
88042,4407,1.975
21566,2704,9.97127
39449,2712,23.8038
77472,1102,31.84681
76725,2813,35.04271
88108,4407,48.2416
39024,2712,53.59981
09026,7622,20.53064
36104,2405,30.98269
39055,2715,5.80079
61052,2812,33.15154
37100,2413,54.13044
34041,7616,97.17923
21594,2709,49.22261
24455,7523,56.82655
62332,3203,62.5182
32383,7624,28.59766
76403,2807,11.04179
24146,7523,19.59855
10182,4425,7.2864
46249,7611,14.78367
64265,7503,20
72131,5212,56.49939
27353,2808,33.40817
46181,7619,9.28951
89232,2703,30.03757
19112,7531,30.81011
11118,7617,13.5822
68279,4411,37.74272
37103,2408,15.22538
89022,2703,12.84627
71216,2707,20.88661
53090,5204,23.0691
12166,7621,20.92784
66151,7620,10.85897
31236,7622,7.63158
39155,2713,14.47948
82095,7615,39.79169
23196,7511,31.15729
10397,4425,9.88506
06047,9315,1.96931
57081,4419,8.35515
52034,4427,9.4252
46288,7611,16.4898
54416,4412,5.08345
88063,4407,9
21471,2711,1.09091
65334,7624,13.30804
57563,4410,41.77976
55350,4412,5.2027
63060,8423,11.04241
62816,3203,26.02079
62509,3219,17.03774
61277,0051,37.97038
57229,4419,14.41311
54078,4412,3.90544
65254,7624,28.37182
60630,0054,35.56946
57682,4419,5.05826
81186,7602,49.68839
68222,4418,75.47525
77089,1108,50.97518
80152,3202,5.8523
76613,2813,63.99994
89385,2703,2.83761
86040,7524,50.39387
89037,2702,50.82124
67329,4423,115.81124
70441,2706,22.74518
88359,4407,8.03491
30264,7603,26.53613
02416,3217,37.86217
21097,2709,8.71313
01127,8405,38.04007
07238,8402,37.72018
03058,8423,34.95669
23191,7511,15.01223
03269,8423,20.23641
22126,5316,13.06222
15220,0063,23.48035
46277,7607,28.46647
34117,7606,73.32683
26251,8422,39.97376
26248,8431,41.95272
45209,2411,19.65952
25328,2706,48.85282
25417,2706,71.70898
38278,8435,122.22034
21214,2704,20.20118
39314,2713,3.4
41093,2401,15.94082
21079,2711,11.95732
10148,4415,27.09029
80402,3202,10.48752
21164,2709,13.6164
89244,2703,4.04819
54009,4410,11.06377
62546,3206,23.18126
21440,2711,18.09287
80258,3220,16.27095
62888,3206,21.07396
03307,8432,25.05494
88121,4407,35.81438
45215,2411,16.46574
66201,7620,10.11466
52138,4404,17.14228
41027,2401,9
80529,3201,27.05597
55370,4401,11.7626
88199,4407,7
47044,7532,59.59929
55200,4426,30.83601
89216,0056,94.57735
60133,0054,46.19004
65422,7624,46.29061
64542,7521,15.02186
71065,0059,65.85033
09097,7622,16.97328
65454,7624,12.19819
59150,3216,33.06154
52274,4404,50.40834
52287,4404,21.84245
89092,2703,19.22232
79250,7530,34.09201
89124,2717,105.47111
67427,4422,22.50518
76386,2813,56.01377
65184,7624,15.56582
2A240,9401,61.88874
88311,4407,1.83784
71530,2701,55.14924
65182,7624,13.225
21410,2709,4.82759
24399,7523,13.83057
25211,2706,8.95012
26263,0064,25.20755
23037,7511,13.62873
37191,2413,32.32653
64235,7521,22.09332
31441,7625,20.0428
19150,7507,34.97542
12231,7614,133.57864
28030,0061,28.01927
35143,5315,114.16307
29128,5310,49.85805
43263,8419,4.00217
30112,7618,189.63874
40026,7519,96.38505
31328,7625,42.50919
43019,8419,15.18599
36121,2405,23.06612
25569,2706,49.41378
66134,7620,103.98862
43150,8419,99.87018
70107,2706,20.20203
51464,4413,24.52128
02284,3217,15.25102
88159,4417,24.07812
62246,3219,10.03579
12222,7614,37.07389
19065,0063,10.95946
22148,5307,29.52426
80287,3201,31.68195
08138,4421,21.20291
39455,2713,4.0341
55411,4426,16.99391
80786,3202,6.12968
88263,4414,18.99695
