codgeo,ze2020,empsta_enq,obs_value
77178,1105,1T2,256.94777
78643,1114,1T2,4576.56516
80037,3202,1T2,71.57143
80704,3202,1T2,193.94507
77301,1110,1T2,147.01377
80090,3220,1T2,77.78788
78481,1114,1T2,7644.65451
80267,3220,1T2,118.75
77366,1107,1T2,147.86249
60543,3221,1T2,56.43478
59490,3217,1T2,66.36842
60663,0054,1T2,97.14286
61510,2812,1T2,88.31707
59571,3208,1T2,2065.02727
61052,2812,1T2,111.17647
59527,3216,1T2,6866.50878
59193,3216,1T2,1457.67945
61344,2801,1T2,456.62568
60505,3211,1T2,500.01787
60386,3210,1T2,262.44506
71158,0059,1T2,657.78425
71351,2712,1T2,780.22081
71314,2713,1T2,82.89626
72022,5218,1T2,584.87715
76159,2807,1T2,1180.54674
76344,0058,1T2,192
73263,8407,1T2,617.69295
73042,8404,1T2,119.83311
74232,8401,1T2,274.71656
74184,8416,1T2,577.92558
71321,2710,1T2,85.44737
65288,7624,1T2,35.58333
62770,3205,1T2,1162.56343
62409,3203,1T2,102.5641
64035,7503,1T2,1091.42619
62832,3204,1T2,273.19386
65307,7622,1T2,154.92182
65274,7624,1T2,32.82759
65329,7624,1T2,115.50791
62496,3204,1T2,110.56772
62851,3205,1T2,510.23204
63216,8408,1T2,92.88889
52227,4404,1T2,97.74923
53056,5211,1T2,522.23608
50500,2802,1T2,297.00064
50197,2810,1T2,733.98511
51243,4415,1T2,170.37451
51487,4413,1T2,171.68737
50146,2802,1T2,95.38274
52213,4404,1T2,53.14286
52366,4404,1T2,17.64706
50598,2805,1T2,105.94589
51591,4413,1T2,90.25641
68218,4411,1T2,1685.50552
68247,4411,1T2,537.32078
66130,7620,1T2,636.16901
70433,2718,1T2,596.93772
68097,4405,1T2,614.20355
67499,4422,1T2,139.82202
67424,4423,1T2,107.34113
69212,8421,1T2,212.90498
66098,7620,1T2,97.23679
65398,7622,1T2,87.71073
68308,4411,1T2,172.69565
88448,4407,1T2,91.74286
87154,7527,1T2,4947.76304
83038,9308,1T2,247.95921
81075,7610,1T2,265.25536
83133,9304,1T2,836.74183
86081,7508,1T2,606.75014
88091,4407,1T2,191.42571
84016,0053,1T2,2565.85926
84048,9306,1T2,46.92857
81183,7602,1T2,100.57143
86287,7530,1T2,156.8236
61482,2809,1T2,181.06251
59143,3216,1T2,4160.49171
59400,3205,1T2,4480.6041
59066,3217,1T2,65.8125
59187,3217,1T2,118.96973
62114,3204,1T2,78.28125
59102,3208,1T2,182.74261
59278,3216,1T2,2437.67064
61133,0051,1T2,344.8595
61056,0051,1T2,83.5
60252,3211,1T2,273.57241
76533,2813,1T2,722.59117
77372,1106,1T2,2085.94761
80200,3201,1T2,101.04925
79161,7530,1T2,333.21951
77056,1105,1T2,83.25
80769,3202,1T2,84.91837
76698,2807,1T2,250.33663
79018,7520,1T2,56.57143
79074,7520,1T2,60.67742
77317,1108,1T2,2514.34128
79013,7506,1T2,1334.13214
55268,4426,1T2,297.69231
55015,4427,1T2,255.43478
54315,4412,1T2,460.05556
55523,4426,1T2,82.59459
55155,4426,1T2,156.19199
55553,4401,1T2,533.30651
55276,4426,1T2,111.5
55288,4401,1T2,548.87451
57624,4410,1T2,281.94909
58190,2703,1T2,29.36842
56197,5311,1T2,1362.70402
76243,2815,1T2,145.64957
74260,8416,1T2,536.8383
71475,2707,1T2,2685.41154
74142,8401,1T2,519.4856
74003,8401,1T2,558.3842
71217,0059,1T2,71.72414
76312,0054,1T2,2238.62395
70563,2718,1T2,231.04045
76085,2807,1T2,169.41112
71247,2707,1T2,167.28726
72133,5212,1T2,809.19544
52055,4427,1T2,48.19792
51359,4415,1T2,89.14286
51537,4402,1T2,80.90909
50356,2816,1T2,348.58729
53181,5211,1T2,198.33192
52011,4404,1T2,37.6
53178,5204,1T2,108.57143
51041,4415,1T2,52.10526
54008,4412,1T2,266.986
51121,4406,1T2,153.78347
51368,4402,1T2,4.6
63071,8408,1T2,352.00039
62749,3204,1T2,131.50807
64276,7521,1T2,103.25637
62224,3205,1T2,1212.07775
63204,8408,1T2,593.68513
62426,3203,1T2,106.05128
62317,3212,1T2,223.66142
63008,8417,1T2,263.51405
63308,8408,1T2,1848.91668
64215,7521,1T2,55.70928
62530,3206,1T2,245.54218
67034,4423,1T2,1219.22787
65436,7624,1T2,137.28814
70367,2718,1T2,72.27027
67301,4409,1T2,1233.51337
67048,4409,1T2,252.33846
70318,2705,1T2,224.55914
68116,4405,1T2,330.26094
69193,8421,1T2,571.87385
68057,4411,1T2,134.44898
69046,8421,1T2,2227.24779
67027,4423,1T2,70.54054
83153,9318,1T2,1803.72236
83097,9301,1T2,2798.9919
81255,7602,1T2,228.11881
88254,4407,1T2,60.75
83015,9308,1T2,97.95007
86158,7524,1T2,3005.79723
88082,4417,1T2,305.40731
86254,7524,1T2,406.51767
85023,5207,1T2,200.45724
88117,4407,1T2,19
87007,7517,1T2,89.02632
59657,3213,1T2,301.03197
59550,3216,1T2,1548.1883
62072,3203,1T2,77.14286
60199,0054,1T2,122.2963
60151,3210,1T2,1606.21542
61411,0051,1T2,171.11475
59262,3216,1T2,1009.00495
58248,0056,1T2,80.34141
61396,0051,1T2,36.88889
60675,3210,1T2,204.87805
62216,3203,1T2,120.6383
77204,1107,1T2,111.65
80307,3220,1T2,83.73333
77128,1107,1T2,1116.45502
80182,3201,1T2,849.4382
78220,1111,1T2,3357.32338
77387,1105,1T2,221.13535
80449,3202,1T2,32.5
77493,1108,1T2,1675.22161
77386,1105,1T2,333.53298
80280,3201,1T2,75.6
78128,1111,1T2,673.05773
57641,4420,1T2,182.95588
56107,5309,1T2,2842.13961
55547,4421,1T2,59.45455
55460,4426,1T2,69.5
57086,4419,1T2,128.93023
55185,4401,1T2,39.55556
57451,4416,1T2,73.0625
55336,4424,1T2,79.25714
55031,4427,1T2,181.91638
54385,4424,1T2,514.37241
54285,4412,1T2,28
71406,2708,1T2,74.26087
73292,8413,1T2,166.57143
71250,0059,1T2,631.24364
72238,0051,1T2,30.47059
76250,2813,1T2,632.17839
76032,2807,1T2,60.72
74188,8415,1T2,551.01596
76377,2815,1T2,1646.32507
73130,8413,1T2,987.52973
71323,2710,1T2,50.71429
76448,2815,1T2,727.0897
70202,2718,1T2,74.35159
69141,8421,1T2,2906.44335
67396,4420,1T2,98.53659
68075,4418,1T2,474.18553
69034,8421,1T2,21153.27344
70520,2718,1T2,45.36
66175,7620,1T2,1000.89305
69269,8421,1T2,513.52235
67337,4422,1T2,194.91892
67539,4423,1T2,1245.3119
66230,7620,1T2,814.21095
62779,3203,1T2,69.45714
65035,7624,1T2,241.90099
63410,0063,1T2,43.5
63076,8417,1T2,42.37037
63303,8410,1T2,40
64023,7522,1T2,409.81702
64515,7522,1T2,92.17021
63287,8410,1T2,200.90478
65282,7624,1T2,208.40727
65208,7624,1T2,4.6
63414,8417,1T2,303.79825
80180,3202,1T2,48.17647
80708,3202,1T2,81.2069
77085,1106,1T2,2184.41452
76562,2807,1T2,416
80438,3220,1T2,199.1242
78444,1114,1T2,433.50857
79201,7520,1T2,705.31787
77116,1102,1T2,624.71177
78356,1115,1T2,4751.77634
79223,7520,1T2,19.00515
80147,3201,1T2,166.80112
52201,4427,1T2,17.75
51530,4413,1T2,364.45757
50368,2806,1T2,42.5
50442,2805,1T2,116.10497
51256,4406,1T2,171.81818
51156,4427,1T2,52.46154
50288,2802,1T2,560.74609
53162,5215,1T2,472.26563
53120,5215,1T2,176.1515
50074,2802,1T2,889.97297
50484,2802,1T2,2173.92007
87186,7517,1T2,119.25821
82042,7609,1T2,507.48361
85045,5203,1T2,447.10159
88315,4417,1T2,99.22222
85098,5210,1T2,1004.25653
86178,7524,1T2,1404.28207
80803,3202,1T2,141.91863
86104,7524,1T2,166.84714
82079,7615,1T2,1657.63892
85003,5210,1T2,5107.10121
86266,7524,1T2,53.14286
60394,3210,1T2,58.85714
59653,3216,1T2,3893.98603
59389,3208,1T2,1268.6819
59352,3218,1T2,3718.31876
59395,3217,1T2,136.86792
59625,3208,1T2,223.0175
60446,3221,1T2,2243.14028
61268,2812,1T2,55
61328,2801,1T2,88.60353
60315,0054,1T2,231.70213
59138,3208,1T2,389.88297
57374,4419,1T2,94.26176
54565,4412,1T2,111.62472
57111,4410,1T2,249.25327
54550,4412,1T2,150.71201
55153,4426,1T2,54.54348
57227,4408,1T2,8147.74761
56033,0062,1T2,1355.35115
57250,4420,1T2,688.41946
57131,4416,1T2,177.62055
54495,4412,1T2,1816.91795
58044,0056,1T2,370.47134
67455,4409,1T2,368.28707
67434,4420,1T2,1087.12911
70228,2718,1T2,289.71579
68020,4411,1T2,704.93068
68059,4411,1T2,1016.54655
67385,4420,1T2,97.50572
70484,2705,1T2,102.05714
67380,4423,1T2,109.65116
67507,4422,1T2,786.36196
65439,7624,1T2,134.44157
69290,8421,1T2,23198.82083
74109,8416,1T2,482.57143
71301,2708,1T2,54.48649
74128,8416,1T2,1883.41102
76016,2807,1T2,65.33333
76226,2813,1T2,68.25
73117,8411,1T2,352.25356
76413,2807,1T2,183.37941
76129,2807,1T2,97.77778
76187,2813,1T2,83.5
74228,8416,1T2,218.69827
72257,5212,1T2,973.36963
63343,8417,1T2,126.07832
64113,7521,1T2,70.90909
62446,3206,1T2,398.27913
64557,7522,1T2,209.08028
62882,3219,1T2,595.0403
62303,3204,1T2,78.22222
64263,7522,1T2,73.36
65238,7624,1T2,106.68501
65132,7624,1T2,16.875
63369,8423,1T2,55.38462
63167,8408,1T2,206.05865
78522,1111,1T2,481.05172
77210,1105,1T2,1358.63381
80717,3202,1T2,519.116
77202,1105,1T2,391.96291
77425,1105,1T2,328.58975
80661,3202,1T2,495.43379
79352,7520,1T2,62.4
80578,3201,1T2,307.66336
77275,1110,1T2,65.5
76583,2815,1T2,175.66667
80699,3201,1T2,34.8
81278,7610,1T2,80.43243
82032,7609,1T2,270.07989
88365,4407,1T2,88.64286
86095,7524,1T2,1503.39175
88212,4404,1T2,111.35731
88095,4407,1T2,745
81135,7602,1T2,43.76471
88050,4407,1T2,145.36782
87086,7517,1T2,445.20513
88334,4407,1T2,112.49091
84010,9301,1T2,441.4724
59330,3216,1T2,1277.84478
59615,3216,1T2,1302.63656
60299,0054,1T2,275.6108
60422,3221,1T2,128.75
61213,0051,1T2,108.62347
59639,3222,1T2,648.15305
60625,3210,1T2,268.32105
59381,3222,1T2,426.75908
60362,3210,1T2,82.24324
60079,3221,1T2,463.36665
61160,0051,1T2,75.39474
54535,4410,1T2,82.10526
58183,0060,1T2,55
55552,4421,1T2,46.6875
57591,4410,1T2,4482.19104
57501,4419,1T2,28.8
54346,4412,1T2,105.83333
56185,5309,1T2,3867.59224
57172,4416,1T2,120.8773
55017,4426,1T2,50.90909
57345,4424,1T2,222.57711
57338,4420,1T2,227.25
50148,2816,1T2,267.47675
53142,5215,1T2,113.26705
52419,4404,1T2,67.26087
50169,2805,1T2,74.66667
51247,4406,1T2,85
50082,2805,1T2,2545.42481
52426,4404,1T2,47.77778
54258,4412,1T2,71.93103
52388,4404,1T2,53.92857
52325,4404,1T2,48.33333
51344,4406,1T2,596.2226
70363,2718,1T2,281.25001
70340,2706,1T2,77.25882
68155,4405,1T2,2200.03161
66212,7620,1T2,1783.31818
68110,4422,1T2,388.12103
67427,4422,1T2,158.97447
70500,2718,1T2,64.16667
70235,2718,1T2,55.81481
65444,7622,1T2,116.64151
68382,4418,1T2,193.51713
70490,2718,1T2,66.26087
72359,5212,1T2,750.97941
71423,2704,1T2,181.02235
71518,0059,1T2,167.17131
71137,0059,1T2,1841.18215
74130,8416,1T2,276.20043
76264,2819,1T2,230.54737
74198,8401,1T2,492.56219
76059,0058,1T2,188.55296
71261,0059,1T2,347.13726
76241,2807,1T2,58.18182
71278,2710,1T2,93.71429
59243,3208,1T2,611.92952
61331,0051,1T2,49.30435
59131,3213,1T2,3609.03065
60023,3210,1T2,238.32795
61137,2809,1T2,57.37931
61001,0051,1T2,10276.78081
59224,3212,1T2,635.87642
60247,3211,1T2,78
59521,3208,1T2,199.55321
60048,3210,1T2,134.52039
59554,3222,1T2,265.77699
79133,7520,1T2,604.86585
77083,1106,1T2,13058.09187
79105,7520,1T2,215.95556
76731,2807,1T2,117.55556
80523,3202,1T2,569.71503
80687,3202,1T2,59.4
80494,3202,1T2,103.95
78530,1115,1T2,167.58585
80144,3220,1T2,212.39694
79116,7506,1T2,453.3235
77415,1107,1T2,682.2059
62430,3203,1T2,75.5
64452,7522,1T2,152.99713
63203,8408,1T2,568.04648
62826,3204,1T2,1213.50508
63086,8417,1T2,157.78122
62239,3207,1T2,903.68489
65141,7624,1T2,32.5
64490,7503,1T2,244.63963
62513,3204,1T2,83.55556
62414,3203,1T2,72.5
65183,7624,1T2,192.1791
88185,4407,1T2,37.21053
82055,7609,1T2,104.93911
86221,7508,1T2,633.45971
86027,7524,1T2,877.94886
82137,7611,1T2,180.09381
85156,5210,1T2,1110.14223
84140,9301,1T2,213.39344
81310,7625,1T2,78.07692
84060,9306,1T2,15
88042,4407,1T2,26.33333
86118,7524,1T2,154.94737
55248,4401,1T2,151.09166
54366,4412,1T2,867.39
55157,4426,1T2,41.72727
55013,4424,1T2,233.1572
57116,4410,1T2,59.65217
54329,4412,1T2,7743.78304
57061,4408,1T2,539.70186
57203,4424,1T2,139.23578
54323,4424,1T2,7361.19663
57205,4416,1T2,1209.31594
58205,2703,1T2,193.63718
67306,4423,1T2,362.0282
68049,4418,1T2,231.11101
67092,4422,1T2,302.60139
68076,4405,1T2,560.67163
68054,4418,1T2,196.78907
66207,7620,1T2,426.49258
67080,4423,1T2,879.97183
70285,2705,1T2,4497.776
67333,4409,1T2,132.20218
66108,7620,1T2,1655.79971
68288,4418,1T2,247.14454
62123,3204,1T2,209.31932
59522,3218,1T2,956.35632
59505,3222,1T2,342.2973
60476,0054,1T2,91.84673
58306,0060,1T2,150.10526
60640,0054,1T2,109.25
62200,3205,1T2,649.39645
58287,2708,1T2,109.40541
60646,0054,1T2,668.53699
59179,3222,1T2,4048.97476
62171,3204,1T2,81.9375
56251,5318,1T2,3699.04683
57745,4420,1T2,458.42457
58162,0056,1T2,35.625
54398,4417,1T2,57.5
57008,4416,1T2,100.09756
56174,5312,1T2,1252.95315
58119,0060,1T2,12.30769
57219,4410,1T2,345.54783
56143,5318,1T2,1824.85799
57640,4416,1T2,259.424
57417,4419,1T2,37.86667
53134,5215,1T2,107.66667
50542,2802,1T2,147.74567
50509,2816,1T2,257.78319
53059,5211,1T2,213.67154
49381,5206,1T2,860.94157
51049,4406,1T2,311.68106
51009,4415,1T2,337.71419
52483,4404,1T2,26.15385
53126,5211,1T2,481.19608
51119,4406,1T2,240.7052
50628,2802,1T2,62.96875
82122,7609,1T2,31.48562
86147,7524,1T2,294.02479
88336,4407,1T2,28.77778
81024,7615,1T2,202.46154
85022,5214,1T2,514.1573
84114,9306,1T2,130.42949
81248,7602,1T2,414.72712
87198,7517,1T2,200.89157
88409,4414,1T2,1057.06067
86271,7524,1T2,440.18919
81146,7602,1T2,114.41887
71565,2708,1T2,235.55663
73099,8407,1T2,162.02914
72042,5208,1T2,924.55529
71027,2713,1T2,343.51796
73271,8407,1T2,179.03644
72111,5212,1T2,297.12766
71512,2707,1T2,1311.6297
76404,2813,1T2,646.81966
76056,2815,1T2,268.11765
70571,2718,1T2,24.66667
72185,5209,1T2,291.89474
80716,3201,1T2,477.49006
77099,1105,1T2,1303.52542
80549,3202,1T2,332.33385
77528,1108,1T2,553.91472
78300,1114,1T2,222.09524
80106,3202,1T2,85
79084,7520,1T2,212.8075
80205,3202,1T2,392.68966
77190,1108,1T2,146.73472
80415,3202,1T2,526.68617
77319,1110,1T2,55.6
63421,0063,1T2,48.125
62795,3203,1T2,71.19048
64375,7503,1T2,147.62038
62350,3205,1T2,404.8485
64136,7521,1T2,42.22222
64335,7522,1T2,4562.94331
64344,7522,1T2,177.84364
65228,7624,1T2,78.01324
62334,3207,1T2,448.5304
64444,7522,1T2,216.99453
63311,8408,1T2,189.51563
67061,4409,1T2,1683.87513
65450,7624,1T2,28
66002,7620,1T2,1697.21839
70165,2718,1T2,232.17699
67454,4419,1T2,193.43148
68229,4411,1T2,82.5
70231,2706,1T2,34.125
70471,2706,1T2,15.71429
69065,8434,1T2,519.48036
68325,4418,1T2,345.70395
67389,4423,1T2,2059.08767
59194,3222,1T2,580.74228
60284,3210,1T2,843.6094
60520,0054,1T2,112.44444
60408,3210,1T2,407.64557
58258,0060,1T2,233.69697
59165,3212,1T2,2683.2065
60556,3211,1T2,88.32558
59534,3217,1T2,366.72306
60022,3211,1T2,296.032
60559,0054,1T2,464.64317
60376,0054,1T2,107.87879
57293,4410,1T2,134.94315
55479,4401,1T2,90.27586
58148,0060,1T2,296.39674
57625,4419,1T2,48.23077
57347,4420,1T2,83.05714
57336,4416,1T2,2318.68326
57507,4416,1T2,130.38417
57388,4424,1T2,103.28571
55228,4426,1T2,186.84263
57271,4408,1T2,305.5612
55186,4401,1T2,837.34352
81308,7602,1T2,476.70991
85198,5213,1T2,673.57324
88253,4407,1T2,275.71111
84021,0064,1T2,31.68421
85083,5203,1T2,605.00972
81110,7602,1T2,42.85714
88009,4417,1T2,1452.4939
85123,5207,1T2,163.09841
86094,7524,1T2,294.0088
88039,4407,1T2,144.58543
87011,7527,1T2,1154.80294
54281,4412,1T2,389.5618
54013,4419,1T2,61.41176
51003,4406,1T2,146.09075
53245,5211,1T2,494.31667
50124,2802,1T2,72.54545
54157,4412,1T2,2282.61388
52370,4427,1T2,118.15385
53148,5204,1T2,117.44681
52008,4404,1T2,342.38651
51417,4427,1T2,193.2723
54088,4412,1T2,105.5
80351,3202,1T2,115.70565
79177,7524,1T2,113.25886
77090,1110,1T2,133.84
78590,1115,1T2,251.86982
77298,1110,1T2,252.58468
79258,7530,1T2,219.40708
76736,2813,1T2,101.64596
78171,1115,1T2,662.50991
78380,1114,1T2,2956.38908
77216,1105,1T2,779.85576
79176,7506,1T2,345.87967
65131,7624,1T2,112.58811
65216,7624,1T2,48
62722,3204,1T2,56.21053
62454,3205,1T2,1163.20992
62889,3206,1T2,412.64586
64208,7522,1T2,220.21926
63411,8410,1T2,261.5625
62577,3204,1T2,48.66667
65265,7624,1T2,160.0141
62419,3206,1T2,72.19512
62271,3219,1T2,405.60115
76182,2819,1T2,118.35417
72026,5212,1T2,722.87159
74049,8414,1T2,255.62054
76316,2815,1T2,203.93333
72264,5218,1T2,5285.91241
72032,5208,1T2,148.96655
71080,2707,1T2,19.76471
76391,2815,1T2,1135.60902
74046,8401,1T2,255.82939
72314,5212,1T2,186.58922
73007,8413,1T2,726.25763
69201,8428,1T2,511.80172
70463,2718,1T2,63.67742
67524,4409,1T2,254.35626
70189,2706,1T2,136.03055
70360,2718,1T2,21.53846
68378,4411,1T2,195
67358,4409,1T2,410.84657
67133,4419,1T2,242.86957
67029,4420,1T2,201.48229
69298,8421,1T2,1549.52847
66199,7620,1T2,24.09091
57412,4410,1T2,1950.1752
58094,0056,1T2,159.47791
57654,4410,1T2,313.70567
57367,4424,1T2,105.82824
57176,4420,1T2,753.23442
57066,4419,1T2,194.9899
55144,4401,1T2,130.02084
54494,4412,1T2,50.5
56103,5311,1T2,136.3065
55106,4426,1T2,93.5
55516,4401,1T2,274.83413
61142,0061,1T2,57.94286
60544,0054,1T2,91.45946
61261,0051,1T2,100.57143
59637,3222,1T2,672.73625
61005,0061,1T2,117.37288
60402,3210,1T2,1200.75274
59603,3222,1T2,2847.12395
59287,3208,1T2,86.4
60242,0054,1T2,256.43137
61472,2801,1T2,134.24416
59408,3212,1T2,922.89387
86225,7530,1T2,635.37247
82026,7615,1T2,303.80952
88411,4407,1T2,21
81185,7615,1T2,103.40426
88342,4407,1T2,96.11765
87073,7527,1T2,165.71371
85204,5203,1T2,1255.53224
84131,9306,1T2,887.34866
85277,5210,1T2,786.46448
81168,7602,1T2,369.41514
87014,7517,1T2,1198.60569
51378,4406,1T2,190.55348
53096,5211,1T2,2338.99138
52061,4404,1T2,92.68776
50143,2810,1T2,360.37824
50168,2802,1T2,1138.90858
53257,5211,1T2,132.20455
51152,4413,1T2,293.38235
51652,4415,1T2,20.33333
51054,4413,1T2,658.44238
52306,4404,1T2,156.1625
54132,4412,1T2,26.30769
80762,3220,1T2,195.36232
80402,3202,1T2,60.5
77224,1102,1T2,167.76471
80695,3220,1T2,242.58645
76733,2815,1T2,97.2
79089,7530,1T2,64.60606
79343,7520,1T2,123.52949
76594,2815,1T2,567.46669
77044,1108,1T2,444.65882
80692,3201,1T2,513.61898
79184,7520,1T2,653.51925
67129,4419,1T2,267.1724
69113,8421,1T2,424.54214
67403,4409,1T2,248.86582
69214,8430,1T2,578.07265
66122,7620,1T2,36
66198,7620,1T2,202.71233
67373,4419,1T2,170.33118
70445,2718,1T2,49.2963
67558,4409,1T2,410.08578
70037,2706,1T2,125.83918
67032,4422,1T2,112.11195
64145,7522,1T2,278.34861
62526,3206,1T2,44.1
65143,7624,1T2,37.45
64125,7503,1T2,3520.05634
64190,7522,1T2,97.8913
63201,8408,1T2,533.97659
62702,3219,1T2,164.57143
62741,3203,1T2,61.7037
65096,7624,1T2,27.30769
64362,7521,1T2,169.11059
65086,7624,1T2,55.75862
60206,3210,1T2,441.44262
61211,2809,1T2,1032.65625
60687,0054,1T2,186.377
59043,3216,1T2,7030.79704
61301,0051,1T2,109.37778
59594,3222,1T2,540.75854
59440,3222,1T2,269.2963
59144,3222,1T2,501.84834
60288,0054,1T2,241.91919
61292,2809,1T2,296.4964
61324,2809,1T2,430.71208
54526,4412,1T2,4085.90917
57302,4419,1T2,110.09764
57082,4416,1T2,132.10632
57085,4410,1T2,187.17534
55044,4401,1T2,8.44444
58048,0056,1T2,31.92
57136,4424,1T2,336.34258
55340,4401,1T2,158.98571
57549,4416,1T2,366.64466
58107,0060,1T2,41.625
55274,4426,1T2,119.10499
81208,7602,1T2,293.41964
84008,9305,1T2,340.90435
83093,9312,1T2,1308.94534
84085,9306,1T2,189.83908
80804,3201,1T2,105.45455
88005,4417,1T2,78.18406
87119,7517,1T2,574.54414
87189,7527,1T2,95.15152
88228,4407,1T2,80.97368
85245,5207,1T2,56.33333
80808,3201,1T2,221.88058
76107,2815,1T2,132.79495
72330,5209,1T2,234.05101
73043,8407,1T2,1390.3352
71411,2710,1T2,75
76455,2815,1T2,276.81685
71167,2707,1T2,311.32721
71421,2708,1T2,39.33333
73001,8407,1T2,93.58126
74255,8401,1T2,1174.75611
74165,8401,1T2,350.5
71374,2707,1T2,69.33333
53152,5211,1T2,1067.24392
54067,4424,1T2,397.45223
51573,4413,1T2,4671.17797
52161,4404,1T2,22.15385
52002,4404,1T2,6.5
50240,2805,1T2,339.46387
53219,5215,1T2,721.59988
52514,4404,1T2,163.12984
50156,2805,1T2,36.16667
51190,4406,1T2,28.46154
52440,4427,1T2,190.02845
77034,1108,1T2,386.57758
80121,3202,1T2,69.67742
80688,3201,1T2,1221.5204
77242,1110,1T2,265.68247
78233,1114,1T2,1428.76238
77519,1110,1T2,506.43483
77075,1106,1T2,839.13099
80787,3201,1T2,46.19048
79152,7520,1T2,138.20018
77098,1108,1T2,126.26087
77455,1108,1T2,1166.77984
64373,7522,1T2,825.67757
62300,3206,1T2,1112.41664
62833,3204,1T2,35
65089,7624,1T2,26.66667
63184,8417,1T2,99.98987
63258,8417,1T2,313.92143
64181,7522,1T2,186.57057
62470,3204,1T2,36
65105,7624,1T2,68.86486
63324,8417,1T2,63.4142
62662,3207,1T2,354.61774
67025,4409,1T2,1020.18037
66093,7620,1T2,724.53968
70061,2705,1T2,44.21053
68074,4418,1T2,236.60669
68032,4411,1T2,664.04403
65367,7624,1T2,69.54839
68259,4418,1T2,253.15789
67033,4409,1T2,356.71743
68368,4405,1T2,551.6882
66231,7620,1T2,250.78315
70326,2706,1T2,153.96249
55543,4401,1T2,392.22857
55409,4401,1T2,28.46667
57370,4424,1T2,1092.80904
57622,4410,1T2,850.90591
54530,4412,1T2,28.73684
58172,0060,1T2,47.45455
54492,4412,1T2,51.47826
54512,4419,1T2,53
57402,4420,1T2,58.5
57686,4416,1T2,111.28357
54425,4424,1T2,1030.94167
62066,3219,1T2,13.2
60693,3210,1T2,235
59180,3216,1T2,727.93077
62160,3206,1T2,17887.63524
60332,3211,1T2,258.06703
61500,2812,1T2,23.46154
59272,3213,1T2,2017.76283
61385,2812,1T2,141.04164
59584,3217,1T2,431.08329
59327,3212,1T2,2549.42879
61129,0051,1T2,145.41429
81302,7602,1T2,21.09091
83126,9318,1T2,26268.03634
81257,7602,1T2,2656.47549
88144,4407,1T2,44.36364
87059,7527,1T2,526.60305
84141,0053,1T2,5719.59202
85014,5207,1T2,510.54609
87101,7527,1T2,36.28571
83037,9303,1T2,760
81170,7602,1T2,543.72763
85218,5214,1T2,979.42803
70544,2705,1T2,66.95652
72338,5212,1T2,380.04598
72058,5212,1T2,3073.61815
70554,2718,1T2,63.52941
71046,2708,1T2,39.91272
72070,5212,1T2,130.18184
