ZE2020,year,sitadel_surface_autorisee,sitadel_surface_commencee
9311,2022,31187.0,18282.0
9311,2023,21967.0,36709.0
9311,2024,20924.0,0.0
9312,2013,90762.0,295999.0
9312,2014,66947.0,299308.0
9312,2015,54006.0,168652.0
9312,2016,58475.0,165390.0
9312,2017,132154.0,204453.0
9312,2018,142174.0,209227.0
9312,2019,70189.0,264981.0
9312,2020,42829.0,192770.0
9312,2021,65594.0,319391.0
9312,2022,147758.0,262129.0
9312,2023,166172.0,205570.0
9312,2024,175098.0,0.0
9313,2013,129266.0,110202.0
9313,2014,22677.0,169216.0
9313,2015,34531.0,142067.0
9313,2016,10548.0,161333.0
9313,2017,81900.0,124240.0
9313,2018,54728.0,73870.0
9313,2019,33542.0,311498.0
9313,2020,43288.0,238521.0
9313,2021,234220.0,95310.0
9313,2022,135565.0,91021.0
9313,2023,34605.0,65418.0
9313,2024,381294.0,0.0
9314,2013,5104.0,12065.0
9314,2014,14628.0,1067.0
9314,2015,13841.0,0.0
9314,2016,14308.0,2824.0
9314,2017,2312.0,8379.0
9314,2018,4606.0,14075.0
9314,2019,2299.0,3302.0
9314,2020,2572.0,1490.0
9314,2021,2773.0,5523.0
9314,2022,5032.0,3919.0
9314,2023,5522.0,1165.0
9314,2024,4839.0,0.0
9315,2013,22691.0,107494.0
9315,2014,20885.0,141790.0
9315,2015,16572.0,67334.0
9315,2016,22259.0,50219.0
9315,2017,29543.0,172576.0
9315,2018,26770.0,175487.0
9315,2019,42187.0,151783.0
9315,2020,36982.0,64796.0
9315,2021,62281.0,95713.0
9315,2022,56073.0,106983.0
9315,2023,36456.0,132765.0
9315,2024,130873.0,0.0
9316,2013,6630.0,28976.0
9316,2014,11286.0,7938.0
9316,2015,12377.0,15588.0
9316,2016,7567.0,14090.0
9316,2017,4297.0,15904.0
9316,2018,9817.0,62231.0
9316,2019,25617.0,19449.0
9316,2020,46259.0,11032.0
9316,2021,7180.0,21497.0
9316,2022,24317.0,16285.0
9316,2023,6562.0,12785.0
9316,2024,21423.0,0.0
9317,2013,2258.0,12616.0
9317,2014,2529.0,6459.0
9317,2015,2190.0,13484.0
9317,2016,9920.0,15374.0
9317,2017,3059.0,21651.0
9317,2018,11275.0,20547.0
9317,2019,8844.0,26701.0
9317,2020,13565.0,13926.0
9317,2021,6595.0,10058.0
9317,2022,11085.0,17172.0
9317,2023,17208.0,13448.0
9317,2024,18927.0,0.0
9318,2013,44385.0,112941.0
9318,2014,18433.0,112592.0
9318,2015,22006.0,124964.0
9318,2016,64729.0,108013.0
9318,2017,31126.0,89642.0
9318,2018,27816.0,101708.0
9318,2019,46914.0,62364.0
9318,2020,26851.0,54615.0
9318,2021,43863.0,88583.0
9318,2022,61692.0,112687.0
9318,2023,42895.0,101535.0
9318,2024,73691.0,0.0
9401,2013,28387.0,18872.0
9401,2014,54075.0,94571.0
9401,2015,22943.0,60514.0
9401,2016,9222.0,39390.0
9401,2017,14462.0,33981.0
9401,2018,20234.0,25982.0
9401,2019,29191.0,25593.0
9401,2020,12977.0,23234.0
9401,2021,18564.0,32613.0
9401,2022,21605.0,18633.0
9401,2023,40301.0,14795.0
9401,2024,24491.0,0.0
9402,2013,10456.0,43174.0
9402,2014,29445.0,19133.0
9402,2015,24543.0,22413.0
9402,2016,19359.0,10275.0
9402,2017,33964.0,22800.0
9402,2018,30322.0,18605.0
9402,2019,23570.0,33212.0
9402,2020,16174.0,12000.0
9402,2021,19589.0,16254.0
9402,2022,42058.0,52774.0
9402,2023,16733.0,10840.0
9402,2024,37202.0,0.0
9403,2013,3822.0,3676.0
9403,2014,6058.0,5396.0
9403,2015,9289.0,6313.0
9403,2016,11247.0,3179.0
9403,2017,10623.0,8074.0
9403,2018,10775.0,4785.0
9403,2019,9805.0,6221.0
9403,2020,9112.0,13240.0
9403,2021,7375.0,5332.0
9403,2022,7543.0,3384.0
9403,2023,9286.0,8520.0
9403,2024,8848.0,0.0
9404,2013,2632.0,3996.0
9404,2014,9354.0,6772.0
9404,2015,5386.0,2591.0
9404,2016,2845.0,3014.0
9404,2017,2667.0,2293.0
9404,2018,3155.0,11128.0
9404,2019,1576.0,1384.0
9404,2020,10206.0,2055.0
9404,2021,1751.0,4213.0
9404,2022,2573.0,502.0
9404,2023,317.0,1976.0
9404,2024,1135.0,0.0
9405,2013,21797.0,5837.0
9405,2014,22233.0,6044.0
9405,2015,20007.0,11970.0
9405,2016,11499.0,4365.0
9405,2017,15532.0,5011.0
9405,2018,11959.0,25943.0
9405,2019,16999.0,22833.0
9405,2020,7571.0,15978.0
9405,2021,10411.0,13477.0
9405,2022,12216.0,6756.0
9405,2023,7690.0,9580.0
9405,2024,9821.0,0.0
9406,2013,6016.0,9689.0
9406,2014,15378.0,18349.0
9406,2015,7568.0,6442.0
9406,2016,4773.0,6964.0
9406,2017,15149.0,9745.0
9406,2018,9928.0,21228.0
9406,2019,7849.0,12152.0
9406,2020,5946.0,10554.0
9406,2021,9894.0,13278.0
9406,2022,15332.0,4938.0
9406,2023,14518.0,3724.0
9406,2024,7974.0,0.0
9407,2013,2914.0,4417.0
9407,2014,2861.0,487.0
9407,2015,2968.0,2903.0
9407,2016,5232.0,5729.0
9407,2017,2584.0,815.0
9407,2018,1721.0,958.0
9407,2019,1766.0,397.0
9407,2020,1921.0,602.0
9407,2021,2402.0,1575.0
9407,2022,2527.0,3093.0
9407,2023,7470.0,3837.0
9407,2024,6297.0,0.0
