codgeo,ze2020,filosofi_measure,weight_households_2020,obs_value
34057,7616,S_DIR_TAX_DI,11266.0,-20.7
34058,7616,S_HH_TAX,2713.0,75.4
34058,7616,S_DIR_TAX_DI,2713.0,-18.1
34063,7601,S_HH_TAX,1167.0,59.9
34063,7601,S_DIR_TAX_DI,1167.0,-13.5
34069,7606,S_HH_TAX,2142.0,66.4
34069,7606,S_DIR_TAX_DI,2142.0,-12.7
34073,7606,S_HH_TAX,1093.0,64.5
34073,7606,S_DIR_TAX_DI,1093.0,-13.4
34074,7606,S_HH_TAX,1067.0,58.4
34074,7606,S_DIR_TAX_DI,1067.0,-12.5
34077,7616,S_HH_TAX,2280.0,75.7
34077,7616,S_DIR_TAX_DI,2280.0,-20.5
34079,7616,S_HH_TAX,4211.0,58.8
34079,7616,S_DIR_TAX_DI,4211.0,-12.6
34081,7606,S_HH_TAX,1164.0,63.8
34081,7606,S_DIR_TAX_DI,1164.0,-14.8
34087,7616,S_HH_TAX,1275.0,81.6
34087,7616,S_DIR_TAX_DI,1275.0,-15.9
34088,7616,S_HH_TAX,2705.0,75.1
34088,7616,S_DIR_TAX_DI,2705.0,-14.0
34090,7616,S_HH_TAX,4089.0,74.9
34090,7616,S_DIR_TAX_DI,4089.0,-17.3
34095,7616,S_HH_TAX,3077.0,74.0
34095,7616,S_DIR_TAX_DI,3077.0,-15.2
34101,7601,S_HH_TAX,2262.0,59.5
34101,7601,S_DIR_TAX_DI,2262.0,-13.0
34108,7623,S_HH_TAX,11153.0,66.3
34108,7623,S_DIR_TAX_DI,11153.0,-13.5
34111,7603,S_HH_TAX,1877.0,47.3
34111,7603,S_DIR_TAX_DI,1877.0,-10.3
34113,7616,S_HH_TAX,2647.0,78.4
34113,7616,S_DIR_TAX_DI,2647.0,-13.7
34114,7616,S_HH_TAX,2650.0,70.5
34114,7616,S_DIR_TAX_DI,2650.0,-12.5
34116,7616,S_HH_TAX,3694.0,75.1
34116,7616,S_DIR_TAX_DI,3694.0,-17.5
34120,7616,S_HH_TAX,2769.0,80.2
34120,7616,S_DIR_TAX_DI,2769.0,-17.1
34123,7616,S_HH_TAX,5167.0,73.9
34123,7616,S_DIR_TAX_DI,5167.0,-17.0
34126,7606,S_HH_TAX,1049.0,46.3
34126,7606,S_DIR_TAX_DI,1049.0,-14.0
34127,7616,S_HH_TAX,1333.0,73.4
34127,7616,S_DIR_TAX_DI,1333.0,-16.3
34129,7616,S_HH_TAX,8177.0,70.7
34129,7616,S_DIR_TAX_DI,8177.0,-19.4
34134,7616,S_HH_TAX,1396.0,73.7
34134,7616,S_DIR_TAX_DI,1396.0,-16.6
34135,7606,S_HH_TAX,1562.0,63.0
34135,7606,S_DIR_TAX_DI,1562.0,-12.9
34140,7606,S_HH_TAX,1419.0,65.3
34140,7606,S_DIR_TAX_DI,1419.0,-16.1
34142,7616,S_HH_TAX,3634.0,55.4
34142,7616,S_DIR_TAX_DI,3634.0,-11.0
34143,7623,S_HH_TAX,990.0,71.4
34143,7623,S_DIR_TAX_DI,990.0,-13.9
34145,7616,S_HH_TAX,11237.0,63.9
34145,7616,S_DIR_TAX_DI,11237.0,-12.6
34146,7616,S_HH_TAX,1766.0,74.2
34146,7616,S_DIR_TAX_DI,1766.0,-13.7
34147,7606,S_HH_TAX,1406.0,62.3
34147,7606,S_DIR_TAX_DI,1406.0,-13.5
34148,7606,S_HH_TAX,1972.0,67.5
34148,7606,S_DIR_TAX_DI,1972.0,-13.5
34150,7601,S_HH_TAX,4148.0,46.1
34150,7601,S_DIR_TAX_DI,4148.0,-14.1
34151,7616,S_HH_TAX,2979.0,69.2
34151,7616,S_DIR_TAX_DI,2979.0,-14.2
34153,7616,S_HH_TAX,837.0,76.5
34153,7616,S_DIR_TAX_DI,837.0,-18.3
34154,7616,S_HH_TAX,8932.0,67.9
34154,7616,S_DIR_TAX_DI,8932.0,-17.6
34155,7606,S_HH_TAX,1036.0,65.6
34155,7606,S_DIR_TAX_DI,1036.0,-14.1
34157,7623,S_HH_TAX,5753.0,54.0
34157,7623,S_DIR_TAX_DI,5753.0,-13.9
34159,7616,S_HH_TAX,1384.0,70.8
34159,7616,S_DIR_TAX_DI,1384.0,-15.1
34161,7606,S_HH_TAX,1711.0,64.9
34161,7606,S_DIR_TAX_DI,1711.0,-13.3
34162,7601,S_HH_TAX,1881.0,56.8
34162,7601,S_DIR_TAX_DI,1881.0,-11.5
34163,7616,S_HH_TAX,1531.0,81.6
34163,7616,S_DIR_TAX_DI,1531.0,-16.0
34165,7623,S_HH_TAX,1173.0,74.9
34165,7623,S_DIR_TAX_DI,1173.0,-14.6
34166,7606,S_HH_TAX,1176.0,64.1
34166,7606,S_DIR_TAX_DI,1176.0,-13.9
34169,7616,S_HH_TAX,1702.0,73.0
34169,7616,S_DIR_TAX_DI,1702.0,-25.8
34172,7616,S_HH_TAX,123542.0,72.5
34172,7616,S_DIR_TAX_DI,123542.0,-16.4
34176,7616,S_HH_TAX,1178.0,79.7
34176,7616,S_DIR_TAX_DI,1178.0,-17.2
34178,7606,S_HH_TAX,1329.0,63.8
34178,7606,S_DIR_TAX_DI,1329.0,-12.7
34183,7606,S_HH_TAX,1779.0,62.0
34183,7606,S_DIR_TAX_DI,1779.0,-13.5
34192,7616,S_HH_TAX,4274.0,56.5
34192,7616,S_DIR_TAX_DI,4274.0,-16.6
34194,7616,S_HH_TAX,1753.0,59.8
34194,7616,S_DIR_TAX_DI,1753.0,-11.7
34198,7616,S_HH_TAX,4303.0,71.5
34198,7616,S_DIR_TAX_DI,4303.0,-19.4
34199,7601,S_HH_TAX,3823.0,51.6
34199,7601,S_DIR_TAX_DI,3823.0,-14.4
34202,7616,S_HH_TAX,3316.0,77.6
34202,7616,S_DIR_TAX_DI,3316.0,-16.0
34207,7601,S_HH_TAX,1081.0,56.3
34207,7601,S_DIR_TAX_DI,1081.0,-14.4
34209,7606,S_HH_TAX,1659.0,56.0
34209,7606,S_DIR_TAX_DI,1659.0,-14.1
34210,7616,S_HH_TAX,914.0,71.3
34210,7616,S_DIR_TAX_DI,914.0,-13.2
34213,7623,S_HH_TAX,2543.0,74.7
34213,7623,S_DIR_TAX_DI,2543.0,-14.9
34217,7616,S_HH_TAX,2587.0,81.3
34217,7616,S_DIR_TAX_DI,2587.0,-18.4
34225,7606,S_HH_TAX,1406.0,61.0
34225,7606,S_DIR_TAX_DI,1406.0,-13.0
34227,7616,S_HH_TAX,853.0,85.4
34227,7616,S_DIR_TAX_DI,853.0,-16.3
34237,7606,S_HH_TAX,1097.0,54.7
34237,7606,S_DIR_TAX_DI,1097.0,-13.1
34239,7616,S_HH_TAX,2597.0,72.4
34239,7616,S_DIR_TAX_DI,2597.0,-13.1
34240,7616,S_HH_TAX,1618.0,80.6
34240,7616,S_DIR_TAX_DI,1618.0,-19.8
34244,7616,S_HH_TAX,1485.0,80.3
34244,7616,S_DIR_TAX_DI,1485.0,-15.4
34247,7616,S_HH_TAX,1942.0,68.0
34247,7616,S_DIR_TAX_DI,1942.0,-25.2
34249,7616,S_HH_TAX,1095.0,84.9
34249,7616,S_DIR_TAX_DI,1095.0,-17.7
34255,7616,S_HH_TAX,4195.0,62.0
34255,7616,S_DIR_TAX_DI,4195.0,-22.3
34256,7616,S_HH_TAX,886.0,81.7
34256,7616,S_DIR_TAX_DI,886.0,-18.6
34259,7616,S_HH_TAX,2280.0,73.2
34259,7616,S_DIR_TAX_DI,2280.0,-18.6
34270,7616,S_HH_TAX,5502.0,74.5
34270,7616,S_DIR_TAX_DI,5502.0,-18.0
34272,7616,S_HH_TAX,1294.0,78.9
34272,7616,S_DIR_TAX_DI,1294.0,-15.4
34274,7616,S_HH_TAX,1096.0,73.7
34274,7616,S_DIR_TAX_DI,1096.0,-15.7
34276,7616,S_HH_TAX,1996.0,78.5
34276,7616,S_DIR_TAX_DI,1996.0,-16.1
34281,7616,S_HH_TAX,983.0,70.2
34281,7616,S_DIR_TAX_DI,983.0,-13.1
34289,7601,S_HH_TAX,1329.0,69.7
34289,7601,S_DIR_TAX_DI,1329.0,-12.0
34298,7606,S_HH_TAX,2443.0,59.9
34298,7606,S_DIR_TAX_DI,2443.0,-14.3
34299,7606,S_HH_TAX,3988.0,52.3
34299,7606,S_DIR_TAX_DI,3988.0,-13.7
34300,7606,S_HH_TAX,2265.0,69.1
34300,7606,S_DIR_TAX_DI,2265.0,-13.5
34301,7623,S_HH_TAX,23025.0,51.5
34301,7623,S_DIR_TAX_DI,23025.0,-14.5
34307,7616,S_HH_TAX,1131.0,78.0
34307,7616,S_DIR_TAX_DI,1131.0,-17.7
34309,7616,S_HH_TAX,1877.0,71.5
34309,7616,S_DIR_TAX_DI,1877.0,-20.8
34310,7606,S_HH_TAX,1311.0,67.5
34310,7606,S_DIR_TAX_DI,1311.0,-13.6
34320,7616,S_HH_TAX,981.0,76.2
34320,7616,S_DIR_TAX_DI,981.0,-17.5
34324,7606,S_HH_TAX,2962.0,36.8
34324,7606,S_DIR_TAX_DI,2962.0,-13.3
34327,7616,S_HH_TAX,2925.0,79.0
34327,7616,S_DIR_TAX_DI,2925.0,-16.8
34329,7606,S_HH_TAX,1192.0,66.3
34329,7606,S_DIR_TAX_DI,1192.0,-15.0
34332,7601,S_HH_TAX,2848.0,51.4
34332,7601,S_DIR_TAX_DI,2848.0,-12.9
34333,7623,S_HH_TAX,1612.0,72.7
34333,7623,S_DIR_TAX_DI,1612.0,-14.5
34336,7606,S_HH_TAX,1981.0,58.5
34336,7606,S_DIR_TAX_DI,1981.0,-14.1
34337,7616,S_HH_TAX,3904.0,72.4
34337,7616,S_DIR_TAX_DI,3904.0,-16.0
34341,7623,S_HH_TAX,1534.0,77.6
34341,7623,S_DIR_TAX_DI,1534.0,-14.0
34344,7616,S_HH_TAX,6414.0,49.0
34344,7616,S_DIR_TAX_DI,6414.0,-18.3
35001,5315,S_HH_TAX,2879.0,79.9
35001,5315,S_DIR_TAX_DI,2879.0,-16.4
35004,5305,S_HH_TAX,1704.0,62.9
35004,5305,S_DIR_TAX_DI,1704.0,-11.9
35006,5319,S_HH_TAX,1862.0,75.5
35006,5319,S_DIR_TAX_DI,1862.0,-14.1
35012,5315,S_HH_TAX,3165.0,73.9
35012,5315,S_DIR_TAX_DI,3165.0,-13.5
35013,0062,S_HH_TAX,1544.0,67.0
35013,0062,S_DIR_TAX_DI,1544.0,-13.7
35014,5319,S_HH_TAX,952.0,78.7
35014,5319,S_DIR_TAX_DI,952.0,-11.9
35015,5319,S_HH_TAX,866.0,77.5
35015,5319,S_DIR_TAX_DI,866.0,-13.2
35016,5315,S_HH_TAX,856.0,79.6
35016,5315,S_DIR_TAX_DI,856.0,-13.1
35023,5315,S_HH_TAX,1817.0,81.2
35023,5315,S_DIR_TAX_DI,1817.0,-13.9
35024,5315,S_HH_TAX,5274.0,79.2
35024,5315,S_DIR_TAX_DI,5274.0,-17.6
35031,5315,S_HH_TAX,1733.0,81.3
35031,5315,S_DIR_TAX_DI,1733.0,-14.5
35032,5315,S_HH_TAX,1762.0,87.6
35032,5315,S_DIR_TAX_DI,1762.0,-14.7
35033,5315,S_HH_TAX,1269.0,84.3
35033,5315,S_DIR_TAX_DI,1269.0,-14.3
35037,5315,S_HH_TAX,2593.0,82.0
35037,5315,S_DIR_TAX_DI,2593.0,-14.5
35039,5315,S_HH_TAX,803.0,84.2
35039,5315,S_DIR_TAX_DI,803.0,-15.7
35040,5315,S_HH_TAX,1534.0,75.1
35040,5315,S_DIR_TAX_DI,1534.0,-13.6
35047,5315,S_HH_TAX,7754.0,79.9
35047,5315,S_DIR_TAX_DI,7754.0,-17.7
35049,5317,S_HH_TAX,2799.0,53.2
35049,5317,S_DIR_TAX_DI,2799.0,-16.6
35051,5315,S_HH_TAX,7783.0,75.6
35051,5315,S_DIR_TAX_DI,7783.0,-20.2
35055,5315,S_HH_TAX,4926.0,76.7
35055,5315,S_DIR_TAX_DI,4926.0,-16.5
35059,5315,S_HH_TAX,1865.0,79.8
35059,5315,S_DIR_TAX_DI,1865.0,-16.9
35065,5315,S_HH_TAX,927.0,69.9
35065,5315,S_DIR_TAX_DI,927.0,-13.2
35066,5315,S_HH_TAX,3852.0,71.1
35066,5315,S_DIR_TAX_DI,3852.0,-15.2
35068,5319,S_HH_TAX,3022.0,85.8
35068,5319,S_DIR_TAX_DI,3022.0,-14.8
35069,5315,S_HH_TAX,4145.0,86.4
35069,5315,S_DIR_TAX_DI,4145.0,-16.7
35076,5315,S_HH_TAX,1807.0,74.7
35076,5315,S_DIR_TAX_DI,1807.0,-14.8
35079,5315,S_HH_TAX,904.0,82.7
35079,5315,S_DIR_TAX_DI,904.0,-15.8
35080,5315,S_HH_TAX,911.0,84.7
35080,5315,S_DIR_TAX_DI,911.0,-14.7
35085,5315,S_HH_TAX,2708.0,66.4
35085,5315,S_DIR_TAX_DI,2708.0,-13.4
35088,5315,S_HH_TAX,1377.0,78.7
35088,5315,S_DIR_TAX_DI,1377.0,-14.4
35090,5315,S_HH_TAX,1029.0,84.5
35090,5315,S_DIR_TAX_DI,1029.0,-14.4
35093,5317,S_HH_TAX,5757.0,48.1
35093,5317,S_DIR_TAX_DI,5757.0,-19.2
35095,5317,S_HH_TAX,2685.0,61.6
35095,5317,S_DIR_TAX_DI,2685.0,-13.4
35096,5319,S_HH_TAX,987.0,85.7
35096,5319,S_DIR_TAX_DI,987.0,-14.2
35099,5315,S_HH_TAX,1416.0,89.8
35099,5315,S_DIR_TAX_DI,1416.0,-16.1
35107,5315,S_HH_TAX,744.0,85.5
35107,5315,S_DIR_TAX_DI,744.0,-15.2
35109,5319,S_HH_TAX,974.0,81.4
35109,5319,S_DIR_TAX_DI,974.0,-14.2
35115,5305,S_HH_TAX,10242.0,62.0
35115,5305,S_DIR_TAX_DI,10242.0,-12.9
35116,5317,S_HH_TAX,1066.0,69.4
35116,5317,S_DIR_TAX_DI,1066.0,-11.2
35120,5315,S_HH_TAX,2313.0,87.3
35120,5315,S_DIR_TAX_DI,2313.0,-15.3
35121,5315,S_HH_TAX,792.0,85.4
35121,5315,S_DIR_TAX_DI,792.0,-14.5
35122,5317,S_HH_TAX,772.0,81.5
35122,5317,S_DIR_TAX_DI,772.0,-13.2
35123,5315,S_HH_TAX,1700.0,80.7
35123,5315,S_DIR_TAX_DI,1700.0,-14.9
35124,5315,S_HH_TAX,1007.0,73.8
35124,5315,S_DIR_TAX_DI,1007.0,-11.9
35125,5319,S_HH_TAX,1932.0,59.6
35125,5319,S_DIR_TAX_DI,1932.0,-12.8
35126,5315,S_HH_TAX,3614.0,80.3
35126,5315,S_DIR_TAX_DI,3614.0,-15.2
35127,5315,S_HH_TAX,1580.0,83.4
35127,5315,S_DIR_TAX_DI,1580.0,-13.0
35130,5315,S_HH_TAX,931.0,81.5
35130,5315,S_DIR_TAX_DI,931.0,-14.8
35131,5315,S_HH_TAX,2005.0,73.1
35131,5315,S_DIR_TAX_DI,2005.0,-14.0
35133,5315,S_HH_TAX,1789.0,79.2
35133,5315,S_DIR_TAX_DI,1789.0,-13.1
35135,5315,S_HH_TAX,877.0,78.2
35135,5315,S_DIR_TAX_DI,877.0,-12.2
35136,5315,S_HH_TAX,3536.0,74.8
35136,5315,S_DIR_TAX_DI,3536.0,-13.9
35137,5305,S_HH_TAX,843.0,77.6
35137,5305,S_DIR_TAX_DI,843.0,-13.0
35139,5315,S_HH_TAX,2045.0,82.1
35139,5315,S_DIR_TAX_DI,2045.0,-16.6
35150,5305,S_HH_TAX,1433.0,66.7
35150,5305,S_DIR_TAX_DI,1433.0,-15.4
35152,5315,S_HH_TAX,3494.0,80.7
35152,5315,S_DIR_TAX_DI,3494.0,-15.8
35162,5305,S_HH_TAX,1538.0,56.2
35162,5305,S_DIR_TAX_DI,1538.0,-11.1
35167,5319,S_HH_TAX,1160.0,63.2
35167,5319,S_DIR_TAX_DI,1160.0,-11.5
35168,0062,S_HH_TAX,1656.0,70.0
35168,0062,S_DIR_TAX_DI,1656.0,-11.5
35173,5315,S_HH_TAX,2880.0,81.3
35173,5315,S_DIR_TAX_DI,2880.0,-17.1
35176,5315,S_HH_TAX,3150.0,71.6
35176,5315,S_DIR_TAX_DI,3150.0,-12.4
35177,5315,S_HH_TAX,1975.0,87.3
35177,5315,S_DIR_TAX_DI,1975.0,-17.4
35179,5317,S_HH_TAX,1825.0,74.7
35179,5317,S_DIR_TAX_DI,1825.0,-11.7
35184,5315,S_HH_TAX,2602.0,75.0
35184,5315,S_DIR_TAX_DI,2602.0,-13.7
35188,5315,S_HH_TAX,2858.0,72.8
35188,5315,S_DIR_TAX_DI,2858.0,-15.0
35189,5315,S_HH_TAX,1588.0,75.4
35189,5315,S_DIR_TAX_DI,1588.0,-17.5
35191,5305,S_HH_TAX,959.0,72.4
35191,5305,S_DIR_TAX_DI,959.0,-11.4
35193,5315,S_HH_TAX,764.0,84.5
35193,5315,S_DIR_TAX_DI,764.0,-14.6
35195,5315,S_HH_TAX,930.0,78.3
35195,5315,S_DIR_TAX_DI,930.0,-12.1
35196,5315,S_HH_TAX,3447.0,72.7
35196,5315,S_DIR_TAX_DI,3447.0,-15.4
35204,5315,S_HH_TAX,1385.0,81.9
35204,5315,S_DIR_TAX_DI,1385.0,-15.4
35206,5315,S_HH_TAX,3238.0,74.4
35206,5315,S_DIR_TAX_DI,3238.0,-16.1
35207,5315,S_HH_TAX,2519.0,82.2
35207,5315,S_DIR_TAX_DI,2519.0,-16.6
35208,5315,S_HH_TAX,2129.0,81.1
35208,5315,S_DIR_TAX_DI,2129.0,-14.9
35210,5315,S_HH_TAX,4717.0,82.0
35210,5315,S_DIR_TAX_DI,4717.0,-19.9
35219,0062,S_HH_TAX,1648.0,71.6
35219,0062,S_DIR_TAX_DI,1648.0,-11.5
35220,5315,S_HH_TAX,1171.0,84.6
35220,5315,S_DIR_TAX_DI,1171.0,-13.6
35221,5315,S_HH_TAX,1107.0,78.7
35221,5315,S_DIR_TAX_DI,1107.0,-13.0
35223,5311,S_HH_TAX,1736.0,68.7
35223,5311,S_DIR_TAX_DI,1736.0,-12.7
35224,5317,S_HH_TAX,1143.0,75.4
35224,5317,S_DIR_TAX_DI,1143.0,-12.5
35227,5315,S_HH_TAX,1409.0,85.2
35227,5315,S_DIR_TAX_DI,1409.0,-14.4
35228,5317,S_HH_TAX,3362.0,64.5
35228,5317,S_DIR_TAX_DI,3362.0,-14.3
35236,0062,S_HH_TAX,4317.0,59.6
35236,0062,S_DIR_TAX_DI,4317.0,-13.9
35238,5315,S_HH_TAX,94664.0,77.0
35238,5315,S_DIR_TAX_DI,94664.0,-18.3
35239,5319,S_HH_TAX,1833.0,67.9
35239,5319,S_DIR_TAX_DI,1833.0,-11.8
35240,5315,S_HH_TAX,3879.0,81.8
35240,5315,S_DIR_TAX_DI,3879.0,-16.6
35241,5317,S_HH_TAX,1218.0,61.7
35241,5317,S_DIR_TAX_DI,1218.0,-16.7
35243,5305,S_HH_TAX,938.0,78.5
35243,5305,S_DIR_TAX_DI,938.0,-13.0
35245,5315,S_HH_TAX,1604.0,78.5
35245,5315,S_DIR_TAX_DI,1604.0,-13.4
35250,5315,S_HH_TAX,957.0,82.9
35250,5315,S_DIR_TAX_DI,957.0,-14.3
35251,5315,S_HH_TAX,1652.0,80.2
35251,5315,S_DIR_TAX_DI,1652.0,-13.7
35253,5305,S_HH_TAX,1450.0,80.0
35253,5305,S_DIR_TAX_DI,1450.0,-14.0
35256,5317,S_HH_TAX,1179.0,45.4
35256,5317,S_DIR_TAX_DI,1179.0,-22.5
35257,5305,S_HH_TAX,2078.0,68.8
35257,5305,S_DIR_TAX_DI,2078.0,-11.8
35263,5317,S_HH_TAX,1326.0,65.9
35263,5317,S_DIR_TAX_DI,1326.0,-17.3
35264,5319,S_HH_TAX,741.0,84.9
35264,5319,S_DIR_TAX_DI,741.0,-14.3
35265,5315,S_HH_TAX,1015.0,78.4
35265,5315,S_DIR_TAX_DI,1015.0,-13.4
35266,5315,S_HH_TAX,1419.0,81.8
35266,5315,S_DIR_TAX_DI,1419.0,-16.1
35273,5305,S_HH_TAX,825.0,69.2
35273,5305,S_DIR_TAX_DI,825.0,-11.9
35275,5315,S_HH_TAX,2160.0,78.0
35275,5315,S_DIR_TAX_DI,2160.0,-15.7
35278,5315,S_HH_TAX,4163.0,77.1
35278,5315,S_DIR_TAX_DI,4163.0,-22.6
35281,5315,S_HH_TAX,5943.0,79.8
35281,5315,S_DIR_TAX_DI,5943.0,-13.9
35282,5305,S_HH_TAX,1138.0,77.8
35282,5305,S_DIR_TAX_DI,1138.0,-12.2
35284,5317,S_HH_TAX,1279.0,62.8
35284,5317,S_DIR_TAX_DI,1279.0,-15.3
35287,5317,S_HH_TAX,1319.0,56.2
35287,5317,S_DIR_TAX_DI,1319.0,-18.6
35288,5317,S_HH_TAX,25107.0,56.7
35288,5317,S_DIR_TAX_DI,25107.0,-16.9
35294,0062,S_HH_TAX,964.0,67.2
35294,0062,S_DIR_TAX_DI,964.0,-11.9
35297,5315,S_HH_TAX,1990.0,63.9
35297,5315,S_DIR_TAX_DI,1990.0,-12.0
35299,5317,S_HH_TAX,1981.0,72.4
35299,5317,S_DIR_TAX_DI,1981.0,-14.4
35306,5317,S_HH_TAX,984.0,77.0
35306,5317,S_DIR_TAX_DI,984.0,-15.0
35308,5317,S_HH_TAX,1838.0,73.8
35308,5317,S_DIR_TAX_DI,1838.0,-12.4
35319,5315,S_HH_TAX,848.0,82.9
35319,5315,S_DIR_TAX_DI,848.0,-13.1
35326,5315,S_HH_TAX,965.0,75.6
35326,5315,S_DIR_TAX_DI,965.0,-12.2
35327,5315,S_HH_TAX,1593.0,83.5
35327,5315,S_DIR_TAX_DI,1593.0,-15.0
35328,0062,S_HH_TAX,985.0,65.5
35328,0062,S_DIR_TAX_DI,985.0,-12.0
35331,5315,S_HH_TAX,1033.0,78.3
35331,5315,S_DIR_TAX_DI,1033.0,-14.0
35334,5315,S_HH_TAX,3487.0,81.6
35334,5315,S_DIR_TAX_DI,3487.0,-18.7
35337,5315,S_HH_TAX,1544.0,75.4
35337,5315,S_DIR_TAX_DI,1544.0,-13.6
35347,5319,S_HH_TAX,1043.0,76.4
35347,5319,S_DIR_TAX_DI,1043.0,-12.4
35352,5315,S_HH_TAX,3489.0,78.7
35352,5315,S_DIR_TAX_DI,3489.0,-17.5
35353,5315,S_HH_TAX,2223.0,72.5
35353,5315,S_DIR_TAX_DI,2223.0,-16.3
35356,5315,S_HH_TAX,767.0,88.9
35356,5315,S_DIR_TAX_DI,767.0,-14.5
35360,5319,S_HH_TAX,8549.0,72.3
35360,5319,S_DIR_TAX_DI,8549.0,-15.3
35363,5315,S_HH_TAX,1778.0,83.0
35363,5315,S_DIR_TAX_DI,1778.0,-15.3
36005,2405,S_HH_TAX,1705.0,69.9
36005,2405,S_DIR_TAX_DI,1705.0,-14.1
36006,2405,S_HH_TAX,2489.0,55.7
36006,2405,S_DIR_TAX_DI,2489.0,-13.1
36018,2405,S_HH_TAX,2975.0,52.3
36018,2405,S_DIR_TAX_DI,2975.0,-12.0
36031,2405,S_HH_TAX,2062.0,59.5
36031,2405,S_DIR_TAX_DI,2062.0,-11.6
36034,2412,S_HH_TAX,1315.0,53.9
36034,2412,S_DIR_TAX_DI,1315.0,-12.2
36044,2405,S_HH_TAX,21445.0,61.8
36044,2405,S_DIR_TAX_DI,21445.0,-13.9
36045,2408,S_HH_TAX,1171.0,45.2
36045,2408,S_DIR_TAX_DI,1171.0,-11.8
36046,2405,S_HH_TAX,2067.0,49.9
36046,2405,S_DIR_TAX_DI,2067.0,-12.5
36063,2405,S_HH_TAX,3511.0,63.5
36063,2405,S_DIR_TAX_DI,3511.0,-13.0
36088,2405,S_HH_TAX,5520.0,59.1
36088,2405,S_DIR_TAX_DI,5520.0,-12.7
36093,2405,S_HH_TAX,1333.0,60.5
36093,2405,S_DIR_TAX_DI,1333.0,-12.1
36159,2405,S_HH_TAX,2620.0,67.1
36159,2405,S_DIR_TAX_DI,2620.0,-16.5
36202,2405,S_HH_TAX,1343.0,71.7
36202,2405,S_DIR_TAX_DI,1343.0,-15.2
36228,2412,S_HH_TAX,1120.0,48.0
36228,2412,S_DIR_TAX_DI,1120.0,-11.7
36241,2405,S_HH_TAX,1212.0,69.1
36241,2405,S_DIR_TAX_DI,1212.0,-12.5
37003,2413,S_HH_TAX,5992.0,62.3
37003,2413,S_DIR_TAX_DI,5992.0,-15.1
37006,2413,S_HH_TAX,1185.0,75.8
37006,2413,S_DIR_TAX_DI,1185.0,-15.1
37008,2413,S_HH_TAX,1060.0,78.5
37008,2413,S_DIR_TAX_DI,1060.0,-14.8
37014,2413,S_HH_TAX,1489.0,73.5
37014,2413,S_DIR_TAX_DI,1489.0,-14.6
37015,2413,S_HH_TAX,1319.0,77.6
37015,2413,S_DIR_TAX_DI,1319.0,-16.6
37018,2413,S_HH_TAX,3512.0,71.4
37018,2413,S_DIR_TAX_DI,3512.0,-17.0
37022,2406,S_HH_TAX,1240.0,64.5
37022,2406,S_DIR_TAX_DI,1240.0,-14.8
37027,2413,S_HH_TAX,2396.0,63.3
37027,2413,S_DIR_TAX_DI,2396.0,-14.1
37031,2406,S_HH_TAX,1728.0,59.0
37031,2406,S_DIR_TAX_DI,1728.0,-13.8
37050,2413,S_HH_TAX,5130.0,69.1
37050,2413,S_DIR_TAX_DI,5130.0,-16.2
37054,2413,S_HH_TAX,1407.0,74.5
37054,2413,S_DIR_TAX_DI,1407.0,-14.9
37063,2413,S_HH_TAX,2314.0,57.5
37063,2413,S_DIR_TAX_DI,2314.0,-11.1
37072,2406,S_HH_TAX,4011.0,59.4
37072,2406,S_DIR_TAX_DI,4011.0,-14.4
37074,2406,S_HH_TAX,882.0,64.1
37074,2406,S_DIR_TAX_DI,882.0,-13.0
37077,2413,S_HH_TAX,1584.0,81.0
37077,2413,S_DIR_TAX_DI,1584.0,-13.2
37091,2413,S_HH_TAX,1072.0,67.5
37091,2413,S_DIR_TAX_DI,1072.0,-14.6
37104,2413,S_HH_TAX,2419.0,75.9
37104,2413,S_DIR_TAX_DI,2419.0,-16.0
37109,2413,S_HH_TAX,4539.0,73.7
37109,2413,S_DIR_TAX_DI,4539.0,-20.0
37115,2408,S_HH_TAX,1793.0,50.1
37115,2408,S_DIR_TAX_DI,1793.0,-11.6
37122,2413,S_HH_TAX,16902.0,64.3
37122,2413,S_DIR_TAX_DI,16902.0,-13.9
37123,2413,S_HH_TAX,2080.0,70.2
37123,2413,S_DIR_TAX_DI,2080.0,-12.7
37124,2413,S_HH_TAX,1046.0,75.2
37124,2413,S_DIR_TAX_DI,1046.0,-17.9
37132,2408,S_HH_TAX,3202.0,52.8
37132,2408,S_DIR_TAX_DI,3202.0,-13.4
37139,2413,S_HH_TAX,2051.0,74.8
37139,2413,S_DIR_TAX_DI,2051.0,-16.6
37151,2413,S_HH_TAX,1303.0,71.9
37151,2413,S_DIR_TAX_DI,1303.0,-17.2
37152,2413,S_HH_TAX,865.0,71.0
37152,2413,S_DIR_TAX_DI,865.0,-19.4
37153,2413,S_HH_TAX,1783.0,82.0
37153,2413,S_DIR_TAX_DI,1783.0,-15.4
37154,2413,S_HH_TAX,1980.0,76.6
37154,2413,S_DIR_TAX_DI,1980.0,-15.5
37156,2413,S_HH_TAX,4715.0,72.3
37156,2413,S_DIR_TAX_DI,4715.0,-15.4
37159,2413,S_HH_TAX,3191.0,76.4
37159,2413,S_DIR_TAX_DI,3191.0,-14.8
37163,2413,S_HH_TAX,1749.0,64.0
37163,2413,S_DIR_TAX_DI,1749.0,-13.5
37167,2413,S_HH_TAX,912.0,71.0
37167,2413,S_DIR_TAX_DI,912.0,-12.5
37172,2413,S_HH_TAX,1827.0,74.0
