codgeo,ze2020,libze2020,population_2022_total
86225,7530,Thouars,1292
22313,5316,Saint-Brieuc,321
30088,7618,Nîmes,762
28421,2403,Chartres,251
85118,5210,La Roche-sur-Yon,2285
29182,5310,Morlaix,1058
58126,0060,Nevers,414
62139,3219,Saint-Omer,4891
40213,7503,Bayonne,650
16209,7502,Angoulême,823
38149,8406,Bourgoin-Jallieu,1670
57069,4416,Saint-Avold,462
53063,5204,Château-Gontier-sur-Mayenne,464
73138,8411,La Maurienne,502
77398,1102,Coulommiers,768
38259,8433,Vienne-Annonay,998
76620,2815,Rouen,272
60676,3210,Compiègne,746
68360,4405,Colmar,719
35215,5305,Fougères,1301
67120,4423,Strasbourg,501
27330,2817,Vernon-Gisors,125
2B055,9402,Bastia,108
60444,0054,Beauvais,140
80249,3201,Abbeville,305
65270,7624,Tarbes-Lourdes,207
54193,4412,Nancy,59
68142,4405,Colmar,358
01371,8421,Lyon,1300
58067,0060,Nevers,1503
89175,2702,Auxerre,136
89141,2703,Avallon,119
83134,9308,Draguignan,1899
21243,2704,Beaune,79
79020,7520,Niort,887
82117,7609,Castelsarrasin-Moissac,1295
59610,3222,Valenciennes,1103
39297,2716,Saint-Claude,1133
54266,4412,Nancy,399
62327,3205,Béthune,612
77466,1107,Meaux,399
05096,9310,Gap,660
38225,8409,Grenoble,3005
59346,3216,Lille,2966
97214,0203,Le Nord-Atlantique,6607
95426,1112,Roissy,2966
34274,7616,Montpellier,2728
02022,3209,Château-Thierry,398
21001,2704,Beaune,428
03222,8423,Montluçon,97
32199,7624,Tarbes-Lourdes,180
11307,7617,Narbonne,234
06124,9315,Nice,57
13013,9301,Aix-en-Provence,1978
08458,4403,Charleville-Mézières,178
28188,2403,Chartres,889
27002,0057,Dreux,472
27177,2808,Évreux,541
89164,2702,Auxerre,92
01015,8404,Belley,688
90057,2705,Belfort,748
2B334,9402,Bastia,118
30245,7618,Nîmes,797
35137,5305,Fougères,2185
29076,5302,Brest,4733
30171,7603,Alès-Le Vigan,1187
61493,2812,L'Aigle,64
62395,3204,Berck,143
35124,5315,Rennes,2523
2A092,9406,Porto-Vecchio,1167
57344,4419,Sarrebourg,702
59591,3222,Valenciennes,820
51022,4402,Châlons-en-Champagne,176
74055,8416,Le Genevois Français,589
36005,2405,Châteauroux,3747
39045,2713,Lons-le-Saunier,83
51652,4415,Romilly-sur-Seine,61
55378,4401,Bar-le-Duc,242
40071,7510,Dax,595
57354,4410,Metz,138
67531,4423,Strasbourg,284
64329,7522,Pau,1266
85178,5210,La Roche-sur-Yon,8637
74233,8401,Annecy,2438
77224,1102,Coulommiers,254
89439,2702,Auxerre,1501
40076,7519,Mont-de-Marsan,423
68081,4411,Mulhouse,597
68086,4411,Mulhouse,211
21436,2704,Beaune,139
59401,3216,Lille,2230
16047,7502,Angoulême,273
63185,8410,Issoire,646
30218,7603,Alès-Le Vigan,246
07292,8433,Vienne-Annonay,1168
51403,4413,Reims,540
02090,3209,Château-Thierry,195
30331,7605,Bagnols-sur-Cèze,1803
33540,7515,Lesparre-Médoc,2820
36129,2405,Châteauroux,611
30029,7603,Alès-Le Vigan,1606
05164,9310,Gap,1109
01246,8405,Bourg-en-Bresse,2179
26002,8433,Vienne-Annonay,1935
44019,5216,Nantes,1100
08172,4403,Charleville-Mézières,155
89200,2702,Auxerre,393
21198,2709,Châtillon-Montbard,242
65321,7624,Tarbes-Lourdes,136
52297,4404,Chaumont,279
80580,3201,Abbeville,265
38313,8409,Grenoble,289
45165,2409,Montargis,603
88350,4407,Épinal,72
77507,1110,Provins,453
32298,7604,Auch,385
61456,2812,L'Aigle,1587
73068,8407,Chambéry,615
72010,5218,Sablé-sur-Sarthe,337
58098,2703,Avallon,106
49269,5206,Cholet,2843
89337,2702,Auxerre,1024
50273,2806,Coutances,1438
69032,8421,Lyon,2144
84026,9301,Aix-en-Provence,4327
50112,2802,Avranches,443
51480,4406,Épernay,134
25520,2706,Besançon,189
76502,2815,Rouen,522
23019,0063,Ussel,30
44127,5216,Nantes,2802
85064,5213,Les Herbiers-Montaigu,2559
47088,7518,Marmande,654
43213,8420,Les Sources de la Loire,2324
81001,7610,Castres-Mazamet,237
64404,7521,Oloron-Sainte-Marie,314
31236,7622,Saint-Gaudens,72
58041,2703,Avallon,166
91654,1104,Évry-Courcouronnes,584
02643,3221,Soissons,780
58058,0056,Cosne-Cours-sur-Loire,305
45210,2409,Montargis,727
33207,7505,Bordeaux,6347
41097,2412,Romorantin-Lanthenay,2290
03037,8424,Moulins,259
10401,4425,Troyes,2256
35224,5317,Saint-Malo,2871
07218,8420,Les Sources de la Loire,351
29025,5313,Quimper,1557
34018,7606,Béziers,962
78057,1114,Seine-Yvelinoise,1792
74025,8416,Le Genevois Français,1475
41139,2412,Romorantin-Lanthenay,1039
63031,8410,Issoire,474
51358,4427,Vitry-le-François Saint-Dizier,534
32232,7604,Auch,46
80231,3202,Amiens,159
56239,0062,Redon,1647
52540,4404,Chaumont,29
46229,7619,Nord-du-Lot,993
59141,3208,Cambrai,575
62077,3205,Béthune,358
59548,3217,Maubeuge,672
41168,2415,Vierzon,216
61244,2812,L'Aigle,275
59003,3217,Maubeuge,357
10024,4425,Troyes,168
62830,3208,Cambrai,194
89240,2717,Sens,310
2B177,9404,Corte,68
63243,8423,Montluçon,376
80744,3201,Abbeville,57
78672,1114,Seine-Yvelinoise,5792
65400,7624,Tarbes-Lourdes,248
64358,7522,Pau,265
14221,2804,Caen,3017
62010,3219,Saint-Omer,255
88417,4407,Épinal,366
38093,8435,Voiron,432
63119,8417,Le Livradois,230
45280,2407,Gien,1046
09129,7622,Saint-Gaudens,113
72104,0051,Alençon,585
55566,4426,Verdun,284
08305,4403,Charleville-Mézières,220
59093,3217,Maubeuge,294
79293,7520,Niort,1090
50178,2805,Cherbourg-en-Cotentin,1291
51439,4413,Reims,530
88237,4407,Épinal,342
64119,7522,Pau,675
72380,5212,Le Mans,899
31484,7625,Toulouse,2492
79064,7520,Niort,764
66082,7620,Perpignan,491
67351,4409,Haguenau,1620
63021,8408,Clermont-Ferrand,661
60223,3210,Compiègne,3660
79077,7506,Bressuire,736
67349,4409,Haguenau,509
89206,2702,Auxerre,9055
27612,2817,Vernon-Gisors,338
13036,0053,Avignon,4289
49355,5206,Cholet,3078
01038,8405,Bourg-en-Bresse,769
03042,8432,Vichy,531
17028,7512,La Rochelle,9759
16390,7502,Angoulême,240
38353,8433,Vienne-Annonay,960
39396,2712,Dole,1048
17395,7528,Saintes,514
19124,7507,Brive-la-Gaillarde,1542
27165,2808,Évreux,4860
01453,8404,Belley,715
66191,7620,Perpignan,31
14270,2814,Lisieux,367
73259,8411,La Maurienne,530
43094,8419,Le Puy-en-Velay,76
76038,2815,Rouen,405
86236,7508,Châtellerault,852
67559,4409,Haguenau,239
94070,1109,Paris,3958
54029,4424,Thionville,2477
85175,5210,La Roche-sur-Yon,678
73137,8407,Chambéry,4340
17173,7516,Libourne,220
51323,4415,Romilly-sur-Seine,105
84086,9306,Cavaillon,1285
62393,3207,Calais,1092
60631,3211,Creil,1086
51298,4406,Épernay,436
35144,5315,Rennes,1090
63043,8408,Clermont-Ferrand,441
79170,7520,Niort,2917
40256,7510,Dax,732
63425,8408,Clermont-Ferrand,1565
77341,1110,Provins,376
14083,2814,Lisieux,659
31474,7622,Saint-Gaudens,236
10379,4425,Troyes,441
14059,2811,Honfleur Pont-Audemer,389
31282,7625,Toulouse,9216
27164,2808,Évreux,822
76013,2813,Le Havre,1081
30322,7603,Alès-Le Vigan,268
10259,4415,Romilly-sur-Seine,369
25478,2714,Montbéliard,111
23031,7511,Guéret,1239
16104,7502,Angoulême,460
08008,4413,Reims,787
59473,3222,Valenciennes,302
59412,3208,Cambrai,275
73313,8407,Chambéry,240
02284,3217,Maubeuge,100
40287,7513,La Teste-de-Buch,4662
31326,7625,Toulouse,121
50417,2805,Cherbourg-en-Cotentin,1798
35105,5319,Vitré,1713
47184,7532,Villeneuve-sur-Lot,255
80578,3201,Abbeville,701
39573,2712,Dole,798
57172,4416,Saint-Avold,273
63250,8410,Issoire,890
38207,8409,Grenoble,161
12064,7621,Rodez,253
18005,2402,Bourges,1052
31100,7612,Foix-Pamiers,2442
09090,7612,Foix-Pamiers,45
63221,8417,Le Livradois,116
48107,7613,Mende,192
31525,7625,Toulouse,591
31099,7625,Toulouse,414
95483,1101,Cergy-Vexin,513
2A215,9406,Porto-Vecchio,800
58110,0060,Nevers,227
55060,4426,Verdun,367
62478,3219,Saint-Omer,306
62180,3204,Berck,297
26256,0064,Valréas,131
51511,4415,Romilly-sur-Seine,112
65343,7624,Tarbes-Lourdes,233
65339,7624,Tarbes-Lourdes,361
72317,0051,Alençon,498
61395,0061,Nogent-le-Rotrou,204
78227,1114,Seine-Yvelinoise,759
56264,5309,Lorient,418
37031,2406,Chinon,3648
48005,7613,Mende,330
10321,4425,Troyes,3681
17229,7509,Cognac,235
33024,7514,Langon,287
54415,4412,Nancy,3953
38449,8406,Bourgoin-Jallieu,6182
22384,5316,Saint-Brieuc,1134
42038,8428,Saint-Étienne,740
38395,8409,Grenoble,2432
19206,0063,Ussel,101
87071,7517,Limoges,806
68356,4411,Mulhouse,888
37246,2408,Loches,217
70095,2718,Vesoul,597
13061,0052,Arles,228
27386,2815,Rouen,1279
14461,2804,Caen,578
85294,5207,Fontenay-le-Comte,3129
72093,5208,La Ferté-Bernard,886
25431,2714,Montbéliard,366
71144,2701,Autun,195
22306,5304,Dinan,590
87118,7517,Limoges,1356
67557,4423,Strasbourg,808
55462,4426,Verdun,359
62021,3204,Berck,372
47089,7518,Marmande,163
53059,5211,Laval,413
67401,4420,Sarreguemines,294
52489,4404,Chaumont,30
39318,2716,Saint-Claude,207
54086,4412,Nancy,357
77234,1106,Marne-la-Vallée,665
74054,8401,Annecy,708
39556,2713,Lons-le-Saunier,87
10169,4415,Romilly-sur-Seine,220
71310,2710,Creusot-Montceau,4982
64276,7521,Oloron-Sainte-Marie,248
59326,3213,Dunkerque,1172
54134,4424,Thionville,244
89295,2702,Auxerre,1254
41063,2412,Romorantin-Lanthenay,503
67500,4423,Strasbourg,1476
37083,2413,Tours,1860
86152,7527,Saint-Junien,590
15084,8403,Aurillac,297
15228,8403,Aurillac,461
74265,8401,Annecy,745
10125,4425,Troyes,307
42304,8428,Saint-Étienne,6651
95060,1101,Cergy-Vexin,8521
82085,7615,Montauban,1265
81075,7610,Castres-Mazamet,488
86087,7530,Thouars,183
70342,2706,Besançon,130
84021,0064,Valréas,86
82047,7609,Castelsarrasin-Moissac,51
74180,8416,Le Genevois Français,2373
36134,2405,Châteauroux,411
12149,7602,Albi,140
41198,2412,Romorantin-Lanthenay,2826
21355,2711,Dijon,8787
88268,4417,Saint-Dié-des-Vosges,138
80829,3220,Saint-Quentin,88
89400,2702,Auxerre,298
14360,2804,Caen,209
02215,3214,Laon,849
54313,4412,Nancy,226
84110,0064,Valréas,27
17068,7528,Saintes,238
89461,2717,Sens,1111
01046,0059,Mâcon,897
62188,3205,Béthune,2827
02551,3221,Soissons,114
14556,2804,Caen,1727
27502,2812,L'Aigle,2199
15253,8429,Saint-Flour,59
33150,7518,Marmande,335
24142,7529,Sarlat-la-Canéda,1234
06056,9315,Nice,130
21058,2709,Châtillon-Montbard,228
04241,9311,Manosque,193
15033,8429,Saint-Flour,217
73311,8407,Chambéry,89
25596,2715,Pontarlier,65
72323,0051,Alençon,438
35339,5317,Saint-Malo,638
67035,4409,Haguenau,513
82171,7609,Castelsarrasin-Moissac,1340
88159,4417,Saint-Dié-des-Vosges,509
87189,7527,Saint-Junien,157
89050,2702,Auxerre,907
63077,8410,Issoire,407
62634,3207,Calais,1288
50196,2805,Cherbourg-en-Cotentin,468
36179,2405,Châteauroux,211
38365,8421,Lyon,842
77165,1108,Melun,619
59019,3222,Valenciennes,1073
74140,8416,Le Genevois Français,1484
45093,2410,Orléans,2653
76226,2813,Le Havre,147
36076,2405,Châteauroux,262
68179,4411,Mulhouse,896
71427,0059,Mâcon,52
46040,7607,Cahors,222
79056,7530,Thouars,753
10109,4425,Troyes,213
44103,5219,Saint-Nazaire,7289
19098,7531,Tulle,935
33273,7505,Bordeaux,7959
51238,4406,Épernay,417
07198,8402,Aubenas,1141
33436,7505,Bordeaux,1235
28385,2403,Chartres,427
01239,8404,Belley,653
67156,4409,Haguenau,2719
37219,2413,Tours,1022
25539,2714,Montbéliard,5812
44203,5216,Nantes,2005
17104,7509,Cognac,1087
64016,7503,Bayonne,327
22062,5307,Lamballe-Armor,549
47055,7532,Villeneuve-sur-Lot,516
53088,5211,Laval,853
70058,2706,Besançon,922
69177,8421,Lyon,2098
62384,3208,Cambrai,644
39061,2713,Lons-le-Saunier,114
79351,7520,Niort,1800
77457,1108,Melun,1284
66186,7620,Perpignan,2786
62546,3206,Boulogne-sur-Mer,329
26154,0064,Valréas,221
60445,3210,Compiègne,297
10123,4425,Troyes,821
25452,2714,Montbéliard,480
68011,4411,Mulhouse,1273
84099,9306,Cavaillon,4803
70313,2705,Belfort,443
60653,3211,Creil,298
11010,7608,Carcassonne-Limoux,292
26054,0055,Bollène-Pierrelatte,1417
45109,2410,Orléans,565
50269,2816,Saint-Lô,214
70529,2706,Besançon,373
67086,4423,Strasbourg,408
02266,3214,Laon,35
70485,2718,Vesoul,217
35302,5315,Rennes,1121
62132,3215,Lens,5076
56065,5311,Ploërmel,724
38304,8409,Grenoble,1485
70210,2705,Belfort,150
45215,2411,Pithiviers,230
11035,7608,Carcassonne-Limoux,259
64378,7521,Oloron-Sainte-Marie,207
31194,7625,Toulouse,185
89292,2702,Auxerre,248
2B281,9402,Bastia,1172
2A324,9401,Ajaccio,433
31419,7625,Toulouse,166
52204,4404,Chaumont,60
2A253,9401,Ajaccio,61
70148,2718,Vesoul,103
16128,7527,Saint-Junien,191
15260,8403,Aurillac,104
17427,7509,Cognac,213
15261,0063,Ussel,800
11354,7617,Narbonne,30
25180,2715,Pontarlier,117
70409,2706,Besançon,107
67460,4423,Strasbourg,1763
55204,4426,Verdun,293
39261,2713,Lons-le-Saunier,136
63349,8408,Clermont-Ferrand,2003
07120,8402,Aubenas,66
21499,2709,Châtillon-Montbard,193
03144,8424,Moulins,199
39514,2712,Dole,186
43231,8419,Le Puy-en-Velay,154
58047,2703,Avallon,594
26163,8427,Romans-sur-Isère,46
65381,7624,Tarbes-Lourdes,33
36051,2405,Châteauroux,173
38284,8435,Voiron,878
63440,8410,Issoire,145
90086,2705,Belfort,214
65124,7624,Tarbes-Lourdes,51
90015,2705,Belfort,248
45006,2410,Orléans,1201
01337,0059,Mâcon,1351
39272,2713,Lons-le-Saunier,49
10211,4425,Troyes,982
22121,5306,Guingamp,1907
16323,7502,Angoulême,488
24146,7523,Périgueux,266
08090,4421,Sedan,2745
08010,4413,Reims,134
12049,7621,Rodez,452
03184,8424,Moulins,496
30269,7603,Alès-Le Vigan,2533
14735,2804,Caen,802
48027,7613,Mende,1107
02559,3214,Laon,523
61464,0051,Alençon,4182
08040,4403,Charleville-Mézières,859
12089,7611,Figeac-Villefranche,5025
45228,2411,Pithiviers,1176
38310,8435,Voiron,1114
01295,8434,Villefranche-sur-Saône,656
48198,7603,Alès-Le Vigan,617
49090,5202,Angers,1036
43078,8419,Le Puy-en-Velay,3137
32344,7624,Tarbes-Lourdes,1643
23217,7517,Limoges,330
25226,2714,Montbéliard,204
25208,2706,Besançon,198
69167,8434,Villefranche-sur-Saône,588
09015,7612,Foix-Pamiers,722
70149,2705,Belfort,699
62627,3212,Douai,848
59660,3218,Roubaix-Tourcoing,2969
86271,7524,Poitiers,732
71134,0059,Mâcon,658
95348,1101,Cergy-Vexin,505
24134,7523,Périgueux,862
85236,5214,Les Sables-d'Olonne,2018
57143,4410,Metz,3591
79104,7520,Niort,544
11014,7617,Narbonne,1474
87036,7527,Saint-Junien,688
72056,0051,Alençon,1303
80087,3201,Abbeville,240
12281,7611,Figeac-Villefranche,752
62696,3219,Saint-Omer,234
35300,5319,Vitré,1357
10224,4415,Romilly-sur-Seine,1753
35180,5315,Rennes,788
77231,1107,Meaux,780
51349,4427,Vitry-le-François Saint-Dizier,181
50528,2806,Coutances,299
80306,3202,Amiens,134
45072,2410,Orléans,1611
57459,4424,Thionville,290
59082,3213,Dunkerque,1744
71123,2708,Charolais,373
52332,4404,Chaumont,1807
43002,8419,Le Puy-en-Velay,1483
87030,7527,Saint-Junien,1253
55334,4401,Bar-le-Duc,175
02354,3214,Laon,80
89310,2717,Sens,152
17423,7528,Saintes,68
88137,4407,Épinal,90
26066,8427,Romans-sur-Isère,37
84077,9305,Carpentras,461
14123,2804,Caen,2044
29042,5302,Brest,7410
17332,7528,Saintes,407
61197,2801,Argentan,146
64032,7521,Oloron-Sainte-Marie,185
80455,3202,Amiens,89
89173,2702,Auxerre,462
57641,4420,Sarreguemines,319
80538,3220,Saint-Quentin,107
54312,4412,Nancy,503
79029,7506,Bressuire,676
64321,7522,Pau,248
11309,7608,Carcassonne-Limoux,87
31476,7622,Saint-Gaudens,927
31265,7625,Toulouse,283
64503,7522,Pau,95
19221,7531,Tulle,105
40319,7513,La Teste-de-Buch,285
04116,9307,Digne-les-Bains,3992
86100,7524,Poitiers,3971
21389,2709,Châtillon-Montbard,197
84027,9316,Orange,2541
17005,7509,Cognac,197
95436,1101,Cergy-Vexin,1680
71039,0059,Mâcon,196
16188,7502,Angoulême,339
31408,7622,Saint-Gaudens,81
71343,2704,Beaune,287
57058,4408,Forbach,6299
2B208,9402,Bastia,109
72269,5208,La Ferté-Bernard,2969
64522,7521,Oloron-Sainte-Marie,573
34319,7606,Béziers,142
60346,3211,Creil,9097
17372,7509,Cognac,90
30164,7603,Alès-Le Vigan,740
55508,4421,Sedan,357
68284,4418,Saint-Louis,665
76632,2807,Dieppe-Caux maritime,354
58199,2703,Avallon,162
17254,7528,Saintes,204
16016,7527,Saint-Junien,816
02030,3220,Saint-Quentin,243
68333,4418,Saint-Louis,314
07314,8431,Valence,399
59553,3216,Lille,5656
02061,3220,Saint-Quentin,263
28285,2403,Chartres,326
29169,5313,Quimper,3223
18281,2415,Vierzon,2061
76054,2807,Dieppe-Caux maritime,514
17107,7512,La Rochelle,1560
03240,8424,Moulins,533
12045,7621,Rodez,401
76124,0054,Beauvais,420
76055,2819,Yvetot-Vallée du Commerce,336
41249,2412,Romorantin-Lanthenay,1013
52473,4404,Chaumont,88
56145,5311,Ploërmel,1070
76342,2819,Yvetot-Vallée du Commerce,707
73274,8407,Chambéry,404
61500,2812,L'Aigle,122
56112,5311,Ploërmel,807
50072,2806,Coutances,213
46276,7607,Cahors,196
59037,3208,Cambrai,3584
15164,8429,Saint-Flour,562
04244,9307,Digne-les-Bains,1637
30198,7603,Alès-Le Vigan,228
07033,8402,Aubenas,234
08156,4403,Charleville-Mézières,469
67547,4422,Sélestat,2086
14297,2804,Caen,623
24165,7523,Périgueux,407
15092,0063,Ussel,1350
27005,2817,Vernon-Gisors,1230
02716,3220,Saint-Quentin,290
03295,8432,Vichy,65
91340,1104,Évry-Courcouronnes,7295
10382,4415,Romilly-sur-Seine,1064
53229,5211,Laval,1689
67049,4423,Strasbourg,1408
39183,2713,Lons-le-Saunier,619
71155,2708,Charolais,510
50435,2805,Cherbourg-en-Cotentin,608
54242,4412,Nancy,281
87075,7517,Limoges,7915
62489,3205,Béthune,3500
37048,2408,Loches,317
40210,7519,Mont-de-Marsan,1057
69016,8434,Villefranche-sur-Saône,122
67240,4423,Strasbourg,697
85188,5207,Fontenay-le-Comte,1157
71181,0059,Mâcon,147
49170,5202,Angers,828
77478,1107,Meaux,1063
09205,7612,Foix-Pamiers,94
32289,7604,Auch,242
88469,4407,Épinal,100
84041,9305,Carpentras,489
61341,0051,Alençon,1673
10097,4425,Troyes,149
88056,4407,Épinal,91
30019,7618,Nîmes,2938
48088,7613,Mende,131
84085,9306,Cavaillon,390
10201,4425,Troyes,58
64083,7521,Oloron-Sainte-Marie,213
84040,0064,Valréas,418
11265,7608,Carcassonne-Limoux,36
88485,4407,Épinal,128
71017,2710,Creusot-Montceau,90
30173,7603,Alès-Le Vigan,1789
08247,4403,Charleville-Mézières,129
21139,2709,Châtillon-Montbard,223
26050,0064,Valréas,79
06014,9315,Nice,961
72072,5212,Le Mans,255
21080,2711,Dijon,664
02220,3209,Château-Thierry,443
09300,7612,Foix-Pamiers,171
71124,2707,Chalon-sur-Saône,208
47084,7532,Villeneuve-sur-Lot,261
64535,7522,Pau,543
63110,8408,Clermont-Ferrand,450
02216,3221,Soissons,318
58052,0060,Nevers,55
26013,0064,Valréas,73
70178,2705,Belfort,526
83127,9318,Toulon,3126
55291,4401,Bar-le-Duc,3696
23034,7511,Guéret,31
67223,4423,Strasbourg,1240
79300,7530,Thouars,1404
72289,5212,Le Mans,1964
59104,3217,Maubeuge,3139
81074,7602,Albi,1622
70081,2718,Vesoul,273
57724,4410,Metz,2929
62148,3215,Lens,833
51461,4413,Reims,1009
46163,7619,Nord-du-Lot,292
40258,7519,Mont-de-Marsan,251
42293,8430,Tarare,1164
57581,4420,Sarreguemines,348
02056,3220,Saint-Quentin,172
58077,0056,Cosne-Cours-sur-Loire,376
80811,3220,Saint-Quentin,592
55261,4427,Vitry-le-François Saint-Dizier,134
54206,4412,Nancy,363
81273,7610,Castres-Mazamet,3714
21157,2711,Dijon,24
64121,7522,Pau,195
40297,7519,Mont-de-Marsan,221
76730,2819,Yvetot-Vallée du Commerce,125
76427,2807,Dieppe-Caux maritime,941
76752,2815,Rouen,2658
89118,2702,Auxerre,787
34283,7616,Montpellier,123
86099,7524,Poitiers,1108
42156,8426,Roanne,1356
57521,4408,Forbach,2636
47137,7501,Agen,1335
85281,5207,Fontenay-le-Comte,1029
37266,2413,Tours,6734
40104,7510,Dax,1552
60380,3221,Soissons,1589
68334,4411,Mulhouse,7769
89235,2703,Avallon,872
54286,4410,Metz,1564
36199,2405,Châteauroux,1109
50305,2805,Cherbourg-en-Cotentin,727
12201,7621,Rodez,1097
57239,4416,Saint-Avold,428
62907,3215,Lens,8047
36220,2405,Châteauroux,897
69103,8434,Villefranche-sur-Saône,883
46332,7611,Figeac-Villefranche,339
54521,4424,Thionville,2006
36182,2405,Châteauroux,510
52289,4404,Chaumont,320
03263,8424,Moulins,201
54393,4412,Nancy,522
14174,2809,Flers,6018
34077,7616,Montpellier,6010
06068,9304,Cannes,365
22288,5312,Pontivy-Loudéac,372
85151,5206,Cholet,6065
74308,8415,Le Chablais,883
10396,4425,Troyes,498
57218,4410,Metz,1284
14104,2814,Lisieux,203
59060,3208,Cambrai,233
60406,3211,Creil,948
74258,8414,La Vallée de l'Arve,2193
21071,2711,Dijon,730
47033,7532,Villeneuve-sur-Lot,397
76656,2807,Dieppe-Caux maritime,751
62037,3203,Arras,2833
76569,2807,Dieppe-Caux maritime,222
25604,2706,Besançon,124
45340,2407,Gien,537
74135,8401,Annecy,569
36062,2405,Châteauroux,474
88063,4407,Épinal,133
67314,4423,Strasbourg,526
33025,7514,Langon,443
83045,9303,Brignoles,891
55113,4426,Verdun,155
33500,7505,Bordeaux,471
59455,3208,Cambrai,1022
50464,2806,Coutances,605
54271,4419,Sarrebourg,113
47129,7518,Marmande,274
78128,1111,Rambouillet,1526
46080,7607,Cahors,823
64161,7510,Dax,1019
42081,8428,Saint-Étienne,1496
36085,2405,Châteauroux,239
68146,4405,Colmar,2358
60412,0054,Beauvais,676
76174,2815,Rouen,423
65419,7624,Tarbes-Lourdes,77
86151,7530,Thouars,187
15048,8429,Saint-Flour,33
2A209,9401,Ajaccio,2042
54413,4410,Metz,147
65203,7624,Tarbes-Lourdes,23
88283,4407,Épinal,80
47257,7518,Marmande,624
61072,2814,Lisieux,218
33377,7504,Bergerac,81
29147,5314,Quimperlé,3371
2B109,9402,Bastia,236
27052,2803,Bernay,378
26096,8427,Romans-sur-Isère,1952
21005,2711,Dijon,1489
11117,7617,Narbonne,147
76105,2815,Rouen,655
62133,3215,Lens,8027
25394,2714,Montbéliard,1394
08193,4421,Sedan,266
22150,5306,Guingamp,974
62265,3219,Saint-Omer,1146
02058,3214,Laon,813
10347,4415,Romilly-sur-Seine,213
68305,4411,Mulhouse,1426
32385,7604,Auch,185
2B246,9402,Bastia,191
2B256,9402,Bastia,31
76743,2815,Rouen,1716
81068,7602,Albi,197
28335,0061,Nogent-le-Rotrou,833
70194,2718,Vesoul,129
11331,7608,Carcassonne-Limoux,62
68328,4411,Mulhouse,187
2A128,9407,Propriano,92
31161,7625,Toulouse,1412
58051,0060,Nevers,1468
79129,7520,Niort,1769
64107,7503,Bayonne,69
