ZE2020,year,month,sitadel_monthly_surface_autorisee,sitadel_monthly_surface_commencee
5208,2025,10,3044,2705
5209,2025,10,83975,3428
5210,2025,10,8066,11051
5211,2025,10,14329,10028
5212,2025,10,34454,8287
5213,2025,10,13125,11922
5214,2025,10,4817,7414
5215,2025,10,8342,3636
5216,2025,10,59148,45854
5217,2025,10,6493,4314
5218,2025,10,1296,332
5219,2025,10,15749,3223
5220,2025,10,13216,227
5221,2025,10,1976,1866
5301,2025,10,5155,1123
5302,2025,10,23029,9443
5303,2025,10,5811,3986
5304,2025,10,3614,3282
5305,2025,10,1224,5825
5306,2025,10,4358,2108
5307,2025,10,10498,5517
5308,2025,10,7987,11248
5309,2025,10,29495,8533
5310,2025,10,6770,10207
5311,2025,10,6978,8752
5312,2025,10,7388,6058
5313,2025,10,8589,18547
5314,2025,10,726,989
5315,2025,10,47768,5772
5316,2025,10,10163,4162
5317,2025,10,13863,2519
5318,2025,10,12981,22651
5319,2025,10,6728,1851
7501,2025,10,4474,2168
7502,2025,10,6291,3801
7503,2025,10,14834,3805
7504,2025,10,6522,462
7505,2025,10,34887,23812
7506,2025,10,16648,3643
7507,2025,10,5129,143
7508,2025,10,3665,8833
7509,2025,10,9072,3752
7510,2025,10,16181,3309
7511,2025,10,4391,7016
7512,2025,10,9889,5149
7513,2025,10,41499,49220
7514,2025,10,2971,290
7515,2025,10,3503,459
7516,2025,10,9433,6833
7517,2025,10,7712,3022
7518,2025,10,13555,18902
7519,2025,10,46881,1879
7520,2025,10,8850,11434
7521,2025,10,5573,376
7522,2025,10,17327,10335
7523,2025,10,5690,1964
7524,2025,10,26342,2717
7525,2025,10,7172,1216
7526,2025,10,1846,2462
7527,2025,10,3539,62
7528,2025,10,27550,8006
7529,2025,10,1608,686
7530,2025,10,3998,235
7531,2025,10,1534,4412
7532,2025,10,28139,3207
7601,2025,10,2516,953
7602,2025,10,17329,2627
7603,2025,10,7715,20684
7604,2025,10,29774,7611
7605,2025,10,117,0
7606,2025,10,39335,9662
7607,2025,10,7481,333
7608,2025,10,9138,33462
7609,2025,10,5344,6746
7610,2025,10,11369,2174
7611,2025,10,5338,3447
7612,2025,10,8263,9050
7613,2025,10,3032,4556
7614,2025,10,3589,371
7615,2025,10,26443,8924
7616,2025,10,39454,9053
7617,2025,10,23352,5443
7618,2025,10,11522,3520
7619,2025,10,5305,0
7620,2025,10,30711,22860
7621,2025,10,24971,4847
7622,2025,10,5063,3176
7623,2025,10,3840,459
7624,2025,10,8489,6363
7625,2025,10,65062,38988
8401,2025,10,10730,556
8402,2025,10,8950,3226
8403,2025,10,15639,2708
8404,2025,10,4214,147
8405,2025,10,9591,15578
8406,2025,10,31886,4281
8407,2025,10,7424,3961
8408,2025,10,28417,3598
8409,2025,10,60411,12089
8410,2025,10,1878,62
8411,2025,10,131,125
8412,2025,10,6274,1965
8413,2025,10,13385,11690
8414,2025,10,177,0
8415,2025,10,4597,2092
8416,2025,10,10435,7431
8417,2025,10,2602,962
8418,2025,10,508,125
8419,2025,10,4544,710
8420,2025,10,541,1224
8421,2025,10,59701,25968
8422,2025,10,9156,1436
8423,2025,10,8164,3731
8424,2025,10,3190,1751
8425,2025,10,2936,277
8426,2025,10,1410,2349
8427,2025,10,5205,3607
8428,2025,10,13885,14460
8429,2025,10,10,834
8430,2025,10,68,658
8431,2025,10,22730,15789
8432,2025,10,4437,3926
8433,2025,10,21076,5273
8434,2025,10,1061,2293
8435,2025,10,25760,4157
9301,2025,10,18354,3776
9302,2025,10,566,810
9303,2025,10,3597,147
9304,2025,10,7799,8483
9305,2025,10,2176,418
9306,2025,10,12529,25508
9307,2025,10,6986,357
9308,2025,10,1397,1038
9309,2025,10,2360,1209
9310,2025,10,7742,835
9311,2025,10,1867,0
9312,2025,10,48821,18685
9313,2025,10,8577,21978
9314,2025,10,0,4912
9315,2025,10,1172,1222
9316,2025,10,2557,116
9317,2025,10,154,304
9318,2025,10,15031,3379
9401,2025,10,3260,324
9402,2025,10,1710,2312
9403,2025,10,3248,169
9404,2025,10,287,477
9405,2025,10,350,0
9406,2025,10,2318,694
9407,2025,10,273,0
0051,2025,11,4528,1369
0052,2025,11,11861,9946
0053,2025,11,7164,3570
0054,2025,11,5272,3208
0055,2025,11,1311,3600
0056,2025,11,170,1575
0057,2025,11,725,1429
0058,2025,11,7730,8663
0059,2025,11,4784,6714
0060,2025,11,961,8627
0061,2025,11,1087,929
0062,2025,11,8900,1179
0063,2025,11,8999,1659
0064,2025,11,2153,984
0101,2025,11,0,0
0102,2025,11,0,0
0103,2025,11,0,0
0104,2025,11,1672,660
0105,2025,11,99,46
0201,2025,11,6121,394
0202,2025,11,12120,3525
0203,2025,11,0,0
0204,2025,11,0,0
0205,2025,11,39,1576
0206,2025,11,1709,415
0301,2025,11,15592,79
0302,2025,11,7037,0
0303,2025,11,44,0
0401,2025,11,1545,1980
0402,2025,11,13344,22867
0403,2025,11,1540,1634
0404,2025,11,11565,4646
0601,2025,11,9995,2448
1101,2025,11,28970,486
1102,2025,11,41444,186
1103,2025,11,7675,60
1104,2025,11,24810,6948
1105,2025,11,1681,1995
1106,2025,11,856,4687
1107,2025,11,9123,200
1108,2025,11,1186,1737
1109,2025,11,88744,54248
1110,2025,11,3510,1459
1111,2025,11,1115,220
1112,2025,11,20897,13216
1113,2025,11,9083,27114
1114,2025,11,30040,27904
1115,2025,11,4991,6291
2401,2025,11,8965,4279
2402,2025,11,9837,3915
2403,2025,11,8416,10431
2404,2025,11,4702,0
2405,2025,11,24105,1822
2406,2025,11,193,308
2407,2025,11,2212,1288
2408,2025,11,54,2550
2409,2025,11,3428,160
2410,2025,11,8036,68004
2411,2025,11,2263,4117
2412,2025,11,7393,3492
2413,2025,11,90042,9677
2414,2025,11,2282,0
2415,2025,11,95,785
2701,2025,11,454,324
2702,2025,11,4370,7384
2703,2025,11,4409,0
2704,2025,11,5042,10561
2705,2025,11,3220,1556
2706,2025,11,4306,6852
2707,2025,11,953,14119
2708,2025,11,7368,6329
2709,2025,11,2337,391
2710,2025,11,8872,54172
2711,2025,11,14292,13259
2712,2025,11,2868,1346
2713,2025,11,11361,1818
2714,2025,11,402,1029
2715,2025,11,5022,6299
2716,2025,11,176,398
2717,2025,11,140,93
2718,2025,11,440,3420
2801,2025,11,1713,1395
2802,2025,11,6346,6750
2803,2025,11,1182,918
2804,2025,11,13782,15770
2805,2025,11,11506,3214
2806,2025,11,2560,355
2807,2025,11,7746,17943
2808,2025,11,2405,1331
2809,2025,11,4222,555
2810,2025,11,754,22
2811,2025,11,1020,4208
2812,2025,11,2389,677
2813,2025,11,7684,4501
2814,2025,11,24157,1216
2815,2025,11,22749,13973
2816,2025,11,5384,14892
2817,2025,11,4942,654
2818,2025,11,3706,0
2819,2025,11,3567,669
3201,2025,11,402,1493
3202,2025,11,37672,13360
3203,2025,11,21645,13094
3204,2025,11,9105,4500
3205,2025,11,12165,2099
3206,2025,11,10171,938
3207,2025,11,7623,76
3208,2025,11,4523,1137
3209,2025,11,490,0
3210,2025,11,2715,209
3211,2025,11,3425,605
3212,2025,11,12277,13638
3213,2025,11,28706,6956
3214,2025,11,357,4842
3215,2025,11,11805,26784
3216,2025,11,46204,24128
3217,2025,11,3479,2086
3218,2025,11,6195,1070
3219,2025,11,5930,4818
3220,2025,11,20469,1749
3221,2025,11,7090,3192
3222,2025,11,3866,5769
4401,2025,11,468,3497
4402,2025,11,1554,1752
4403,2025,11,211,1454
4404,2025,11,9707,1596
4405,2025,11,4186,9132
4406,2025,11,1241,942
4407,2025,11,7386,567
4408,2025,11,2111,400
4409,2025,11,7332,7066
4410,2025,11,7279,12289
4411,2025,11,3130,1319
4412,2025,11,21424,6092
4413,2025,11,10446,18800
4414,2025,11,1856,325
4415,2025,11,694,1226
4416,2025,11,1724,293
4417,2025,11,1473,2122
4418,2025,11,3513,617
4419,2025,11,451,1735
4420,2025,11,1306,529
4421,2025,11,1621,210
4422,2025,11,1640,207
4423,2025,11,25864,35419
4424,2025,11,23700,5699
4425,2025,11,6603,621
4426,2025,11,316,113
4427,2025,11,771,3474
5201,2025,11,1215,295
5202,2025,11,20881,26956
5203,2025,11,63255,3062
5204,2025,11,3057,1250
5205,2025,11,24,93
5206,2025,11,3663,35999
5207,2025,11,5338,20121
5208,2025,11,1188,676
5209,2025,11,382,145
5210,2025,11,13506,6687
5211,2025,11,5465,2398
5212,2025,11,7279,4929
5213,2025,11,8357,7969
5214,2025,11,4713,967
5215,2025,11,1792,2119
5216,2025,11,75294,21747
5217,2025,11,1007,1246
5218,2025,11,2871,693
5219,2025,11,12285,4605
5220,2025,11,1773,476
5221,2025,11,2324,2319
5301,2025,11,893,574
5302,2025,11,42693,12191
5303,2025,11,7588,12960
5304,2025,11,9543,2807
5305,2025,11,1944,252
5306,2025,11,1520,2396
5307,2025,11,6385,1479
5308,2025,11,2167,16981
5309,2025,11,13371,16312
5310,2025,11,15046,2368
5311,2025,11,5845,2694
5312,2025,11,7843,3543
5313,2025,11,18452,5386
5314,2025,11,3733,3462
5315,2025,11,86647,27396
5316,2025,11,6386,17250
5317,2025,11,2413,1711
5318,2025,11,11446,14807
5319,2025,11,874,1363
7501,2025,11,940,1353
7502,2025,11,4815,4955
7503,2025,11,15842,10194
7504,2025,11,7982,22567
7505,2025,11,54852,28599
7506,2025,11,1927,6571
7507,2025,11,5831,2782
7508,2025,11,564,0
7509,2025,11,2767,8361
7510,2025,11,5168,2999
7511,2025,11,430,1966
7512,2025,11,13602,7127
7513,2025,11,5887,592
7514,2025,11,2554,855
7515,2025,11,4172,1370
7516,2025,11,4099,3054
7517,2025,11,6973,3495
7518,2025,11,70228,3342
7519,2025,11,2875,2749
7520,2025,11,7649,5974
7521,2025,11,4634,4039
7522,2025,11,4633,4633
7523,2025,11,18193,27342
7524,2025,11,12959,16442
7525,2025,11,1556,4598
7526,2025,11,5573,688
7527,2025,11,5862,712
7528,2025,11,21086,4146
7529,2025,11,3734,1522
7530,2025,11,5663,485
7531,2025,11,6207,602
7532,2025,11,3986,459
7601,2025,11,861,55
7602,2025,11,9298,22389
7603,2025,11,2774,1922
7604,2025,11,14280,5359
7605,2025,11,391,553
7606,2025,11,19131,3870
7607,2025,11,2858,1463
7608,2025,11,3097,3287
7609,2025,11,5553,3039
7610,2025,11,6474,3531
7611,2025,11,1448,3781
7612,2025,11,3023,12490
7613,2025,11,9974,1223
7614,2025,11,18362,2986
7615,2025,11,81064,7139
7616,2025,11,11977,105598
7617,2025,11,4618,1711
7618,2025,11,6835,3281
7619,2025,11,2453,2124
7620,2025,11,19798,28200
7621,2025,11,18644,10730
7622,2025,11,4493,692
7623,2025,11,8861,2059
7624,2025,11,5818,2943
7625,2025,11,37738,23889
8401,2025,11,39584,2780
8402,2025,11,1886,1699
8403,2025,11,3179,15314
8404,2025,11,1961,1637
8405,2025,11,3065,6835
8406,2025,11,3958,2118
8407,2025,11,13579,546
8408,2025,11,18234,11343
8409,2025,11,20805,4384
8410,2025,11,8558,525
8411,2025,11,1558,999
8412,2025,11,3234,4167
8413,2025,11,12707,1041
8414,2025,11,2071,270
8415,2025,11,713,10122
8416,2025,11,8554,13636
8417,2025,11,2827,1315
8418,2025,11,726,4117
8419,2025,11,3213,3005
8420,2025,11,892,927
8421,2025,11,50588,42213
8422,2025,11,2889,2715
8423,2025,11,1115,0
8424,2025,11,7218,285
8425,2025,11,200,0
8426,2025,11,3071,1802
8427,2025,11,1538,1432
8428,2025,11,13616,1752
8429,2025,11,4265,5499
8430,2025,11,629,792
8431,2025,11,8741,6231
8432,2025,11,4951,17174
8433,2025,11,17884,2211
8434,2025,11,3118,0
8435,2025,11,791,2227
9301,2025,11,4641,4279
9302,2025,11,280,1
9303,2025,11,8905,2176
9304,2025,11,4721,4361
9305,2025,11,2004,2348
9306,2025,11,6714,151
9307,2025,11,1641,2115
9308,2025,11,3992,787
9309,2025,11,967,15256
9310,2025,11,2930,1363
9311,2025,11,417,514
9312,2025,11,81869,15768
9313,2025,11,32647,3533
9314,2025,11,1319,1054
9315,2025,11,5083,549
9316,2025,11,4113,326
9317,2025,11,3317,4235
9318,2025,11,9172,3152
9401,2025,11,1143,705
9402,2025,11,2602,6743
9403,2025,11,1923,0
9404,2025,11,722,0
9405,2025,11,1385,1636
9406,2025,11,658,1217
9407,2025,11,650,63
0051,2025,12,10194,6775
0052,2025,12,2419,5694
0053,2025,12,5220,10331
0054,2025,12,30557,2093
0055,2025,12,2629,1435
0056,2025,12,815,44
0057,2025,12,246,0
0058,2025,12,1206,1110
0059,2025,12,26662,1190
0060,2025,12,2202,496
0061,2025,12,6903,0
0062,2025,12,2676,5596
0063,2025,12,3220,2760
0064,2025,12,995,1547
0101,2025,12,527,0
0102,2025,12,1898,445
0103,2025,12,0,0
0104,2025,12,7727,0
0105,2025,12,1112,0
0201,2025,12,110,0
0202,2025,12,2917,6282
0203,2025,12,0,0
0204,2025,12,150,0
0205,2025,12,321,0
0206,2025,12,544,4102
0301,2025,12,2430,0
0302,2025,12,944,0
0303,2025,12,0,0
0401,2025,12,20371,898
0402,2025,12,10231,30432
0403,2025,12,1927,2527
0404,2025,12,44645,3486
0601,2025,12,2123,5096
1101,2025,12,15022,35430
1102,2025,12,854,451
1103,2025,12,388,0
1104,2025,12,5198,1561
1105,2025,12,922,829
1106,2025,12,8732,24288
1107,2025,12,3877,107
1108,2025,12,9129,4418
1109,2025,12,175706,194723
1110,2025,12,466,71
1111,2025,12,461,1741
1112,2025,12,23057,23907
1113,2025,12,23272,4315
1114,2025,12,14841,17275
1115,2025,12,4725,23384
2401,2025,12,3885,1919
2402,2025,12,3474,3998
2403,2025,12,12122,2248
2404,2025,12,3109,289
2405,2025,12,3237,529
2406,2025,12,66,107
2407,2025,12,4795,1009
2408,2025,12,46,592
2409,2025,12,78315,326
2410,2025,12,23428,23545
2411,2025,12,142,0
2412,2025,12,920,2032
2413,2025,12,31708,4196
2414,2025,12,720,353
2415,2025,12,4903,0
2701,2025,12,755,0
2702,2025,12,10717,24919
2703,2025,12,2105,121
2704,2025,12,14296,1367
2705,2025,12,15741,401
2706,2025,12,6128,5490
2707,2025,12,16798,3784
2708,2025,12,1989,1956
2709,2025,12,5939,167
2710,2025,12,3587,484
2711,2025,12,22090,7459
2712,2025,12,634,6973
2713,2025,12,3446,427
2714,2025,12,8991,702
2715,2025,12,10953,2231
2716,2025,12,4812,359
2717,2025,12,539,0
2718,2025,12,1656,3
2801,2025,12,659,417
2802,2025,12,195,3179
2803,2025,12,2426,743
2804,2025,12,24002,16487
2805,2025,12,7214,1142
2806,2025,12,2726,0
2807,2025,12,1957,1856
2808,2025,12,257,4007
2809,2025,12,1269,122
2810,2025,12,3142,390
2811,2025,12,1027,10617
2812,2025,12,439,248
2813,2025,12,6551,4051
2814,2025,12,1987,5593
2815,2025,12,37458,5340
2816,2025,12,11283,3102
2817,2025,12,2194,1103
2818,2025,12,533,522
2819,2025,12,3229,1273
3201,2025,12,0,1245
3202,2025,12,33519,2675
3203,2025,12,22943,6249
3204,2025,12,3602,1164
3205,2025,12,10563,1748
3206,2025,12,3728,1087
3207,2025,12,1476,15708
3208,2025,12,6542,2821
3209,2025,12,2795,1680
3210,2025,12,2557,4925
3211,2025,12,4437,975
3212,2025,12,17099,5404
3213,2025,12,16546,8612
3214,2025,12,1129,68
3215,2025,12,5508,6215
3216,2025,12,13966,7417
3217,2025,12,8437,4588
3218,2025,12,11345,1247
3219,2025,12,17815,9049
3220,2025,12,9797,1921
3221,2025,12,8561,7434
3222,2025,12,17090,11669
4401,2025,12,1233,5
4402,2025,12,5471,228
4403,2025,12,3712,1138
4404,2025,12,6790,11877
4405,2025,12,5738,3076
4406,2025,12,1284,3194
4407,2025,12,4651,686
4408,2025,12,4636,5
4409,2025,12,9136,4372
4410,2025,12,2855,100399
4411,2025,12,19702,8425
4412,2025,12,15135,12193
4413,2025,12,18787,4435
4414,2025,12,2098,704
4415,2025,12,735,2269
4416,2025,12,4629,23
4417,2025,12,1629,841
4418,2025,12,792,58
4419,2025,12,5233,394
4420,2025,12,3214,1607
4421,2025,12,403,0
4422,2025,12,2254,999
4423,2025,12,15000,21756
4424,2025,12,9166,4279
4425,2025,12,631,3080
4426,2025,12,1117,377
4427,2025,12,178,81
5201,2025,12,13146,894
5202,2025,12,37313,2408
5203,2025,12,2386,9396
5204,2025,12,1368,857
5205,2025,12,831,3127
5206,2025,12,7691,3455
5207,2025,12,458,34495
5208,2025,12,4227,321
5209,2025,12,2613,802
5210,2025,12,35444,3004
5211,2025,12,6094,1265
5212,2025,12,34839,13960
5213,2025,12,29329,4412
5214,2025,12,2490,704
5215,2025,12,1642,1733
5216,2025,12,37750,83654
5217,2025,12,49879,2470
5218,2025,12,2460,410
5219,2025,12,9199,11683
5220,2025,12,21430,351
5221,2025,12,4561,215
5301,2025,12,3828,1226
5302,2025,12,62568,20861
5303,2025,12,10110,166
5304,2025,12,3114,1852
5305,2025,12,1284,1366
5306,2025,12,12144,172
5307,2025,12,2138,6033
5308,2025,12,5402,8900
5309,2025,12,16655,5316
5310,2025,12,15054,4210
5311,2025,12,2331,4752
5312,2025,12,6301,1889
5313,2025,12,17978,6808
5314,2025,12,2342,4296
5315,2025,12,18567,35710
5316,2025,12,10194,1796
5317,2025,12,4772,2909
5318,2025,12,9831,8241
5319,2025,12,2070,503
7501,2025,12,7143,6794
7502,2025,12,17549,1178
7503,2025,12,13692,19256
7504,2025,12,4600,6835
7505,2025,12,61915,23728
7506,2025,12,15785,2363
7507,2025,12,5415,208
7508,2025,12,1930,1983
7509,2025,12,36634,6000
7510,2025,12,7127,7222
7511,2025,12,949,90
7512,2025,12,26426,3539
7513,2025,12,5062,2542
7514,2025,12,5255,437
7515,2025,12,3543,988
7516,2025,12,5284,161
7517,2025,12,11056,1728
7518,2025,12,10974,150
7519,2025,12,6542,1011
7520,2025,12,4082,787
7521,2025,12,2708,1064
7522,2025,12,15448,5230
7523,2025,12,6059,120
7524,2025,12,4360,6053
7525,2025,12,3799,132
7526,2025,12,3080,568
7527,2025,12,1997,1035
7528,2025,12,10001,2132
7529,2025,12,3363,896
7530,2025,12,597,447
7531,2025,12,4929,2669
7532,2025,12,1552,4625
7601,2025,12,713,4543
7602,2025,12,10767,3853
7603,2025,12,8813,1042
7604,2025,12,16719,1703
7605,2025,12,32304,4515
7606,2025,12,11693,1985
7607,2025,12,6179,2602
7608,2025,12,6144,3854
7609,2025,12,4568,4
7610,2025,12,10890,7321
7611,2025,12,5612,450
7612,2025,12,495,1710
7613,2025,12,1406,349
7614,2025,12,4060,2802
7615,2025,12,8421,14961
7616,2025,12,17376,16087
7617,2025,12,3954,1372
7618,2025,12,5661,1653
7619,2025,12,1914,475
7620,2025,12,10507,10198
7621,2025,12,5031,7723
7622,2025,12,15391,2549
7623,2025,12,22718,10701
7624,2025,12,8271,2585
7625,2025,12,76605,23322
8401,2025,12,4936,6821
8402,2025,12,5400,2492
8403,2025,12,9129,3094
8404,2025,12,0,243
8405,2025,12,6133,2638
8406,2025,12,16661,8253
8407,2025,12,5046,4403
8408,2025,12,12487,10426
8409,2025,12,21085,15870
8410,2025,12,6181,0
8411,2025,12,3020,990
8412,2025,12,5634,4621
8413,2025,12,11798,551
8414,2025,12,3336,168
8415,2025,12,2967,428
8416,2025,12,19458,8145
8417,2025,12,1121,2761
8418,2025,12,4166,165
8419,2025,12,1665,1769
8420,2025,12,30454,2923
8421,2025,12,126524,34189
8422,2025,12,3425,436
8423,2025,12,461,973
8424,2025,12,1365,70
8425,2025,12,230,744
8426,2025,12,904,711
8427,2025,12,927,2743
8428,2025,12,41975,29362
8429,2025,12,5704,2423
8430,2025,12,6712,41
8431,2025,12,17467,20946
8432,2025,12,1779,5375
8433,2025,12,25439,1976
8434,2025,12,2442,8288
8435,2025,12,4986,5890
9301,2025,12,26242,18911
9302,2025,12,1958,56
9303,2025,12,4427,164
9304,2025,12,6650,9976
9305,2025,12,4014,104
9306,2025,12,6220,6049
9307,2025,12,5558,312
9308,2025,12,1797,1775
9309,2025,12,5967,957
9310,2025,12,3358,832
9311,2025,12,753,1900
9312,2025,12,43858,59992
9313,2025,12,9609,6850
9314,2025,12,64,5819
9315,2025,12,21741,1159
9316,2025,12,278,259
9317,2025,12,431,12424
9318,2025,12,8914,5609
9401,2025,12,352,0
9402,2025,12,663,7213
9403,2025,12,734,258
9404,2025,12,0,0
9405,2025,12,0,782
9406,2025,12,2144,189
9407,2025,12,0,2472
0051,2026,1,1697,1264
0052,2026,1,3313,9650
0053,2026,1,11184,2593
0054,2026,1,5204,5447
0055,2026,1,9406,149
0056,2026,1,88,2117
0057,2026,1,313,559
0058,2026,1,1516,510
0059,2026,1,10119,914
0060,2026,1,2761,339
0061,2026,1,2806,3794
0062,2026,1,5717,1644
0063,2026,1,2518,4225
0064,2026,1,4744,5289
0101,2026,1,131,0
0102,2026,1,2607,156
0103,2026,1,0,0
0104,2026,1,15751,2808
0105,2026,1,90,0
0201,2026,1,116,97
0202,2026,1,43,206
0203,2026,1,0,0
0204,2026,1,0,0
0205,2026,1,0,0
0206,2026,1,3422,0
0301,2026,1,5894,0
0302,2026,1,0,2753
0303,2026,1,260,0
0401,2026,1,5039,1608
0402,2026,1,4977,4371
0403,2026,1,4646,696
0404,2026,1,13994,8952
0601,2026,1,2021,0
1101,2026,1,17974,7905
1102,2026,1,18,0
1103,2026,1,729,1089
1104,2026,1,24668,1582
1105,2026,1,1355,1395
1106,2026,1,14423,8408
1107,2026,1,3082,157
1108,2026,1,4094,1294
1109,2026,1,93781,204831
1110,2026,1,0,0
1111,2026,1,2459,317
1112,2026,1,45543,25558
1113,2026,1,23003,2321
1114,2026,1,6903,10955
1115,2026,1,41205,1756
2401,2026,1,1616,2828
2402,2026,1,9498,228
2403,2026,1,18069,717
2404,2026,1,3303,11532
2405,2026,1,4532,4109
2406,2026,1,0,0
2407,2026,1,4120,1093
2408,2026,1,1238,174
2409,2026,1,4049,1404
2410,2026,1,110554,2980
2411,2026,1,4756,62775
2412,2026,1,14128,1278
2413,2026,1,8093,19913
2414,2026,1,1295,645
2415,2026,1,2559,1514
2701,2026,1,27,0
2702,2026,1,6152,2885
2703,2026,1,181,1373
2704,2026,1,7652,0
2705,2026,1,646,2350
2706,2026,1,9056,2797
2707,2026,1,10537,991
2708,2026,1,2894,2104
2709,2026,1,2519,2215
2710,2026,1,9,1427
2711,2026,1,3422,1212
2712,2026,1,822,1018
2713,2026,1,3589,6854
2714,2026,1,9090,1614
2715,2026,1,6136,8157
2716,2026,1,370,755
2717,2026,1,1073,0
2718,2026,1,3359,1992
2801,2026,1,807,987
2802,2026,1,9346,8219
2803,2026,1,5520,0
2804,2026,1,19884,13790
2805,2026,1,2126,9834
2806,2026,1,8521,6688
2807,2026,1,8172,5895
2808,2026,1,4451,2367
2809,2026,1,1632,2174
2810,2026,1,3426,0
2811,2026,1,682,563
2812,2026,1,2730,96
2813,2026,1,3486,2120
2814,2026,1,2282,651
2815,2026,1,16825,15752
2816,2026,1,11882,733
2817,2026,1,16093,765
2818,2026,1,1769,2708
2819,2026,1,4944,550
3201,2026,1,2568,2149
3202,2026,1,2965,18840
3203,2026,1,7639,6268
3204,2026,1,7862,2881
3205,2026,1,5850,6831
3206,2026,1,5967,382
3207,2026,1,6558,779
3208,2026,1,4322,6962
3209,2026,1,1652,0
3210,2026,1,14313,2105
3211,2026,1,6370,6856
3212,2026,1,5600,570
3213,2026,1,4423,36970
3214,2026,1,8628,6512
3215,2026,1,14459,11012
3216,2026,1,22350,42740
3217,2026,1,2089,3159
3218,2026,1,13079,16350
3219,2026,1,4887,1518
3220,2026,1,3399,13015
3221,2026,1,5223,833
3222,2026,1,14379,1940
4401,2026,1,5847,2181
4402,2026,1,22872,672
4403,2026,1,4323,846
4404,2026,1,4492,1881
4405,2026,1,3007,1227
4406,2026,1,6897,996
4407,2026,1,3201,4117
4408,2026,1,763,13
4409,2026,1,12281,11113
4410,2026,1,6648,12172
4411,2026,1,9331,2354
4412,2026,1,12258,8736
4413,2026,1,8716,13544
4414,2026,1,2154,1152
4415,2026,1,873,201
4416,2026,1,5779,1506
4417,2026,1,6529,1115
4418,2026,1,4088,41975
4419,2026,1,1341,4317
4420,2026,1,1688,4500
4421,2026,1,1773,2314
4422,2026,1,710,243
4423,2026,1,20369,27922
4424,2026,1,6511,777
4425,2026,1,6282,24463
4426,2026,1,583,4122
4427,2026,1,1094,0
5201,2026,1,930,2575
5202,2026,1,10207,7303
5203,2026,1,915,3020
5204,2026,1,691,2626
5205,2026,1,3381,1102
5206,2026,1,5803,15479
5207,2026,1,6427,808
5208,2026,1,6473,461
5209,2026,1,526,47
5210,2026,1,8120,6471
5211,2026,1,10080,6285
5212,2026,1,13961,15201
5213,2026,1,19021,16575
5214,2026,1,1843,13926
5215,2026,1,18397,2167
5216,2026,1,32377,16708
5217,2026,1,4709,1738
5218,2026,1,5764,1943
5219,2026,1,4352,20802
5220,2026,1,9827,34271
5221,2026,1,6610,0
5301,2026,1,14457,3209
5302,2026,1,29384,13880
5303,2026,1,7578,2347
5304,2026,1,3061,5912
5305,2026,1,2479,2405
5306,2026,1,5027,1403
5307,2026,1,6251,2059
5308,2026,1,2858,4895
5309,2026,1,5374,13183
5310,2026,1,20547,7564
5311,2026,1,10684,8181
5312,2026,1,19297,5453
5313,2026,1,6979,2474
5314,2026,1,636,78
5315,2026,1,17151,29304
5316,2026,1,6047,10182
5317,2026,1,3576,2688
5318,2026,1,8362,9076
5319,2026,1,4986,4232
7501,2026,1,12903,851
7502,2026,1,6268,985
7503,2026,1,15792,4672
7504,2026,1,1213,790
7505,2026,1,20878,16790
7506,2026,1,1410,9946
7507,2026,1,6458,3446
7508,2026,1,2113,198
7509,2026,1,5839,1428
7510,2026,1,7457,3180
7511,2026,1,3770,3103
7512,2026,1,4310,5993
7513,2026,1,3472,2458
7514,2026,1,1831,503
7515,2026,1,2734,864
7516,2026,1,4266,344
7517,2026,1,4965,8121
7518,2026,1,42719,19171
7519,2026,1,5120,3898
7520,2026,1,2886,6402
7521,2026,1,3154,263
7522,2026,1,3741,8494
7523,2026,1,899,3441
7524,2026,1,34026,10486
7525,2026,1,571,677
7526,2026,1,4599,4604
7527,2026,1,13454,10586
7528,2026,1,26901,3904
7529,2026,1,1286,0
7530,2026,1,709,1486
7531,2026,1,4239,3477
7532,2026,1,9718,1471
7601,2026,1,1264,2384
7602,2026,1,6945,10988
7603,2026,1,5571,1680
7604,2026,1,17451,3063
7605,2026,1,1577,0
7606,2026,1,2684,10971
7607,2026,1,1030,2281
7608,2026,1,4078,5833
7609,2026,1,4190,4222
7610,2026,1,52461,1084
7611,2026,1,12185,3548
7612,2026,1,6046,4025
7613,2026,1,219,4428
7614,2026,1,2027,691
7615,2026,1,7593,10461
