codgeo,ze2020,bpe_facilities_2023_total
28337,2403,95.0
28339,2403,7.0
28341,0057,5.0
28342,0061,14.0
28343,0057,11.0
28344,2403,8.0
28346,0057,3.0
28347,0057,38.0
28348,0057,118.0
28349,0057,9.0
28350,2403,32.0
28351,0057,14.0
28352,2403,31.0
28353,2404,10.0
28354,0061,13.0
28355,0057,10.0
28357,2403,42.0
28358,2403,70.0
28359,0057,120.0
28360,0057,22.0
28362,0061,14.0
28363,2403,45.0
28364,2404,34.0
28365,2403,13.0
28366,2403,4.0
28367,2410,11.0
28368,0057,4.0
28369,0057,22.0
28370,2404,9.0
28371,0057,61.0
28372,0057,12.0
28373,0061,155.0
28374,0057,12.0
28375,0057,9.0
28377,0057,41.0
28378,0061,21.0
28379,2403,13.0
28380,2403,64.0
28382,2410,24.0
28383,2403,12.0
28385,2403,17.0
28386,0057,28.0
28387,0061,65.0
28388,2403,46.0
28389,2404,8.0
28390,2410,4.0
28391,2410,106.0
28392,2410,7.0
28393,0057,82.0
28394,0057,44.0
28395,0061,12.0
28396,2404,6.0
28397,2403,14.0
28398,2404,42.0
28400,2404,6.0
28401,0061,11.0
28403,2403,17.0
28404,0057,457.0
28405,0057,24.0
28406,2403,40.0
28407,0061,10.0
28408,2403,2.0
28409,2404,5.0
28410,2404,9.0
28411,2403,4.0
28414,2403,1.0
28415,0057,68.0
28417,2403,38.0
28418,2404,4.0
28419,2403,8.0
28421,2403,8.0
28422,2403,164.0
28423,2403,19.0
28424,2404,45.0
28425,2403,16.0
28426,2403,25.0
29001,5302,42.0
29002,5314,39.0
29003,5313,244.0
29004,5314,186.0
29005,5314,31.0
29006,5313,208.0
29007,5303,27.0
29008,5313,32.0
29010,5310,49.0
29011,5302,90.0
29012,5303,10.0
29013,5303,11.0
29014,5310,12.0
29015,5302,98.0
29016,5303,41.0
29017,5302,25.0
29018,5303,24.0
29019,5302,4670.0
29020,5313,238.0
29021,5302,80.0
29022,5302,122.0
29023,5310,129.0
29024,5303,417.0
29025,5313,42.0
29026,5313,311.0
29027,5303,167.0
29028,5313,39.0
29029,5303,35.0
29030,5310,113.0
29031,5314,210.0
29032,5313,76.0
29033,5303,17.0
29034,5310,27.0
29035,5302,26.0
29036,5303,25.0
29037,5313,159.0
29038,5310,43.0
29039,5313,900.0
29040,5302,114.0
29041,5313,88.0
29042,5302,417.0
29043,5302,85.0
29044,5313,44.0
29045,5302,70.0
29046,5313,679.0
29047,5302,40.0
29048,5313,64.0
29049,5313,94.0
29051,5313,280.0
29053,5302,122.0
29054,5303,24.0
29055,5302,106.0
29056,5302,49.0
29057,5313,132.0
29058,5313,468.0
29059,5310,33.0
29060,5313,71.0
29061,5302,251.0
29062,5313,23.0
29063,5313,14.0
29064,5302,21.0
29065,5313,29.0
29066,5313,56.0
29067,5310,82.0
29068,5310,65.0
29069,5302,224.0
29070,5313,20.0
29071,5314,19.0
29072,5313,143.0
29073,5310,32.0
29074,5310,26.0
29075,5302,555.0
29076,5302,159.0
29077,5302,96.0
29078,5302,61.0
29079,5310,34.0
29080,5302,63.0
29081,5303,98.0
29082,5310,37.0
29083,5313,20.0
29084,5302,21.0
29085,5313,37.0
29086,5302,38.0
29087,5313,27.0
29089,5303,30.0
29090,5313,21.0
29091,5302,76.0
29093,5302,44.0
29094,5302,18.0
29095,5302,41.0
29097,5310,53.0
29098,5302,44.0
29099,5302,20.0
29100,5302,9.0
29101,5302,116.0
29102,5303,22.0
29103,5302,630.0
29104,5302,17.0
29105,5310,422.0
29106,5313,43.0
29107,5313,26.0
29108,5313,55.0
29109,5302,41.0
29110,5313,28.0
29111,5310,36.0
29112,5302,27.0
29113,5310,111.0
29114,5310,10.0
29115,5303,12.0
29116,5302,2.0
29117,5302,231.0
29119,5302,47.0
29120,5302,84.0
29122,5313,18.0
29123,5303,17.0
29124,5302,386.0
29125,5313,24.0
29126,5302,1.0
29128,5310,8.0
29130,5302,136.0
29131,5310,11.0
29132,5310,14.0
29133,5310,75.0
29134,5313,58.0
29135,5313,135.0
29136,5314,38.0
29137,5302,57.0
29139,5303,36.0
29140,5302,125.0
29141,5303,19.0
29142,5313,10.0
29143,5313,31.0
29144,5302,24.0
29145,5313,24.0
29146,5313,97.0
29147,5314,149.0
29148,5310,26.0
29150,5314,235.0
29151,5310,736.0
29152,5303,17.0
29153,5313,144.0
29155,5302,70.0
29156,5302,41.0
29158,5313,196.0
29159,5313,25.0
29160,5302,282.0
29161,5313,101.0
29162,5303,158.0
29163,5310,119.0
29165,5313,125.0
29166,5313,16.0
29167,5313,72.0
29168,5313,58.0
29169,5313,105.0
29170,5313,145.0
29171,5313,159.0
29172,5313,78.0
29173,5313,65.0
29174,5313,247.0
29175,5303,68.0
29176,5313,100.0
29177,5302,131.0
29178,5302,235.0
29179,5302,125.0
29180,5302,27.0
29181,5302,83.0
29182,5310,48.0
29183,5310,15.0
29184,5310,87.0
29185,5310,143.0
29186,5310,44.0
29187,5310,20.0
29188,5310,127.0
29189,5302,370.0
29190,5302,141.0
29191,5310,99.0
29192,5310,58.0
29193,5310,39.0
29195,5302,206.0
29196,5302,55.0
29197,5313,154.0
29198,5302,55.0
29199,5310,186.0
29201,5302,66.0
29202,5310,47.0
29204,5302,52.0
29205,5303,25.0
29206,5310,60.0
29207,5310,117.0
29208,5302,32.0
29209,5302,82.0
29210,5310,103.0
29211,5303,16.0
29212,5302,313.0
29213,5310,71.0
29214,5313,20.0
29215,5313,105.0
29216,5313,128.0
29217,5313,160.0
29218,5313,122.0
29220,5313,568.0
29221,5302,65.0
29222,5302,7.0
29224,5313,33.0
29225,5313,95.0
29226,5313,57.0
29227,5303,41.0
29228,5313,27.0
29229,5313,33.0
29230,5314,64.0
29232,5313,3053.0
29233,5314,640.0
29234,5314,78.0
29235,5302,294.0
29236,5314,164.0
29237,5302,54.0
29238,5302,23.0
29239,5310,176.0
29240,5302,29.0
29241,5313,268.0
29243,5313,10.0
29244,5310,27.0
29245,5302,50.0
29246,5302,8.0
29247,5313,148.0
29248,5302,11.0
29249,5303,25.0
29250,5303,24.0
29251,5310,23.0
29252,5313,26.0
29254,5310,310.0
29255,5302,21.0
29256,5313,34.0
29257,5302,50.0
29259,5310,339.0
29260,5302,352.0
29261,5303,10.0
29262,5310,18.0
29263,5302,17.0
29264,5310,25.0
29265,5310,35.0
29266,5310,99.0
29267,5313,30.0
29268,5302,53.0
29269,5314,31.0
29270,5302,43.0
29271,5310,28.0
29272,5313,104.0
29273,5310,69.0
29274,5314,170.0
29275,5303,26.0
29276,5310,34.0
29277,5310,83.0
29278,5303,53.0
29279,5310,115.0
29280,5302,82.0
29281,5313,19.0
29282,5302,7.0
29284,5313,52.0
29285,5310,11.0
29286,5302,6.0
29287,5302,31.0
29288,5302,10.0
29289,5302,8.0
29290,5302,14.0
29291,5313,32.0
29292,5313,17.0
29293,5313,232.0
29294,5302,26.0
29295,5302,10.0
29296,5313,34.0
29297,5314,56.0
29298,5313,16.0
29299,5302,11.0
29300,5314,38.0
29301,5310,9.0
29302,5302,138.0
2A001,9401,188.0
2A004,9401,3617.0
2A006,9401,194.0
2A008,9401,76.0
2A011,9407,4.0
2A014,9401,2.0
2A017,9401,75.0
2A018,9407,12.0
2A019,9401,3.0
2A021,9407,10.0
2A022,9401,3.0
2A024,9407,11.0
2A026,9401,11.0
2A027,9401,4.0
2A028,9401,5.0
2A031,9401,29.0
2A032,9401,229.0
2A035,9407,20.0
2A038,9407,2.0
2A040,9401,30.0
2A041,9406,395.0
2A048,9401,59.0
2A056,9401,6.0
2A060,9401,3.0
2A061,9406,8.0
2A062,9401,23.0
2A064,9401,2.0
2A065,9401,150.0
2A066,9407,4.0
2A070,9401,32.0
2A071,9407,21.0
2A085,9401,69.0
2A089,9401,7.0
2A090,9401,42.0
2A091,9401,7.0
2A092,9406,88.0
2A094,9401,4.0
2A098,9401,49.0
2A099,9401,29.0
2A100,9401,2.0
2A103,9401,66.0
2A104,9401,67.0
2A108,9401,33.0
2A114,9406,101.0
2A115,9407,8.0
2A117,9401,1.0
2A118,9407,21.0
2A119,9401,9.0
2A127,9407,4.0
2A128,9407,3.0
2A129,9407,5.0
2A130,9401,357.0
2A131,9401,5.0
2A132,9401,2.0
2A133,9401,6.0
2A139,9406,179.0
2A141,9401,11.0
2A142,9407,64.0
2A144,9401,8.0
2A146,9407,3.0
2A154,9401,13.0
2A158,9407,2.0
2A160,9407,14.0
2A163,9406,28.0
2A174,9401,8.0
2A181,9401,25.0
2A186,9401,16.0
2A189,9407,111.0
2A191,9407,3.0
2A196,9401,4.0
2A197,9401,15.0
2A198,9401,103.0
2A200,9401,10.0
2A203,9401,13.0
2A204,9401,3.0
2A209,9401,115.0
2A211,9407,41.0
2A212,9401,55.0
2A215,9406,67.0
2A228,9401,89.0
2A232,9401,16.0
2A240,9401,4.0
2A247,9406,1662.0
2A249,9407,401.0
2A253,9401,3.0
2A254,9407,30.0
2A258,9401,3.0
2A259,9401,2.0
2A262,9401,8.0
2A266,9401,6.0
2A268,9401,2.0
2A269,9406,134.0
2A270,9401,14.0
2A271,9401,484.0
2A272,9407,280.0
2A276,9401,52.0
2A278,9407,9.0
2A279,9401,19.0
2A282,9401,12.0
2A284,9407,17.0
2A285,9407,2.0
2A288,9406,96.0
2A295,9401,2.0
2A300,9406,41.0
2A308,9407,26.0
2A310,9407,5.0
2A312,9401,47.0
2A322,9401,2.0
2A323,9401,27.0
2A324,9401,15.0
2A326,9401,13.0
2A330,9401,23.0
2A331,9401,3.0
2A336,9401,22.0
2A345,9401,30.0
2A348,9401,121.0
2A349,9407,49.0
2A351,9401,12.0
2A357,9407,5.0
2A358,9401,3.0
2A359,9401,25.0
2A360,9401,9.0
2A362,9406,345.0
2A363,9407,1.0
2B002,9405,5.0
2B003,9404,3.0
2B005,9404,1.0
2B007,9404,30.0
2B009,9405,166.0
2B010,9403,56.0
2B012,9404,2.0
2B013,9404,1.0
2B015,9404,1.0
2B016,9405,12.0
2B020,9403,51.0
2B023,9404,16.0
2B025,9403,4.0
2B029,9402,14.0
2B030,9402,8.0
2B033,9402,2371.0
2B034,9403,73.0
2B036,9402,4.0
2B037,9402,610.0
2B039,9404,4.0
2B042,9402,628.0
2B043,9402,96.0
2B045,9404,2.0
2B046,9402,10.0
2B047,9404,36.0
2B049,9403,143.0
2B050,9403,604.0
2B051,9404,4.0
2B052,9402,1.0
2B053,9405,1.0
2B054,9402,5.0
2B055,9402,9.0
2B057,9405,12.0
2B058,9402,24.0
2B059,9404,6.0
2B063,9402,3.0
2B067,9402,1.0
2B068,9404,1.0
2B069,9402,4.0
2B072,9402,1.0
2B073,9404,4.0
2B074,9404,19.0
2B075,9405,1.0
2B077,9402,33.0
2B078,9404,5.0
2B079,9404,36.0
2B080,9404,10.0
2B081,9404,1.0
2B082,9404,6.0
2B083,9404,6.0
2B084,9403,13.0
2B086,9402,28.0
2B087,9402,116.0
2B088,9405,6.0
2B093,9403,75.0
2B095,9404,9.0
2B096,9404,468.0
2B097,9403,3.0
2B101,9402,4.0
2B102,9402,3.0
2B105,9404,6.0
2B106,9404,1.0
2B107,9402,17.0
2B109,9402,13.0
2B110,9404,2.0
2B111,9402,3.0
2B112,9403,16.0
2B113,9402,2.0
2B116,9404,2.0
2B120,9402,455.0
2B121,9403,44.0
2B122,9404,3.0
2B123,9405,340.0
2B124,9405,15.0
2B125,9402,2.0
2B126,9405,8.0
2B134,9403,446.0
2B135,9405,13.0
2B136,9403,15.0
2B137,9404,2.0
2B138,9403,11.0
2B140,9402,7.0
2B143,9405,74.0
2B145,9402,11.0
2B147,9404,10.0
2B148,9402,418.0
2B149,9405,4.0
2B150,9403,95.0
2B152,9402,83.0
2B153,9403,5.0
2B155,9405,3.0
2B156,9403,1.0
2B157,9404,1.0
2B159,9402,7.0
2B161,9405,4.0
2B162,9404,25.0
2B164,9402,1.0
2B165,9403,17.0
2B166,9402,28.0
2B167,9403,31.0
2B168,9403,100.0
2B169,9404,122.0
2B170,9402,14.0
2B171,9404,1.0
2B172,9402,44.0
2B173,9403,15.0
2B175,9403,6.0
2B176,9402,4.0
2B177,9404,2.0
2B178,9402,16.0
2B179,9402,4.0
2B180,9403,6.0
2B182,9403,10.0
2B183,9402,10.0
2B184,9402,6.0
2B185,9402,73.0
2B187,9402,3.0
2B188,9402,22.0
2B190,9403,14.0
2B192,9402,1.0
2B193,9404,29.0
2B194,9402,2.0
2B195,9402,12.0
2B199,9403,18.0
2B201,9405,5.0
2B202,9402,2.0
2B205,9402,46.0
2B206,9402,3.0
2B207,9402,301.0
2B208,9402,1.0
2B210,9402,5.0
2B213,9405,3.0
2B214,9402,3.0
2B216,9402,1.0
2B217,9402,2.0
2B218,9404,11.0
2B219,9402,7.0
2B220,9404,14.0
2B221,9402,3.0
2B222,9402,2.0
2B223,9403,24.0
2B224,9402,52.0
2B225,9405,8.0
2B226,9404,4.0
2B227,9402,2.0
2B229,9405,10.0
2B230,9402,2.0
2B231,9403,12.0
2B233,9402,11.0
2B234,9402,1.0
2B235,9403,6.0
2B236,9405,10.0
2B238,9404,7.0
2B239,9402,5.0
2B241,9402,1.0
2B242,9402,46.0
2B243,9402,1.0
2B244,9404,4.0
2B245,9402,2.0
2B246,9402,17.0
2B248,9404,2.0
2B250,9402,7.0
2B251,9405,245.0
2B252,9402,13.0
2B255,9402,3.0
2B256,9402,1.0
2B257,9402,12.0
2B260,9404,7.0
2B261,9402,84.0
2B263,9404,4.0
2B264,9404,1.0
2B265,9402,24.0
2B267,9404,2.0
2B273,9402,4.0
2B274,9402,6.0
2B275,9404,3.0
2B277,9405,21.0
2B280,9402,8.0
2B281,9402,55.0
2B283,9405,44.0
2B286,9402,58.0
2B287,9402,4.0
2B289,9404,7.0
2B290,9403,18.0
2B291,9402,2.0
2B292,9404,2.0
2B293,9402,4.0
2B296,9403,15.0
2B297,9402,2.0
2B298,9402,220.0
2B299,9402,8.0
2B301,9402,3.0
2B302,9402,8.0
2B303,9405,46.0
2B304,9404,6.0
2B305,9402,82.0
2B306,9404,7.0
2B307,9402,80.0
2B309,9402,65.0
2B311,9402,55.0
2B313,9402,204.0
2B314,9402,21.0
2B315,9404,13.0
2B316,9403,34.0
2B317,9402,2.0
2B318,9402,32.0
2B319,9402,43.0
2B320,9405,12.0
2B321,9402,1.0
2B327,9402,7.0
2B328,9405,6.0
2B329,9404,4.0
2B332,9403,12.0
2B333,9402,5.0
2B334,9402,6.0
2B335,9402,42.0
2B337,9404,5.0
2B338,9402,1.0
2B339,9403,2.0
2B340,9402,7.0
2B341,9404,50.0
2B342,9405,97.0
2B343,9402,71.0
2B344,9402,1.0
2B346,9402,150.0
2B347,9404,22.0
2B350,9402,5.0
2B352,9403,11.0
2B353,9402,138.0
2B354,9404,35.0
2B355,9402,27.0
2B356,9405,2.0
2B361,9403,13.0
2B364,9404,2.0
2B365,9405,8.0
2B366,9405,5.0
30001,7618,30.0
30002,7618,15.0
30003,7616,546.0
30004,7618,128.0
30005,7605,25.0
30006,7618,246.0
30007,7603,2205.0
30008,7603,60.0
30009,7614,23.0
30010,7603,271.0
30011,0053,571.0
30012,0053,168.0
30013,7618,17.0
30014,7618,65.0
30015,7603,8.0
30016,7603,20.0
30017,7603,18.0
30018,7618,30.0
30019,7618,140.0
30020,7618,95.0
30021,7618,17.0
30022,7603,9.0
30023,7618,41.0
30024,7603,20.0
30025,7603,11.0
30026,7603,38.0
30027,7603,107.0
30028,7605,909.0
30029,7603,158.0
30030,7618,15.0
30031,7605,11.0
30032,0052,686.0
30033,7618,182.0
30034,0052,263.0
30035,7618,12.0
30036,7618,153.0
30037,7603,150.0
30038,7603,20.0
30039,7618,114.0
30040,7603,9.0
30041,7618,36.0
30042,7603,126.0
30043,7618,26.0
30044,7603,2.0
30045,7603,10.0
30046,7618,35.0
30047,7618,264.0
30048,7603,9.0
30049,7618,15.0
30050,7603,4.0
30051,7603,34.0
30052,7603,30.0
30053,7618,47.0
30054,7603,5.0
30055,7603,31.0
30056,7605,13.0
30057,7618,59.0
30058,7603,10.0
30059,7618,85.0
30060,7618,253.0
30061,7618,155.0
30062,7618,293.0
30064,7603,5.0
30065,7603,19.0
30066,7618,15.0
30067,7605,18.0
30068,7603,51.0
30069,7616,15.0
30070,7605,22.0
30071,7603,10.0
30072,7618,14.0
30073,7618,96.0
30074,7614,2.0
30075,7618,225.0
30076,7605,37.0
30077,7603,58.0
30079,7603,7.0
30080,7603,34.0
30081,7605,47.0
30082,7618,134.0
30083,7618,103.0
30084,7605,32.0
30085,7618,69.0
30086,7618,21.0
30087,7603,7.0
30088,7618,27.0
30089,0052,53.0
30090,7603,18.0
30091,7618,68.0
30092,7605,84.0
30093,7603,4.0
30095,7603,23.0
30096,7605,52.0
30097,7603,15.0
30098,7618,21.0
30099,7603,6.0
30100,7618,31.0
30101,7603,26.0
30102,7618,19.0
30103,0053,37.0
30104,7618,30.0
30105,7614,18.0
30106,7603,34.0
30107,0053,18.0
30108,7603,17.0
30109,7603,22.0
30110,7618,11.0
30111,7618,27.0
30112,7618,54.0
30113,7605,19.0
30114,7618,26.0
30115,7605,12.0
30116,0053,44.0
30117,0052,114.0
30119,7603,7.0
30120,7603,40.0
30121,7618,10.0
30122,7618,26.0
30123,7618,199.0
30124,7605,16.0
30125,7618,175.0
30126,7618,39.0
30127,7605,33.0
30128,7618,160.0
30129,7603,24.0
30130,7603,75.0
30131,7605,81.0
30132,7603,225.0
30133,7616,890.0
30134,7605,14.0
30135,7618,128.0
30136,7618,53.0
30137,7603,3.0
30138,7618,95.0
30139,7614,21.0
30140,7603,74.0
30141,7605,218.0
30142,7603,33.0
30143,7605,9.0
30144,7618,14.0
30145,7618,74.0
30146,7603,83.0
30147,7603,66.0
30148,7603,14.0
30149,0053,35.0
30150,7603,5.0
30151,7605,30.0
30152,7603,100.0
30153,7603,6.0
30154,7603,15.0
30155,7618,250.0
30156,7618,404.0
30158,7603,14.0
30159,7603,35.0
30160,7603,17.0
30161,7603,2.0
30162,7603,25.0
30163,7618,3.0
30164,7603,56.0
30165,7603,59.0
30166,7618,82.0
30167,7603,29.0
30168,7603,37.0
30169,7618,243.0
30170,7603,40.0
30171,7603,39.0
30172,7603,34.0
30173,7603,63.0
30174,7618,85.0
30175,7605,14.0
30176,7603,13.0
30177,7603,26.0
30178,7605,47.0
30179,0053,121.0
30180,7618,18.0
30181,7618,14.0
30182,7618,48.0
30183,7618,29.0
30184,7618,76.0
30185,7618,56.0
30186,7618,65.0
30187,7603,8.0
30188,7603,34.0
30189,7618,7229.0
30191,7605,42.0
30192,7618,6.0
30193,7618,32.0
30194,7603,15.0
30195,7603,2.0
30196,7605,26.0
30197,7603,9.0
30198,7603,21.0
30199,7603,1.0
30200,7603,30.0
30201,7603,18.0
30202,7605,462.0
30203,7603,17.0
30204,7603,20.0
30205,7605,11.0
30206,7618,142.0
30207,7605,28.0
30208,7603,1.0
30209,0053,151.0
30210,7603,235.0
30211,7618,152.0
30212,7618,205.0
30213,7614,4.0
30214,7603,86.0
30215,7603,13.0
30216,7603,23.0
30217,0053,279.0
30218,7603,11.0
30219,7603,9.0
30220,7603,11.0
30221,0053,233.0
30222,7605,11.0
30223,7603,121.0
30224,7618,20.0
30225,7605,38.0
30226,7605,51.0
30227,7603,241.0
30228,7618,79.0
30229,7603,32.0
30230,7605,23.0
30231,7603,29.0
30232,7605,17.0
30233,7618,21.0
30234,7603,15.0
30235,7618,30.0
30236,7603,5.0
30237,7603,33.0
30238,7603,4.0
30239,7603,22.0
30240,7618,11.0
30241,7618,115.0
30242,7605,6.0
30243,7603,354.0
30244,7618,8.0
30245,7618,29.0
30246,7603,2.0
30247,7603,18.0
30248,7618,15.0
30249,7618,61.0
30250,7603,15.0
30251,7605,26.0
30252,7603,8.0
30253,7603,42.0
30254,7605,59.0
30255,7618,147.0
30256,7605,25.0
30257,7618,90.0
30258,7618,540.0
30259,7603,216.0
30260,7618,33.0
30261,7603,14.0
30262,7618,11.0
30263,7603,249.0
30264,7603,8.0
30265,7603,9.0
30266,7603,52.0
30267,7603,28.0
30268,7603,19.0
30269,7603,182.0
30270,7603,62.0
30271,7603,35.0
30272,7603,10.0
30273,7605,45.0
30274,7603,125.0
30275,7603,15.0
30276,7616,185.0
30277,7605,19.0
30278,7605,132.0
30279,7605,42.0
30280,7603,27.0
30281,7618,71.0
30282,7605,36.0
30283,7603,4.0
30284,7603,179.0
30285,7618,39.0
30286,7618,31.0
30287,7605,22.0
30288,7605,47.0
30289,7603,3.0
30290,7605,65.0
30291,7603,13.0
30292,7605,17.0
30293,7603,23.0
30294,7603,185.0
30295,7618,163.0
30296,7603,7.0
30297,7614,26.0
30298,7603,29.0
30299,7618,41.0
30300,7618,15.0
30301,7618,15.0
30302,7605,66.0
30303,7603,29.0
30304,7605,8.0
30305,7603,147.0
30306,7618,20.0
30307,7603,97.0
30308,7618,32.0
30309,7618,7.0
30310,7603,23.0
30311,7603,129.0
30312,0053,66.0
30313,7618,35.0
30314,7618,11.0
30315,0053,81.0
30316,7603,13.0
30317,7618,54.0
30318,7603,7.0
30319,7618,25.0
30320,7603,13.0
30321,7618,414.0
30322,7603,11.0
30323,7603,4.0
30324,7618,26.0
30325,7603,60.0
30326,0053,84.0
30327,7603,4.0
30328,0053,43.0
30329,7603,24.0
30330,7603,37.0
30331,7605,60.0
30332,7614,14.0
30333,7618,164.0
30334,7618,767.0
30335,7603,8.0
30336,0052,65.0
30337,7618,19.0
30338,7618,12.0
30339,7603,102.0
30340,7605,24.0
30341,7618,500.0
30342,7605,41.0
30343,7605,22.0
30344,7618,246.0
30345,7603,17.0
30346,7618,67.0
30347,7618,65.0
30348,7603,118.0
30349,7618,17.0
30350,7603,303.0
30351,0053,475.0
30352,7618,62.0
30353,7603,6.0
30354,7618,11.0
30355,7605,31.0
30356,7618,103.0
31001,7622,9.0
31002,7625,4.0
31003,7625,35.0
31004,7625,108.0
31005,7622,11.0
31006,7625,8.0
31007,7622,1.0
31008,7604,5.0
31009,7622,7.0
31010,7622,7.0
31011,7622,22.0
31012,7622,4.0
31013,7622,14.0
31014,7622,2.0
31015,7622,2.0
31017,7622,9.0
31018,7622,8.0
31019,7622,4.0
31020,7622,99.0
31021,7622,4.0
31022,7625,440.0
31023,7622,11.0
31024,7625,13.0
31025,7625,23.0
31026,7625,36.0
31027,7625,5.0
31028,7622,112.0
31029,7625,12.0
31030,7622,4.0
31031,7622,21.0
31032,7625,250.0
31033,7625,525.0
31034,7622,5.0
31035,7625,139.0
31036,7625,48.0
31037,7625,52.0
31038,7625,18.0
31039,7622,3.0
31040,7622,3.0
31041,7622,3.0
31042,7622,267.0
31043,7622,7.0
31044,7625,780.0
31045,7622,20.0
31046,7622,1.0
31047,7625,2.0
31048,7625,123.0
31049,7625,16.0
31050,7622,21.0
31051,7625,21.0
31052,7625,55.0
31053,7625,35.0
31054,7625,3.0
31055,7625,3.0
31056,7625,249.0
31057,7625,63.0
31058,7625,3.0
31059,7622,6.0
31060,7625,5.0
31061,7625,5.0
31062,7625,2.0
31063,7622,2.0
31064,7622,4.0
31065,7625,116.0
31066,7625,221.0
31067,7622,5.0
31068,7622,3.0
31069,7625,1194.0
31070,7622,23.0
31071,7625,22.0
31072,7622,3.0
31073,7615,21.0
31074,7625,10.0
31075,7625,53.0
31076,7622,15.0
31077,7615,19.0
31078,7622,3.0
31079,7625,204.0
31080,7622,129.0
31081,7622,5.0
31082,7625,39.0
31083,7622,5.0
31084,7622,53.0
31085,7622,27.0
31086,7622,3.0
31087,7625,9.0
31088,7625,87.0
31089,7625,18.0
31090,7625,12.0
31091,7625,283.0
31092,7622,9.0
31093,7625,28.0
31094,7625,120.0
31095,7622,4.0
31096,7625,5.0
31097,7610,15.0
31098,7625,94.0
31099,7625,9.0
31100,7612,78.0
31101,7625,11.0
31102,7625,6.0
31103,7625,2.0
31104,7625,34.0
31105,7625,6.0
31106,7625,156.0
31107,7625,365.0
31108,7622,14.0
31109,7622,23.0
31110,7622,21.0
31111,7625,10.0
31112,7622,6.0
31113,7625,536.0
31114,7622,4.0
31115,7622,2.0
31116,7625,351.0
31117,7625,191.0
31118,7625,295.0
31119,7622,6.0
31120,7625,24.0
31121,7622,2.0
31122,7622,6.0
31123,7622,13.0
31124,7622,16.0
31125,7622,2.0
31126,7625,16.0
31127,7622,1.0
31128,7625,15.0
31129,7622,2.0
31130,7622,5.0
31131,7622,4.0
31132,7622,3.0
31133,7622,12.0
31134,7622,3.0
31135,7622,299.0
31136,7625,68.0
31137,7625,7.0
31138,7622,10.0
31139,7622,5.0
31140,7622,10.0
31141,7622,10.0
31142,7622,16.0
31143,7622,10.0
31144,7622,52.0
31145,7612,136.0
31146,7622,2.0
31147,7622,24.0
31148,7625,18.0
31149,7625,1503.0
31150,7625,429.0
31151,7625,18.0
31152,7622,4.0
31153,7622,12.0
31155,7622,9.0
31156,7625,12.0
31157,7625,814.0
31158,7622,4.0
31159,7622,17.0
31160,7625,72.0
31161,7625,53.0
31162,7625,52.0
31163,7625,101.0
31164,7625,4.0
31165,7625,235.0
31166,7625,14.0
31167,7622,40.0
31168,7622,4.0
31169,7625,215.0
31170,7622,8.0
31171,7625,7.0
31172,7622,5.0
31173,7625,11.0
31174,7622,28.0
31175,7622,112.0
31176,7622,6.0
31177,7622,5.0
31178,7622,9.0
31179,7610,9.0
31180,7610,2.0
31181,7625,87.0
31182,7625,394.0
31183,7622,11.0
31184,7625,96.0
31185,7625,4.0
31186,7625,114.0
31187,7625,459.0
31188,7625,175.0
31189,7625,7.0
31190,7622,12.0
31191,7622,13.0
31192,7625,30.0
31193,7622,115.0
31194,7625,6.0
31195,7622,2.0
31196,7622,9.0
31197,7622,13.0
31198,7622,4.0
31199,7622,6.0
31200,7622,5.0
31201,7604,1.0
31202,7625,360.0
31203,7625,300.0
31204,7622,3.0
31205,7625,117.0
31206,7612,45.0
31207,7622,4.0
31208,7622,12.0
31209,7625,8.0
31210,7625,74.0
31211,7625,20.0
31212,7625,105.0
31213,7622,7.0
31215,7625,12.0
31216,7625,5.0
31217,7622,7.0
31218,7622,3.0
31219,7622,23.0
31220,7625,7.0
31221,7622,13.0
