codgeo,ze2020,active_15_64_2022_total,employed_15_64_2022_total,unemployed_15_64_2022_est,unemployment_rate_est_2022
02144,3220,61.09091,61.09091,0.0,0.0
02145,3220,263.5384,253.86843,9.66997,0.036693
02146,3209,66.35294,55.29412,11.05882,0.166667
02148,3221,113.66925,109.06701,4.60224,0.040488
02149,3220,19.66667,14.75,4.91667,0.25
02150,3214,31.5,31.5,0.0,0.0
02151,3214,77.31579,71.36842,5.94737,0.076923
02152,3221,44.0,38.5,5.5,0.125
02153,3214,388.05,328.35,59.7,0.153846
02154,3221,158.46929,152.67054,5.79875,0.036592
02155,3214,69.21622,63.89189,5.32433,0.076923
02156,3214,115.94723,111.1869,4.76033,0.041056
02157,3214,343.58753,293.06926,50.51827,0.147032
02158,3214,126.19796,101.61451,24.58345,0.194801
02159,3221,148.00899,142.74292,5.26607,0.035579
02160,3214,258.64286,213.0,45.64286,0.176471
02162,3209,147.06393,123.35042,23.71351,0.161246
02163,3209,1210.78936,1051.33477,159.45459,0.131695
02164,3209,113.74827,104.87858,8.86969,0.077976
02165,3220,664.50231,563.66176,100.84055,0.151753
02166,3209,191.93953,186.65722,5.28231,0.027521
02167,3221,454.39165,377.42574,76.96591,0.169382
02168,3209,6384.26276,5093.29449,1290.96827,0.202211
02169,3214,49.8,49.8,0.0,0.0
02170,3220,62.5,62.5,0.0,0.0
02171,3214,45.5,39.8125,5.6875,0.125
02172,3221,138.7451,133.96078,4.78432,0.034483
02173,3220,4837.80817,3832.64362,1005.16455,0.207773
02174,3214,406.96614,329.78706,77.17908,0.189645
02175,3221,82.24138,82.24138,0.0,0.0
02176,3221,109.77273,76.36364,33.40909,0.304348
02177,3214,59.48148,59.48148,0.0,0.0
02178,3214,76.63333,72.6,4.03333,0.052632
02179,3221,197.21262,166.62948,30.58314,0.155077
02180,3214,355.47177,292.59886,62.87291,0.176872
02181,3214,46.19048,32.33333,13.85715,0.3
02182,3214,52.96552,39.72414,13.24138,0.25
02183,3214,83.85366,83.85366,0.0,0.0
02184,3214,125.73333,95.55754,30.17579,0.239998
02185,3209,163.21837,139.63624,23.58213,0.144482
02186,3209,552.27273,492.02479,60.24794,0.109091
02187,3209,485.4322,425.99153,59.44067,0.122449
02188,3220,51.7,47.0,4.7,0.090909
02189,3214,176.96747,156.09208,20.87539,0.117962
02190,3221,286.07547,255.96226,30.11321,0.105263
02191,3214,231.42268,206.26804,25.15464,0.108696
02192,3221,211.51988,201.4367,10.08318,0.04767
02193,3209,46.54545,40.72727,5.81818,0.125
02194,3214,75.0,75.0,0.0,0.0
02195,3221,435.26254,396.37363,38.88891,0.089346
02196,3214,134.54237,134.54237,0.0,0.0
02197,3217,255.11853,245.73254,9.38599,0.036791
02198,3221,81.02128,75.95745,5.06383,0.0625
02199,3220,259.73031,240.75495,18.97536,0.073058
02200,3214,29.7,19.8,9.9,0.333333
02201,3221,208.86076,189.87342,18.98734,0.090909
02203,3209,524.16676,433.27605,90.89071,0.1734
02204,3217,31.5,26.25,5.25,0.166667
02205,3214,94.22222,80.08889,14.13333,0.15
02206,3220,16.0,16.0,0.0,0.0
02207,3220,82.125,76.65,5.475,0.066667
02208,3214,142.34267,131.70379,10.63888,0.074741
02209,3209,344.46565,315.38168,29.08397,0.084432
02210,3221,154.68609,136.11952,18.56657,0.120027
02211,3214,192.9375,182.21875,10.71875,0.055556
02212,3220,293.53488,283.47287,10.06201,0.034279
02213,3209,175.02007,152.18268,22.83739,0.130484
02214,3220,28.46667,24.4,4.06667,0.142857
02215,3214,433.05514,413.18901,19.86613,0.045874
02216,3221,191.04159,181.26815,9.77344,0.051159
02217,3221,475.08184,425.78416,49.29768,0.103767
02218,3214,322.06833,279.59514,42.47319,0.131876
02219,3221,74.99487,74.99487,0.0,0.0
02220,3209,216.55131,211.55205,4.99926,0.023086
02221,3209,89.4375,84.46875,4.96875,0.055556
02222,3214,10.63636,7.09091,3.54545,0.333333
02223,3209,180.3724,161.58842,18.78398,0.10414
02224,3221,173.66095,132.68483,40.97612,0.235955
02225,3209,46.85714,35.14286,11.71428,0.25
02226,3221,771.58999,719.99022,51.59977,0.066875
02227,3209,71.75,66.625,5.125,0.071429
02228,3209,159.35938,154.21875,5.14063,0.032258
02229,3214,20.26667,20.26667,0.0,0.0
02230,3221,88.5,88.5,0.0,0.0
02231,3214,489.72019,433.11558,56.60461,0.115586
02232,3221,145.37589,128.54903,16.82686,0.115747
02233,3209,76.0,61.75,14.25,0.1875
02234,3214,42.5,31.875,10.625,0.25
02235,3214,44.25,34.41667,9.83333,0.222222
02236,3221,165.16609,141.85025,23.31584,0.141166
02237,3214,658.89477,540.08004,118.81473,0.180324
02238,3214,769.43273,673.97902,95.45371,0.124057
02239,3209,590.42998,544.22601,46.20397,0.078255
02240,3220,108.26316,88.57895,19.68421,0.181818
02241,3209,63.02383,42.01588,21.00795,0.333333
02242,3209,319.6953,289.46558,30.22972,0.094558
02243,3221,1343.99492,1140.6599,203.33502,0.151292
02244,3220,24.0,24.0,0.0,0.0
02245,3221,736.9679,620.12548,116.84242,0.158545
02246,3220,253.97005,202.79414,51.17591,0.201504
02248,3214,71.5,60.5,11.0,0.153846
02249,3221,58.28571,53.42857,4.85714,0.083333
02250,3214,41.90476,41.90476,0.0,0.0
02251,3214,8.66667,8.66667,0.0,0.0
02252,3214,40.57143,40.57143,0.0,0.0
02253,3221,173.59808,153.08209,20.51599,0.118181
02254,3221,81.29032,77.22581,4.06451,0.05
02255,3221,81.77143,81.77143,0.0,0.0
02256,3214,41.66667,31.25,10.41667,0.25
02257,3220,176.29263,166.11483,10.1778,0.057732
02258,3221,203.30976,177.63541,25.67435,0.126282
02259,3221,205.02341,183.77169,21.25172,0.103655
02260,3220,218.51695,192.44652,26.07043,0.119306
02261,3214,203.1677,188.11143,15.05627,0.074108
02262,3220,103.34884,103.34884,0.0,0.0
02263,3221,59.47368,53.52632,5.94736,0.1
02264,3214,313.33647,262.26682,51.06965,0.162987
02265,3214,23.42857,17.57143,5.85714,0.25
02266,3214,26.25,26.25,0.0,0.0
02267,3221,163.63607,154.36094,9.27513,0.056681
02268,3209,318.13687,304.31712,13.81975,0.04344
02269,3217,63.63636,50.0,13.63636,0.214286
02270,3220,87.72414,76.75862,10.96552,0.125
02271,3209,77.0,71.5,5.5,0.071429
02272,3221,41.66667,41.66667,0.0,0.0
02273,3220,101.40909,92.59091,8.81818,0.086957
02274,3214,48.05556,48.05556,0.0,0.0
02275,3217,139.20843,129.88812,9.32031,0.066952
02276,3220,70.0,65.0,5.0,0.071429
02277,3221,190.05985,159.42396,30.63589,0.161191
02278,3217,5.66667,5.66667,0.0,0.0
02279,3209,244.57567,205.09512,39.48055,0.161425
02280,3209,174.00521,147.78454,26.22067,0.150689
02281,3209,101.13157,80.48396,20.64761,0.204166
02282,3214,221.57602,195.77786,25.79816,0.11643
02283,3214,128.15939,103.79387,24.36552,0.190119
02284,3217,47.82609,30.43478,17.39131,0.363636
02286,3217,349.58824,289.65882,59.92942,0.171429
02287,3220,481.0887,461.04399,20.04471,0.041665
02288,3220,194.95791,170.58343,24.37448,0.125024
02289,3209,210.91788,181.47587,29.44201,0.13959
02290,3209,1408.5653,1220.19004,188.37526,0.133736
02291,3220,183.07692,156.92308,26.15384,0.142857
02292,3209,574.53561,520.78266,53.75295,0.093559
02293,3220,252.17016,211.09092,41.07924,0.162903
02294,3214,87.4,82.8,4.6,0.052632
02295,3217,400.77143,318.68571,82.08572,0.204819
02296,3220,505.91535,425.93826,79.97709,0.158084
02297,3209,70.0,60.0,10.0,0.142857
02298,3220,668.56261,486.71867,181.84394,0.271992
02299,3214,275.93782,241.55933,34.37849,0.124588
02302,3221,188.86378,174.97752,13.88626,0.073525
02303,3220,294.06338,284.22246,9.84092,0.033465
02304,3220,1165.86955,760.61877,405.25078,0.347595
02305,3209,1186.3427,999.56792,186.77478,0.157437
02306,3214,256.94666,201.84911,55.09755,0.214432
02307,3221,952.01259,794.99496,157.01763,0.164932
02308,3217,253.03846,228.23077,24.80769,0.098039
02309,3214,318.64789,273.83803,44.80986,0.140625
02310,3220,123.62882,123.62882,0.0,0.0
02312,3217,532.18276,487.0605,45.12226,0.084787
02313,3220,194.89268,170.88846,24.00422,0.123166
02315,3220,708.89597,625.30147,83.5945,0.117922
02316,3221,48.46154,43.61538,4.84616,0.1
02317,3220,96.32432,85.62162,10.7027,0.111111
02318,3221,682.01305,595.64946,86.36359,0.12663
02319,3220,245.24154,223.93395,21.30759,0.086884
02320,3220,97.10646,86.88731,10.21915,0.105237
02321,3217,418.456,355.45622,62.99978,0.150553
02322,3220,184.7625,175.2875,9.475,0.051282
02323,3220,47.90323,47.90323,0.0,0.0
02324,3217,150.6524,144.87778,5.77462,0.038331
02326,3221,239.36888,209.61946,29.74942,0.124283
02327,3220,66.625,41.0,25.625,0.384615
02328,3209,233.44454,223.92417,9.52037,0.040782
02329,3214,192.59937,192.59937,0.0,0.0
02330,3220,256.98302,256.98302,0.0,0.0
02331,3217,61.94737,50.68421,11.26316,0.181818
02332,3209,151.9905,140.05756,11.93294,0.078511
02333,3214,85.33333,80.0,5.33333,0.0625
02334,3220,1200.52405,959.47066,241.05339,0.20079
02335,3214,76.5,67.5,9.0,0.117647
02336,3220,506.85077,439.13944,67.71133,0.133592
02337,3217,87.3,87.3,0.0,0.0
02338,3214,130.79927,109.93977,20.8595,0.159477
02339,3209,400.10452,383.19639,16.90813,0.042259
02340,3220,2127.50155,1817.03342,310.46813,0.145931
02341,3217,122.40553,117.36313,5.0424,0.041194
02342,3217,57.64,52.4,5.24,0.090909
02343,3220,32.66667,32.66667,0.0,0.0
02345,3220,15.85714,15.85714,0.0,0.0
02346,3214,311.96825,286.80952,25.15873,0.080645
02347,3209,182.60234,172.64781,9.95453,0.054515
02349,3214,23.84615,23.84615,0.0,0.0
02350,3214,48.80769,48.80769,0.0,0.0
02351,3209,74.88,70.2,4.68,0.0625
02352,3220,268.70909,243.34545,25.36364,0.094391
02353,3214,123.53933,123.53933,0.0,0.0
02354,3214,24.61538,24.61538,0.0,0.0
02355,3220,474.08909,429.67185,44.41724,0.09369
02356,3209,119.79167,105.41667,14.375,0.12
02357,3217,38.81818,38.81818,0.0,0.0
02358,3220,132.98194,118.07796,14.90398,0.112075
02359,3220,574.40724,506.10412,68.30312,0.118911
02360,3214,1308.07659,1188.98209,119.0945,0.091046
02361,3220,1638.96055,1148.42016,490.54039,0.2993
02362,3220,93.72549,84.35294,9.37255,0.1
02363,3221,190.16351,142.73338,47.43013,0.249418
02364,3214,157.44,147.6,9.84,0.0625
02366,3220,147.76293,110.83043,36.9325,0.249944
02367,3220,120.0,115.0,5.0,0.041667
02368,3221,279.50695,265.02163,14.48532,0.051825
02369,3217,106.85268,97.14791,9.70477,0.090824
02370,3220,290.25893,265.66071,24.59822,0.084746
02371,3220,656.57305,522.31944,134.25361,0.204476
02372,3221,154.86741,120.35166,34.51575,0.222873
02373,3217,106.16667,106.16667,0.0,0.0
02374,3220,399.36975,353.95083,45.41892,0.113726
02375,3209,72.62069,67.03448,5.58621,0.076923
02376,3220,89.21212,72.48485,16.72727,0.1875
02377,3220,52.96296,48.14815,4.81481,0.090909
02378,3217,53.01507,38.39895,14.61612,0.275697
02379,3220,79.1317,74.55329,4.57841,0.057858
02380,3220,21.77778,12.44444,9.33334,0.428572
02381,3217,3145.24388,2338.61853,806.62535,0.256459
02382,3220,614.74177,563.89765,50.84412,0.082708
02383,3220,654.18149,603.46975,50.71174,0.077519
02384,3217,32.22222,25.77778,6.44444,0.2
02385,3220,73.23333,61.96667,11.26666,0.153846
02386,3220,75.30873,43.81228,31.49645,0.418231
02387,3220,436.99714,406.3341,30.66304,0.070168
02388,3214,93.19149,83.87234,9.31915,0.1
02389,3209,292.65141,222.64658,70.00483,0.239209
02390,3220,126.27815,126.27815,0.0,0.0
02391,3217,112.0,85.33333,26.66667,0.238095
02392,3220,126.10784,105.76694,20.3409,0.161298
02393,3221,57.51724,57.51724,0.0,0.0
02395,3221,65.52,60.48,5.04,0.076923
02396,3214,33.38462,33.38462,0.0,0.0
02397,3220,535.79909,473.92022,61.87887,0.115489
02398,3221,135.91198,118.59257,17.31941,0.127431
02399,3214,294.82089,284.6341,10.18679,0.034552
02400,3221,90.27586,84.96552,5.31034,0.058823
02401,3217,101.68421,92.0,9.68421,0.095238
02402,3220,21.71429,21.71429,0.0,0.0
02403,3220,122.05084,107.02823,15.02261,0.123085
02404,3217,49.41176,44.47059,4.94117,0.1
02405,3217,243.99372,212.57632,31.4174,0.128763
02406,3221,86.0,75.25,10.75,0.125
02407,3214,120.15385,109.23077,10.92308,0.090909
02408,3214,9801.86146,7565.68714,2236.17432,0.228138
02409,3214,114.30508,95.25424,19.05084,0.166667
02410,3221,106.66667,106.66667,0.0,0.0
02411,3209,106.78049,101.92683,4.85366,0.045455
02412,3209,32.66667,32.66667,0.0,0.0
02413,3214,128.94293,124.09143,4.8515,0.037625
02414,3220,85.05263,69.10526,15.94737,0.1875
02415,3221,78.0,72.42857,5.57143,0.071429
02416,3217,134.13953,119.76744,14.37209,0.107143
02417,3220,55.28571,49.14286,6.14285,0.111111
02418,3217,95.31915,85.78723,9.53192,0.1
02419,3217,139.79728,114.90963,24.88765,0.178027
02420,3220,336.61377,304.46675,32.14702,0.095501
02421,3221,33.6,33.6,0.0,0.0
02422,3220,370.55785,333.29305,37.2648,0.100564
02423,3221,242.22534,202.68621,39.53913,0.163233
02424,3221,42.94737,32.21053,10.73684,0.25
02425,3217,80.86486,75.81081,5.05405,0.0625
02426,3220,306.22642,275.60377,30.62265,0.1
02427,3221,71.75873,55.19902,16.55971,0.230769
02428,3209,42.0,42.0,0.0,0.0
02429,3214,50.0,50.0,0.0,0.0
02430,3214,519.40762,464.88343,54.52419,0.104974
02431,3220,193.99002,178.8719,15.11812,0.077932
02432,3221,76.4,71.625,4.775,0.0625
02433,3214,105.82405,95.6582,10.16585,0.096064
02435,3217,31.92308,31.92308,0.0,0.0
02438,3221,105.0328,97.41635,7.61645,0.072515
02439,3221,635.55319,549.10638,86.44681,0.136018
02440,3214,61.32353,49.05882,12.26471,0.2
02441,3221,82.38462,63.0,19.38462,0.235294
02442,3209,21.75,21.75,0.0,0.0
02443,3209,92.41026,81.53846,10.8718,0.117647
02444,3214,44.95238,33.71429,11.23809,0.25
02445,3217,104.70588,104.70588,0.0,0.0
02446,3220,79.41645,69.81042,9.60603,0.120958
02447,3221,59.62069,55.03448,4.58621,0.076923
02448,3214,44.88235,38.47059,6.41176,0.142857
02449,3221,20.33333,20.33333,0.0,0.0
02450,3220,180.64477,115.74782,64.89695,0.359252
02451,3220,53.04348,47.73913,5.30435,0.1
02452,3220,130.48,125.82,4.66,0.035714
02453,3214,231.18533,185.84975,45.33558,0.196101
02454,3214,227.46608,201.49271,25.97337,0.114186
02455,3220,95.26316,95.26316,0.0,0.0
02456,3220,107.76855,107.76855,0.0,0.0
02457,3214,221.95711,175.48642,46.47069,0.209368
02458,3209,377.71084,347.89157,29.81927,0.078947
02459,3220,70.57143,70.57143,0.0,0.0
02460,3214,96.9,81.6,15.3,0.157895
02461,3220,155.91176,140.82353,15.08823,0.096774
02462,3209,127.42857,116.80952,10.61905,0.083333
02463,3214,32.8,27.33333,5.46667,0.166667
02464,3221,202.38384,189.03235,13.35149,0.065971
02465,3209,260.94761,235.92299,25.02462,0.095899
02466,3221,60.73913,60.73913,0.0,0.0
02467,3221,14.0,14.0,0.0,0.0
02468,3214,880.72891,667.96749,212.76142,0.241574
02469,3220,218.05866,188.97973,29.07893,0.133354
02470,3217,199.50281,165.69796,33.80485,0.169445
02471,3214,48.6,37.8,10.8,0.222222
02472,3214,251.63874,222.19776,29.44098,0.116997
02473,3220,112.10526,95.28947,16.81579,0.15
02474,3220,199.48942,182.03062,17.4588,0.087517
02476,3220,284.00928,232.71135,51.29793,0.180621
02477,3221,411.0202,386.60019,24.42001,0.059413
02478,3214,114.4898,109.28571,5.20409,0.045455
02480,3214,182.7507,143.54701,39.20369,0.21452
02481,3220,224.81825,220.01959,4.79866,0.021345
02482,3214,17.4,17.4,0.0,0.0
02483,3220,220.37183,205.31089,15.06094,0.068343
02484,3209,217.56966,187.06614,30.50352,0.140201
02485,3221,53.45455,44.54545,8.9091,0.166667
02486,3214,53.0,47.7,5.3,0.1
02487,3221,316.79653,275.34181,41.45472,0.130856
02488,3220,71.72414,60.68966,11.03448,0.153846
02489,3214,182.18636,167.11769,15.06867,0.08271
02490,3214,47.30769,47.30769,0.0,0.0
02491,3214,145.8468,116.60137,29.24543,0.200522
02492,3214,212.90156,189.3127,23.58886,0.110797
02493,3214,120.55814,95.44186,25.11628,0.208333
02494,3220,36.4,20.8,15.6,0.428571
02495,3217,484.39181,418.60693,65.78488,0.135809
02496,3221,28.6087,28.6087,0.0,0.0
02497,3214,534.85453,489.40694,45.44759,0.084972
02498,3214,346.40764,317.13376,29.27388,0.084507
02499,3214,17.14286,17.14286,0.0,0.0
02500,3220,379.3873,291.75439,87.63291,0.230985
02501,3214,32.375,32.375,0.0,0.0
02502,3214,525.42739,435.3527,90.07469,0.171431
02503,3220,344.46903,274.9188,69.55023,0.201906
02504,3220,723.86621,572.72457,151.14164,0.208798
02505,3209,118.85714,108.95238,9.90476,0.083333
02506,3221,129.85714,115.42857,14.42857,0.111111
02507,3209,30.0,22.5,7.5,0.25
02508,3214,56.73913,50.43478,6.30435,0.111111
02509,3209,96.2069,74.82759,21.37931,0.222222
02510,3209,80.31034,75.58621,4.72413,0.058823
02511,3220,143.64063,133.73438,9.90625,0.068966
02512,3209,135.59473,114.88323,20.7115,0.152746
02513,3214,64.07143,59.14286,4.92857,0.076923
02514,3221,348.6467,308.30619,40.34051,0.115706
02515,3209,18.18182,18.18182,0.0,0.0
02516,3214,32.30769,26.92308,5.38461,0.166667
02517,3214,127.1452,104.58064,22.56456,0.177471
02518,3209,144.81825,144.81825,0.0,0.0
02519,3214,96.5,82.025,14.475,0.15
02520,3221,347.17214,327.43546,19.73668,0.05685
02521,3209,642.19312,552.11336,90.07976,0.140269
02522,3214,18.65765,13.99324,4.66441,0.25
02523,3221,42.0,42.0,0.0,0.0
02524,3209,352.0438,306.78102,45.26278,0.128571
02525,3220,224.11215,198.64486,25.46729,0.113636
02526,3214,23.77778,23.77778,0.0,0.0
02527,3221,275.16791,245.65694,29.51097,0.107247
02528,3221,80.625,59.125,21.5,0.266667
02529,3214,107.33333,86.88889,20.44444,0.190476
02530,3214,34.22222,34.22222,0.0,0.0
02531,3214,52.125,47.78125,4.34375,0.083333
02532,3220,506.01072,452.44416,53.56656,0.105861
02533,3221,57.91304,53.08696,4.82608,0.083333
02534,3214,15.0,15.0,0.0,0.0
02535,3217,52.25,47.5,4.75,0.090909
02536,3221,39.15789,39.15789,0.0,0.0
02537,3221,100.64865,90.05405,10.5946,0.105263
02538,3209,19.15385,19.15385,0.0,0.0
02539,3220,348.27415,342.98337,5.29078,0.015191
02540,3209,648.2521,587.94958,60.30252,0.093023
02541,3214,175.85868,165.26814,10.59054,0.060222
02542,3220,36.94737,32.84211,4.10526,0.111111
02543,3209,913.83044,782.35365,131.47679,0.143874
02544,3217,263.03333,242.8,20.23333,0.076923
02545,3214,78.62478,73.71073,4.91405,0.0625
02546,3220,109.825,100.275,9.55,0.086957
02547,3214,38.76923,38.76923,0.0,0.0
02548,3217,149.19737,128.61842,20.57895,0.137931
02549,3220,330.84116,284.82316,46.018,0.139094
02550,3214,57.12,52.36,4.76,0.083333
02551,3221,65.14286,65.14286,0.0,0.0
02552,3220,98.18182,92.72727,5.45455,0.055556
02553,3214,104.34252,93.3157,11.02682,0.105679
02554,3209,495.87239,465.13802,30.73437,0.06198
02555,3209,959.02324,840.24088,118.78236,0.123858
02556,3214,21.5625,21.5625,0.0,0.0
02557,3221,65.73913,54.78261,10.95652,0.166667
02558,3217,989.17992,799.33473,189.84519,0.191922
02559,3214,218.33981,192.95146,25.38835,0.116279
02560,3220,114.31297,88.57575,25.73722,0.225147
02561,3214,71.5,61.96667,9.53333,0.133333
02562,3221,120.88636,98.5,22.38636,0.185185
02563,3220,65.92857,55.78571,10.14286,0.153846
02564,3221,405.41604,374.67561,30.74043,0.075824
02565,3214,142.74194,133.22581,9.51613,0.066667
02566,3220,462.71939,416.48088,46.23851,0.099928
02567,3217,112.07838,101.10542,10.97296,0.097904
02568,3221,75.83333,70.0,5.83333,0.076923
02569,3220,258.50055,210.66918,47.83137,0.185034
02570,3220,93.88889,89.19444,4.69445,0.05
02571,3220,332.12125,281.56096,50.56029,0.152234
02572,3214,262.65012,247.36343,15.28669,0.058202
02573,3214,41.25,41.25,0.0,0.0
02574,3217,572.59289,481.3834,91.20949,0.159292
02575,3220,630.45479,532.52548,97.92931,0.155331
02576,3221,172.37289,152.66774,19.70515,0.114317
02577,3221,50.55556,50.55556,0.0,0.0
02578,3214,25.23077,25.23077,0.0,0.0
02579,3209,63.5,48.84615,14.65385,0.230769
02580,3209,313.83271,276.04166,37.79105,0.120418
02581,3221,182.32258,167.12903,15.19355,0.083333
02582,3214,60.41176,51.11765,9.29411,0.153846
02583,3214,28.0,24.88889,3.11111,0.111111
02584,3217,69.0,50.6,18.4,0.266667
02585,3221,102.91667,102.91667,0.0,0.0
02586,3214,65.8,61.1,4.7,0.071429
02587,3214,157.69565,142.43478,15.26087,0.096774
02588,3214,11.0,11.0,0.0,0.0
02589,3214,221.14083,194.85356,26.28727,0.118871
02590,3209,96.75,86.0,10.75,0.111111
02591,3214,80.76923,75.38462,5.38461,0.066667
02592,3220,77.71429,73.14286,4.57143,0.058824
02593,3221,406.29021,362.44772,43.84249,0.107909
02594,3221,58.03571,53.57143,4.46428,0.076923
02595,3209,74.46429,69.5,4.96429,0.066667
02596,3209,370.32952,335.18578,35.14374,0.094899
