annee,trimestre,code_zone_d_emploi,effectifs_salaries_brut,effectifs_salaries_cvs,masse_salariale_cvs
2014,1,5309,51679,52071,319539419
2014,4,5311,15561,15582,89666595
2014,2,5313,69863,68499,409293172
2014,3,5313,69416,68661,411701896
2014,4,5313,67614,68815,413700247
2014,1,5314,10473,10688,66737459
2014,2,5315,207606,206481,1397280869
2014,1,5316,44900,45355,264445689
2014,3,5316,44970,45159,267137202
2014,2,5317,34609,33987,206464209
2014,1,5318,48547,49449,289112905
2014,2,5318,50341,49504,292329352
2014,1,5319,27029,27339,171017756
2014,3,5319,27475,27530,174166565
2014,1,0062,15975,15968,94538409
2014,2,0062,16398,15920,94959031
2014,4,0062,15986,15806,93198738
2014,1,7505,7,7,12589
2014,3,7505,5,5,13778
2014,4,7505,4,4,16539
2014,1,7509,29629,30064,188967580
2014,4,7512,60516,61937,383371943
2014,4,7516,364,366,1930136
2014,4,7527,4657,4679,27741242
2014,2,7528,24584,24272,132573232
2014,1,7530,14352,14468,84037073
2014,3,7501,35338,35107,211201101
2014,2,7516,26360,25982,158398911
2014,1,7517,525,536,2694978
2014,1,7519,24631,25091,146480989
2014,4,7531,15710,15833,89248097
2014,1,0063,9769,9915,58814905
2014,2,0063,9948,9852,58230304
2014,2,7602,48951,48634,284838964
2014,3,7602,48714,48471,284218321
2014,4,7602,48543,48509,286071334
2014,4,7604,27001,27118,151641911
2014,1,2805,44197,44577,300495920
2014,2,2805,44735,44534,298043869
2014,3,2805,44698,44577,301125151
2014,1,2806,11502,11728,66322883
2014,4,2806,11682,11743,66772513
2014,2,2810,10544,10344,58647043
2014,2,5301,19107,18131,102547863
2014,3,5301,19323,18320,102399012
2014,2,5302,91161,90220,574266473
2014,3,5302,89977,89968,574189317
2014,4,5302,89688,90207,575801665
2014,1,5303,12701,12865,72565038
2014,4,5303,12496,12469,71656484
2014,4,5304,18281,18575,103853534
2014,1,5219,64021,65114,421544419
2014,3,5219,65923,65284,432862152
2014,1,5220,20308,20450,115295451
2014,2,5220,20593,20302,115709933
2014,3,5220,20335,20237,115906634
2014,4,5220,19950,20132,115677311
2014,2,0051,6884,6820,37377423
2014,4,0062,1907,1902,9315547
2014,1,2811,11214,11608,70180195
2014,4,2811,10781,11356,70248398
2014,1,2812,8013,8071,49006600
2014,3,2816,25192,25149,146177902
2014,2,2818,12529,12439,62422652
2014,3,2818,12472,12412,63189708
2014,4,0051,21388,21426,122926929
2014,1,3201,16317,16661,92356742
2014,2,3201,16593,16240,90947850
2014,3,3201,16460,16217,90226654
2014,3,3209,12171,12125,73845947
2014,4,3209,12142,12135,73992580
2014,2,3210,52496,52059,355656381
2014,4,3214,18021,18021,105480654
2014,4,3217,7352,7421,45198728
2014,1,3220,52732,53397,333638906
2014,3,3220,53574,53261,333969270
2014,2,3221,31557,31319,193677799
2014,4,3221,31090,31103,194821979
2014,1,0054,59396,59820,391077260
2014,2,0054,60923,59975,389707748
2014,1,0058,10494,10591,65962358
2014,3,0058,10437,10423,65313529
2014,1,3203,47276,47727,288904572
2014,2,3203,47830,47554,289534676
2014,2,3208,33606,33491,191605248
2014,4,3208,33642,33367,191863978
2014,4,3213,70589,71094,490447108
2014,1,3216,324102,325790,2268269052
2014,3,3216,326464,326252,2292344838
2014,2,4401,14787,14750,91818779
2014,1,4404,3592,3636,19241709
2014,2,4404,3680,3624,19186016
2014,1,4407,43489,44222,276560663
2014,4,4407,42967,43294,273221046
2014,3,4408,18938,18827,106380663
2014,4,4408,18691,18739,106854286
2014,2,4412,143532,142862,923778929
2014,4,4412,142278,142078,925476154
2014,1,4414,21315,21516,126371885
2014,2,4414,21655,21620,127066357
2014,3,4414,22298,21664,127352286
2014,2,4416,30427,30153,199299707
2014,2,4419,17767,17485,108933227
2014,3,4419,17495,17402,108418804
2014,2,4420,23041,22820,144778511
2014,3,4421,1840,1827,11459792
2014,1,4424,54712,54982,349051857
2014,4,4424,54338,54434,346437409
2014,1,4426,13231,13395,78144300
2014,3,4426,13435,13396,78585474
2014,1,4422,24811,25110,166941194
2014,2,4422,25296,25056,167555058
2014,4,4422,24822,24919,167264418
2014,3,4423,234306,233688,1643497674
2014,1,5210,48242,48488,294969808
2014,3,5210,47945,47950,298190759
2014,4,5211,46439,46368,298790100
2014,1,5212,97239,98076,631440108
2014,4,5212,97614,97738,632245656
2014,1,5213,49630,50939,317464092
2014,2,5213,51712,51116,316893106
2014,2,5214,18080,17488,102974783
2014,4,5214,16675,17426,104307806
2014,1,3205,47776,48106,305551298
2014,4,3206,37090,36907,218323975
2014,1,3219,41138,41691,246069531
2014,2,3219,42377,41827,244859850
2014,2,4402,24683,24538,152779233
2014,1,4403,36589,36877,230501754
2014,2,4403,36983,36690,231141959
2014,1,4413,88482,89223,578331545
2014,1,4415,15786,15956,108871366
2014,4,4415,15759,15797,107987728
2014,3,4427,24404,24388,149613016
2014,2,4427,687,690,4343589
2014,4,4427,696,693,4408627
2014,2,4405,58212,57780,393031715
2014,2,4409,66362,65928,446485494
2014,2,4411,122261,121438,788552666
2014,3,4411,121064,120845,789345797
2014,4,4411,120682,120632,787616550
2014,3,5201,26327,26363,166391238
2014,4,5201,26494,26324,164424063
2014,2,5202,105012,104243,646986505
2014,3,5202,103291,103545,649171612
2014,4,5202,103468,103542,650758257
2014,2,5203,33419,32311,181208888
2014,3,5203,33523,32484,181714314
2014,4,5203,30473,32032,181176993
2014,3,5204,10320,10348,61164970
2014,4,5204,10423,10247,60477136
2014,4,5205,10812,10922,62107288
2014,1,5206,58643,59017,368907103
2014,3,5206,58849,59013,372020661
2014,1,5209,11425,11530,67889181
2014,2,5209,11586,11534,68151701
2014,4,5209,11421,11484,68567367
2014,1,5215,19618,19734,121461545
2014,3,5215,19516,19454,121137303
2014,1,5216,300132,300957,2101480485
2014,2,5216,305542,303179,2116962563
2014,1,5218,16089,16279,101185348
2014,4,5218,16506,16186,102976881
2014,3,7520,59033,58769,410185234
2014,1,7523,669,691,3931902
2014,2,7523,719,705,4112211
2014,2,7524,76648,76198,462313356
2014,4,7524,75771,75418,461755164
2014,1,7525,14998,15244,88265694
2014,3,7525,15357,15177,88307347
2014,3,7526,23838,22287,117387951
2014,1,7527,4747,4811,28139601
2014,3,7527,4765,4719,27773102
2014,4,7528,23995,24122,133195609
2014,3,7530,14198,14181,82691879
2014,1,7501,34761,35171,210561910
2014,2,7501,35422,35152,210658261
2014,3,7502,4,4,14371
2014,2,7503,88617,86776,546694876
2014,3,7503,89594,87245,546458144
2014,1,7504,19818,20204,115883882
2014,2,7504,20607,20311,116825526
2014,1,7505,336277,339038,2390109972
2014,2,7505,342510,339253,2417945256
2014,4,7505,341383,341284,2432396734
2014,1,7507,3891,3962,24949633
2014,2,7507,3950,3929,24835802
2014,3,7507,3978,3937,24790207
2014,1,7510,33179,34448,211036294
2014,2,7514,17940,17805,98204069
2014,1,7515,8545,9318,50690251
2014,2,7515,9848,9317,50623879
2014,3,7515,10031,9180,50375225
2014,4,7622,20481,20478,115469515
2014,1,7625,406053,406979,3070537570
2014,3,7625,406400,407915,3114884449
2014,2,7601,16483,14835,80566610
2014,4,2805,44678,44896,300541535
2014,2,2806,11960,11779,66121624
2014,3,2809,24169,24131,147810567
2014,1,2810,10105,10355,58247636
2014,4,2810,10188,10350,59231911
2014,4,5301,16954,18141,102462514
2014,3,5304,18902,18747,104043300
2014,2,5219,66648,65552,426824674
2014,4,5219,64261,65454,434133276
2014,1,5221,11358,11486,67399215
2014,2,5221,11761,11604,67814088
2014,3,5221,11634,11590,68748350
2014,4,5221,11465,11455,68396840
2014,3,0051,6787,6801,37333461
2014,4,0051,6682,6709,37151293
2014,1,0062,1833,1922,9265861
2014,3,0062,1944,1928,9609037
2014,2,7605,17665,17442,136142095
2014,3,7606,44198,43415,251647346
2014,3,7608,34218,33563,182920799
2014,4,7608,33241,33577,184686820
2014,1,7610,368,391,2170466
2014,2,7610,397,395,2266397
2014,1,8414,29737,28890,213797196
2014,4,8414,29156,28709,216177873
2014,4,8426,32617,32717,196193136
2014,4,8427,23113,23059,140810139
2014,2,8433,58701,57785,366865128
2014,3,8433,57722,57617,368422799
2014,3,8434,41926,41963,265620069
2014,1,8435,38643,39062,247777175
2014,3,8435,39246,38986,249198226
2014,2,0055,18606,18344,149242702
2014,3,0055,18434,18350,148141436
2014,2,9301,127291,125117,878723244
2014,2,9302,8557,9306,55225134
2014,3,9303,18534,18484,100746358
2014,1,9304,127545,130849,989710491
2014,1,9305,15176,15561,88661842
2014,3,0101,1478,1518,8273252
2014,3,0103,1149,1192,6785050
2014,4,0103,1132,1177,7171757
2014,1,0104,52171,52516,380830495
2014,2,0104,52192,52341,381113721
2014,3,0104,51938,52317,379891163
2014,1,0201,5108,5143,31531529
2014,2,0202,47088,47526,353421518
2014,4,0202,47743,47297,355998347
2014,3,0203,934,935,4525281
2014,1,0205,4610,4528,25204215
2014,4,0205,4626,4539,25874838
2014,1,0206,8438,8374,52022208
2014,3,0206,8177,8348,52394025
2014,1,0301,21491,21747,154222982
2014,4,0302,2041,2049,11663053
2014,4,0303,5552,5526,54615122
2014,2,0402,39108,39081,264418476
2014,4,0402,39611,39505,270843881
2014,1,0403,49785,50165,351891086
2014,2,1101,140648,139174,1001789663
2014,3,1102,9892,9827,60125163
2014,4,1102,9801,9808,59717318
2014,1,1104,142253,142994,1039399075
2014,2,1110,7818,7710,45820607
2014,4,1110,7666,7676,45888489
2014,2,1111,15323,15181,106202011
2014,2,1112,278630,276830,2190416221
2014,3,1112,276306,276872,2203458326
2014,3,1113,175223,175752,1586994230
2014,4,1113,177259,176382,1607561842
2014,3,1114,165489,165897,1354065738
2014,2,2410,131670,131002,892659045
2014,4,2410,131232,130259,893130781
2014,1,2413,138220,138944,906865521
2014,2,2413,139963,138756,908504706
2014,2,2414,14483,14361,89545403
2014,1,2415,9785,9843,59121317
2014,3,2415,9750,9707,58500637
2014,1,0056,2782,2808,21170697
2014,2,0056,2835,2814,21057049
2014,1,0057,22015,22083,139389688
2014,2,0057,22210,22066,139185708
2014,1,0060,1916,1933,11692479
2014,2,0060,1930,1905,11522620
2014,4,0060,1885,1893,11515615
2014,4,2701,7783,7755,43454076
2014,3,2702,42485,42234,255801427
2014,1,2711,114361,114911,759863960
2014,3,2711,114358,114407,763061223
2014,1,2712,783,788,4071338
2014,2,2713,7841,7696,42896136
2014,1,2717,24115,24309,156210076
2014,2,2717,24562,24348,156192258
2014,3,2717,24200,24248,156502969
2014,4,2717,24207,24255,156745670
2014,1,2718,29476,29806,171202151
2014,4,2718,28903,28893,168557234
2014,3,0052,27170,26363,155661879
2014,4,0052,25413,26447,157135626
2014,2,0053,72090,70896,448580593
2014,2,0055,5463,5408,34003075
2014,3,0055,5457,5506,33901107
2014,2,0064,5918,5702,30315713
2014,4,0064,5380,5570,30238418
2014,1,9401,25686,27261,167986622
2014,2,9404,2355,2258,12690077
2014,3,9404,2374,2255,12577520
2014,4,9404,2172,2264,12777707
2014,4,9405,2945,3158,17202097
2014,4,9406,7215,8847,51670412
2014,4,9407,2591,2987,15801082
2014,1,7612,252,259,1490266
2014,2,7613,17358,16987,90367531
2014,4,7613,16442,16862,89987788
2014,1,7614,235,257,1245421
2014,3,7614,286,272,1167038
2014,4,7614,259,280,1225436
2014,3,7616,182718,181630,1191349366
2014,2,7617,30235,29390,167138026
2014,1,7620,88974,92011,529146530
2014,3,7620,93900,91679,528942554
2014,2,7623,18284,17710,101440302
2014,4,7623,17061,17639,101503847
2014,2,7625,9,9,29745
2014,4,7625,15,15,45127
2014,2,1106,150358,147900,1084914572
2014,3,1106,146497,146585,1095258024
2014,4,1106,146359,146309,1100719309
2014,2,1107,31598,31420,197135658
2014,4,1108,43973,43820,304128954
2014,1,1109,3055552,3061316,30223268651
2014,2,1109,3092269,3068791,30428215056
2014,4,1109,3079123,3070499,30722668712
2014,1,1115,234765,235567,2230986788
2014,2,1115,237742,235877,2231213513
2014,4,1115,237915,237425,2274089411
2014,2,2401,49773,49162,312451923
2014,4,2401,48621,48839,313125644
2014,2,2402,48253,47840,304016522
2014,4,2402,47517,47569,303272213
2014,1,2403,52146,52495,354091722
2014,4,2403,52252,52362,359907139
2014,1,2404,10542,10645,62537017
2014,2,2404,10761,10631,62378291
2014,3,2406,10368,10230,72797872
2014,4,2406,10045,10226,72328316
2014,2,2408,10703,10576,57609148
2014,4,2408,10679,10642,58230146
2014,4,2703,9483,9588,54184594
2014,4,2704,20111,20293,131282179
2014,3,2707,42785,42592,280722870
2014,4,2707,42367,42284,278639229
2014,1,2708,18285,18558,111222583
2014,3,2709,12557,12462,73615063
2014,3,0056,9264,9205,54042796
2014,1,0059,33460,33889,208761998
2014,2,0060,32589,32307,192978392
2014,3,0060,32490,32372,194478738
2014,4,0060,32123,32272,195073141
2014,2,2711,24,24,165619
2014,4,2711,22,22,186775
2014,3,2712,16778,16703,106251356
2014,4,2712,16726,16706,106934241
2014,4,2713,30078,30190,181059791
2014,3,2714,47580,47481,328228978
2014,1,2807,32428,32826,214847677
2014,4,2807,32345,32495,214062741
2014,1,2808,42864,43176,275591583
2014,1,2811,10820,10899,65412559
2014,2,2811,10988,10866,65887398
2014,3,2812,1044,1050,7451435
2014,1,2813,92635,93088,665711954
2014,3,2813,93282,93168,671274364
2014,3,2817,26569,26395,182316441
2014,2,2819,26300,26124,188011533
2014,3,0054,3433,3440,24803549
2014,3,0057,2943,2937,17903990
2014,1,0058,12126,12299,84401221
2014,1,2801,7656,7706,45497673
2014,4,2801,7545,7623,45203976
2014,3,2802,21568,21414,126125726
2014,2,2804,135933,134341,836268672
2014,3,9407,3485,2976,15846597
2014,1,5306,11238,11339,66873155
2014,2,5306,11394,11340,68242464
2014,3,5306,11362,11339,67167407
2014,1,5308,19310,19889,123950794
2014,3,5308,19901,19583,123296120
2014,4,5308,19277,19682,123399309
2014,2,5309,52785,52122,320939662
2014,1,5312,29927,30225,179299438
2014,3,5312,30154,30195,180522599
2014,4,5312,29935,29985,179627456
2014,1,5313,66713,68132,405851738
2014,3,5314,10604,10581,67335255
2014,4,5315,207646,206831,1410592443
2014,2,5316,45640,45199,266192053
2014,1,5317,33144,33902,206625511
2014,3,5318,49708,49320,292484045
2014,2,5319,27604,27395,172328328
2014,3,0062,15893,15879,95955327
2014,1,7502,55606,56076,341236020
2014,2,7502,56332,55889,342828983
2014,4,7502,55380,55458,342194161
2014,2,7505,5,5,13882
2014,1,7506,25692,25961,149748707
2014,4,7506,25988,25863,150152187
2014,1,7508,21437,21616,143201736
2014,3,7509,30276,29951,191276425
2014,1,7516,25693,25982,156604191
2014,3,7516,26115,25807,159570179
2014,3,7517,534,518,2634513
2014,4,7517,493,506,2606474
2014,1,7518,19378,19594,110641881
2014,2,7518,19656,19446,109868670
2014,3,7518,19518,19402,110433153
2014,4,7518,19424,19414,109777294
2014,1,7521,14610,14701,89344781
2014,2,7521,14986,14797,90805573
2014,3,7521,14938,14761,90861893
2014,4,7521,14512,14783,90702285
2014,1,7522,82858,83320,554857914
2014,3,7522,83054,83061,562320513
2014,3,7523,45270,44959,260814583
2014,3,7527,11,11,76592
2014,4,7527,9,9,42274
2014,1,7529,10040,11130,58717995
2014,1,7532,15297,15641,86230827
2014,1,7507,30100,30511,187662813
2014,2,7507,30648,30435,188527312
2014,1,7511,19527,19733,109724256
2014,2,7517,73049,72597,456407674
2014,3,7517,72120,72177,456030505
2014,2,7531,16249,16076,87980836
2014,4,0063,9773,9816,58222218
2014,1,7602,48382,48891,285745927
2014,1,7607,16100,16463,90684043
2014,4,7607,16066,16242,89971118
2014,3,7608,2,2,7391
2014,4,7609,12086,12209,76266507
2014,4,7611,19947,20092,121032278
2014,2,7612,24787,24637,143517427
2014,3,7621,35775,35470,209614808
2014,2,0052,3986,3912,22104297
2014,4,0053,8002,8051,54767192
2014,3,8402,26426,25504,142476102
2014,4,8402,24051,25175,141009629
2014,2,8404,9852,9783,61853287
2014,3,8404,9776,9715,61576320
2014,4,8404,9716,9739,60829785
2014,3,8405,68779,68799,443830496
2014,4,8405,68723,68736,442934738
2014,2,8406,60359,59613,403084045
2014,3,8406,59509,59577,403535705
2014,3,8407,69970,69681,462009231
2014,4,8407,69465,69596,461216154
2014,1,8409,194806,193219,1483120071
2014,2,8409,193004,192473,1483457667
2014,4,8409,193677,192270,1496270400
2014,2,8411,10243,11279,73850583
2014,4,8411,11728,10926,73592544
2014,1,8412,17994,18143,106894896
2014,4,8413,47154,38951,259102810
2014,2,8415,24615,25303,164178707
2014,3,8415,24345,25531,165856968
2014,2,8416,56233,55777,355568264
2014,2,8417,1440,1434,7861720
2014,2,8419,365,338,1445018
2014,3,8420,3888,3863,22462679
2014,1,8421,649289,650746,4961030749
2014,2,8422,25837,25639,163903421
2014,4,8422,25769,25576,163257262
2014,4,8425,19523,19562,138275987
2014,1,8426,32745,32997,195684007
2014,3,8428,138638,138503,905669115
2014,2,8430,13197,13116,80172387
2014,1,8431,81750,82578,524125434
2014,2,8431,83882,82848,525605993
2014,3,8431,82732,82653,528904227
2014,1,0064,4325,4523,24058915
2014,3,0064,4618,4444,23502583
2014,2,8403,19303,19115,105554366
2014,2,8408,136501,135646,937022390
2014,3,8408,135527,135537,940111740
2014,4,8410,17894,17887,107225526
2014,2,8417,16412,16278,99392837
2014,3,8417,16329,16224,98970084
2014,2,8419,25284,25005,139311039
2014,3,8419,25004,24917,139391842
2014,1,8420,14379,14519,84121877
2014,2,8420,14800,14590,84181723
2014,4,8420,14429,14567,85066587
2014,4,8423,25939,26141,155388619
2014,3,8424,20636,20659,118598663
2014,2,8429,5910,5860,31204858
2014,2,8432,28426,28073,164141159
2014,3,8432,28160,28038,163828683
2014,4,0063,4997,5103,27220384
2014,2,9306,27982,27089,164296760
2014,4,9306,26346,27075,164484499
2014,2,9309,29233,27948,167919678
2014,2,9310,21972,22169,125463344
2014,4,9310,22409,22311,126099170
2014,2,9311,23627,23065,156301435
2014,3,9311,23456,22988,155655764
2014,1,9312,349165,351843,2487525145
2014,2,9312,356950,352968,2490890021
2014,4,9312,352017,352819,2518454723
2014,2,9313,70998,70345,506554083
2014,1,9314,10369,10853,61176425
2014,3,9314,11241,10778,61261031
2014,4,9314,10177,10657,60494201
2014,4,9315,156875,158617,1051154585
2014,1,9316,12716,12878,73731356
2014,2,9316,13160,12914,75048302
2014,3,9316,12833,12760,74396177
2014,4,9316,12090,12228,74693012
2014,3,9317,21117,17903,115871453
2014,4,9318,118471,120722,736197927
2014,3,8414,28232,28790,215890497
2014,1,8416,55609,55890,355136357
2014,3,8416,55665,55586,356535934
2014,3,8417,1451,1440,7805650
2014,4,8417,1408,1417,8035120
2014,1,8418,21926,19772,128408730
2014,2,8418,18586,19520,127259928
2014,3,8418,18145,19496,127936640
2014,3,8419,370,329,1433417
2014,4,8419,302,337,1399214
2014,2,8426,32979,32706,197174854
2014,3,8426,33005,32886,196580684
2014,1,8427,22782,22964,139924002
2014,3,8427,22887,22877,141345636
2014,4,8428,137980,137885,905183379
2014,1,8430,13099,13158,80127903
2014,3,8430,13164,13134,80284940
2014,1,8433,56869,57360,365012212
2014,4,8433,57612,57619,369981074
2014,2,8434,42621,42085,266611155
2014,4,8434,42072,42077,266299698
2014,4,8435,38876,38869,250730694
2014,4,0055,17986,18087,146290792
2014,4,0064,4237,4425,23392197
2014,1,8410,17768,18004,105981612
2014,2,8410,17921,17900,106025881
2014,3,8410,18000,17896,106854183
2014,4,9301,127234,126891,891884504
2014,4,9302,10412,9380,54785784
2014,1,9303,18516,18781,100934706
2014,2,9303,18902,18538,100777453
2014,3,9304,132173,130046,997579964
2014,4,9304,126336,129477,997087056
2014,1,9306,25869,26792,162843419
2014,1,9307,15795,15786,91575703
2014,2,9307,15693,15651,91440617
2014,4,9307,15336,15420,91023260
2014,1,9309,27080,28340,169469147
2014,2,9315,162450,159567,1059383805
2014,2,9317,21144,17979,115620898
2014,2,9318,123475,120665,731887888
2014,1,8411,13316,11195,74224364
2014,3,8411,9935,11119,73579165
2014,2,8412,18021,17943,105784407
2014,3,8412,18006,17906,106458770
2014,1,8413,50544,39094,256947495
2014,2,8420,3879,3837,22084046
2014,4,8420,3829,3860,22439429
2014,2,8421,658942,652592,4964271431
2014,4,8421,656698,654451,5034249156
2014,1,8422,24931,25587,163098088
2014,3,8425,20028,19982,138735080
2014,4,8417,16229,16282,99055328
2014,1,8419,24828,25202,139315792
2014,4,8419,24728,24897,139792372
2014,2,8423,26523,26283,154700249
2014,3,8423,26404,26280,155203637
2014,1,8424,20758,20935,118185096
2014,4,8424,20267,20447,116593490
2014,1,8428,3283,3290,19238131
2014,1,8432,27884,28252,165150615
2014,1,0063,4983,5140,27151227
