zone_id,target_year,cae_section,births_cae,a10
16J0909,2012,B,0.0,BE
16J0909,2012,C,5.0,BE
16J0909,2012,D,0.0,BE
16J0909,2012,E,0.0,BE
16J0909,2012,F,4.0,F
16J0909,2012,G,14.0,G
16J0909,2012,H,1.0,G
16J0909,2012,I,5.0,G
16J0909,2012,J,0.0,J
16J0909,2012,L,2.0,L
16J0909,2012,M,1.0,MN
16J0909,2012,N,4.0,MN
16J0909,2012,P,4.0,OPQ
16J0909,2012,Q,6.0,OPQ
16J0909,2012,R,2.0,RSU
16J0909,2012,S,2.0,RSU
16J0909,2013,A,225.0,A
16J0909,2013,B,0.0,BE
16J0909,2013,C,3.0,BE
16J0909,2013,D,0.0,BE
16J0909,2013,E,0.0,BE
16J0909,2013,F,10.0,F
16J0909,2013,G,11.0,G
16J0909,2013,H,1.0,G
16J0909,2013,I,9.0,G
16J0909,2013,J,0.0,J
16J0909,2013,L,0.0,L
16J0909,2013,M,1.0,MN
16J0909,2013,N,2.0,MN
16J0909,2013,P,5.0,OPQ
16J0909,2013,Q,5.0,OPQ
16J0909,2013,R,1.0,RSU
16J0909,2013,S,0.0,RSU
16J0909,2014,A,117.0,A
16J0909,2014,B,0.0,BE
16J0909,2014,C,1.0,BE
16J0909,2014,D,0.0,BE
16J0909,2014,E,0.0,BE
16J0909,2014,F,3.0,F
16J0909,2014,G,5.0,G
16J0909,2014,H,1.0,G
16J0909,2014,I,4.0,G
16J0909,2014,J,0.0,J
16J0909,2014,L,2.0,L
16J0909,2014,M,3.0,MN
16J0909,2014,N,10.0,MN
16J0909,2014,P,1.0,OPQ
16J0909,2014,Q,4.0,OPQ
16J0909,2014,R,1.0,RSU
16J0909,2014,S,6.0,RSU
16J0909,2015,A,66.0,A
16J0909,2015,B,0.0,BE
16J0909,2015,C,2.0,BE
16J0909,2015,D,0.0,BE
16J0909,2015,E,0.0,BE
16J0909,2015,F,6.0,F
16J0909,2015,G,6.0,G
16J0909,2015,H,1.0,G
16J0909,2015,I,3.0,G
16J0909,2015,J,0.0,J
16J0909,2015,L,1.0,L
16J0909,2015,M,2.0,MN
16J0909,2015,N,11.0,MN
16J0909,2015,P,2.0,OPQ
16J0909,2015,Q,6.0,OPQ
16J0909,2015,R,0.0,RSU
16J0909,2015,S,2.0,RSU
16J0909,2016,A,61.0,A
16J0909,2016,B,0.0,BE
16J0909,2016,C,0.0,BE
16J0909,2016,D,1.0,BE
16J0909,2016,E,0.0,BE
16J0909,2016,F,3.0,F
16J0909,2016,G,4.0,G
16J0909,2016,H,0.0,G
16J0909,2016,I,2.0,G
16J0909,2016,J,0.0,J
16J0909,2016,L,0.0,L
16J0909,2016,M,4.0,MN
16J0909,2016,N,10.0,MN
16J0909,2016,P,1.0,OPQ
16J0909,2016,Q,2.0,OPQ
16J0909,2016,R,0.0,RSU
16J0909,2016,S,0.0,RSU
16J0909,2017,A,44.0,A
16J0909,2017,B,0.0,BE
16J0909,2017,C,1.0,BE
16J0909,2017,D,0.0,BE
16J0909,2017,E,0.0,BE
16J0909,2017,F,2.0,F
16J0909,2017,G,9.0,G
16J0909,2017,H,1.0,G
16J0909,2017,I,5.0,G
16J0909,2017,J,2.0,J
16J0909,2017,L,0.0,L
16J0909,2017,M,3.0,MN
16J0909,2017,N,13.0,MN
16J0909,2017,P,3.0,OPQ
16J0909,2017,Q,4.0,OPQ
16J0909,2017,R,1.0,RSU
16J0909,2017,S,0.0,RSU
16J0909,2018,A,49.0,A
16J0909,2018,B,0.0,BE
16J0909,2018,C,5.0,BE
16J0909,2018,D,0.0,BE
16J0909,2018,E,0.0,BE
16J0909,2018,F,5.0,F
16J0909,2018,G,14.0,G
16J0909,2018,H,6.0,G
16J0909,2018,I,13.0,G
16J0909,2018,J,0.0,J
16J0909,2018,L,1.0,L
16J0909,2018,M,12.0,MN
16J0909,2018,N,9.0,MN
16J0909,2018,P,2.0,OPQ
16J0909,2018,Q,3.0,OPQ
16J0909,2018,R,0.0,RSU
16J0909,2018,S,3.0,RSU
16J0909,2019,A,47.0,A
16J0909,2019,B,0.0,BE
16J0909,2019,C,5.0,BE
16J0909,2019,D,0.0,BE
16J0909,2019,E,0.0,BE
16J0909,2019,F,2.0,F
16J0909,2019,G,6.0,G
16J0909,2019,H,1.0,G
16J0909,2019,I,7.0,G
16J0909,2019,J,0.0,J
16J0909,2019,L,1.0,L
16J0909,2019,M,1.0,MN
16J0909,2019,N,13.0,MN
16J0909,2019,P,2.0,OPQ
16J0909,2019,Q,2.0,OPQ
16J0909,2019,R,0.0,RSU
16J0909,2019,S,2.0,RSU
16J0909,2020,A,31.0,A
16J0909,2020,B,0.0,BE
16J0909,2020,C,2.0,BE
16J0909,2020,D,0.0,BE
16J0909,2020,E,0.0,BE
16J0909,2020,F,1.0,F
16J0909,2020,G,5.0,G
16J0909,2020,H,1.0,G
16J0909,2020,I,1.0,G
16J0909,2020,J,2.0,J
16J0909,2020,L,0.0,L
16J0909,2020,M,4.0,MN
16J0909,2020,N,8.0,MN
16J0909,2020,P,2.0,OPQ
16J0909,2020,Q,3.0,OPQ
16J0909,2020,R,0.0,RSU
16J0909,2020,S,3.0,RSU
16J0909,2021,A,31.0,A
16J0909,2021,B,0.0,BE
16J0909,2021,C,5.0,BE
16J0909,2021,D,0.0,BE
16J0909,2021,E,0.0,BE
16J0909,2021,F,1.0,F
16J0909,2021,G,7.0,G
16J0909,2021,H,1.0,G
16J0909,2021,I,5.0,G
16J0909,2021,J,1.0,J
16J0909,2021,L,1.0,L
16J0909,2021,M,2.0,MN
16J0909,2021,N,13.0,MN
16J0909,2021,P,3.0,OPQ
16J0909,2021,Q,4.0,OPQ
16J0909,2021,R,0.0,RSU
16J0909,2021,S,1.0,RSU
16J0909,2022,A,36.0,A
16J0909,2022,B,0.0,BE
16J0909,2022,C,0.0,BE
16J0909,2022,D,0.0,BE
16J0909,2022,E,0.0,BE
16J0909,2022,F,0.0,F
16J0909,2022,G,7.0,G
16J0909,2022,H,3.0,G
16J0909,2022,I,5.0,G
16J0909,2022,J,0.0,J
16J0909,2022,L,1.0,L
16J0909,2022,M,4.0,MN
16J0909,2022,N,10.0,MN
16J0909,2022,P,1.0,OPQ
16J0909,2022,Q,4.0,OPQ
16J0909,2022,R,5.0,RSU
16J0909,2022,S,1.0,RSU
16J0910,2008,A,9.0,A
16J0910,2008,B,1.0,BE
16J0910,2008,C,5.0,BE
16J0910,2008,D,0.0,BE
16J0910,2008,E,0.0,BE
16J0910,2008,F,7.0,F
16J0910,2008,G,28.0,G
16J0910,2008,H,0.0,G
16J0910,2008,I,6.0,G
16J0910,2008,J,3.0,J
16J0910,2008,L,0.0,L
16J0910,2008,M,8.0,MN
16J0910,2008,N,8.0,MN
16J0910,2008,P,11.0,OPQ
16J0910,2008,Q,11.0,OPQ
16J0910,2008,R,0.0,RSU
16J0910,2008,S,2.0,RSU
16J0910,2009,A,11.0,A
16J0910,2009,B,0.0,BE
16J0910,2009,C,8.0,BE
16J0910,2009,D,0.0,BE
16J0910,2009,E,0.0,BE
16J0910,2009,F,10.0,F
16J0910,2009,G,7.0,G
16J0910,2009,H,1.0,G
16J0910,2009,I,12.0,G
16J0910,2009,J,1.0,J
16J0910,2009,L,1.0,L
16J0910,2009,M,7.0,MN
16J0910,2009,N,9.0,MN
16J0910,2009,P,11.0,OPQ
16J0910,2009,Q,14.0,OPQ
16J0910,2009,R,0.0,RSU
16J0910,2009,S,3.0,RSU
16J0910,2010,A,8.0,A
16J0910,2010,B,0.0,BE
16J0910,2010,C,3.0,BE
16J0910,2010,D,0.0,BE
16J0910,2010,E,0.0,BE
16J0910,2010,F,9.0,F
16J0910,2010,G,13.0,G
16J0910,2010,H,3.0,G
16J0910,2010,I,5.0,G
16J0910,2010,J,0.0,J
16J0910,2010,L,0.0,L
16J0910,2010,M,6.0,MN
16J0910,2010,N,22.0,MN
16J0910,2010,P,8.0,OPQ
16J0910,2010,Q,8.0,OPQ
16J0910,2010,R,0.0,RSU
16J0910,2010,S,2.0,RSU
16J0910,2011,A,20.0,A
16J0910,2011,B,1.0,BE
16J0910,2011,C,3.0,BE
16J0910,2011,D,0.0,BE
16J0910,2011,E,0.0,BE
16J0910,2011,F,2.0,F
16J0910,2011,G,9.0,G
16J0910,2011,H,1.0,G
16J0910,2011,I,5.0,G
16J0910,2011,J,2.0,J
16J0910,2011,L,1.0,L
16J0910,2011,M,6.0,MN
16J0910,2011,N,14.0,MN
16J0910,2011,P,10.0,OPQ
16J0910,2011,Q,7.0,OPQ
16J0910,2011,R,3.0,RSU
16J0910,2011,S,2.0,RSU
16J0910,2012,A,42.0,A
16J0910,2012,B,1.0,BE
16J0910,2012,C,4.0,BE
16J0910,2012,D,0.0,BE
16J0910,2012,E,0.0,BE
16J0910,2012,F,3.0,F
16J0910,2012,G,5.0,G
16J0910,2012,H,0.0,G
16J0910,2012,I,3.0,G
16J0910,2012,J,1.0,J
16J0910,2012,L,1.0,L
16J0910,2012,M,4.0,MN
16J0910,2012,N,6.0,MN
16J0910,2012,P,4.0,OPQ
16J0910,2012,Q,7.0,OPQ
16J0910,2012,R,1.0,RSU
16J0910,2012,S,1.0,RSU
16J0910,2013,A,795.0,A
16J0910,2013,B,5.0,BE
16J0910,2013,C,7.0,BE
16J0910,2013,D,0.0,BE
16J0910,2013,E,0.0,BE
16J0910,2013,F,12.0,F
16J0910,2013,G,27.0,G
16J0910,2013,H,4.0,G
16J0910,2013,I,8.0,G
16J0910,2013,J,0.0,J
16J0910,2013,L,1.0,L
16J0910,2013,M,4.0,MN
16J0910,2013,N,15.0,MN
16J0910,2013,P,5.0,OPQ
16J0910,2013,Q,5.0,OPQ
16J0910,2013,R,1.0,RSU
16J0910,2013,S,3.0,RSU
16J0910,2014,A,147.0,A
16J0910,2014,B,0.0,BE
16J0910,2014,C,7.0,BE
16J0910,2014,D,0.0,BE
16J0910,2014,E,0.0,BE
16J0910,2014,F,5.0,F
16J0910,2014,G,16.0,G
16J0910,2014,H,2.0,G
16J0910,2014,I,11.0,G
16J0910,2014,J,0.0,J
16J0910,2014,L,0.0,L
16J0910,2014,M,9.0,MN
16J0910,2014,N,15.0,MN
16J0910,2014,P,7.0,OPQ
16J0910,2014,Q,11.0,OPQ
16J0910,2014,R,0.0,RSU
16J0910,2014,S,0.0,RSU
16J0910,2015,A,75.0,A
16J0910,2015,B,2.0,BE
16J0910,2015,C,8.0,BE
16J0910,2015,D,1.0,BE
16J0910,2015,E,0.0,BE
16J0910,2015,F,7.0,F
16J0910,2015,G,14.0,G
16J0910,2015,H,0.0,G
16J0910,2015,I,8.0,G
16J0910,2015,J,1.0,J
16J0910,2015,L,0.0,L
16J0910,2015,M,4.0,MN
16J0910,2015,N,7.0,MN
16J0910,2015,P,6.0,OPQ
16J0910,2015,Q,5.0,OPQ
16J0910,2015,R,2.0,RSU
16J0910,2015,S,2.0,RSU
16J0910,2016,A,72.0,A
16J0910,2016,B,0.0,BE
16J0910,2016,C,4.0,BE
16J0910,2016,D,4.0,BE
16J0910,2016,E,0.0,BE
16J0910,2016,F,7.0,F
16J0910,2016,G,10.0,G
16J0910,2016,H,0.0,G
16J0910,2016,I,7.0,G
16J0910,2016,J,0.0,J
16J0910,2016,L,0.0,L
16J0910,2016,M,6.0,MN
16J0910,2016,N,4.0,MN
16J0910,2016,P,6.0,OPQ
16J0910,2016,Q,8.0,OPQ
16J0910,2016,R,2.0,RSU
16J0910,2016,S,6.0,RSU
16J0910,2017,A,67.0,A
16J0910,2017,B,2.0,BE
16J0910,2017,C,3.0,BE
16J0910,2017,D,0.0,BE
16J0910,2017,E,0.0,BE
16J0910,2017,F,12.0,F
16J0910,2017,G,14.0,G
16J0910,2017,H,2.0,G
16J0910,2017,I,11.0,G
16J0910,2017,J,2.0,J
16J0910,2017,L,1.0,L
16J0910,2017,M,1.0,MN
16J0910,2017,N,19.0,MN
16J0910,2017,P,2.0,OPQ
16J0910,2017,Q,8.0,OPQ
16J0910,2017,R,4.0,RSU
16J0910,2017,S,1.0,RSU
16J0910,2018,A,78.0,A
16J0910,2018,B,2.0,BE
16J0910,2018,C,11.0,BE
16J0910,2018,D,1.0,BE
16J0910,2018,E,0.0,BE
16J0910,2018,F,30.0,F
16J0910,2018,G,36.0,G
16J0910,2018,H,6.0,G
16J0910,2018,I,19.0,G
16J0910,2018,J,2.0,J
16J0910,2018,L,1.0,L
16J0910,2018,M,14.0,MN
16J0910,2018,N,18.0,MN
16J0910,2018,P,5.0,OPQ
16J0910,2018,Q,2.0,OPQ
16J0910,2018,R,4.0,RSU
16J0910,2018,S,7.0,RSU
16J0910,2019,A,56.0,A
16J0910,2019,B,1.0,BE
16J0910,2019,C,4.0,BE
16J0910,2019,D,0.0,BE
16J0910,2019,E,0.0,BE
16J0910,2019,F,3.0,F
16J0910,2019,G,7.0,G
16J0910,2019,H,1.0,G
16J0910,2019,I,8.0,G
16J0910,2019,J,0.0,J
16J0910,2019,L,2.0,L
16J0910,2019,M,6.0,MN
16J0910,2019,N,19.0,MN
16J0910,2019,P,8.0,OPQ
16J0910,2019,Q,11.0,OPQ
16J0910,2019,R,1.0,RSU
16J0910,2019,S,7.0,RSU
16J0910,2020,A,48.0,A
16J0910,2020,B,0.0,BE
16J0910,2020,C,4.0,BE
16J0910,2020,D,0.0,BE
16J0910,2020,E,0.0,BE
16J0910,2020,F,3.0,F
16J0910,2020,G,14.0,G
16J0910,2020,H,0.0,G
16J0910,2020,I,2.0,G
16J0910,2020,J,1.0,J
16J0910,2020,L,0.0,L
16J0910,2020,M,3.0,MN
16J0910,2020,N,14.0,MN
16J0910,2020,P,1.0,OPQ
16J0910,2020,Q,7.0,OPQ
16J0910,2020,R,0.0,RSU
16J0910,2020,S,5.0,RSU
16J0910,2021,A,48.0,A
16J0910,2021,B,2.0,BE
16J0910,2021,C,4.0,BE
16J0910,2021,D,0.0,BE
16J0910,2021,E,0.0,BE
16J0910,2021,F,8.0,F
16J0910,2021,G,6.0,G
16J0910,2021,H,1.0,G
16J0910,2021,I,11.0,G
16J0910,2021,J,0.0,J
16J0910,2021,L,2.0,L
16J0910,2021,M,6.0,MN
16J0910,2021,N,16.0,MN
16J0910,2021,P,3.0,OPQ
16J0910,2021,Q,13.0,OPQ
16J0910,2021,R,2.0,RSU
16J0910,2021,S,4.0,RSU
16J0910,2022,A,35.0,A
16J0910,2022,B,1.0,BE
16J0910,2022,C,4.0,BE
16J0910,2022,D,1.0,BE
16J0910,2022,E,0.0,BE
16J0910,2022,F,3.0,F
16J0910,2022,G,9.0,G
16J0910,2022,H,1.0,G
16J0910,2022,I,3.0,G
16J0910,2022,J,0.0,J
16J0910,2022,L,4.0,L
16J0910,2022,M,5.0,MN
16J0910,2022,N,13.0,MN
16J0910,2022,P,7.0,OPQ
16J0910,2022,Q,10.0,OPQ
16J0910,2022,R,2.0,RSU
16J0910,2022,S,3.0,RSU
16J0911,2008,A,4.0,A
16J0911,2008,B,0.0,BE
16J0911,2008,C,4.0,BE
16J0911,2008,D,0.0,BE
16J0911,2008,E,2.0,BE
16J0911,2008,F,16.0,F
16J0911,2008,G,22.0,G
16J0911,2008,H,4.0,G
16J0911,2008,I,10.0,G
16J0911,2008,J,0.0,J
16J0911,2008,L,1.0,L
16J0911,2008,M,5.0,MN
16J0911,2008,N,9.0,MN
16J0911,2008,P,8.0,OPQ
16J0911,2008,Q,10.0,OPQ
16J0911,2008,R,1.0,RSU
16J0911,2008,S,7.0,RSU
16J0911,2009,A,9.0,A
16J0911,2009,B,1.0,BE
16J0911,2009,C,1.0,BE
16J0911,2009,D,0.0,BE
16J0911,2009,E,0.0,BE
16J0911,2009,F,12.0,F
16J0911,2009,G,10.0,G
16J0911,2009,H,0.0,G
16J0911,2009,I,16.0,G
16J0911,2009,J,0.0,J
16J0911,2009,L,1.0,L
16J0911,2009,M,4.0,MN
16J0911,2009,N,8.0,MN
16J0911,2009,P,18.0,OPQ
16J0911,2009,Q,5.0,OPQ
16J0911,2009,R,0.0,RSU
16J0911,2009,S,7.0,RSU
16J0911,2010,A,6.0,A
16J0911,2010,B,0.0,BE
16J0911,2010,C,2.0,BE
16J0911,2010,D,0.0,BE
16J0911,2010,E,0.0,BE
16J0911,2010,F,14.0,F
16J0911,2010,G,14.0,G
16J0911,2010,H,0.0,G
16J0911,2010,I,11.0,G
16J0911,2010,J,0.0,J
16J0911,2010,L,1.0,L
16J0911,2010,M,9.0,MN
16J0911,2010,N,19.0,MN
16J0911,2010,P,11.0,OPQ
16J0911,2010,Q,12.0,OPQ
16J0911,2010,R,1.0,RSU
16J0911,2010,S,3.0,RSU
16J0911,2011,A,17.0,A
16J0911,2011,B,0.0,BE
16J0911,2011,C,5.0,BE
16J0911,2011,D,0.0,BE
16J0911,2011,E,0.0,BE
16J0911,2011,F,16.0,F
16J0911,2011,G,14.0,G
16J0911,2011,H,2.0,G
16J0911,2011,I,13.0,G
16J0911,2011,J,1.0,J
16J0911,2011,L,3.0,L
16J0911,2011,M,4.0,MN
16J0911,2011,N,15.0,MN
16J0911,2011,P,7.0,OPQ
16J0911,2011,Q,8.0,OPQ
16J0911,2011,R,2.0,RSU
16J0911,2011,S,4.0,RSU
16J0911,2012,A,22.0,A
16J0911,2012,B,0.0,BE
16J0911,2012,C,3.0,BE
16J0911,2012,D,0.0,BE
16J0911,2012,E,0.0,BE
16J0911,2012,F,12.0,F
16J0911,2012,G,13.0,G
16J0911,2012,H,1.0,G
16J0911,2012,I,10.0,G
16J0911,2012,J,0.0,J
16J0911,2012,L,2.0,L
16J0911,2012,M,5.0,MN
16J0911,2012,N,8.0,MN
16J0911,2012,P,4.0,OPQ
16J0911,2012,Q,8.0,OPQ
16J0911,2012,R,2.0,RSU
16J0911,2012,S,3.0,RSU
16J0911,2013,A,167.0,A
16J0911,2013,B,0.0,BE
16J0911,2013,C,1.0,BE
16J0911,2013,D,0.0,BE
16J0911,2013,E,0.0,BE
16J0911,2013,F,10.0,F
16J0911,2013,G,23.0,G
16J0911,2013,H,2.0,G
16J0911,2013,I,12.0,G
16J0911,2013,J,0.0,J
16J0911,2013,L,1.0,L
16J0911,2013,M,5.0,MN
16J0911,2013,N,26.0,MN
16J0911,2013,P,5.0,OPQ
16J0911,2013,Q,5.0,OPQ
16J0911,2013,R,1.0,RSU
16J0911,2013,S,4.0,RSU
16J0911,2014,A,81.0,A
16J0911,2014,B,0.0,BE
16J0911,2014,C,9.0,BE
16J0911,2014,D,0.0,BE
16J0911,2014,E,0.0,BE
16J0911,2014,F,6.0,F
16J0911,2014,G,17.0,G
16J0911,2014,H,2.0,G
16J0911,2014,I,14.0,G
16J0911,2014,J,1.0,J
16J0911,2014,L,0.0,L
16J0911,2014,M,3.0,MN
16J0911,2014,N,17.0,MN
16J0911,2014,P,2.0,OPQ
16J0911,2014,Q,6.0,OPQ
16J0911,2014,R,0.0,RSU
16J0911,2014,S,4.0,RSU
16J0911,2015,A,35.0,A
16J0911,2015,B,0.0,BE
16J0911,2015,C,8.0,BE
16J0911,2015,D,0.0,BE
16J0911,2015,E,0.0,BE
16J0911,2015,F,17.0,F
16J0911,2015,G,15.0,G
16J0911,2015,H,3.0,G
16J0911,2015,I,23.0,G
16J0911,2015,J,3.0,J
16J0911,2015,L,1.0,L
16J0911,2015,M,4.0,MN
16J0911,2015,N,13.0,MN
16J0911,2015,P,6.0,OPQ
16J0911,2015,Q,11.0,OPQ
16J0911,2015,R,1.0,RSU
16J0911,2015,S,4.0,RSU
16J0911,2016,A,34.0,A
16J0911,2016,B,0.0,BE
16J0911,2016,C,4.0,BE
16J0911,2016,D,2.0,BE
16J0911,2016,E,0.0,BE
16J0911,2016,F,22.0,F
16J0911,2016,G,10.0,G
16J0911,2016,H,2.0,G
16J0911,2016,I,10.0,G
16J0911,2016,J,0.0,J
16J0911,2016,L,0.0,L
16J0911,2016,M,5.0,MN
16J0911,2016,N,12.0,MN
16J0911,2016,P,8.0,OPQ
16J0911,2016,Q,10.0,OPQ
16J0911,2016,R,0.0,RSU
16J0911,2016,S,3.0,RSU
16J0911,2017,A,26.0,A
16J0911,2017,B,0.0,BE
16J0911,2017,C,9.0,BE
16J0911,2017,D,0.0,BE
16J0911,2017,E,0.0,BE
16J0911,2017,F,15.0,F
16J0911,2017,G,12.0,G
16J0911,2017,H,3.0,G
16J0911,2017,I,12.0,G
16J0911,2017,J,0.0,J
16J0911,2017,L,3.0,L
16J0911,2017,M,11.0,MN
16J0911,2017,N,14.0,MN
16J0911,2017,P,3.0,OPQ
16J0911,2017,Q,7.0,OPQ
16J0911,2017,R,3.0,RSU
16J0911,2017,S,3.0,RSU
16J0911,2018,A,34.0,A
16J0911,2018,B,0.0,BE
16J0911,2018,C,7.0,BE
16J0911,2018,D,0.0,BE
16J0911,2018,E,0.0,BE
16J0911,2018,F,31.0,F
16J0911,2018,G,14.0,G
16J0911,2018,H,2.0,G
16J0911,2018,I,26.0,G
16J0911,2018,J,2.0,J
16J0911,2018,L,3.0,L
16J0911,2018,M,8.0,MN
16J0911,2018,N,26.0,MN
16J0911,2018,P,7.0,OPQ
16J0911,2018,Q,7.0,OPQ
16J0911,2018,R,1.0,RSU
16J0911,2018,S,3.0,RSU
16J0911,2019,A,27.0,A
16J0911,2019,B,0.0,BE
16J0911,2019,C,3.0,BE
16J0911,2019,D,0.0,BE
16J0911,2019,E,0.0,BE
16J0911,2019,F,16.0,F
16J0911,2019,G,15.0,G
16J0911,2019,H,1.0,G
16J0911,2019,I,10.0,G
16J0911,2019,J,1.0,J
16J0911,2019,L,1.0,L
16J0911,2019,M,13.0,MN
16J0911,2019,N,23.0,MN
16J0911,2019,P,3.0,OPQ
16J0911,2019,Q,8.0,OPQ
16J0911,2019,R,0.0,RSU
16J0911,2019,S,5.0,RSU
16J0911,2020,A,31.0,A
16J0911,2020,B,0.0,BE
16J0911,2020,C,4.0,BE
16J0911,2020,D,0.0,BE
16J0911,2020,E,0.0,BE
16J0911,2020,F,17.0,F
16J0911,2020,G,8.0,G
16J0911,2020,H,1.0,G
16J0911,2020,I,14.0,G
16J0911,2020,J,0.0,J
16J0911,2020,L,2.0,L
16J0911,2020,M,6.0,MN
16J0911,2020,N,13.0,MN
16J0911,2020,P,2.0,OPQ
16J0911,2020,Q,6.0,OPQ
16J0911,2020,R,4.0,RSU
16J0911,2020,S,3.0,RSU
16J0911,2021,A,27.0,A
16J0911,2021,B,0.0,BE
16J0911,2021,C,5.0,BE
16J0911,2021,D,0.0,BE
16J0911,2021,E,0.0,BE
16J0911,2021,F,8.0,F
16J0911,2021,G,10.0,G
16J0911,2021,H,0.0,G
16J0911,2021,I,5.0,G
16J0911,2021,J,2.0,J
16J0911,2021,L,2.0,L
16J0911,2021,M,7.0,MN
16J0911,2021,N,17.0,MN
16J0911,2021,P,2.0,OPQ
16J0911,2021,Q,14.0,OPQ
16J0911,2021,R,0.0,RSU
16J0911,2021,S,3.0,RSU
16J0911,2022,A,27.0,A
16J0911,2022,B,0.0,BE
16J0911,2022,C,4.0,BE
16J0911,2022,D,2.0,BE
16J0911,2022,E,0.0,BE
16J0911,2022,F,11.0,F
16J0911,2022,G,16.0,G
16J0911,2022,H,1.0,G
16J0911,2022,I,14.0,G
16J0911,2022,J,0.0,J
16J0911,2022,L,2.0,L
16J0911,2022,M,9.0,MN
16J0911,2022,N,9.0,MN
16J0911,2022,P,3.0,OPQ
16J0911,2022,Q,10.0,OPQ
16J0911,2022,R,2.0,RSU
16J0911,2022,S,3.0,RSU
16J0912,2008,A,4.0,A
16J0912,2008,B,0.0,BE
16J0912,2008,C,11.0,BE
16J0912,2008,D,0.0,BE
16J0912,2008,E,0.0,BE
16J0912,2008,F,14.0,F
16J0912,2008,G,45.0,G
16J0912,2008,H,4.0,G
16J0912,2008,I,21.0,G
16J0912,2008,J,2.0,J
16J0912,2008,L,5.0,L
16J0912,2008,M,16.0,MN
16J0912,2008,N,40.0,MN
16J0912,2008,P,30.0,OPQ
16J0912,2008,Q,12.0,OPQ
16J0912,2008,R,9.0,RSU
16J0912,2008,S,7.0,RSU
16J0912,2009,A,9.0,A
16J0912,2009,B,0.0,BE
16J0912,2009,C,12.0,BE
16J0912,2009,D,0.0,BE
16J0912,2009,E,0.0,BE
16J0912,2009,F,15.0,F
16J0912,2009,G,46.0,G
16J0912,2009,H,3.0,G
16J0912,2009,I,13.0,G
16J0912,2009,J,3.0,J
16J0912,2009,L,1.0,L
16J0912,2009,M,12.0,MN
16J0912,2009,N,51.0,MN
16J0912,2009,P,49.0,OPQ
16J0912,2009,Q,21.0,OPQ
16J0912,2009,R,5.0,RSU
16J0912,2009,S,7.0,RSU
16J0912,2010,A,9.0,A
16J0912,2010,B,1.0,BE
16J0912,2010,C,8.0,BE
16J0912,2010,D,0.0,BE
16J0912,2010,E,1.0,BE
16J0912,2010,F,19.0,F
16J0912,2010,G,44.0,G
16J0912,2010,H,2.0,G
16J0912,2010,I,12.0,G
16J0912,2010,J,2.0,J
16J0912,2010,L,2.0,L
16J0912,2010,M,20.0,MN
16J0912,2010,N,45.0,MN
16J0912,2010,P,26.0,OPQ
16J0912,2010,Q,19.0,OPQ
16J0912,2010,R,11.0,RSU
16J0912,2010,S,11.0,RSU
16J0912,2011,A,16.0,A
16J0912,2011,B,0.0,BE
16J0912,2011,C,14.0,BE
16J0912,2011,D,0.0,BE
16J0912,2011,E,0.0,BE
16J0912,2011,F,4.0,F
16J0912,2011,G,41.0,G
16J0912,2011,H,4.0,G
16J0912,2011,I,14.0,G
16J0912,2011,J,0.0,J
16J0912,2011,L,2.0,L
16J0912,2011,M,20.0,MN
16J0912,2011,N,42.0,MN
16J0912,2011,P,36.0,OPQ
16J0912,2011,Q,21.0,OPQ
16J0912,2011,R,2.0,RSU
16J0912,2011,S,7.0,RSU
16J0912,2012,A,10.0,A
16J0912,2012,B,0.0,BE
16J0912,2012,C,5.0,BE
16J0912,2012,D,0.0,BE
16J0912,2012,E,0.0,BE
16J0912,2012,F,10.0,F
16J0912,2012,G,34.0,G
16J0912,2012,H,1.0,G
16J0912,2012,I,18.0,G
16J0912,2012,J,4.0,J
16J0912,2012,L,4.0,L
16J0912,2012,M,11.0,MN
16J0912,2012,N,36.0,MN
16J0912,2012,P,24.0,OPQ
16J0912,2012,Q,20.0,OPQ
16J0912,2012,R,10.0,RSU
16J0912,2012,S,7.0,RSU
16J0912,2013,A,153.0,A
16J0912,2013,B,0.0,BE
16J0912,2013,C,12.0,BE
16J0912,2013,D,0.0,BE
16J0912,2013,E,0.0,BE
16J0912,2013,F,23.0,F
16J0912,2013,G,40.0,G
16J0912,2013,H,0.0,G
16J0912,2013,I,27.0,G
16J0912,2013,J,2.0,J
16J0912,2013,L,2.0,L
16J0912,2013,M,13.0,MN
16J0912,2013,N,23.0,MN
16J0912,2013,P,22.0,OPQ
16J0912,2013,Q,19.0,OPQ
16J0912,2013,R,6.0,RSU
16J0912,2013,S,21.0,RSU
16J0912,2014,A,43.0,A
16J0912,2014,B,0.0,BE
16J0912,2014,C,6.0,BE
16J0912,2014,D,2.0,BE
16J0912,2014,E,0.0,BE
16J0912,2014,F,11.0,F
16J0912,2014,G,31.0,G
16J0912,2014,H,3.0,G
16J0912,2014,I,21.0,G
16J0912,2014,J,0.0,J
16J0912,2014,L,5.0,L
16J0912,2014,M,10.0,MN
16J0912,2014,N,44.0,MN
16J0912,2014,P,22.0,OPQ
16J0912,2014,Q,15.0,OPQ
16J0912,2014,R,4.0,RSU
16J0912,2014,S,11.0,RSU
16J0912,2015,A,46.0,A
16J0912,2015,B,0.0,BE
16J0912,2015,C,6.0,BE
16J0912,2015,D,0.0,BE
16J0912,2015,E,0.0,BE
16J0912,2015,F,4.0,F
16J0912,2015,G,41.0,G
