zone_id,target_year,a10,births
PT_16J,2015,JZ,28.0
PT_16J,2015,KZ,0.0
PT_16J,2015,LZ,30.0
PT_16J,2015,MN,644.0
PT_16J,2015,OPQ,398.0
PT_16J,2015,RSU,154.0
PT_16J,2016,A,523.0
PT_16J,2016,BE,198.0
PT_16J,2016,FZ,172.0
PT_16J,2016,GI,632.0
PT_16J,2016,JZ,24.0
PT_16J,2016,KZ,0.0
PT_16J,2016,LZ,26.0
PT_16J,2016,MN,605.0
PT_16J,2016,OPQ,424.0
PT_16J,2016,RSU,147.0
PT_16J,2017,A,490.0
PT_16J,2017,BE,93.0
PT_16J,2017,FZ,152.0
PT_16J,2017,GI,616.0
PT_16J,2017,JZ,39.0
PT_16J,2017,KZ,0.0
PT_16J,2017,LZ,35.0
PT_16J,2017,MN,646.0
PT_16J,2017,OPQ,431.0
PT_16J,2017,RSU,175.0
PT_16J,2018,A,550.0
PT_16J,2018,BE,141.0
PT_16J,2018,FZ,241.0
PT_16J,2018,GI,769.0
PT_16J,2018,JZ,33.0
PT_16J,2018,KZ,0.0
PT_16J,2018,LZ,54.0
PT_16J,2018,MN,708.0
PT_16J,2018,OPQ,476.0
PT_16J,2018,RSU,173.0
PT_16J,2019,A,516.0
PT_16J,2019,BE,92.0
PT_16J,2019,FZ,171.0
PT_16J,2019,GI,624.0
PT_16J,2019,JZ,43.0
PT_16J,2019,KZ,0.0
PT_16J,2019,LZ,48.0
PT_16J,2019,MN,643.0
PT_16J,2019,OPQ,417.0
PT_16J,2019,RSU,153.0
PT_16J,2020,A,385.0
PT_16J,2020,BE,89.0
PT_16J,2020,FZ,156.0
PT_16J,2020,GI,517.0
PT_16J,2020,JZ,39.0
PT_16J,2020,KZ,0.0
PT_16J,2020,LZ,54.0
PT_16J,2020,MN,573.0
PT_16J,2020,OPQ,376.0
PT_16J,2020,RSU,142.0
PT_16J,2021,A,440.0
PT_16J,2021,BE,104.0
PT_16J,2021,FZ,170.0
PT_16J,2021,GI,524.0
PT_16J,2021,JZ,66.0
PT_16J,2021,KZ,0.0
PT_16J,2021,LZ,60.0
PT_16J,2021,MN,665.0
PT_16J,2021,OPQ,480.0
PT_16J,2021,RSU,134.0
PT_16J,2022,A,412.0
PT_16J,2022,BE,113.0
PT_16J,2022,FZ,159.0
PT_16J,2022,GI,582.0
PT_16J,2022,JZ,59.0
PT_16J,2022,KZ,0.0
PT_16J,2022,LZ,51.0
PT_16J,2022,MN,779.0
PT_16J,2022,OPQ,569.0
PT_16J,2022,RSU,212.0
PT_16J,2023,A,462.0
PT_16J,2023,BE,99.0
PT_16J,2023,FZ,181.0
PT_16J,2023,GI,634.0
PT_16J,2023,JZ,83.0
PT_16J,2023,KZ,0.0
PT_16J,2023,LZ,59.0
PT_16J,2023,MN,882.0
PT_16J,2023,OPQ,425.0
PT_16J,2023,RSU,206.0
PT_16J,2024,A,455.0
PT_16J,2024,BE,107.0
PT_16J,2024,FZ,224.0
PT_16J,2024,GI,659.0
PT_16J,2024,JZ,93.0
PT_16J,2024,KZ,0.0
PT_16J,2024,LZ,74.0
PT_16J,2024,MN,874.0
PT_16J,2024,OPQ,476.0
PT_16J,2024,RSU,272.0
PT_170,2008,A,510.0
PT_170,2008,BE,1319.0
PT_170,2008,FZ,4229.0
PT_170,2008,GI,12278.0
PT_170,2008,JZ,1327.0
PT_170,2008,KZ,0.0
PT_170,2008,LZ,1286.0
PT_170,2008,MN,29214.0
PT_170,2008,OPQ,6272.0
PT_170,2008,RSU,5563.0
PT_170,2009,A,405.0
PT_170,2009,BE,1072.0
PT_170,2009,FZ,2940.0
PT_170,2009,GI,10051.0
PT_170,2009,JZ,993.0
PT_170,2009,KZ,0.0
PT_170,2009,LZ,991.0
PT_170,2009,MN,23311.0
PT_170,2009,OPQ,6013.0
PT_170,2009,RSU,4363.0
PT_170,2010,A,416.0
PT_170,2010,BE,893.0
PT_170,2010,FZ,2171.0
PT_170,2010,GI,8752.0
PT_170,2010,JZ,1008.0
PT_170,2010,KZ,0.0
PT_170,2010,LZ,1006.0
PT_170,2010,MN,21222.0
PT_170,2010,OPQ,5537.0
PT_170,2010,RSU,3718.0
PT_170,2011,A,601.0
PT_170,2011,BE,1027.0
PT_170,2011,FZ,2038.0
PT_170,2011,GI,9629.0
PT_170,2011,JZ,1193.0
PT_170,2011,KZ,0.0
PT_170,2011,LZ,922.0
PT_170,2011,MN,20315.0
PT_170,2011,OPQ,5567.0
PT_170,2011,RSU,4417.0
PT_170,2012,A,591.0
PT_170,2012,BE,927.0
PT_170,2012,FZ,1733.0
PT_170,2012,GI,9463.0
PT_170,2012,JZ,1128.0
PT_170,2012,KZ,0.0
PT_170,2012,LZ,948.0
PT_170,2012,MN,19366.0
PT_170,2012,OPQ,4888.0
PT_170,2012,RSU,3771.0
PT_170,2013,A,2355.0
PT_170,2013,BE,1062.0
PT_170,2013,FZ,1956.0
PT_170,2013,GI,10571.0
PT_170,2013,JZ,1146.0
PT_170,2013,KZ,0.0
PT_170,2013,LZ,1121.0
PT_170,2013,MN,20561.0
PT_170,2013,OPQ,5061.0
PT_170,2013,RSU,4334.0
PT_170,2014,A,1562.0
PT_170,2014,BE,1097.0
PT_170,2014,FZ,1946.0
PT_170,2014,GI,10689.0
PT_170,2014,JZ,1235.0
PT_170,2014,KZ,0.0
PT_170,2014,LZ,1643.0
PT_170,2014,MN,23247.0
PT_170,2014,OPQ,5908.0
PT_170,2014,RSU,4536.0
PT_170,2015,A,1206.0
PT_170,2015,BE,1164.0
PT_170,2015,FZ,2184.0
PT_170,2015,GI,12612.0
PT_170,2015,JZ,1277.0
PT_170,2015,KZ,0.0
PT_170,2015,LZ,2046.0
PT_170,2015,MN,24846.0
PT_170,2015,OPQ,6345.0
PT_170,2015,RSU,4957.0
PT_170,2016,A,1029.0
PT_170,2016,BE,1404.0
PT_170,2016,FZ,2242.0
PT_170,2016,GI,12403.0
PT_170,2016,JZ,1350.0
PT_170,2016,KZ,0.0
PT_170,2016,LZ,2651.0
PT_170,2016,MN,25963.0
PT_170,2016,OPQ,6159.0
PT_170,2016,RSU,5426.0
PT_170,2017,A,1066.0
PT_170,2017,BE,1097.0
PT_170,2017,FZ,2562.0
PT_170,2017,GI,13177.0
PT_170,2017,JZ,1657.0
PT_170,2017,KZ,0.0
PT_170,2017,LZ,3399.0
PT_170,2017,MN,28508.0
PT_170,2017,OPQ,6472.0
PT_170,2017,RSU,5951.0
PT_170,2018,A,1110.0
PT_170,2018,BE,1113.0
PT_170,2018,FZ,3089.0
PT_170,2018,GI,14723.0
PT_170,2018,JZ,1914.0
PT_170,2018,KZ,0.0
PT_170,2018,LZ,3710.0
PT_170,2018,MN,28433.0
PT_170,2018,OPQ,6465.0
PT_170,2018,RSU,5584.0
PT_170,2019,A,825.0
PT_170,2019,BE,1217.0
PT_170,2019,FZ,3489.0
PT_170,2019,GI,15834.0
PT_170,2019,JZ,2206.0
PT_170,2019,KZ,0.0
PT_170,2019,LZ,3486.0
PT_170,2019,MN,29497.0
PT_170,2019,OPQ,6166.0
PT_170,2019,RSU,5588.0
PT_170,2020,A,719.0
PT_170,2020,BE,987.0
PT_170,2020,FZ,2770.0
PT_170,2020,GI,10810.0
PT_170,2020,JZ,1641.0
PT_170,2020,KZ,0.0
PT_170,2020,LZ,2684.0
PT_170,2020,MN,21196.0
PT_170,2020,OPQ,5605.0
PT_170,2020,RSU,4210.0
PT_170,2021,A,760.0
PT_170,2021,BE,1177.0
PT_170,2021,FZ,3331.0
PT_170,2021,GI,11722.0
PT_170,2021,JZ,2610.0
PT_170,2021,KZ,0.0
PT_170,2021,LZ,3428.0
PT_170,2021,MN,29279.0
PT_170,2021,OPQ,7292.0
PT_170,2021,RSU,4783.0
PT_170,2022,A,711.0
PT_170,2022,BE,1507.0
PT_170,2022,FZ,3726.0
PT_170,2022,GI,15119.0
PT_170,2022,JZ,3708.0
PT_170,2022,KZ,0.0
PT_170,2022,LZ,3637.0
PT_170,2022,MN,38923.0
PT_170,2022,OPQ,7821.0
PT_170,2022,RSU,6467.0
PT_170,2023,A,837.0
PT_170,2023,BE,1316.0
PT_170,2023,FZ,4079.0
PT_170,2023,GI,18483.0
PT_170,2023,JZ,4145.0
PT_170,2023,KZ,0.0
PT_170,2023,LZ,3076.0
PT_170,2023,MN,40296.0
PT_170,2023,OPQ,7925.0
PT_170,2023,RSU,7035.0
PT_170,2024,A,789.0
PT_170,2024,BE,1337.0
PT_170,2024,FZ,4168.0
PT_170,2024,GI,17866.0
PT_170,2024,JZ,3934.0
PT_170,2024,KZ,0.0
PT_170,2024,LZ,2868.0
PT_170,2024,MN,39391.0
PT_170,2024,OPQ,8083.0
PT_170,2024,RSU,7108.0
PT_181,2008,A,283.0
PT_181,2008,BE,49.0
PT_181,2008,FZ,149.0
PT_181,2008,GI,408.0
PT_181,2008,JZ,12.0
PT_181,2008,KZ,0.0
PT_181,2008,LZ,29.0
PT_181,2008,MN,440.0
PT_181,2008,OPQ,177.0
PT_181,2008,RSU,138.0
PT_181,2009,A,174.0
PT_181,2009,BE,37.0
PT_181,2009,FZ,94.0
PT_181,2009,GI,322.0
PT_181,2009,JZ,8.0
PT_181,2009,KZ,0.0
PT_181,2009,LZ,19.0
PT_181,2009,MN,329.0
PT_181,2009,OPQ,182.0
PT_181,2009,RSU,113.0
PT_181,2010,A,283.0
PT_181,2010,BE,41.0
PT_181,2010,FZ,86.0
PT_181,2010,GI,277.0
PT_181,2010,JZ,10.0
PT_181,2010,KZ,0.0
PT_181,2010,LZ,12.0
PT_181,2010,MN,354.0
PT_181,2010,OPQ,177.0
PT_181,2010,RSU,118.0
PT_181,2011,A,356.0
PT_181,2011,BE,43.0
PT_181,2011,FZ,96.0
PT_181,2011,GI,339.0
PT_181,2011,JZ,13.0
PT_181,2011,KZ,0.0
PT_181,2011,LZ,12.0
PT_181,2011,MN,350.0
PT_181,2011,OPQ,116.0
PT_181,2011,RSU,125.0
PT_181,2012,A,279.0
PT_181,2012,BE,34.0
PT_181,2012,FZ,76.0
PT_181,2012,GI,321.0
PT_181,2012,JZ,7.0
PT_181,2012,KZ,0.0
PT_181,2012,LZ,11.0
PT_181,2012,MN,331.0
PT_181,2012,OPQ,119.0
PT_181,2012,RSU,147.0
PT_181,2013,A,526.0
PT_181,2013,BE,49.0
PT_181,2013,FZ,92.0
PT_181,2013,GI,364.0
PT_181,2013,JZ,16.0
PT_181,2013,KZ,0.0
PT_181,2013,LZ,17.0
PT_181,2013,MN,338.0
PT_181,2013,OPQ,131.0
PT_181,2013,RSU,169.0
PT_181,2014,A,526.0
PT_181,2014,BE,59.0
PT_181,2014,FZ,83.0
PT_181,2014,GI,392.0
PT_181,2014,JZ,13.0
PT_181,2014,KZ,0.0
PT_181,2014,LZ,18.0
PT_181,2014,MN,361.0
PT_181,2014,OPQ,122.0
PT_181,2014,RSU,162.0
PT_181,2015,A,527.0
PT_181,2015,BE,53.0
PT_181,2015,FZ,85.0
PT_181,2015,GI,468.0
PT_181,2015,JZ,9.0
PT_181,2015,KZ,0.0
PT_181,2015,LZ,24.0
PT_181,2015,MN,371.0
PT_181,2015,OPQ,146.0
PT_181,2015,RSU,141.0
PT_181,2016,A,575.0
PT_181,2016,BE,67.0
PT_181,2016,FZ,91.0
PT_181,2016,GI,390.0
PT_181,2016,JZ,16.0
PT_181,2016,KZ,0.0
PT_181,2016,LZ,38.0
PT_181,2016,MN,403.0
PT_181,2016,OPQ,136.0
PT_181,2016,RSU,155.0
PT_181,2017,A,504.0
PT_181,2017,BE,47.0
PT_181,2017,FZ,86.0
PT_181,2017,GI,429.0
PT_181,2017,JZ,13.0
PT_181,2017,KZ,0.0
PT_181,2017,LZ,34.0
PT_181,2017,MN,449.0
PT_181,2017,OPQ,140.0
PT_181,2017,RSU,158.0
PT_181,2018,A,501.0
PT_181,2018,BE,64.0
PT_181,2018,FZ,111.0
PT_181,2018,GI,482.0
PT_181,2018,JZ,11.0
PT_181,2018,KZ,0.0
PT_181,2018,LZ,34.0
PT_181,2018,MN,448.0
PT_181,2018,OPQ,148.0
PT_181,2018,RSU,151.0
PT_181,2019,A,344.0
PT_181,2019,BE,32.0
PT_181,2019,FZ,96.0
PT_181,2019,GI,410.0
PT_181,2019,JZ,16.0
PT_181,2019,KZ,0.0
PT_181,2019,LZ,48.0
PT_181,2019,MN,382.0
PT_181,2019,OPQ,130.0
PT_181,2019,RSU,161.0
PT_181,2020,A,367.0
PT_181,2020,BE,41.0
PT_181,2020,FZ,87.0
PT_181,2020,GI,306.0
PT_181,2020,JZ,6.0
PT_181,2020,KZ,0.0
PT_181,2020,LZ,53.0
PT_181,2020,MN,395.0
PT_181,2020,OPQ,112.0
PT_181,2020,RSU,120.0
PT_181,2021,A,398.0
PT_181,2021,BE,44.0
PT_181,2021,FZ,113.0
PT_181,2021,GI,368.0
PT_181,2021,JZ,13.0
PT_181,2021,KZ,0.0
PT_181,2021,LZ,45.0
PT_181,2021,MN,452.0
PT_181,2021,OPQ,132.0
PT_181,2021,RSU,110.0
PT_181,2022,A,351.0
PT_181,2022,BE,67.0
PT_181,2022,FZ,162.0
PT_181,2022,GI,464.0
PT_181,2022,JZ,19.0
PT_181,2022,KZ,0.0
PT_181,2022,LZ,59.0
PT_181,2022,MN,575.0
PT_181,2022,OPQ,181.0
PT_181,2022,RSU,177.0
PT_181,2023,A,428.0
PT_181,2023,BE,45.0
PT_181,2023,FZ,150.0
PT_181,2023,GI,670.0
PT_181,2023,JZ,24.0
PT_181,2023,KZ,0.0
PT_181,2023,LZ,35.0
PT_181,2023,MN,646.0
PT_181,2023,OPQ,172.0
PT_181,2023,RSU,217.0
PT_181,2024,A,371.0
PT_181,2024,BE,58.0
PT_181,2024,FZ,193.0
PT_181,2024,GI,627.0
PT_181,2024,JZ,25.0
PT_181,2024,KZ,0.0
PT_181,2024,LZ,57.0
PT_181,2024,MN,639.0
PT_181,2024,OPQ,152.0
PT_181,2024,RSU,248.0
PT_184,2008,A,226.0
PT_184,2008,BE,59.0
PT_184,2008,FZ,125.0
PT_184,2008,GI,475.0
PT_184,2008,JZ,14.0
PT_184,2008,KZ,0.0
PT_184,2008,LZ,20.0
PT_184,2008,MN,481.0
PT_184,2008,OPQ,291.0
PT_184,2008,RSU,87.0
PT_184,2009,A,213.0
PT_184,2009,BE,57.0
PT_184,2009,FZ,92.0
PT_184,2009,GI,397.0
PT_184,2009,JZ,10.0
PT_184,2009,KZ,0.0
PT_184,2009,LZ,15.0
PT_184,2009,MN,364.0
PT_184,2009,OPQ,286.0
PT_184,2009,RSU,94.0
PT_184,2010,A,187.0
PT_184,2010,BE,29.0
PT_184,2010,FZ,57.0
PT_184,2010,GI,382.0
PT_184,2010,JZ,4.0
PT_184,2010,KZ,0.0
PT_184,2010,LZ,5.0
PT_184,2010,MN,386.0
PT_184,2010,OPQ,247.0
PT_184,2010,RSU,78.0
PT_184,2011,A,272.0
PT_184,2011,BE,41.0
PT_184,2011,FZ,72.0
PT_184,2011,GI,401.0
PT_184,2011,JZ,10.0
PT_184,2011,KZ,0.0
PT_184,2011,LZ,8.0
PT_184,2011,MN,350.0
PT_184,2011,OPQ,220.0
PT_184,2011,RSU,99.0
PT_184,2012,A,423.0
PT_184,2012,BE,56.0
PT_184,2012,FZ,54.0
PT_184,2012,GI,414.0
PT_184,2012,JZ,6.0
PT_184,2012,KZ,0.0
PT_184,2012,LZ,13.0
PT_184,2012,MN,334.0
PT_184,2012,OPQ,197.0
PT_184,2012,RSU,63.0
PT_184,2013,A,1056.0
PT_184,2013,BE,63.0
PT_184,2013,FZ,73.0
PT_184,2013,GI,478.0
PT_184,2013,JZ,8.0
PT_184,2013,KZ,0.0
PT_184,2013,LZ,8.0
PT_184,2013,MN,324.0
PT_184,2013,OPQ,235.0
PT_184,2013,RSU,68.0
PT_184,2014,A,763.0
PT_184,2014,BE,62.0
PT_184,2014,FZ,69.0
PT_184,2014,GI,425.0
PT_184,2014,JZ,9.0
PT_184,2014,KZ,0.0
PT_184,2014,LZ,9.0
PT_184,2014,MN,312.0
PT_184,2014,OPQ,234.0
PT_184,2014,RSU,87.0
PT_184,2015,A,518.0
PT_184,2015,BE,67.0
PT_184,2015,FZ,66.0
PT_184,2015,GI,470.0
PT_184,2015,JZ,13.0
PT_184,2015,KZ,0.0
PT_184,2015,LZ,14.0
PT_184,2015,MN,406.0
PT_184,2015,OPQ,263.0
PT_184,2015,RSU,90.0
PT_184,2016,A,479.0
PT_184,2016,BE,67.0
PT_184,2016,FZ,72.0
PT_184,2016,GI,477.0
PT_184,2016,JZ,13.0
PT_184,2016,KZ,0.0
PT_184,2016,LZ,26.0
PT_184,2016,MN,437.0
PT_184,2016,OPQ,222.0
PT_184,2016,RSU,92.0
PT_184,2017,A,570.0
PT_184,2017,BE,67.0
PT_184,2017,FZ,77.0
PT_184,2017,GI,453.0
PT_184,2017,JZ,14.0
PT_184,2017,KZ,0.0
PT_184,2017,LZ,17.0
PT_184,2017,MN,481.0
PT_184,2017,OPQ,262.0
PT_184,2017,RSU,102.0
PT_184,2018,A,618.0
PT_184,2018,BE,79.0
PT_184,2018,FZ,97.0
PT_184,2018,GI,560.0
PT_184,2018,JZ,17.0
PT_184,2018,KZ,0.0
PT_184,2018,LZ,32.0
PT_184,2018,MN,461.0
PT_184,2018,OPQ,251.0
PT_184,2018,RSU,108.0
PT_184,2019,A,429.0
PT_184,2019,BE,55.0
PT_184,2019,FZ,78.0
PT_184,2019,GI,454.0
PT_184,2019,JZ,18.0
PT_184,2019,KZ,0.0
PT_184,2019,LZ,34.0
PT_184,2019,MN,433.0
PT_184,2019,OPQ,255.0
PT_184,2019,RSU,99.0
PT_184,2020,A,363.0
PT_184,2020,BE,57.0
PT_184,2020,FZ,82.0
PT_184,2020,GI,335.0
PT_184,2020,JZ,9.0
PT_184,2020,KZ,0.0
PT_184,2020,LZ,25.0
PT_184,2020,MN,352.0
PT_184,2020,OPQ,200.0
PT_184,2020,RSU,76.0
PT_184,2021,A,438.0
PT_184,2021,BE,47.0
PT_184,2021,FZ,104.0
PT_184,2021,GI,332.0
PT_184,2021,JZ,19.0
PT_184,2021,KZ,0.0
PT_184,2021,LZ,30.0
PT_184,2021,MN,467.0
PT_184,2021,OPQ,221.0
PT_184,2021,RSU,99.0
PT_184,2022,A,423.0
PT_184,2022,BE,61.0
PT_184,2022,FZ,104.0
PT_184,2022,GI,413.0
PT_184,2022,JZ,19.0
PT_184,2022,KZ,0.0
PT_184,2022,LZ,52.0
PT_184,2022,MN,498.0
PT_184,2022,OPQ,283.0
PT_184,2022,RSU,116.0
PT_184,2023,A,535.0
PT_184,2023,BE,70.0
PT_184,2023,FZ,114.0
PT_184,2023,GI,505.0
PT_184,2023,JZ,18.0
PT_184,2023,KZ,0.0
PT_184,2023,LZ,34.0
PT_184,2023,MN,540.0
PT_184,2023,OPQ,241.0
PT_184,2023,RSU,148.0
PT_184,2024,A,452.0
PT_184,2024,BE,69.0
PT_184,2024,FZ,112.0
PT_184,2024,GI,501.0
PT_184,2024,JZ,24.0
PT_184,2024,KZ,0.0
PT_184,2024,LZ,31.0
PT_184,2024,MN,576.0
PT_184,2024,OPQ,238.0
PT_184,2024,RSU,133.0
PT_185,2008,A,242.0
PT_185,2008,BE,124.0
PT_185,2008,FZ,296.0
PT_185,2008,GI,1043.0
PT_185,2008,JZ,44.0
PT_185,2008,KZ,0.0
PT_185,2008,LZ,59.0
PT_185,2008,MN,1142.0
PT_185,2008,OPQ,422.0
PT_185,2008,RSU,305.0
PT_185,2009,A,217.0
PT_185,2009,BE,103.0
PT_185,2009,FZ,200.0
PT_185,2009,GI,845.0
PT_185,2009,JZ,30.0
PT_185,2009,KZ,0.0
PT_185,2009,LZ,50.0
PT_185,2009,MN,1005.0
PT_185,2009,OPQ,480.0
PT_185,2009,RSU,227.0
PT_185,2010,A,201.0
PT_185,2010,BE,85.0
PT_185,2010,FZ,156.0
PT_185,2010,GI,785.0
PT_185,2010,JZ,28.0
PT_185,2010,KZ,0.0
PT_185,2010,LZ,43.0
PT_185,2010,MN,943.0
PT_185,2010,OPQ,409.0
PT_185,2010,RSU,213.0
PT_185,2011,A,332.0
PT_185,2011,BE,105.0
PT_185,2011,FZ,167.0
PT_185,2011,GI,830.0
PT_185,2011,JZ,42.0
PT_185,2011,KZ,0.0
PT_185,2011,LZ,39.0
PT_185,2011,MN,870.0
PT_185,2011,OPQ,339.0
PT_185,2011,RSU,248.0
PT_185,2012,A,348.0
PT_185,2012,BE,112.0
PT_185,2012,FZ,113.0
PT_185,2012,GI,793.0
PT_185,2012,JZ,32.0
PT_185,2012,KZ,0.0
PT_185,2012,LZ,37.0
PT_185,2012,MN,792.0
PT_185,2012,OPQ,320.0
PT_185,2012,RSU,197.0
PT_185,2013,A,961.0
PT_185,2013,BE,150.0
PT_185,2013,FZ,193.0
PT_185,2013,GI,906.0
PT_185,2013,JZ,43.0
PT_185,2013,KZ,0.0
PT_185,2013,LZ,32.0
PT_185,2013,MN,854.0
PT_185,2013,OPQ,350.0
PT_185,2013,RSU,207.0
PT_185,2014,A,604.0
PT_185,2014,BE,173.0
PT_185,2014,FZ,154.0
PT_185,2014,GI,894.0
PT_185,2014,JZ,36.0
PT_185,2014,KZ,0.0
PT_185,2014,LZ,47.0
PT_185,2014,MN,921.0
PT_185,2014,OPQ,390.0
PT_185,2014,RSU,229.0
PT_185,2015,A,508.0
PT_185,2015,BE,139.0
PT_185,2015,FZ,180.0
PT_185,2015,GI,961.0
PT_185,2015,JZ,41.0
PT_185,2015,KZ,0.0
PT_185,2015,LZ,51.0
PT_185,2015,MN,947.0
PT_185,2015,OPQ,422.0
PT_185,2015,RSU,275.0
PT_185,2016,A,421.0
PT_185,2016,BE,191.0
PT_185,2016,FZ,168.0
PT_185,2016,GI,898.0
PT_185,2016,JZ,45.0
PT_185,2016,KZ,0.0
PT_185,2016,LZ,77.0
PT_185,2016,MN,985.0
PT_185,2016,OPQ,458.0
PT_185,2016,RSU,290.0
PT_185,2017,A,372.0
PT_185,2017,BE,125.0
PT_185,2017,FZ,150.0
PT_185,2017,GI,848.0
PT_185,2017,JZ,45.0
PT_185,2017,KZ,0.0
PT_185,2017,LZ,84.0
PT_185,2017,MN,1037.0
PT_185,2017,OPQ,453.0
PT_185,2017,RSU,258.0
PT_185,2018,A,406.0
PT_185,2018,BE,132.0
PT_185,2018,FZ,181.0
PT_185,2018,GI,821.0
PT_185,2018,JZ,51.0
PT_185,2018,KZ,0.0
PT_185,2018,LZ,94.0
PT_185,2018,MN,1047.0
PT_185,2018,OPQ,444.0
PT_185,2018,RSU,269.0
PT_185,2019,A,281.0
PT_185,2019,BE,128.0
PT_185,2019,FZ,212.0
PT_185,2019,GI,799.0
PT_185,2019,JZ,46.0
PT_185,2019,KZ,0.0
PT_185,2019,LZ,106.0
PT_185,2019,MN,1060.0
PT_185,2019,OPQ,410.0
PT_185,2019,RSU,290.0
PT_185,2020,A,256.0
PT_185,2020,BE,122.0
PT_185,2020,FZ,144.0
PT_185,2020,GI,696.0
PT_185,2020,JZ,57.0
PT_185,2020,KZ,0.0
PT_185,2020,LZ,96.0
PT_185,2020,MN,825.0
PT_185,2020,OPQ,364.0
PT_185,2020,RSU,223.0
PT_185,2021,A,263.0
PT_185,2021,BE,119.0
PT_185,2021,FZ,244.0
PT_185,2021,GI,763.0
PT_185,2021,JZ,58.0
PT_185,2021,KZ,0.0
PT_185,2021,LZ,118.0
PT_185,2021,MN,997.0
PT_185,2021,OPQ,462.0
PT_185,2021,RSU,229.0
PT_185,2022,A,238.0
PT_185,2022,BE,152.0
PT_185,2022,FZ,238.0
PT_185,2022,GI,896.0
PT_185,2022,JZ,77.0
PT_185,2022,KZ,0.0
PT_185,2022,LZ,136.0
PT_185,2022,MN,1301.0
PT_185,2022,OPQ,501.0
PT_185,2022,RSU,317.0
PT_185,2023,A,293.0
PT_185,2023,BE,152.0
PT_185,2023,FZ,275.0
PT_185,2023,GI,960.0
PT_185,2023,JZ,98.0
PT_185,2023,KZ,0.0
PT_185,2023,LZ,110.0
PT_185,2023,MN,1395.0
PT_185,2023,OPQ,517.0
PT_185,2023,RSU,358.0
PT_185,2024,A,269.0
PT_185,2024,BE,130.0
PT_185,2024,FZ,297.0
PT_185,2024,GI,982.0
PT_185,2024,JZ,87.0
PT_185,2024,KZ,0.0
PT_185,2024,LZ,129.0
PT_185,2024,MN,1442.0
PT_185,2024,OPQ,495.0
PT_185,2024,RSU,394.0
PT_186,2008,A,234.0
PT_186,2008,BE,52.0
PT_186,2008,FZ,113.0
PT_186,2008,GI,429.0
PT_186,2008,JZ,12.0
PT_186,2008,KZ,0.0
PT_186,2008,LZ,13.0
PT_186,2008,MN,406.0
PT_186,2008,OPQ,230.0
PT_186,2008,RSU,101.0
PT_186,2009,A,143.0
PT_186,2009,BE,43.0
PT_186,2009,FZ,71.0
PT_186,2009,GI,359.0
PT_186,2009,JZ,14.0
PT_186,2009,KZ,0.0
PT_186,2009,LZ,18.0
PT_186,2009,MN,355.0
PT_186,2009,OPQ,235.0
PT_186,2009,RSU,91.0
PT_186,2010,A,139.0
PT_186,2010,BE,42.0
PT_186,2010,FZ,71.0
PT_186,2010,GI,368.0
PT_186,2010,JZ,5.0
PT_186,2010,KZ,0.0
PT_186,2010,LZ,6.0
PT_186,2010,MN,344.0
PT_186,2010,OPQ,205.0
PT_186,2010,RSU,78.0
PT_186,2011,A,212.0
PT_186,2011,BE,43.0
PT_186,2011,FZ,71.0
PT_186,2011,GI,397.0
PT_186,2011,JZ,11.0
PT_186,2011,KZ,0.0
PT_186,2011,LZ,18.0
PT_186,2011,MN,328.0
PT_186,2011,OPQ,221.0
PT_186,2011,RSU,76.0
PT_186,2012,A,179.0
PT_186,2012,BE,39.0
PT_186,2012,FZ,42.0
PT_186,2012,GI,354.0
PT_186,2012,JZ,7.0
PT_186,2012,KZ,0.0
PT_186,2012,LZ,9.0
PT_186,2012,MN,297.0
PT_186,2012,OPQ,163.0
PT_186,2012,RSU,75.0
PT_186,2013,A,649.0
PT_186,2013,BE,52.0
PT_186,2013,FZ,85.0
PT_186,2013,GI,396.0
PT_186,2013,JZ,12.0
PT_186,2013,KZ,0.0
PT_186,2013,LZ,4.0
PT_186,2013,MN,319.0
PT_186,2013,OPQ,168.0
PT_186,2013,RSU,87.0
PT_186,2014,A,803.0
PT_186,2014,BE,61.0
PT_186,2014,FZ,74.0
PT_186,2014,GI,387.0
PT_186,2014,JZ,11.0
PT_186,2014,KZ,0.0
PT_186,2014,LZ,14.0
PT_186,2014,MN,324.0
PT_186,2014,OPQ,196.0
PT_186,2014,RSU,99.0
PT_186,2015,A,408.0
PT_186,2015,BE,55.0
PT_186,2015,FZ,57.0
PT_186,2015,GI,416.0
PT_186,2015,JZ,12.0
PT_186,2015,KZ,0.0
PT_186,2015,LZ,19.0
PT_186,2015,MN,393.0
PT_186,2015,OPQ,224.0
PT_186,2015,RSU,91.0
PT_186,2016,A,393.0
PT_186,2016,BE,80.0
PT_186,2016,FZ,76.0
PT_186,2016,GI,382.0
PT_186,2016,JZ,8.0
PT_186,2016,KZ,0.0
PT_186,2016,LZ,23.0
PT_186,2016,MN,374.0
PT_186,2016,OPQ,204.0
PT_186,2016,RSU,106.0
PT_186,2017,A,346.0
PT_186,2017,BE,57.0
PT_186,2017,FZ,82.0
PT_186,2017,GI,384.0
PT_186,2017,JZ,10.0
PT_186,2017,KZ,0.0
PT_186,2017,LZ,20.0
PT_186,2017,MN,429.0
PT_186,2017,OPQ,225.0
PT_186,2017,RSU,102.0
PT_186,2018,A,342.0
PT_186,2018,BE,60.0
PT_186,2018,FZ,58.0
PT_186,2018,GI,405.0
PT_186,2018,JZ,13.0
