country,nuts3_id,year,nace_r2,enterprise_births,active_enterprises,enterprise_deaths,employment
FR,FRB03,2020,R_S_X_S94,,,111.0,
FR,FRB03,2021,B-E,134.0,1122.0,96.0,9453.0
FR,FRB03,2021,B-S_X_O_S94,1520.0,11204.0,1064.0,34821.0
FR,FRB03,2021,F,154.0,1429.0,101.0,4429.0
FR,FRB03,2021,G,299.0,2067.0,189.0,6849.0
FR,FRB03,2021,H,94.0,299.0,61.0,2280.0
FR,FRB03,2021,I,73.0,816.0,74.0,2257.0
FR,FRB03,2021,J,52.0,240.0,32.0,305.0
FR,FRB03,2021,K_L,97.0,840.0,93.0,789.0
FR,FRB03,2021,M_N,290.0,1541.0,210.0,3267.0
FR,FRB03,2021,P_Q,150.0,1592.0,107.0,3531.0
FR,FRB03,2021,R_S_X_S94,177.0,1258.0,101.0,1661.0
FR,FRB03,2022,B-E,132.0,1196.0,89.0,10395.0
FR,FRB03,2022,B-S_X_O_S94,1398.0,12244.0,1018.0,36396.0
FR,FRB03,2022,F,133.0,1505.0,110.0,4586.0
FR,FRB03,2022,G,214.0,2115.0,220.0,6864.0
FR,FRB03,2022,H,36.0,279.0,35.0,2309.0
FR,FRB03,2022,I,80.0,811.0,68.0,2173.0
FR,FRB03,2022,J,39.0,252.0,30.0,241.0
FR,FRB03,2022,K_L,114.0,1324.0,73.0,805.0
FR,FRB03,2022,M_N,295.0,1642.0,149.0,3366.0
FR,FRB03,2022,P_Q,167.0,1718.0,124.0,3851.0
FR,FRB03,2022,R_S_X_S94,188.0,1402.0,120.0,1805.0
FR,FRB03,2023,B-E,127.0,1215.0,104.0,8183.0
FR,FRB03,2023,B-S_X_O_S94,1406.0,12148.0,1102.0,34219.0
FR,FRB03,2023,F,144.0,1534.0,123.0,4595.0
FR,FRB03,2023,G,205.0,2072.0,159.0,6768.0
FR,FRB03,2023,H,33.0,265.0,29.0,2228.0
FR,FRB03,2023,I,85.0,818.0,70.0,2157.0
FR,FRB03,2023,J,41.0,256.0,38.0,250.0
FR,FRB03,2023,K_L,92.0,939.0,73.0,807.0
FR,FRB03,2023,M_N,319.0,1816.0,206.0,3540.0
FR,FRB03,2023,P_Q,164.0,1762.0,175.0,3847.0
FR,FRB03,2023,R_S_X_S94,196.0,1471.0,125.0,1846.0
FR,FRB04,2020,B-E,,,153.0,
FR,FRB04,2020,B-S_X_O_S94,,,3081.0,
FR,FRB04,2020,F,,,301.0,
FR,FRB04,2020,G,,,504.0,
FR,FRB04,2020,H,,,205.0,
FR,FRB04,2020,I,,,157.0,
FR,FRB04,2020,J,,,139.0,
FR,FRB04,2020,K_L,,,269.0,
FR,FRB04,2020,M_N,,,575.0,
FR,FRB04,2020,P_Q,,,451.0,
FR,FRB04,2020,R_S_X_S94,,,327.0,
FR,FRB04,2021,B-E,390.0,2665.0,234.0,16101.0
FR,FRB04,2021,B-S_X_O_S94,6130.0,38186.0,3897.0,118241.0
FR,FRB04,2021,F,593.0,4472.0,390.0,13853.0
FR,FRB04,2021,G,762.0,5616.0,583.0,22238.0
FR,FRB04,2021,H,471.0,1346.0,388.0,3327.0
FR,FRB04,2021,I,257.0,2326.0,145.0,8259.0
FR,FRB04,2021,J,282.0,1189.0,172.0,2870.0
FR,FRB04,2021,K_L,552.0,3512.0,292.0,7462.0
FR,FRB04,2021,M_N,1242.0,6141.0,784.0,18702.0
FR,FRB04,2021,P_Q,809.0,6657.0,491.0,20312.0
FR,FRB04,2021,R_S_X_S94,772.0,4262.0,418.0,5117.0
FR,FRB04,2022,B-E,418.0,2894.0,267.0,18937.0
FR,FRB04,2022,B-S_X_O_S94,5870.0,41790.0,4020.0,120895.0
FR,FRB04,2022,F,548.0,4719.0,388.0,14380.0
FR,FRB04,2022,G,684.0,5798.0,602.0,22930.0
FR,FRB04,2022,H,234.0,1200.0,262.0,3181.0
FR,FRB04,2022,I,258.0,2398.0,202.0,9088.0
FR,FRB04,2022,J,244.0,1320.0,151.0,3065.0
FR,FRB04,2022,K_L,666.0,4710.0,343.0,7992.0
FR,FRB04,2022,M_N,1321.0,6833.0,817.0,16033.0
FR,FRB04,2022,P_Q,698.0,7027.0,486.0,19604.0
FR,FRB04,2022,R_S_X_S94,799.0,4891.0,502.0,5685.0
FR,FRB04,2023,B-E,355.0,2958.0,266.0,19276.0
FR,FRB04,2023,B-S_X_O_S94,5616.0,42099.0,4394.0,122345.0
FR,FRB04,2023,F,502.0,4801.0,434.0,14797.0
FR,FRB04,2023,G,629.0,5746.0,564.0,22668.0
FR,FRB04,2023,H,237.0,1173.0,222.0,3264.0
FR,FRB04,2023,I,185.0,2303.0,160.0,9038.0
FR,FRB04,2023,J,266.0,1425.0,175.0,3138.0
FR,FRB04,2023,K_L,533.0,4121.0,393.0,8293.0
FR,FRB04,2023,M_N,1341.0,7247.0,917.0,16126.0
FR,FRB04,2023,P_Q,830.0,7246.0,737.0,19874.0
FR,FRB04,2023,R_S_X_S94,738.0,5079.0,526.0,5872.0
FR,FRB05,2020,B-E,,,118.0,
FR,FRB05,2020,B-S_X_O_S94,,,1448.0,
FR,FRB05,2020,F,,,207.0,
FR,FRB05,2020,G,,,312.0,
FR,FRB05,2020,H,,,67.0,
FR,FRB05,2020,I,,,104.0,
FR,FRB05,2020,J,,,36.0,
FR,FRB05,2020,K_L,,,83.0,
FR,FRB05,2020,M_N,,,221.0,
FR,FRB05,2020,P_Q,,,149.0,
FR,FRB05,2020,R_S_X_S94,,,151.0,
FR,FRB05,2021,B-E,198.0,1597.0,120.0,13049.0
FR,FRB05,2021,B-S_X_O_S94,2656.0,18551.0,1738.0,58068.0
FR,FRB05,2021,F,309.0,2540.0,206.0,7880.0
FR,FRB05,2021,G,469.0,3472.0,384.0,11580.0
FR,FRB05,2021,H,99.0,437.0,82.0,1939.0
FR,FRB05,2021,I,177.0,1469.0,87.0,4383.0
FR,FRB05,2021,J,95.0,411.0,66.0,470.0
FR,FRB05,2021,K_L,214.0,1477.0,128.0,2875.0
FR,FRB05,2021,M_N,514.0,2649.0,288.0,7043.0
FR,FRB05,2021,P_Q,283.0,2547.0,168.0,5436.0
FR,FRB05,2021,R_S_X_S94,298.0,1952.0,209.0,3414.0
FR,FRB05,2022,B-E,161.0,1674.0,110.0,14751.0
FR,FRB05,2022,B-S_X_O_S94,2489.0,19942.0,1788.0,61290.0
FR,FRB05,2022,F,299.0,2700.0,249.0,8251.0
FR,FRB05,2022,G,389.0,3520.0,363.0,11344.0
FR,FRB05,2022,H,72.0,441.0,77.0,1890.0
FR,FRB05,2022,I,145.0,1458.0,142.0,4824.0
FR,FRB05,2022,J,93.0,447.0,60.0,510.0
FR,FRB05,2022,K_L,242.0,1915.0,98.0,2868.0
FR,FRB05,2022,M_N,461.0,2868.0,267.0,7433.0
FR,FRB05,2022,P_Q,265.0,2708.0,204.0,5538.0
FR,FRB05,2022,R_S_X_S94,362.0,2211.0,218.0,3880.0
FR,FRB05,2023,B-E,207.0,1748.0,148.0,13641.0
FR,FRB05,2023,B-S_X_O_S94,2580.0,20295.0,1943.0,62273.0
FR,FRB05,2023,F,333.0,2771.0,227.0,8274.0
FR,FRB05,2023,G,378.0,3469.0,325.0,12366.0
FR,FRB05,2023,H,70.0,428.0,64.0,1836.0
FR,FRB05,2023,I,136.0,1422.0,98.0,5069.0
FR,FRB05,2023,J,84.0,485.0,72.0,542.0
FR,FRB05,2023,K_L,212.0,1726.0,158.0,2967.0
FR,FRB05,2023,M_N,572.0,3161.0,364.0,7663.0
FR,FRB05,2023,P_Q,266.0,2749.0,269.0,5761.0
FR,FRB05,2023,R_S_X_S94,322.0,2336.0,218.0,4155.0
FR,FRB06,2020,B-E,,,136.0,
FR,FRB06,2020,B-S_X_O_S94,,,3109.0,
FR,FRB06,2020,F,,,414.0,
FR,FRB06,2020,G,,,708.0,
FR,FRB06,2020,H,,,195.0,
FR,FRB06,2020,I,,,149.0,
FR,FRB06,2020,J,,,146.0,
FR,FRB06,2020,K_L,,,143.0,
FR,FRB06,2020,M_N,,,533.0,
FR,FRB06,2020,P_Q,,,349.0,
FR,FRB06,2020,R_S_X_S94,,,336.0,
FR,FRB06,2021,B-E,293.0,2318.0,196.0,26721.0
FR,FRB06,2021,B-S_X_O_S94,5853.0,37225.0,4014.0,151783.0
FR,FRB06,2021,F,707.0,5232.0,525.0,17656.0
FR,FRB06,2021,G,1112.0,6827.0,882.0,27485.0
FR,FRB06,2021,H,488.0,1579.0,362.0,8681.0
FR,FRB06,2021,I,195.0,1924.0,139.0,7054.0
FR,FRB06,2021,J,250.0,1127.0,154.0,2003.0
FR,FRB06,2021,K_L,317.0,2779.0,168.0,4967.0
FR,FRB06,2021,M_N,1197.0,6138.0,765.0,37271.0
FR,FRB06,2021,P_Q,619.0,5239.0,378.0,14918.0
FR,FRB06,2021,R_S_X_S94,675.0,4062.0,445.0,5027.0
FR,FRB06,2022,B-E,341.0,2513.0,209.0,27368.0
FR,FRB06,2022,B-S_X_O_S94,5664.0,39987.0,4102.0,156849.0
FR,FRB06,2022,F,692.0,5500.0,514.0,18177.0
FR,FRB06,2022,G,909.0,6969.0,841.0,27907.0
FR,FRB06,2022,H,258.0,1507.0,278.0,8786.0
FR,FRB06,2022,I,218.0,1988.0,153.0,7496.0
FR,FRB06,2022,J,225.0,1237.0,163.0,1995.0
FR,FRB06,2022,K_L,387.0,3388.0,188.0,5012.0
FR,FRB06,2022,M_N,1272.0,6755.0,854.0,39358.0
FR,FRB06,2022,P_Q,610.0,5618.0,411.0,15341.0
FR,FRB06,2022,R_S_X_S94,752.0,4512.0,491.0,5409.0
FR,FRB06,2023,B-E,346.0,2610.0,235.0,27532.0
FR,FRB06,2023,B-S_X_O_S94,5601.0,40649.0,4391.0,156123.0
FR,FRB06,2023,F,669.0,5598.0,521.0,18199.0
FR,FRB06,2023,G,871.0,6902.0,777.0,28254.0
FR,FRB06,2023,H,270.0,1497.0,261.0,9877.0
FR,FRB06,2023,I,208.0,2002.0,156.0,7343.0
FR,FRB06,2023,J,278.0,1352.0,194.0,2005.0
FR,FRB06,2023,K_L,371.0,3155.0,244.0,5185.0
FR,FRB06,2023,M_N,1242.0,7039.0,933.0,35860.0
FR,FRB06,2023,P_Q,653.0,5806.0,572.0,16374.0
FR,FRB06,2023,R_S_X_S94,693.0,4688.0,498.0,5494.0
FR,FRC11,2020,B-E,,,150.0,
FR,FRC11,2020,B-S_X_O_S94,,,2800.0,
FR,FRC11,2020,F,,,307.0,
FR,FRC11,2020,G,,,582.0,
FR,FRC11,2020,H,,,215.0,
FR,FRC11,2020,I,,,158.0,
FR,FRC11,2020,J,,,85.0,
FR,FRC11,2020,K_L,,,173.0,
FR,FRC11,2020,M_N,,,482.0,
FR,FRC11,2020,P_Q,,,383.0,
FR,FRC11,2020,R_S_X_S94,,,265.0,
FR,FRC11,2021,B-E,363.0,2430.0,203.0,16019.0
FR,FRC11,2021,B-S_X_O_S94,5475.0,36045.0,3533.0,111147.0
FR,FRC11,2021,F,567.0,4325.0,392.0,14512.0
FR,FRC11,2021,G,878.0,6511.0,649.0,21008.0
FR,FRC11,2021,H,477.0,1471.0,386.0,4931.0
FR,FRC11,2021,I,222.0,2119.0,129.0,8722.0
FR,FRC11,2021,J,212.0,916.0,113.0,1645.0
FR,FRC11,2021,K_L,415.0,3295.0,219.0,10419.0
FR,FRC11,2021,M_N,1077.0,5802.0,671.0,19477.0
FR,FRC11,2021,P_Q,668.0,5685.0,426.0,9714.0
FR,FRC11,2021,R_S_X_S94,596.0,3491.0,345.0,4700.0
FR,FRC11,2022,B-E,354.0,2611.0,193.0,17925.0
FR,FRC11,2022,B-S_X_O_S94,5141.0,38781.0,3506.0,114589.0
FR,FRC11,2022,F,487.0,4482.0,359.0,13034.0
FR,FRC11,2022,G,740.0,6780.0,709.0,21499.0
FR,FRC11,2022,H,208.0,1288.0,242.0,5035.0
FR,FRC11,2022,I,255.0,2241.0,211.0,9274.0
FR,FRC11,2022,J,209.0,1021.0,132.0,1843.0
FR,FRC11,2022,K_L,544.0,4209.0,210.0,10341.0
FR,FRC11,2022,M_N,1080.0,6319.0,613.0,20465.0
FR,FRC11,2022,P_Q,567.0,5863.0,434.0,10042.0
FR,FRC11,2022,R_S_X_S94,697.0,3967.0,403.0,5130.0
FR,FRC11,2023,B-E,377.0,2768.0,256.0,18335.0
FR,FRC11,2023,B-S_X_O_S94,5250.0,39290.0,3994.0,115849.0
FR,FRC11,2023,F,498.0,4585.0,448.0,13844.0
FR,FRC11,2023,G,633.0,6574.0,632.0,21344.0
FR,FRC11,2023,H,225.0,1262.0,211.0,5211.0
FR,FRC11,2023,I,177.0,2109.0,138.0,9611.0
FR,FRC11,2023,J,186.0,1079.0,144.0,2106.0
FR,FRC11,2023,K_L,499.0,3838.0,375.0,10141.0
FR,FRC11,2023,M_N,1214.0,6806.0,764.0,20365.0
FR,FRC11,2023,P_Q,750.0,6065.0,593.0,9898.0
FR,FRC11,2023,R_S_X_S94,691.0,4204.0,433.0,4993.0
FR,FRC12,2020,B-E,,,50.0,
FR,FRC12,2020,B-S_X_O_S94,,,803.0,
FR,FRC12,2020,F,,,101.0,
FR,FRC12,2020,G,,,173.0,
FR,FRC12,2020,H,,,21.0,
FR,FRC12,2020,I,,,79.0,
FR,FRC12,2020,J,,,14.0,
FR,FRC12,2020,K_L,,,54.0,
FR,FRC12,2020,M_N,,,127.0,
FR,FRC12,2020,P_Q,,,87.0,
FR,FRC12,2020,R_S_X_S94,,,97.0,
FR,FRC12,2021,B-E,125.0,901.0,76.0,4353.0
FR,FRC12,2021,B-S_X_O_S94,1422.0,10473.0,956.0,26995.0
FR,FRC12,2021,F,166.0,1451.0,148.0,3788.0
FR,FRC12,2021,G,237.0,1915.0,213.0,6468.0
FR,FRC12,2021,H,69.0,271.0,47.0,2228.0
FR,FRC12,2021,I,83.0,816.0,62.0,1837.0
FR,FRC12,2021,J,42.0,203.0,28.0,220.0
FR,FRC12,2021,K_L,97.0,734.0,71.0,768.0
FR,FRC12,2021,M_N,255.0,1390.0,126.0,2726.0
FR,FRC12,2021,P_Q,153.0,1540.0,86.0,3102.0
FR,FRC12,2021,R_S_X_S94,195.0,1252.0,99.0,1505.0
FR,FRC12,2022,B-E,118.0,980.0,75.0,5076.0
FR,FRC12,2022,B-S_X_O_S94,1333.0,11531.0,1013.0,28784.0
FR,FRC12,2022,F,148.0,1501.0,120.0,3851.0
FR,FRC12,2022,G,209.0,1970.0,197.0,6563.0
FR,FRC12,2022,H,46.0,268.0,44.0,2394.0
FR,FRC12,2022,I,79.0,841.0,75.0,2026.0
FR,FRC12,2022,J,45.0,222.0,29.0,246.0
FR,FRC12,2022,K_L,117.0,1207.0,66.0,812.0
FR,FRC12,2022,M_N,253.0,1551.0,174.0,2979.0
FR,FRC12,2022,P_Q,134.0,1595.0,110.0,3238.0
FR,FRC12,2022,R_S_X_S94,184.0,1396.0,123.0,1599.0
FR,FRC12,2023,B-E,145.0,1053.0,99.0,5079.0
FR,FRC12,2023,B-S_X_O_S94,1486.0,11495.0,1086.0,28834.0
FR,FRC12,2023,F,167.0,1544.0,127.0,3880.0
FR,FRC12,2023,G,206.0,1945.0,175.0,6489.0
FR,FRC12,2023,H,47.0,266.0,43.0,2405.0
FR,FRC12,2023,I,90.0,837.0,65.0,2027.0
FR,FRC12,2023,J,51.0,250.0,35.0,271.0
FR,FRC12,2023,K_L,116.0,860.0,75.0,840.0
FR,FRC12,2023,M_N,309.0,1669.0,181.0,3058.0
FR,FRC12,2023,P_Q,162.0,1637.0,155.0,3209.0
FR,FRC12,2023,R_S_X_S94,193.0,1434.0,131.0,1577.0
FR,FRC13,2020,B-E,,,164.0,
FR,FRC13,2020,B-S_X_O_S94,,,2324.0,
FR,FRC13,2020,F,,,248.0,
FR,FRC13,2020,G,,,508.0,
FR,FRC13,2020,H,,,64.0,
FR,FRC13,2020,I,,,181.0,
FR,FRC13,2020,J,,,60.0,
FR,FRC13,2020,K_L,,,156.0,
FR,FRC13,2020,M_N,,,371.0,
FR,FRC13,2020,P_Q,,,314.0,
FR,FRC13,2020,R_S_X_S94,,,258.0,
FR,FRC13,2021,B-E,340.0,2789.0,252.0,21391.0
FR,FRC13,2021,B-S_X_O_S94,4591.0,32517.0,3080.0,104493.0
FR,FRC13,2021,F,498.0,4241.0,388.0,13222.0
FR,FRC13,2021,G,830.0,6165.0,637.0,23930.0
FR,FRC13,2021,H,237.0,779.0,141.0,6946.0
FR,FRC13,2021,I,242.0,2393.0,161.0,6010.0
FR,FRC13,2021,J,168.0,723.0,90.0,1312.0
FR,FRC13,2021,K_L,317.0,2414.0,214.0,2770.0
FR,FRC13,2021,M_N,891.0,4618.0,489.0,14759.0
FR,FRC13,2021,P_Q,524.0,4839.0,342.0,10007.0
FR,FRC13,2021,R_S_X_S94,544.0,3556.0,366.0,4145.0
FR,FRC13,2022,B-E,378.0,2952.0,224.0,21158.0
FR,FRC13,2022,B-S_X_O_S94,4421.0,35252.0,3085.0,106636.0
FR,FRC13,2022,F,475.0,4443.0,353.0,13459.0
FR,FRC13,2022,G,669.0,6295.0,615.0,25027.0
FR,FRC13,2022,H,144.0,781.0,148.0,7088.0
FR,FRC13,2022,I,221.0,2337.0,228.0,6357.0
FR,FRC13,2022,J,134.0,792.0,100.0,1450.0
FR,FRC13,2022,K_L,355.0,3445.0,174.0,2910.0
FR,FRC13,2022,M_N,916.0,5147.0,506.0,15390.0
FR,FRC13,2022,P_Q,481.0,5060.0,345.0,9410.0
FR,FRC13,2022,R_S_X_S94,648.0,4000.0,392.0,4389.0
FR,FRC13,2023,B-E,418.0,3124.0,291.0,20552.0
FR,FRC13,2023,B-S_X_O_S94,4492.0,35588.0,3556.0,106715.0
FR,FRC13,2023,F,475.0,4544.0,412.0,12795.0
FR,FRC13,2023,G,652.0,6262.0,569.0,25160.0
FR,FRC13,2023,H,162.0,786.0,125.0,7337.0
FR,FRC13,2023,I,224.0,2287.0,195.0,6990.0
FR,FRC13,2023,J,148.0,865.0,103.0,1689.0
FR,FRC13,2023,K_L,332.0,2782.0,225.0,2984.0
FR,FRC13,2023,M_N,990.0,5579.0,639.0,15254.0
FR,FRC13,2023,P_Q,499.0,5168.0,589.0,9437.0
FR,FRC13,2023,R_S_X_S94,592.0,4191.0,408.0,4515.0
FR,FRC14,2020,B-E,,,90.0,
FR,FRC14,2020,B-S_X_O_S94,,,1507.0,
FR,FRC14,2020,F,,,195.0,
FR,FRC14,2020,G,,,349.0,
FR,FRC14,2020,H,,,50.0,
FR,FRC14,2020,I,,,108.0,
FR,FRC14,2020,J,,,30.0,
FR,FRC14,2020,K_L,,,105.0,
FR,FRC14,2020,M_N,,,236.0,
FR,FRC14,2020,P_Q,,,166.0,
FR,FRC14,2020,R_S_X_S94,,,178.0,
FR,FRC14,2021,B-E,233.0,1633.0,136.0,16504.0
FR,FRC14,2021,B-S_X_O_S94,2759.0,18967.0,1867.0,65319.0
FR,FRC14,2021,F,326.0,2655.0,244.0,6730.0
FR,FRC14,2021,G,506.0,3485.0,370.0,18692.0
FR,FRC14,2021,H,179.0,584.0,135.0,1787.0
FR,FRC14,2021,I,152.0,1235.0,96.0,3570.0
FR,FRC14,2021,J,90.0,434.0,77.0,476.0
FR,FRC14,2021,K_L,207.0,1652.0,157.0,1313.0
FR,FRC14,2021,M_N,483.0,2698.0,288.0,8572.0
FR,FRC14,2021,P_Q,255.0,2558.0,169.0,4987.0
FR,FRC14,2021,R_S_X_S94,328.0,2033.0,195.0,2690.0
FR,FRC14,2022,B-E,232.0,1767.0,141.0,16107.0
FR,FRC14,2022,B-S_X_O_S94,2513.0,20270.0,1946.0,64796.0
FR,FRC14,2022,F,254.0,2735.0,262.0,7343.0
FR,FRC14,2022,G,380.0,3602.0,388.0,18811.0
FR,FRC14,2022,H,103.0,551.0,106.0,1571.0
FR,FRC14,2022,I,141.0,1257.0,122.0,3794.0
FR,FRC14,2022,J,70.0,428.0,65.0,441.0
FR,FRC14,2022,K_L,210.0,1932.0,150.0,1326.0
FR,FRC14,2022,M_N,500.0,2957.0,302.0,7408.0
FR,FRC14,2022,P_Q,242.0,2699.0,180.0,5106.0
FR,FRC14,2022,R_S_X_S94,381.0,2342.0,230.0,2889.0
FR,FRC14,2023,B-E,229.0,1837.0,170.0,15152.0
FR,FRC14,2023,B-S_X_O_S94,2683.0,20670.0,2180.0,63392.0
FR,FRC14,2023,F,333.0,2797.0,259.0,7108.0
FR,FRC14,2023,G,432.0,3585.0,409.0,18361.0
FR,FRC14,2023,H,118.0,556.0,112.0,1281.0
FR,FRC14,2023,I,128.0,1241.0,87.0,3872.0
FR,FRC14,2023,J,83.0,473.0,54.0,523.0
FR,FRC14,2023,K_L,188.0,1750.0,162.0,1282.0
FR,FRC14,2023,M_N,553.0,3178.0,360.0,7618.0
FR,FRC14,2023,P_Q,276.0,2799.0,330.0,5187.0
FR,FRC14,2023,R_S_X_S94,343.0,2454.0,237.0,3008.0
FR,FRC21,2020,B-E,,,162.0,
FR,FRC21,2020,B-S_X_O_S94,,,2329.0,
FR,FRC21,2020,F,,,238.0,
FR,FRC21,2020,G,,,500.0,
FR,FRC21,2020,H,,,93.0,
FR,FRC21,2020,I,,,148.0,
FR,FRC21,2020,J,,,70.0,
FR,FRC21,2020,K_L,,,198.0,
FR,FRC21,2020,M_N,,,333.0,
FR,FRC21,2020,P_Q,,,327.0,
FR,FRC21,2020,R_S_X_S94,,,260.0,
FR,FRC21,2021,B-E,331.0,2542.0,202.0,26707.0
FR,FRC21,2021,B-S_X_O_S94,4492.0,30153.0,2971.0,101371.0
FR,FRC21,2021,F,474.0,3593.0,342.0,11788.0
FR,FRC21,2021,G,728.0,5218.0,613.0,20395.0
FR,FRC21,2021,H,292.0,871.0,224.0,3904.0
FR,FRC21,2021,I,205.0,1742.0,130.0,5832.0
FR,FRC21,2021,J,150.0,691.0,96.0,1266.0
FR,FRC21,2021,K_L,417.0,2864.0,228.0,5262.0
FR,FRC21,2021,M_N,737.0,4050.0,423.0,11927.0
FR,FRC21,2021,P_Q,586.0,5285.0,395.0,9874.0
FR,FRC21,2021,R_S_X_S94,572.0,3297.0,318.0,4415.0
FR,FRC21,2022,B-E,353.0,2740.0,228.0,27093.0
FR,FRC21,2022,B-S_X_O_S94,4317.0,32472.0,3008.0,105023.0
FR,FRC21,2022,F,491.0,3816.0,325.0,12167.0
FR,FRC21,2022,G,603.0,5355.0,580.0,20971.0
FR,FRC21,2022,H,146.0,773.0,159.0,3875.0
FR,FRC21,2022,I,205.0,1824.0,187.0,6222.0
FR,FRC21,2022,J,135.0,741.0,90.0,1279.0
FR,FRC21,2022,K_L,453.0,3567.0,216.0,5454.0
FR,FRC21,2022,M_N,790.0,4445.0,465.0,13049.0
FR,FRC21,2022,P_Q,555.0,5510.0,356.0,10205.0
FR,FRC21,2022,R_S_X_S94,586.0,3701.0,402.0,4707.0
FR,FRC21,2023,B-E,348.0,2804.0,280.0,27416.0
FR,FRC21,2023,B-S_X_O_S94,4300.0,32760.0,3341.0,107114.0
FR,FRC21,2023,F,392.0,3844.0,348.0,12205.0
FR,FRC21,2023,G,615.0,5296.0,473.0,21195.0
FR,FRC21,2023,H,140.0,745.0,126.0,3726.0
FR,FRC21,2023,I,182.0,1763.0,156.0,6200.0
FR,FRC21,2023,J,146.0,788.0,124.0,1357.0
FR,FRC21,2023,K_L,423.0,3255.0,301.0,5539.0
FR,FRC21,2023,M_N,799.0,4697.0,521.0,13332.0
FR,FRC21,2023,P_Q,643.0,5674.0,599.0,11313.0
FR,FRC21,2023,R_S_X_S94,612.0,3894.0,413.0,4831.0
FR,FRC22,2020,B-E,,,112.0,
FR,FRC22,2020,B-S_X_O_S94,,,1156.0,
FR,FRC22,2020,F,,,165.0,
FR,FRC22,2020,G,,,223.0,
FR,FRC22,2020,H,,,25.0,
FR,FRC22,2020,I,,,91.0,
FR,FRC22,2020,J,,,20.0,
FR,FRC22,2020,K_L,,,90.0,
FR,FRC22,2020,M_N,,,138.0,
FR,FRC22,2020,P_Q,,,149.0,
FR,FRC22,2020,R_S_X_S94,,,143.0,
FR,FRC22,2021,B-E,212.0,1762.0,130.0,14278.0
FR,FRC22,2021,B-S_X_O_S94,2236.0,16173.0,1484.0,50495.0
FR,FRC22,2021,F,277.0,2209.0,212.0,6399.0
FR,FRC22,2021,G,407.0,2952.0,302.0,12230.0
FR,FRC22,2021,H,72.0,314.0,51.0,1707.0
FR,FRC22,2021,I,143.0,1252.0,96.0,3342.0
FR,FRC22,2021,J,59.0,289.0,48.0,278.0
FR,FRC22,2021,K_L,154.0,1369.0,71.0,1712.0
FR,FRC22,2021,M_N,396.0,1971.0,243.0,4706.0
FR,FRC22,2021,P_Q,223.0,2272.0,147.0,3903.0
FR,FRC22,2021,R_S_X_S94,293.0,1783.0,184.0,1939.0
FR,FRC22,2022,B-E,225.0,1880.0,131.0,15586.0
FR,FRC22,2022,B-S_X_O_S94,2074.0,17205.0,1523.0,54282.0
FR,FRC22,2022,F,261.0,2304.0,201.0,6686.0
FR,FRC22,2022,G,325.0,3019.0,304.0,12670.0
FR,FRC22,2022,H,45.0,310.0,37.0,3028.0
FR,FRC22,2022,I,121.0,1180.0,98.0,3531.0
FR,FRC22,2022,J,57.0,292.0,36.0,276.0
FR,FRC22,2022,K_L,189.0,1720.0,114.0,1512.0
FR,FRC22,2022,M_N,342.0,2083.0,243.0,4952.0
FR,FRC22,2022,P_Q,194.0,2412.0,163.0,3909.0
FR,FRC22,2022,R_S_X_S94,315.0,2005.0,196.0,2131.0
FR,FRC22,2023,B-E,230.0,1969.0,165.0,15203.0
FR,FRC22,2023,B-S_X_O_S94,2147.0,17501.0,1683.0,54344.0
FR,FRC22,2023,F,281.0,2380.0,225.0,6647.0
FR,FRC22,2023,G,294.0,2980.0,283.0,12732.0
FR,FRC22,2023,H,33.0,305.0,31.0,2974.0
FR,FRC22,2023,I,111.0,1178.0,87.0,3614.0
FR,FRC22,2023,J,58.0,321.0,30.0,315.0
FR,FRC22,2023,K_L,212.0,1584.0,130.0,1503.0
FR,FRC22,2023,M_N,384.0,2197.0,246.0,5167.0
FR,FRC22,2023,P_Q,232.0,2473.0,263.0,3959.0
FR,FRC22,2023,R_S_X_S94,312.0,2114.0,223.0,2230.0
FR,FRC23,2020,B-E,,,68.0,
FR,FRC23,2020,B-S_X_O_S94,,,784.0,
FR,FRC23,2020,F,,,118.0,
FR,FRC23,2020,G,,,185.0,
FR,FRC23,2020,H,,,24.0,
FR,FRC23,2020,I,,,55.0,
FR,FRC23,2020,J,,,17.0,
FR,FRC23,2020,K_L,,,33.0,
FR,FRC23,2020,M_N,,,108.0,
FR,FRC23,2020,P_Q,,,85.0,
FR,FRC23,2020,R_S_X_S94,,,91.0,
FR,FRC23,2021,B-E,176.0,1271.0,82.0,8585.0
FR,FRC23,2021,B-S_X_O_S94,1573.0,11730.0,1050.0,33772.0
FR,FRC23,2021,F,208.0,1824.0,151.0,4487.0
FR,FRC23,2021,G,305.0,2429.0,258.0,7488.0
FR,FRC23,2021,H,58.0,268.0,52.0,1858.0
FR,FRC23,2021,I,86.0,693.0,59.0,1625.0
FR,FRC23,2021,J,39.0,179.0,31.0,253.0
FR,FRC23,2021,K_L,103.0,814.0,48.0,1022.0
FR,FRC23,2021,M_N,248.0,1336.0,145.0,2685.0
FR,FRC23,2021,P_Q,150.0,1693.0,113.0,4383.0
FR,FRC23,2021,R_S_X_S94,200.0,1223.0,111.0,1384.0
FR,FRC23,2022,B-E,191.0,1400.0,115.0,9837.0
FR,FRC23,2022,B-S_X_O_S94,1633.0,12819.0,1134.0,35618.0
FR,FRC23,2022,F,213.0,1959.0,157.0,4537.0
