year,ze2020,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count
2021,3207,Calais,1375.0,1536.0,51
2021,3208,Cambrai,1360.0,1476.0,111
2021,3209,Château-Thierry,758.0,832.0,119
2021,3210,Compiègne,2149.0,2290.0,181
2021,3211,Creil,3781.0,3990.0,134
2021,3212,Douai,2175.0,2327.0,71
2021,3213,Dunkerque,2679.0,2894.0,75
2021,3214,Laon,826.0,912.0,225
2021,3215,Lens,3623.0,3863.0,58
2021,3216,Lille,16325.0,17908.0,133
2021,3217,Maubeuge,1804.0,1953.0,199
2021,3218,Roubaix-Tourcoing,6374.0,6734.0,22
2021,3219,Saint-Omer,1484.0,1624.0,126
2021,3220,Saint-Quentin,2072.0,2325.0,326
2021,3221,Soissons,1678.0,1821.0,232
2021,3222,Valenciennes,3863.0,4131.0,125
2021,4401,Bar-le-Duc,518.0,590.0,154
2021,4402,Châlons-en-Champagne,1032.0,1194.0,151
2021,4403,Charleville-Mézières,1373.0,1491.0,180
2021,4404,Chaumont,1063.0,1221.0,369
2021,4405,Colmar,2431.0,2600.0,100
2021,4406,Épernay,849.0,969.0,113
2021,4407,Épinal,1896.0,2037.0,328
2021,4408,Forbach,959.0,1033.0,30
2021,4409,Haguenau,2521.0,2722.0,164
2021,4410,Metz,5695.0,6195.0,246
2021,4411,Mulhouse,5483.0,5877.0,170
2021,4412,Nancy,6782.0,7407.0,445
2021,4413,Reims,5444.0,5914.0,225
2021,4414,Remiremont,861.0,947.0,49
2021,4415,Romilly-sur-Seine,821.0,926.0,170
2021,4416,Saint-Avold,1159.0,1254.0,131
2021,4417,Saint-Dié-des-Vosges,912.0,967.0,110
2021,4418,Saint-Louis,1005.0,1084.0,91
2021,4419,Sarrebourg,1068.0,1168.0,215
2021,4420,Sarreguemines,1101.0,1180.0,141
2021,4421,Sedan,762.0,856.0,245
2021,4422,Sélestat,1161.0,1249.0,72
2021,4423,Strasbourg,11818.0,12712.0,213
2021,4424,Thionville,3172.0,3374.0,190
2021,4425,Troyes,3164.0,3486.0,358
2021,4426,Verdun,633.0,697.0,231
2021,4427,Vitry-le-François Saint-Dizier,1054.0,1204.0,224
2021,5201,Ancenis,1159.0,1321.0,23
2021,5202,Angers,5548.0,5973.0,67
2021,5203,Challans,1851.0,2188.0,42
2021,5204,Château-Gontier-sur-Mayenne,379.0,431.0,32
2021,5205,Châteaubriant,507.0,643.0,32
2021,5206,Cholet,1917.0,2146.0,35
2021,5207,Fontenay-le-Comte,1164.0,1351.0,98
2021,5208,La Ferté-Bernard,464.0,541.0,80
2021,5209,La Flèche,478.0,557.0,28
2021,5210,La Roche-sur-Yon,1982.0,2282.0,45
2021,5211,Laval,1864.0,2057.0,85
2021,5212,Le Mans,3851.0,4271.0,148
2021,5213,Les Herbiers-Montaigu,1341.0,1522.0,49
2021,5214,Les Sables-d'Olonne,1197.0,1368.0,18
2021,5215,Mayenne,645.0,732.0,92
2021,5216,Nantes,15553.0,17292.0,95
2021,5217,Pornic,1009.0,1142.0,16
2021,5218,Sablé-sur-Sarthe,398.0,441.0,52
2021,5219,Saint-Nazaire,3189.0,3600.0,37
2021,5220,Saumur,949.0,1046.0,45
2021,5221,Segré-en-Anjou Bleu,451.0,520.0,30
2021,5301,Auray,1313.0,1474.0,28
2021,5302,Brest,4251.0,4652.0,92
2021,5303,Carhaix-Plouguer,725.0,789.0,81
2021,5304,Dinan,1093.0,1205.0,66
2021,5305,Fougères,788.0,855.0,45
2021,5306,Guingamp,482.0,556.0,49
2021,5307,Lamballe-Armor,736.0,824.0,40
2021,5308,Lannion,1083.0,1213.0,65
2021,5309,Lorient,2629.0,2871.0,35
2021,5310,Morlaix,1200.0,1345.0,59
2021,5311,Ploërmel,669.0,743.0,53
2021,5312,Pontivy-Loudéac,902.0,1061.0,64
2021,5313,Quimper,3171.0,3520.0,83
2021,5314,Quimperlé,555.0,605.0,18
2021,5315,Rennes,10094.0,11162.0,160
2021,5316,Saint-Brieuc,2073.0,2302.0,58
2021,5317,Saint-Malo,2019.0,2223.0,54
2021,5318,Vannes,2885.0,3226.0,60
2021,5319,Vitré,887.0,987.0,56
2021,7501,Agen,1833.0,2074.0,99
2021,7502,Angoulême,2801.0,3162.0,229
2021,7503,Bayonne,7146.0,7976.0,111
2021,7504,Bergerac,1523.0,1726.0,153
2021,7505,Bordeaux,25867.0,27996.0,164
2021,7506,Bressuire,1011.0,1183.0,80
2021,7507,Brive-la-Gaillarde,1641.0,1872.0,98
2021,7508,Châtellerault,827.0,937.0,50
2021,7509,Cognac,1424.0,1666.0,191
2021,7510,Dax,2450.0,2822.0,119
2021,7511,Guéret,1034.0,1388.0,255
2021,7512,La Rochelle,4460.0,5034.0,83
2021,7513,La Teste-de-Buch,3045.0,3447.0,33
2021,7514,Langon,1713.0,1885.0,175
2021,7515,Lesparre-Médoc,1040.0,1156.0,40
2021,7516,Libourne,2316.0,2528.0,140
2021,7517,Limoges,3817.0,4264.0,130
2021,7518,Marmande,1154.0,1390.0,131
2021,7519,Mont-de-Marsan,1566.0,1806.0,166
2021,7520,Niort,2022.0,2373.0,158
2021,7521,Oloron-Sainte-Marie,671.0,786.0,163
2021,7522,Pau,4242.0,4749.0,286
2021,7523,Périgueux,2747.0,3136.0,231
2021,7524,Poitiers,3714.0,4157.0,163
2021,7525,Rochefort,917.0,1031.0,41
2021,7526,Royan,1868.0,2160.0,51
2021,7527,Saint-Junien,906.0,1080.0,104
2021,7528,Saintes,1505.0,1728.0,147
2021,7529,Sarlat-la-Canéda,904.0,1027.0,107
2021,7530,Thouars,559.0,626.0,76
2021,7531,Tulle,794.0,916.0,130
2021,7532,Villeneuve-sur-Lot,1079.0,1272.0,98
2021,7601,Agde-Pézenas,1547.0,1755.0,18
2021,7602,Albi,3450.0,3913.0,190
2021,7603,Alès-Le Vigan,2807.0,3022.0,172
2021,7604,Auch,2068.0,2469.0,392
2021,7605,Bagnols-sur-Cèze,1005.0,1076.0,52
2021,7606,Béziers,3871.0,4245.0,110
2021,7607,Cahors,1129.0,1289.0,134
2021,7608,Carcassonne-Limoux,2582.0,2915.0,309
2021,7609,Castelsarrasin-Moissac,833.0,948.0,104
2021,7610,Castres-Mazamet,1948.0,2201.0,134
2021,7611,Figeac-Villefranche,1067.0,1251.0,136
2021,7612,Foix-Pamiers,1814.0,2047.0,268
2021,7613,Mende,709.0,862.0,135
2021,7614,Millau,698.0,837.0,91
2021,7615,Montauban,2755.0,3090.0,101
2021,7616,Montpellier,17243.0,18605.0,172
2021,7617,Narbonne,2371.0,2664.0,102
2021,7618,Nîmes,6190.0,6701.0,118
2021,7619,Nord-du-Lot,581.0,713.0,110
2021,7620,Perpignan,8048.0,8948.0,235
2021,7621,Rodez,1700.0,1999.0,133
2021,7622,Saint-Gaudens,1626.0,1866.0,387
2021,7623,Sète,1715.0,1872.0,11
2021,7624,Tarbes-Lourdes,2959.0,3437.0,477
2021,7625,Toulouse,25678.0,27686.0,335
2021,8401,Annecy,5615.0,6204.0,98
2021,8402,Aubenas,1817.0,2057.0,175
2021,8403,Aurillac,739.0,957.0,102
2021,8404,Belley,653.0,730.0,72
2021,8405,Bourg-en-Bresse,3281.0,3642.0,166
2021,8406,Bourgoin-Jallieu,3679.0,4051.0,106
2021,8407,Chambéry,4210.0,4633.0,110
2021,8408,Clermont-Ferrand,6498.0,7108.0,191
2021,8409,Grenoble,9631.0,10479.0,189
2021,8410,Issoire,907.0,1029.0,138
2021,8411,La Maurienne,502.0,576.0,48
2021,8412,La Plaine du Forez,1000.0,1131.0,88
2021,8413,La Tarentaise,2167.0,2591.0,68
2021,8414,La Vallée de l'Arve,1306.0,1457.0,28
2021,8415,Le Chablais,1838.0,2081.0,48
2021,8416,Le Genevois Français,5012.0,5427.0,146
2021,8417,Le Livradois,849.0,1000.0,109
2021,8418,Le Mont Blanc,1402.0,1607.0,20
2021,8419,Le Puy-en-Velay,1204.0,1373.0,184
2021,8420,Les Sources de la Loire,871.0,965.0,77
2021,8421,Lyon,39304.0,42491.0,235
2021,8422,Montélimar,1551.0,1747.0,65
2021,8423,Montluçon,979.0,1180.0,114
2021,8424,Moulins,820.0,1089.0,101
2021,8425,Oyonnax,613.0,653.0,35
2021,8426,Roanne,1518.0,1687.0,76
2021,8427,Romans-sur-Isère,1471.0,1636.0,57
2021,8428,Saint-Étienne,7661.0,8243.0,134
2021,8429,Saint-Flour,250.0,343.0,88
2021,8430,Tarare,590.0,645.0,42
2021,8431,Valence,4295.0,4809.0,157
2021,8432,Vichy,1514.0,1772.0,144
2021,8433,Vienne-Annonay,3130.0,3466.0,146
2021,8434,Villefranche-sur-Saône,2761.0,2997.0,92
2021,8435,Voiron,2666.0,2934.0,130
2021,9301,Aix-en-Provence,8883.0,9801.0,61
2021,9302,Briançon,633.0,730.0,36
2021,9303,Brignoles,2471.0,2715.0,41
2021,9304,Cannes,10878.0,11990.0,50
2021,9305,Carpentras,1658.0,1842.0,29
2021,9306,Cavaillon,2197.0,2485.0,54
2021,9307,Digne-les-Bains,1138.0,1325.0,123
2021,9308,Draguignan,2254.0,2461.0,39
2021,9309,Fréjus,2768.0,3077.0,5
2021,9310,Gap,1604.0,1879.0,125
2021,9311,Manosque,1475.0,1647.0,67
2021,9312,Marseille,28990.0,31253.0,32
2021,9313,Martigues-Salon,4862.0,5295.0,26
2021,9314,Menton,1405.0,1709.0,18
2021,9315,Nice,15179.0,16587.0,116
2021,9316,Orange,1077.0,1206.0,16
2021,9317,Sainte-Maxime,1807.0,2100.0,12
2021,9318,Toulon,10530.0,11510.0,33
2021,9401,Ajaccio,1862.0,2117.0,81
2021,9402,Bastia,1954.0,2172.0,112
2021,9403,Calvi,403.0,476.0,36
2021,9404,Corte,190.0,222.0,58
2021,9405,Ghisonaccia,342.0,435.0,30
2021,9406,Porto-Vecchio,820.0,947.0,12
2021,9407,Propriano,243.0,290.0,31
2022,0051,Alençon,1067.0,1208.0,184
2022,0052,Arles,2359.0,2667.0,20
2022,0053,Avignon,5362.0,5945.0,36
2022,0054,Beauvais,3165.0,3429.0,327
2022,0055,Bollène-Pierrelatte,1164.0,1284.0,29
2022,0056,Cosne-Cours-sur-Loire,653.0,786.0,119
2022,0057,Dreux,1884.0,2006.0,115
2022,0058,La Vallée de la Bresle-Vimeu,573.0,640.0,93
2022,0059,Mâcon,2161.0,2396.0,159
2022,0060,Nevers,1422.0,1665.0,180
2022,0061,Nogent-le-Rotrou,608.0,703.0,82
2022,0062,Redon,871.0,974.0,43
2022,0063,Ussel,733.0,959.0,186
2022,0064,Valréas,880.0,996.0,114
2022,0101,Côte sous le vent,294.0,317.0,3
2022,0102,Est Grande Terre,1071.0,1203.0,6
2022,0103,Marie-Galante,180.0,218.0,3
2022,0104,Région Pointoise,5379.0,5916.0,10
2022,0105,Sud Basse-Terre,925.0,1032.0,10
2022,0201,Le Centre-Atlantique,705.0,785.0,4
2022,0202,Le Centre agglomération,6519.0,6829.0,4
2022,0203,Le Nord-Atlantique,129.0,157.0,6
2022,0204,Le Nord-Caraibe,262.0,287.0,8
2022,0205,Le Sud,721.0,834.0,5
2022,0206,Le Sud-Caraibe,1060.0,1207.0,7
2022,0301,Est-littoral,2306.0,2591.0,10
2022,0302,Ouest-Guyanais,475.0,525.0,8
2022,0303,Savanes,306.0,365.0,4
2022,0401,L'Est,1415.0,1548.0,6
2022,0402,L'Ouest,3427.0,3798.0,5
2022,0403,Le Nord,3281.0,3613.0,3
2022,0404,Le Sud,3921.0,4342.0,10
2022,0601,Mayotte,1762.0,1989.0,17
2022,1101,Cergy-Vexin,11412.0,12073.0,120
2022,1102,Coulommiers,1013.0,1093.0,54
2022,1103,Étampes,1507.0,1592.0,64
2022,1104,Évry-Courcouronnes,10866.0,11394.0,68
2022,1105,Fontainebleau-Nemours,2985.0,3204.0,106
2022,1106,Marne-la-Vallée,8958.0,9548.0,69
2022,1107,Meaux,3394.0,3604.0,102
2022,1108,Melun,3351.0,3537.0,71
2022,1109,Paris,189961.0,202584.0,122
2022,1110,Provins,755.0,802.0,81
2022,1111,Rambouillet,1176.0,1278.0,36
2022,1112,Roissy,18674.0,19380.0,87
2022,1113,Saclay,9659.0,10171.0,62
2022,1114,Seine-Yvelinoise,14714.0,15482.0,121
2022,1115,Versailles-Saint-Quentin,10447.0,11157.0,103
2022,2401,Blois,2036.0,2248.0,104
2022,2402,Bourges,2001.0,2329.0,170
2022,2403,Chartres,2442.0,2714.0,150
2022,2404,Châteaudun,498.0,563.0,63
2022,2405,Châteauroux,1765.0,2235.0,213
2022,2406,Chinon,475.0,542.0,42
2022,2407,Gien,745.0,840.0,67
2022,2408,Loches,550.0,665.0,78
2022,2409,Montargis,1562.0,1736.0,96
2022,2410,Orléans,5597.0,6151.0,133
2022,2411,Pithiviers,699.0,772.0,78
2022,2412,Romorantin-Lanthenay,911.0,1029.0,70
2022,2413,Tours,7209.0,7998.0,166
2022,2414,Vendôme,628.0,708.0,89
2022,2415,Vierzon,455.0,519.0,28
2022,2701,Autun,398.0,455.0,66
2022,2702,Auxerre,1892.0,2148.0,211
2022,2703,Avallon,460.0,561.0,172
2022,2704,Beaune,969.0,1106.0,143
2022,2705,Belfort,1956.0,2124.0,164
2022,2706,Besançon,3693.0,4046.0,408
2022,2707,Chalon-sur-Saône,1789.0,2011.0,133
2022,2708,Charolais,807.0,983.0,132
2022,2709,Châtillon-Montbard,579.0,700.0,233
2022,2710,Creusot-Montceau,844.0,953.0,57
2022,2711,Dijon,5258.0,5823.0,322
2022,2712,Dole,859.0,961.0,123
2022,2713,Lons-le-Saunier,1683.0,1920.0,333
2022,2714,Montbéliard,1708.0,1843.0,146
2022,2715,Pontarlier,1351.0,1484.0,174
2022,2716,Saint-Claude,609.0,666.0,71
2022,2717,Sens,1339.0,1498.0,102
2022,2718,Vesoul,1159.0,1302.0,336
2022,2801,Argentan,351.0,384.0,73
2022,2802,Avranches,752.0,857.0,101
2022,2803,Bernay,675.0,751.0,106
2022,2804,Caen,6728.0,7436.0,378
2022,2805,Cherbourg-en-Cotentin,1461.0,1648.0,135
2022,2806,Coutances,609.0,666.0,67
2022,2807,Dieppe-Caux maritime,1209.0,1382.0,196
2022,2808,Évreux,2100.0,2291.0,167
2022,2809,Flers,715.0,785.0,91
2022,2810,Granville,537.0,611.0,45
2022,2811,Honfleur Pont-Audemer,1368.0,1577.0,119
2022,2812,L'Aigle,488.0,609.0,79
2022,2813,Le Havre,3420.0,3750.0,115
2022,2814,Lisieux,829.0,916.0,93
2022,2815,Rouen,8802.0,9668.0,299
2022,2816,Saint-Lô,898.0,1015.0,104
2022,2817,Vernon-Gisors,1583.0,1757.0,110
2022,2818,Vire Normandie,333.0,397.0,21
2022,2819,Yvetot-Vallée du Commerce,875.0,977.0,99
2022,3201,Abbeville,772.0,887.0,165
2022,3202,Amiens,4276.0,4716.0,455
2022,3203,Arras,1884.0,2112.0,232
2022,3204,Berck,1275.0,1441.0,201
2022,3205,Béthune,2270.0,2461.0,109
2022,3206,Boulogne-sur-Mer,1507.0,1682.0,92
2022,3207,Calais,1244.0,1405.0,51
2022,3208,Cambrai,1355.0,1507.0,111
2022,3209,Château-Thierry,692.0,755.0,119
2022,3210,Compiègne,2045.0,2235.0,181
2022,3211,Creil,3971.0,4233.0,134
2022,3212,Douai,2106.0,2292.0,71
2022,3213,Dunkerque,2446.0,2705.0,75
2022,3214,Laon,878.0,977.0,225
2022,3215,Lens,3594.0,3857.0,58
2022,3216,Lille,15704.0,17228.0,133
2022,3217,Maubeuge,1888.0,2071.0,199
2022,3218,Roubaix-Tourcoing,5821.0,6175.0,22
2022,3219,Saint-Omer,1447.0,1611.0,126
2022,3220,Saint-Quentin,1973.0,2187.0,326
2022,3221,Soissons,1663.0,1792.0,232
2022,3222,Valenciennes,3767.0,4087.0,125
2022,4401,Bar-le-Duc,515.0,586.0,154
2022,4402,Châlons-en-Champagne,1071.0,1213.0,151
2022,4403,Charleville-Mézières,1499.0,1664.0,180
2022,4404,Chaumont,1053.0,1214.0,369
2022,4405,Colmar,2373.0,2589.0,100
2022,4406,Épernay,816.0,952.0,113
2022,4407,Épinal,1770.0,1971.0,328
2022,4408,Forbach,977.0,1029.0,30
2022,4409,Haguenau,2647.0,2842.0,164
2022,4410,Metz,5644.0,6111.0,246
2022,4411,Mulhouse,5308.0,5648.0,170
2022,4412,Nancy,6395.0,7045.0,445
2022,4413,Reims,5200.0,5717.0,225
2022,4414,Remiremont,904.0,1023.0,49
2022,4415,Romilly-sur-Seine,948.0,1484.0,170
2022,4416,Saint-Avold,1258.0,1361.0,131
2022,4417,Saint-Dié-des-Vosges,906.0,1005.0,110
2022,4418,Saint-Louis,970.0,1031.0,91
2022,4419,Sarrebourg,1061.0,1154.0,215
2022,4420,Sarreguemines,1139.0,1227.0,141
2022,4421,Sedan,801.0,904.0,245
2022,4422,Sélestat,1084.0,1170.0,72
2022,4423,Strasbourg,11579.0,12452.0,213
2022,4424,Thionville,3163.0,3361.0,190
2022,4425,Troyes,2944.0,3359.0,358
2022,4426,Verdun,667.0,742.0,231
2022,4427,Vitry-le-François Saint-Dizier,1018.0,1182.0,224
2022,5201,Ancenis,1176.0,1315.0,23
2022,5202,Angers,5483.0,6025.0,67
2022,5203,Challans,1838.0,2215.0,42
2022,5204,Château-Gontier-sur-Mayenne,363.0,411.0,32
2022,5205,Châteaubriant,588.0,675.0,32
2022,5206,Cholet,1829.0,2054.0,35
2022,5207,Fontenay-le-Comte,1166.0,1355.0,98
2022,5208,La Ferté-Bernard,541.0,629.0,80
2022,5209,La Flèche,540.0,609.0,28
2022,5210,La Roche-sur-Yon,2142.0,2424.0,45
2022,5211,Laval,2164.0,2395.0,85
2022,5212,Le Mans,3963.0,4409.0,148
2022,5213,Les Herbiers-Montaigu,1419.0,1610.0,49
2022,5214,Les Sables-d'Olonne,1276.0,1458.0,18
2022,5215,Mayenne,562.0,657.0,92
2022,5216,Nantes,15046.0,16639.0,95
2022,5217,Pornic,1008.0,1143.0,16
2022,5218,Sablé-sur-Sarthe,429.0,502.0,52
2022,5219,Saint-Nazaire,3112.0,3550.0,37
2022,5220,Saumur,949.0,1060.0,45
2022,5221,Segré-en-Anjou Bleu,495.0,556.0,30
2022,5301,Auray,1344.0,1506.0,28
2022,5302,Brest,4119.0,4548.0,92
2022,5303,Carhaix-Plouguer,742.0,845.0,81
2022,5304,Dinan,1179.0,1302.0,66
2022,5305,Fougères,759.0,844.0,45
2022,5306,Guingamp,569.0,644.0,49
2022,5307,Lamballe-Armor,683.0,755.0,40
2022,5308,Lannion,1214.0,1371.0,65
2022,5309,Lorient,2629.0,2912.0,35
2022,5310,Morlaix,1144.0,1294.0,59
2022,5311,Ploërmel,760.0,858.0,53
2022,5312,Pontivy-Loudéac,964.0,1114.0,64
2022,5313,Quimper,3168.0,3519.0,83
2022,5314,Quimperlé,595.0,658.0,18
2022,5315,Rennes,10361.0,11429.0,160
2022,5316,Saint-Brieuc,2200.0,2443.0,58
2022,5317,Saint-Malo,2086.0,2333.0,54
2022,5318,Vannes,2983.0,3377.0,60
2022,5319,Vitré,891.0,990.0,56
2022,7501,Agen,1832.0,2081.0,99
2022,7502,Angoulême,2767.0,3155.0,229
2022,7503,Bayonne,6989.0,7837.0,111
2022,7504,Bergerac,1516.0,1726.0,153
2022,7505,Bordeaux,25215.0,27507.0,164
2022,7506,Bressuire,994.0,1183.0,80
2022,7507,Brive-la-Gaillarde,1600.0,1830.0,98
2022,7508,Châtellerault,973.0,1061.0,50
2022,7509,Cognac,1427.0,1681.0,191
2022,7510,Dax,2486.0,2816.0,119
2022,7511,Guéret,1030.0,1340.0,255
2022,7512,La Rochelle,4264.0,4781.0,83
2022,7513,La Teste-de-Buch,3062.0,3431.0,33
2022,7514,Langon,1921.0,2122.0,175
2022,7515,Lesparre-Médoc,1147.0,1300.0,40
2022,7516,Libourne,2453.0,2686.0,140
2022,7517,Limoges,3493.0,3887.0,130
2022,7518,Marmande,1201.0,1403.0,131
2022,7519,Mont-de-Marsan,1579.0,1860.0,166
2022,7520,Niort,2111.0,2425.0,158
2022,7521,Oloron-Sainte-Marie,710.0,811.0,163
2022,7522,Pau,4391.0,4919.0,286
2022,7523,Périgueux,2629.0,3058.0,231
2022,7524,Poitiers,3987.0,4451.0,163
2022,7525,Rochefort,952.0,1050.0,41
2022,7526,Royan,1882.0,2174.0,51
2022,7527,Saint-Junien,899.0,1083.0,104
2022,7528,Saintes,1598.0,1835.0,147
2022,7529,Sarlat-la-Canéda,962.0,1132.0,107
2022,7530,Thouars,578.0,652.0,76
2022,7531,Tulle,827.0,1009.0,130
2022,7532,Villeneuve-sur-Lot,1158.0,1333.0,98
2022,7601,Agde-Pézenas,1567.0,1792.0,18
2022,7602,Albi,3466.0,3832.0,190
2022,7603,Alès-Le Vigan,2644.0,2947.0,172
2022,7604,Auch,1995.0,2374.0,392
2022,7605,Bagnols-sur-Cèze,975.0,1056.0,52
2022,7606,Béziers,3874.0,4269.0,110
2022,7607,Cahors,1091.0,1238.0,134
2022,7608,Carcassonne-Limoux,2683.0,3038.0,309
2022,7609,Castelsarrasin-Moissac,902.0,1024.0,104
2022,7610,Castres-Mazamet,1974.0,2278.0,134
2022,7611,Figeac-Villefranche,1124.0,1368.0,136
2022,7612,Foix-Pamiers,1838.0,2072.0,268
2022,7613,Mende,665.0,774.0,135
2022,7614,Millau,781.0,908.0,91
2022,7615,Montauban,2723.0,3053.0,101
2022,7616,Montpellier,16728.0,18066.0,172
2022,7617,Narbonne,2616.0,2906.0,102
2022,7618,Nîmes,6402.0,6976.0,118
2022,7619,Nord-du-Lot,637.0,810.0,110
2022,7620,Perpignan,8118.0,8968.0,235
2022,7621,Rodez,1708.0,2078.0,133
2022,7622,Saint-Gaudens,1702.0,1933.0,387
2022,7623,Sète,1726.0,1898.0,11
2022,7624,Tarbes-Lourdes,3097.0,3535.0,477
2022,7625,Toulouse,23953.0,26019.0,335
2022,8401,Annecy,5711.0,6327.0,98
2022,8402,Aubenas,2022.0,2249.0,175
2022,8403,Aurillac,775.0,1000.0,102
2022,8404,Belley,678.0,723.0,72
2022,8405,Bourg-en-Bresse,3321.0,3656.0,166
2022,8406,Bourgoin-Jallieu,3661.0,3982.0,106
2022,8407,Chambéry,4234.0,4695.0,110
2022,8408,Clermont-Ferrand,6628.0,7183.0,191
2022,8409,Grenoble,9328.0,10207.0,189
2022,8410,Issoire,985.0,1102.0,138
2022,8411,La Maurienne,505.0,604.0,48
2022,8412,La Plaine du Forez,1006.0,1130.0,88
2022,8413,La Tarentaise,2232.0,2724.0,68
2022,8414,La Vallée de l'Arve,1280.0,1402.0,28
2022,8415,Le Chablais,1908.0,2157.0,48
2022,8416,Le Genevois Français,4984.0,5366.0,146
2022,8417,Le Livradois,930.0,1041.0,109
2022,8418,Le Mont Blanc,1499.0,1713.0,20
2022,8419,Le Puy-en-Velay,1262.0,1440.0,184
2022,8420,Les Sources de la Loire,975.0,1075.0,77
2022,8421,Lyon,39204.0,42303.0,235
2022,8422,Montélimar,1536.0,1692.0,65
2022,8423,Montluçon,1028.0,1227.0,114
2022,8424,Moulins,863.0,1090.0,101
2022,8425,Oyonnax,715.0,781.0,35
2022,8426,Roanne,1616.0,1803.0,76
2022,8427,Romans-sur-Isère,1327.0,1494.0,57
2022,8428,Saint-Étienne,7582.0,8142.0,134
2022,8429,Saint-Flour,270.0,392.0,88
2022,8430,Tarare,643.0,717.0,42
2022,8431,Valence,4242.0,4713.0,157
2022,8432,Vichy,1665.0,1933.0,144
2022,8433,Vienne-Annonay,3409.0,3723.0,146
2022,8434,Villefranche-sur-Saône,2750.0,3027.0,92
2022,8435,Voiron,2868.0,3121.0,130
2022,9301,Aix-en-Provence,8879.0,9957.0,61
2022,9302,Briançon,676.0,767.0,36
2022,9303,Brignoles,2691.0,2990.0,41
2022,9304,Cannes,11508.0,12645.0,50
2022,9305,Carpentras,1619.0,1744.0,29
2022,9306,Cavaillon,2139.0,2406.0,54
2022,9307,Digne-les-Bains,1244.0,1473.0,123
2022,9308,Draguignan,2285.0,2467.0,39
2022,9309,Fréjus,2852.0,3165.0,5
2022,9310,Gap,1785.0,2095.0,125
2022,9311,Manosque,1495.0,1697.0,67
2022,9312,Marseille,30181.0,32743.0,32
2022,9313,Martigues-Salon,5006.0,5444.0,26
2022,9314,Menton,1607.0,1842.0,18
2022,9315,Nice,15870.0,17562.0,116
2022,9316,Orange,1045.0,1181.0,16
2022,9317,Sainte-Maxime,1867.0,2176.0,12
2022,9318,Toulon,10531.0,11497.0,33
2022,9401,Ajaccio,2013.0,2287.0,81
2022,9402,Bastia,1856.0,2066.0,112
2022,9403,Calvi,465.0,552.0,36
2022,9404,Corte,215.0,248.0,58
2022,9405,Ghisonaccia,325.0,383.0,30
2022,9406,Porto-Vecchio,957.0,1075.0,12
2022,9407,Propriano,256.0,288.0,31
2023,0051,Alençon,1082.0,1220.0,184
2023,0052,Arles,2358.0,2619.0,20
2023,0053,Avignon,5239.0,5770.0,36
2023,0054,Beauvais,3266.0,3518.0,327
2023,0055,Bollène-Pierrelatte,1142.0,1246.0,29
2023,0056,Cosne-Cours-sur-Loire,658.0,760.0,119
2023,0057,Dreux,1863.0,1973.0,115
2023,0058,La Vallée de la Bresle-Vimeu,552.0,621.0,93
2023,0059,Mâcon,2183.0,2420.0,159
2023,0060,Nevers,1351.0,1595.0,180
2023,0061,Nogent-le-Rotrou,617.0,685.0,82
2023,0062,Redon,839.0,937.0,43
2023,0063,Ussel,700.0,840.0,186
2023,0064,Valréas,837.0,942.0,114
2023,0101,Côte sous le vent,260.0,274.0,3
2023,0102,Est Grande Terre,1127.0,1252.0,6
2023,0103,Marie-Galante,172.0,195.0,3
2023,0104,Région Pointoise,5587.0,6048.0,10
2023,0105,Sud Basse-Terre,912.0,994.0,10
2023,0201,Le Centre-Atlantique,724.0,779.0,4
2023,0202,Le Centre agglomération,6116.0,6358.0,4
2023,0203,Le Nord-Atlantique,100.0,107.0,6
2023,0204,Le Nord-Caraibe,231.0,251.0,8
2023,0205,Le Sud,699.0,748.0,5
2023,0206,Le Sud-Caraibe,1086.0,1166.0,7
2023,0301,Est-littoral,2547.0,2738.0,10
2023,0302,Ouest-Guyanais,454.0,491.0,8
2023,0303,Savanes,342.0,364.0,4
2023,0401,L'Est,1404.0,1488.0,6
2023,0402,L'Ouest,3445.0,3752.0,5
2023,0403,Le Nord,3312.0,3577.0,3
2023,0404,Le Sud,4129.0,4522.0,10
2023,0601,Mayotte,1749.0,1946.0,17
2023,1101,Cergy-Vexin,11508.0,12209.0,120
2023,1102,Coulommiers,1152.0,1222.0,54
2023,1103,Étampes,1505.0,1595.0,64
2023,1104,Évry-Courcouronnes,10840.0,11340.0,68
2023,1105,Fontainebleau-Nemours,2948.0,3128.0,106
2023,1106,Marne-la-Vallée,9582.0,10141.0,69
2023,1107,Meaux,3483.0,3640.0,102
2023,1108,Melun,3423.0,3591.0,71
2023,1109,Paris,196310.0,207701.0,122
2023,1110,Provins,722.0,759.0,81
2023,1111,Rambouillet,1167.0,1250.0,36
2023,1112,Roissy,18550.0,19391.0,87
2023,1113,Saclay,9575.0,10159.0,62
2023,1114,Seine-Yvelinoise,14960.0,15709.0,121
2023,1115,Versailles-Saint-Quentin,10001.0,10759.0,103
2023,2401,Blois,1978.0,2224.0,104
2023,2402,Bourges,2051.0,2321.0,170
2023,2403,Chartres,2441.0,2658.0,150
2023,2404,Châteaudun,559.0,627.0,63
2023,2405,Châteauroux,1776.0,2064.0,213
2023,2406,Chinon,454.0,512.0,42
2023,2407,Gien,724.0,835.0,67
2023,2408,Loches,533.0,609.0,78
2023,2409,Montargis,1526.0,1655.0,96
2023,2410,Orléans,5699.0,6199.0,133
