ZE2020,source_year,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,target_year
1101,2023,49743,2286,5442,13413,3123,1853,2141,10151,6895,4439,0.023518518518518494,2024
1102,2014,3968,292,670,1155,95,106,183,578,493,396,,2015
1102,2015,4054,293,710,1143,90,112,182,602,499,423,0.021673387096774244,2016
1102,2016,4114,296,719,1158,94,115,180,613,523,416,0.014800197335964382,2017
1102,2017,4187,304,709,1193,96,120,188,625,533,419,0.017744287797763825,2018
1102,2018,4394,319,703,1226,110,128,196,658,591,463,0.04943873895390505,2019
1102,2019,4607,345,714,1273,122,140,201,716,609,487,0.04847519344560758,2020
1102,2020,4799,341,758,1324,128,144,213,758,607,526,0.041675710874755856,2021
1102,2021,5213,358,783,1490,152,162,212,830,645,581,0.08626797249426965,2022
1102,2022,5451,387,836,1469,160,181,206,914,676,622,0.04565509303663906,2023
1102,2023,5507,373,858,1411,182,199,176,975,678,655,0.010273344340487878,2024
1103,2014,5499,317,812,1433,198,217,374,894,703,551,,2015
1103,2015,5608,319,803,1460,196,219,367,943,725,576,0.01982178577923266,2016
1103,2016,5766,335,807,1504,194,225,388,960,762,591,0.02817403708987154,2017
1103,2017,5909,353,810,1574,192,231,373,1027,760,589,0.024800554977454148,2018
1103,2018,6202,360,829,1586,201,249,392,1137,801,647,0.04958537823658826,2019
1103,2019,6573,372,912,1694,223,247,414,1180,850,681,0.0598194130925509,2020
1103,2020,6782,368,943,1728,241,254,424,1225,887,712,0.03179674425680812,2021
1103,2021,7426,405,1013,1898,268,277,462,1371,928,804,0.09495723975228554,2022
1103,2022,7728,432,1007,1916,296,287,447,1497,959,887,0.040667923511984894,2023
1103,2023,7807,460,1026,1892,307,305,417,1545,956,899,0.0102225672877847,2024
1104,2014,28855,1402,4094,8246,1197,1001,1365,5156,4097,2297,,2015
1104,2015,29551,1397,4077,8460,1216,1052,1417,5305,4269,2358,0.024120603015075348,2016
1104,2016,30339,1395,4075,8733,1299,1102,1471,5514,4343,2407,0.026665764271936565,2017
1104,2017,31188,1394,4183,8945,1391,1157,1500,5641,4434,2543,0.02798378324928308,2018
1104,2018,33167,1430,4307,9525,1498,1195,1558,6174,4760,2720,0.06345389252276523,2019
1104,2019,35088,1499,4544,10205,1651,1243,1607,6474,4884,2981,0.057919015889287495,2020
1104,2020,37358,1594,4798,11144,1813,1300,1695,6904,4995,3115,0.06469448244414044,2021
1104,2021,40963,1721,5156,12289,1979,1408,1816,7695,5412,3487,0.09649874190267149,2022
1104,2022,42333,1759,5419,12231,2108,1506,1775,8058,5694,3783,0.03344481605351168,2023
1104,2023,43211,1818,5646,12249,2217,1572,1738,8330,5778,3863,0.02074032078992749,2024
1105,2014,12017,756,1489,3134,384,440,590,2114,1842,1268,,2015
1105,2015,12255,776,1506,3155,388,479,579,2154,1943,1275,0.019805275859199556,2016
1105,2016,12527,776,1515,3178,381,494,591,2243,2025,1324,0.02219502243982041,2017
1105,2017,12776,789,1538,3196,433,529,598,2285,2063,1345,0.019877065538437044,2018
1105,2018,13564,807,1598,3363,480,537,588,2519,2244,1428,0.0616781465247338,2019
1105,2019,14352,822,1649,3562,536,536,610,2718,2341,1578,0.05809495723975222,2020
1105,2020,14863,898,1696,3627,592,538,611,2844,2390,1667,0.03560479375696768,2021
1105,2021,16134,961,1785,3897,677,572,664,3183,2503,1892,0.08551436452936834,2022
1105,2022,16777,1001,1817,3900,741,630,706,3410,2561,2011,0.03985372505268381,2023
1105,2023,17116,1015,1833,3833,792,682,664,3572,2653,2072,0.02020623472611316,2024
1106,2014,26738,1406,3669,8237,1226,1048,1403,4387,3316,2046,,2015
1106,2015,27637,1420,3762,8459,1238,1131,1409,4578,3534,2106,0.033622559652928485,2016
1106,2016,28357,1413,3705,8678,1274,1200,1448,4757,3705,2177,0.02605203169663861,2017
1106,2017,29394,1417,3843,8913,1346,1272,1466,5015,3845,2277,0.03656945375039666,2018
1106,2018,31239,1453,3954,9406,1478,1314,1531,5521,4113,2469,0.06276791181873853,2019
1106,2019,33530,1522,4172,10168,1603,1379,1577,6017,4332,2760,0.07333781491084856,2020
1106,2020,35596,1580,4385,11028,1750,1428,1639,6401,4536,2849,0.06161646286907252,2021
1106,2021,39026,1677,4629,12136,2046,1514,1744,7158,4903,3219,0.09635914147657032,2022
1106,2022,40587,1742,4779,11884,2207,1677,1799,7797,5143,3559,0.03999897504227956,2023
1106,2023,41309,1779,4851,11685,2364,1800,1627,8155,5351,3697,0.017788947199842253,2024
1107,2014,10105,650,1659,2992,243,364,503,1599,1210,885,,2015
1107,2015,10438,658,1641,3135,245,376,507,1680,1285,911,0.03295398317664522,2016
1107,2016,10692,647,1608,3262,238,398,496,1751,1345,947,0.02433416363287977,2017
1107,2017,10978,653,1642,3352,258,426,500,1808,1382,957,0.026748971193415683,2018
1107,2018,11731,654,1709,3528,311,471,526,1997,1475,1060,0.06859172891237009,2019
1107,2019,12444,713,1814,3670,342,493,543,2182,1526,1161,0.0607791322137925,2020
1107,2020,13096,745,1853,3877,393,510,579,2333,1599,1207,0.05239472838315651,2021
1107,2021,14357,797,1966,4306,453,544,610,2581,1725,1375,0.09628894318875991,2022
1107,2022,14967,846,2075,4247,517,582,588,2800,1822,1490,0.04248798495507411,2023
1107,2023,15157,847,2068,4202,567,648,545,2890,1840,1550,0.012694594775171986,2024
1108,2014,9630,556,1445,2681,305,357,497,1539,1362,888,,2015
1108,2015,9952,570,1471,2771,316,385,497,1628,1403,911,0.033437175493250315,2016
1108,2016,10110,570,1482,2788,331,388,496,1687,1421,947,0.01587620578778126,2017
1108,2017,10338,576,1528,2819,334,408,500,1698,1503,972,0.022551928783382857,2018
1108,2018,10951,612,1577,2960,348,424,517,1862,1625,1026,0.05929580189591799,2019
1108,2019,11570,628,1654,3137,391,443,520,2027,1672,1098,0.05652451830883032,2020
1108,2020,12243,641,1753,3439,423,449,533,2136,1711,1158,0.05816767502160758,2021
1108,2021,13503,682,1867,3821,516,496,592,2366,1856,1307,0.10291595197255576,2022
1108,2022,13994,729,1904,3812,566,521,605,2507,1933,1417,0.036362289861512354,2023
1108,2023,14278,754,1987,3762,607,561,569,2664,1962,1412,0.020294411890810382,2024
1109,2014,666064,23260,49258,156767,49808,36941,38403,182590,70830,58207,,2015
1109,2015,689042,23397,49541,161413,52097,38939,39077,191434,74150,58994,0.03449818636046986,2016
1109,2016,712013,23484,49426,166355,54510,40545,40017,199443,77954,60279,0.03333759045167062,2017
1109,2017,733195,23983,49630,168631,57039,42280,40812,208724,81083,61013,0.02974945682171537,2018
1109,2018,778588,24404,50287,176534,61735,44349,42652,227253,87445,63929,0.06191122416273975,2019
1109,2019,825279,24917,52826,187144,66183,46942,44348,243141,91945,67833,0.059968815342645865,2020
1109,2020,861112,25783,54889,196134,70040,49579,46406,254766,94475,69040,0.043419255791071976,2021
1109,2021,924050,27222,58270,207477,76026,53852,49648,276265,100486,74804,0.07308921487564923,2022
1109,2022,950814,27185,59897,204641,79626,57701,51520,287874,103688,78682,0.028963800660137373,2023
1109,2023,965945,27846,60445,204458,83334,59670,50739,295970,105083,78400,0.01591373286468234,2024
1110,2014,2920,212,456,864,61,105,183,416,317,306,,2015
1110,2015,3004,219,438,887,58,117,179,446,358,302,0.02876712328767117,2016
1110,2016,2995,226,434,882,56,115,181,444,360,297,-0.0029960053262316766,2017
1110,2017,3023,229,441,888,57,127,177,433,370,301,0.009348914858096746,2018
1110,2018,3185,225,457,942,66,141,177,458,394,325,0.05358914985114116,2019
1110,2019,3297,239,464,930,82,144,185,488,419,346,0.03516483516483526,2020
1110,2020,3358,251,481,950,71,144,186,503,406,366,0.018501668183196873,2021
1110,2021,3668,285,534,1031,89,146,192,566,418,407,0.09231685527099454,2022
1110,2022,3845,307,561,1026,100,158,213,619,429,432,0.04825517993456918,2023
1110,2023,3944,331,593,1014,102,181,168,659,451,445,0.025747724317295217,2024
1111,2014,5062,246,597,1219,243,212,331,1015,753,446,,2015
1111,2015,5291,254,612,1274,245,228,338,1077,810,453,0.04523903595416834,2016
1111,2016,5438,260,613,1290,255,237,343,1100,853,487,0.02778302778302777,2017
1111,2017,5526,261,599,1278,295,236,367,1121,860,509,0.016182420007355702,2018
1111,2018,5773,274,605,1284,334,237,359,1246,911,523,0.04469779225479553,2019
1111,2019,6042,298,623,1298,365,252,385,1313,943,565,0.046596223800450476,2020
1111,2020,6334,310,635,1329,366,275,399,1405,993,622,0.04832836809003638,2021
1111,2021,6853,341,678,1411,392,296,427,1540,1076,692,0.08193874329017992,2022
1111,2022,7138,352,665,1434,407,312,436,1635,1141,756,0.0415876258572887,2023
1111,2023,7243,369,669,1413,443,346,416,1676,1111,800,0.014710002801905375,2024
1112,2014,44215,1999,7130,16695,1455,1274,1482,6197,5107,2876,,2015
1112,2015,45365,1987,7209,17254,1489,1312,1489,6411,5271,2943,0.026009272871197586,2016
1112,2016,46587,1969,7215,17888,1525,1349,1555,6593,5514,2979,0.026937066020059408,2017
1112,2017,47786,1986,7413,18220,1635,1431,1569,6809,5653,3070,0.02573679352609104,2018
1112,2018,50970,2002,7720,19342,1798,1579,1642,7522,6052,3313,0.06663039383919966,2019
1112,2019,55363,2042,8330,21081,2072,1671,1789,8356,6392,3630,0.08618795369825394,2020
1112,2020,58528,2090,8868,22170,2289,1812,1933,8974,6562,3830,0.05716814478984156,2021
1112,2021,63983,2193,9587,23954,2610,1939,2110,10317,6981,4292,0.09320325314379452,2022
1112,2022,66205,2266,10140,23634,2827,2125,2179,11105,7351,4578,0.03472797461825805,2023
1112,2023,67801,2314,10431,23803,3011,2280,2134,11601,7525,4702,0.02410694056340157,2024
1113,2014,28618,1393,3524,8032,1488,1150,1388,5333,3961,2349,,2015
1113,2015,29533,1406,3649,8214,1567,1210,1421,5490,4145,2431,0.0319728841987561,2016
1113,2016,30414,1389,3659,8426,1602,1250,1431,5773,4365,2519,0.02983103646768015,2017
1113,2017,31552,1415,3713,8691,1709,1331,1467,6086,4550,2590,0.037416979022818486,2018
1113,2018,33442,1456,3797,9121,1913,1374,1530,6691,4814,2746,0.059901115618661294,2019
1113,2019,35515,1508,3954,9741,2139,1422,1611,7127,5073,2940,0.06198791938281212,2020
1113,2020,37604,1574,4079,10564,2331,1494,1650,7577,5234,3101,0.05882021680979865,2021
1113,2021,41039,1701,4417,11439,2600,1605,1772,8385,5620,3500,0.09134666524837787,2022
1113,2022,42293,1751,4573,11231,2771,1693,1821,8832,5858,3763,0.03055630010477839,2023
1113,2023,43413,1801,4714,11225,2962,1780,1804,9228,6032,3867,0.02648192372260194,2024
1114,2014,44200,1934,5072,11225,2406,1796,2334,9365,6375,3693,,2015
1114,2015,45818,1921,5186,11595,2513,1941,2401,9792,6701,3768,0.03660633484162901,2016
1114,2016,46968,1896,5149,11848,2632,2045,2477,10121,6976,3824,0.025099305949626727,2017
1114,2017,48405,1897,5181,12032,2808,2150,2544,10581,7281,3931,0.030595298926928916,2018
1114,2018,51480,1955,5313,12467,3148,2280,2720,11629,7768,4200,0.06352649519677711,2019
1114,2019,54689,2023,5523,13206,3492,2379,2825,12625,8071,4545,0.062334887334887235,2020
1114,2020,57582,2131,5723,14069,3889,2526,2972,13243,8367,4662,0.05289912048126677,2021
1114,2021,62792,2324,6046,15261,4445,2734,3280,14500,9019,5183,0.09047966378382144,2022
1114,2022,65181,2422,6214,15124,4819,2849,3427,15415,9302,5609,0.038046247929672594,2023
1114,2023,66644,2524,6417,15026,5234,3015,3332,15870,9412,5814,0.022445191083291238,2024
1115,2014,37700,1489,3215,9297,2202,1718,1984,9201,5526,3068,,2015
1115,2015,38931,1561,3300,9491,2279,1796,1974,9545,5859,3126,0.03265251989389917,2016
1115,2016,40016,1560,3322,9680,2415,1881,2026,9867,6101,3164,0.027869820965297665,2017
1115,2017,41108,1562,3427,9792,2521,1962,2054,10189,6318,3283,0.027289084366253435,2018
1115,2018,43741,1594,3526,10187,2702,2125,2170,11120,6829,3488,0.06405079303298633,2019
1115,2019,46236,1661,3635,10830,2886,2216,2306,11809,7131,3762,0.05704030543426075,2020
1115,2020,48645,1763,3736,11619,3096,2300,2425,12445,7363,3898,0.05210225798079415,2021
1115,2021,52420,1892,3914,12468,3435,2497,2653,13439,7780,4342,0.07760304245040595,2022
1115,2022,54075,1949,4070,12134,3663,2656,2730,14043,8100,4730,0.031571919114841585,2023
1115,2023,54226,1976,4061,11906,3764,2713,2657,14173,8159,4817,0.0027924179380489633,2024
2401,2014,9854,804,1254,2903,175,485,650,1349,1324,910,,2015
2401,2015,9951,829,1244,2936,168,487,625,1383,1371,908,0.009843718286990155,2016
2401,2016,10122,844,1243,2953,159,506,631,1435,1410,941,0.017184202592704256,2017
2401,2017,10302,871,1279,2951,162,510,637,1482,1467,943,0.01778304682868992,2018
2401,2018,10790,862,1305,3079,190,526,661,1613,1552,1002,0.04736944282663558,2019
2401,2019,11270,906,1315,3207,198,568,667,1712,1609,1088,0.04448563484708057,2020
2401,2020,11596,911,1360,3322,208,582,685,1783,1659,1086,0.02892635314995573,2021
2401,2021,12354,965,1422,3478,248,617,701,1968,1734,1221,0.06536736805795096,2022
2401,2022,12896,992,1491,3497,269,651,731,2142,1812,1311,0.043872429982191985,2023
2401,2023,13077,1017,1498,3433,283,692,605,2284,1851,1414,0.014035359801488845,2024
2402,2014,11185,973,1477,3401,147,482,903,1418,1325,1059,,2015
2402,2015,11199,999,1429,3356,152,474,884,1457,1381,1067,0.0012516763522574248,2016
2402,2016,11259,1001,1360,3397,150,481,856,1515,1413,1086,0.0053576212161801084,2017
2402,2017,11381,1022,1377,3360,161,514,859,1506,1492,1090,0.010835775823785365,2018
2402,2018,11701,1066,1367,3427,161,537,852,1559,1558,1174,0.02811703716720859,2019
2402,2019,12003,1108,1352,3526,189,554,835,1642,1576,1221,0.025809759849585445,2020
2402,2020,12355,1153,1396,3629,229,545,851,1700,1611,1241,0.029326001832875148,2021
2402,2021,13239,1230,1483,3870,281,582,883,1868,1669,1373,0.07154997976527722,2022
2402,2022,13808,1263,1491,3877,304,613,898,2083,1781,1498,0.042979076969559715,2023
2402,2023,13805,1302,1478,3856,304,643,667,2241,1762,1552,-0.00021726535341826114,2024
2403,2014,10944,768,1471,3043,290,559,732,1685,1369,1027,,2015
2403,2015,11254,790,1447,3157,301,587,705,1763,1457,1047,0.028326023391812782,2016
2403,2016,11488,816,1431,3197,314,601,698,1860,1517,1054,0.020792607073040648,2017
2403,2017,11699,815,1428,3192,317,623,705,1941,1593,1085,0.018366991643454122,2018
2403,2018,12193,839,1462,3286,347,648,720,2053,1708,1130,0.0422258312676298,2019
2403,2019,12611,873,1476,3369,361,678,750,2139,1765,1200,0.03428196506192083,2020
2403,2020,13161,905,1514,3430,409,734,790,2301,1801,1277,0.04361271905479347,2021
2403,2021,14327,983,1625,3686,469,812,866,2545,1931,1410,0.08859509155839218,2022
2403,2022,14842,1027,1646,3686,494,862,895,2727,1981,1524,0.035946115725553174,2023
2403,2023,15168,1050,1714,3639,529,941,790,2917,2012,1576,0.02196469478506935,2024
2404,2014,2810,288,418,871,36,162,196,319,285,235,,2015
2404,2015,2812,280,412,859,41,180,184,332,291,233,0.000711743772241924,2016
2404,2016,2802,280,391,860,44,169,175,346,292,245,-0.0035561877667140696,2017
2404,2017,2848,282,403,845,43,184,180,350,313,248,0.016416845110635236,2018
2404,2018,2944,291,400,872,45,196,182,374,319,265,0.03370786516853941,2019
2404,2019,2973,276,416,861,53,207,176,392,319,273,0.009850543478260976,2020
2404,2020,3141,288,438,887,62,224,179,437,336,290,0.056508577194752885,2021
2404,2021,3348,314,448,928,60,243,184,474,362,335,0.0659025787965617,2022
2404,2022,3425,326,453,924,75,243,188,473,381,362,0.022998805256869703,2023
2404,2023,3504,337,460,931,77,260,144,532,400,363,0.02306569343065701,2024
2405,2014,11117,1061,1399,3368,179,484,888,1303,1368,1067,,2015
2405,2015,11210,1071,1393,3346,187,510,870,1339,1419,1075,0.008365566249887602,2016
2405,2016,11169,1066,1377,3296,181,505,848,1381,1428,1087,-0.0036574487065120787,2017
2405,2017,11243,1057,1322,3294,190,510,850,1424,1476,1120,0.0066254812427253285,2018
2405,2018,11513,1071,1334,3332,196,545,840,1477,1554,1164,0.02401494263097037,2019
2405,2019,11686,1078,1355,3350,194,548,836,1536,1588,1201,0.01502649179188742,2020
2405,2020,11883,1094,1355,3381,216,531,858,1623,1606,1219,0.016857778538422075,2021
2405,2021,12697,1199,1409,3589,258,559,896,1797,1676,1314,0.06850122023058147,2022
2405,2022,13155,1244,1450,3606,259,592,899,1945,1750,1410,0.03607151295581623,2023
2405,2023,13136,1274,1480,3598,271,581,550,2127,1777,1478,-0.0014443177499049442,2024
2406,2014,2713,233,343,786,39,111,280,351,361,209,,2015
2406,2015,2746,232,342,812,37,114,287,351,364,207,0.012163656468853645,2016
2406,2016,2796,245,345,786,41,112,294,362,382,229,0.018208302986161717,2017
2406,2017,2826,249,331,793,39,114,298,376,392,234,0.010729613733905685,2018
2406,2018,2915,254,330,824,41,126,314,391,384,251,0.03149327671620661,2019
2406,2019,3056,281,338,820,45,136,331,440,412,253,0.04837049742710131,2020
2406,2020,3132,290,342,835,48,144,336,464,410,263,0.024869109947643908,2021
2406,2021,3322,314,352,853,50,152,349,494,435,323,0.06066411238825031,2022
2406,2022,3518,336,368,894,53,158,357,558,448,346,0.05900060204695956,2023
2406,2023,3397,341,361,869,62,173,180,593,461,357,-0.03439454235361006,2024
2407,2014,4525,449,640,1429,64,166,292,557,486,442,,2015
2407,2015,4522,450,616,1425,69,174,285,553,508,442,-0.0006629834254143763,2016
2407,2016,4530,446,612,1422,65,168,289,539,547,442,0.0017691287041132764,2017
2407,2017,4482,443,616,1395,62,189,278,566,512,421,-0.01059602649006619,2018
2407,2018,4570,447,631,1430,62,194,272,567,521,446,0.019634091923248498,2019
2407,2019,4565,439,620,1391,65,194,257,624,519,456,-0.001094091903719896,2020
2407,2020,4615,447,619,1393,73,187,274,645,526,451,0.010952902519167473,2021
2407,2021,4854,464,657,1449,77,198,265,704,542,498,0.05178764897074761,2022
2407,2022,5050,476,670,1481,73,212,269,762,582,525,0.04037906880922959,2023
2407,2023,5053,515,661,1428,91,207,220,779,605,547,0.0005940594059405946,2024
2408,2014,3429,343,536,997,46,117,357,392,361,280,,2015
2408,2015,3484,340,541,975,44,123,361,410,402,288,0.0160396617089531,2016
2408,2016,3513,344,531,987,45,129,356,417,420,284,0.00832376578645233,2017
2408,2017,3567,357,529,982,48,134,363,428,432,294,0.015371477369769515,2018
2408,2018,3687,365,529,1000,50,146,357,464,448,328,0.033641715727502186,2019
2408,2019,3820,395,552,1021,48,148,370,487,456,343,0.03607268782207762,2020
2408,2020,3892,415,540,1021,59,149,374,512,471,351,0.018848167539267102,2021
2408,2021,4137,442,566,1057,61,158,399,582,484,388,0.06294964028776984,2022
2408,2022,4320,459,558,1093,65,166,413,630,490,446,0.04423495286439438,2023
2408,2023,4145,465,559,1035,77,189,231,657,491,441,-0.0405092592592593,2024
2409,2014,6927,523,1137,2265,128,236,388,824,735,691,,2015
2409,2015,7135,532,1145,2315,136,252,394,866,782,713,0.03002742890140042,2016
2409,2016,7167,526,1152,2319,134,246,382,876,801,731,0.004484933426769366,2017
2409,2017,7215,520,1158,2334,139,250,383,895,810,726,0.006697362913352878,2018
2409,2018,7435,524,1173,2376,136,252,369,953,861,791,0.03049203049203042,2019
2409,2019,7516,548,1189,2354,146,268,355,986,872,798,0.010894418291862884,2020
2409,2020,7761,565,1226,2371,151,274,368,1091,883,832,0.032597126130920806,2021
2409,2021,8356,615,1291,2513,183,290,380,1246,926,912,0.07666537817291585,2022
2409,2022,8642,670,1322,2506,187,324,378,1331,953,971,0.03422690282431784,2023
2409,2023,8755,697,1346,2518,194,322,303,1399,990,986,0.013075676926637358,2024
2410,2014,24113,1498,3179,6612,696,1213,1737,3846,3103,2229,,2015
2410,2015,24655,1504,3167,6778,684,1280,1709,4013,3224,2296,0.022477501762534713,2016
2410,2016,25037,1510,3150,6872,711,1292,1666,4143,3361,2332,0.015493814642060455,2017
2410,2017,25606,1522,3186,6885,742,1385,1646,4296,3539,2405,0.02272636497982994,2018
2410,2018,26873,1557,3288,7260,800,1411,1635,4715,3710,2497,0.04948059048660469,2019
2410,2019,28190,1631,3461,7546,870,1476,1630,5042,3898,2636,0.04900829829196596,2020
2410,2020,29207,1646,3570,7853,938,1498,1635,5324,4021,2722,0.036076622915927725,2021
2410,2021,31520,1725,3779,8445,1042,1587,1722,5825,4371,3024,0.07919334406135525,2022
