target_year,ZE2020,node_idx,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe
2020,2714,57,Montbéliard,1440.0,1582.0,146,1422.0,1226.0,1135.0,0.11251758087201136,0.29037520391517124,1,0,4059.0,120.0,44.0,107.0,1.0,20.0,23.0,193.0,405.0,788.0,104.0,286.0,43.0,187.0,76.0,456.0,793.0,413.0,53207.0,0.12099755994984304,0.19536831731953683,0.02010555415933646,8079.0,711.0,910.0,2460.0,142.0,348.0,459.0,1071.0,1180.0,798.0,0.024863630597488307,3204.0,48991.0,1441978705.0,0.005018820577164407,29433.542997693454,1,1,1,1
2021,2714,57,Montbéliard,1770.0,1882.0,146,1582.0,1422.0,1226.0,0.18963337547408354,0.3234880450070323,0,1,4023.0,130.0,43.0,107.0,1.0,21.0,22.0,187.0,410.0,792.0,99.0,285.0,43.0,176.0,84.0,449.0,782.0,392.0,52032.0,0.12105097405058869,0.19686800894854586,-0.008869179600886956,8339.0,733.0,969.0,2533.0,159.0,342.0,477.0,1096.0,1224.0,806.0,0.03218220076742173,3189.0,45900.0,1234014615.0,-0.004681647940074862,26884.85,1,1,1,1
2022,2714,57,Montbéliard,1708.0,1843.0,146,1882.0,1582.0,1422.0,-0.020722635494155206,0.16498103666245267,0,0,4128.0,145.0,44.0,107.0,1.0,21.0,24.0,192.0,431.0,816.0,98.0,301.0,47.0,174.0,88.0,460.0,783.0,396.0,51761.0,0.12005879679706746,0.19767441860465115,0.026099925428784587,8912.0,777.0,1032.0,2671.0,180.0,366.0,514.0,1182.0,1278.0,912.0,0.06871327497301838,3242.0,45033.0,1306258280.0,0.016619629978049444,29006.690204960807,1,1,1,1
2023,2714,57,Montbéliard,1756.0,1911.0,146,1843.0,1882.0,1582.0,0.03689636462289747,0.015409139213602652,0,0,4122.0,150.0,43.0,108.0,1.0,18.0,27.0,188.0,440.0,830.0,96.0,304.0,41.0,179.0,84.0,467.0,751.0,395.0,51724.0,0.11979576813072233,0.20135856380397865,-0.0014534883720930258,9283.0,848.0,1078.0,2690.0,191.0,403.0,520.0,1285.0,1305.0,963.0,0.041629263913824044,3250.0,45372.0,1374429273.0,0.002467612584824197,30292.45510446972,1,1,1,1
2024,2714,57,Montbéliard,1912.0,2129.0,146,1911.0,1843.0,1882.0,0.11407639979068551,0.15518176885512758,0,0,4121.0,165.0,40.0,106.0,1.0,16.0,29.0,186.0,418.0,814.0,93.0,288.0,41.0,181.0,84.0,475.0,767.0,417.0,50847.0,0.1197675320346229,0.19752487260373697,-0.00024260067928194573,9316.0,846.0,1092.0,2655.0,207.0,417.0,421.0,1327.0,1323.0,1028.0,0.003554885274157149,3233.0,44460.0,1419144672.0,-0.005230769230769261,31919.58326585695,1,1,1,1
2012,2715,58,Pontarlier,669.0,765.0,174,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.0,22018.0,479640400.0,0.00723589001447178,21784.013080207103,0,0,1,1
2013,2715,58,Pontarlier,746.0,844.0,174,765.0,,,0.10326797385620923,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.0,22060.0,493470165.0,0.001436781609195359,22369.45444242974,0,0,1,1
2014,2715,58,Pontarlier,717.0,817.0,174,844.0,765.0,,-0.03199052132701419,0.06797385620915031,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.0,22096.0,502657317.0,0.0,22748.792405865315,0,0,1,1
2015,2715,58,Pontarlier,741.0,831.0,174,817.0,844.0,765.0,0.017135862913096656,-0.0154028436018957,0,0,,,,,,,,,,,,,,,,,,,,,,,6511.0,690.0,852.0,1911.0,70.0,296.0,687.0,648.0,820.0,537.0,,2796.0,22291.0,520334021.0,0.0028694404591105283,23342.78502534655,0,1,1,1
2016,2715,58,Pontarlier,841.0,920.0,174,831.0,817.0,844.0,0.10709987966305645,0.12607099143206857,0,0,,,,,,,,,,,,,,,,,,,,,,,6703.0,743.0,880.0,1934.0,79.0,302.0,694.0,644.0,863.0,564.0,0.029488557825218864,2795.0,21981.0,517171730.0,-0.0003576537911301747,23528.125653973886,0,1,1,1
2017,2715,58,Pontarlier,812.0,921.0,174,920.0,831.0,817.0,0.0010869565217390686,0.10830324909747291,0,0,,,,,,,,,,,,,,,,,,,,,,,6923.0,771.0,908.0,1942.0,70.0,320.0,722.0,690.0,903.0,597.0,0.03282112486946143,2778.0,21918.0,527274413.0,-0.006082289803220009,24056.684597134776,0,1,1,1
2018,2715,58,Pontarlier,950.0,1023.0,174,921.0,920.0,831.0,0.11074918566775249,0.11195652173913051,0,0,3851.0,359.0,28.0,169.0,0.0,39.0,1.0,215.0,394.0,755.0,92.0,310.0,30.0,145.0,60.0,312.0,641.0,301.0,29400.0,0.11194379631132444,0.19605297325370033,,7080.0,787.0,917.0,1943.0,70.0,329.0,727.0,732.0,962.0,613.0,0.022678029755886175,2791.0,22279.0,548817164.0,0.004679625629949502,24633.832936846356,1,1,1,1
2019,2715,58,Pontarlier,1067.0,1197.0,174,1023.0,921.0,920.0,0.1700879765395895,0.2996742671009771,0,0,3801.0,350.0,28.0,161.0,0.0,37.0,1.0,204.0,392.0,752.0,86.0,301.0,31.0,160.0,60.0,304.0,635.0,299.0,28558.0,0.11244489656102767,0.19784267298079453,-0.012983640612827863,7403.0,836.0,950.0,1957.0,84.0,357.0,755.0,786.0,987.0,691.0,0.04562146892655372,2776.0,22334.0,561196134.0,-0.005374417771408124,25127.435031790097,1,1,1,1
2020,2715,58,Pontarlier,1223.0,1314.0,174,1197.0,1023.0,921.0,0.09774436090225569,0.28445747800586507,1,0,3912.0,391.0,29.0,176.0,0.0,37.0,1.0,211.0,398.0,755.0,84.0,302.0,28.0,167.0,65.0,314.0,646.0,308.0,29689.0,0.11114613522024412,0.19299591002044988,0.02920284135753759,7728.0,839.0,982.0,2009.0,87.0,389.0,777.0,844.0,1058.0,743.0,0.043901121167094326,2789.0,22553.0,575886429.0,0.004682997118155674,25534.803751163927,1,1,1,1
2021,2715,58,Pontarlier,1393.0,1510.0,174,1314.0,1197.0,1023.0,0.14916286149162872,0.2614870509607352,0,1,3911.0,433.0,30.0,171.0,0.0,39.0,1.0,198.0,390.0,767.0,81.0,292.0,24.0,161.0,69.0,310.0,649.0,296.0,29437.0,0.11288924674754795,0.19611352595244183,-0.0002556237218813706,8021.0,893.0,1006.0,2062.0,93.0,410.0,825.0,905.0,1063.0,764.0,0.03791407867494834,2770.0,22293.0,533740606.0,-0.006812477590534272,23942.071771408064,1,1,1,1
2022,2715,58,Pontarlier,1351.0,1484.0,174,1510.0,1314.0,1197.0,-0.017218543046357615,0.12937595129375956,0,0,4024.0,490.0,30.0,173.0,0.0,37.0,1.0,195.0,406.0,786.0,84.0,308.0,28.0,159.0,70.0,312.0,645.0,300.0,29714.0,0.11296596662569315,0.19532803180914513,0.028892866274610185,8585.0,941.0,1061.0,2185.0,113.0,429.0,874.0,985.0,1120.0,877.0,0.07031542201720486,2801.0,22747.0,584609453.0,0.01119133574007214,25700.507891150482,1,1,1,1
2023,2715,58,Pontarlier,1370.0,1495.0,174,1484.0,1510.0,1314.0,0.0074123989218328745,-0.009933774834437137,0,0,4162.0,531.0,33.0,178.0,0.0,39.0,2.0,198.0,436.0,802.0,90.0,300.0,31.0,166.0,64.0,322.0,665.0,305.0,30287.0,0.1130575230322353,0.19269581931763574,0.034294234592445294,8964.0,987.0,1094.0,2190.0,126.0,482.0,907.0,1105.0,1149.0,924.0,0.04414676761793834,2829.0,23224.0,628866920.0,0.009996429846483412,27078.32070272132,1,1,1,1
2024,2715,58,Pontarlier,1445.0,1673.0,174,1495.0,1484.0,1510.0,0.11906354515050177,0.12735849056603765,0,0,4199.0,545.0,31.0,177.0,0.0,38.0,2.0,201.0,440.0,790.0,91.0,290.0,28.0,170.0,71.0,330.0,673.0,322.0,32256.0,0.11238247734848357,0.18814003334127175,0.008889956751561678,8961.0,1031.0,1096.0,2181.0,127.0,506.0,679.0,1187.0,1178.0,976.0,-0.00033467202141901353,2834.0,23157.0,656005390.0,0.0017674089784376346,28328.599991363302,1,1,1,1
2012,2716,59,Saint-Claude,353.0,387.0,71,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.0,12817.0,320353294.0,0.0027118644067796183,24994.405399079347,0,0,1,1
2013,2716,59,Saint-Claude,360.0,380.0,71,387.0,,,-0.018087855297157618,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.0,12464.0,318591468.0,-0.017579445571331953,25560.932926829268,0,0,1,1
2014,2716,59,Saint-Claude,341.0,381.0,71,380.0,387.0,,0.002631578947368318,-0.015503875968992276,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.0,12273.0,316824203.0,-0.0110116999311769,25814.731768923655,0,0,1,1
2015,2716,59,Saint-Claude,317.0,329.0,71,381.0,380.0,387.0,-0.13648293963254599,-0.13421052631578945,0,0,,,,,,,,,,,,,,,,,,,,,,,3258.0,503.0,409.0,957.0,37.0,163.0,191.0,333.0,406.0,259.0,,1424.0,12100.0,318308511.0,-0.009046624913013224,26306.488512396696,0,1,1,1
2016,2716,59,Saint-Claude,352.0,397.0,71,329.0,381.0,380.0,0.20668693009118533,0.04199475065616798,0,0,,,,,,,,,,,,,,,,,,,,,,,3299.0,511.0,402.0,972.0,41.0,162.0,198.0,344.0,426.0,243.0,0.012584407612031834,1402.0,11837.0,318613778.0,-0.015449438202247201,26916.767593140154,0,1,1,1
2017,2716,59,Saint-Claude,380.0,417.0,71,397.0,329.0,381.0,0.05037783375314864,0.26747720364741645,0,0,,,,,,,,,,,,,,,,,,,,,,,3340.0,511.0,401.0,954.0,35.0,162.0,207.0,361.0,448.0,261.0,0.012428008487420428,1380.0,11848.0,325652263.0,-0.015691868758915817,27485.842589466578,0,1,1,1
2018,2716,59,Saint-Claude,448.0,467.0,71,417.0,397.0,329.0,0.11990407673860903,0.17632241813602012,0,0,1724.0,72.0,19.0,46.0,0.0,9.0,2.0,198.0,155.0,292.0,28.0,202.0,10.0,81.0,29.0,142.0,308.0,131.0,14323.0,0.11355922394905281,0.17865429234338748,,3350.0,494.0,406.0,955.0,31.0,170.0,214.0,353.0,464.0,263.0,0.0029940119760478723,1356.0,11816.0,329601673.0,-0.017391304347826098,27894.5220886933,1,1,1,1
2019,2716,59,Saint-Claude,499.0,534.0,71,467.0,417.0,397.0,0.14346895074946464,0.28057553956834536,0,0,1756.0,80.0,19.0,45.0,0.0,9.0,3.0,197.0,157.0,299.0,32.0,204.0,11.0,84.0,28.0,144.0,316.0,128.0,14275.0,0.11328293232185387,0.17995444191343962,0.018561484918793614,3488.0,520.0,421.0,961.0,34.0,166.0,218.0,382.0,518.0,268.0,0.04119402985074627,1334.0,11877.0,337141655.0,-0.016224188790560423,28386.09539445988,1,1,1,1
2020,2716,59,Saint-Claude,489.0,540.0,71,534.0,467.0,417.0,0.011235955056179803,0.15631691648822277,1,0,1741.0,81.0,16.0,46.0,0.0,10.0,3.0,202.0,153.0,305.0,30.0,207.0,10.0,86.0,24.0,138.0,301.0,129.0,14413.0,0.11361854071204303,0.17518667432510052,-0.008542141230068356,3580.0,527.0,447.0,975.0,38.0,174.0,219.0,388.0,517.0,295.0,0.026376146788990917,1305.0,11726.0,339169295.0,-0.021739130434782594,28924.551850588436,1,1,1,1
2021,2716,59,Saint-Claude,612.0,666.0,71,540.0,534.0,467.0,0.2333333333333334,0.247191011235955,0,1,1729.0,90.0,15.0,44.0,0.0,11.0,3.0,189.0,158.0,305.0,34.0,203.0,10.0,83.0,27.0,137.0,299.0,121.0,13822.0,0.11272843317529933,0.17640254482359746,-0.006892590465249815,3699.0,537.0,460.0,993.0,39.0,171.0,231.0,431.0,527.0,310.0,0.033240223463687046,1279.0,11306.0,307284902.0,-0.01992337164750957,27178.922872810897,1,1,1,1
2022,2716,59,Saint-Claude,609.0,666.0,71,666.0,540.0,534.0,0.0,0.2333333333333334,0,0,1748.0,95.0,13.0,44.0,0.0,11.0,3.0,181.0,164.0,310.0,33.0,199.0,11.0,84.0,29.0,146.0,301.0,124.0,13772.0,0.11226233053532247,0.17734553775743708,0.01098901098901095,3971.0,547.0,494.0,1031.0,47.0,176.0,237.0,499.0,577.0,363.0,0.07353338740200055,1298.0,11553.0,330776148.0,0.014855355746677068,28631.19085951701,1,1,1,1
2023,2716,59,Saint-Claude,607.0,658.0,71,666.0,666.0,540.0,-0.012012012012011963,-0.012012012012011963,0,0,1750.0,94.0,13.0,45.0,0.0,11.0,3.0,179.0,168.0,309.0,32.0,205.0,12.0,81.0,33.0,143.0,302.0,120.0,13804.0,0.11226187755102042,0.17657142857142857,0.0011441647597254523,4128.0,546.0,510.0,1055.0,49.0,189.0,259.0,509.0,608.0,403.0,0.03953664064467399,1306.0,11648.0,348158566.0,0.006163328197226425,29889.986778846152,1,1,1,1
2024,2716,59,Saint-Claude,650.0,752.0,71,658.0,666.0,666.0,0.1428571428571428,0.12912912912912922,0,0,1736.0,100.0,12.0,44.0,0.0,12.0,3.0,172.0,167.0,303.0,32.0,199.0,13.0,77.0,37.0,152.0,298.0,115.0,13777.0,0.11107291511818047,0.17453917050691245,-0.008000000000000007,4119.0,567.0,528.0,1015.0,52.0,194.0,223.0,537.0,600.0,403.0,-0.0021802325581394832,1280.0,11355.0,358398306.0,-0.019908116385911168,31563.038837516513,1,1,1,1
2012,2717,60,Sens,783.0,903.0,102,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.0,24947.0,604588438.0,-0.00980792807519415,24234.915540946808,0,0,1,1
2013,2717,60,Sens,785.0,845.0,102,903.0,,,-0.06423034330011079,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.0,24811.0,613113761.0,0.006603384234420195,24711.36838499053,0,0,1,1
2014,2717,60,Sens,801.0,890.0,102,845.0,903.0,,0.053254437869822535,-0.01439645625692132,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.0,24568.0,616426256.0,0.008610086100861114,25090.616085965485,0,0,1,1
2015,2717,60,Sens,734.0,813.0,102,890.0,845.0,903.0,-0.08651685393258424,-0.037869822485207094,0,0,,,,,,,,,,,,,,,,,,,,,,,5967.0,514.0,858.0,1847.0,106.0,243.0,311.0,723.0,777.0,588.0,,2436.0,24394.0,627882499.0,-0.009756097560975618,25739.218619332623,0,1,1,1
2016,2717,60,Sens,720.0,801.0,102,813.0,890.0,845.0,-0.014760147601476037,-0.09999999999999998,0,0,,,,,,,,,,,,,,,,,,,,,,,6106.0,534.0,852.0,1926.0,110.0,249.0,291.0,752.0,811.0,581.0,0.02329478800067042,2424.0,24347.0,631715573.0,-0.0049261083743842304,25946.341356224588,0,1,1,1
2017,2717,60,Sens,852.0,963.0,102,801.0,813.0,890.0,0.202247191011236,0.18450184501845013,0,0,,,,,,,,,,,,,,,,,,,,,,,6098.0,522.0,850.0,1911.0,114.0,246.0,289.0,770.0,814.0,582.0,-0.0013101867016049873,2372.0,24513.0,644901471.0,-0.021452145214521434,26308.54938196059,0,1,1,1
2018,2717,60,Sens,955.0,1024.0,102,963.0,801.0,813.0,0.063343717549325,0.2784019975031211,0,0,3022.0,132.0,30.0,76.0,0.0,28.0,2.0,155.0,371.0,620.0,113.0,189.0,26.0,118.0,45.0,324.0,553.0,240.0,31442.0,0.12093686668380697,0.20516214427531437,,6205.0,513.0,842.0,1895.0,123.0,244.0,298.0,794.0,890.0,606.0,0.0175467366349622,2355.0,25122.0,670350589.0,-0.007166947723440176,26683.80658387071,1,1,1,1
2019,2717,60,Sens,1050.0,1124.0,102,1024.0,963.0,801.0,0.09765625,0.16718587746625135,0,0,2968.0,127.0,31.0,70.0,0.0,29.0,2.0,150.0,368.0,592.0,111.0,195.0,26.0,117.0,48.0,328.0,545.0,229.0,31390.0,0.1197962453048147,0.19946091644204852,-0.01786896095301127,6428.0,543.0,891.0,1889.0,128.0,249.0,312.0,876.0,907.0,633.0,0.03593875906527,2314.0,25217.0,684869602.0,-0.017409766454352438,27159.04358171075,1,1,1,1
2020,2717,60,Sens,1217.0,1316.0,102,1124.0,1024.0,963.0,0.17081850533807819,0.28515625,1,0,3030.0,129.0,27.0,74.0,0.0,29.0,2.0,145.0,371.0,607.0,125.0,205.0,29.0,115.0,50.0,343.0,543.0,236.0,32125.0,0.11907503621649292,0.20033003300330032,0.02088948787061984,6743.0,549.0,907.0,1946.0,134.0,244.0,340.0,989.0,961.0,673.0,0.04900435594275043,2318.0,25555.0,699281766.0,0.0017286084701815252,27363.79440422618,1,1,1,1
2021,2717,60,Sens,1381.0,1516.0,102,1316.0,1124.0,1024.0,0.15197568389057747,0.3487544483985765,0,1,3067.0,134.0,27.0,69.0,0.0,28.0,3.0,148.0,397.0,615.0,124.0,218.0,29.0,112.0,53.0,338.0,537.0,235.0,31505.0,0.11895075835415318,0.20052168242582327,0.012211221122112148,6940.0,564.0,954.0,1983.0,138.0,260.0,372.0,1053.0,927.0,689.0,0.029215482722823705,2340.0,25115.0,657921028.0,0.009490940465918918,26196.337965359347,1,1,1,1
2022,2717,60,Sens,1339.0,1498.0,102,1516.0,1316.0,1124.0,-0.01187335092348285,0.13829787234042556,0,0,3171.0,141.0,28.0,75.0,0.0,26.0,3.0,148.0,415.0,627.0,125.0,228.0,36.0,115.0,52.0,364.0,548.0,240.0,31378.0,0.11829323633317192,0.1977294228949858,0.03390935767851322,7514.0,613.0,1016.0,2132.0,167.0,271.0,395.0,1168.0,985.0,767.0,0.08270893371757926,2406.0,25362.0,708080922.0,0.028205128205128105,27918.970191625267,1,1,1,1
2023,2717,60,Sens,1353.0,1492.0,102,1498.0,1516.0,1316.0,-0.004005340453938633,-0.0158311345646438,0,0,3220.0,154.0,31.0,74.0,0.0,25.0,3.0,149.0,420.0,639.0,128.0,229.0,33.0,113.0,49.0,374.0,546.0,253.0,31908.0,0.11812757995447708,0.1984472049689441,0.015452538631346657,7732.0,634.0,1019.0,2116.0,165.0,292.0,414.0,1258.0,990.0,844.0,0.029012509981368062,2451.0,25791.0,749425125.0,0.018703241895261735,29057.62184482959,1,1,1,1
2024,2717,60,Sens,1573.0,1803.0,102,1492.0,1498.0,1516.0,0.2084450402144773,0.20360480640854473,0,0,3292.0,150.0,32.0,70.0,0.0,22.0,4.0,155.0,418.0,656.0,132.0,227.0,41.0,122.0,49.0,389.0,554.0,271.0,32198.0,0.11789008738737008,0.19927095990279464,0.022360248447204967,7893.0,659.0,1031.0,2100.0,184.0,317.0,352.0,1321.0,1019.0,910.0,0.02082255561303681,2454.0,25813.0,790736915.0,0.001223990208078396,30633.2822608763,1,1,1,1
2012,2718,61,Vesoul,737.0,841.0,336,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.0,32011.0,702525225.0,-0.005008347245408995,21946.369216831714,0,0,1,1
2013,2718,61,Vesoul,730.0,775.0,336,841.0,,,-0.0784780023781213,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.0,30970.0,697132882.0,-0.015100671140939603,22509.941298030353,0,0,1,1
2014,2718,61,Vesoul,781.0,851.0,336,775.0,841.0,,0.09806451612903233,0.01189060642092743,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.0,30365.0,687346846.0,-0.018398637137989726,22636.154981063726,0,0,1,1
2015,2718,61,Vesoul,718.0,827.0,336,851.0,775.0,841.0,-0.02820211515863691,0.06709677419354843,0,0,,,,,,,,,,,,,,,,,,,,,,,6656.0,653.0,965.0,2146.0,75.0,242.0,484.0,708.0,806.0,577.0,,2815.0,29436.0,678596872.0,-0.02290871225269009,23053.29773066993,0,1,1,1
2016,2718,61,Vesoul,702.0,790.0,336,827.0,851.0,775.0,-0.044740024183796856,-0.0716803760282021,0,0,,,,,,,,,,,,,,,,,,,,,,,6757.0,654.0,953.0,2187.0,75.0,250.0,469.0,729.0,866.0,574.0,0.015174278846153744,2787.0,29116.0,683114376.0,-0.00994671403197156,23461.820854512982,0,1,1,1
2017,2718,61,Vesoul,756.0,828.0,336,790.0,827.0,851.0,0.048101265822784844,0.0012091898428052694,0,0,,,,,,,,,,,,,,,,,,,,,,,6781.0,639.0,937.0,2225.0,73.0,249.0,467.0,727.0,899.0,565.0,0.0035518721326033287,2755.0,28973.0,686170677.0,-0.011481880157875879,23683.107617436923,0,1,1,1
2018,2718,61,Vesoul,800.0,874.0,336,828.0,790.0,827.0,0.05555555555555558,0.10632911392405053,0,0,3991.0,344.0,42.0,128.0,0.0,19.0,5.0,156.0,358.0,741.0,116.0,216.0,31.0,134.0,43.0,342.0,991.0,325.0,39085.0,0.13334933442390204,0.24830869456276622,,6836.0,660.0,922.0,2203.0,85.0,264.0,456.0,743.0,925.0,578.0,0.008110898097625663,2715.0,28812.0,693161939.0,-0.014519056261342977,24058.098674163542,1,1,1,1
2019,2718,61,Vesoul,885.0,1000.0,336,874.0,828.0,790.0,0.14416475972540055,0.20772946859903385,0,0,3965.0,330.0,44.0,124.0,0.0,17.0,5.0,153.0,364.0,729.0,113.0,224.0,28.0,137.0,42.0,349.0,994.0,312.0,39158.0,0.13391545506154895,0.2506935687263556,-0.006514657980456029,7037.0,679.0,935.0,2257.0,80.0,267.0,457.0,774.0,960.0,628.0,0.029403159742539486,2693.0,28694.0,705180575.0,-0.008103130755064414,24575.88955879278,1,1,1,1
2020,2718,61,Vesoul,1043.0,1148.0,336,1000.0,874.0,828.0,0.1479999999999999,0.3135011441647597,1,0,3983.0,366.0,45.0,125.0,0.0,16.0,5.0,159.0,350.0,742.0,123.0,213.0,26.0,149.0,44.0,346.0,969.0,305.0,39876.0,0.13156877058908847,0.24328395681647,0.0045397225725094525,7260.0,713.0,977.0,2267.0,79.0,278.0,471.0,830.0,1005.0,640.0,0.0316896404717919,2694.0,28659.0,713360442.0,0.00037133308577796953,24891.32356327855,1,1,1,1
2021,2718,61,Vesoul,1057.0,1173.0,336,1148.0,1000.0,874.0,0.021777003484320545,0.17300000000000004,0,1,4016.0,393.0,49.0,126.0,0.0,16.0,6.0,160.0,359.0,747.0,106.0,218.0,25.0,153.0,52.0,344.0,949.0,313.0,39950.0,0.12945677449564294,0.23630478087649404,0.008285212151644572,7439.0,761.0,982.0,2271.0,98.0,283.0,486.0,883.0,1008.0,667.0,0.024655647382920032,2673.0,28305.0,679083806.0,-0.007795100222717122,23991.655396573045,1,1,1,1
2022,2718,61,Vesoul,1159.0,1302.0,336,1173.0,1148.0,1000.0,0.10997442455242967,0.13414634146341453,0,0,4052.0,424.0,48.0,125.0,0.0,15.0,7.0,162.0,401.0,754.0,104.0,224.0,32.0,151.0,49.0,339.0,912.0,305.0,39936.0,0.12671207179324265,0.2250740375123396,0.008964143426294813,7808.0,819.0,1027.0,2331.0,113.0,293.0,511.0,967.0,1034.0,713.0,0.0496034413227584,2718.0,29104.0,742546771.0,0.01683501683501687,25513.564149257832,1,1,1,1
2023,2718,61,Vesoul,1221.0,1367.0,336,1302.0,1173.0,1148.0,0.049923195084485394,0.16538789428815015,0,0,4162.0,438.0,52.0,126.0,0.0,13.0,5.0,163.0,399.0,776.0,101.0,232.0,34.0,155.0,51.0,356.0,949.0,312.0,40312.0,0.12787327092263565,0.22801537722248919,0.027147087857847918,8236.0,880.0,1062.0,2380.0,131.0,320.0,508.0,1067.0,1072.0,816.0,0.05481557377049184,2756.0,29413.0,786575589.0,0.013980868285504044,26742.446843232585,1,1,1,1
2024,2718,61,Vesoul,1269.0,1399.0,336,1367.0,1302.0,1173.0,0.023408924652523755,0.07450076804915517,0,0,4166.0,445.0,52.0,128.0,0.0,11.0,6.0,159.0,389.0,763.0,103.0,232.0,30.0,157.0,52.0,354.0,958.0,327.0,40586.0,0.12784009915902436,0.2299567930868939,0.0009610764055743015,8281.0,913.0,1063.0,2407.0,138.0,331.0,356.0,1138.0,1061.0,874.0,0.005463817387081127,2730.0,29355.0,825812072.0,-0.009433962264150941,28131.905024697666,1,1,1,1
2012,2801,62,Argentan,218.0,273.0,73,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,8376.0,186330297.0,-0.007021063189568744,22245.73746418338,0,0,1,1
2013,2801,62,Argentan,205.0,223.0,73,273.0,,,-0.18315018315018317,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.0,7960.0,180508403.0,-0.015151515151515138,22676.935050251257,0,0,1,1
2014,2801,62,Argentan,209.0,244.0,73,223.0,273.0,,0.094170403587444,-0.10622710622710618,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.0,7789.0,180110209.0,-0.007179487179487132,23123.66272949031,0,0,1,1
2015,2801,62,Argentan,192.0,222.0,73,244.0,223.0,273.0,-0.0901639344262295,-0.004484304932735439,0,0,,,,,,,,,,,,,,,,,,,,,,,2125.0,226.0,292.0,684.0,25.0,85.0,132.0,224.0,228.0,229.0,,952.0,7665.0,181510092.0,-0.016528925619834656,23680.377299412918,0,1,1,1
2016,2801,62,Argentan,211.0,228.0,73,222.0,244.0,223.0,0.027027027027026973,-0.06557377049180324,0,0,,,,,,,,,,,,,,,,,,,,,,,2163.0,233.0,296.0,669.0,32.0,90.0,129.0,240.0,247.0,227.0,0.01788235294117646,926.0,7565.0,182490740.0,-0.027310924369747913,24123.032385988103,0,1,1,1
2017,2801,62,Argentan,260.0,278.0,73,228.0,222.0,244.0,0.2192982456140351,0.25225225225225234,0,0,,,,,,,,,,,,,,,,,,,,,,,2173.0,226.0,293.0,668.0,29.0,98.0,124.0,249.0,261.0,225.0,0.004623208506703724,901.0,7618.0,185416622.0,-0.02699784017278617,24339.278288264635,0,1,1,1
2018,2801,62,Argentan,244.0,286.0,73,278.0,228.0,222.0,0.02877697841726623,0.2543859649122806,0,0,1348.0,226.0,14.0,33.0,0.0,3.0,5.0,49.0,121.0,233.0,44.0,70.0,12.0,50.0,20.0,119.0,220.0,129.0,11463.0,0.11711382507550475,0.1728486646884273,,2212.0,220.0,293.0,664.0,33.0,98.0,128.0,279.0,260.0,237.0,0.017947537965945726,890.0,7760.0,190828796.0,-0.01220865704772478,24591.33969072165,1,1,1,1
