ze2020,libze2020,reg,PMUN2023,PMUN2022,PMUN2021,PMUN2020,PMUN2019,PMUN2018,PMUN2017,PMUN2016,PMUN2015,PMUN2014,PMUN2013,PMUN2012,PMUN2011,PMUN2010,PMUN2009,PMUN2008,PMUN2007,PMUN2006,PSDC1999,PSDC1990,PSDC1982,PSDC1975,PSDC1968,PSDC1962,PTOT1954,PTOT1936,PTOT1931,PTOT1926,PTOT1921,PTOT1911,PTOT1906,PTOT1901,PTOT1896,PTOT1891,PTOT1886,PTOT1881,PTOT1876
9301,Aix-en-Provence,93,418158.0,414016.0,411067.0,409639.0,406652.0,403844.0,401780.0,400492.0,397362.0,394931.0,391606.0,388335.0,385753.0,384858.0,383433.0,382766.0,381332.0,378597.0,351936.0,312626.0,263959.0,216963.0,178955.0,143035.0,116494.0,96968.0,94203.0,89529.0,81427.0,84275.0,85251.0,85401.0,84292.0,84604.0,87929.0,90874.0,95389.0
9302,Briançon,93,34129.0,33484.0,33304.0,33576.0,34280.0,34200.0,34898.0,35266.0,35673.0,35752.0,35540.0,35631.0,35021.0,34752.0,34597.0,34514.0,34281.0,34015.0,32124.0,31042.0,28440.0,25327.0,23565.0,22685.0,23993.0,25415.0,25370.0,25358.0,26512.0,33670.0,33679.0,34119.0,34893.0,35297.0,36462.0,36446.0,35487.0
9303,Brignoles,93,141835.0,139160.0,137469.0,136262.0,134870.0,133988.0,133155.0,132812.0,131251.0,129549.0,127677.0,125342.0,123356.0,122198.0,120201.0,117310.0,115225.0,112231.0,92662.0,76621.0,56763.0,48108.0,43905.0,39265.0,37180.0,37704.0,37921.0,37899.0,35419.0,39231.0,40279.0,42199.0,42182.0,44023.0,45478.0,49347.0,54715.0
9304,Cannes,93,446421.0,437995.0,435050.0,434292.0,434029.0,430810.0,432118.0,432237.0,432370.0,433204.0,433539.0,432132.0,430364.0,428344.0,428732.0,428638.0,424336.0,421119.0,384062.0,357500.0,311733.0,271161.0,227083.0,181441.0,149822.0,142085.0,142428.0,124852.0,93376.0,99316.0,98190.0,92625.0,82634.0,77783.0,74549.0,72798.0,68566.0
9305,Carpentras,93,99500.0,98399.0,98307.0,96773.0,95883.0,94986.0,94184.0,93741.0,93649.0,93211.0,92681.0,92270.0,92070.0,91800.0,91247.0,90422.0,89396.0,87632.0,81388.0,72003.0,65931.0,59695.0,53618.0,47789.0,42219.0,39733.0,38141.0,36923.0,36494.0,39638.0,39390.0,39302.0,40041.0,39153.0,40650.0,41937.0,45155.0
9306,Cavaillon,93,125027.0,125253.0,125072.0,125414.0,125908.0,125502.0,126228.0,126355.0,126582.0,124952.0,124072.0,123220.0,123815.0,122692.0,121509.0,121303.0,120566.0,119566.0,110990.0,103723.0,91400.0,83065.0,73815.0,66243.0,60073.0,57781.0,57835.0,56006.0,52140.0,58456.0,60344.0,60793.0,60955.0,61778.0,64818.0,65776.0,68767.0
9307,Digne-les-Bains,93,83850.0,83162.0,82290.0,81802.0,81420.0,81466.0,81732.0,81233.0,80975.0,80972.0,81126.0,81296.0,81284.0,81145.0,81078.0,80407.0,79824.0,79677.0,72629.0,68606.0,62695.0,61095.0,57930.0,53864.0,49172.0,49615.0,50532.0,51311.0,52843.0,62695.0,65716.0,67206.0,69451.0,74301.0,76676.0,77430.0,79884.0
9308,Draguignan,93,125287.0,123890.0,121112.0,119459.0,118542.0,117775.0,117598.0,118056.0,118167.0,117631.0,116281.0,113833.0,112680.0,110196.0,109304.0,108269.0,107827.0,106779.0,92529.0,81371.0,67046.0,53794.0,46843.0,40092.0,38372.0,39143.0,40078.0,38678.0,37264.0,42678.0,43636.0,44351.0,45126.0,46563.0,48808.0,50677.0,51091.0
9309,Fréjus,93,124070.0,121659.0,118584.0,116916.0,116346.0,114939.0,112850.0,113023.0,111616.0,110439.0,109132.0,108282.0,107409.0,107291.0,108308.0,107095.0,107471.0,105869.0,96861.0,85630.0,67479.0,59503.0,48766.0,37210.0,29837.0,23189.0,23478.0,22207.0,19358.0,13209.0,13021.0,12996.0,11485.0,10858.0,10653.0,9434.0,8844.0
9310,Gap,93,108143.0,107024.0,106537.0,105878.0,105766.0,105259.0,105118.0,104566.0,103945.0,102807.0,102420.0,102605.0,102272.0,100872.0,99876.0,98283.0,96773.0,95277.0,87993.0,80988.0,75494.0,70869.0,67220.0,63953.0,60170.0,61955.0,61264.0,61330.0,61691.0,70521.0,72574.0,74583.0,77393.0,78693.0,84917.0,83756.0,81698.0
9311,Manosque,93,92710.0,92316.0,91899.0,91637.0,90758.0,90504.0,90021.0,89139.0,88521.0,88341.0,88385.0,87434.0,86961.0,86207.0,85330.0,84328.0,82773.0,81145.0,71433.0,65997.0,58804.0,53162.0,48122.0,38521.0,34143.0,33712.0,35510.0,35548.0,37504.0,41673.0,44690.0,44510.0,46015.0,47595.0,50382.0,51932.0,53925.0
9312,Marseille,93,1260826.0,1249025.0,1241462.0,1234706.0,1232793.0,1227640.0,1219590.0,1217160.0,1216950.0,1212110.0,1206886.0,1203757.0,1201193.0,1200966.0,1200234.0,1201316.0,1198814.0,1182737.0,1128634.0,1104249.0,1132595.0,1123007.0,1051354.0,900563.0,762171.0,990427.0,873253.0,717738.0,644815.0,607524.0,574631.0,545686.0,496628.0,456827.0,427497.0,410276.0,371580.0
9313,Martigues-Salon,93,319013.0,318177.0,317327.0,316841.0,316263.0,315296.0,313844.0,312970.0,311540.0,309418.0,306217.0,303954.0,300996.0,299083.0,296750.0,295115.0,293025.0,290859.0,270358.0,252077.0,233858.0,202840.0,155379.0,125320.0,98477.0,75984.0,70151.0,62950.0,58909.0,56592.0,52778.0,51993.0,47560.0,45416.0,46389.0,45654.0,46646.0
9314,Menton,93,80492.0,81167.0,81593.0,83043.0,83039.0,83062.0,81760.0,81781.0,81071.0,81538.0,80479.0,81427.0,81403.0,81439.0,82700.0,82831.0,82047.0,80210.0,76968.0,76434.0,68353.0,66081.0,66364.0,56307.0,50137.0,60443.0,64114.0,61323.0,55751.0,54046.0,43614.0,37946.0,32074.0,31799.0,30232.0,32188.0,28181.0
9315,Nice,93,634941.0,628105.0,619434.0,611744.0,608622.0,603592.0,600571.0,600576.0,599753.0,599192.0,597240.0,598715.0,599229.0,598256.0,596481.0,601232.0,603815.0,598875.0,573144.0,555758.0,514819.0,490387.0,438326.0,389391.0,324477.0,325317.0,300989.0,264747.0,225338.0,222436.0,211038.0,180831.0,168271.0,167354.0,153164.0,142416.0,128224.0
9316,Orange,93,70356.0,69739.0,69012.0,68496.0,68723.0,68337.0,68075.0,68053.0,68043.0,67707.0,67098.0,66480.0,66608.0,65947.0,65277.0,65304.0,65488.0,65081.0,61737.0,58325.0,53771.0,49826.0,46938.0,40510.0,36632.0,30889.0,29800.0,28221.0,28102.0,30774.0,30181.0,29650.0,29951.0,30539.0,31772.0,32736.0,33752.0
9317,Sainte-Maxime,93,58300.0,57965.0,57409.0,57844.0,57289.0,57333.0,57249.0,57448.0,57591.0,57214.0,56122.0,55481.0,54990.0,54513.0,55245.0,55607.0,55565.0,55219.0,48396.0,43399.0,35943.0,29865.0,25653.0,20596.0,17245.0,15469.0,16334.0,15649.0,13545.0,13943.0,13605.0,13291.0,12775.0,12859.0,13816.0,13594.0,13577.0
9318,Toulon,93,596840.0,593711.0,589207.0,583966.0,580034.0,574227.0,568921.0,565918.0,561766.0,555493.0,552555.0,552991.0,549568.0,550122.0,551345.0,551285.0,548954.0,545232.0,519081.0,491077.0,453565.0,412950.0,371640.0,316906.0,276102.0,268309.0,243743.0,217456.0,201527.0,203739.0,195739.0,194719.0,178050.0,153204.0,142858.0,143013.0,144176.0
