year_month,ze2020,target_proxy_establishment_creations_count
2011-06,1114,920
2011-06,1115,752
2011-06,2401,182
2011-06,2402,194
2011-06,2403,205
2011-06,2404,39
2011-06,2405,179
2011-06,2406,53
2011-06,2407,70
2011-06,2408,68
2011-06,2409,138
2011-06,2410,457
2011-06,2411,58
2011-06,2412,83
2011-06,2413,581
2011-06,2414,68
2011-06,2415,52
2011-06,2701,47
2011-06,2702,164
2011-06,2703,58
2011-06,2704,86
2011-06,2705,163
2011-06,2706,373
2011-06,2707,162
2011-06,2708,81
2011-06,2709,69
2011-06,2710,80
2011-06,2711,449
2011-06,2712,86
2011-06,2713,152
2011-06,2714,118
2011-06,2715,103
2011-06,2716,58
2011-06,2717,100
2011-06,2718,121
2011-06,2801,39
2011-06,2802,77
2011-06,2803,66
2011-06,2804,593
2011-06,2805,157
2011-06,2806,53
2011-06,2807,129
2011-06,2808,150
2011-06,2809,77
2011-06,2810,68
2011-06,2811,149
2011-06,2812,43
2011-06,2813,251
2011-06,2814,78
2011-06,2815,663
2011-06,2816,84
2011-06,2817,128
2011-06,2818,32
2011-06,2819,85
2011-06,3201,76
2011-06,3202,298
2011-06,3203,144
2011-06,3204,107
2011-06,3205,181
2011-06,3206,162
2011-06,3207,119
2011-06,3208,139
2011-06,3209,69
2011-06,3210,172
2011-06,3211,292
2011-06,3212,185
2011-06,3213,194
2011-06,3214,86
2011-06,3215,257
2011-06,3216,1080
2011-06,3217,169
2011-06,3218,450
2011-06,3219,126
2011-06,3220,201
2011-06,3221,138
2011-06,3222,289
2011-06,4401,64
2011-06,4402,81
2011-06,4403,123
2011-06,4404,89
2011-06,4405,231
2011-06,4406,88
2011-06,4407,185
2011-06,4408,89
2011-06,4409,251
2011-06,4410,478
2011-06,4411,460
2011-06,4412,614
2011-06,4413,400
2011-06,4414,99
2011-06,4415,78
2011-06,4416,120
2011-06,4417,70
2011-06,4418,76
2011-06,4419,105
2011-06,4420,106
2011-06,4421,81
2011-06,4422,110
2011-06,4423,812
2011-06,4424,267
2011-06,4425,281
2011-06,4426,57
2011-06,4427,97
2011-06,5201,99
2011-06,5202,405
2011-06,5203,180
2011-06,5204,38
2011-06,5205,42
2011-06,5206,154
2011-06,5207,133
2011-06,5208,68
2011-06,5209,53
2011-06,5210,177
2011-06,5211,132
2011-06,5212,314
2011-06,5213,114
2011-06,5214,127
2011-06,5215,54
2011-06,5216,1197
2011-06,5217,107
2011-06,5218,48
2011-06,5219,311
2011-06,5220,94
2011-06,5221,45
2011-06,5301,138
2011-06,5302,359
2011-06,5303,86
2011-06,5304,108
2011-06,5305,58
2011-06,5306,52
2011-06,5307,65
2011-06,5308,142
2011-06,5309,315
2011-06,5310,105
2011-06,5311,65
2011-06,5312,97
2011-06,5313,361
2011-06,5314,74
2011-06,5315,929
2011-06,5316,169
2011-06,5317,198
2011-06,5318,312
2011-06,5319,131
2011-06,7501,179
2011-06,7502,256
2011-06,7503,658
2011-06,7504,145
2011-06,7505,1822
2011-06,7506,101
2011-06,7507,159
2011-06,7508,74
2011-06,7509,119
2011-06,7510,246
2011-06,7511,117
2011-06,7512,400
2011-06,7513,291
2011-06,7514,162
2011-06,7515,125
2011-06,7516,204
2011-06,7517,317
2011-06,7518,133
2011-06,7519,153
2011-06,7520,210
2011-06,7521,81
2011-06,7522,369
2011-06,7523,277
2011-06,7524,353
2011-06,7525,113
2011-06,7526,236
2011-06,7527,91
2011-06,7528,135
2011-06,7529,108
2011-06,7530,57
2011-06,7531,92
2011-06,7532,99
2011-06,7601,227
2011-06,7602,311
2011-06,7603,233
2011-06,7604,229
2011-06,7605,86
2011-06,7606,373
2011-06,7607,129
2011-06,7608,260
2011-06,7609,87
2011-06,7610,195
2011-06,7611,100
2011-06,7612,202
2011-06,7613,71
2011-06,7614,93
2011-06,7615,254
2011-06,7616,1378
2011-06,7617,287
2011-06,7618,558
2011-06,7619,85
2011-06,7620,945
2011-06,7621,172
2011-06,7622,152
2011-06,7623,195
2011-06,7624,343
2011-06,7625,1862
2011-06,8401,486
2011-06,8402,194
2011-06,8403,101
2011-06,8404,59
2011-06,8405,295
2011-06,8406,241
2011-06,8407,349
2011-06,8408,490
2011-06,8409,839
2011-06,8410,87
2011-06,8411,72
2011-06,8412,105
2011-06,8413,257
2011-06,8414,106
2011-06,8415,165
2011-06,8416,359
2011-06,8417,71
2011-06,8418,158
2011-06,8419,142
2011-06,8420,82
2011-06,8421,1763
2011-06,8422,170
2011-06,8423,120
2011-06,8424,90
2011-06,8425,63
2011-06,8426,141
2011-06,8427,122
2011-06,8428,572
2011-06,8429,61
2011-06,8430,52
2011-06,8431,351
2011-06,8432,166
2011-06,8433,265
2011-06,8434,213
2011-06,8435,244
2011-06,9301,729
2011-06,9302,100
2011-06,9303,209
2011-06,9304,1066
2011-06,9305,164
2011-06,9306,249
2011-06,9307,145
2011-06,9308,203
2011-06,9309,243
2011-06,9310,210
2011-06,9311,165
2011-06,9312,604
2011-06,9313,372
2011-06,9314,135
2011-06,9315,1221
2011-06,9316,107
2011-06,9317,215
2011-06,9318,963
2011-07,0051,144
2011-07,0052,218
2011-07,0053,506
2011-07,0054,284
2011-07,0055,88
2011-07,0056,92
2011-07,0057,136
2011-07,0058,54
2011-07,0059,188
2011-07,0060,168
2011-07,0061,55
2011-07,0062,83
2011-07,0063,122
2011-07,0064,117
2011-07,1101,602
2011-07,1102,80
2011-07,1103,110
2011-07,1104,604
2011-07,1105,235
2011-07,1106,518
2011-07,1107,201
2011-07,1108,191
2011-07,1109,6188
2011-07,1110,43
2011-07,1111,111
2011-07,1112,929
2011-07,1113,551
2011-07,1114,944
2011-07,1115,776
2011-07,2401,169
2011-07,2402,194
2011-07,2403,230
2011-07,2404,44
2011-07,2405,209
2011-07,2406,68
2011-07,2407,79
2011-07,2408,68
2011-07,2409,115
2011-07,2410,444
2011-07,2411,60
2011-07,2412,101
2011-07,2413,627
2011-07,2414,59
2011-07,2415,40
2011-07,2701,44
2011-07,2702,242
2011-07,2703,55
2011-07,2704,126
2011-07,2705,193
2011-07,2706,356
2011-07,2707,182
2011-07,2708,86
2011-07,2709,78
2011-07,2710,86
2011-07,2711,520
2011-07,2712,92
2011-07,2713,201
2011-07,2714,115
2011-07,2715,118
2011-07,2716,61
2011-07,2717,111
2011-07,2718,116
2011-07,2801,33
2011-07,2802,103
2011-07,2803,76
2011-07,2804,645
2011-07,2805,192
2011-07,2806,83
2011-07,2807,138
2011-07,2808,181
2011-07,2809,90
2011-07,2810,82
2011-07,2811,132
2011-07,2812,48
2011-07,2813,272
2011-07,2814,98
2011-07,2815,703
2011-07,2816,101
2011-07,2817,128
2011-07,2818,26
2011-07,2819,78
2011-07,3201,87
2011-07,3202,328
2011-07,3203,167
2011-07,3204,128
2011-07,3205,171
2011-07,3206,143
2011-07,3207,131
2011-07,3208,135
2011-07,3209,76
2011-07,3210,214
2011-07,3211,333
2011-07,3212,187
2011-07,3213,221
2011-07,3214,95
2011-07,3215,264
2011-07,3216,1229
2011-07,3217,165
2011-07,3218,470
2011-07,3219,134
2011-07,3220,200
2011-07,3221,162
2011-07,3222,304
2011-07,4401,68
2011-07,4402,78
2011-07,4403,145
2011-07,4404,131
2011-07,4405,252
2011-07,4406,105
2011-07,4407,215
2011-07,4408,100
2011-07,4409,241
2011-07,4410,498
2011-07,4411,453
2011-07,4412,656
2011-07,4413,427
2011-07,4414,104
2011-07,4415,69
2011-07,4416,105
2011-07,4417,92
2011-07,4418,83
2011-07,4419,111
2011-07,4420,114
2011-07,4421,79
2011-07,4422,116
2011-07,4423,964
2011-07,4424,277
2011-07,4425,267
2011-07,4426,68
2011-07,4427,109
2011-07,5201,78
2011-07,5202,392
2011-07,5203,247
2011-07,5204,46
2011-07,5205,47
2011-07,5206,200
2011-07,5207,144
2011-07,5208,57
2011-07,5209,58
2011-07,5210,211
2011-07,5211,179
2011-07,5212,353
2011-07,5213,154
2011-07,5214,187
2011-07,5215,71
2011-07,5216,1293
2011-07,5217,112
2011-07,5218,44
2011-07,5219,310
2011-07,5220,105
2011-07,5221,47
2011-07,5301,140
2011-07,5302,419
2011-07,5303,85
2011-07,5304,128
2011-07,5305,70
2011-07,5306,55
2011-07,5307,88
2011-07,5308,167
2011-07,5309,289
2011-07,5310,165
2011-07,5311,70
2011-07,5312,107
2011-07,5313,434
2011-07,5314,64
2011-07,5315,943
2011-07,5316,175
2011-07,5317,237
2011-07,5318,359
2011-07,5319,108
2011-07,7501,203
2011-07,7502,275
2011-07,7503,673
2011-07,7504,154
2011-07,7505,1772
2011-07,7506,111
2011-07,7507,212
2011-07,7508,82
2011-07,7509,138
2011-07,7510,297
2011-07,7511,129
2011-07,7512,428
2011-07,7513,304
2011-07,7514,176
2011-07,7515,128
2011-07,7516,214
2011-07,7517,316
2011-07,7518,124
2011-07,7519,157
2011-07,7520,208
2011-07,7521,95
2011-07,7522,437
2011-07,7523,299
2011-07,7524,338
2011-07,7525,99
2011-07,7526,265
2011-07,7527,98
2011-07,7528,177
2011-07,7529,125
2011-07,7530,53
2011-07,7531,108
2011-07,7532,124
2011-07,7601,200
2011-07,7602,323
2011-07,7603,287
2011-07,7604,231
2011-07,7605,94
2011-07,7606,385
2011-07,7607,128
2011-07,7608,279
2011-07,7609,88
2011-07,7610,191
2011-07,7611,133
2011-07,7612,198
2011-07,7613,114
2011-07,7614,107
2011-07,7615,267
2011-07,7616,1480
2011-07,7617,395
2011-07,7618,619
2011-07,7619,63
2011-07,7620,932
2011-07,7621,171
2011-07,7622,212
2011-07,7623,187
2011-07,7624,345
2011-07,7625,1952
2011-07,8401,510
2011-07,8402,217
2011-07,8403,122
2011-07,8404,58
2011-07,8405,289
2011-07,8406,298
2011-07,8407,367
2011-07,8408,581
2011-07,8409,947
2011-07,8410,110
2011-07,8411,80
2011-07,8412,99
2011-07,8413,257
2011-07,8414,95
2011-07,8415,187
2011-07,8416,375
2011-07,8417,79
2011-07,8418,173
2011-07,8419,171
2011-07,8420,129
2011-07,8421,1908
2011-07,8422,134
2011-07,8423,119
2011-07,8424,108
2011-07,8425,68
2011-07,8426,149
2011-07,8427,145
2011-07,8428,687
2011-07,8429,60
2011-07,8430,77
2011-07,8431,435
2011-07,8432,194
2011-07,8433,302
2011-07,8434,241
2011-07,8435,236
2011-07,9301,816
2011-07,9302,102
2011-07,9303,222
2011-07,9304,1084
2011-07,9305,178
2011-07,9306,225
2011-07,9307,153
2011-07,9308,227
2011-07,9309,273
2011-07,9310,224
2011-07,9311,174
2011-07,9312,607
2011-07,9313,424
2011-07,9314,162
2011-07,9315,1304
2011-07,9316,94
2011-07,9317,166
2011-07,9318,988
2011-08,0051,78
2011-08,0052,159
2011-08,0053,337
2011-08,0054,179
2011-08,0055,69
2011-08,0056,50
2011-08,0057,96
2011-08,0058,30
2011-08,0059,136
2011-08,0060,100
2011-08,0061,40
2011-08,0062,50
2011-08,0063,65
2011-08,0064,57
2011-08,1101,417
2011-08,1102,58
2011-08,1103,72
2011-08,1104,466
2011-08,1105,133
2011-08,1106,406
2011-08,1107,127
2011-08,1108,131
2011-08,1109,3963
2011-08,1110,36
2011-08,1111,60
2011-08,1112,640
2011-08,1113,365
2011-08,1114,574
2011-08,1115,447
2011-08,2401,116
2011-08,2402,117
2011-08,2403,129
2011-08,2404,30
2011-08,2405,137
2011-08,2406,31
2011-08,2407,43
2011-08,2408,47
2011-08,2409,85
2011-08,2410,285
2011-08,2411,36
2011-08,2412,53
2011-08,2413,437
2011-08,2414,48
2011-08,2415,31
2011-08,2701,34
2011-08,2702,118
2011-08,2703,40
2011-08,2704,74
2011-08,2705,124
2011-08,2706,250
2011-08,2707,127
2011-08,2708,65
2011-08,2709,54
2011-08,2710,60
2011-08,2711,328
2011-08,2712,68
2011-08,2713,112
2011-08,2714,102
2011-08,2715,71
2011-08,2716,44
2011-08,2717,92
2011-08,2718,72
2011-08,2801,36
2011-08,2802,57
2011-08,2803,53
2011-08,2804,474
2011-08,2805,92
2011-08,2806,34
2011-08,2807,73
2011-08,2808,116
2011-08,2809,55
2011-08,2810,39
2011-08,2811,83
2011-08,2812,30
2011-08,2813,200
2011-08,2814,66
2011-08,2815,507
2011-08,2816,70
2011-08,2817,74
2011-08,2818,20
2011-08,2819,58
2011-08,3201,50
2011-08,3202,243
2011-08,3203,125
2011-08,3204,71
2011-08,3205,135
2011-08,3206,131
2011-08,3207,92
2011-08,3208,104
2011-08,3209,50
2011-08,3210,138
2011-08,3211,209
2011-08,3212,116
2011-08,3213,175
2011-08,3214,49
2011-08,3215,202
2011-08,3216,779
2011-08,3217,138
2011-08,3218,304
2011-08,3219,107
2011-08,3220,149
2011-08,3221,94
2011-08,3222,207
2011-08,4401,38
2011-08,4402,58
2011-08,4403,106
2011-08,4404,73
2011-08,4405,173
2011-08,4406,63
2011-08,4407,136
2011-08,4408,83
2011-08,4409,210
2011-08,4410,438
2011-08,4411,390
2011-08,4412,451
2011-08,4413,304
2011-08,4414,68
2011-08,4415,48
2011-08,4416,81
2011-08,4417,70
2011-08,4418,67
2011-08,4419,87
2011-08,4420,96
2011-08,4421,66
2011-08,4422,103
2011-08,4423,751
2011-08,4424,201
2011-08,4425,206
2011-08,4426,43
2011-08,4427,60
2011-08,5201,65
2011-08,5202,324
2011-08,5203,103
2011-08,5204,27
2011-08,5205,31
2011-08,5206,113
2011-08,5207,71
2011-08,5208,52
2011-08,5209,38
2011-08,5210,101
2011-08,5211,100
2011-08,5212,243
2011-08,5213,76
2011-08,5214,97
2011-08,5215,31
2011-08,5216,824
2011-08,5217,64
2011-08,5218,37
2011-08,5219,182
2011-08,5220,81
2011-08,5221,33
2011-08,5301,86
2011-08,5302,236
2011-08,5303,64
2011-08,5304,66
2011-08,5305,49
2011-08,5306,40
2011-08,5307,46
2011-08,5308,80
2011-08,5309,176
2011-08,5310,93
2011-08,5311,45
2011-08,5312,75
2011-08,5313,228
2011-08,5314,34
2011-08,5315,589
2011-08,5316,137
2011-08,5317,147
2011-08,5318,206
2011-08,5319,37
2011-08,7501,123
2011-08,7502,166
2011-08,7503,365
2011-08,7504,101
2011-08,7505,1209
2011-08,7506,75
2011-08,7507,85
2011-08,7508,63
2011-08,7509,112
2011-08,7510,167
2011-08,7511,85
2011-08,7512,242
2011-08,7513,168
2011-08,7514,113
2011-08,7515,70
2011-08,7516,137
2011-08,7517,215
2011-08,7518,90
2011-08,7519,125
2011-08,7520,135
2011-08,7521,62
2011-08,7522,276
2011-08,7523,195
2011-08,7524,225
2011-08,7525,53
2011-08,7526,121
2011-08,7527,74
2011-08,7528,109
2011-08,7529,60
2011-08,7530,36
2011-08,7531,41
2011-08,7532,85
2011-08,7601,102
2011-08,7602,208
2011-08,7603,149
2011-08,7604,153
2011-08,7605,62
2011-08,7606,255
2011-08,7607,81
2011-08,7608,184
2011-08,7609,63
2011-08,7610,114
2011-08,7611,53
2011-08,7612,127
2011-08,7613,55
2011-08,7614,36
2011-08,7615,165
2011-08,7616,1025
2011-08,7617,209
2011-08,7618,417
2011-08,7619,39
2011-08,7620,550
2011-08,7621,92
2011-08,7622,107
2011-08,7623,102
2011-08,7624,225
2011-08,7625,1320
2011-08,8401,338
2011-08,8402,116
2011-08,8403,60
2011-08,8404,35
2011-08,8405,195
2011-08,8406,173
2011-08,8407,251
2011-08,8408,332
2011-08,8409,573
2011-08,8410,63
2011-08,8411,58
2011-08,8412,66
2011-08,8413,153
2011-08,8414,68
2011-08,8415,115
2011-08,8416,238
2011-08,8417,57
2011-08,8418,106
2011-08,8419,87
2011-08,8420,68
2011-08,8421,1092
2011-08,8422,115
2011-08,8423,57
2011-08,8424,78
2011-08,8425,26
2011-08,8426,75
2011-08,8427,79
2011-08,8428,409
2011-08,8429,41
2011-08,8430,28
2011-08,8431,294
2011-08,8432,101
2011-08,8433,183
2011-08,8434,145
2011-08,8435,180
2011-08,9301,512
2011-08,9302,61
2011-08,9303,174
2011-08,9304,734
2011-08,9305,90
2011-08,9306,149
2011-08,9307,84
2011-08,9308,138
2011-08,9309,173
2011-08,9310,135
2011-08,9311,100
2011-08,9312,382
2011-08,9313,306
2011-08,9314,115
2011-08,9315,857
2011-08,9316,74
2011-08,9317,97
2011-08,9318,683
2011-09,0051,154
2011-09,0052,259
2011-09,0053,517
2011-09,0054,276
2011-09,0055,108
2011-09,0056,62
2011-09,0057,159
2011-09,0058,67
2011-09,0059,191
2011-09,0060,163
2011-09,0061,95
2011-09,0062,92
2011-09,0063,83
2011-09,0064,119
2011-09,1101,659
2011-09,1102,73
2011-09,1103,126
2011-09,1104,730
2011-09,1105,254
2011-09,1106,666
2011-09,1107,264
2011-09,1108,233
2011-09,1109,7075
2011-09,1110,79
2011-09,1111,111
2011-09,1112,1130
2011-09,1113,665
2011-09,1114,1042
2011-09,1115,852
2011-09,2401,223
2011-09,2402,206
2011-09,2403,250
2011-09,2404,58
2011-09,2405,175
2011-09,2406,57
2011-09,2407,100
2011-09,2408,64
2011-09,2409,144
2011-09,2410,546
2011-09,2411,65
2011-09,2412,88
2011-09,2413,720
2011-09,2414,91
2011-09,2415,48
2011-09,2701,40
2011-09,2702,202
2011-09,2703,58
2011-09,2704,99
2011-09,2705,183
2011-09,2706,427
2011-09,2707,170
2011-09,2708,85
2011-09,2709,87
2011-09,2710,92
2011-09,2711,535
2011-09,2712,97
2011-09,2713,165
2011-09,2714,148
2011-09,2715,109
2011-09,2716,46
2011-09,2717,113
2011-09,2718,136
2011-09,2801,44
2011-09,2802,101
2011-09,2803,71
2011-09,2804,741
2011-09,2805,166
2011-09,2806,54
2011-09,2807,132
2011-09,2808,229
2011-09,2809,75
2011-09,2810,75
2011-09,2811,142
2011-09,2812,51
2011-09,2813,303
2011-09,2814,98
2011-09,2815,823
2011-09,2816,76
2011-09,2817,147
2011-09,2818,37
2011-09,2819,93
2011-09,3201,86
2011-09,3202,353
2011-09,3203,195
2011-09,3204,128
2011-09,3205,249
2011-09,3206,135
2011-09,3207,125
2011-09,3208,164
2011-09,3209,73
2011-09,3210,224
2011-09,3211,283
2011-09,3212,237
2011-09,3213,231
2011-09,3214,97
2011-09,3215,436
2011-09,3216,1326
2011-09,3217,187
2011-09,3218,528
2011-09,3219,143
2011-09,3220,211
2011-09,3221,165
2011-09,3222,388
2011-09,4401,59
2011-09,4402,112
2011-09,4403,134
2011-09,4404,110
2011-09,4405,250
2011-09,4406,107
2011-09,4407,231
2011-09,4408,89
2011-09,4409,263
2011-09,4410,586
2011-09,4411,539
2011-09,4412,684
2011-09,4413,436
2011-09,4414,109
2011-09,4415,73
2011-09,4416,136
2011-09,4417,83
2011-09,4418,66
2011-09,4419,95
2011-09,4420,117
2011-09,4421,99
2011-09,4422,111
2011-09,4423,1098
2011-09,4424,266
2011-09,4425,306
2011-09,4426,72
2011-09,4427,105
2011-09,5201,94
2011-09,5202,512
2011-09,5203,176
2011-09,5204,47
2011-09,5205,60
2011-09,5206,190
2011-09,5207,130
2011-09,5208,61
2011-09,5209,50
2011-09,5210,203
2011-09,5211,169
2011-09,5212,444
2011-09,5213,137
2011-09,5214,156
2011-09,5215,59
2011-09,5216,1430
2011-09,5217,87
2011-09,5218,39
2011-09,5219,304
2011-09,5220,103
2011-09,5221,54
2011-09,5301,141
2011-09,5302,466
2011-09,5303,97
2011-09,5304,103
2011-09,5305,85
2011-09,5306,61
2011-09,5307,88
2011-09,5308,141
2011-09,5309,267
2011-09,5310,121
2011-09,5311,86
2011-09,5312,106
2011-09,5313,350
2011-09,5314,64
2011-09,5315,1138
2011-09,5316,226
2011-09,5317,198
2011-09,5318,346
2011-09,5319,87
2011-09,7501,204
2011-09,7502,274
2011-09,7503,572
2011-09,7504,138
2011-09,7505,1994
2011-09,7506,122
2011-09,7507,207
2011-09,7508,90
2011-09,7509,125
2011-09,7510,262
2011-09,7511,120
2011-09,7512,431
2011-09,7513,279
2011-09,7514,211
2011-09,7515,89
2011-09,7516,228
2011-09,7517,375
2011-09,7518,127
2011-09,7519,165
2011-09,7520,241
2011-09,7521,82
2011-09,7522,454
2011-09,7523,290
2011-09,7524,413
2011-09,7525,89
2011-09,7526,186
2011-09,7527,90
2011-09,7528,174
2011-09,7529,86
2011-09,7530,57
2011-09,7531,84
2011-09,7532,113
2011-09,7601,161
2011-09,7602,347
2011-09,7603,239
2011-09,7604,211
2011-09,7605,102
2011-09,7606,367
2011-09,7607,116
2011-09,7608,297
2011-09,7609,91
2011-09,7610,252
2011-09,7611,114
2011-09,7612,190
2011-09,7613,93
2011-09,7614,85
2011-09,7615,307
2011-09,7616,1640
2011-09,7617,285
2011-09,7618,671
2011-09,7619,72
2011-09,7620,859
2011-09,7621,161
2011-09,7622,182
2011-09,7623,189
2011-09,7624,345
2011-09,7625,2286
2011-09,8401,572
2011-09,8402,202
2011-09,8403,96
2011-09,8404,57
