country,year,cr_code,cr_name,gm_code,gm_name,region_level,sector_a10,observed_births_corop,stock_observed_gemeente,stock_total_corop,stock_share_within_corop,estimated_births_gemeente,evidence_status,evidence_type,proxy_method,source_birth_table,source_stock_table
NL,2022,CR03,Overig Groningen,GM0014,Groningen,gemeente,BE,135.0,810.0,1730.0,0.4682080924855491,63.20809248554913,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR03,Overig Groningen,GM0014,Groningen,gemeente,BE,155.0,815.0,1780.0,0.45786516853932585,70.96910112359551,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR03,Overig Groningen,GM0014,Groningen,gemeente,BE,160.0,855.0,1860.0,0.4596774193548387,73.54838709677419,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR03,Overig Groningen,GM0014,Groningen,gemeente,BE,170.0,860.0,1845.0,0.46612466124661245,79.24119241192412,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0015,,gemeente,BE,,40.0,6645.0,0.006019563581640331,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0015,,gemeente,BE,,40.0,6970.0,0.005738880918220947,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0015,,gemeente,BE,,40.0,7065.0,0.005661712668082095,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0015,,gemeente,BE,,45.0,6820.0,0.006598240469208211,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0015,,gemeente,BE,,55.0,5670.0,0.009700176366843033,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0015,,gemeente,BE,,60.0,5530.0,0.0108499095840868,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0015,,gemeente,BE,,60.0,5205.0,0.011527377521613832,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0015,,gemeente,BE,,55.0,4975.0,0.011055276381909548,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0015,,gemeente,BE,,60.0,4455.0,0.013468013468013467,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0015,,gemeente,BE,,60.0,3850.0,0.015584415584415584,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0015,,gemeente,BE,,55.0,3400.0,0.016176470588235296,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0015,,gemeente,BE,,60.0,2675.0,0.022429906542056073,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0015,,gemeente,BE,,0.0,1190.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0015,,gemeente,BE,,0.0,1220.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0015,,gemeente,BE,,0.0,1400.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0015,,gemeente,BE,,0.0,2865.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0015,,gemeente,BE,,0.0,3280.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0015,,gemeente,BE,,0.0,3420.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0015,,gemeente,BE,,0.0,3340.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0017,,gemeente,BE,,30.0,6645.0,0.004514672686230248,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0017,,gemeente,BE,,30.0,6970.0,0.00430416068866571,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0017,,gemeente,BE,,35.0,7065.0,0.004953998584571833,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0017,,gemeente,BE,,30.0,6820.0,0.004398826979472141,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0017,,gemeente,BE,,35.0,5670.0,0.006172839506172839,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0017,,gemeente,BE,,35.0,5530.0,0.006329113924050633,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0017,,gemeente,BE,,30.0,5205.0,0.005763688760806916,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0017,,gemeente,BE,,35.0,4975.0,0.007035175879396985,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0017,,gemeente,BE,,30.0,4455.0,0.006734006734006734,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0017,,gemeente,BE,,45.0,3850.0,0.011688311688311689,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0017,,gemeente,BE,,45.0,3400.0,0.013235294117647059,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0017,,gemeente,BE,,50.0,2675.0,0.018691588785046728,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0017,,gemeente,BE,,0.0,1190.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0017,,gemeente,BE,,0.0,1220.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0017,,gemeente,BE,,0.0,1400.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0017,,gemeente,BE,,0.0,2865.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0017,,gemeente,BE,,0.0,3280.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0017,,gemeente,BE,,0.0,3420.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0017,,gemeente,BE,,0.0,3340.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0018,,gemeente,BE,,125.0,6645.0,0.018811136192626036,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0018,,gemeente,BE,,125.0,6970.0,0.017934002869440458,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0018,,gemeente,BE,,140.0,7065.0,0.019815994338287332,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0018,,gemeente,BE,,140.0,6820.0,0.020527859237536656,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0018,,gemeente,BE,,145.0,5670.0,0.025573192239858905,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0018,,gemeente,BE,,150.0,5530.0,0.027124773960216998,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0018,,gemeente,BE,,145.0,5205.0,0.027857829010566763,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0018,,gemeente,BE,,140.0,4975.0,0.02814070351758794,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0018,,gemeente,BE,,150.0,4455.0,0.03367003367003367,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0018,,gemeente,BE,,150.0,3850.0,0.03896103896103896,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0018,,gemeente,BE,,150.0,3400.0,0.04411764705882353,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0018,,gemeente,BE,,0.0,2675.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0018,,gemeente,BE,,0.0,1190.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0018,,gemeente,BE,,0.0,1220.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0018,,gemeente,BE,,0.0,1400.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0018,,gemeente,BE,,0.0,2865.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0018,,gemeente,BE,,0.0,3280.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0018,,gemeente,BE,,0.0,3420.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0018,,gemeente,BE,,0.0,3340.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0022,,gemeente,BE,,110.0,6645.0,0.01655379984951091,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0022,,gemeente,BE,,105.0,6970.0,0.015064562410329985,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0022,,gemeente,BE,,100.0,7065.0,0.014154281670205236,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,nan,,GM0022,,gemeente,BE,,115.0,6820.0,0.01686217008797654,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,nan,,GM0022,,gemeente,BE,,120.0,5670.0,0.021164021164021163,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,nan,,GM0022,,gemeente,BE,,120.0,5530.0,0.0216998191681736,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,nan,,GM0022,,gemeente,BE,,115.0,5205.0,0.022094140249759846,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,nan,,GM0022,,gemeente,BE,,120.0,4975.0,0.024120603015075376,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,nan,,GM0022,,gemeente,BE,,130.0,4455.0,0.029180695847362513,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,nan,,GM0022,,gemeente,BE,,120.0,3850.0,0.03116883116883117,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,nan,,GM0022,,gemeente,BE,,120.0,3400.0,0.03529411764705882,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,nan,,GM0022,,gemeente,BE,,120.0,2675.0,0.044859813084112146,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,nan,,GM0022,,gemeente,BE,,0.0,1190.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,nan,,GM0022,,gemeente,BE,,0.0,1220.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,nan,,GM0022,,gemeente,BE,,0.0,1400.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,nan,,GM0022,,gemeente,BE,,0.0,2865.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,nan,,GM0022,,gemeente,BE,,0.0,3280.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,nan,,GM0022,,gemeente,BE,,0.0,3420.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,nan,,GM0022,,gemeente,BE,,0.0,3340.0,0.0,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,20.0,30.0,140.0,0.21428571428571427,4.285714285714286,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,35.0,150.0,0.23333333333333334,3.5,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,10.0,40.0,155.0,0.25806451612903225,2.5806451612903225,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,35.0,155.0,0.22580645161290322,3.3870967741935485,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,45.0,165.0,0.2727272727272727,4.090909090909091,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,40.0,165.0,0.24242424242424243,3.6363636363636367,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,5.0,45.0,165.0,0.2727272727272727,1.3636363636363635,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,10.0,40.0,160.0,0.25,2.5,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,10.0,40.0,155.0,0.25806451612903225,2.5806451612903225,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,45.0,165.0,0.2727272727272727,4.090909090909091,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,45.0,170.0,0.2647058823529412,3.9705882352941178,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,45.0,175.0,0.2571428571428571,3.8571428571428568,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,20.0,50.0,170.0,0.29411764705882354,5.882352941176471,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,10.0,55.0,195.0,0.28205128205128205,2.8205128205128203,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,20.0,0.0,0.0,,,insufficient_stock_share,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,0.0,0.0,,,insufficient_stock_share,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,25.0,0.0,0.0,,,insufficient_stock_share,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,20.0,0.0,0.0,,,insufficient_stock_share,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR02,Delfzijl en omgeving,GM0024,Loppersum,gemeente,BE,15.0,0.0,0.0,,,insufficient_stock_share,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,nan,,GM0025,,gemeente,BE,,35.0,6645.0,0.005267118133935289,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,nan,,GM0025,,gemeente,BE,,40.0,6970.0,0.005738880918220947,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,nan,,GM0025,,gemeente,BE,,35.0,7065.0,0.004953998584571833,,no_corop_births_data,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
