country,gm_code,gm_name,cr_code,cr_name,region_level,year,evidence_type,source_table,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_KZ,sector_LZ,sector_MN,sector_OQ,sector_RU,total_stock_all_sectors
NL,GM0304,,,,gemeente,2012,observed_stock,81575NED,65.0,185.0,310.0,70.0,100.0,35.0,295.0,210.0,105.0,1375.0
NL,GM0304,,,,gemeente,2013,observed_stock,81575NED,70.0,190.0,300.0,65.0,105.0,30.0,305.0,210.0,115.0,1390.0
NL,GM0304,,,,gemeente,2014,observed_stock,81575NED,75.0,200.0,295.0,60.0,105.0,25.0,300.0,210.0,110.0,1380.0
NL,GM0304,,,,gemeente,2015,observed_stock,81575NED,80.0,210.0,315.0,70.0,110.0,25.0,300.0,340.0,120.0,1570.0
NL,GM0304,,,,gemeente,2016,observed_stock,81575NED,75.0,225.0,325.0,70.0,120.0,25.0,310.0,350.0,130.0,1630.0
NL,GM0304,,,,gemeente,2017,observed_stock,81575NED,85.0,220.0,325.0,65.0,115.0,30.0,305.0,370.0,130.0,1645.0
NL,GM0304,,,,gemeente,2018,observed_stock,81575NED,80.0,225.0,330.0,65.0,120.0,30.0,320.0,385.0,130.0,1685.0
NL,GM0304,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0304,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0304,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0304,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0304,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0304,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0304,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2007,observed_stock,81575NED,25.0,65.0,180.0,35.0,90.0,15.0,210.0,60.0,65.0,745.0
NL,GM0305,,,,gemeente,2008,observed_stock,81575NED,30.0,75.0,170.0,40.0,110.0,20.0,245.0,60.0,65.0,815.0
NL,GM0305,,,,gemeente,2009,observed_stock,81575NED,30.0,75.0,170.0,40.0,110.0,20.0,265.0,60.0,70.0,840.0
NL,GM0305,,,,gemeente,2010,observed_stock,81575NED,30.0,85.0,175.0,45.0,145.0,25.0,290.0,60.0,80.0,935.0
NL,GM0305,,,,gemeente,2011,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2012,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2013,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2014,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2015,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2016,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2017,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0305,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2007,observed_stock,81575NED,345.0,560.0,2180.0,600.0,585.0,190.0,2370.0,65.0,975.0,7870.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2008,observed_stock,81575NED,340.0,685.0,2305.0,685.0,695.0,205.0,2705.0,70.0,1080.0,8770.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2009,observed_stock,81575NED,370.0,760.0,2410.0,790.0,735.0,230.0,3005.0,70.0,1170.0,9540.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2010,observed_stock,81575NED,385.0,755.0,2485.0,860.0,925.0,225.0,3335.0,70.0,1320.0,10360.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2011,observed_stock,81575NED,385.0,765.0,2590.0,915.0,955.0,215.0,3635.0,80.0,1445.0,10985.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2012,observed_stock,81575NED,430.0,800.0,2670.0,980.0,995.0,225.0,3950.0,70.0,1540.0,11660.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2013,observed_stock,81575NED,415.0,805.0,2655.0,1000.0,1005.0,215.0,4040.0,75.0,1605.0,11815.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2014,observed_stock,81575NED,410.0,835.0,2680.0,1020.0,1040.0,210.0,4260.0,75.0,1690.0,12220.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2015,observed_stock,81575NED,430.0,850.0,2800.0,1105.0,1060.0,210.0,4465.0,2785.0,1800.0,15505.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2016,observed_stock,81575NED,440.0,905.0,2865.0,1145.0,1100.0,220.0,4720.0,3015.0,1900.0,16310.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2017,observed_stock,81575NED,465.0,915.0,2900.0,1200.0,1140.0,225.0,4845.0,3270.0,1960.0,16920.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2018,observed_stock,81575NED,490.0,940.0,2940.0,1260.0,1175.0,240.0,5130.0,3495.0,2055.0,17725.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2019,observed_stock,81575NED,500.0,1035.0,3010.0,1365.0,1260.0,240.0,5425.0,3820.0,2160.0,18815.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2020,observed_stock,81575NED,525.0,1115.0,3120.0,1445.0,1245.0,260.0,5695.0,4145.0,2250.0,19800.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2021,observed_stock,81575NED,560.0,1140.0,3295.0,1445.0,1240.0,250.0,5790.0,4415.0,2300.0,20435.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2022,observed_stock,81575NED,585.0,1260.0,3560.0,1600.0,1375.0,270.0,6190.0,4775.0,2430.0,22045.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2023,observed_stock,81575NED,590.0,1390.0,3645.0,1650.0,1305.0,265.0,6410.0,5195.0,2510.0,22960.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2024,observed_stock,81575NED,640.0,1570.0,3900.0,1810.0,760.0,315.0,7200.0,5615.0,2660.0,24470.0
NL,GM0307,Amersfoort,CR17,Utrecht,gemeente,2025,observed_stock,81575NED,625.0,1555.0,3905.0,1830.0,705.0,300.0,7480.0,5775.0,2710.0,24885.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2007,observed_stock,81575NED,85.0,190.0,465.0,130.0,190.0,70.0,590.0,20.0,240.0,1980.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2008,observed_stock,81575NED,75.0,200.0,480.0,140.0,215.0,70.0,665.0,20.0,235.0,2100.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2009,observed_stock,81575NED,75.0,225.0,485.0,145.0,205.0,65.0,710.0,20.0,255.0,2185.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2010,observed_stock,81575NED,80.0,240.0,485.0,150.0,275.0,70.0,765.0,20.0,280.0,2365.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2011,observed_stock,81575NED,80.0,245.0,500.0,155.0,285.0,65.0,810.0,25.0,305.0,2470.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2012,observed_stock,81575NED,85.0,260.0,515.0,175.0,285.0,70.0,855.0,25.0,320.0,2590.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2013,observed_stock,81575NED,80.0,255.0,515.0,185.0,270.0,65.0,880.0,25.0,310.0,2585.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2014,observed_stock,81575NED,85.0,240.0,500.0,190.0,270.0,70.0,930.0,25.0,315.0,2625.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2015,observed_stock,81575NED,85.0,255.0,525.0,210.0,280.0,65.0,935.0,490.0,345.0,3190.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2016,observed_stock,81575NED,85.0,270.0,505.0,220.0,270.0,55.0,1025.0,525.0,350.0,3305.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2017,observed_stock,81575NED,85.0,285.0,525.0,210.0,310.0,60.0,1045.0,550.0,365.0,3435.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2018,observed_stock,81575NED,85.0,300.0,535.0,240.0,310.0,65.0,1080.0,615.0,365.0,3595.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2019,observed_stock,81575NED,80.0,300.0,540.0,245.0,320.0,65.0,1110.0,635.0,380.0,3675.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2020,observed_stock,81575NED,85.0,320.0,545.0,240.0,335.0,60.0,1135.0,660.0,390.0,3770.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2021,observed_stock,81575NED,80.0,320.0,550.0,240.0,330.0,70.0,1115.0,700.0,395.0,3800.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2022,observed_stock,81575NED,90.0,350.0,575.0,255.0,340.0,75.0,1210.0,730.0,415.0,4040.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2023,observed_stock,81575NED,90.0,365.0,575.0,265.0,330.0,70.0,1210.0,765.0,435.0,4105.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2024,observed_stock,81575NED,100.0,380.0,610.0,285.0,170.0,90.0,1385.0,830.0,465.0,4315.0
NL,GM0308,Baarn,CR17,Utrecht,gemeente,2025,observed_stock,81575NED,90.0,375.0,610.0,285.0,160.0,85.0,1415.0,855.0,470.0,4345.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2007,observed_stock,81575NED,100.0,270.0,630.0,150.0,320.0,105.0,920.0,105.0,305.0,2905.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2008,observed_stock,81575NED,110.0,290.0,635.0,170.0,365.0,110.0,1060.0,105.0,315.0,3160.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2009,observed_stock,81575NED,110.0,305.0,630.0,175.0,365.0,120.0,1170.0,105.0,345.0,3325.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2010,observed_stock,81575NED,120.0,310.0,655.0,200.0,450.0,110.0,1275.0,100.0,375.0,3595.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2011,observed_stock,81575NED,125.0,315.0,665.0,210.0,470.0,115.0,1355.0,100.0,400.0,3755.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2012,observed_stock,81575NED,130.0,320.0,665.0,215.0,470.0,115.0,1450.0,95.0,435.0,3895.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2013,observed_stock,81575NED,125.0,315.0,685.0,220.0,465.0,115.0,1495.0,95.0,430.0,3945.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2014,observed_stock,81575NED,145.0,310.0,670.0,240.0,465.0,105.0,1535.0,100.0,455.0,4025.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2015,observed_stock,81575NED,145.0,340.0,685.0,250.0,480.0,105.0,1580.0,1010.0,470.0,5065.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2016,observed_stock,81575NED,140.0,350.0,705.0,295.0,500.0,110.0,1620.0,1125.0,495.0,5340.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2017,observed_stock,81575NED,140.0,350.0,715.0,315.0,495.0,115.0,1695.0,1190.0,515.0,5530.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2018,observed_stock,81575NED,125.0,345.0,730.0,335.0,515.0,115.0,1740.0,1275.0,560.0,5740.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2019,observed_stock,81575NED,125.0,375.0,725.0,320.0,525.0,120.0,1835.0,1345.0,580.0,5950.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2020,observed_stock,81575NED,135.0,385.0,725.0,345.0,535.0,115.0,1920.0,1420.0,590.0,6170.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2021,observed_stock,81575NED,135.0,400.0,745.0,340.0,530.0,120.0,1920.0,1495.0,580.0,6265.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2022,observed_stock,81575NED,150.0,420.0,785.0,375.0,590.0,140.0,2075.0,1565.0,620.0,6720.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2023,observed_stock,81575NED,160.0,445.0,810.0,370.0,570.0,145.0,2130.0,1655.0,660.0,6945.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2024,observed_stock,81575NED,160.0,485.0,880.0,430.0,380.0,165.0,2360.0,1740.0,695.0,7295.0
NL,GM0310,De Bilt,CR17,Utrecht,gemeente,2025,observed_stock,81575NED,170.0,490.0,865.0,420.0,360.0,175.0,2440.0,1755.0,680.0,7355.0
NL,GM0311,,,,gemeente,2007,observed_stock,81575NED,55.0,150.0,280.0,50.0,100.0,35.0,310.0,85.0,120.0,1185.0
NL,GM0311,,,,gemeente,2008,observed_stock,81575NED,55.0,165.0,295.0,65.0,110.0,35.0,345.0,95.0,115.0,1280.0
NL,GM0311,,,,gemeente,2009,observed_stock,81575NED,60.0,190.0,295.0,70.0,120.0,40.0,365.0,100.0,120.0,1360.0
NL,GM0311,,,,gemeente,2010,observed_stock,81575NED,65.0,185.0,290.0,70.0,150.0,35.0,415.0,105.0,120.0,1435.0
NL,GM0311,,,,gemeente,2011,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2012,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2013,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2014,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2015,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2016,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2017,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2018,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2019,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2020,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2021,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2022,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2023,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2024,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0311,,,,gemeente,2025,observed_stock,81575NED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2007,observed_stock,81575NED,40.0,100.0,240.0,50.0,95.0,30.0,315.0,95.0,135.0,1100.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2008,observed_stock,81575NED,45.0,105.0,225.0,55.0,110.0,35.0,340.0,90.0,145.0,1150.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2009,observed_stock,81575NED,45.0,125.0,230.0,60.0,115.0,35.0,375.0,95.0,150.0,1230.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2010,observed_stock,81575NED,45.0,125.0,230.0,70.0,125.0,35.0,410.0,95.0,160.0,1295.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2011,observed_stock,81575NED,50.0,125.0,245.0,65.0,135.0,30.0,435.0,95.0,170.0,1350.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2012,observed_stock,81575NED,55.0,130.0,250.0,65.0,125.0,35.0,455.0,95.0,175.0,1385.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2013,observed_stock,81575NED,55.0,135.0,255.0,70.0,130.0,40.0,450.0,95.0,165.0,1395.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2014,observed_stock,81575NED,50.0,135.0,255.0,80.0,120.0,35.0,475.0,95.0,170.0,1415.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2015,observed_stock,81575NED,60.0,150.0,255.0,90.0,130.0,35.0,515.0,325.0,180.0,1740.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2016,observed_stock,81575NED,55.0,160.0,265.0,95.0,135.0,35.0,530.0,365.0,185.0,1825.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2017,observed_stock,81575NED,55.0,170.0,265.0,110.0,135.0,30.0,565.0,405.0,190.0,1925.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2018,observed_stock,81575NED,55.0,170.0,260.0,110.0,140.0,30.0,590.0,435.0,210.0,2000.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2019,observed_stock,81575NED,55.0,170.0,265.0,115.0,145.0,30.0,610.0,450.0,220.0,2060.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2020,observed_stock,81575NED,60.0,185.0,265.0,120.0,135.0,30.0,645.0,475.0,230.0,2145.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2021,observed_stock,81575NED,55.0,195.0,275.0,140.0,140.0,30.0,635.0,495.0,220.0,2185.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2022,observed_stock,81575NED,65.0,215.0,290.0,145.0,150.0,25.0,650.0,530.0,225.0,2295.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2023,observed_stock,81575NED,70.0,225.0,295.0,155.0,140.0,30.0,685.0,555.0,235.0,2390.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2024,observed_stock,81575NED,75.0,235.0,315.0,170.0,95.0,40.0,750.0,595.0,260.0,2535.0
NL,GM0312,Bunnik,CR17,Utrecht,gemeente,2025,observed_stock,81575NED,80.0,240.0,295.0,175.0,85.0,35.0,765.0,610.0,260.0,2545.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2007,observed_stock,81575NED,90.0,145.0,550.0,35.0,90.0,30.0,210.0,65.0,130.0,1345.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2008,observed_stock,81575NED,100.0,175.0,570.0,50.0,105.0,25.0,220.0,65.0,135.0,1445.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2009,observed_stock,81575NED,95.0,195.0,575.0,50.0,120.0,30.0,245.0,65.0,135.0,1510.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2010,observed_stock,81575NED,85.0,205.0,615.0,50.0,145.0,35.0,285.0,60.0,150.0,1630.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2011,observed_stock,81575NED,90.0,205.0,640.0,50.0,150.0,30.0,295.0,70.0,160.0,1690.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2012,observed_stock,81575NED,90.0,210.0,670.0,55.0,160.0,30.0,320.0,65.0,165.0,1765.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2013,observed_stock,81575NED,85.0,205.0,670.0,55.0,165.0,35.0,325.0,60.0,175.0,1775.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2014,observed_stock,81575NED,95.0,220.0,680.0,50.0,180.0,30.0,325.0,55.0,180.0,1815.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2015,observed_stock,81575NED,100.0,245.0,680.0,60.0,185.0,35.0,330.0,215.0,185.0,2035.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2016,observed_stock,81575NED,110.0,260.0,705.0,60.0,190.0,35.0,350.0,235.0,200.0,2145.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2017,observed_stock,81575NED,115.0,270.0,685.0,65.0,200.0,30.0,370.0,250.0,220.0,2205.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2018,observed_stock,81575NED,125.0,300.0,700.0,70.0,210.0,35.0,385.0,260.0,225.0,2310.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2019,observed_stock,81575NED,125.0,315.0,705.0,65.0,230.0,35.0,395.0,285.0,250.0,2405.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2020,observed_stock,81575NED,140.0,345.0,720.0,80.0,235.0,35.0,435.0,305.0,265.0,2560.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2021,observed_stock,81575NED,130.0,335.0,750.0,80.0,245.0,35.0,455.0,330.0,280.0,2640.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2022,observed_stock,81575NED,145.0,355.0,800.0,85.0,275.0,40.0,540.0,355.0,280.0,2875.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2023,observed_stock,81575NED,155.0,380.0,820.0,85.0,300.0,35.0,565.0,375.0,290.0,3005.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2024,observed_stock,81575NED,170.0,430.0,895.0,95.0,160.0,50.0,655.0,400.0,325.0,3180.0
NL,GM0313,Bunschoten,CR17,Utrecht,gemeente,2025,observed_stock,81575NED,165.0,405.0,895.0,105.0,155.0,50.0,680.0,415.0,320.0,3190.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2007,observed_stock,81575NED,30.0,130.0,185.0,45.0,60.0,15.0,205.0,50.0,80.0,800.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2008,observed_stock,81575NED,30.0,140.0,190.0,55.0,65.0,20.0,225.0,50.0,90.0,865.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2009,observed_stock,81575NED,35.0,145.0,200.0,50.0,65.0,15.0,245.0,50.0,85.0,890.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2010,observed_stock,81575NED,35.0,140.0,210.0,55.0,80.0,20.0,255.0,50.0,95.0,940.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2011,observed_stock,81575NED,35.0,145.0,210.0,60.0,85.0,20.0,265.0,55.0,100.0,975.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2012,observed_stock,81575NED,40.0,160.0,210.0,65.0,85.0,20.0,280.0,50.0,115.0,1025.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2013,observed_stock,81575NED,45.0,160.0,210.0,65.0,90.0,20.0,280.0,50.0,105.0,1025.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2014,observed_stock,81575NED,50.0,170.0,220.0,65.0,90.0,20.0,295.0,50.0,105.0,1065.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2015,observed_stock,81575NED,50.0,175.0,210.0,65.0,95.0,20.0,305.0,160.0,125.0,1205.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2016,observed_stock,81575NED,55.0,185.0,205.0,70.0,95.0,20.0,315.0,165.0,130.0,1240.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2017,observed_stock,81575NED,50.0,175.0,205.0,65.0,90.0,20.0,330.0,200.0,125.0,1260.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2018,observed_stock,81575NED,45.0,175.0,215.0,75.0,100.0,30.0,355.0,210.0,125.0,1330.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2019,observed_stock,81575NED,50.0,175.0,215.0,70.0,105.0,25.0,385.0,235.0,120.0,1380.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2020,observed_stock,81575NED,55.0,185.0,220.0,70.0,115.0,25.0,395.0,240.0,140.0,1445.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2021,observed_stock,81575NED,55.0,190.0,230.0,75.0,120.0,25.0,410.0,250.0,150.0,1505.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2022,observed_stock,81575NED,60.0,210.0,255.0,90.0,125.0,25.0,445.0,285.0,160.0,1655.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2023,observed_stock,81575NED,55.0,215.0,255.0,90.0,135.0,25.0,455.0,300.0,165.0,1695.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2024,observed_stock,81575NED,55.0,215.0,275.0,100.0,75.0,35.0,510.0,315.0,180.0,1760.0
NL,GM0317,Eemnes,CR17,Utrecht,gemeente,2025,observed_stock,81575NED,55.0,220.0,285.0,100.0,65.0,45.0,525.0,315.0,175.0,1785.0
NL,GM0321,Houten,CR17,Utrecht,gemeente,2007,observed_stock,81575NED,80.0,245.0,540.0,190.0,210.0,65.0,755.0,135.0,270.0,2490.0
NL,GM0321,Houten,CR17,Utrecht,gemeente,2008,observed_stock,81575NED,85.0,300.0,615.0,220.0,265.0,70.0,915.0,145.0,290.0,2905.0
NL,GM0321,Houten,CR17,Utrecht,gemeente,2009,observed_stock,81575NED,85.0,340.0,640.0,245.0,285.0,75.0,1030.0,145.0,330.0,3175.0
NL,GM0321,Houten,CR17,Utrecht,gemeente,2010,observed_stock,81575NED,100.0,325.0,690.0,255.0,325.0,70.0,1160.0,140.0,370.0,3435.0
NL,GM0321,Houten,CR17,Utrecht,gemeente,2011,observed_stock,81575NED,105.0,325.0,730.0,265.0,330.0,85.0,1250.0,150.0,405.0,3645.0
NL,GM0321,Houten,CR17,Utrecht,gemeente,2012,observed_stock,81575NED,115.0,330.0,760.0,305.0,345.0,75.0,1395.0,150.0,445.0,3920.0
