country,region_id,region_name,region_level,year,node_idx,target_births,lag1_births,lag2_births,lag3_births,growth_1y,growth_2y,business_sector_total,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_LZ,sector_MN,sector_OQ,sector_RU,sector_KZ,mask_sector_a10,mask_target,mask_employment,mask_tensor,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,flag_is_covid_year,flag_is_rebound_year,flag_forecast_safe,meta_nuts3_code,meta_region_system,meta_source_label,source_indicator,source_geocod,nuts_version,is_continental,available_for_forecast_year
PT,1500802,Alcoutim,MUNICIPALITY,2023,87,47,32.0,42.0,42.0,0.46875,0.11904761904761904,47,5,2,14,1,1,5,16,3,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1500802,NUTS2024,True,1
PT,1500803,Aljezur,MUNICIPALITY,2008,88,116,,,,,,116,7,18,28,0,6,29,17,11,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2009,88,90,116.0,,,-0.22413793103448276,,90,5,13,31,1,2,16,19,3,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2010,88,97,90.0,116.0,,0.07777777777777778,-0.16379310344827586,97,4,14,22,2,3,19,22,11,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2011,88,82,97.0,90.0,116.0,-0.15463917525773196,-0.08888888888888889,82,5,14,24,1,2,6,22,8,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2012,88,88,82.0,97.0,90.0,0.07317073170731707,-0.09278350515463918,88,4,14,23,1,2,18,22,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2013,88,138,88.0,82.0,97.0,0.5681818181818182,0.6829268292682927,138,6,15,44,1,2,21,39,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2014,88,138,138.0,88.0,82.0,0.0,0.5681818181818182,138,3,12,48,1,1,20,46,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2015,88,167,138.0,138.0,88.0,0.21014492753623187,0.21014492753623187,167,4,17,79,3,4,22,31,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2016,88,170,167.0,138.0,138.0,0.017964071856287425,0.2318840579710145,170,13,21,74,2,1,25,24,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2017,88,158,170.0,167.0,138.0,-0.07058823529411765,-0.05389221556886228,158,6,9,70,1,0,32,30,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2018,88,197,158.0,170.0,167.0,0.2468354430379747,0.1588235294117647,197,7,17,82,0,5,36,34,16,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2019,88,158,197.0,158.0,170.0,-0.19796954314720813,0.0,158,5,6,52,2,4,46,28,15,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2020,88,126,158.0,197.0,158.0,-0.20253164556962025,-0.3604060913705584,126,5,11,36,4,3,32,21,14,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2021,88,178,126.0,158.0,197.0,0.4126984126984127,0.12658227848101267,178,8,19,52,3,8,50,28,10,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2022,88,235,178.0,126.0,158.0,0.3202247191011236,0.8650793650793651,235,7,24,97,7,3,51,26,20,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500803,NUTS2013,True,1
PT,1500803,Aljezur,MUNICIPALITY,2023,88,315,235.0,178.0,126.0,0.3404255319148936,0.7696629213483146,315,4,18,147,8,15,70,35,18,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1500803,NUTS2024,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2008,89,114,,,,,,114,1,18,32,2,5,35,15,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2009,89,96,114.0,,,-0.15789473684210525,,96,6,3,27,3,3,36,14,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2010,89,76,96.0,114.0,,-0.20833333333333334,-0.3333333333333333,76,4,10,19,1,1,18,21,2,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2011,89,80,76.0,96.0,114.0,0.05263157894736842,-0.16666666666666666,80,2,11,30,0,3,15,15,4,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2012,89,71,80.0,76.0,96.0,-0.1125,-0.06578947368421052,71,4,4,18,0,2,18,18,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2013,89,89,71.0,80.0,76.0,0.2535211267605634,0.1125,89,2,2,33,0,2,20,28,2,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2014,89,108,89.0,71.0,80.0,0.21348314606741572,0.5211267605633803,108,3,7,32,0,2,26,33,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2015,89,128,108.0,89.0,71.0,0.18518518518518517,0.43820224719101125,128,7,4,41,0,0,33,37,6,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2016,89,110,128.0,108.0,89.0,-0.140625,0.018518518518518517,110,6,10,38,1,4,29,15,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2017,89,120,110.0,128.0,108.0,0.09090909090909091,-0.0625,120,4,9,44,2,3,32,21,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2018,89,135,120.0,110.0,128.0,0.125,0.22727272727272727,135,3,8,48,2,2,34,33,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2019,89,110,135.0,120.0,110.0,-0.18518518518518517,-0.08333333333333333,110,2,6,38,0,2,28,23,11,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2020,89,94,110.0,135.0,120.0,-0.14545454545454545,-0.3037037037037037,94,5,7,20,1,6,23,25,7,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2021,89,107,94.0,110.0,135.0,0.13829787234042554,-0.02727272727272727,107,2,4,25,4,8,28,27,9,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2022,89,135,107.0,94.0,110.0,0.2616822429906542,0.43617021276595747,135,4,1,44,1,6,50,24,5,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500804,NUTS2013,True,1
PT,1500804,Castro Marim,MUNICIPALITY,2023,89,156,135.0,107.0,94.0,0.15555555555555556,0.45794392523364486,156,4,10,47,3,3,50,28,11,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1500804,NUTS2024,True,1
PT,1500805,Faro,MUNICIPALITY,2008,90,1615,,,,,,1615,24,171,357,9,34,661,244,115,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2009,90,1296,1615.0,,,-0.19752321981424148,,1296,14,102,246,18,18,597,211,90,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2010,90,1163,1296.0,1615.0,,-0.10262345679012345,-0.27987616099071205,1163,13,71,234,11,21,516,216,81,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2011,90,1073,1163.0,1296.0,1615.0,-0.07738607050730868,-0.1720679012345679,1073,24,54,237,18,8,435,228,69,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2012,90,1028,1073.0,1163.0,1296.0,-0.04193849021435228,-0.11607910576096303,1028,14,51,252,17,21,418,185,70,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2013,90,1251,1028.0,1073.0,1163.0,0.2169260700389105,0.16589002795899346,1251,18,61,324,8,26,460,262,92,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2014,90,1474,1251.0,1028.0,1073.0,0.1782573940847322,0.433852140077821,1474,26,85,311,13,25,527,380,107,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2015,90,1573,1474.0,1251.0,1028.0,0.06716417910447761,0.2573940847322142,1573,29,74,374,14,39,577,357,109,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2016,90,1547,1573.0,1474.0,1251.0,-0.01652892561983471,0.04952510176390773,1547,48,86,352,20,41,600,279,121,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2017,90,1593,1547.0,1573.0,1474.0,0.029734970911441498,0.012714558169103624,1593,32,117,384,25,51,588,263,133,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2018,90,1798,1593.0,1547.0,1573.0,0.12868801004394226,0.16224951519069167,1798,33,133,417,27,57,701,298,132,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2019,90,1726,1798.0,1593.0,1547.0,-0.04004449388209121,0.0834902699309479,1726,24,123,393,27,71,679,267,142,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2020,90,1240,1726.0,1798.0,1593.0,-0.28157589803012745,-0.3103448275862069,1240,15,77,308,24,50,410,248,108,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2021,90,1596,1240.0,1726.0,1798.0,0.2870967741935484,-0.07531865585168018,1596,28,133,331,43,56,574,301,130,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2022,90,2006,1596.0,1240.0,1726.0,0.2568922305764411,0.617741935483871,2006,47,143,431,43,59,767,352,164,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500805,NUTS2013,True,1
PT,1500805,Faro,MUNICIPALITY,2023,90,2204,2006.0,1596.0,1240.0,0.09870388833499502,0.38095238095238093,2204,37,179,560,40,64,838,299,187,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1500805,NUTS2024,True,1
PT,1500806,Lagoa,MUNICIPALITY,2008,91,232,,,,,,232,23,166,200,8,20,210,78,51,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2009,91,137,232.0,,,-0.40948275862068967,,137,17,82,146,5,9,165,69,43,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2010,91,153,137.0,232.0,,0.11678832116788321,-0.34051724137931033,153,9,63,155,3,17,193,75,41,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2011,91,155,153.0,137.0,232.0,0.013071895424836602,0.13138686131386862,155,18,53,128,4,16,166,68,42,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2012,91,133,155.0,153.0,137.0,-0.14193548387096774,-0.13071895424836602,133,14,36,149,3,13,135,60,41,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2013,91,180,133.0,155.0,153.0,0.3533834586466165,0.16129032258064516,180,18,51,168,6,22,159,132,45,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2014,91,151,180.0,133.0,155.0,-0.16111111111111112,0.13533834586466165,151,16,38,274,5,23,189,108,49,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2015,91,164,151.0,180.0,133.0,0.08609271523178808,-0.08888888888888889,164,22,56,728,8,34,166,90,71,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2016,91,159,164.0,151.0,180.0,-0.03048780487804878,0.052980132450331126,159,20,47,312,10,33,214,90,54,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2017,91,186,159.0,164.0,151.0,0.16981132075471697,0.13414634146341464,186,18,64,270,14,35,223,88,60,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2018,91,179,186.0,159.0,164.0,-0.03763440860215054,0.12578616352201258,179,17,74,294,14,46,255,85,60,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2019,91,165,179.0,186.0,159.0,-0.0782122905027933,-0.11290322580645161,165,18,58,274,9,26,232,77,72,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2020,91,157,165.0,179.0,186.0,-0.048484848484848485,-0.12290502793296089,157,13,48,149,12,30,188,83,50,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2021,91,174,157.0,165.0,179.0,0.10828025477707007,0.05454545454545454,174,15,57,210,11,32,201,105,40,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2022,91,225,174.0,157.0,165.0,0.29310344827586204,0.43312101910828027,225,22,79,429,23,39,294,101,78,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500806,NUTS2013,True,1
PT,1500806,Lagoa,MUNICIPALITY,2023,91,957,225.0,174.0,157.0,3.2533333333333334,4.5,957,20,63,414,22,39,240,77,82,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1500806,NUTS2024,True,1
PT,1500807,Lagos,MUNICIPALITY,2008,92,787,,,,,,787,12,119,202,8,19,287,79,61,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2009,92,621,787.0,,,-0.21092757306226176,,621,13,96,163,7,21,199,69,53,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2010,92,521,621.0,787.0,,-0.1610305958132045,-0.33799237611181704,521,12,50,176,10,13,158,62,40,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2011,92,444,521.0,621.0,787.0,-0.14779270633397312,-0.28502415458937197,444,14,37,150,4,11,147,48,33,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2012,92,469,444.0,521.0,621.0,0.05630630630630631,-0.09980806142034548,469,13,37,158,10,12,140,67,32,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2013,92,532,469.0,444.0,521.0,0.13432835820895522,0.1981981981981982,532,20,41,205,6,16,128,71,45,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2014,92,744,532.0,469.0,444.0,0.39849624060150374,0.5863539445628998,744,11,54,342,10,32,151,81,63,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2015,92,1012,744.0,532.0,469.0,0.3602150537634409,0.9022556390977443,1012,12,70,606,9,29,149,68,69,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2016,92,831,1012.0,744.0,532.0,-0.17885375494071146,0.11693548387096774,831,24,61,357,12,24,193,82,78,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2017,92,963,831.0,1012.0,744.0,0.1588447653429603,-0.04841897233201581,963,19,90,405,6,50,233,86,74,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2018,92,940,963.0,831.0,1012.0,-0.023883696780893044,0.13116726835138387,940,18,76,444,16,36,196,84,70,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2019,92,958,940.0,963.0,831.0,0.019148936170212766,-0.005192107995846314,958,18,100,405,9,47,209,80,90,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2020,92,582,958.0,940.0,963.0,-0.3924843423799583,-0.38085106382978723,582,9,80,190,10,34,158,66,35,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2021,92,778,582.0,958.0,940.0,0.33676975945017185,-0.18789144050104384,778,16,64,251,27,51,179,100,90,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,1,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2022,92,1347,778.0,582.0,958.0,0.7313624678663239,1.3144329896907216,1347,38,106,583,25,67,305,113,110,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500807,NUTS2013,True,1
PT,1500807,Lagos,MUNICIPALITY,2023,92,1371,1347.0,778.0,582.0,0.017817371937639197,0.7622107969151671,1371,21,127,655,37,42,282,100,107,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,1,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0014099,1500807,NUTS2024,True,1
PT,1500808,Loulé,MUNICIPALITY,2008,93,2113,,,,,,2113,39,495,510,19,96,630,143,181,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500808,NUTS2013,True,1
PT,1500808,Loulé,MUNICIPALITY,2009,93,1495,2113.0,,,-0.29247515380974914,,1495,28,298,392,17,53,443,132,132,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500808,NUTS2013,True,1
PT,1500808,Loulé,MUNICIPALITY,2010,93,1232,1495.0,2113.0,,-0.17591973244147158,-0.4169427354472314,1232,19,143,341,8,45,434,136,106,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500808,NUTS2013,True,1
PT,1500808,Loulé,MUNICIPALITY,2011,93,1286,1232.0,1495.0,2113.0,0.04383116883116883,-0.13979933110367893,1286,39,115,413,11,39,423,149,97,,1.0,1.0,0.0,0.0,enterprise_birth,0,0,0,0,0,,MUNICIPALITY_CONTINENTE,INE_0009703_0014099,0009703,1500808,NUTS2013,True,1
