ZE2020,libze2020,fc_2026_mean,fc_2026_std,fc_uncertainty_cv,pred_2025_std,herald_wmape,risk_score
2710,Creusot-Montceau,1392.461302698267,18.982632437092352,0.01363243086203431,126.99610156814184,4.539121688520018,55.714285714285715
1110,Provins,774.171870914384,10.414123605287045,0.0134519529791063,48.515149970627164,5.765207680120627,93.92857142857143
4423,Strasbourg,12072.21861630637,156.1440401559044,0.01293416273500839,615.8331765538155,1.8019465251820972,94.28571428571428
5311,Ploërmel,898.2160585559379,11.433759202903339,0.012729408580476055,49.2333488376189,6.289789903140431,86.42857142857143
5306,Guingamp,699.6492701868763,8.887155467111125,0.012702300775268967,75.57895132914318,20.438063668676524,98.57142857142858
2802,Avranches,1226.473912604762,15.306714013815474,0.012480260571794279,93.16631384071238,3.402283042944597,27.857142857142858
2406,Chinon,627.1902939281289,7.419964714750064,0.011830483964090704,54.44449422650658,9.626693627840435,41.07142857142857
5312,Pontivy-Loudéac,1236.737095706053,13.958980037800318,0.011286942136906744,60.04028483779653,3.112909911477626,87.5
2809,Flers,983.1890417448316,11.070464735749445,0.011259751955842667,66.59485667397738,7.62959679193158,82.5
8404,Belley,1000.5538784498218,11.165251480592566,0.011159070711805259,107.80977420175724,5.381274822692351,17.142857142857142
64,Valréas,989.8072043248994,10.779375244509112,0.010890378648901846,41.990895117195834,7.827342840644421,80.71428571428572
2407,Gien,921.7465095438841,9.686598073295071,0.01050896094858919,50.77237730387327,10.533041861423508,95.71428571428572
4417,Saint-Dié-des-Vosges,1455.7746706682765,14.825388385714737,0.010183848286705738,92.03777219507778,2.0982408660027874,18.928571428571427
8430,Tarare,834.9770053203663,8.436121780571357,0.01010341809033958,60.170795797795414,3.2608154377035774,82.85714285714286
7619,Nord-du-Lot,789.273539432476,7.960077850007759,0.01008532207443749,68.78586697471145,12.147525689159675,85.0
5314,Quimperlé,854.2336391472858,8.602169769443613,0.01007004334087157,91.23817821743286,10.190216265667786,56.07142857142857
2415,Vierzon,603.8071536259617,5.909004996560941,0.009786245427992016,63.05779505386209,17.110756730290973,82.14285714285714
7505,Bordeaux,33172.3251986295,309.0224959025223,0.00931567184549636,1346.2022386961862,1.7458207817209677,66.07142857142857
5221,Segré-en-Anjou Bleu,654.4352619976632,6.044458977735829,0.009236145007353548,83.42029446769654,10.132331669169377,87.14285714285714
2803,Bernay,842.0068310598874,7.761640291483912,0.009218025323754016,46.347896542721486,6.284176662985559,95.35714285714286
9316,Orange,1224.832422152178,11.03019992825609,0.009005476772793702,63.82628814171762,4.655521917744463,90.89285714285714
62,Redon,1137.1672990891154,10.216679492070394,0.008984324030645339,76.63182066109884,7.195321229575301,70.71428571428572
5212,Le Mans,4757.461881434976,42.48957690368825,0.008931143950831251,182.20576425477384,1.352566714485806,85.71428571428571
2805,Cherbourg-en-Cotentin,2050.006284684704,18.193868103803624,0.008875030403432098,55.87659531218576,2.3045956865623483,78.92857142857143
7605,Bagnols-sur-Cèze,1174.779405261132,10.36793844205185,0.008825434286317988,60.1413168791384,3.6336085858961185,87.85714285714286
4418,Saint-Louis,1419.7666734798456,12.24718727212188,0.008626197177951815,106.24880132673873,4.863091168554521,60.0
7530,Thouars,841.5433854515568,7.2518413091090625,0.0086173112812453,85.69165233498457,2.7780800315643095,21.071428571428573
7518,Marmande,1729.534136795451,14.796448040424867,0.008555163917053587,98.81577716336805,4.39527746501668,15.0
2404,Châteaudun,735.9953585831753,6.219701603886322,0.008450734819659097,76.69392268966645,6.75312996283229,40.714285714285715
5305,Fougères,1098.4586175633324,9.165335018225754,0.008343814570417643,95.93492340977312,6.842506675352988,20.714285714285715
5215,Mayenne,842.3441746360328,6.9375311467717005,0.008235981628019601,73.02380717154655,8.992725142358712,92.5
1109,Paris,269578.35172535654,2220.2365875932906,0.00823596024452009,31897.178606474932,2.9275916730429095,67.85714285714286
4419,Sarrebourg,1532.6887789841849,12.572654949114964,0.008203005803596801,70.9349235838419,3.557100085869488,36.78571428571429
7625,Toulouse,33031.828087522044,267.04763502360083,0.00808455512410709,1254.489306495773,2.0323822998673275,62.142857142857146
3216,Lille,19158.51854596086,153.45811763149132,0.008009915655187468,862.257043507181,1.72566761198529,89.64285714285715
7521,Oloron-Sainte-Marie,1053.7930457359269,8.376689037917368,0.007949083619229452,67.46409779292507,3.0773022876807388,25.357142857142854
2816,Saint-Lô,1240.3430737184765,9.815816114377704,0.00791379121016128,64.78753207068709,8.2643804265833,88.92857142857142
7611,Figeac-Villefranche,1570.1768553176512,12.383904212105092,0.007886948639043462,91.86396979337825,3.9773375545470797,27.142857142857142
5303,Carhaix-Plouguer,965.6311352588739,7.61475614570283,0.007885781503577355,74.92597334241933,4.782451328583976,74.64285714285714
1102,Coulommiers,1246.8238198279062,9.760626654906071,0.00782839283280078,51.389737279516474,2.473011928815809,91.42857142857143
3201,Abbeville,960.9479034769636,7.415531543471577,0.007716892369128673,43.93248782498584,5.001417752180694,97.5
8420,Les Sources de la Loire,1323.8106983703105,10.165162455317393,0.0076787130273469695,81.75735422801873,4.149718295488246,33.57142857142857
55,Bollène-Pierrelatte,1316.9470618255982,9.973081624408092,0.007572879665020898,60.40054210383191,4.031572543440789,81.07142857142857
8425,Oyonnax,881.3939935908387,6.664130243289229,0.007560898181458287,79.77098834689507,7.251714184335114,84.28571428571429
5205,Châteaubriant,830.540353796631,6.261256093846901,0.007538774082710078,74.98394197044524,13.682316591806416,26.42857142857143
4413,Reims,5960.420752752776,44.802123941437976,0.007516604246562032,259.54655943302816,2.7291382172170513,93.21428571428572
8410,Issoire,1095.601532367246,8.206831096333447,0.00749070793886268,52.25568877911813,6.555766771353229,88.21428571428571
2717,Sens,1691.5930642658052,12.587434106967075,0.007441171504466025,67.28343843312491,2.603123309782928,90.35714285714286
4426,Verdun,961.8628377505032,7.07289002544904,0.007353324973018317,81.22436547824151,5.115839423629193,53.92857142857142
7514,Langon,1958.0634753348834,14.359892057338845,0.007333721423348088,61.76918081246362,2.3285457518858115,89.28571428571429
4408,Forbach,1456.081134433523,10.623828469775177,0.007296178913758329,90.98677841759283,2.096131426937173,60.71428571428571
5316,Saint-Brieuc,2874.3775675912157,20.955922699963725,0.007290594992196936,87.88824776595095,1.92869613710511,63.57142857142857
61,Nogent-le-Rotrou,843.764868871426,6.130275938797081,0.007265384190499191,77.79820861876298,8.58898613173005,57.85714285714286
7610,Castres-Mazamet,2456.0504478495936,17.80225511040481,0.007248326322446535,83.33370487687755,1.4296315002175486,83.92857142857143
1103,Étampes,2304.1069065634933,16.49012240773531,0.007156839103585621,110.20863384877303,2.6507365323801837,45.0
1111,Rambouillet,1569.3248323923303,11.092568197321867,0.007068369765367182,62.567720051800144,2.9838822650390107,21.785714285714285
1112,Roissy,22012.2372652783,152.52069020963424,0.006928904516680709,3423.2754921367778,1.9178026035783255,97.14285714285714
7613,Mende,974.6440980333527,6.712243700058831,0.006886866409597994,69.29015522492197,9.089117408080691,30.0
8403,Aurillac,1022.8602903724695,7.0439519298100475,0.0068865239917027445,66.54995372214123,13.524453247638807,72.14285714285714
8412,La Plaine du Forez,1453.6484961500107,9.857051208438458,0.006780904210711782,79.10611665699433,2.7181574094288408,18.21428571428571
7508,Châtellerault,1165.043218191489,7.844113321329641,0.006732894710555164,68.59687657956528,3.070640755225982,90.0
8417,Le Livradois,1131.3155559475322,7.507996292418045,0.006636518213638219,54.206945797689066,7.7238093937641095,80.35714285714286
63,Ussel,962.9824667999907,6.349874420506715,0.0065939668056548,68.09871750450547,8.226142811322465,72.5
7612,Foix-Pamiers,2089.741801842726,13.704660869760492,0.0065580641865304965,56.312575805716456,1.6825976244084764,79.28571428571428
7617,Narbonne,3262.8076436986635,21.385084585655875,0.006554197158069087,80.38844887206943,1.2782859976860912,75.35714285714286
2712,Dole,1168.7951045334244,7.570662977756787,0.00647732262771493,59.725454801176745,3.387546895776245,85.35714285714285
8414,La Vallée de l'Arve,1769.5366895356026,11.448104114978372,0.0064695488839978865,80.62608027445155,3.588670065999241,71.42857142857143
2709,Châtillon-Montbard,795.1464305605452,5.115568456667716,0.006433492322994461,67.45803966321749,5.262526807611574,76.07142857142857
7527,Saint-Junien,1185.081859172562,7.5992271855763,0.006412406979955097,57.554141862270185,4.589153983693019,88.57142857142857
5206,Cholet,2490.6565490840476,15.871122653735839,0.006372264638242688,62.34148535673437,2.414236315996722,24.642857142857146
8421,Lyon,48574.44908345033,308.6869345897101,0.006354924047813484,2835.707133116704,1.688938429157303,64.46428571428572
3209,Château-Thierry,951.0924133346109,6.034840725461145,0.006345167557695556,57.083126407140654,7.279933169021954,63.21428571428571
4404,Chaumont,1577.0250243620694,9.984585641863438,0.006331279141180626,74.76606413898826,3.2609520148270166,26.785714285714285
3213,Dunkerque,3374.914914837259,21.26616570792138,0.006301244992704313,95.6565605985847,2.93937111842742,61.42857142857143
1108,Melun,3980.5254731659866,25.03168934447842,0.006288538916086621,112.3942303024439,0.9092318219155221,91.78571428571428
9314,Menton,2205.262187889339,13.834173919741911,0.006273255849447374,102.56809360803535,2.3848719414856445,19.642857142857142
