ZE2020,libze2020,obs_2025,obs_2025_vs_national_pct,obs_2025_percentile,obs_2025_national_rank,obs_growth_2024_2025_pct,hist_mean,pred_growth_vs_hist_pct,fc_2026_mean,fc_2026_std,fc_2026_ridge,fc_growth_2025_2026_pct,fc_acceleration_2026_vs_hist_pct,fc_2026_vs_national_pct,fc_2026_percentile,fc_2026_national_rank,herald_wmape,ridge_wmape,opportunity_score,opportunity_tier
1105,Fontainebleau-Nemours,3381,-25.380534210047163,72.14285714285714,79,3.552833078101072,2082.222222222222,58.758069407850854,3514.5567900855203,9.71789150130958,3612.1881316382555,3.950215619210894,68.78874658895242,-26.919145701552072,71.78571428571429,80,1.732009598319466,4.614633943022424,61.78571428571429,élevée
8434,Villefranche-sur-Saône,3361,-25.82193891747072,71.78571428571429,80,2.375875723423698,1892.2222222222222,73.51363906623553,3476.872674292334,19.304771935159632,3596.849653357276,3.4475654356540932,83.74547309824432,-27.702740202974454,71.42857142857143,81,1.525149764052537,4.5764337257488,66.07142857142857,élevée
8413,La Tarentaise,3120,-31.14086564192462,70.0,85,7.401032702237521,1985.888888888889,53.49607556302504,3385.6200189197407,6.8600670362634,3438.668997343813,8.513462144863484,70.4838592865085,-29.6002261193903,71.07142857142857,82,1.2277697557543754,4.83627634273888,81.78571428571428,très élevée
3213,Dunkerque,3004,-33.701012944981265,68.92857142857143,88,13.787878787878787,1598.111111111111,75.85398514243008,3374.914914837259,21.26616570792138,3408.2660894063893,12.347367338124466,111.18149366290295,-29.822825496332662,70.71428571428572,83,2.93937111842742,5.922394799635293,83.57142857142857,très élevée
2403,Chartres,3113,-31.29535728952287,69.64285714285714,86,7.679003804911795,1696.0,76.1459803002864,3365.394282530238,9.392789504328546,3421.667213819911,8.107750804055184,98.43126665862252,-30.02079525013526,70.35714285714286,84,1.9612362315651186,4.9625856532861325,93.57142857142857,très élevée
4405,Colmar,3019,-33.3699594144136,69.28571428571428,87,8.989169675090253,1752.0,65.88836689828972,3301.4031031788572,7.514170179978316,3350.576713484644,9.354193546831972,88.43625018144162,-31.35141254667646,70.0,85,1.6500860391745202,5.190386483616875,92.5,très élevée
7510,0Dax,3225,-28.823490927950928,71.07142857142857,82,1.7992424242424243,1842.7777777777778,68.58464343587147,3300.6708969069937,13.420164037562897,3421.5402008010365,2.3463844002168583,79.11388647671355,-31.366637868976394,69.64285714285714,86,1.8341165552670275,4.339841478117218,61.42857142857143,élevée
7603,Alès-Le Vigan,3239,-28.514507632754437,71.42857142857143,81,0.15460729746444032,1985.3333333333333,59.51751764614615,3266.262644070326,11.826673851649291,3395.8146368681773,0.8416994155704272,64.51960933866654,-32.082114858653796,69.28571428571428,87,2.177027548562489,4.356460780514669,38.92857142857143,modérée
7617,Narbonne,3207,-29.220755164632134,70.35714285714286,84,-0.3108486167236556,1951.6666666666667,62.232512180523344,3262.8076436986635,21.385084585655875,3387.9888372411433,1.7401822169835819,67.18057952341572,-32.15395731101503,68.92857142857143,88,1.2782859976860912,4.18147626296358,43.214285714285715,modérée
7516,Libourne,2933,-35.26799965633491,68.57142857142857,89,7.989690721649484,1681.0,67.9576602435572,3158.571565991031,10.967081559975608,3229.6337878996005,7.690813705797174,87.89836799470739,-34.32141740984809,68.57142857142857,89,1.7724686497460396,5.172917225932151,84.28571428571429,très élevée
3205,Béthune,2911,-35.75354483450082,68.21428571428572,90,4.674577490111471,1617.111111111111,74.27633937006765,3068.5680346837285,10.066827227475189,3154.290542923475,5.412849010090294,89.75616539888385,-36.192929338854285,68.21428571428572,90,1.2821121249243586,5.113022909898915,87.5,très élevée
7520,Niort,2862,-36.83498636768855,67.5,92,6.552494415487714,1616.888888888889,70.57851439212148,3057.947923512869,9.950075977108606,3128.8808687643336,6.846538207996813,89.12542132776126,-36.41376139349638,67.85714285714286,91,1.325097050029088,5.131927885982213,90.53571428571429,très élevée
2705,Belfort,2647,-41.58008697249182,63.92857142857142,102,14.440121054907046,1462.6666666666667,70.01642504618927,3000.3454471466944,13.908224618061322,3053.2948015091815,13.348902423373419,105.12844898450507,-37.611533526364305,67.5,92,3.2102189005160624,5.943735628660051,81.42857142857143,très élevée
