codgeo,libgeo,zrr_simp,zonage_zrr
67106,Drusenheim,NC - Commune non classée,NC - Commune non classée
67107,Duntzenheim,NC - Commune non classée,NC - Commune non classée
67108,Duppigheim,NC - Commune non classée,NC - Commune non classée
67109,Durningen,NC - Commune non classée,NC - Commune non classée
67110,Durrenbach,NC - Commune non classée,NC - Commune non classée
67111,Durstel,NC - Commune non classée,NC - Commune non classée
67112,Duttlenheim,NC - Commune non classée,NC - Commune non classée
67113,Eberbach-Seltz,NC - Commune non classée,NC - Commune non classée
67115,Ebersheim,NC - Commune non classée,NC - Commune non classée
67116,Ebersmunster,NC - Commune non classée,NC - Commune non classée
67117,Eckartswiller,NC - Commune non classée,NC - Commune non classée
67118,Eckbolsheim,NC - Commune non classée,NC - Commune non classée
67119,Eckwersheim,NC - Commune non classée,NC - Commune non classée
67120,Eichhoffen,NC - Commune non classée,NC - Commune non classée
67121,Elsenheim,NC - Commune non classée,NC - Commune non classée
67122,Wangenbourg-Engenthal,NC - Commune non classée,NC - Commune non classée
67123,Engwiller,NC - Commune non classée,NC - Commune non classée
67124,Entzheim,NC - Commune non classée,NC - Commune non classée
67125,Epfig,NC - Commune non classée,NC - Commune non classée
67126,Erckartswiller,NC - Commune non classée,NC - Commune non classée
67127,Ergersheim,NC - Commune non classée,NC - Commune non classée
67128,Ernolsheim-Bruche,NC - Commune non classée,NC - Commune non classée
67129,Ernolsheim-lès-Saverne,NC - Commune non classée,NC - Commune non classée
67130,Erstein,NC - Commune non classée,NC - Commune non classée
67131,Eschau,NC - Commune non classée,NC - Commune non classée
67132,Eschbach,NC - Commune non classée,NC - Commune non classée
67133,Eschbourg,NC - Commune non classée,NC - Commune non classée
67134,Eschwiller,NC - Commune non classée,NC - Commune non classée
67135,Ettendorf,NC - Commune non classée,NC - Commune non classée
67136,Eywiller,NC - Commune non classée,NC - Commune non classée
67137,Fegersheim,NC - Commune non classée,NC - Commune non classée
67138,Fessenheim-le-Bas,NC - Commune non classée,NC - Commune non classée
67139,Flexbourg,NC - Commune non classée,NC - Commune non classée
67140,Forstfeld,NC - Commune non classée,NC - Commune non classée
67141,Forstheim,NC - Commune non classée,NC - Commune non classée
67142,Fort-Louis,NC - Commune non classée,NC - Commune non classée
67143,Fouchy,NC - Commune non classée,NC - Commune non classée
67144,Fouday,NC - Commune non classée,NC - Commune non classée
67145,Friedolsheim,NC - Commune non classée,NC - Commune non classée
67146,Friesenheim,NC - Commune non classée,NC - Commune non classée
67147,Frœschwiller,NC - Commune non classée,NC - Commune non classée
67148,Frohmuhl,NC - Commune non classée,NC - Commune non classée
67149,Furchhausen,NC - Commune non classée,NC - Commune non classée
67150,Furdenheim,NC - Commune non classée,NC - Commune non classée
67151,Gambsheim,NC - Commune non classée,NC - Commune non classée
67152,Geispolsheim,NC - Commune non classée,NC - Commune non classée
67153,Geiswiller-Zœbersdorf,NC - Commune non classée,NC - Commune non classée
67154,Gerstheim,NC - Commune non classée,NC - Commune non classée
67155,Gertwiller,NC - Commune non classée,NC - Commune non classée
67156,Geudertheim,NC - Commune non classée,NC - Commune non classée
67159,Gœrlingen,NC - Commune non classée,NC - Commune non classée
67160,Gœrsdorf,NC - Commune non classée,NC - Commune non classée
67161,Gottenhouse,NC - Commune non classée,NC - Commune non classée
67162,Gottesheim,NC - Commune non classée,NC - Commune non classée
67163,Gougenheim,NC - Commune non classée,NC - Commune non classée
67164,Goxwiller,NC - Commune non classée,NC - Commune non classée
67165,Grandfontaine,NC - Commune non classée,NC - Commune non classée
67166,Grassendorf,NC - Commune non classée,NC - Commune non classée
67167,Grendelbruch,NC - Commune non classée,NC - Commune non classée
67168,Gresswiller,NC - Commune non classée,NC - Commune non classée
67169,Gries,NC - Commune non classée,NC - Commune non classée
67172,Griesheim-près-Molsheim,NC - Commune non classée,NC - Commune non classée
67173,Griesheim-sur-Souffel,NC - Commune non classée,NC - Commune non classée
67174,Gumbrechtshoffen,NC - Commune non classée,NC - Commune non classée
67176,Gundershoffen,NC - Commune non classée,NC - Commune non classée
67177,Gunstett,NC - Commune non classée,NC - Commune non classée
67178,Gungwiller,NC - Commune non classée,NC - Commune non classée
67179,Haegen,NC - Commune non classée,NC - Commune non classée
67180,Haguenau,NC - Commune non classée,NC - Commune non classée
67181,Handschuheim,NC - Commune non classée,NC - Commune non classée
67182,Hangenbieten,NC - Commune non classée,NC - Commune non classée
67183,Harskirchen,NC - Commune non classée,NC - Commune non classée
67184,Hatten,NC - Commune non classée,NC - Commune non classée
67185,Hattmatt,NC - Commune non classée,NC - Commune non classée
67186,Hegeney,NC - Commune non classée,NC - Commune non classée
67187,Heidolsheim,NC - Commune non classée,NC - Commune non classée
67188,Heiligenberg,NC - Commune non classée,NC - Commune non classée
67189,Heiligenstein,NC - Commune non classée,NC - Commune non classée
67190,Hengwiller,NC - Commune non classée,NC - Commune non classée
67191,Herbitzheim,NC - Commune non classée,NC - Commune non classée
67192,Herbsheim,NC - Commune non classée,NC - Commune non classée
67194,Herrlisheim,NC - Commune non classée,NC - Commune non classée
67195,Hessenheim,NC - Commune non classée,NC - Commune non classée
67196,Hilsenheim,NC - Commune non classée,NC - Commune non classée
67197,Hindisheim,NC - Commune non classée,NC - Commune non classée
67198,Hinsbourg,NC - Commune non classée,NC - Commune non classée
67199,Hinsingen,NC - Commune non classée,NC - Commune non classée
67200,Hipsheim,NC - Commune non classée,NC - Commune non classée
67201,Hirschland,NC - Commune non classée,NC - Commune non classée
67202,Hochfelden,NC - Commune non classée,NC - Commune non classée
67203,Hochstett,NC - Commune non classée,NC - Commune non classée
67204,Hœnheim,NC - Commune non classée,NC - Commune non classée
67205,Hœrdt,NC - Commune non classée,NC - Commune non classée
67206,Hoffen,NC - Commune non classée,NC - Commune non classée
67208,Hohengœft,NC - Commune non classée,NC - Commune non classée
67209,Hohfrankenheim,NC - Commune non classée,NC - Commune non classée
67210,Le Hohwald,NC - Commune non classée,NC - Commune non classée
67212,Holtzheim,NC - Commune non classée,NC - Commune non classée
67213,Hunspach,NC - Commune non classée,NC - Commune non classée
67214,Hurtigheim,NC - Commune non classée,NC - Commune non classée
67215,Huttendorf,NC - Commune non classée,NC - Commune non classée
67216,Huttenheim,NC - Commune non classée,NC - Commune non classée
67217,Ichtratzheim,NC - Commune non classée,NC - Commune non classée
67218,Illkirch-Graffenstaden,NC - Commune non classée,NC - Commune non classée
67220,Ingenheim,NC - Commune non classée,NC - Commune non classée
67221,Ingolsheim,NC - Commune non classée,NC - Commune non classée
67222,Ingwiller,NC - Commune non classée,NC - Commune non classée
67223,Innenheim,NC - Commune non classée,NC - Commune non classée
67225,Issenhausen,NC - Commune non classée,NC - Commune non classée
67226,Ittenheim,NC - Commune non classée,NC - Commune non classée
67227,Itterswiller,NC - Commune non classée,NC - Commune non classée
67228,Neugartheim-Ittlenheim,NC - Commune non classée,NC - Commune non classée
67229,Jetterswiller,NC - Commune non classée,NC - Commune non classée
67230,Kaltenhouse,NC - Commune non classée,NC - Commune non classée
67231,Kauffenheim,NC - Commune non classée,NC - Commune non classée
67232,Keffenach,NC - Commune non classée,NC - Commune non classée
67233,Kertzfeld,NC - Commune non classée,NC - Commune non classée
67234,Keskastel,NC - Commune non classée,NC - Commune non classée
67235,Kesseldorf,NC - Commune non classée,NC - Commune non classée
67236,Kienheim,NC - Commune non classée,NC - Commune non classée
67237,Kilstett,NC - Commune non classée,NC - Commune non classée
67238,Kindwiller,NC - Commune non classée,NC - Commune non classée
67239,Kintzheim,NC - Commune non classée,NC - Commune non classée
67240,Kirchheim,NC - Commune non classée,NC - Commune non classée
67241,Kirrberg,NC - Commune non classée,NC - Commune non classée
67242,Kirrwiller,NC - Commune non classée,NC - Commune non classée
67244,Kleingœft,NC - Commune non classée,NC - Commune non classée
67245,Knœrsheim,NC - Commune non classée,NC - Commune non classée
67246,Kogenheim,NC - Commune non classée,NC - Commune non classée
67247,Kolbsheim,NC - Commune non classée,NC - Commune non classée
67248,Krautergersheim,NC - Commune non classée,NC - Commune non classée
67249,Krautwiller,NC - Commune non classée,NC - Commune non classée
67250,Kriegsheim,NC - Commune non classée,NC - Commune non classée
67252,Kurtzenhouse,NC - Commune non classée,NC - Commune non classée
67253,Kuttolsheim,NC - Commune non classée,NC - Commune non classée
67254,Kutzenhausen,NC - Commune non classée,NC - Commune non classée
67255,Lalaye,NC - Commune non classée,NC - Commune non classée
67256,Lampertheim,NC - Commune non classée,NC - Commune non classée
67257,Lampertsloch,NC - Commune non classée,NC - Commune non classée
67258,Landersheim,NC - Commune non classée,NC - Commune non classée
67259,Langensoultzbach,NC - Commune non classée,NC - Commune non classée
67260,Laubach,NC - Commune non classée,NC - Commune non classée
67261,Lauterbourg,NC - Commune non classée,NC - Commune non classée
67263,Lembach,NC - Commune non classée,NC - Commune non classée
67264,Leutenheim,NC - Commune non classée,NC - Commune non classée
67265,Lichtenberg,NC - Commune non classée,NC - Commune non classée
67266,Limersheim,NC - Commune non classée,NC - Commune non classée
67267,Lingolsheim,NC - Commune non classée,NC - Commune non classée
67268,Lipsheim,NC - Commune non classée,NC - Commune non classée
67269,Littenheim,NC - Commune non classée,NC - Commune non classée
67270,Lixhausen,NC - Commune non classée,NC - Commune non classée
67271,Lobsann,NC - Commune non classée,NC - Commune non classée
67272,Lochwiller,NC - Commune non classée,NC - Commune non classée
67273,Lohr,NC - Commune non classée,NC - Commune non classée
67274,Lorentzen,NC - Commune non classée,NC - Commune non classée
67275,Lupstein,NC - Commune non classée,NC - Commune non classée
67276,Lutzelhouse,NC - Commune non classée,NC - Commune non classée
67277,Mackenheim,NC - Commune non classée,NC - Commune non classée
67278,Mackwiller,NC - Commune non classée,NC - Commune non classée
67279,Maennolsheim,NC - Commune non classée,NC - Commune non classée
67280,Maisonsgoutte,NC - Commune non classée,NC - Commune non classée
67281,Marckolsheim,NC - Commune non classée,NC - Commune non classée
67282,Marlenheim,NC - Commune non classée,NC - Commune non classée
67283,Marmoutier,NC - Commune non classée,NC - Commune non classée
67285,Matzenheim,NC - Commune non classée,NC - Commune non classée
67286,Meistratzheim,NC - Commune non classée,NC - Commune non classée
67287,Melsheim,NC - Commune non classée,NC - Commune non classée
67288,Memmelshoffen,NC - Commune non classée,NC - Commune non classée
67289,Menchhoffen,NC - Commune non classée,NC - Commune non classée
67290,Merkwiller-Pechelbronn,NC - Commune non classée,NC - Commune non classée
67291,Mertzwiller,NC - Commune non classée,NC - Commune non classée
67292,Mietesheim,NC - Commune non classée,NC - Commune non classée
67293,Minversheim,NC - Commune non classée,NC - Commune non classée
67295,Mittelbergheim,NC - Commune non classée,NC - Commune non classée
67296,Mittelhausbergen,NC - Commune non classée,NC - Commune non classée
67298,Mittelschaeffolsheim,NC - Commune non classée,NC - Commune non classée
67299,Mollkirch,NC - Commune non classée,NC - Commune non classée
67300,Molsheim,NC - Commune non classée,NC - Commune non classée
67301,Mommenheim,NC - Commune non classée,NC - Commune non classée
67302,Monswiller,NC - Commune non classée,NC - Commune non classée
67303,Morsbronn-les-Bains,NC - Commune non classée,NC - Commune non classée
67304,Morschwiller,NC - Commune non classée,NC - Commune non classée
67305,Mothern,NC - Commune non classée,NC - Commune non classée
67306,Muhlbach-sur-Bruche,NC - Commune non classée,NC - Commune non classée
67307,Mulhausen,NC - Commune non classée,NC - Commune non classée
67308,Munchhausen,NC - Commune non classée,NC - Commune non classée
67309,Mundolsheim,NC - Commune non classée,NC - Commune non classée
67310,Mussig,NC - Commune non classée,NC - Commune non classée
67311,Muttersholtz,NC - Commune non classée,NC - Commune non classée
67312,Mutzenhouse,NC - Commune non classée,NC - Commune non classée
67313,Mutzig,NC - Commune non classée,NC - Commune non classée
67314,Natzwiller,NC - Commune non classée,NC - Commune non classée
67315,Neewiller-près-Lauterbourg,NC - Commune non classée,NC - Commune non classée
67317,Neubois,NC - Commune non classée,NC - Commune non classée
67319,Neuhaeusel,NC - Commune non classée,NC - Commune non classée
67320,Neuve-Église,NC - Commune non classée,NC - Commune non classée
67321,Neuviller-la-Roche,NC - Commune non classée,NC - Commune non classée
67322,Neuwiller-lès-Saverne,NC - Commune non classée,NC - Commune non classée
67324,Niederbronn-les-Bains,NC - Commune non classée,NC - Commune non classée
67325,Niederhaslach,NC - Commune non classée,NC - Commune non classée
67326,Niederhausbergen,NC - Commune non classée,NC - Commune non classée
67327,Niederlauterbach,NC - Commune non classée,NC - Commune non classée
67328,Niedermodern,NC - Commune non classée,NC - Commune non classée
67329,Niedernai,NC - Commune non classée,NC - Commune non classée
67330,Niederrœdern,NC - Commune non classée,NC - Commune non classée
67331,Niederschaeffolsheim,NC - Commune non classée,NC - Commune non classée
67333,Niedersoultzbach,NC - Commune non classée,NC - Commune non classée
67334,Niedersteinbach,NC - Commune non classée,NC - Commune non classée
