idcom,idcomtxt,idreg,idregtxt,iddep,iddeptxt,epci24,epci24txt,scot,aav2020,aav2020txt,aav2020_typo,naf09art10,art09act10,art09hab10,art09mix10,art09rou10,art09fer10,art09inc10,naf10art11,art10act11,art10hab11,art10mix11,art10rou11,art10fer11,art10inc11,naf11art12,art11act12,art11hab12,art11mix12,art11rou12,art11fer12,art11inc12,naf12art13,art12act13,art12hab13,art12mix13,art12rou13,art12fer13,art12inc13,naf13art14,art13act14,art13hab14,art13mix14,art13rou14,art13fer14,art13inc14,naf14art15,art14act15,art14hab15,art14mix15,art14rou15,art14fer15,art14inc15,naf15art16,art15act16,art15hab16,art15mix16,art15rou16,art15fer16,art15inc16,naf16art17,art16act17,art16hab17,art16mix17,art16rou17,art16fer17,art16inc17,naf17art18,art17act18,art17hab18,art17mix18,art17rou18,art17fer18,art17inc18,naf18art19,art18act19,art18hab19,art18mix19,art18rou19,art18fer19,art18inc19,naf19art20,art19act20,art19hab20,art19mix20,art19rou20,art19fer20,art19inc20,naf20art21,art20act21,art20hab21,art20mix21,art20rou21,art20fer21,art20inc21,naf21art22,art21act22,art21hab22,art21mix22,art21rou22,art21fer22,art21inc22,naf22art23,art22act23,art22hab23,art22mix23,art22rou23,art22fer23,art22inc23,naf23art24,art23act24,art23hab24,art23mix24,art23rou24,art23fer24,art23inc24,naf09art24,art09act24,art09hab24,art09mix24,art09inc24,art09rou24,art09fer24,artcom0924,pop15,pop21,pop1521,men15,men21,men1521,emp15,emp21,emp1521,mepart1521,menhab1521,artpop1521,surfcom2024
85285,Le Tablier,52,Pays de la Loire,85,Vendée,248500589,Communauté d'agglomération La Roche-sur-Yon Agglomération,SCoT du Pays Yon et Vie,20,La Roche-sur-Yon,20,11967,0,8670,2220,1076,0,1,11967,0,8670,2220,1077,0,0,3025,0,2967,58,0,0,0,1809,0,1809,0,0,0,0,8040,5684,2355,0,0,0,1,1546,0,1546,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,11201,0,11201,0,0,0,0,2836,0,2449,387,0,0,0,5532,0,2149,914,0,0,2469,3031,0,3031,0,0,0,0,9028,0,7160,0,1868,0,0,689,0,689,0,0,0,0,7131,0,6302,0,829,0,0,78302,5684,59498,5799,2471,4850,0,0.85,749,746,-3,283,288,5,71,48,-23,-7.79,2.59,-7700.0,9252715
85286,La Taillée,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,30,Commune hors attraction des villes,30,3366,0,3271,0,94,0,1,3366,0,3272,0,95,0,-1,3261,1800,1401,0,60,0,0,69,0,69,0,0,0,0,1213,0,1213,0,0,0,0,2162,0,2162,0,0,0,0,0,0,0,0,0,0,0,12379,0,10079,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7728,0,7728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33544,1800,29195,0,0,2549,0,0.29,575,554,-21,240,243,3,82,69,-13,-4.97,1.68,-957.48,11545821
85287,Tallud-Sainte-Gemme,52,Pays de la Loire,85,Vendée,248500464,Communauté de communes du Pays de Pouzauges,SCoT du Pays du Bocage Vendéen,20,Chantonnay,20,750,0,750,0,0,0,0,750,0,750,0,0,0,0,0,0,0,0,0,0,0,1565,0,1565,0,0,0,0,3988,0,3440,0,548,0,0,2604,0,2604,0,0,0,0,0,0,0,0,0,0,0,895,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,655,0,0,0,0,0,0,0,0,0,0,0,233,0,233,0,0,0,0,8203,0,8178,0,25,0,0,7087,0,5469,0,1618,0,0,26730,0,24539,0,0,2191,0,0.14,477,450,-27,183,186,3,86,81,-5,-12.9,19.35,-57.41,18677562
85288,Talmont-Saint-Hilaire,52,Pays de la Loire,85,Vendée,200071900,Communauté de communes Vendée Grand Littoral,SCoT Vendée Coeur Océan,20,"Les Sables-d""Olonne",20,176238,30625,93285,28889,23427,0,12,176238,30626,93285,28890,23428,0,9,233319,8592,149672,47209,27846,0,0,117311,3436,99599,8187,6087,0,2,117699,3477,109450,548,4223,0,1,36814,4609,27425,0,4779,0,1,59159,0,50343,0,8062,0,754,99931,45749,35191,0,18991,0,0,76443,11303,51471,2591,11077,0,1,73405,9063,56880,50,7412,0,0,66200,1720,55459,429,8592,0,0,70319,23757,42176,0,4385,0,1,89375,23723,56781,0,8870,0,1,79470,4106,62366,0,12998,0,0,167982,113127,23891,0,30964,0,0,1639903,313913,1007274,116793,782,201141,0,1.82,7363,8161,798,3311,3754,443,2414,2523,108,12.37,15.2,558.22,90267010
85289,Terval,52,Pays de la Loire,85,Vendée,248500415,Communauté de communes du Pays de la Châtaigneraie,SCoT Sud-Est Vendée,12,La Châtaigneraie,12,25171,2463,19504,370,2833,0,1,25171,2463,19505,370,2834,0,-1,1500,1500,0,0,0,0,0,11405,2000,9378,0,27,0,0,21962,18447,3486,0,29,0,0,15584,4715,8872,0,1997,0,0,6772,6000,772,0,0,0,0,0,0,0,0,0,0,0,9485,0,9485,0,0,0,0,1826,0,1826,0,0,0,0,850,0,660,0,0,0,190,2309,0,2309,0,0,0,0,2661,0,2661,0,0,0,0,15054,4885,10169,0,0,0,0,7619,2270,5349,0,0,0,0,147369,44743,93976,740,190,7720,0,0.32,2211,2168,-43,943,955,12,607,640,33,21.18,7.97,-494.0,46058031
85290,Thiré,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,30,Commune hors attraction des villes,30,10172,0,10172,0,0,0,0,10173,0,10173,0,0,0,0,3973,0,3893,0,80,0,0,12396,0,12396,0,0,0,0,2948,2510,438,0,0,0,0,0,0,0,0,0,0,0,631,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5463,0,5463,0,0,0,0,3928,0,3928,0,0,0,0,2787,0,2787,0,0,0,0,4604,0,4604,0,0,0,0,57075,2510,54485,0,0,80,0,0.49,567,537,-30,225,241,16,53,49,-4,21.33,26.26,-203.13,11592880
85291,Thorigny,52,Pays de la Loire,85,Vendée,248500589,Communauté d'agglomération La Roche-sur-Yon Agglomération,SCoT du Pays Yon et Vie,20,La Roche-sur-Yon,20,15338,1101,14118,0,119,0,0,15338,1101,14118,0,119,0,0,8209,0,8209,0,0,0,0,21611,54,20134,0,1423,0,0,4534,603,3627,0,304,0,0,3904,1808,2096,0,0,0,0,9297,1373,6948,0,976,0,0,16504,7486,8548,0,470,0,0,5637,98,5539,0,0,0,0,26962,2180,22043,132,2607,0,0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,924,0,924,0,0,0,0,13808,0,10775,0,3033,0,0,7658,98,7458,0,102,0,0,149957,16135,124537,132,0,9153,0,0.47,1229,1253,24,504,523,19,124,136,12,5.29,4.41,2443.04,32144234
85292,Rives-du-Fougerais,52,Pays de la Loire,85,Vendée,248500415,Communauté de communes du Pays de la Châtaigneraie,SCoT Sud-Est Vendée,30,Commune hors attraction des villes,30,8271,0,8271,0,0,0,0,8271,0,8271,0,0,0,0,16138,0,16138,0,0,0,0,3209,0,3209,0,0,0,0,2221,0,2221,0,0,0,0,3500,0,3500,0,0,0,0,1500,0,1500,0,0,0,0,3616,0,3615,0,1,0,0,848,0,848,0,0,0,0,335,0,260,0,75,0,0,1647,118,1529,0,0,0,0,4548,4548,0,0,0,0,0,3909,0,3909,0,0,0,0,4409,0,4409,0,0,0,0,10222,0,8691,0,1531,0,0,72644,4666,66371,0,0,1607,0,0.17,1480,1507,27,589,607,19,314,308,-5,10.4,24.51,462.74,43040015
85293,Tiffauges,52,Pays de la Loire,85,Vendée,248500662,Communauté de communes du Pays de Mortagne,SCoT du Pays du Bocage Vendéen,30,Commune hors attraction des villes,30,25728,3604,17732,0,4391,0,1,25728,3604,17733,0,4392,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013,0,3013,0,0,0,0,16986,1725,10622,0,1117,0,3522,2763,0,2763,0,0,0,0,10532,5414,578,4540,0,0,0,1254,0,1254,0,0,0,0,22249,0,17067,0,5182,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,6232,0,4116,149,1967,0,0,1220,0,780,0,440,0,0,9044,0,7675,0,1369,0,0,126749,16347,83333,4689,3522,18858,0,1.29,1605,1568,-37,647,659,12,552,547,-6,1.55,5.54,-1048.59,9861437
85294,La Tranche-sur-Mer,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,30,Commune hors attraction des villes,30,13804,0,10747,0,3056,0,1,13804,0,10747,0,3057,0,0,43152,9664,31001,0,2486,0,1,15497,582,14484,418,13,0,0,52105,45450,5633,0,1022,0,0,9467,0,8761,0,706,0,0,2259,5,2254,0,0,0,0,12669,0,10997,0,1672,0,0,3245,0,3245,0,0,0,0,12291,5931,4918,0,1442,0,0,5234,0,5234,0,0,0,0,17535,0,15140,1767,628,0,0,10101,148,9944,0,9,0,0,10929,0,10924,0,5,0,0,6807,0,6803,0,4,0,0,228899,61780,150832,2185,2,14100,0,1.09,2863,3054,191,1507,1652,145,1047,1067,20,31.0,34.7,278.71,21064496
85295,Treize-Septiers,52,Pays de la Loire,85,Vendée,200070233,Communauté d'agglomération Terres de Montaigu,SCoT du Pays du Bocage Vendéen,20,Montaigu-Vendée,20,18489,3218,10802,1064,3403,0,2,18490,3219,10803,1065,3404,0,-1,10701,107,7076,132,3386,0,0,19149,0,15911,0,3238,0,0,33196,4000,24564,0,4632,0,0,1698,0,1698,0,0,0,0,15222,10862,4360,0,0,0,0,9172,1176,6215,0,883,0,898,3356,0,3356,0,0,0,0,15798,480,15318,0,0,0,0,20807,0,17192,0,3615,0,0,29292,0,24498,0,4794,0,0,4255,1574,2681,0,0,0,0,14450,0,13639,0,811,0,0,0,0,0,0,0,0,0,214075,24636,158113,2261,899,28166,0,0.96,3144,3316,172,1204,1339,135,802,859,57,20.5,19.03,544.46,22310451
85296,Treize-Vents,52,Pays de la Loire,85,Vendée,248500662,Communauté de communes du Pays de Mortagne,SCoT du Pays du Bocage Vendéen,30,Commune hors attraction des villes,30,35580,16556,13933,0,5090,0,1,35581,16557,13934,0,5091,0,-1,4443,0,4443,0,0,0,0,21512,915,19592,0,1005,0,0,28060,0,24373,0,3677,0,10,11055,705,10350,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,1729,0,1729,0,0,0,0,3601,0,3601,0,0,0,0,2596,0,2596,0,0,0,0,0,0,0,0,0,0,0,692,0,597,0,95,0,0,0,0,0,0,0,0,0,156849,34733,107148,0,10,14958,0,0.82,1263,1242,-21,499,508,9,205,206,1,5.02,4.52,-948.86,19114630
85297,Triaize,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,20,Luçon,20,7516,0,7516,0,0,0,0,7516,0,7516,0,0,0,0,4745,3068,1677,0,0,0,0,18676,0,16642,0,2034,0,0,7228,4877,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3897,1600,2297,0,0,0,0,200,0,200,0,0,0,0,317,134,183,0,0,0,0,2000,0,2000,0,0,0,0,380,0,380,0,0,0,0,4240,0,4119,0,121,0,0,280,0,280,0,0,0,0,980,0,980,0,0,0,0,57975,9679,46141,0,0,2155,0,0.10,1041,1036,-5,475,491,16,164,178,14,44.16,31.62,-1358.8,56779142
85298,Vairé,52,Pays de la Loire,85,Vendée,200071165,Communauté d'agglomération Les Sables d'Olonne Agglomération,"SCoT des Sables d""Olonnes Agglomération",20,"Les Sables-d""Olonne",20,3612,0,3357,0,255,0,0,3613,0,3357,0,256,0,0,33724,0,28483,0,5241,0,0,2799,0,0,0,0,0,2799,2960,0,0,0,2960,0,0,23430,0,23430,0,0,0,0,6675,5558,1117,0,0,0,0,6446,0,4434,0,2012,0,0,1914,0,1914,0,0,0,0,22498,0,22017,0,481,0,0,35266,0,20143,0,15123,0,0,0,0,0,0,0,0,0,2583,68,2515,0,0,0,0,1995,0,0,0,0,0,1995,16800,8188,6405,139,2067,0,1,164315,13814,117172,139,4795,28395,0,0.58,1633,1883,250,664,789,126,242,231,-11,15.8,25.39,291.2,28226444
85300,Venansault,52,Pays de la Loire,85,Vendée,248500589,Communauté d'agglomération La Roche-sur-Yon Agglomération,SCoT du Pays Yon et Vie,20,La Roche-sur-Yon,20,29412,3973,22663,0,1599,0,1177,29412,3973,22664,0,1600,0,1175,3927,0,3720,207,0,0,0,44358,2730,39306,0,2322,0,0,13411,258,13153,0,0,0,0,17373,9563,5555,0,2255,0,0,73427,28800,44627,0,0,0,0,12023,0,12023,0,0,0,0,55047,0,45081,0,9966,0,0,22180,0,20633,0,1447,0,100,2830,0,852,0,978,0,1000,13682,0,13681,0,1,0,0,33771,0,28233,0,5538,0,0,13899,1722,11744,0,432,0,1,20923,9130,10906,0,887,0,0,385675,60149,294841,207,3453,27025,0,0.86,4652,4720,68,1731,1855,124,1060,1179,119,13.56,9.06,2635.13,44672960
85301,Vendrennes,52,Pays de la Loire,85,Vendée,248500621,Communauté de communes du Pays des Herbiers,SCoT du Pays du Bocage Vendéen,20,Les Herbiers,20,24376,0,21020,0,3114,0,242,24377,0,21020,0,3115,0,242,8521,0,6223,0,2298,0,0,23668,500,19696,0,3472,0,0,18598,4555,13151,0,892,0,0,35666,11169,21541,0,2956,0,0,11155,85,10233,0,837,0,0,22906,0,18416,0,4490,0,0,714,0,714,0,0,0,0,9060,8773,287,0,0,0,0,725,0,725,0,0,0,0,13709,0,11768,0,1941,0,0,1566,0,885,681,0,0,0,26229,1656,21808,0,2765,0,0,1213,0,1213,0,0,0,0,222483,26738,168700,681,484,25880,0,1.30,1672,1791,119,635,715,79,467,428,-38,7.04,18.75,489.66,17094916
85302,Chanverrie,52,Pays de la Loire,85,Vendée,248500662,Communauté de communes du Pays de Mortagne,SCoT du Pays du Bocage Vendéen,20,Les Herbiers,20,139980,59163,34034,2504,34788,0,9491,139981,59163,34034,2505,34789,0,9490,90762,51136,22110,11018,6498,0,0,29067,8322,19834,0,751,0,160,29255,7161,21943,0,151,0,0,89111,11870,69273,0,7968,0,0,17221,1000,16221,0,0,0,0,82659,50504,17063,8420,6672,0,0,33226,8238,18617,0,3371,0,3000,66940,2907,59179,0,4854,0,0,22737,18558,410,3769,0,0,0,5271,0,5271,0,0,0,0,14337,5621,4571,0,4145,0,0,17723,4038,13396,0,289,0,0,84794,6437,54877,19100,4380,0,0,863064,294118,390833,47316,22141,108656,0,1.46,5522,5506,-16,2221,2302,81,2245,2454,209,12.72,6.94,-14253.38,59256132
85303,Vix,52,Pays de la Loire,85,Vendée,248500563,"Communauté de communes Vendée, Sèvre, Autise",SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,15148,3048,5155,0,0,0,6945,15149,3049,5155,0,0,0,6945,18204,10320,6787,1097,0,0,0,11974,0,9389,2519,66,0,0,11673,0,11631,0,42,0,0,7274,0,7274,0,0,0,0,18939,0,18939,0,0,0,0,0,0,0,0,0,0,0,8253,0,8230,0,23,0,0,1600,0,1600,0,0,0,0,19973,13415,6558,0,0,0,0,11959,0,10009,0,1950,0,0,29843,0,28065,1778,0,0,0,5574,526,4980,0,68,0,0,20616,6010,14606,0,0,0,0,196179,36368,138378,5394,13890,2149,0,0.68,1802,1822,20,775,792,17,528,571,43,9.88,3.75,3036.2,28823720
85304,Vouillé-les-Marais,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,20,La Rochelle,20,8800,0,7177,0,1623,0,0,8800,0,7177,0,1623,0,0,2076,0,2076,0,0,0,0,1500,1500,0,0,0,0,0,1149,0,1149,0,0,0,0,1115,127,988,0,0,0,0,2012,0,1732,0,280,0,0,1059,950,109,0,0,0,0,6603,0,6603,0,0,0,0,3170,0,3170,0,0,0,0,1380,0,1380,0,0,0,0,2120,0,2120,0,0,0,0,2669,0,2669,0,0,0,0,2216,0,2216,0,0,0,0,918,0,918,0,0,0,0,45587,2577,39484,0,0,3526,0,0.50,770,758,-12,294,304,10,137,143,7,10.4,6.62,-1362.0,9056132
85305,Vouvant,52,Pays de la Loire,85,Vendée,200071934,Communauté de communes Pays de Fontenay-Vendée,SCoT Sud-Est Vendée,30,Commune hors attraction des villes,30,1354,908,445,0,0,0,1,1354,909,446,0,0,0,-1,1806,0,1806,0,0,0,0,3178,0,3178,0,0,0,0,5673,0,5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,2181,0,0,0,0,0,451,0,451,0,0,0,0,0,0,0,0,0,0,0,502,251,251,0,0,0,0,4081,0,4081,0,0,0,0,28715,8427,18653,0,1635,0,0,0,0,0,0,0,0,0,4632,1055,3577,0,0,0,0,53927,13731,38561,0,0,1635,0,0.26,860,834,-26,353,354,1,192,210,19,27.72,2.09,-277.5,20350103
85306,Xanton-Chassenon,52,Pays de la Loire,85,Vendée,248500563,"Communauté de communes Vendée, Sèvre, Autise",SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,3495,0,3495,0,0,0,0,3496,0,3496,0,0,0,0,3494,0,3494,0,0,0,0,1811,0,1811,0,0,0,0,1778,0,1778,0,0,0,0,0,0,0,0,0,0,0,2252,0,2252,0,0,0,0,18719,0,4129,0,0,0,14590,1427,0,1427,0,0,0,0,9657,3374,4966,0,237,0,1080,3353,0,353,0,0,0,3000,4927,0,4927,0,0,0,0,10,0,0,0,10,0,0,9375,0,5115,0,0,0,4260,2785,0,2672,0,113,0,0,66579,3374,39915,0,22930,360,0,0.34,724,740,16,290,303,13,98,78,-20,-1.74,7.2,2520.94,19364239
86001,Adriers,75,Nouvelle-Aquitaine,86,Vienne,200070043,Communauté de communes Vienne et Gartempe,SCoT Sud Vienne,30,Commune hors attraction des villes,30,1750,0,1750,0,0,0,0,1750,0,1750,0,0,0,0,500,0,500,0,0,0,0,31511,6642,12750,0,0,0,12119,6370,0,6370,0,0,0,0,10308,30,2980,0,0,0,7298,11495,1000,0,0,0,0,10495,6096,4532,1564,0,0,0,0,3417,0,3417,0,0,0,0,11804,10776,1028,0,0,0,0,3493,0,0,0,0,0,3493,11101,0,11101,0,0,0,0,11836,2689,9147,0,0,0,0,822,0,822,0,0,0,0,0,0,0,0,0,0,0,112253,25669,53179,0,33405,0,0,0.17,723,702,-21,330,343,13,307,298,-9,0.84,7.6,-2257.43,67980428
86002,Amberre,75,Nouvelle-Aquitaine,86,Vienne,200069763,Communauté de communes du Haut-Poitou,SCoT du Seuil du Poitou,20,Poitiers,20,2728,0,2728,0,0,0,0,2729,0,2729,0,0,0,0,5290,0,5290,0,0,0,0,3880,0,3880,0,0,0,0,2638,0,2638,0,0,0,0,3835,2435,1400,0,0,0,0,91,0,91,0,0,0,0,672,0,583,0,89,0,0,12635,0,11451,823,360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,743,0,0,0,0,1580,0,1580,0,0,0,0,36821,2435,33113,823,1,449,0,0.23,569,570,1,228,226,-2,47,57,10,5.97,-1.65,13398.0,15829896
86003,Anché,75,Nouvelle-Aquitaine,86,Vienne,200070035,Communauté de communes du Civraisien en Poitou,SCoT Sud Vienne,20,Poitiers,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,280,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,17416,1076,16340,0,0,0,0,5156,1700,3456,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,24371,2776,21595,0,0,0,0,0.15,351,334,-17,160,150,-10,41,41,0,-4.37,-4.98,-1345.35,16393381
86004,Angles-sur-l'Anglin,75,Nouvelle-Aquitaine,86,Vienne,248600413,Communauté d'agglomération Grand Châtellerault,SCoT du Seuil du Poitou,30,Commune hors attraction des villes,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,1490,0,0,0,0,2500,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,1068,0,0,0,0,0,0,0,0,0,0,0,2842,0,2842,0,0,0,0,7900,0,7900,0,0,0,0,0.05,375,353,-22,200,192,-7,69,67,-2,0.0,0.0,0.0,14603893
86005,Angliers,75,Nouvelle-Aquitaine,86,Vienne,248600447,Communauté de communes du Pays Loudunais,SCoT du Pays Loudunais,20,Loudun,20,45,0,45,0,0,0,0,46,0,46,0,0,0,0,1948,0,1948,0,0,0,0,2970,0,2970,0,0,0,0,0,0,0,0,0,0,0,4490,0,4413,77,0,0,0,5308,0,5116,192,0,0,0,2554,0,2554,0,0,0,0,1737,0,1737,0,0,0,0,2412,0,2022,0,0,0,390,2109,0,2109,0,0,0,0,1403,0,1403,0,0,0,0,0,0,0,0,0,0,0,7419,0,6444,0,975,0,0,10,10,0,0,0,0,0,32451,10,30807,269,390,975,0,0.14,635,606,-29,270,285,15,88,76,-13,1.29,10.04,-535.28,23284239
86006,Antigny,75,Nouvelle-Aquitaine,86,Vienne,200070043,Communauté de communes Vienne et Gartempe,SCoT Sud Vienne,20,Montmorillon,20,1717,747,970,0,0,0,0,1717,747,970,0,0,0,0,0,0,0,0,0,0,0,690,0,690,0,0,0,0,9726,0,9726,0,0,0,0,0,0,0,0,0,0,0,152,0,152,0,0,0,0,2239,0,2239,0,0,0,0,0,0,0,0,0,0,0,9054,0,9054,0,0,0,0,1556,0,1556,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,462,0,0,0,0,27567,1494,26073,0,0,0,0,0.06,565,537,-28,273,269,-4,79,62,-17,-15.84,-3.02,-473.39,44362373
86007,Antran,75,Nouvelle-Aquitaine,86,Vienne,248600413,Communauté d'agglomération Grand Châtellerault,SCoT du Seuil du Poitou,20,Châtellerault,20,1666,0,1666,0,0,0,0,1666,0,1666,0,0,0,0,2213,0,2213,0,0,0,0,10698,0,10556,0,142,0,0,3655,0,3655,0,0,0,0,3223,0,3223,0,0,0,0,2602,0,2602,0,0,0,0,10093,0,1492,0,0,0,8601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9219,9219,0,0,0,0,0,4123,0,4123,0,0,0,0,5263,0,5263,0,0,0,0,23843,17792,4475,0,1576,0,0,645,0,645,0,0,0,0,78909,27011,41579,0,8601,1718,0,0.33,1206,1158,-48,514,512,-2,249,240,-9,-4.61,-2.43,-542.44,23659659
86008,Arçay,75,Nouvelle-Aquitaine,86,Vienne,248600447,Communauté de communes du Pays Loudunais,SCoT du Pays Loudunais,20,Loudun,20,2275,0,2275,0,0,0,0,2275,0,2275,0,0,0,0,0,0,0,0,0,0,0,1174,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,0,4503,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10239,0,10227,0,0,12,0,0.07,371,337,-34,175,166,-9,60,46,-14,-50.94,-19.99,-132.79,14176857
86009,Archigny,75,Nouvelle-Aquitaine,86,Vienne,248600413,Communauté d'agglomération Grand Châtellerault,SCoT du Seuil du Poitou,20,Poitiers,20,40696,0,39946,0,0,0,750,40697,0,39947,0,0,0,750,10342,0,10342,0,0,0,0,22956,12943,10013,0,0,0,0,20877,0,13987,0,0,0,6890,2627,0,2627,0,0,0,0,1,0,1,0,0,0,0,1592,0,1592,0,0,0,0,5749,0,5749,0,0,0,0,2000,0,2000,0,0,0,0,4806,0,4806,0,0,0,0,1329,0,1329,0,0,0,0,11204,0,11204,0,0,0,0,5110,0,5110,0,0,0,0,10826,0,10826,0,0,0,0,180812,12943,159479,0,8390,0,0,0.27,1124,1062,-62,504,502,-2,150,123,-26,-18.09,-1.29,-249.63,66708394
86010,Aslonnes,75,Nouvelle-Aquitaine,86,Vienne,200043628,Communauté de communes des Vallées du Clain,SCoT du Seuil du Poitou,20,Poitiers,20,825,0,825,0,0,0,0,825,0,825,0,0,0,0,1659,0,1635,0,24,0,0,5525,0,5525,0,0,0,0,35505,827,30038,0,428,0,4212,13510,0,13510,0,0,0,0,33865,30366,3499,0,0,0,0,7468,0,6668,0,0,0,800,1455,0,1455,0,0,0,0,3350,0,3056,0,0,0,294,9434,648,8527,0,259,0,0,4126,0,4126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803,0,4572,0,0,0,3231,125350,31841,84261,0,8537,711,0,0.55,1096,1115,19,439,477,38,89,93,4,7.04,13.9,3142.0,22893490
86011,Asnières-sur-Blour,75,Nouvelle-Aquitaine,86,Vienne,200070043,Communauté de communes Vienne et Gartempe,SCoT Sud Vienne,30,Commune hors attraction des villes,30,1500,0,1500,0,0,0,0,1500,0,1500,0,0,0,0,2593,0,2593,0,0,0,0,3045,0,3045,0,0,0,0,1490,0,1490,0,0,0,0,851,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,1704,0,0,0,0,12636,0,12636,0,0,0,0,0,0,0,0,0,0,0,523,0,523,0,0,0,0,5512,0,5512,0,0,0,0,31354,0,30503,0,851,0,0,0.10,178,184,6,88,97,9,54,32,-22,-9.07,6.28,2390.0,32656583
86012,Asnois,75,Nouvelle-Aquitaine,86,Vienne,200070035,Communauté de communes du Civraisien en Poitou,SCoT Sud Vienne,30,Commune hors attraction des villes,30,999,0,405,594,0,0,0,1000,0,405,595,0,0,0,0,0,0,0,0,0,0,13708,0,2800,4468,0,0,6440,0,0,0,0,0,0,0,8051,8051,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321,0,8321,0,0,0,0,0,0,0,0,0,0,0,2395,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35574,8051,15426,5657,6440,0,0,0.22,152,143,-9,71,76,5,37,51,14,20.17,5.31,-1046.78,16302358
86013,Aulnay,75,Nouvelle-Aquitaine,86,Vienne,248600447,Communauté de communes du Pays Loudunais,SCoT du Pays Loudunais,20,Loudun,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047,2946,4096,0,5,0,0,4715,0,4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,0,1564,0,0,0,0,0,0,0,0,0,0,0,13326,2946,10375,0,0,5,0,0.17,100,96,-4,55,54,-1,22,21,-1,-1.7,-1.13,-2940.5,8052173
