year,codgeo,libgeo,zrr_status
2018,02195,Ciry-Salsogne,NC - Non classée
2018,02196,Clacy-et-Thierret,NC - Non classée
2018,02197,Clairfontaine,C - Classée
2018,02198,Clamecy,NC - Non classée
2018,02199,Clastres,NC - Non classée
2018,02200,Clermont-les-Fermes,C - Classée
2018,02201,Coeuvres-et-Valsery,NC - Non classée
2018,02203,Coincy,C - Classée
2018,02204,Coingt,C - Classée
2018,02205,Colligis-Crandelain,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02206,Colonfay,C - Classée
2018,02207,Commenchon,NC - Non classée
2018,02208,Concevreux,C - Classée
2018,02209,Condé-en-Brie,C - Classée
2018,02210,Condé-sur-Aisne,NC - Non classée
2018,02211,Condé-sur-Suippe,C - Classée
2018,02212,Condren,NC - Non classée
2018,02213,Connigis,C - Classée
2018,02214,Contescourt,NC - Non classée
2018,02215,Corbeny,C - Classée
2018,02216,Corcy,NC - Non classée
2018,02217,Coucy-le-Château-Auffrique,C - Classée
2018,02218,Coucy-lès-Eppes,C - Classée
2018,02219,Coucy-la-Ville,C - Classée
2018,02220,Coulonges-Cohan,C - Classée
2018,02221,Coupru,NC - Non classée
2018,02222,Courbes,NC - Non classée
2018,02223,Courboin,C - Classée
2018,02224,Courcelles-sur-Vesle,NC - Non classée
2018,02225,Courchamps,C - Classée
2018,02226,Courmelles,NC - Non classée
2018,02227,Courmont,C - Classée
2018,02228,Courtemont-Varennes,C - Classée
2018,02229,Courtrizy-et-Fussigny,C - Classée
2018,02230,Couvrelles,NC - Non classée
2018,02231,Couvron-et-Aumencourt,C - Classée
2018,02232,Coyolles,NC - Non classée
2018,02233,Cramaille,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02234,Craonne,C - Classée
2018,02235,Craonnelle,C - Classée
2018,02236,Crécy-au-Mont,C - Classée
2018,02237,Crécy-sur-Serre,C - Classée
2018,02238,Crépy,NC - Non classée
2018,02239,Crézancy,C - Classée
2018,02240,Croix-Fonsomme,NC - Non classée
2018,02241,La Croix-sur-Ourcq,C - Classée
2018,02242,Crouttes-sur-Marne,NC - Non classée
2018,02243,Crouy,NC - Non classée
2018,02244,Crupilly,C - Classée
2018,02245,Cuffies,NC - Non classée
2018,02246,Cugny,NC - Non classée
2018,02248,Cuirieux,C - Classée
2018,02249,Cuiry-Housse,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02250,Cuiry-lès-Chaudardes,C - Classée
2018,02251,Cuiry-lès-Iviers,C - Classée
2018,02252,Cuissy-et-Geny,C - Classée
2018,02253,Cuisy-en-Almont,NC - Non classée
2018,02254,Cutry,NC - Non classée
2018,02255,Cys-la-Commune,NC - Non classée
2018,02256,Dagny-Lambercy,C - Classée
2018,02257,Dallon,NC - Non classée
2018,02258,Dammard,NC - Non classée
2018,02259,Dampleux,NC - Non classée
2018,02260,Danizy,NC - Non classée
2018,02261,Dercy,C - Classée
2018,02262,Deuillet,NC - Non classée
2018,02263,Dhuizel,NC - Non classée
2018,02264,Dizy-le-Gros,C - Classée
2018,02265,Dohis,C - Classée
2018,02266,Dolignon,C - Classée
2018,02267,Dommiers,NC - Non classée
2018,02268,Domptin,NC - Non classée
2018,02269,Dorengt,C - Classée
2018,02270,Douchy,NC - Non classée
2018,02271,Dravegny,C - Classée
2018,02272,Droizy,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02273,Dury,NC - Non classée
2018,02274,Ébouleau,C - Classée
2018,02275,Effry,C - Classée
2018,02276,Englancourt,C - Classée
2018,02277,Épagny,NC - Non classée
2018,02278,Éparcy,C - Classée
2018,02279,Épaux-Bézu,C - Classée
2018,02280,Épieds,C - Classée
2018,02281,L'Épine-aux-Bois,NC - Non classée
2018,02282,Eppes,NC - Non classée
2018,02283,Erlon,C - Classée
2018,02284,Erloy,C - Classée
2018,02286,Esquéhéries,C - Classée
2018,02287,Essigny-le-Grand,C - Classée
2018,02288,Essigny-le-Petit,NC - Non classée
2018,02289,Essises,NC - Non classée
2018,02290,Essômes-sur-Marne,C - Classée
2018,02291,Estrées,NC - Non classée
2018,02292,Étampes-sur-Marne,C - Classée
2018,02293,Étaves-et-Bocquiaux,NC - Non classée
2018,02294,Étouvelles,NC - Non classée
2018,02295,Étréaupont,C - Classée
2018,02296,Étreillers,NC - Non classée
2018,02297,Étrépilly,C - Classée
2018,02298,Étreux,C - Classée
2018,02299,Évergnicourt,C - Classée
2018,02301,Faucoucourt,C - Classée
2018,02302,Faverolles,NC - Non classée
2018,02303,Fayet,NC - Non classée
2018,02304,La Fère,NC - Non classée
2018,02305,Fère-en-Tardenois,C - Classée
2018,02306,La Ferté-Chevresis,C - Classée
2018,02307,La Ferté-Milon,NC - Non classée
2018,02308,Fesmy-le-Sart,C - Classée
2018,02309,Festieux,NC - Non classée
2018,02310,Fieulaine,NC - Non classée
2018,02311,Filain,NC - Non classée
2018,02312,La Flamengrie,C - Classée
2018,02313,Flavigny-le-Grand-et-Beaurain,C - Classée
2018,02315,Flavy-le-Martel,NC - Non classée
2018,02316,Fleury,NC - Non classée
2018,02317,Fluquières,NC - Non classée
2018,02318,Folembray,C - Classée
2018,02319,Fonsomme,NC - Non classée
2018,02320,Fontaine-lès-Clercs,NC - Non classée
2018,02321,Fontaine-lès-Vervins,C - Classée
2018,02322,Fontaine-Notre-Dame,NC - Non classée
2018,02323,Fontaine-Uterte,NC - Non classée
2018,02324,Fontenelle,C - Classée
2018,02326,Fontenoy,NC - Non classée
2018,02327,Foreste,NC - Non classée
2018,02328,Fossoy,C - Classée
2018,02329,Fourdrain,NC - Non classée
2018,02330,Francilly-Selency,NC - Non classée
2018,02331,Franqueville,C - Classée
2018,02332,Fresnes-en-Tardenois,C - Classée
2018,02333,Fresnes,C - Classée
2018,02334,Fresnoy-le-Grand,NC - Non classée
2018,02335,Fressancourt,NC - Non classée
2018,02336,Frières-Faillouël,NC - Non classée
2018,02337,Froidestrées,C - Classée
2018,02338,Froidmont-Cohartille,C - Classée
2018,02339,Gandelu,C - Classée
2018,02340,Gauchy,NC - Non classée
2018,02341,Gercy,C - Classée
2018,02342,Gergny,C - Classée
2018,02343,Germaine,NC - Non classée
2018,02345,Gibercourt,C - Classée
2018,02346,Gizy,C - Classée
2018,02347,Gland,C - Classée
2018,02349,Goudelancourt-lès-Berrieux,C - Classée
2018,02350,Goudelancourt-lès-Pierrepont,C - Classée
2018,02351,Goussancourt,C - Classée
2018,02352,Gouy,NC - Non classée
2018,02353,Grandlup-et-Fay,C - Classée
2018,02354,Grandrieux,C - Classée
2018,02355,Gricourt,NC - Non classée
2018,02356,Grisolles,C - Classée
2018,02357,Gronard,C - Classée
2018,02358,Grougis,C - Classée
2018,02359,Grugies,NC - Non classée
2018,02360,Guignicourt,C - Classée
2018,02361,Guise,C - Classée
2018,02362,Guivry,NC - Non classée
2018,02363,Guny,C - Classée
2018,02364,Guyencourt,C - Classée
2018,02366,Hannapes,C - Classée
2018,02367,Happencourt,NC - Non classée
2018,02368,Haramont,NC - Non classée
2018,02369,Harcigny,C - Classée
2018,02370,Hargicourt,NC - Non classée
2018,02371,Harly,NC - Non classée
2018,02372,Hartennes-et-Taux,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02373,Hary,C - Classée
2018,02374,Lehaucourt,NC - Non classée
2018,02375,Hautevesnes,C - Classée
2018,02376,Hauteville,C - Classée
2018,02377,Haution,C - Classée
2018,02378,La Hérie,C - Classée
2018,02379,Le Hérie-la-Viéville,C - Classée
2018,02380,Hinacourt,C - Classée
2018,02381,Hirson,C - Classée
2018,02382,Holnon,NC - Non classée
2018,02383,Homblières,NC - Non classée
2018,02384,Houry,C - Classée
2018,02385,Housset,C - Classée
2018,02386,Iron,C - Classée
2018,02387,Itancourt,C - Classée
2018,02388,Iviers,C - Classée
2018,02389,Jaulgonne,C - Classée
2018,02390,Jeancourt,NC - Non classée
2018,02391,Jeantes,C - Classée
2018,02392,Joncourt,NC - Non classée
2018,02393,Jouaignes,NC - Non classée
2018,02395,Jumencourt,C - Classée
2018,02396,Jumigny,C - Classée
2018,02397,Jussy,NC - Non classée
2018,02398,Juvigny,NC - Non classée
2018,02399,Juvincourt-et-Damary,C - Classée
2018,02400,Laffaux,NC - Non classée
2018,02401,Laigny,C - Classée
2018,02402,Lanchy,NC - Non classée
2018,02403,Landifay-et-Bertaignemont,C - Classée
2018,02404,Landouzy-la-Cour,C - Classée
2018,02405,Landouzy-la-Ville,C - Classée
2018,02406,Landricourt,C - Classée
2018,02407,Laniscourt,NC - Non classée
2018,02408,Laon,NC - Non classée
2018,02409,Lappion,C - Classée
2018,02410,Largny-sur-Automne,NC - Non classée
2018,02411,Latilly,C - Classée
2018,02412,Launoy,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02413,Laval-en-Laonnois,NC - Non classée
2018,02414,Lavaqueresse,C - Classée
2018,02415,Laversine,NC - Non classée
2018,02416,Lemé,C - Classée
2018,02417,Lempire,NC - Non classée
2018,02418,Lerzy,C - Classée
2018,02419,Leschelle,C - Classée
2018,02420,Lesdins,NC - Non classée
2018,02421,Lesges,NC - Non classée
2018,02422,Lesquielles-Saint-Germain,C - Classée
2018,02423,Leuilly-sous-Coucy,C - Classée
2018,02424,Leury,NC - Non classée
2018,02425,Leuze,C - Classée
2018,02426,Levergies,NC - Non classée
2018,02427,Lhuys,NC - Non classée
2018,02428,Licy-Clignon,C - Classée
2018,02429,Lierval,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02430,Liesse-Notre-Dame,C - Classée
2018,02431,Liez,NC - Non classée
2018,02432,Limé,NC - Non classée
2018,02433,Lislet,C - Classée
2018,02434,Lizy,C - Classée
2018,02435,Logny-lès-Aubenton,C - Classée
2018,02438,Longpont,NC - Non classée
2018,02439,Les Septvallons,NC - Non classée
2018,02440,Lor,C - Classée
2018,02441,Louâtre,NC - Non classée
2018,02442,Loupeigne,C - Classée
2018,02443,Lucy-le-Bocage,NC - Non classée
2018,02444,Lugny,C - Classée
2018,02445,Luzoir,C - Classée
2018,02446,Ly-Fontaine,C - Classée
2018,02447,Maast-et-Violaine,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02448,Mâchecourt,C - Classée
2018,02449,Macogny,NC - Non classée
2018,02450,Macquigny,C - Classée
2018,02451,Magny-la-Fosse,NC - Non classée
2018,02452,Maissemy,NC - Non classée
2018,02453,Maizy,C - Classée
2018,02454,La Malmaison,C - Classée
2018,02455,Malzy,C - Classée
2018,02456,Manicamp,NC - Non classée
2018,02457,Marchais,C - Classée
2018,02458,Dhuys et Morin-en-Brie,C - Classée
2018,02459,Marcy,NC - Non classée
2018,02460,Marcy-sous-Marle,C - Classée
2018,02461,Marest-Dampcourt,NC - Non classée
2018,02462,Mareuil-en-Dôle,C - Classée
2018,02463,Marfontaine,C - Classée
2018,02464,Margival,NC - Non classée
2018,02465,Marigny-en-Orxois,NC - Non classée
2018,02466,Marizy-Sainte-Geneviève,NC - Non classée
2018,02467,Marizy-Saint-Mard,NC - Non classée
2018,02468,Marle,C - Classée
2018,02469,Marly-Gomont,C - Classée
2018,02470,Martigny,C - Classée
2018,02471,Martigny-Courpierre,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02472,Mauregny-en-Haye,C - Classée
2018,02473,Mayot,NC - Non classée
2018,02474,Mennessis,NC - Non classée
2018,02475,Menneville,C - Classée
2018,02476,Mennevret,C - Classée
2018,02477,Mercin-et-Vaux,NC - Non classée
2018,02478,Merlieux-et-Fouquerolles,C - Classée
2018,02480,Mesbrecourt-Richecourt,C - Classée
2018,02481,Mesnil-Saint-Laurent,NC - Non classée
2018,02482,Meurival,C - Classée
2018,02483,Mézières-sur-Oise,C - Classée
2018,02484,Mézy-Moulins,C - Classée
2018,02485,Missy-aux-Bois,NC - Non classée
2018,02486,Missy-lès-Pierrepont,C - Classée
2018,02487,Missy-sur-Aisne,NC - Non classée
2018,02488,Molain,C - Classée
2018,02489,Molinchart,NC - Non classée
2018,02490,Monampteuil,NC - Non classée
2018,02491,Monceau-le-Neuf-et-Faucouzy,C - Classée
2018,02492,Monceau-lès-Leups,NC - Non classée
2018,02493,Monceau-le-Waast,C - Classée
2018,02494,Monceau-sur-Oise,C - Classée
2018,02495,Mondrepuis,C - Classée
2018,02496,Monnes,NC - Non classée
2018,02497,Mons-en-Laonnois,NC - Non classée
2018,02498,Montaigu,C - Classée
2018,02499,Montbavin,C - Classée
2018,02500,Montbrehain,NC - Non classée
2018,02501,Montchâlons,NC - Non classée
2018,02502,Montcornet,C - Classée
2018,02503,Mont-d'Origny,C - Classée
2018,02504,Montescourt-Lizerolles,NC - Non classée
2018,02505,Montfaucon,NC - Non classée
2018,02506,Montgobert,NC - Non classée
2018,02507,Montgru-Saint-Hilaire,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02508,Monthenault,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02509,Monthiers,C - Classée
2018,02510,Monthurel,C - Classée
2018,02511,Montigny-en-Arrouaise,NC - Non classée
2018,02512,Montigny-l'Allier,C - Classée
2018,02513,Montigny-le-Franc,C - Classée
2018,02514,Montigny-Lengrain,NC - Non classée
2018,02515,Montigny-lès-Condé,C - Classée
2018,02516,Montigny-sous-Marle,C - Classée
2018,02517,Montigny-sur-Crécy,C - Classée
2018,02518,Montlevon,C - Classée
2018,02519,Montloué,C - Classée
2018,02520,Mont-Notre-Dame,NC - Non classée
2018,02521,Montreuil-aux-Lions,NC - Non classée
2018,02522,Mont-Saint-Jean,C - Classée
2018,02523,Mont-Saint-Martin,NC - Non classée
2018,02524,Mont-Saint-Père,C - Classée
2018,02525,Morcourt,NC - Non classée
2018,02526,Morgny-en-Thiérache,C - Classée
2018,02527,Morsain,NC - Non classée
2018,02528,Mortefontaine,NC - Non classée
2018,02529,Mortiers,C - Classée
2018,02530,Moulins,C - Classée
2018,02531,Moussy-Verneuil,C - Classée
2018,02532,Moÿ-de-l'Aisne,C - Classée
2018,02533,Muret-et-Crouttes,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02534,Muscourt,C - Classée
2018,02535,Nampcelles-la-Cour,C - Classée
2018,02536,Nampteuil-sous-Muret,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02537,Nanteuil-la-Fosse,NC - Non classée
2018,02538,Nanteuil-Notre-Dame,C - Classée
2018,02539,Nauroy,NC - Non classée
2018,02540,Nesles-la-Montagne,C - Classée
2018,02541,Neufchâtel-sur-Aisne,C - Classée
2018,02542,Neuflieux,NC - Non classée
2018,02543,Neuilly-Saint-Front,C - Classée
2018,02544,Neuve-Maison,C - Classée
2018,02545,La Neuville-Bosmont,C - Classée
2018,02546,La Neuville-en-Beine,NC - Non classée
2018,02547,La Neuville-Housset,C - Classée
2018,02548,La Neuville-lès-Dorengt,C - Classée
2018,02549,Neuville-Saint-Amand,NC - Non classée
2018,02550,Neuville-sur-Ailette,C - Classée
2018,02551,Neuville-sur-Margival,NC - Non classée
2018,02552,Neuvillette,C - Classée
2018,02553,Nizy-le-Comte,C - Classée
2018,02554,Nogentel,C - Classée
2018,02555,Nogent-l'Artaud,NC - Non classée
2018,02556,Noircourt,C - Classée
2018,02557,Noroy-sur-Ourcq,NC - Non classée
2018,02558,Le Nouvion-en-Thiérache,C - Classée
2018,02559,Nouvion-et-Catillon,C - Classée
2018,02560,Nouvion-le-Comte,C - Classée
2018,02561,Nouvion-le-Vineux,NC - Non classée
2018,02562,Nouvron-Vingré,NC - Non classée
2018,02563,Noyales,C - Classée
2018,02564,Noyant-et-Aconin,NC - Non classée
2018,02565,Oeuilly,C - Classée
2018,02566,Ognes,NC - Non classée
2018,02567,Ohis,C - Classée
2018,02568,Oigny-en-Valois,NC - Non classée
2018,02569,Oisy,C - Classée
2018,02570,Ollezy,NC - Non classée
2018,02571,Omissy,NC - Non classée
2018,02572,Orainville,C - Classée
2018,02573,Orgeval,NC - Non classée
2018,02574,Origny-en-Thiérache,C - Classée
2018,02575,Origny-Sainte-Benoite,C - Classée
2018,02576,Osly-Courtil,NC - Non classée
2018,02577,Ostel,NC - Non classée
2018,02578,Oulches-la-Vallée-Foulon,C - Classée
2018,02579,Oulchy-la-Ville,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02580,Oulchy-le-Château,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02581,Paars,NC - Non classée
2018,02582,Paissy,C - Classée
2018,02583,Pancy-Courtecon,C - Classée
2018,02584,Papleux,C - Classée
2018,02585,Parcy-et-Tigny,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02586,Parfondeval,C - Classée
2018,02587,Parfondru,NC - Non classée
2018,02588,Pargnan,C - Classée
2018,02589,Pargny-Filain,NC - Non classée
2018,02590,Pargny-la-Dhuys,C - Classée
2018,02591,Pargny-les-Bois,C - Classée
2018,02592,Parpeville,C - Classée
2018,02593,Pasly,NC - Non classée
2018,02594,Passy-en-Valois,NC - Non classée
2018,02595,Passy-sur-Marne,C - Classée
2018,02596,Pavant,NC - Non classée
2018,02598,Pernant,NC - Non classée
2018,02599,Pierremande,NC - Non classée
2018,02600,Pierrepont,C - Classée
2018,02601,Pignicourt,C - Classée
2018,02602,Pinon,C - Classée
2018,02604,Pithon,NC - Non classée
2018,02605,Pleine-Selve,C - Classée
2018,02606,Le Plessier-Huleu,A - Sortante en 2017 continuant de bénéficier des effets du classement depuis 2018
2018,02607,Ploisy,NC - Non classée
2018,02608,Plomion,C - Classée
2018,02609,Ployart-et-Vaurseine,C - Classée
2018,02610,Pommiers,NC - Non classée
2018,02612,Pont-Arcy,NC - Non classée
2018,02613,Pontavert,C - Classée
2018,02614,Pontru,NC - Non classée
2018,02615,Pontruet,NC - Non classée
2018,02616,Pont-Saint-Mard,C - Classée
2018,02617,Pouilly-sur-Serre,C - Classée
2018,02618,Prémont,NC - Non classée
2018,02619,Prémontré,C - Classée
2018,02620,Presles-et-Boves,NC - Non classée
2018,02621,Presles-et-Thierny,NC - Non classée
2018,02622,Priez,C - Classée
2018,02623,Prisces,C - Classée
2018,02624,Proisy,C - Classée
2018,02625,Proix,C - Classée
2018,02626,Prouvais,C - Classée
2018,02627,Proviseux-et-Plesnoy,C - Classée
