zone_id,target_year,y,side_lag_1,growth_1y
CR39,2020,5240.0,4795.0,0.0928050052137643
CR39,2021,5455.0,5240.0,0.041030534351145
CR39,2022,5505.0,5455.0,0.0091659028414298
CR39,2023,5930.0,5505.0,0.0772025431425976
CR39,2024,5610.0,5930.0,-0.0539629005059021
CR39,2025,5165.0,5610.0,-0.0793226381461675
CR40,2015,4140.0,,
CR40,2016,4320.0,4140.0,0.0434782608695652
CR40,2017,4310.0,4320.0,-0.0023148148148148
CR40,2018,4745.0,4310.0,0.1009280742459396
CR40,2019,5585.0,4745.0,0.1770284510010537
CR40,2020,5575.0,5585.0,-0.0017905102954341
CR40,2021,6270.0,5575.0,0.1246636771300448
CR40,2022,6785.0,6270.0,0.0821371610845295
CR40,2023,7400.0,6785.0,0.0906411201179071
CR40,2024,6625.0,7400.0,-0.1047297297297297
CR40,2025,5330.0,6625.0,-0.1954716981132075
