zone_id,target_year,a10,jobs,jobs_suppressed
CR23,2015,KZ,60.9,0
CR23,2015,LZ,10.2,0
CR23,2015,MN,212.1,0
CR23,2015,OPQ,194.8,0
CR23,2015,RSU,31.0,0
CR23,2016,A,3.1,0
CR23,2016,BE,41.8,0
CR23,2016,FZ,16.6,0
CR23,2016,GI,256.6,0
CR23,2016,JZ,60.5,0
CR23,2016,KZ,61.1,0
CR23,2016,LZ,9.9,0
CR23,2016,MN,225.1,0
CR23,2016,OPQ,199.1,0
CR23,2016,RSU,32.2,0
CR23,2017,A,3.0,0
CR23,2017,BE,41.8,0
CR23,2017,FZ,17.9,0
CR23,2017,GI,266.7,0
CR23,2017,JZ,65.8,0
CR23,2017,KZ,60.3,0
CR23,2017,LZ,10.3,0
CR23,2017,MN,233.5,0
CR23,2017,OPQ,202.2,0
CR23,2017,RSU,33.6,0
CR23,2018,A,3.1,0
CR23,2018,BE,43.7,0
CR23,2018,FZ,18.4,0
CR23,2018,GI,274.7,0
CR23,2018,JZ,68.2,0
CR23,2018,KZ,62.7,0
CR23,2018,LZ,10.4,0
CR23,2018,MN,248.7,0
CR23,2018,OPQ,204.4,0
CR23,2018,RSU,34.9,0
CR23,2019,A,3.1,0
CR23,2019,BE,44.6,0
CR23,2019,FZ,19.9,0
CR23,2019,GI,281.5,0
CR23,2019,JZ,72.3,0
CR23,2019,KZ,65.0,0
CR23,2019,LZ,11.2,0
CR23,2019,MN,256.4,0
CR23,2019,OPQ,209.1,0
CR23,2019,RSU,36.6,0
CR23,2020,A,3.1,0
CR23,2020,BE,43.6,0
CR23,2020,FZ,20.1,0
CR23,2020,GI,250.8,0
CR23,2020,JZ,71.9,0
CR23,2020,KZ,64.7,0
CR23,2020,LZ,11.2,0
CR23,2020,MN,228.7,0
CR23,2020,OPQ,214.0,0
CR23,2020,RSU,33.7,0
CR23,2021,A,3.2,0
CR23,2021,BE,44.5,0
CR23,2021,FZ,20.8,0
CR23,2021,GI,266.7,0
CR23,2021,JZ,79.1,0
CR23,2021,KZ,67.2,0
CR23,2021,LZ,11.4,0
CR23,2021,MN,248.1,0
CR23,2021,OPQ,221.3,0
CR23,2021,RSU,36.6,0
CR23,2022,A,3.2,0
CR23,2022,BE,45.6,0
CR23,2022,FZ,21.7,0
CR23,2022,GI,283.6,0
CR23,2022,JZ,85.1,0
CR23,2022,KZ,71.3,0
CR23,2022,LZ,11.5,0
CR23,2022,MN,259.4,0
CR23,2022,OPQ,225.6,0
CR23,2022,RSU,38.1,0
CR23,2023,A,3.3,0
CR23,2023,BE,48.9,0
CR23,2023,FZ,21.9,0
CR23,2023,GI,294.4,0
CR23,2023,JZ,88.3,0
CR23,2023,KZ,74.3,0
CR23,2023,LZ,11.9,0
CR23,2023,MN,256.4,0
CR23,2023,OPQ,230.9,0
CR23,2023,RSU,39.5,0
CR23,2024,A,3.3,0
CR23,2024,BE,50.3,0
CR23,2024,FZ,22.9,0
CR23,2024,GI,299.4,0
CR23,2024,JZ,85.1,0
CR23,2024,KZ,69.6,0
CR23,2024,LZ,12.6,0
CR23,2024,MN,260.9,0
CR23,2024,OPQ,234.3,0
CR23,2024,RSU,40.8,0
CR24,2010,A,0.4,0
CR24,2010,BE,7.8,0
CR24,2010,FZ,2.8,0
CR24,2010,GI,26.6,0
CR24,2010,JZ,12.5,0
CR24,2010,KZ,3.2,0
CR24,2010,LZ,1.5,0
CR24,2010,MN,16.8,0
CR24,2010,OPQ,29.8,0
CR24,2010,RSU,5.3,0
CR24,2011,A,0.4,0
CR24,2011,BE,7.1,0
CR24,2011,FZ,2.5,0
CR24,2011,GI,27.1,0
CR24,2011,JZ,12.4,0
CR24,2011,KZ,4.1,0
CR24,2011,LZ,1.4,0
CR24,2011,MN,17.1,0
CR24,2011,OPQ,30.5,0
CR24,2011,RSU,5.2,0
CR24,2012,A,0.4,0
CR24,2012,BE,6.8,0
CR24,2012,FZ,2.3,0
CR24,2012,GI,27.1,0
CR24,2012,JZ,11.8,0
CR24,2012,KZ,3.0,0
CR24,2012,LZ,1.6,0
CR24,2012,MN,16.3,0
CR24,2012,OPQ,30.0,0
CR24,2012,RSU,4.8,0
CR24,2013,A,0.4,0
CR24,2013,BE,6.7,0
CR24,2013,FZ,2.2,0
CR24,2013,GI,26.4,0
CR24,2013,JZ,11.8,0
CR24,2013,KZ,2.8,0
CR24,2013,LZ,1.6,0
CR24,2013,MN,16.2,0
CR24,2013,OPQ,29.2,0
CR24,2013,RSU,4.8,0
CR24,2014,A,0.4,0
CR24,2014,BE,6.9,0
CR24,2014,FZ,2.1,0
CR24,2014,GI,27.4,0
CR24,2014,JZ,11.6,0
CR24,2014,KZ,2.8,0
CR24,2014,LZ,1.5,0
CR24,2014,MN,16.5,0
CR24,2014,OPQ,29.0,0
CR24,2014,RSU,4.6,0
CR24,2015,A,0.4,0
CR24,2015,BE,7.0,0
CR24,2015,FZ,2.1,0
CR24,2015,GI,28.0,0
CR24,2015,JZ,11.5,0
CR24,2015,KZ,3.5,0
CR24,2015,LZ,1.4,0
CR24,2015,MN,18.2,0
CR24,2015,OPQ,29.0,0
CR24,2015,RSU,4.6,0
CR24,2016,A,0.4,0
CR24,2016,BE,6.9,0
CR24,2016,FZ,2.1,0
CR24,2016,GI,27.8,0
CR24,2016,JZ,11.5,0
CR24,2016,KZ,3.4,0
CR24,2016,LZ,1.5,0
CR24,2016,MN,19.1,0
CR24,2016,OPQ,28.9,0
CR24,2016,RSU,4.6,0
CR24,2017,A,0.4,0
CR24,2017,BE,6.7,0
CR24,2017,FZ,2.2,0
CR24,2017,GI,28.1,0
CR24,2017,JZ,12.1,0
CR24,2017,KZ,3.6,0
CR24,2017,LZ,1.5,0
CR24,2017,MN,19.5,0
CR24,2017,OPQ,29.2,0
CR24,2017,RSU,4.9,0
CR24,2018,A,0.4,0
CR24,2018,BE,6.5,0
CR24,2018,FZ,2.1,0
CR24,2018,GI,28.5,0
CR24,2018,JZ,12.7,0
CR24,2018,KZ,3.7,0
CR24,2018,LZ,1.5,0
CR24,2018,MN,20.4,0
CR24,2018,OPQ,30.0,0
CR24,2018,RSU,5.0,0
CR24,2019,A,0.5,0
CR24,2019,BE,6.6,0
CR24,2019,FZ,2.1,0
CR24,2019,GI,28.7,0
CR24,2019,JZ,13.0,0
CR24,2019,KZ,3.4,0
CR24,2019,LZ,1.5,0
CR24,2019,MN,20.6,0
CR24,2019,OPQ,30.8,0
CR24,2019,RSU,4.9,0
CR24,2020,A,0.5,0
CR24,2020,BE,6.4,0
CR24,2020,FZ,2.1,0
CR24,2020,GI,26.9,0
CR24,2020,JZ,13.4,0
CR24,2020,KZ,3.7,0
CR24,2020,LZ,1.6,0
CR24,2020,MN,15.6,0
CR24,2020,OPQ,31.8,0
CR24,2020,RSU,4.2,0
CR24,2021,A,0.2,0
CR24,2021,BE,6.3,0
CR24,2021,FZ,2.0,0
CR24,2021,GI,27.8,0
CR24,2021,JZ,13.9,0
CR24,2021,KZ,3.9,0
CR24,2021,LZ,1.7,0
CR24,2021,MN,15.1,0
CR24,2021,OPQ,32.2,0
CR24,2021,RSU,4.6,0
CR24,2022,A,0.1,0
CR24,2022,BE,6.3,0
CR24,2022,FZ,2.1,0
CR24,2022,GI,29.3,0
CR24,2022,JZ,14.5,0
CR24,2022,KZ,4.0,0
CR24,2022,LZ,1.8,0
CR24,2022,MN,15.3,0
CR24,2022,OPQ,32.2,0
CR24,2022,RSU,4.8,0
CR24,2023,A,0.1,0
CR24,2023,BE,4.5,0
CR24,2023,FZ,2.0,0
CR24,2023,GI,27.1,0
CR24,2023,JZ,13.4,0
CR24,2023,KZ,3.7,0
CR24,2023,LZ,1.5,0
CR24,2023,MN,14.7,0
CR24,2023,OPQ,30.7,0
CR24,2023,RSU,4.5,0
CR24,2024,A,0.1,0
CR24,2024,BE,4.6,0
CR24,2024,FZ,2.1,0
CR24,2024,GI,26.2,0
CR24,2024,JZ,13.6,0
CR24,2024,KZ,2.3,0
CR24,2024,LZ,1.6,0
CR24,2024,MN,13.9,0
CR24,2024,OPQ,31.2,0
CR24,2024,RSU,4.7,0
CR25,2010,A,3.0,0
CR25,2010,BE,16.8,0
CR25,2010,FZ,7.0,0
CR25,2010,GI,46.3,0
CR25,2010,JZ,3.3,0
CR25,2010,KZ,4.9,0
CR25,2010,LZ,1.4,0
CR25,2010,MN,24.0,0
CR25,2010,OPQ,59.5,0
CR25,2010,RSU,6.3,0
CR25,2011,A,3.6,0
CR25,2011,BE,16.7,0
CR25,2011,FZ,6.5,0
CR25,2011,GI,47.9,0
CR25,2011,JZ,3.2,0
CR25,2011,KZ,6.3,0
CR25,2011,LZ,1.5,0
CR25,2011,MN,22.3,0
CR25,2011,OPQ,60.3,0
CR25,2011,RSU,5.9,0
CR25,2012,A,3.5,0
CR25,2012,BE,17.0,0
CR25,2012,FZ,5.7,0
CR25,2012,GI,46.5,0
CR25,2012,JZ,3.1,0
CR25,2012,KZ,5.2,0
CR25,2012,LZ,1.4,0
CR25,2012,MN,23.9,0
CR25,2012,OPQ,58.9,0
CR25,2012,RSU,5.6,0
CR25,2013,A,3.4,0
CR25,2013,BE,16.7,0
CR25,2013,FZ,5.1,0
CR25,2013,GI,46.2,0
CR25,2013,JZ,3.1,0
CR25,2013,KZ,5.3,0
CR25,2013,LZ,1.4,0
CR25,2013,MN,23.4,0
CR25,2013,OPQ,58.5,0
CR25,2013,RSU,5.6,0
CR25,2014,A,3.2,0
CR25,2014,BE,16.7,0
CR25,2014,FZ,4.9,0
CR25,2014,GI,45.8,0
CR25,2014,JZ,3.0,0
CR25,2014,KZ,5.2,0
CR25,2014,LZ,1.5,0
CR25,2014,MN,22.3,0
CR25,2014,OPQ,59.2,0
CR25,2014,RSU,5.7,0
CR25,2015,A,2.8,0
CR25,2015,BE,17.1,0
CR25,2015,FZ,4.9,0
CR25,2015,GI,46.4,0
CR25,2015,JZ,2.9,0
CR25,2015,KZ,6.1,0
CR25,2015,LZ,1.3,0
CR25,2015,MN,25.0,0
CR25,2015,OPQ,60.1,0
CR25,2015,RSU,5.8,0
CR25,2016,A,2.9,0
CR25,2016,BE,16.9,0
CR25,2016,FZ,5.1,0
CR25,2016,GI,47.4,0
CR25,2016,JZ,3.1,0
CR25,2016,KZ,5.8,0
CR25,2016,LZ,1.3,0
CR25,2016,MN,24.0,0
CR25,2016,OPQ,60.5,0
CR25,2016,RSU,5.6,0
CR25,2017,A,3.0,0
CR25,2017,BE,15.9,0
CR25,2017,FZ,5.2,0
CR25,2017,GI,50.3,0
CR25,2017,JZ,3.1,0
CR25,2017,KZ,5.3,0
CR25,2017,LZ,1.3,0
CR25,2017,MN,24.7,0
CR25,2017,OPQ,61.5,0
CR25,2017,RSU,5.8,0
CR25,2018,A,3.0,0
CR25,2018,BE,16.2,0
CR25,2018,FZ,5.5,0
CR25,2018,GI,50.4,0
CR25,2018,JZ,3.3,0
CR25,2018,KZ,5.3,0
CR25,2018,LZ,1.3,0
CR25,2018,MN,24.3,0
CR25,2018,OPQ,62.6,0
CR25,2018,RSU,6.1,0
CR25,2019,A,3.1,0
CR25,2019,BE,15.8,0
CR25,2019,FZ,5.9,0
CR25,2019,GI,50.5,0
CR25,2019,JZ,3.6,0
CR25,2019,KZ,4.6,0
CR25,2019,LZ,1.3,0
CR25,2019,MN,25.9,0
CR25,2019,OPQ,64.7,0
CR25,2019,RSU,6.0,0
CR25,2020,A,2.7,0
CR25,2020,BE,16.1,0
CR25,2020,FZ,5.9,0
CR25,2020,GI,47.4,0
CR25,2020,JZ,4.1,0
CR25,2020,KZ,5.1,0
CR25,2020,LZ,1.3,0
CR25,2020,MN,26.5,0
CR25,2020,OPQ,66.4,0
CR25,2020,RSU,5.4,0
CR25,2021,A,2.6,0
CR25,2021,BE,17.0,0
CR25,2021,FZ,6.0,0
CR25,2021,GI,48.8,0
CR25,2021,JZ,4.3,0
CR25,2021,KZ,4.9,0
CR25,2021,LZ,1.4,0
CR25,2021,MN,27.0,0
CR25,2021,OPQ,66.9,0
CR25,2021,RSU,5.4,0
CR25,2022,A,2.4,0
CR25,2022,BE,17.2,0
CR25,2022,FZ,5.9,0
CR25,2022,GI,49.4,0
CR25,2022,JZ,4.3,0
CR25,2022,KZ,5.1,0
CR25,2022,LZ,1.4,0
CR25,2022,MN,29.6,0
CR25,2022,OPQ,67.5,0
CR25,2022,RSU,5.7,0
CR25,2023,A,2.3,0
CR25,2023,BE,17.3,0
CR25,2023,FZ,5.9,0
CR25,2023,GI,50.8,0
CR25,2023,JZ,4.1,0
CR25,2023,KZ,4.9,0
CR25,2023,LZ,1.5,0
CR25,2023,MN,31.2,0
CR25,2023,OPQ,68.7,0
CR25,2023,RSU,5.8,0
CR25,2024,A,2.2,0
CR25,2024,BE,18.3,0
CR25,2024,FZ,6.1,0
CR25,2024,GI,51.9,0
CR25,2024,JZ,4.4,0
CR25,2024,KZ,3.7,0
CR25,2024,LZ,1.7,0
CR25,2024,MN,29.1,0
CR25,2024,OPQ,70.2,0
CR25,2024,RSU,6.0,0
CR26,2010,A,2.3,0
CR26,2010,BE,15.2,0
CR26,2010,FZ,12.2,0
CR26,2010,GI,75.5,0
CR26,2010,JZ,18.5,0
CR26,2010,KZ,15.3,0
CR26,2010,LZ,4.1,0
CR26,2010,MN,80.7,0
CR26,2010,OPQ,157.0,0
CR26,2010,RSU,25.3,0
CR26,2011,A,2.0,0
CR26,2011,BE,14.7,0
CR26,2011,FZ,11.9,0
CR26,2011,GI,76.6,0
CR26,2011,JZ,18.9,0
CR26,2011,KZ,15.3,0
CR26,2011,LZ,4.1,0
CR26,2011,MN,78.0,0
CR26,2011,OPQ,152.1,0
CR26,2011,RSU,24.7,0
CR26,2012,A,1.9,0
CR26,2012,BE,12.8,0
CR26,2012,FZ,12.0,0
CR26,2012,GI,74.6,0
CR26,2012,JZ,18.3,0
CR26,2012,KZ,13.2,0
CR26,2012,LZ,3.8,0
CR26,2012,MN,78.1,0
CR26,2012,OPQ,154.8,0
CR26,2012,RSU,22.5,0
CR26,2013,A,1.7,0
CR26,2013,BE,13.6,0
CR26,2013,FZ,9.4,0
CR26,2013,GI,72.7,0
CR26,2013,JZ,16.9,0
CR26,2013,KZ,13.9,0
CR26,2013,LZ,3.7,0
CR26,2013,MN,70.9,0
CR26,2013,OPQ,153.4,0
CR26,2013,RSU,22.1,0
CR26,2014,A,1.7,0
CR26,2014,BE,13.0,0
CR26,2014,FZ,9.0,0
CR26,2014,GI,75.4,0
CR26,2014,JZ,16.6,0
CR26,2014,KZ,13.8,0
CR26,2014,LZ,3.6,0
CR26,2014,MN,75.7,0
CR26,2014,OPQ,149.4,0
CR26,2014,RSU,22.0,0
CR26,2015,A,2.1,0
CR26,2015,BE,13.5,0
CR26,2015,FZ,8.5,0
CR26,2015,GI,77.9,0
CR26,2015,JZ,16.9,0
CR26,2015,KZ,16.9,0
CR26,2015,LZ,3.6,0
CR26,2015,MN,74.9,0
CR26,2015,OPQ,157.1,0
CR26,2015,RSU,22.5,0
CR26,2016,A,2.0,0
CR26,2016,BE,13.7,0
CR26,2016,FZ,8.6,0
CR26,2016,GI,79.6,0
CR26,2016,JZ,15.5,0
CR26,2016,KZ,15.9,0
CR26,2016,LZ,3.6,0
CR26,2016,MN,73.5,0
CR26,2016,OPQ,151.8,0
CR26,2016,RSU,21.8,0
CR26,2017,A,2.1,0
CR26,2017,BE,12.4,0
CR26,2017,FZ,9.4,0
CR26,2017,GI,80.9,0
CR26,2017,JZ,16.2,0
CR26,2017,KZ,13.5,0
CR26,2017,LZ,3.6,0
CR26,2017,MN,82.5,0
CR26,2017,OPQ,154.6,0
CR26,2017,RSU,21.7,0
CR26,2018,A,2.0,0
CR26,2018,BE,12.2,0
CR26,2018,FZ,9.3,0
CR26,2018,GI,80.9,0
CR26,2018,JZ,15.9,0
CR26,2018,KZ,13.5,0
CR26,2018,LZ,3.5,0
CR26,2018,MN,84.2,0
CR26,2018,OPQ,158.4,0
CR26,2018,RSU,22.3,0
CR26,2019,A,2.0,0
CR26,2019,BE,11.8,0
CR26,2019,FZ,9.4,0
CR26,2019,GI,81.9,0
CR26,2019,JZ,15.9,0
CR26,2019,KZ,16.1,0
CR26,2019,LZ,3.7,0
CR26,2019,MN,85.2,0
CR26,2019,OPQ,163.0,0
CR26,2019,RSU,22.6,0
CR26,2020,A,2.1,0
CR26,2020,BE,11.4,0
CR26,2020,FZ,9.4,0
CR26,2020,GI,76.4,0
CR26,2020,JZ,16.8,0
CR26,2020,KZ,15.5,0
CR26,2020,LZ,3.7,0
CR26,2020,MN,82.8,0
CR26,2020,OPQ,169.4,0
CR26,2020,RSU,22.1,0
CR26,2021,A,2.0,0
CR26,2021,BE,11.2,0
CR26,2021,FZ,9.5,0
CR26,2021,GI,81.0,0
CR26,2021,JZ,16.5,0
CR26,2021,KZ,14.6,0
CR26,2021,LZ,3.9,0
CR26,2021,MN,85.0,0
CR26,2021,OPQ,174.4,0
CR26,2021,RSU,23.1,0
CR26,2022,A,1.9,0
CR26,2022,BE,11.7,0
CR26,2022,FZ,9.7,0
CR26,2022,GI,83.2,0
CR26,2022,JZ,16.9,0
CR26,2022,KZ,15.9,0
CR26,2022,LZ,3.9,0
CR26,2022,MN,87.7,0
CR26,2022,OPQ,182.1,0
CR26,2022,RSU,24.0,0
CR26,2023,A,1.7,0
CR26,2023,BE,11.5,0
CR26,2023,FZ,9.6,0
CR26,2023,GI,84.5,0
CR26,2023,JZ,17.2,0
CR26,2023,KZ,14.9,0
CR26,2023,LZ,4.1,0
CR26,2023,MN,82.6,0
CR26,2023,OPQ,188.8,0
CR26,2023,RSU,24.0,0
CR26,2024,A,2.0,0
CR26,2024,BE,11.6,0
CR26,2024,FZ,10.7,0
CR26,2024,GI,85.0,0
CR26,2024,JZ,17.9,0
CR26,2024,KZ,12.8,0
CR26,2024,LZ,4.4,0
CR26,2024,MN,81.7,0
CR26,2024,OPQ,194.8,0
CR26,2024,RSU,24.2,0
CR27,2010,A,10.8,0
CR27,2010,BE,8.1,0
CR27,2010,FZ,6.0,0
CR27,2010,GI,27.4,0
CR27,2010,JZ,3.5,0
CR27,2010,KZ,2.0,0
CR27,2010,LZ,1.1,0
CR27,2010,MN,25.2,0
CR27,2010,OPQ,29.8,0
CR27,2010,RSU,3.0,0
CR27,2011,A,10.8,0
CR27,2011,BE,8.3,0
CR27,2011,FZ,6.2,0
CR27,2011,GI,28.2,0
CR27,2011,JZ,3.8,0
CR27,2011,KZ,2.6,0
CR27,2011,LZ,1.1,0
CR27,2011,MN,25.5,0
CR27,2011,OPQ,30.5,0
CR27,2011,RSU,2.9,0
CR27,2012,A,10.4,0
CR27,2012,BE,8.5,0
CR27,2012,FZ,5.9,0
CR27,2012,GI,28.6,0
CR27,2012,JZ,3.7,0
CR27,2012,KZ,1.8,0
CR27,2012,LZ,1.0,0
CR27,2012,MN,25.6,0
CR27,2012,OPQ,30.4,0
CR27,2012,RSU,2.9,0
CR27,2013,A,10.6,0
CR27,2013,BE,7.9,0
CR27,2013,FZ,5.4,0
CR27,2013,GI,27.4,0
CR27,2013,JZ,3.9,0
CR27,2013,KZ,1.9,0
CR27,2013,LZ,1.0,0
CR27,2013,MN,25.8,0
CR27,2013,OPQ,30.4,0
CR27,2013,RSU,2.9,0
CR27,2014,A,10.5,0
CR27,2014,BE,8.5,0
CR27,2014,FZ,5.4,0
CR27,2014,GI,28.1,0
CR27,2014,JZ,4.2,0
CR27,2014,KZ,1.8,0
CR27,2014,LZ,1.0,0
CR27,2014,MN,27.4,0
CR27,2014,OPQ,29.1,0
CR27,2014,RSU,3.0,0
CR27,2015,A,10.6,0
CR27,2015,BE,9.4,0
CR27,2015,FZ,4.8,0
CR27,2015,GI,28.0,0
CR27,2015,JZ,4.4,0
CR27,2015,KZ,2.6,0
CR27,2015,LZ,0.8,0
CR27,2015,MN,29.1,0
CR27,2015,OPQ,29.0,0
CR27,2015,RSU,2.9,0
CR27,2016,A,10.6,0
CR27,2016,BE,9.6,0
CR27,2016,FZ,4.9,0
CR27,2016,GI,28.8,0
CR27,2016,JZ,4.9,0
CR27,2016,KZ,2.3,0
CR27,2016,LZ,1.0,0
CR27,2016,MN,31.3,0
CR27,2016,OPQ,29.8,0
CR27,2016,RSU,3.1,0
CR27,2017,A,10.0,0
CR27,2017,BE,9.2,0
CR27,2017,FZ,5.2,0
CR27,2017,GI,30.6,0
CR27,2017,JZ,5.4,0
CR27,2017,KZ,2.3,0
CR27,2017,LZ,1.0,0
CR27,2017,MN,35.4,0
CR27,2017,OPQ,31.0,0
CR27,2017,RSU,3.4,0
CR27,2018,A,9.9,0
CR27,2018,BE,10.0,0
CR27,2018,FZ,5.3,0
CR27,2018,GI,31.6,0
CR27,2018,JZ,5.7,0
CR27,2018,KZ,2.2,0
CR27,2018,LZ,1.0,0
CR27,2018,MN,35.3,0
CR27,2018,OPQ,32.2,0
CR27,2018,RSU,3.3,0
CR27,2019,A,9.6,0
CR27,2019,BE,10.8,0
CR27,2019,FZ,5.1,0
CR27,2019,GI,32.6,0
CR27,2019,JZ,5.8,0
CR27,2019,KZ,2.2,0
CR27,2019,LZ,1.1,0
CR27,2019,MN,35.5,0
CR27,2019,OPQ,33.1,0
CR27,2019,RSU,3.3,0
CR27,2020,A,9.9,0
CR27,2020,BE,11.5,0
CR27,2020,FZ,5.1,0
CR27,2020,GI,31.9,0
CR27,2020,JZ,5.9,0
CR27,2020,KZ,2.2,0
CR27,2020,LZ,1.1,0
CR27,2020,MN,34.5,0
CR27,2020,OPQ,34.4,0
CR27,2020,RSU,2.9,0
CR27,2021,A,10.0,0
CR27,2021,BE,11.6,0
CR27,2021,FZ,5.4,0
CR27,2021,GI,33.3,0
CR27,2021,JZ,5.8,0
CR27,2021,KZ,2.2,0
CR27,2021,LZ,1.1,0
CR27,2021,MN,33.6,0
CR27,2021,OPQ,35.4,0
CR27,2021,RSU,2.9,0
CR27,2022,A,9.3,0
CR27,2022,BE,11.3,0
CR27,2022,FZ,5.7,0
CR27,2022,GI,35.4,0
CR27,2022,JZ,6.2,0
CR27,2022,KZ,2.2,0
CR27,2022,LZ,1.1,0
CR27,2022,MN,33.7,0
CR27,2022,OPQ,36.3,0
CR27,2022,RSU,3.3,0
CR27,2023,A,9.3,0
CR27,2023,BE,11.5,0
CR27,2023,FZ,5.4,0
CR27,2023,GI,35.2,0
CR27,2023,JZ,6.4,0
CR27,2023,KZ,2.2,0
CR27,2023,LZ,1.2,0
CR27,2023,MN,34.2,0
CR27,2023,OPQ,38.0,0
CR27,2023,RSU,3.2,0
CR27,2024,A,10.1,0
CR27,2024,BE,11.8,0
CR27,2024,FZ,5.5,0
CR27,2024,GI,34.4,0
CR27,2024,JZ,6.4,0
CR27,2024,KZ,1.2,0
CR27,2024,LZ,1.3,0
CR27,2024,MN,36.4,0
CR27,2024,OPQ,38.5,0
CR27,2024,RSU,3.3,0
CR28,2010,A,3.3,0
CR28,2010,BE,11.1,0
CR28,2010,FZ,8.4,0
CR28,2010,GI,36.3,0
CR28,2010,JZ,3.4,0
CR28,2010,KZ,3.3,0
CR28,2010,LZ,1.0,0
CR28,2010,MN,17.5,0
CR28,2010,OPQ,36.6,0
CR28,2010,RSU,3.8,0
CR28,2011,A,3.3,0
CR28,2011,BE,10.8,0
CR28,2011,FZ,8.2,0
CR28,2011,GI,36.8,0
CR28,2011,JZ,3.4,0
CR28,2011,KZ,3.9,0
CR28,2011,LZ,1.0,0
CR28,2011,MN,17.3,0
CR28,2011,OPQ,35.5,0
CR28,2011,RSU,3.8,0
CR28,2012,A,3.3,0
CR28,2012,BE,10.4,0
CR28,2012,FZ,7.5,0
CR28,2012,GI,36.6,0
CR28,2012,JZ,3.6,0
CR28,2012,KZ,2.9,0
CR28,2012,LZ,1.0,0
CR28,2012,MN,17.2,0
CR28,2012,OPQ,35.7,0
CR28,2012,RSU,3.8,0
CR28,2013,A,3.4,0
CR28,2013,BE,10.6,0
CR28,2013,FZ,7.0,0
CR28,2013,GI,35.8,0
CR28,2013,JZ,3.4,0
CR28,2013,KZ,2.8,0
CR28,2013,LZ,1.0,0
CR28,2013,MN,15.5,0
CR28,2013,OPQ,36.6,0
CR28,2013,RSU,3.7,0
CR28,2014,A,3.4,0
CR28,2014,BE,10.7,0
CR28,2014,FZ,7.1,0
CR28,2014,GI,36.1,0
CR28,2014,JZ,3.5,0
CR28,2014,KZ,2.7,0
CR28,2014,LZ,0.9,0
CR28,2014,MN,16.3,0
CR28,2014,OPQ,35.1,0
CR28,2014,RSU,3.7,0
CR28,2015,A,3.2,0
CR28,2015,BE,11.2,0
CR28,2015,FZ,7.9,0
CR28,2015,GI,38.3,0
CR28,2015,JZ,3.6,0
CR28,2015,KZ,3.5,0
CR28,2015,LZ,0.9,0
CR28,2015,MN,17.7,0
CR28,2015,OPQ,32.6,0
CR28,2015,RSU,3.8,0
CR28,2016,A,3.3,0
CR28,2016,BE,11.0,0
CR28,2016,FZ,8.3,0
CR28,2016,GI,40.6,0
CR28,2016,JZ,4.1,0
CR28,2016,KZ,3.4,0
CR28,2016,LZ,1.0,0
CR28,2016,MN,18.4,0
CR28,2016,OPQ,32.6,0
CR28,2016,RSU,3.4,0
CR28,2017,A,3.4,0
CR28,2017,BE,11.3,0
CR28,2017,FZ,8.3,0
CR28,2017,GI,39.4,0
CR28,2017,JZ,4.3,0
CR28,2017,KZ,3.5,0
CR28,2017,LZ,0.9,0
CR28,2017,MN,21.0,0
CR28,2017,OPQ,34.1,0
CR28,2017,RSU,3.5,0
CR28,2018,A,3.5,0
CR28,2018,BE,11.1,0
CR28,2018,FZ,8.4,0
CR28,2018,GI,40.1,0
CR28,2018,JZ,4.1,0
CR28,2018,KZ,3.3,0
CR28,2018,LZ,1.0,0
CR28,2018,MN,20.8,0
CR28,2018,OPQ,35.1,0
CR28,2018,RSU,3.4,0
CR28,2019,A,3.6,0
CR28,2019,BE,11.0,0
CR28,2019,FZ,8.3,0
CR28,2019,GI,40.2,0
CR28,2019,JZ,4.4,0
CR28,2019,KZ,3.5,0
CR28,2019,LZ,1.1,0
CR28,2019,MN,20.9,0
CR28,2019,OPQ,35.9,0
CR28,2019,RSU,3.6,0
CR28,2020,A,3.6,0
CR28,2020,BE,10.8,0
CR28,2020,FZ,8.3,0
CR28,2020,GI,39.1,0
CR28,2020,JZ,4.7,0
CR28,2020,KZ,3.5,0
CR28,2020,LZ,1.1,0
CR28,2020,MN,19.7,0
CR28,2020,OPQ,36.6,0
CR28,2020,RSU,3.2,0
CR28,2021,A,3.7,0
CR28,2021,BE,10.5,0
CR28,2021,FZ,8.5,0
CR28,2021,GI,39.9,0
CR28,2021,JZ,4.8,0
CR28,2021,KZ,3.4,0
CR28,2021,LZ,1.1,0
CR28,2021,MN,19.4,0
CR28,2021,OPQ,38.2,0
CR28,2021,RSU,3.4,0
CR28,2022,A,3.5,0
CR28,2022,BE,10.8,0
CR28,2022,FZ,9.2,0
CR28,2022,GI,41.6,0
CR28,2022,JZ,4.7,0
CR28,2022,KZ,3.4,0
CR28,2022,LZ,1.1,0
CR28,2022,MN,19.0,0
CR28,2022,OPQ,38.7,0
CR28,2022,RSU,3.5,0
CR28,2023,A,3.4,0
CR28,2023,BE,11.3,0
CR28,2023,FZ,9.6,0
CR28,2023,GI,41.4,0
CR28,2023,JZ,4.4,0
CR28,2023,KZ,3.4,0
CR28,2023,LZ,1.1,0
CR28,2023,MN,19.8,0
CR28,2023,OPQ,39.4,0
CR28,2023,RSU,3.3,0
CR28,2024,A,3.4,0
CR28,2024,BE,11.4,0
CR28,2024,FZ,9.7,0
CR28,2024,GI,41.4,0
CR28,2024,JZ,4.8,0
CR28,2024,KZ,2.1,0
