ID,BedrijfstakkenBranchesSBI2008,RegioS,Perioden,OprichtingenVanVestigingen_1
88907,390500 ,CR36  ,2013JJ00,180.0
88908,390500 ,CR36  ,2014JJ00,200.0
88909,390500 ,CR36  ,2015JJ00,205.0
88910,390500 ,CR36  ,2016JJ00,205.0
88911,390500 ,CR36  ,2017JJ00,210.0
88912,390500 ,CR36  ,2018JJ00,185.0
88913,390500 ,CR36  ,2019JJ00,325.0
88914,390500 ,CR36  ,2020JJ00,290.0
88915,390500 ,CR36  ,2021JJ00,220.0
88916,390500 ,CR36  ,2022JJ00,305.0
88917,390500 ,CR36  ,2023JJ00,335.0
88918,390500 ,CR36  ,2024JJ00,285.0
88919,390500 ,CR36  ,2025JJ00,285.0
88920,390500 ,CR37  ,2007JJ00,90.0
88921,390500 ,CR37  ,2008JJ00,95.0
88922,390500 ,CR37  ,2009JJ00,80.0
88923,390500 ,CR37  ,2010JJ00,80.0
88924,390500 ,CR37  ,2011JJ00,75.0
88925,390500 ,CR37  ,2012JJ00,75.0
88926,390500 ,CR37  ,2013JJ00,60.0
88927,390500 ,CR37  ,2014JJ00,75.0
88928,390500 ,CR37  ,2015JJ00,70.0
88929,390500 ,CR37  ,2016JJ00,80.0
88930,390500 ,CR37  ,2017JJ00,70.0
88931,390500 ,CR37  ,2018JJ00,70.0
88932,390500 ,CR37  ,2019JJ00,70.0
88933,390500 ,CR37  ,2020JJ00,75.0
88934,390500 ,CR37  ,2021JJ00,90.0
88935,390500 ,CR37  ,2022JJ00,100.0
88936,390500 ,CR37  ,2023JJ00,100.0
88937,390500 ,CR37  ,2024JJ00,80.0
88938,390500 ,CR37  ,2025JJ00,70.0
88939,390500 ,CR38  ,2007JJ00,90.0
88940,390500 ,CR38  ,2008JJ00,70.0
88941,390500 ,CR38  ,2009JJ00,60.0
88942,390500 ,CR38  ,2010JJ00,70.0
88943,390500 ,CR38  ,2011JJ00,60.0
88944,390500 ,CR38  ,2012JJ00,60.0
88945,390500 ,CR38  ,2013JJ00,60.0
88946,390500 ,CR38  ,2014JJ00,55.0
88947,390500 ,CR38  ,2015JJ00,60.0
88948,390500 ,CR38  ,2016JJ00,50.0
88949,390500 ,CR38  ,2017JJ00,70.0
88950,390500 ,CR38  ,2018JJ00,50.0
88951,390500 ,CR38  ,2019JJ00,65.0
88952,390500 ,CR38  ,2020JJ00,70.0
88953,390500 ,CR38  ,2021JJ00,75.0
88954,390500 ,CR38  ,2022JJ00,70.0
88955,390500 ,CR38  ,2023JJ00,80.0
88956,390500 ,CR38  ,2024JJ00,80.0
88957,390500 ,CR38  ,2025JJ00,65.0
88958,390500 ,CR39  ,2007JJ00,265.0
88959,390500 ,CR39  ,2008JJ00,230.0
88960,390500 ,CR39  ,2009JJ00,200.0
88961,390500 ,CR39  ,2010JJ00,190.0
88962,390500 ,CR39  ,2011JJ00,210.0
88963,390500 ,CR39  ,2012JJ00,185.0
88964,390500 ,CR39  ,2013JJ00,165.0
88965,390500 ,CR39  ,2014JJ00,160.0
88966,390500 ,CR39  ,2015JJ00,175.0
88967,390500 ,CR39  ,2016JJ00,195.0
88968,390500 ,CR39  ,2017JJ00,165.0
88969,390500 ,CR39  ,2018JJ00,180.0
88970,390500 ,CR39  ,2019JJ00,230.0
88971,390500 ,CR39  ,2020JJ00,220.0
88972,390500 ,CR39  ,2021JJ00,220.0
88973,390500 ,CR39  ,2022JJ00,280.0
88974,390500 ,CR39  ,2023JJ00,230.0
88975,390500 ,CR39  ,2024JJ00,260.0
88976,390500 ,CR39  ,2025JJ00,225.0
88977,390500 ,CR40  ,2007JJ00,125.0
88978,390500 ,CR40  ,2008JJ00,105.0
88979,390500 ,CR40  ,2009JJ00,110.0
88980,390500 ,CR40  ,2010JJ00,110.0
88981,390500 ,CR40  ,2011JJ00,130.0
88982,390500 ,CR40  ,2012JJ00,115.0
88983,390500 ,CR40  ,2013JJ00,120.0
88984,390500 ,CR40  ,2014JJ00,125.0
88985,390500 ,CR40  ,2015JJ00,115.0
88986,390500 ,CR40  ,2016JJ00,140.0
88987,390500 ,CR40  ,2017JJ00,125.0
88988,390500 ,CR40  ,2018JJ00,145.0
88989,390500 ,CR40  ,2019JJ00,190.0
88990,390500 ,CR40  ,2020JJ00,200.0
88991,390500 ,CR40  ,2021JJ00,185.0
88992,390500 ,CR40  ,2022JJ00,240.0
88993,390500 ,CR40  ,2023JJ00,250.0
88994,390500 ,CR40  ,2024JJ00,225.0
88995,390500 ,CR40  ,2025JJ00,195.0
88996,390500 ,CR98  ,2007JJ00,
88997,390500 ,CR98  ,2008JJ00,
88998,390500 ,CR98  ,2009JJ00,
88999,390500 ,CR98  ,2010JJ00,
89000,390500 ,CR98  ,2011JJ00,
89001,390500 ,CR98  ,2012JJ00,
89002,390500 ,CR98  ,2013JJ00,
89003,390500 ,CR98  ,2014JJ00,
89004,390500 ,CR98  ,2015JJ00,
89005,390500 ,CR98  ,2016JJ00,
89006,390500 ,CR98  ,2017JJ00,
89007,390500 ,CR98  ,2018JJ00,
89008,390500 ,CR98  ,2019JJ00,
89009,390500 ,CR98  ,2020JJ00,
89010,390500 ,CR98  ,2021JJ00,
89011,390500 ,CR98  ,2022JJ00,
89012,390500 ,CR98  ,2023JJ00,
89013,390500 ,CR98  ,2024JJ00,
89014,390500 ,CR98  ,2025JJ00,
89015,390500 ,CR99  ,2007JJ00,0.0
89016,390500 ,CR99  ,2008JJ00,0.0
89017,390500 ,CR99  ,2009JJ00,5.0
89018,390500 ,CR99  ,2010JJ00,5.0
89019,390500 ,CR99  ,2011JJ00,0.0
89020,390500 ,CR99  ,2012JJ00,0.0
89021,390500 ,CR99  ,2013JJ00,0.0
89022,390500 ,CR99  ,2014JJ00,5.0
89023,390500 ,CR99  ,2015JJ00,5.0
89024,390500 ,CR99  ,2016JJ00,0.0
89025,390500 ,CR99  ,2017JJ00,0.0
89026,390500 ,CR99  ,2018JJ00,10.0
89027,390500 ,CR99  ,2019JJ00,0.0
89028,390500 ,CR99  ,2020JJ00,0.0
89029,390500 ,CR99  ,2021JJ00,5.0
89030,390500 ,CR99  ,2022JJ00,5.0
89031,390500 ,CR99  ,2023JJ00,0.0
89032,390500 ,CR99  ,2024JJ00,0.0
89033,390500 ,CR99  ,2025JJ00,0.0
89490,391600 ,CR01  ,2007JJ00,65.0
89491,391600 ,CR01  ,2008JJ00,50.0
89492,391600 ,CR01  ,2009JJ00,40.0
89493,391600 ,CR01  ,2010JJ00,45.0
89494,391600 ,CR01  ,2011JJ00,45.0
89495,391600 ,CR01  ,2012JJ00,30.0
89496,391600 ,CR01  ,2013JJ00,35.0
89497,391600 ,CR01  ,2014JJ00,40.0
89498,391600 ,CR01  ,2015JJ00,30.0
89499,391600 ,CR01  ,2016JJ00,35.0
89500,391600 ,CR01  ,2017JJ00,20.0
89501,391600 ,CR01  ,2018JJ00,25.0
89502,391600 ,CR01  ,2019JJ00,50.0
89503,391600 ,CR01  ,2020JJ00,40.0
89504,391600 ,CR01  ,2021JJ00,30.0
89505,391600 ,CR01  ,2022JJ00,25.0
89506,391600 ,CR01  ,2023JJ00,25.0
89507,391600 ,CR01  ,2024JJ00,30.0
89508,391600 ,CR01  ,2025JJ00,35.0
89509,391600 ,CR02  ,2007JJ00,20.0
89510,391600 ,CR02  ,2008JJ00,10.0
89511,391600 ,CR02  ,2009JJ00,15.0
89512,391600 ,CR02  ,2010JJ00,10.0
89513,391600 ,CR02  ,2011JJ00,5.0
89514,391600 ,CR02  ,2012JJ00,20.0
89515,391600 ,CR02  ,2013JJ00,10.0
89516,391600 ,CR02  ,2014JJ00,5.0
89517,391600 ,CR02  ,2015JJ00,5.0
89518,391600 ,CR02  ,2016JJ00,10.0
89519,391600 ,CR02  ,2017JJ00,5.0
89520,391600 ,CR02  ,2018JJ00,5.0
89521,391600 ,CR02  ,2019JJ00,5.0
89522,391600 ,CR02  ,2020JJ00,5.0
89523,391600 ,CR02  ,2021JJ00,5.0
89524,391600 ,CR02  ,2022JJ00,10.0
89525,391600 ,CR02  ,2023JJ00,10.0
89526,391600 ,CR02  ,2024JJ00,10.0
89527,391600 ,CR02  ,2025JJ00,10.0
89528,391600 ,CR03  ,2007JJ00,285.0
89529,391600 ,CR03  ,2008JJ00,270.0
89530,391600 ,CR03  ,2009JJ00,315.0
89531,391600 ,CR03  ,2010JJ00,235.0
89532,391600 ,CR03  ,2011JJ00,285.0
89533,391600 ,CR03  ,2012JJ00,315.0
89534,391600 ,CR03  ,2013JJ00,260.0
89535,391600 ,CR03  ,2014JJ00,285.0
89536,391600 ,CR03  ,2015JJ00,290.0
89537,391600 ,CR03  ,2016JJ00,265.0
89538,391600 ,CR03  ,2017JJ00,280.0
89539,391600 ,CR03  ,2018JJ00,250.0
89540,391600 ,CR03  ,2019JJ00,270.0
89541,391600 ,CR03  ,2020JJ00,295.0
89542,391600 ,CR03  ,2021JJ00,285.0
89543,391600 ,CR03  ,2022JJ00,310.0
89544,391600 ,CR03  ,2023JJ00,290.0
89545,391600 ,CR03  ,2024JJ00,260.0
89546,391600 ,CR03  ,2025JJ00,270.0
89547,391600 ,CR04  ,2007JJ00,120.0
89548,391600 ,CR04  ,2008JJ00,130.0
89549,391600 ,CR04  ,2009JJ00,155.0
89550,391600 ,CR04  ,2010JJ00,150.0
89551,391600 ,CR04  ,2011JJ00,150.0
89552,391600 ,CR04  ,2012JJ00,150.0
89553,391600 ,CR04  ,2013JJ00,140.0
89554,391600 ,CR04  ,2014JJ00,150.0
89555,391600 ,CR04  ,2015JJ00,105.0
89556,391600 ,CR04  ,2016JJ00,125.0
89557,391600 ,CR04  ,2017JJ00,110.0
89558,391600 ,CR04  ,2018JJ00,100.0
89559,391600 ,CR04  ,2019JJ00,120.0
89560,391600 ,CR04  ,2020JJ00,130.0
89561,391600 ,CR04  ,2021JJ00,140.0
89562,391600 ,CR04  ,2022JJ00,140.0
89563,391600 ,CR04  ,2023JJ00,105.0
89564,391600 ,CR04  ,2024JJ00,115.0
89565,391600 ,CR04  ,2025JJ00,125.0
89566,391600 ,CR05  ,2007JJ00,35.0
89567,391600 ,CR05  ,2008JJ00,30.0
89568,391600 ,CR05  ,2009JJ00,40.0
89569,391600 ,CR05  ,2010JJ00,30.0
89570,391600 ,CR05  ,2011JJ00,45.0
89571,391600 ,CR05  ,2012JJ00,35.0
89572,391600 ,CR05  ,2013JJ00,40.0
89573,391600 ,CR05  ,2014JJ00,35.0
89574,391600 ,CR05  ,2015JJ00,45.0
89575,391600 ,CR05  ,2016JJ00,55.0
89576,391600 ,CR05  ,2017JJ00,45.0
89577,391600 ,CR05  ,2018JJ00,45.0
89578,391600 ,CR05  ,2019JJ00,45.0
89579,391600 ,CR05  ,2020JJ00,45.0
89580,391600 ,CR05  ,2021JJ00,55.0
89581,391600 ,CR05  ,2022JJ00,35.0
89582,391600 ,CR05  ,2023JJ00,45.0
89583,391600 ,CR05  ,2024JJ00,35.0
89584,391600 ,CR05  ,2025JJ00,50.0
89585,391600 ,CR06  ,2007JJ00,70.0
89586,391600 ,CR06  ,2008JJ00,70.0
89587,391600 ,CR06  ,2009JJ00,80.0
89588,391600 ,CR06  ,2010JJ00,60.0
89589,391600 ,CR06  ,2011JJ00,75.0
89590,391600 ,CR06  ,2012JJ00,55.0
89591,391600 ,CR06  ,2013JJ00,80.0
89592,391600 ,CR06  ,2014JJ00,70.0
89593,391600 ,CR06  ,2015JJ00,70.0
89594,391600 ,CR06  ,2016JJ00,65.0
89595,391600 ,CR06  ,2017JJ00,65.0
89596,391600 ,CR06  ,2018JJ00,50.0
89597,391600 ,CR06  ,2019JJ00,55.0
89598,391600 ,CR06  ,2020JJ00,55.0
89599,391600 ,CR06  ,2021JJ00,75.0
89600,391600 ,CR06  ,2022JJ00,60.0
89601,391600 ,CR06  ,2023JJ00,65.0
89602,391600 ,CR06  ,2024JJ00,65.0
89603,391600 ,CR06  ,2025JJ00,55.0
89604,391600 ,CR07  ,2007JJ00,105.0
89605,391600 ,CR07  ,2008JJ00,80.0
89606,391600 ,CR07  ,2009JJ00,80.0
89607,391600 ,CR07  ,2010JJ00,60.0
89608,391600 ,CR07  ,2011JJ00,90.0
89609,391600 ,CR07  ,2012JJ00,65.0
89610,391600 ,CR07  ,2013JJ00,50.0
89611,391600 ,CR07  ,2014JJ00,80.0
89612,391600 ,CR07  ,2015JJ00,75.0
89613,391600 ,CR07  ,2016JJ00,70.0
89614,391600 ,CR07  ,2017JJ00,65.0
89615,391600 ,CR07  ,2018JJ00,55.0
89616,391600 ,CR07  ,2019JJ00,70.0
89617,391600 ,CR07  ,2020JJ00,60.0
89618,391600 ,CR07  ,2021JJ00,70.0
89619,391600 ,CR07  ,2022JJ00,60.0
89620,391600 ,CR07  ,2023JJ00,75.0
89621,391600 ,CR07  ,2024JJ00,80.0
89622,391600 ,CR07  ,2025JJ00,70.0
89623,391600 ,CR08  ,2007JJ00,70.0
89624,391600 ,CR08  ,2008JJ00,55.0
89625,391600 ,CR08  ,2009JJ00,55.0
89626,391600 ,CR08  ,2010JJ00,60.0
89627,391600 ,CR08  ,2011JJ00,50.0
89628,391600 ,CR08  ,2012JJ00,60.0
89629,391600 ,CR08  ,2013JJ00,60.0
89630,391600 ,CR08  ,2014JJ00,45.0
89631,391600 ,CR08  ,2015JJ00,35.0
89632,391600 ,CR08  ,2016JJ00,45.0
89633,391600 ,CR08  ,2017JJ00,30.0
89634,391600 ,CR08  ,2018JJ00,40.0
89635,391600 ,CR08  ,2019JJ00,55.0
89636,391600 ,CR08  ,2020JJ00,45.0
89637,391600 ,CR08  ,2021JJ00,55.0
89638,391600 ,CR08  ,2022JJ00,45.0
89639,391600 ,CR08  ,2023JJ00,55.0
89640,391600 ,CR08  ,2024JJ00,50.0
89641,391600 ,CR08  ,2025JJ00,60.0
89642,391600 ,CR09  ,2007JJ00,60.0
89643,391600 ,CR09  ,2008JJ00,55.0
89644,391600 ,CR09  ,2009JJ00,40.0
89645,391600 ,CR09  ,2010JJ00,45.0
89646,391600 ,CR09  ,2011JJ00,40.0
89647,391600 ,CR09  ,2012JJ00,40.0
89648,391600 ,CR09  ,2013JJ00,40.0
89649,391600 ,CR09  ,2014JJ00,40.0
89650,391600 ,CR09  ,2015JJ00,30.0
89651,391600 ,CR09  ,2016JJ00,45.0
89652,391600 ,CR09  ,2017JJ00,40.0
89653,391600 ,CR09  ,2018JJ00,50.0
89654,391600 ,CR09  ,2019JJ00,55.0
89655,391600 ,CR09  ,2020JJ00,50.0
89656,391600 ,CR09  ,2021JJ00,65.0
89657,391600 ,CR09  ,2022JJ00,55.0
89658,391600 ,CR09  ,2023JJ00,45.0
89659,391600 ,CR09  ,2024JJ00,35.0
89660,391600 ,CR09  ,2025JJ00,35.0
89661,391600 ,CR10  ,2007JJ00,150.0
89662,391600 ,CR10  ,2008JJ00,145.0
89663,391600 ,CR10  ,2009JJ00,160.0
89664,391600 ,CR10  ,2010JJ00,125.0
89665,391600 ,CR10  ,2011JJ00,160.0
89666,391600 ,CR10  ,2012JJ00,170.0
89667,391600 ,CR10  ,2013JJ00,150.0
89668,391600 ,CR10  ,2014JJ00,160.0
89669,391600 ,CR10  ,2015JJ00,115.0
89670,391600 ,CR10  ,2016JJ00,135.0
89671,391600 ,CR10  ,2017JJ00,165.0
89672,391600 ,CR10  ,2018JJ00,170.0
89673,391600 ,CR10  ,2019JJ00,170.0
89674,391600 ,CR10  ,2020JJ00,185.0
89675,391600 ,CR10  ,2021JJ00,195.0
89676,391600 ,CR10  ,2022JJ00,185.0
89677,391600 ,CR10  ,2023JJ00,185.0
89678,391600 ,CR10  ,2024JJ00,165.0
89679,391600 ,CR10  ,2025JJ00,180.0
89680,391600 ,CR11  ,2007JJ00,90.0
89681,391600 ,CR11  ,2008JJ00,80.0
89682,391600 ,CR11  ,2009JJ00,70.0
89683,391600 ,CR11  ,2010JJ00,60.0
89684,391600 ,CR11  ,2011JJ00,80.0
89685,391600 ,CR11  ,2012JJ00,65.0
89686,391600 ,CR11  ,2013JJ00,75.0
89687,391600 ,CR11  ,2014JJ00,65.0
89688,391600 ,CR11  ,2015JJ00,65.0
89689,391600 ,CR11  ,2016JJ00,60.0
89690,391600 ,CR11  ,2017JJ00,60.0
89691,391600 ,CR11  ,2018JJ00,75.0
89692,391600 ,CR11  ,2019JJ00,70.0
89693,391600 ,CR11  ,2020JJ00,85.0
89694,391600 ,CR11  ,2021JJ00,105.0
89695,391600 ,CR11  ,2022JJ00,85.0
89696,391600 ,CR11  ,2023JJ00,100.0
89697,391600 ,CR11  ,2024JJ00,75.0
89698,391600 ,CR11  ,2025JJ00,80.0
89699,391600 ,CR12  ,2007JJ00,355.0
89700,391600 ,CR12  ,2008JJ00,305.0
89701,391600 ,CR12  ,2009JJ00,265.0
89702,391600 ,CR12  ,2010JJ00,250.0
89703,391600 ,CR12  ,2011JJ00,300.0
89704,391600 ,CR12  ,2012JJ00,275.0
89705,391600 ,CR12  ,2013JJ00,290.0
89706,391600 ,CR12  ,2014JJ00,280.0
89707,391600 ,CR12  ,2015JJ00,260.0
89708,391600 ,CR12  ,2016JJ00,255.0
89709,391600 ,CR12  ,2017JJ00,245.0
89710,391600 ,CR12  ,2018JJ00,270.0
89711,391600 ,CR12  ,2019JJ00,265.0
89712,391600 ,CR12  ,2020JJ00,295.0
89713,391600 ,CR12  ,2021JJ00,350.0
89714,391600 ,CR12  ,2022JJ00,290.0
89715,391600 ,CR12  ,2023JJ00,340.0
89716,391600 ,CR12  ,2024JJ00,280.0
89717,391600 ,CR12  ,2025JJ00,315.0
89718,391600 ,CR13  ,2007JJ00,310.0
89719,391600 ,CR13  ,2008JJ00,335.0
89720,391600 ,CR13  ,2009JJ00,295.0
89721,391600 ,CR13  ,2010JJ00,280.0
89722,391600 ,CR13  ,2011JJ00,330.0
89723,391600 ,CR13  ,2012JJ00,295.0
89724,391600 ,CR13  ,2013JJ00,305.0
89725,391600 ,CR13  ,2014JJ00,270.0
89726,391600 ,CR13  ,2015JJ00,275.0
89727,391600 ,CR13  ,2016JJ00,320.0
89728,391600 ,CR13  ,2017JJ00,275.0
89729,391600 ,CR13  ,2018JJ00,330.0
89730,391600 ,CR13  ,2019JJ00,330.0
89731,391600 ,CR13  ,2020JJ00,365.0
89732,391600 ,CR13  ,2021JJ00,355.0
89733,391600 ,CR13  ,2022JJ00,375.0
89734,391600 ,CR13  ,2023JJ00,440.0
89735,391600 ,CR13  ,2024JJ00,380.0
89736,391600 ,CR13  ,2025JJ00,360.0
89737,391600 ,CR14  ,2007JJ00,125.0
89738,391600 ,CR14  ,2008JJ00,130.0
89739,391600 ,CR14  ,2009JJ00,135.0
89740,391600 ,CR14  ,2010JJ00,115.0
89741,391600 ,CR14  ,2011JJ00,140.0
89742,391600 ,CR14  ,2012JJ00,140.0
89743,391600 ,CR14  ,2013JJ00,130.0
89744,391600 ,CR14  ,2014JJ00,160.0
89745,391600 ,CR14  ,2015JJ00,115.0
89746,391600 ,CR14  ,2016JJ00,125.0
89747,391600 ,CR14  ,2017JJ00,115.0
89748,391600 ,CR14  ,2018JJ00,130.0
89749,391600 ,CR14  ,2019JJ00,120.0
89750,391600 ,CR14  ,2020JJ00,175.0
89751,391600 ,CR14  ,2021JJ00,165.0
89752,391600 ,CR14  ,2022JJ00,145.0
89753,391600 ,CR14  ,2023JJ00,150.0
89754,391600 ,CR14  ,2024JJ00,140.0
89755,391600 ,CR14  ,2025JJ00,150.0
89756,391600 ,CR15  ,2007JJ00,425.0
89757,391600 ,CR15  ,2008JJ00,375.0
89758,391600 ,CR15  ,2009JJ00,400.0
89759,391600 ,CR15  ,2010JJ00,395.0
89760,391600 ,CR15  ,2011JJ00,410.0
89761,391600 ,CR15  ,2012JJ00,410.0
89762,391600 ,CR15  ,2013JJ00,420.0
89763,391600 ,CR15  ,2014JJ00,375.0
89764,391600 ,CR15  ,2015JJ00,350.0
89765,391600 ,CR15  ,2016JJ00,420.0
89766,391600 ,CR15  ,2017JJ00,405.0
89767,391600 ,CR15  ,2018JJ00,395.0
89768,391600 ,CR15  ,2019JJ00,465.0
89769,391600 ,CR15  ,2020JJ00,405.0
89770,391600 ,CR15  ,2021JJ00,440.0
89771,391600 ,CR15  ,2022JJ00,455.0
89772,391600 ,CR15  ,2023JJ00,500.0
89773,391600 ,CR15  ,2024JJ00,430.0
89774,391600 ,CR15  ,2025JJ00,450.0
89775,391600 ,CR16  ,2007JJ00,120.0
89776,391600 ,CR16  ,2008JJ00,115.0
89777,391600 ,CR16  ,2009JJ00,105.0
89778,391600 ,CR16  ,2010JJ00,90.0
89779,391600 ,CR16  ,2011JJ00,100.0
89780,391600 ,CR16  ,2012JJ00,100.0
89781,391600 ,CR16  ,2013JJ00,95.0
89782,391600 ,CR16  ,2014JJ00,95.0
89783,391600 ,CR16  ,2015JJ00,95.0
89784,391600 ,CR16  ,2016JJ00,80.0
89785,391600 ,CR16  ,2017JJ00,95.0
89786,391600 ,CR16  ,2018JJ00,80.0
89787,391600 ,CR16  ,2019JJ00,80.0
89788,391600 ,CR16  ,2020JJ00,105.0
89789,391600 ,CR16  ,2021JJ00,115.0
89790,391600 ,CR16  ,2022JJ00,120.0
89791,391600 ,CR16  ,2023JJ00,120.0
89792,391600 ,CR16  ,2024JJ00,115.0
89793,391600 ,CR16  ,2025JJ00,120.0
89794,391600 ,CR17  ,2007JJ00,1170.0
89795,391600 ,CR17  ,2008JJ00,1000.0
89796,391600 ,CR17  ,2009JJ00,1015.0
89797,391600 ,CR17  ,2010JJ00,980.0
89798,391600 ,CR17  ,2011JJ00,1040.0
89799,391600 ,CR17  ,2012JJ00,1030.0
89800,391600 ,CR17  ,2013JJ00,1010.0
89801,391600 ,CR17  ,2014JJ00,1010.0
89802,391600 ,CR17  ,2015JJ00,1100.0
89803,391600 ,CR17  ,2016JJ00,1070.0
89804,391600 ,CR17  ,2017JJ00,1115.0
89805,391600 ,CR17  ,2018JJ00,1160.0
89806,391600 ,CR17  ,2019JJ00,1295.0
89807,391600 ,CR17  ,2020JJ00,1225.0
89808,391600 ,CR17  ,2021JJ00,1400.0
89809,391600 ,CR17  ,2022JJ00,1340.0
89810,391600 ,CR17  ,2023JJ00,1510.0
89811,391600 ,CR17  ,2024JJ00,1330.0
89812,391600 ,CR17  ,2025JJ00,1345.0
89813,391600 ,CR18  ,2007JJ00,180.0
89814,391600 ,CR18  ,2008JJ00,155.0
89815,391600 ,CR18  ,2009JJ00,160.0
89816,391600 ,CR18  ,2010JJ00,125.0
89817,391600 ,CR18  ,2011JJ00,150.0
89818,391600 ,CR18  ,2012JJ00,145.0
89819,391600 ,CR18  ,2013JJ00,145.0
89820,391600 ,CR18  ,2014JJ00,140.0
89821,391600 ,CR18  ,2015JJ00,130.0
89822,391600 ,CR18  ,2016JJ00,115.0
89823,391600 ,CR18  ,2017JJ00,140.0
89824,391600 ,CR18  ,2018JJ00,120.0
89825,391600 ,CR18  ,2019JJ00,170.0
89826,391600 ,CR18  ,2020JJ00,160.0
89827,391600 ,CR18  ,2021JJ00,150.0
89828,391600 ,CR18  ,2022JJ00,170.0
89829,391600 ,CR18  ,2023JJ00,165.0
89830,391600 ,CR18  ,2024JJ00,170.0
89831,391600 ,CR18  ,2025JJ00,180.0
89832,391600 ,CR19  ,2007JJ00,150.0
89833,391600 ,CR19  ,2008JJ00,140.0
89834,391600 ,CR19  ,2009JJ00,120.0
89835,391600 ,CR19  ,2010JJ00,105.0
89836,391600 ,CR19  ,2011JJ00,155.0
89837,391600 ,CR19  ,2012JJ00,145.0
89838,391600 ,CR19  ,2013JJ00,140.0
89839,391600 ,CR19  ,2014JJ00,130.0
89840,391600 ,CR19  ,2015JJ00,125.0
89841,391600 ,CR19  ,2016JJ00,120.0
89842,391600 ,CR19  ,2017JJ00,120.0
89843,391600 ,CR19  ,2018JJ00,140.0
89844,391600 ,CR19  ,2019JJ00,155.0
89845,391600 ,CR19  ,2020JJ00,150.0
89846,391600 ,CR19  ,2021JJ00,175.0
89847,391600 ,CR19  ,2022JJ00,140.0
89848,391600 ,CR19  ,2023JJ00,180.0
89849,391600 ,CR19  ,2024JJ00,165.0
89850,391600 ,CR19  ,2025JJ00,180.0
89851,391600 ,CR20  ,2007JJ00,95.0
89852,391600 ,CR20  ,2008JJ00,110.0
89853,391600 ,CR20  ,2009JJ00,90.0
89854,391600 ,CR20  ,2010JJ00,80.0
89855,391600 ,CR20  ,2011JJ00,95.0
89856,391600 ,CR20  ,2012JJ00,85.0
89857,391600 ,CR20  ,2013JJ00,105.0
89858,391600 ,CR20  ,2014JJ00,70.0
89859,391600 ,CR20  ,2015JJ00,90.0
89860,391600 ,CR20  ,2016JJ00,85.0
89861,391600 ,CR20  ,2017JJ00,70.0
89862,391600 ,CR20  ,2018JJ00,95.0
89863,391600 ,CR20  ,2019JJ00,110.0
89864,391600 ,CR20  ,2020JJ00,95.0
89865,391600 ,CR20  ,2021JJ00,100.0
89866,391600 ,CR20  ,2022JJ00,105.0
89867,391600 ,CR20  ,2023JJ00,100.0
89868,391600 ,CR20  ,2024JJ00,90.0
89869,391600 ,CR20  ,2025JJ00,95.0
89870,391600 ,CR21  ,2007JJ00,175.0
89871,391600 ,CR21  ,2008JJ00,155.0
89872,391600 ,CR21  ,2009JJ00,165.0
89873,391600 ,CR21  ,2010JJ00,160.0
89874,391600 ,CR21  ,2011JJ00,185.0
89875,391600 ,CR21  ,2012JJ00,175.0
89876,391600 ,CR21  ,2013JJ00,135.0
89877,391600 ,CR21  ,2014JJ00,185.0
89878,391600 ,CR21  ,2015JJ00,205.0
89879,391600 ,CR21  ,2016JJ00,185.0
89880,391600 ,CR21  ,2017JJ00,190.0
89881,391600 ,CR21  ,2018JJ00,225.0
89882,391600 ,CR21  ,2019JJ00,240.0
89883,391600 ,CR21  ,2020JJ00,190.0
89884,391600 ,CR21  ,2021JJ00,245.0
89885,391600 ,CR21  ,2022JJ00,255.0
89886,391600 ,CR21  ,2023JJ00,260.0
89887,391600 ,CR21  ,2024JJ00,275.0
89888,391600 ,CR21  ,2025JJ00,290.0
89889,391600 ,CR22  ,2007JJ00,85.0
89890,391600 ,CR22  ,2008JJ00,90.0
89891,391600 ,CR22  ,2009JJ00,80.0
89892,391600 ,CR22  ,2010JJ00,95.0
89893,391600 ,CR22  ,2011JJ00,95.0
89894,391600 ,CR22  ,2012JJ00,75.0
89895,391600 ,CR22  ,2013JJ00,100.0
89896,391600 ,CR22  ,2014JJ00,95.0
89897,391600 ,CR22  ,2015JJ00,65.0
89898,391600 ,CR22  ,2016JJ00,85.0
89899,391600 ,CR22  ,2017JJ00,90.0
89900,391600 ,CR22  ,2018JJ00,95.0
89901,391600 ,CR22  ,2019JJ00,95.0
89902,391600 ,CR22  ,2020JJ00,120.0
89903,391600 ,CR22  ,2021JJ00,130.0
89904,391600 ,CR22  ,2022JJ00,140.0
89905,391600 ,CR22  ,2023JJ00,150.0
89906,391600 ,CR22  ,2024JJ00,105.0
89907,391600 ,CR22  ,2025JJ00,145.0
89908,391600 ,CR23  ,2007JJ00,1490.0
89909,391600 ,CR23  ,2008JJ00,1500.0
89910,391600 ,CR23  ,2009JJ00,1630.0
89911,391600 ,CR23  ,2010JJ00,1390.0
89912,391600 ,CR23  ,2011JJ00,1530.0
89913,391600 ,CR23  ,2012JJ00,1485.0
89914,391600 ,CR23  ,2013JJ00,1530.0
89915,391600 ,CR23  ,2014JJ00,1590.0
89916,391600 ,CR23  ,2015JJ00,1735.0
89917,391600 ,CR23  ,2016JJ00,1870.0
89918,391600 ,CR23  ,2017JJ00,1845.0
89919,391600 ,CR23  ,2018JJ00,2005.0
89920,391600 ,CR23  ,2019JJ00,2245.0
89921,391600 ,CR23  ,2020JJ00,2145.0
