ID,BedrijfstakkenBranchesSBI2008,RegioS,Perioden,BanenVanWerknemersInDecember_1
51307,346600 ,CR10  ,2017JJ00,
51308,346600 ,CR10  ,2018JJ00,
51309,346600 ,CR10  ,2019JJ00,
51310,346600 ,CR10  ,2020JJ00,
51311,346600 ,CR10  ,2021JJ00,
51312,346600 ,CR10  ,2022JJ00,
51313,346600 ,CR10  ,2023JJ00,
51314,346600 ,CR10  ,2024JJ00,1.6
51315,346600 ,CR11  ,2010JJ00,
51316,346600 ,CR11  ,2011JJ00,
51317,346600 ,CR11  ,2012JJ00,
51318,346600 ,CR11  ,2013JJ00,
51319,346600 ,CR11  ,2014JJ00,
51320,346600 ,CR11  ,2015JJ00,
51321,346600 ,CR11  ,2016JJ00,
51322,346600 ,CR11  ,2017JJ00,
51323,346600 ,CR11  ,2018JJ00,
51324,346600 ,CR11  ,2019JJ00,
51325,346600 ,CR11  ,2020JJ00,
51326,346600 ,CR11  ,2021JJ00,
51327,346600 ,CR11  ,2022JJ00,
51328,346600 ,CR11  ,2023JJ00,
51329,346600 ,CR11  ,2024JJ00,
51330,346600 ,CR12  ,2010JJ00,
51331,346600 ,CR12  ,2011JJ00,0.5
51332,346600 ,CR12  ,2012JJ00,0.5
51333,346600 ,CR12  ,2013JJ00,
51334,346600 ,CR12  ,2014JJ00,
51335,346600 ,CR12  ,2015JJ00,0.5
51336,346600 ,CR12  ,2016JJ00,0.5
51337,346600 ,CR12  ,2017JJ00,
51338,346600 ,CR12  ,2018JJ00,0.5
51339,346600 ,CR12  ,2019JJ00,
51340,346600 ,CR12  ,2020JJ00,
51341,346600 ,CR12  ,2021JJ00,
51342,346600 ,CR12  ,2022JJ00,
51343,346600 ,CR12  ,2023JJ00,
51344,346600 ,CR12  ,2024JJ00,
51345,346600 ,CR13  ,2010JJ00,0.5
51346,346600 ,CR13  ,2011JJ00,0.4
51347,346600 ,CR13  ,2012JJ00,0.4
51348,346600 ,CR13  ,2013JJ00,0.4
51349,346600 ,CR13  ,2014JJ00,
51350,346600 ,CR13  ,2015JJ00,
51351,346600 ,CR13  ,2016JJ00,
51352,346600 ,CR13  ,2017JJ00,
51353,346600 ,CR13  ,2018JJ00,
51354,346600 ,CR13  ,2019JJ00,
51355,346600 ,CR13  ,2020JJ00,
51356,346600 ,CR13  ,2021JJ00,
51357,346600 ,CR13  ,2022JJ00,
51358,346600 ,CR13  ,2023JJ00,
51359,346600 ,CR13  ,2024JJ00,0.6
51360,346600 ,CR14  ,2010JJ00,
51361,346600 ,CR14  ,2011JJ00,
51362,346600 ,CR14  ,2012JJ00,
51363,346600 ,CR14  ,2013JJ00,
51364,346600 ,CR14  ,2014JJ00,
51365,346600 ,CR14  ,2015JJ00,
51366,346600 ,CR14  ,2016JJ00,
51367,346600 ,CR14  ,2017JJ00,
51368,346600 ,CR14  ,2018JJ00,
51369,346600 ,CR14  ,2019JJ00,
51370,346600 ,CR14  ,2020JJ00,
51371,346600 ,CR14  ,2021JJ00,
51372,346600 ,CR14  ,2022JJ00,
51373,346600 ,CR14  ,2023JJ00,
51374,346600 ,CR14  ,2024JJ00,
51375,346600 ,CR15  ,2010JJ00,2.1
51376,346600 ,CR15  ,2011JJ00,3.3
51377,346600 ,CR15  ,2012JJ00,2.9
51378,346600 ,CR15  ,2013JJ00,2.8
51379,346600 ,CR15  ,2014JJ00,
51380,346600 ,CR15  ,2015JJ00,
51381,346600 ,CR15  ,2016JJ00,
51382,346600 ,CR15  ,2017JJ00,
51383,346600 ,CR15  ,2018JJ00,
51384,346600 ,CR15  ,2019JJ00,3.2
51385,346600 ,CR15  ,2020JJ00,3.5
51386,346600 ,CR15  ,2021JJ00,3.7
51387,346600 ,CR15  ,2022JJ00,4.5
51388,346600 ,CR15  ,2023JJ00,4.9
51389,346600 ,CR15  ,2024JJ00,5.6
51390,346600 ,CR16  ,2010JJ00,
51391,346600 ,CR16  ,2011JJ00,
51392,346600 ,CR16  ,2012JJ00,
51393,346600 ,CR16  ,2013JJ00,
51394,346600 ,CR16  ,2014JJ00,
51395,346600 ,CR16  ,2015JJ00,
51396,346600 ,CR16  ,2016JJ00,
51397,346600 ,CR16  ,2017JJ00,
51398,346600 ,CR16  ,2018JJ00,
51399,346600 ,CR16  ,2019JJ00,
51400,346600 ,CR16  ,2020JJ00,
51401,346600 ,CR16  ,2021JJ00,
51402,346600 ,CR16  ,2022JJ00,
51403,346600 ,CR16  ,2023JJ00,
51404,346600 ,CR16  ,2024JJ00,
51405,346600 ,CR17  ,2010JJ00,0.4
51406,346600 ,CR17  ,2011JJ00,0.4
51407,346600 ,CR17  ,2012JJ00,
51408,346600 ,CR17  ,2013JJ00,
51409,346600 ,CR17  ,2014JJ00,
51410,346600 ,CR17  ,2015JJ00,
51411,346600 ,CR17  ,2016JJ00,
51412,346600 ,CR17  ,2017JJ00,
51413,346600 ,CR17  ,2018JJ00,
51414,346600 ,CR17  ,2019JJ00,
51415,346600 ,CR17  ,2020JJ00,
51416,346600 ,CR17  ,2021JJ00,
51417,346600 ,CR17  ,2022JJ00,
51418,346600 ,CR17  ,2023JJ00,
51419,346600 ,CR17  ,2024JJ00,1.9
51420,346600 ,CR18  ,2010JJ00,0.1
51421,346600 ,CR18  ,2011JJ00,0.1
51422,346600 ,CR18  ,2012JJ00,0.1
51423,346600 ,CR18  ,2013JJ00,0.1
51424,346600 ,CR18  ,2014JJ00,
51425,346600 ,CR18  ,2015JJ00,
51426,346600 ,CR18  ,2016JJ00,
51427,346600 ,CR18  ,2017JJ00,
51428,346600 ,CR18  ,2018JJ00,
51429,346600 ,CR18  ,2019JJ00,0.1
51430,346600 ,CR18  ,2020JJ00,0.1
51431,346600 ,CR18  ,2021JJ00,0.2
51432,346600 ,CR18  ,2022JJ00,0.2
51433,346600 ,CR18  ,2023JJ00,0.2
51434,346600 ,CR18  ,2024JJ00,0.2
51435,346600 ,CR19  ,2010JJ00,0.6
51436,346600 ,CR19  ,2011JJ00,
51437,346600 ,CR19  ,2012JJ00,
51438,346600 ,CR19  ,2013JJ00,
51439,346600 ,CR19  ,2014JJ00,
51440,346600 ,CR19  ,2015JJ00,
51441,346600 ,CR19  ,2016JJ00,
51442,346600 ,CR19  ,2017JJ00,
51443,346600 ,CR19  ,2018JJ00,
51444,346600 ,CR19  ,2019JJ00,0.3
51445,346600 ,CR19  ,2020JJ00,0.3
51446,346600 ,CR19  ,2021JJ00,0.3
51447,346600 ,CR19  ,2022JJ00,0.3
51448,346600 ,CR19  ,2023JJ00,0.3
51449,346600 ,CR19  ,2024JJ00,0.3
51450,346600 ,CR20  ,2010JJ00,
51451,346600 ,CR20  ,2011JJ00,
51452,346600 ,CR20  ,2012JJ00,
51453,346600 ,CR20  ,2013JJ00,0.0
51454,346600 ,CR20  ,2014JJ00,
51455,346600 ,CR20  ,2015JJ00,
51456,346600 ,CR20  ,2016JJ00,
51457,346600 ,CR20  ,2017JJ00,
51458,346600 ,CR20  ,2018JJ00,
51459,346600 ,CR20  ,2019JJ00,
51460,346600 ,CR20  ,2020JJ00,
51461,346600 ,CR20  ,2021JJ00,
51462,346600 ,CR20  ,2022JJ00,
51463,346600 ,CR20  ,2023JJ00,
51464,346600 ,CR20  ,2024JJ00,
51465,346600 ,CR21  ,2010JJ00,
51466,346600 ,CR21  ,2011JJ00,
51467,346600 ,CR21  ,2012JJ00,
51468,346600 ,CR21  ,2013JJ00,
51469,346600 ,CR21  ,2014JJ00,
51470,346600 ,CR21  ,2015JJ00,
51471,346600 ,CR21  ,2016JJ00,
51472,346600 ,CR21  ,2017JJ00,
51473,346600 ,CR21  ,2018JJ00,
51474,346600 ,CR21  ,2019JJ00,
51475,346600 ,CR21  ,2020JJ00,
51476,346600 ,CR21  ,2021JJ00,
51477,346600 ,CR21  ,2022JJ00,
51478,346600 ,CR21  ,2023JJ00,
51479,346600 ,CR21  ,2024JJ00,
51480,346600 ,CR22  ,2010JJ00,
51481,346600 ,CR22  ,2011JJ00,
51482,346600 ,CR22  ,2012JJ00,
51483,346600 ,CR22  ,2013JJ00,
51484,346600 ,CR22  ,2014JJ00,
51485,346600 ,CR22  ,2015JJ00,
51486,346600 ,CR22  ,2016JJ00,
51487,346600 ,CR22  ,2017JJ00,
51488,346600 ,CR22  ,2018JJ00,
51489,346600 ,CR22  ,2019JJ00,
51490,346600 ,CR22  ,2020JJ00,
51491,346600 ,CR22  ,2021JJ00,
51492,346600 ,CR22  ,2022JJ00,
51493,346600 ,CR22  ,2023JJ00,
51494,346600 ,CR22  ,2024JJ00,
51495,346600 ,CR23  ,2010JJ00,2.5
51496,346600 ,CR23  ,2011JJ00,2.0
51497,346600 ,CR23  ,2012JJ00,2.7
51498,346600 ,CR23  ,2013JJ00,2.7
51499,346600 ,CR23  ,2014JJ00,
51500,346600 ,CR23  ,2015JJ00,
51501,346600 ,CR23  ,2016JJ00,
51502,346600 ,CR23  ,2017JJ00,
51503,346600 ,CR23  ,2018JJ00,
51504,346600 ,CR23  ,2019JJ00,3.6
51505,346600 ,CR23  ,2020JJ00,3.7
51506,346600 ,CR23  ,2021JJ00,3.8
51507,346600 ,CR23  ,2022JJ00,4.1
51508,346600 ,CR23  ,2023JJ00,4.6
51509,346600 ,CR23  ,2024JJ00,5.0
51510,346600 ,CR24  ,2010JJ00,
51511,346600 ,CR24  ,2011JJ00,
51512,346600 ,CR24  ,2012JJ00,
51513,346600 ,CR24  ,2013JJ00,
51514,346600 ,CR24  ,2014JJ00,
51515,346600 ,CR24  ,2015JJ00,
51516,346600 ,CR24  ,2016JJ00,
51517,346600 ,CR24  ,2017JJ00,
51518,346600 ,CR24  ,2018JJ00,
51519,346600 ,CR24  ,2019JJ00,0.0
51520,346600 ,CR24  ,2020JJ00,0.0
51521,346600 ,CR24  ,2021JJ00,0.0
51522,346600 ,CR24  ,2022JJ00,0.0
51523,346600 ,CR24  ,2023JJ00,
51524,346600 ,CR24  ,2024JJ00,0.0
51525,346600 ,CR25  ,2010JJ00,
51526,346600 ,CR25  ,2011JJ00,
51527,346600 ,CR25  ,2012JJ00,
51528,346600 ,CR25  ,2013JJ00,
51529,346600 ,CR25  ,2014JJ00,
51530,346600 ,CR25  ,2015JJ00,
51531,346600 ,CR25  ,2016JJ00,
51532,346600 ,CR25  ,2017JJ00,0.1
51533,346600 ,CR25  ,2018JJ00,
51534,346600 ,CR25  ,2019JJ00,0.2
51535,346600 ,CR25  ,2020JJ00,0.2
51536,346600 ,CR25  ,2021JJ00,0.3
51537,346600 ,CR25  ,2022JJ00,0.3
51538,346600 ,CR25  ,2023JJ00,0.3
51539,346600 ,CR25  ,2024JJ00,
51540,346600 ,CR26  ,2010JJ00,
51541,346600 ,CR26  ,2011JJ00,
51542,346600 ,CR26  ,2012JJ00,0.1
51543,346600 ,CR26  ,2013JJ00,0.1
51544,346600 ,CR26  ,2014JJ00,
51545,346600 ,CR26  ,2015JJ00,
51546,346600 ,CR26  ,2016JJ00,
51547,346600 ,CR26  ,2017JJ00,
51548,346600 ,CR26  ,2018JJ00,
51549,346600 ,CR26  ,2019JJ00,0.2
51550,346600 ,CR26  ,2020JJ00,0.2
51551,346600 ,CR26  ,2021JJ00,0.4
51552,346600 ,CR26  ,2022JJ00,0.5
51553,346600 ,CR26  ,2023JJ00,0.4
51554,346600 ,CR26  ,2024JJ00,
51555,346600 ,CR27  ,2010JJ00,
51556,346600 ,CR27  ,2011JJ00,0.4
51557,346600 ,CR27  ,2012JJ00,0.3
51558,346600 ,CR27  ,2013JJ00,0.3
51559,346600 ,CR27  ,2014JJ00,
51560,346600 ,CR27  ,2015JJ00,
51561,346600 ,CR27  ,2016JJ00,
51562,346600 ,CR27  ,2017JJ00,
51563,346600 ,CR27  ,2018JJ00,
51564,346600 ,CR27  ,2019JJ00,1.3
51565,346600 ,CR27  ,2020JJ00,1.5
51566,346600 ,CR27  ,2021JJ00,1.6
51567,346600 ,CR27  ,2022JJ00,1.8
51568,346600 ,CR27  ,2023JJ00,1.9
51569,346600 ,CR27  ,2024JJ00,2.1
51570,346600 ,CR28  ,2010JJ00,
51571,346600 ,CR28  ,2011JJ00,
51572,346600 ,CR28  ,2012JJ00,
51573,346600 ,CR28  ,2013JJ00,
51574,346600 ,CR28  ,2014JJ00,
51575,346600 ,CR28  ,2015JJ00,
51576,346600 ,CR28  ,2016JJ00,
51577,346600 ,CR28  ,2017JJ00,
51578,346600 ,CR28  ,2018JJ00,
51579,346600 ,CR28  ,2019JJ00,
51580,346600 ,CR28  ,2020JJ00,
51581,346600 ,CR28  ,2021JJ00,
51582,346600 ,CR28  ,2022JJ00,
51583,346600 ,CR28  ,2023JJ00,
51584,346600 ,CR28  ,2024JJ00,0.2
51585,346600 ,CR29  ,2010JJ00,3.6
51586,346600 ,CR29  ,2011JJ00,4.1
51587,346600 ,CR29  ,2012JJ00,4.0
51588,346600 ,CR29  ,2013JJ00,4.1
51589,346600 ,CR29  ,2014JJ00,
51590,346600 ,CR29  ,2015JJ00,4.2
51591,346600 ,CR29  ,2016JJ00,3.9
51592,346600 ,CR29  ,2017JJ00,4.2
51593,346600 ,CR29  ,2018JJ00,
51594,346600 ,CR29  ,2019JJ00,4.6
51595,346600 ,CR29  ,2020JJ00,4.6
51596,346600 ,CR29  ,2021JJ00,4.4
51597,346600 ,CR29  ,2022JJ00,4.3
51598,346600 ,CR29  ,2023JJ00,4.5
51599,346600 ,CR29  ,2024JJ00,5.3
51600,346600 ,CR30  ,2010JJ00,
51601,346600 ,CR30  ,2011JJ00,0.0
51602,346600 ,CR30  ,2012JJ00,
51603,346600 ,CR30  ,2013JJ00,
51604,346600 ,CR30  ,2014JJ00,
51605,346600 ,CR30  ,2015JJ00,
51606,346600 ,CR30  ,2016JJ00,
51607,346600 ,CR30  ,2017JJ00,
51608,346600 ,CR30  ,2018JJ00,
51609,346600 ,CR30  ,2019JJ00,
51610,346600 ,CR30  ,2020JJ00,
51611,346600 ,CR30  ,2021JJ00,
51612,346600 ,CR30  ,2022JJ00,
51613,346600 ,CR30  ,2023JJ00,
51614,346600 ,CR30  ,2024JJ00,0.1
51615,346600 ,CR31  ,2010JJ00,
51616,346600 ,CR31  ,2011JJ00,0.0
51617,346600 ,CR31  ,2012JJ00,
51618,346600 ,CR31  ,2013JJ00,
51619,346600 ,CR31  ,2014JJ00,
51620,346600 ,CR31  ,2015JJ00,
51621,346600 ,CR31  ,2016JJ00,
51622,346600 ,CR31  ,2017JJ00,
51623,346600 ,CR31  ,2018JJ00,
51624,346600 ,CR31  ,2019JJ00,
51625,346600 ,CR31  ,2020JJ00,
51626,346600 ,CR31  ,2021JJ00,
51627,346600 ,CR31  ,2022JJ00,
51628,346600 ,CR31  ,2023JJ00,
51629,346600 ,CR31  ,2024JJ00,0.1
51630,346600 ,CR32  ,2010JJ00,
51631,346600 ,CR32  ,2011JJ00,1.8
51632,346600 ,CR32  ,2012JJ00,1.8
51633,346600 ,CR32  ,2013JJ00,1.7
51634,346600 ,CR32  ,2014JJ00,1.6
51635,346600 ,CR32  ,2015JJ00,1.8
51636,346600 ,CR32  ,2016JJ00,
51637,346600 ,CR32  ,2017JJ00,
51638,346600 ,CR32  ,2018JJ00,
51639,346600 ,CR32  ,2019JJ00,1.4
51640,346600 ,CR32  ,2020JJ00,1.4
51641,346600 ,CR32  ,2021JJ00,1.4
51642,346600 ,CR32  ,2022JJ00,1.3
51643,346600 ,CR32  ,2023JJ00,1.2
51644,346600 ,CR32  ,2024JJ00,1.2
51645,346600 ,CR33  ,2010JJ00,0.4
51646,346600 ,CR33  ,2011JJ00,1.0
51647,346600 ,CR33  ,2012JJ00,
51648,346600 ,CR33  ,2013JJ00,
51649,346600 ,CR33  ,2014JJ00,0.9
51650,346600 ,CR33  ,2015JJ00,0.8
51651,346600 ,CR33  ,2016JJ00,0.7
51652,346600 ,CR33  ,2017JJ00,0.8
51653,346600 ,CR33  ,2018JJ00,0.8
51654,346600 ,CR33  ,2019JJ00,
51655,346600 ,CR33  ,2020JJ00,
51656,346600 ,CR33  ,2021JJ00,
51657,346600 ,CR33  ,2022JJ00,
51658,346600 ,CR33  ,2023JJ00,
51659,346600 ,CR33  ,2024JJ00,
51660,346600 ,CR34  ,2010JJ00,
51661,346600 ,CR34  ,2011JJ00,
51662,346600 ,CR34  ,2012JJ00,
51663,346600 ,CR34  ,2013JJ00,
51664,346600 ,CR34  ,2014JJ00,
51665,346600 ,CR34  ,2015JJ00,
51666,346600 ,CR34  ,2016JJ00,
51667,346600 ,CR34  ,2017JJ00,
51668,346600 ,CR34  ,2018JJ00,
51669,346600 ,CR34  ,2019JJ00,
51670,346600 ,CR34  ,2020JJ00,
51671,346600 ,CR34  ,2021JJ00,
51672,346600 ,CR34  ,2022JJ00,
51673,346600 ,CR34  ,2023JJ00,
51674,346600 ,CR34  ,2024JJ00,0.5
51675,346600 ,CR35  ,2010JJ00,
51676,346600 ,CR35  ,2011JJ00,
51677,346600 ,CR35  ,2012JJ00,3.0
51678,346600 ,CR35  ,2013JJ00,3.0
51679,346600 ,CR35  ,2014JJ00,
51680,346600 ,CR35  ,2015JJ00,
51681,346600 ,CR35  ,2016JJ00,
51682,346600 ,CR35  ,2017JJ00,
51683,346600 ,CR35  ,2018JJ00,
51684,346600 ,CR35  ,2019JJ00,2.3
51685,346600 ,CR35  ,2020JJ00,2.4
51686,346600 ,CR35  ,2021JJ00,2.3
51687,346600 ,CR35  ,2022JJ00,2.9
51688,346600 ,CR35  ,2023JJ00,2.7
51689,346600 ,CR35  ,2024JJ00,3.1
51690,346600 ,CR36  ,2010JJ00,0.6
51691,346600 ,CR36  ,2011JJ00,0.8
51692,346600 ,CR36  ,2012JJ00,
51693,346600 ,CR36  ,2013JJ00,
51694,346600 ,CR36  ,2014JJ00,
51695,346600 ,CR36  ,2015JJ00,
51696,346600 ,CR36  ,2016JJ00,
51697,346600 ,CR36  ,2017JJ00,
51698,346600 ,CR36  ,2018JJ00,
51699,346600 ,CR36  ,2019JJ00,0.7
51700,346600 ,CR36  ,2020JJ00,0.8
51701,346600 ,CR36  ,2021JJ00,
51702,346600 ,CR36  ,2022JJ00,
51703,346600 ,CR36  ,2023JJ00,
51704,346600 ,CR36  ,2024JJ00,
51705,346600 ,CR37  ,2010JJ00,
51706,346600 ,CR37  ,2011JJ00,
51707,346600 ,CR37  ,2012JJ00,
51708,346600 ,CR37  ,2013JJ00,
51709,346600 ,CR37  ,2014JJ00,
51710,346600 ,CR37  ,2015JJ00,
51711,346600 ,CR37  ,2016JJ00,
51712,346600 ,CR37  ,2017JJ00,
51713,346600 ,CR37  ,2018JJ00,
51714,346600 ,CR37  ,2019JJ00,0.3
51715,346600 ,CR37  ,2020JJ00,0.3
51716,346600 ,CR37  ,2021JJ00,0.4
51717,346600 ,CR37  ,2022JJ00,0.3
51718,346600 ,CR37  ,2023JJ00,0.3
51719,346600 ,CR37  ,2024JJ00,0.4
51720,346600 ,CR38  ,2010JJ00,0.9
51721,346600 ,CR38  ,2011JJ00,1.1
51722,346600 ,CR38  ,2012JJ00,0.8
51723,346600 ,CR38  ,2013JJ00,1.0
51724,346600 ,CR38  ,2014JJ00,
51725,346600 ,CR38  ,2015JJ00,
51726,346600 ,CR38  ,2016JJ00,
51727,346600 ,CR38  ,2017JJ00,
51728,346600 ,CR38  ,2018JJ00,0.6
51729,346600 ,CR38  ,2019JJ00,0.6
51730,346600 ,CR38  ,2020JJ00,0.6
51731,346600 ,CR38  ,2021JJ00,0.6
51732,346600 ,CR38  ,2022JJ00,0.8
51733,346600 ,CR38  ,2023JJ00,0.7
51734,346600 ,CR38  ,2024JJ00,0.7
51735,346600 ,CR39  ,2010JJ00,
51736,346600 ,CR39  ,2011JJ00,
51737,346600 ,CR39  ,2012JJ00,
51738,346600 ,CR39  ,2013JJ00,
51739,346600 ,CR39  ,2014JJ00,0.4
51740,346600 ,CR39  ,2015JJ00,0.4
51741,346600 ,CR39  ,2016JJ00,0.4
51742,346600 ,CR39  ,2017JJ00,0.7
51743,346600 ,CR39  ,2018JJ00,
51744,346600 ,CR39  ,2019JJ00,0.8
51745,346600 ,CR39  ,2020JJ00,0.8
51746,346600 ,CR39  ,2021JJ00,1.0
51747,346600 ,CR39  ,2022JJ00,0.9
51748,346600 ,CR39  ,2023JJ00,0.9
51749,346600 ,CR39  ,2024JJ00,1.1
51750,346600 ,CR40  ,2010JJ00,0.3
51751,346600 ,CR40  ,2011JJ00,
51752,346600 ,CR40  ,2012JJ00,
51753,346600 ,CR40  ,2013JJ00,
51754,346600 ,CR40  ,2014JJ00,
51755,346600 ,CR40  ,2015JJ00,0.3
51756,346600 ,CR40  ,2016JJ00,0.3
51757,346600 ,CR40  ,2017JJ00,0.3
51758,346600 ,CR40  ,2018JJ00,0.2
51759,346600 ,CR40  ,2019JJ00,0.2
51760,346600 ,CR40  ,2020JJ00,0.3
51761,346600 ,CR40  ,2021JJ00,0.5
51762,346600 ,CR40  ,2022JJ00,0.5
51763,346600 ,CR40  ,2023JJ00,0.4
51764,346600 ,CR40  ,2024JJ00,0.4
51765,346600 ,CR99  ,2010JJ00,0.0
51766,346600 ,CR99  ,2011JJ00,
51767,346600 ,CR99  ,2012JJ00,
51768,346600 ,CR99  ,2013JJ00,
51769,346600 ,CR99  ,2014JJ00,
51770,346600 ,CR99  ,2015JJ00,
51771,346600 ,CR99  ,2016JJ00,
51772,346600 ,CR99  ,2017JJ00,
51773,346600 ,CR99  ,2018JJ00,
51774,346600 ,CR99  ,2019JJ00,0.0
51775,346600 ,CR99  ,2020JJ00,0.0
51776,346600 ,CR99  ,2021JJ00,0.0
51777,346600 ,CR99  ,2022JJ00,0.0
51778,346600 ,CR99  ,2023JJ00,0.2
51779,346600 ,CR99  ,2024JJ00,0.5
59640,348000 ,CR01  ,2010JJ00,
59641,348000 ,CR01  ,2011JJ00,
59642,348000 ,CR01  ,2012JJ00,0.3
59643,348000 ,CR01  ,2013JJ00,0.3
59644,348000 ,CR01  ,2014JJ00,0.3
59645,348000 ,CR01  ,2015JJ00,
59646,348000 ,CR01  ,2016JJ00,
59647,348000 ,CR01  ,2017JJ00,0.3
59648,348000 ,CR01  ,2018JJ00,0.2
59649,348000 ,CR01  ,2019JJ00,0.2
59650,348000 ,CR01  ,2020JJ00,0.2
59651,348000 ,CR01  ,2021JJ00,0.3
59652,348000 ,CR01  ,2022JJ00,0.3
59653,348000 ,CR01  ,2023JJ00,0.3
59654,348000 ,CR01  ,2024JJ00,0.3
59655,348000 ,CR02  ,2010JJ00,
59656,348000 ,CR02  ,2011JJ00,
59657,348000 ,CR02  ,2012JJ00,
59658,348000 ,CR02  ,2013JJ00,
59659,348000 ,CR02  ,2014JJ00,0.1
59660,348000 ,CR02  ,2015JJ00,
59661,348000 ,CR02  ,2016JJ00,
59662,348000 ,CR02  ,2017JJ00,0.1
59663,348000 ,CR02  ,2018JJ00,0.1
59664,348000 ,CR02  ,2019JJ00,
59665,348000 ,CR02  ,2020JJ00,
59666,348000 ,CR02  ,2021JJ00,
59667,348000 ,CR02  ,2022JJ00,
59668,348000 ,CR02  ,2023JJ00,
59669,348000 ,CR02  ,2024JJ00,
59670,348000 ,CR03  ,2010JJ00,1.0
59671,348000 ,CR03  ,2011JJ00,
59672,348000 ,CR03  ,2012JJ00,
59673,348000 ,CR03  ,2013JJ00,
59674,348000 ,CR03  ,2014JJ00,0.6
59675,348000 ,CR03  ,2015JJ00,0.6
59676,348000 ,CR03  ,2016JJ00,0.7
59677,348000 ,CR03  ,2017JJ00,0.7
59678,348000 ,CR03  ,2018JJ00,0.8
59679,348000 ,CR03  ,2019JJ00,
59680,348000 ,CR03  ,2020JJ00,
59681,348000 ,CR03  ,2021JJ00,
59682,348000 ,CR03  ,2022JJ00,
59683,348000 ,CR03  ,2023JJ00,
59684,348000 ,CR03  ,2024JJ00,
59685,348000 ,CR04  ,2010JJ00,0.7
59686,348000 ,CR04  ,2011JJ00,0.7
59687,348000 ,CR04  ,2012JJ00,0.7
59688,348000 ,CR04  ,2013JJ00,0.6
59689,348000 ,CR04  ,2014JJ00,0.4
59690,348000 ,CR04  ,2015JJ00,0.4
59691,348000 ,CR04  ,2016JJ00,0.4
59692,348000 ,CR04  ,2017JJ00,0.5
59693,348000 ,CR04  ,2018JJ00,0.6
59694,348000 ,CR04  ,2019JJ00,0.6
59695,348000 ,CR04  ,2020JJ00,0.7
59696,348000 ,CR04  ,2021JJ00,0.7
59697,348000 ,CR04  ,2022JJ00,0.7
59698,348000 ,CR04  ,2023JJ00,0.7
59699,348000 ,CR04  ,2024JJ00,0.5
59700,348000 ,CR05  ,2010JJ00,0.1
59701,348000 ,CR05  ,2011JJ00,0.0
59702,348000 ,CR05  ,2012JJ00,0.1
59703,348000 ,CR05  ,2013JJ00,0.0
59704,348000 ,CR05  ,2014JJ00,0.1
59705,348000 ,CR05  ,2015JJ00,0.1
59706,348000 ,CR05  ,2016JJ00,0.1
59707,348000 ,CR05  ,2017JJ00,0.1
59708,348000 ,CR05  ,2018JJ00,0.1
59709,348000 ,CR05  ,2019JJ00,0.1
59710,348000 ,CR05  ,2020JJ00,0.1
59711,348000 ,CR05  ,2021JJ00,0.1
59712,348000 ,CR05  ,2022JJ00,0.1
59713,348000 ,CR05  ,2023JJ00,0.1
59714,348000 ,CR05  ,2024JJ00,0.1
59715,348000 ,CR06  ,2010JJ00,0.6
59716,348000 ,CR06  ,2011JJ00,0.6
59717,348000 ,CR06  ,2012JJ00,0.4
59718,348000 ,CR06  ,2013JJ00,0.5
59719,348000 ,CR06  ,2014JJ00,0.5
59720,348000 ,CR06  ,2015JJ00,0.5
59721,348000 ,CR06  ,2016JJ00,0.5
59722,348000 ,CR06  ,2017JJ00,0.5
59723,348000 ,CR06  ,2018JJ00,0.6
59724,348000 ,CR06  ,2019JJ00,0.7
59725,348000 ,CR06  ,2020JJ00,0.6
59726,348000 ,CR06  ,2021JJ00,0.7
59727,348000 ,CR06  ,2022JJ00,0.6
59728,348000 ,CR06  ,2023JJ00,0.7
59729,348000 ,CR06  ,2024JJ00,0.9
59730,348000 ,CR07  ,2010JJ00,0.5
59731,348000 ,CR07  ,2011JJ00,0.5
59732,348000 ,CR07  ,2012JJ00,
59733,348000 ,CR07  ,2013JJ00,
59734,348000 ,CR07  ,2014JJ00,
59735,348000 ,CR07  ,2015JJ00,
59736,348000 ,CR07  ,2016JJ00,
59737,348000 ,CR07  ,2017JJ00,
59738,348000 ,CR07  ,2018JJ00,
59739,348000 ,CR07  ,2019JJ00,0.5
59740,348000 ,CR07  ,2020JJ00,
59741,348000 ,CR07  ,2021JJ00,
59742,348000 ,CR07  ,2022JJ00,
59743,348000 ,CR07  ,2023JJ00,
59744,348000 ,CR07  ,2024JJ00,0.5
59745,348000 ,CR08  ,2010JJ00,0.5
59746,348000 ,CR08  ,2011JJ00,0.4
59747,348000 ,CR08  ,2012JJ00,
59748,348000 ,CR08  ,2013JJ00,
59749,348000 ,CR08  ,2014JJ00,0.3
59750,348000 ,CR08  ,2015JJ00,0.3
59751,348000 ,CR08  ,2016JJ00,0.3
59752,348000 ,CR08  ,2017JJ00,0.3
59753,348000 ,CR08  ,2018JJ00,0.3
59754,348000 ,CR08  ,2019JJ00,0.3
59755,348000 ,CR08  ,2020JJ00,
59756,348000 ,CR08  ,2021JJ00,
59757,348000 ,CR08  ,2022JJ00,
59758,348000 ,CR08  ,2023JJ00,
59759,348000 ,CR08  ,2024JJ00,0.4
59760,348000 ,CR09  ,2010JJ00,
59761,348000 ,CR09  ,2011JJ00,0.2
59762,348000 ,CR09  ,2012JJ00,0.1
59763,348000 ,CR09  ,2013JJ00,0.2
59764,348000 ,CR09  ,2014JJ00,
59765,348000 ,CR09  ,2015JJ00,
