target_year,ZE2020,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
2023,9316,89,120,311,31,31,41,287,89,139,1138
2023,9317,87,195,491,34,66,158,623,95,234,1983
2023,9318,632,1221,2723,424,290,566,2791,1198,1472,11317
2024,51,191,115,357,59,43,40,295,109,188,1397
2024,52,216,250,913,93,66,137,668,212,333,2888
2024,53,419,669,1991,266,194,206,1524,537,736,6542
2024,54,427,347,1164,178,93,108,806,289,410,3822
2024,55,137,120,376,36,28,57,277,124,171,1326
2024,56,171,56,194,27,18,44,155,53,107,825
2024,57,229,212,657,89,40,59,494,160,242,2182
2024,58,104,54,234,15,29,40,141,47,100,764
2024,59,246,224,820,112,83,116,568,213,292,2674
2024,60,301,148,485,65,34,64,330,158,199,1784
2024,61,139,68,175,20,20,28,194,50,104,798
2024,62,197,110,244,39,48,51,215,88,152,1144
2024,63,225,75,236,22,21,45,168,76,98,966
2024,64,124,107,290,37,23,54,238,95,128,1096
2024,1101,482,938,4104,1138,280,349,3238,1274,1232,13035
2024,1102,136,130,318,73,26,53,243,100,153,1232
2024,1103,120,128,541,96,42,65,389,159,180,1720
2024,1104,494,1020,4154,797,218,365,2921,1014,1197,12180
2024,1105,249,258,759,240,73,148,849,336,388,3300
2024,1106,388,710,3247,834,241,351,2437,904,1132,10244
2024,1107,261,323,1187,215,84,126,921,287,391,3795
2024,1108,216,343,1343,256,72,128,919,305,395,3977
2024,1109,5057,11947,66186,21876,8222,7379,68946,18204,19226,227043
2024,1110,108,87,188,45,19,30,169,71,110,827
2024,1111,75,62,266,108,44,58,380,157,149,1299
2024,1112,606,2337,8329,1272,442,403,4708,1520,1721,21338
2024,1113,416,751,3221,846,231,317,2633,1025,1089,10529
2024,1114,597,1082,4774,1798,425,550,4438,1607,1509,16780
2024,1115,378,548,3255,1056,313,397,3255,1336,1083,11621
2024,2401,249,181,763,96,64,96,426,201,280,2356
2024,2402,349,156,687,91,77,104,449,209,279,2401
2024,2403,280,210,783,167,105,125,655,240,357,2922
2024,2404,118,69,174,17,24,14,116,35,74,641
2024,2405,413,146,579,64,47,83,462,195,273,2262
2024,2406,72,39,130,16,12,29,129,39,61,527
2024,2407,174,82,262,25,20,38,194,68,111,974
2024,2408,152,53,155,20,17,32,144,35,100,708
2024,2409,236,205,566,68,32,63,399,118,212,1899
2024,2410,520,540,2361,376,211,261,1560,577,750,7156
2024,2411,142,63,219,27,14,31,157,72,111,836
2024,2412,179,107,296,35,21,68,258,89,126,1179
2024,2413,685,540,2340,427,295,438,1896,856,925,8402
2024,2414,149,91,172,26,26,35,167,62,101,829
2024,2415,87,61,146,19,12,26,121,37,53,562
2024,2701,81,46,141,11,9,19,81,49,69,506
2024,2702,362,179,677,86,73,87,482,243,279,2468
2024,2703,139,58,154,24,17,28,135,75,93,723
2024,2704,137,76,333,36,67,70,288,87,129,1223
2024,2705,255,205,690,101,51,86,449,201,297,2335
2024,2706,409,341,1329,185,172,228,887,523,511,4585
2024,2707,266,180,694,85,80,90,452,195,263,2305
2024,2708,251,83,235,25,24,42,192,75,134,1061
2024,2709,153,53,179,16,21,30,144,65,83,744
2024,2710,160,88,331,35,31,32,195,78,115,1065
2024,2711,499,458,1676,312,245,308,1446,751,769,6464
2024,2712,156,99,292,34,27,43,218,97,134,1100
2024,2713,322,164,536,70,73,103,396,197,290,2151
2024,2714,225,163,795,72,39,63,371,164,237,2129
2024,2715,212,127,479,47,59,103,300,126,220,1673
2024,2716,105,65,212,26,17,41,119,83,84,752
2024,2717,227,165,550,67,45,76,334,129,210,1803
2024,2718,258,109,403,50,26,54,268,96,135,1399
2024,2801,69,44,126,20,11,13,91,27,60,461
2024,2802,166,56,267,22,42,49,190,92,111,995
2024,2803,136,74,199,33,36,29,203,68,109,887
2024,2804,652,619,2217,384,288,368,1680,901,1015,8124
2024,2805,269,130,525,74,71,72,366,190,262,1959
2024,2806,143,52,203,26,33,36,160,70,102,825
2024,2807,223,116,413,51,76,75,295,136,168,1553
2024,2808,263,216,702,104,85,80,519,186,263,2418
2024,2809,197,61,275,42,29,32,140,64,97,937
2024,2810,86,53,179,25,30,40,128,84,106,731
2024,2811,141,100,461,62,59,121,415,123,228,1710
2024,2812,81,48,137,16,14,22,117,23,48,506
2024,2813,319,266,1250,180,122,222,814,400,509,4082
2024,2814,149,95,255,29,32,36,225,81,141,1043
2024,2815,822,827,2931,541,337,414,2262,1043,1229,10406
2024,2816,162,111,362,26,43,66,240,105,137,1252
2024,2817,227,162,509,95,50,60,396,136,210,1845
2024,2818,88,36,87,8,18,9,71,35,62,414
2024,2819,204,82,285,30,45,39,226,99,142,1152
2024,3201,143,82,304,32,33,57,188,81,115,1035
2024,3202,466,372,1412,200,134,196,998,549,567,4894
2024,3203,212,153,635,101,63,111,434,226,272,2207
2024,3204,168,89,399,40,58,105,304,136,174,1473
2024,3205,331,248,829,100,84,112,516,246,349,2815
2024,3206,196,137,604,62,51,101,329,158,190,1828
2024,3207,164,84,487,62,27,56,262,101,207,1450
2024,3208,192,125,484,67,47,53,295,150,202,1615
2024,3209,142,89,256,40,17,30,188,61,110,933
2024,3210,197,195,726,115,69,77,542,209,312,2442
2024,3211,290,329,1636,250,94,146,1034,374,494,4647
2024,3212,244,178,956,99,70,86,452,238,287,2610
2024,3213,278,155,847,120,87,99,528,227,356,2697
2024,3214,187,95,310,45,51,42,189,101,148,1168
2024,3215,388,360,1714,171,84,123,705,377,542,4464
2024,3216,829,1045,5478,1462,622,801,4333,2341,1807,18718
2024,3217,353,172,773,87,42,64,398,186,265,2340
2024,3218,318,509,2211,445,182,229,1435,630,666,6625
2024,3219,232,150,547,58,58,68,329,161,208,1811
2024,3220,368,205,783,80,67,79,469,214,319,2584
2024,3221,239,169,585,74,67,72,403,175,257,2041
2024,3222,435,332,1401,190,86,164,873,384,576,4441
2024,4401,144,54,151,15,17,24,112,76,86,679
2024,4402,176,88,386,53,36,35,258,80,138,1250
2024,4403,204,152,567,58,61,74,312,130,221,1779
2024,4404,242,91,348,53,37,60,236,109,138,1314
2024,4405,208,211,778,106,93,111,619,295,378,2799
2024,4406,120,71,261,33,29,77,203,84,101,979
2024,4407,318,202,609,86,51,81,502,214,228,2291
2024,4408,122,170,436,32,15,24,226,90,133,1248
2024,4409,376,276,788,121,92,92,665,310,379,3099
2024,4410,510,619,1942,324,219,274,1394,645,753,6680
2024,4411,455,503,1973,236,135,200,1319,529,742,6092
2024,4412,690,649,2140,449,249,384,1845,964,912,8282
2024,4413,365,433,2056,254,198,284,1324,591,572,6077
2024,4414,132,90,281,39,26,64,224,114,138,1108
2024,4415,174,68,274,43,31,43,175,47,127,982
2024,4416,256,165,398,40,32,51,289,131,169,1531
2024,4417,167,138,275,40,25,38,243,103,142,1171
2024,4418,113,58,346,52,29,38,220,97,174,1127
2024,4419,212,88,321,48,31,45,223,111,157,1236
2024,4420,198,128,350,36,29,47,245,128,149,1310
2024,4421,197,100,303,39,26,42,172,71,120,1070
2024,4422,139,100,327,62,38,81,267,140,174,1328
2024,4423,682,917,3370,790,395,525,3105,1645,1440,12869
2024,4424,419,315,1155,168,85,174,683,327,533,3859
2024,4425,395,263,1014,156,100,169,743,276,407,3523
2024,4426,146,61,225,25,26,47,131,76,126,863
2024,4427,215,101,398,38,29,30,211,90,144,1256
2024,5201,221,129,263,43,48,71,281,127,145,1328
2024,5202,423,394,1723,364,220,367,1542,759,737,6529
2024,5203,315,197,712,76,84,173,551,183,310,2601
2024,5204,88,17,103,16,32,19,110,36,65,486
2024,5205,140,73,158,20,27,36,132,49,95,730
2024,5206,289,184,528,76,97,101,452,174,238,2139
2024,5207,285,99,351,51,54,67,327,111,196,1541
2024,5208,142,51,183,18,25,34,103,33,92,681
2024,5209,136,51,168,22,18,34,141,40,86,696
2024,5210,284,196,574,109,85,134,511,211,330,2434
2024,5211,250,111,598,102,99,81,529,215,224,2209
2024,5212,490,327,1478,249,166,266,1043,465,541,5025
2024,5213,285,120,373,53,90,88,358,138,200,1705
2024,5214,150,119,378,44,58,117,348,141,183,1538
2024,5215,180,40,212,32,44,37,140,50,99,834
2024,5216,1092,1197,3851,1270,642,809,4288,1859,2082,17090
2024,5217,153,90,290,44,34,62,300,120,163,1256
2024,5218,121,40,141,24,23,21,85,38,68,561
2024,5219,375,265,973,148,155,243,856,348,492,3855
2024,5220,181,83,339,42,49,62,244,81,148,1229
2024,5221,122,57,153,15,22,30,134,51,69,653
2024,5301,163,133,338,67,74,125,359,178,162,1599
2024,5302,461,370,1246,275,187,285,1089,650,647,5210
2024,5303,199,66,250,29,19,43,160,78,129,973
2024,5304,178,132,364,50,67,75,269,130,194,1459
2024,5305,141,58,240,51,37,32,175,68,92,894
2024,5306,119,67,199,25,28,42,125,51,77,733
2024,5307,170,76,225,26,44,53,206,71,128,999
2024,5308,207,121,363,74,52,92,294,134,186,1523
2024,5309,310,359,767,129,125,165,711,313,393,3272
2024,5310,213,106,368,58,57,78,296,119,180,1475
2024,5311,164,99,209,41,39,29,185,79,141,986
2024,5312,263,118,336,40,60,53,242,111,172,1395
2024,5313,445,350,985,188,151,257,809,433,514,4132
2024,5314,135,59,148,26,23,37,171,86,91,776
2024,5315,968,803,2857,862,587,537,2921,1428,1455,12418
2024,5316,291,375,679,95,126,162,614,210,322,2874
2024,5317,220,196,562,110,143,158,622,217,337,2565
2024,5318,368,269,845,170,171,218,901,382,426,3750
2024,5319,194,83,273,55,61,45,244,97,144,1196
2024,7501,322,164,620,96,71,120,449,213,276,2331
2024,7502,472,249,926,144,100,150,718,290,511,3560
2024,7503,561,546,1735,388,301,486,2067,932,1002,8018
2024,7504,276,178,475,77,40,86,432,113,194,1871
2024,7505,1463,2280,9023,1944,993,1301,7624,3037,3325,30990
2024,7506,247,66,329,40,46,56,233,108,144,1269
2024,7507,285,167,526,65,59,118,456,169,221,2066
2024,7508,183,77,334,29,21,47,224,90,131,1136
2024,7509,329,125,497,60,55,109,352,145,194,1866
2024,7510,322,301,771,96,70,214,691,336,429,3230
2024,7511,445,106,345,44,23,69,264,130,157,1583
2024,7512,388,430,1133,228,182,315,1250,508,642,5076
2024,7513,317,322,897,130,107,284,877,339,505,3778
2024,7514,247,214,450,62,49,68,486,222,282,2080
2024,7515,161,135,357,43,31,48,299,92,156,1322
2024,7516,276,315,736,85,61,98,642,233,301,2747
2024,7517,452,323,1242,183,130,242,898,469,489,4428
2024,7518,255,130,340,32,38,54,273,102,157,1381
2024,7519,320,176,521,68,43,111,436,201,241,2117
2024,7520,389,185,680,131,112,143,508,258,337,2743
2024,7521,132,59,213,31,13,54,170,108,127,907
2024,7522,561,408,1177,245,117,273,1145,670,672,5268
2024,7523,501,296,821,112,82,151,650,283,440,3336
2024,7524,736,278,1159,226,130,227,917,463,524,4660
2024,7525,137,129,318,34,25,63,244,117,163,1230
2024,7526,225,200,679,54,64,193,479,201,276,2371
2024,7527,306,98,260,42,21,38,238,83,118,1204
2024,7528,267,188,442,56,46,98,397,187,238,1919
2024,7529,186,91,310,24,20,67,229,81,154,1162
2024,7530,139,61,192,17,14,61,110,46,73,713
2024,7531,238,97,264,39,20,29,186,99,133,1105
2024,7532,232,119,354,41,19,61,289,116,179,1410
2024,7601,140,177,683,68,48,125,431,144,266,2082
2024,7602,544,339,986,165,127,180,904,433,486,4164
2024,7603,346,387,846,98,62,108,691,348,414,3300
2024,7604,449,240,612,73,52,117,539,208,291,2581
2024,7605,131,92,354,43,29,61,278,112,140,1240
2024,7606,370,599,1435,162,121,246,1056,415,579,4983
2024,7607,200,124,353,42,25,63,298,130,163,1398
2024,7608,402,327,892,108,78,145,711,298,385,3346
2024,7609,185,112,261,30,23,40,198,71,124,1044
2024,7610,373,217,656,105,68,101,509,231,300,2560
2024,7611,224,117,301,35,15,55,248,143,156,1294
2024,7612,343,206,507,87,55,95,400,233,246,2172
2024,7613,168,73,210,32,11,28,158,98,111,889
2024,7614,179,75,239,29,20,46,163,114,97,962
2024,7615,401,315,858,99,80,145,658,364,407,3327
2024,7616,900,1677,5139,1316,607,940,4899,2302,2270,20050
2024,7617,288,377,925,80,74,185,705,284,354,3272
2024,7618,595,863,2170,286,244,316,1773,736,897,7880
2024,7619,162,54,218,32,11,37,171,64,87,836
2024,7620,842,932,3002,375,252,590,2028,995,1249,10265
2024,7621,342,176,555,79,60,102,455,249,232,2250
2024,7622,359,204,504,55,52,90,359,225,269,2117
2024,7623,141,201,576,71,84,117,467,204,289,2150
2024,7624,472,338,1021,103,83,208,733,432,457,3847
2024,7625,1620,2191,8695,2003,816,1314,6905,3477,3087,30108
2024,8401,343,562,1526,319,246,405,1789,753,946,6889
2024,8402,329,236,602,59,42,102,426,204,288,2288
2024,8403,234,64,239,21,23,54,185,105,105,1030
2024,8404,96,77,190,31,22,34,183,68,111,812
2024,8405,435,412,1123,149,130,162,861,386,517,4175
2024,8406,392,434,1318,195,109,161,964,346,494,4413
2024,8407,280,450,1301,285,136,266,1194,564,605,5081
2024,8408,554,553,1841,386,223,401,1689,883,869,7399
2024,8409,614,946,2787,704,304,584,2668,1233,1283,11123
2024,8410,182,95,257,36,30,60,228,111,163,1162
2024,8411,52,60,217,16,21,68,110,107,81,732
2024,8412,194,109,246,39,55,75,220,120,152,1210
2024,8413,158,311,726,56,66,316,657,443,319,3052
2024,8414,102,175,446,71,33,89,382,177,203,1678
2024,8415,131,232,657,71,46,164,501,257,338,2397
2024,8416,388,541,1873,290,158,345,1368,604,884,6451
2024,8417,212,113,274,30,20,37,206,99,151,1142
2024,8418,64,158,387,45,29,175,443,199,216,1716
2024,8419,248,120,416,58,38,75,313,170,166,1604
2024,8420,159,100,291,34,38,46,203,147,136,1154
2024,8421,1820,2958,12897,3134,1570,1676,12035,4710,4236,45036
2024,8422,202,178,506,54,58,80,375,172,223,1848
2024,8423,262,112,390,44,29,70,231,112,143,1393
2024,8424,293,72,296,38,19,46,216,101,113,1194
2024,8425,76,76,297,24,37,24,164,59,103,860
2024,8426,194,160,483,86,59,122,362,202,230,1898
2024,8427,224,161,416,58,36,78,352,168,213,1706
2024,8428,590,946,2540,352,297,432,2027,873,921,8978
2024,8429,130,32,91,8,6,28,74,31,51,451
2024,8430,74,86,185,34,18,34,171,73,94,769
2024,8431,487,434,1239,220,157,191,1062,551,658,4999
2024,8432,294,177,536,56,54,97,426,194,218,2052
2024,8433,450,470,1095,141,115,143,890,360,420,4084
2024,8434,282,282,926,140,110,139,811,298,338,3326
2024,8435,336,349,736,121,76,159,792,341,420,3330
2024,9301,618,697,2181,549,422,544,2847,1223,1117,10198
2024,9302,52,60,205,30,15,59,165,127,106,819
2024,9303,240,362,689,97,65,134,725,246,366,2924
2024,9304,653,1318,3210,690,341,926,3452,1017,1513,13120
2024,9305,151,218,580,63,46,86,489,165,240,2038
2024,9306,236,257,793,81,84,133,681,202,334,2801
2024,9307,160,130,345,43,31,69,293,161,178,1410
2024,9308,197,412,573,82,42,129,681,200,354,2670
2024,9309,126,407,939,104,78,209,841,304,416,3424
2024,9310,183,189,467,76,55,106,389,250,264,1979
2024,9311,185,180,467,58,22,65,373,187,231,1768
2024,9312,1171,2688,8842,1442,824,1265,7126,3543,2962,29863
2024,9313,356,491,1818,241,114,220,1256,567,733,5796
2024,9314,60,141,445,63,32,154,431,172,271,1769
2024,9315,616,1937,4721,780,431,931,4141,1622,1964,17143
2024,9316,96,127,381,42,34,56,287,135,161,1319
2024,9317,80,207,580,53,61,188,715,81,254,2219
2024,9318,637,1446,3358,457,336,728,2951,1303,1630,12846
