ze2020,ze2020_label,year,establishment_creations,enterprise_creations,communes_count,mask_establishment_creations_available,mask_enterprise_creations_available
9311,Manosque,2021,1647,1475,67,1,1
9311,Manosque,2022,1697,1495,67,1,1
9311,Manosque,2023,1655,1452,67,1,1
9311,Manosque,2024,1735,1468,67,1,1
9311,Manosque,2025,1815,1573,67,1,1
9312,Marseille,2012,15018,13370,32,1,1
9312,Marseille,2013,14165,13011,32,1,1
9312,Marseille,2014,14134,12759,32,1,1
9312,Marseille,2015,13888,12731,32,1,1
9312,Marseille,2016,14695,13354,32,1,1
9312,Marseille,2017,16527,15043,32,1,1
9312,Marseille,2018,19825,18105,32,1,1
9312,Marseille,2019,22627,21034,32,1,1
9312,Marseille,2020,23394,21700,32,1,1
9312,Marseille,2021,31253,28990,32,1,1
9312,Marseille,2022,32743,30181,32,1,1
9312,Marseille,2023,27883,25858,32,1,1
9312,Marseille,2024,29519,26420,32,1,1
9312,Marseille,2025,31795,28316,32,1,1
9313,Martigues-Salon,2012,3333,2845,26,1,1
9313,Martigues-Salon,2013,3214,2901,26,1,1
9313,Martigues-Salon,2014,3011,2813,26,1,1
9313,Martigues-Salon,2015,2883,2612,26,1,1
9313,Martigues-Salon,2016,3190,2831,26,1,1
9313,Martigues-Salon,2017,3266,2876,26,1,1
9313,Martigues-Salon,2018,3576,3261,26,1,1
9313,Martigues-Salon,2019,4174,3842,26,1,1
9313,Martigues-Salon,2020,4354,4038,26,1,1
9313,Martigues-Salon,2021,5295,4862,26,1,1
9313,Martigues-Salon,2022,5444,5006,26,1,1
9313,Martigues-Salon,2023,5239,4853,26,1,1
9313,Martigues-Salon,2024,5734,5100,26,1,1
9313,Martigues-Salon,2025,6214,5478,26,1,1
9314,Menton,2012,1010,917,18,1,1
9314,Menton,2013,997,889,18,1,1
9314,Menton,2014,930,837,18,1,1
9314,Menton,2015,962,877,18,1,1
9314,Menton,2016,1012,848,18,1,1
9314,Menton,2017,991,880,18,1,1
9314,Menton,2018,1078,912,18,1,1
9314,Menton,2019,1290,1170,18,1,1
9314,Menton,2020,1399,1270,18,1,1
9314,Menton,2021,1709,1405,18,1,1
9314,Menton,2022,1842,1607,18,1,1
9314,Menton,2023,1754,1546,18,1,1
9314,Menton,2024,1726,1534,18,1,1
9314,Menton,2025,1969,1733,18,1,1
9315,Nice,2012,10303,9190,116,1,1
9315,Nice,2013,9660,8766,116,1,1
9315,Nice,2014,9530,8640,116,1,1
9315,Nice,2015,9670,8570,116,1,1
9315,Nice,2016,9803,8811,116,1,1
9315,Nice,2017,10203,9399,116,1,1
9315,Nice,2018,11667,10623,116,1,1
9315,Nice,2019,13047,11941,116,1,1
9315,Nice,2020,13614,12575,116,1,1
9315,Nice,2021,16587,15179,116,1,1
9315,Nice,2022,17562,15870,116,1,1
9315,Nice,2023,16201,14922,116,1,1
9315,Nice,2024,16875,15066,116,1,1
9315,Nice,2025,18981,16847,116,1,1
9316,Orange,2012,782,678,16,1,1
9316,Orange,2013,718,633,16,1,1
9316,Orange,2014,744,669,16,1,1
9316,Orange,2015,719,656,16,1,1
9316,Orange,2016,676,594,16,1,1
9316,Orange,2017,776,696,16,1,1
9316,Orange,2018,769,693,16,1,1
9316,Orange,2019,916,838,16,1,1
9316,Orange,2020,932,844,16,1,1
9316,Orange,2021,1206,1077,16,1,1
9316,Orange,2022,1181,1045,16,1,1
9316,Orange,2023,1138,1026,16,1,1
9316,Orange,2024,1304,1141,16,1,1
9316,Orange,2025,1267,1094,16,1,1
9317,Sainte-Maxime,2012,1410,1149,12,1,1
9317,Sainte-Maxime,2013,1234,1017,12,1,1
9317,Sainte-Maxime,2014,1247,1078,12,1,1
9317,Sainte-Maxime,2015,1226,1012,12,1,1
9317,Sainte-Maxime,2016,1264,1053,12,1,1
9317,Sainte-Maxime,2017,1212,1025,12,1,1
9317,Sainte-Maxime,2018,1416,1194,12,1,1
9317,Sainte-Maxime,2019,1507,1290,12,1,1
9317,Sainte-Maxime,2020,1580,1360,12,1,1
9317,Sainte-Maxime,2021,2100,1807,12,1,1
9317,Sainte-Maxime,2022,2176,1867,12,1,1
9317,Sainte-Maxime,2023,1983,1722,12,1,1
9317,Sainte-Maxime,2024,2173,1786,12,1,1
9317,Sainte-Maxime,2025,2271,1848,12,1,1
9318,Toulon,2012,7357,6594,33,1,1
9318,Toulon,2013,6842,6349,33,1,1
9318,Toulon,2014,6973,6329,33,1,1
9318,Toulon,2015,6663,6107,33,1,1
9318,Toulon,2016,6959,6315,33,1,1
9318,Toulon,2017,7318,6718,33,1,1
9318,Toulon,2018,8267,7585,33,1,1
9318,Toulon,2019,9376,8563,33,1,1
9318,Toulon,2020,9580,8854,33,1,1
9318,Toulon,2021,11510,10530,33,1,1
9318,Toulon,2022,11497,10531,33,1,1
9318,Toulon,2023,11317,10412,33,1,1
9318,Toulon,2024,12604,10930,33,1,1
9318,Toulon,2025,13349,11441,33,1,1
