relation_family,decision_year,source_sector,target_sector,source_label,target_label,weight,p_value,n_zones,bh_rejected,sign_stability,r2_stable
comovement,2023,GI,JZ,"Trade, transport, hospitality",Information and communication,-0.077633,0.19543298,280,False,,
comovement,2023,GI,KZ,"Trade, transport, hospitality",Finance and insurance,-0.055877,0.35187975,280,False,,
comovement,2023,GI,LZ,"Trade, transport, hospitality",Real estate,-0.019765,0.74215807,280,False,,
comovement,2023,GI,MN,"Trade, transport, hospitality",Professional and administrative services,0.085822,0.15217643,280,False,,
comovement,2023,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.088412,0.14012429,280,False,,
comovement,2023,GI,RU,"Trade, transport, hospitality",Other services,0.071837,0.2310457,280,False,,
comovement,2023,JZ,BE,Information and communication,Industry,0.107339,0.07291094,280,False,,
comovement,2023,JZ,FZ,Information and communication,Construction,0.09082,0.12958867,280,False,,
comovement,2023,JZ,GI,Information and communication,"Trade, transport, hospitality",-0.077633,0.19543298,280,False,,
comovement,2023,JZ,KZ,Information and communication,Finance and insurance,0.012068,0.84081187,280,False,,
comovement,2023,JZ,LZ,Information and communication,Real estate,-0.09422,0.11576424,280,False,,
comovement,2023,JZ,MN,Information and communication,Professional and administrative services,0.079394,0.1854466,280,False,,
comovement,2023,JZ,OQ,Information and communication,"Public administration, education, health",0.104435,0.0810713,280,False,,
comovement,2023,JZ,RU,Information and communication,Other services,-0.012646,0.8332882,280,False,,
comovement,2023,KZ,BE,Finance and insurance,Industry,-0.017383,0.77232576,280,False,,
comovement,2023,KZ,FZ,Finance and insurance,Construction,-0.039165,0.51429146,280,False,,
comovement,2023,KZ,GI,Finance and insurance,"Trade, transport, hospitality",-0.055877,0.35187975,280,False,,
comovement,2023,KZ,JZ,Finance and insurance,Information and communication,0.012068,0.84081187,280,False,,
comovement,2023,KZ,LZ,Finance and insurance,Real estate,0.000413,0.99452001,280,False,,
comovement,2023,KZ,MN,Finance and insurance,Professional and administrative services,-0.104031,0.08226347,280,False,,
comovement,2023,KZ,OQ,Finance and insurance,"Public administration, education, health",-0.012723,0.83228593,280,False,,
comovement,2023,KZ,RU,Finance and insurance,Other services,-0.091845,0.12529509,280,False,,
comovement,2023,LZ,BE,Real estate,Industry,0.159704,0.00734135,280,False,,
comovement,2023,LZ,FZ,Real estate,Construction,0.122414,0.04059453,280,False,,
comovement,2023,LZ,GI,Real estate,"Trade, transport, hospitality",-0.019765,0.74215807,280,False,,
comovement,2023,LZ,JZ,Real estate,Information and communication,-0.09422,0.11576424,280,False,,
comovement,2023,LZ,KZ,Real estate,Finance and insurance,0.000413,0.99452001,280,False,,
comovement,2023,LZ,MN,Real estate,Professional and administrative services,0.044918,0.45441049,280,False,,
comovement,2023,LZ,OQ,Real estate,"Public administration, education, health",-0.048393,0.42021153,280,False,,
comovement,2023,LZ,RU,Real estate,Other services,0.029645,0.6216315,280,False,,
comovement,2023,MN,BE,Professional and administrative services,Industry,-9e-06,0.99987752,280,False,,
comovement,2023,MN,FZ,Professional and administrative services,Construction,0.125808,0.03528999,280,False,,
comovement,2023,MN,GI,Professional and administrative services,"Trade, transport, hospitality",0.085822,0.15217643,280,False,,
comovement,2023,MN,JZ,Professional and administrative services,Information and communication,0.079394,0.1854466,280,False,,
comovement,2023,MN,KZ,Professional and administrative services,Finance and insurance,-0.104031,0.08226347,280,False,,
comovement,2023,MN,LZ,Professional and administrative services,Real estate,0.044918,0.45441049,280,False,,
comovement,2023,MN,OQ,Professional and administrative services,"Public administration, education, health",0.077908,0.19384993,280,False,,
comovement,2023,MN,RU,Professional and administrative services,Other services,0.213841,0.00030058,280,True,1.0,True
comovement,2023,OQ,BE,"Public administration, education, health",Industry,-0.0344,0.5668098,280,False,,
comovement,2023,OQ,FZ,"Public administration, education, health",Construction,0.130551,0.02886908,280,False,,
comovement,2023,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.088412,0.14012429,280,False,,
comovement,2023,OQ,JZ,"Public administration, education, health",Information and communication,0.104435,0.0810713,280,False,,
comovement,2023,OQ,KZ,"Public administration, education, health",Finance and insurance,-0.012723,0.83228593,280,False,,
comovement,2023,OQ,LZ,"Public administration, education, health",Real estate,-0.048393,0.42021153,280,False,,
comovement,2023,OQ,MN,"Public administration, education, health",Professional and administrative services,0.077908,0.19384993,280,False,,
comovement,2023,OQ,RU,"Public administration, education, health",Other services,0.08788,0.14253815,280,False,,
comovement,2023,RU,BE,Other services,Industry,0.091486,0.12678679,280,False,,
comovement,2023,RU,FZ,Other services,Construction,0.096358,0.107681,280,False,,
comovement,2023,RU,GI,Other services,"Trade, transport, hospitality",0.071837,0.2310457,280,False,,
comovement,2023,RU,JZ,Other services,Information and communication,-0.012646,0.8332882,280,False,,
comovement,2023,RU,KZ,Other services,Finance and insurance,-0.091845,0.12529509,280,False,,
comovement,2023,RU,LZ,Other services,Real estate,0.029645,0.6216315,280,False,,
comovement,2023,RU,MN,Other services,Professional and administrative services,0.213841,0.00030058,280,True,1.0,True
comovement,2023,RU,OQ,Other services,"Public administration, education, health",0.08788,0.14253815,280,False,,
comovement,2024,BE,FZ,Industry,Construction,0.096362,0.10766656,280,False,,
comovement,2024,BE,GI,Industry,"Trade, transport, hospitality",0.022046,0.71362976,280,False,,
comovement,2024,BE,JZ,Industry,Information and communication,0.019679,0.7432357,280,False,,
comovement,2024,BE,KZ,Industry,Finance and insurance,0.013296,0.82485745,280,False,,
comovement,2024,BE,LZ,Industry,Real estate,0.026217,0.66251425,280,False,,
comovement,2024,BE,MN,Industry,Professional and administrative services,0.018362,0.75988212,280,False,,
comovement,2024,BE,OQ,Industry,"Public administration, education, health",0.019235,0.7488386,280,False,,
comovement,2024,BE,RU,Industry,Other services,0.183148,0.0020494,280,True,1.0,True
comovement,2024,FZ,BE,Construction,Industry,0.096362,0.10766656,280,False,,
comovement,2024,FZ,GI,Construction,"Trade, transport, hospitality",-0.083186,0.16523046,280,False,,
comovement,2024,FZ,JZ,Construction,Information and communication,-0.015588,0.79527905,280,False,,
comovement,2024,FZ,KZ,Construction,Finance and insurance,-0.134542,0.02426638,280,False,,
comovement,2024,FZ,LZ,Construction,Real estate,0.137412,0.02136008,280,False,,
comovement,2024,FZ,MN,Construction,Professional and administrative services,0.044105,0.46262373,280,False,,
comovement,2024,FZ,OQ,Construction,"Public administration, education, health",0.071111,0.23581215,280,False,,
comovement,2024,FZ,RU,Construction,Other services,0.020767,0.729583,280,False,,
comovement,2024,GI,BE,"Trade, transport, hospitality",Industry,0.022046,0.71362976,280,False,,
comovement,2024,GI,FZ,"Trade, transport, hospitality",Construction,-0.083186,0.16523046,280,False,,
comovement,2024,GI,JZ,"Trade, transport, hospitality",Information and communication,0.012268,0.83820112,280,False,,
comovement,2024,GI,KZ,"Trade, transport, hospitality",Finance and insurance,0.023816,0.69177741,280,False,,
comovement,2024,GI,LZ,"Trade, transport, hospitality",Real estate,-0.14631,0.01417934,280,False,,
comovement,2024,GI,MN,"Trade, transport, hospitality",Professional and administrative services,0.174414,0.00335905,280,True,0.9,True
comovement,2024,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.06214,0.30040962,280,False,,
comovement,2024,GI,RU,"Trade, transport, hospitality",Other services,0.05101,0.39548026,280,False,,
comovement,2024,JZ,BE,Information and communication,Industry,0.019679,0.7432357,280,False,,
comovement,2024,JZ,FZ,Information and communication,Construction,-0.015588,0.79527905,280,False,,
comovement,2024,JZ,GI,Information and communication,"Trade, transport, hospitality",0.012268,0.83820112,280,False,,
comovement,2024,JZ,KZ,Information and communication,Finance and insurance,-0.007594,0.89942428,280,False,,
comovement,2024,JZ,LZ,Information and communication,Real estate,0.087079,0.14623487,280,False,,
comovement,2024,JZ,MN,Information and communication,Professional and administrative services,0.035306,0.55663532,280,False,,
comovement,2024,JZ,OQ,Information and communication,"Public administration, education, health",-0.072973,0.22372692,280,False,,
comovement,2024,JZ,RU,Information and communication,Other services,0.004765,0.93678948,280,False,,
comovement,2024,KZ,BE,Finance and insurance,Industry,0.013296,0.82485745,280,False,,
comovement,2024,KZ,FZ,Finance and insurance,Construction,-0.134542,0.02426638,280,False,,
comovement,2024,KZ,GI,Finance and insurance,"Trade, transport, hospitality",0.023816,0.69177741,280,False,,
comovement,2024,KZ,JZ,Finance and insurance,Information and communication,-0.007594,0.89942428,280,False,,
comovement,2024,KZ,LZ,Finance and insurance,Real estate,-0.008841,0.88300983,280,False,,
comovement,2024,KZ,MN,Finance and insurance,Professional and administrative services,0.021391,0.72179252,280,False,,
comovement,2024,KZ,OQ,Finance and insurance,"Public administration, education, health",0.05896,0.32588488,280,False,,
comovement,2024,KZ,RU,Finance and insurance,Other services,-0.010207,0.86510664,280,False,,
comovement,2024,LZ,BE,Real estate,Industry,0.026217,0.66251425,280,False,,
comovement,2024,LZ,FZ,Real estate,Construction,0.137412,0.02136008,280,False,,
comovement,2024,LZ,GI,Real estate,"Trade, transport, hospitality",-0.14631,0.01417934,280,False,,
comovement,2024,LZ,JZ,Real estate,Information and communication,0.087079,0.14623487,280,False,,
comovement,2024,LZ,KZ,Real estate,Finance and insurance,-0.008841,0.88300983,280,False,,
comovement,2024,LZ,MN,Real estate,Professional and administrative services,0.019836,0.74126892,280,False,,
comovement,2024,LZ,OQ,Real estate,"Public administration, education, health",-0.125018,0.03646953,280,False,,
comovement,2024,LZ,RU,Real estate,Other services,-0.024693,0.68103012,280,False,,
comovement,2024,MN,BE,Professional and administrative services,Industry,0.018362,0.75988212,280,False,,
comovement,2024,MN,FZ,Professional and administrative services,Construction,0.044105,0.46262373,280,False,,
comovement,2024,MN,GI,Professional and administrative services,"Trade, transport, hospitality",0.174414,0.00335905,280,True,0.9,True
comovement,2024,MN,JZ,Professional and administrative services,Information and communication,0.035306,0.55663532,280,False,,
comovement,2024,MN,KZ,Professional and administrative services,Finance and insurance,0.021391,0.72179252,280,False,,
comovement,2024,MN,LZ,Professional and administrative services,Real estate,0.019836,0.74126892,280,False,,
comovement,2024,MN,OQ,Professional and administrative services,"Public administration, education, health",0.074233,0.21580259,280,False,,
comovement,2024,MN,RU,Professional and administrative services,Other services,0.074863,0.21191786,280,False,,
comovement,2024,OQ,BE,"Public administration, education, health",Industry,0.019235,0.7488386,280,False,,
comovement,2024,OQ,FZ,"Public administration, education, health",Construction,0.071111,0.23581215,280,False,,
comovement,2024,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.06214,0.30040962,280,False,,
comovement,2024,OQ,JZ,"Public administration, education, health",Information and communication,-0.072973,0.22372692,280,False,,
comovement,2024,OQ,KZ,"Public administration, education, health",Finance and insurance,0.05896,0.32588488,280,False,,
comovement,2024,OQ,LZ,"Public administration, education, health",Real estate,-0.125018,0.03646953,280,False,,
comovement,2024,OQ,MN,"Public administration, education, health",Professional and administrative services,0.074233,0.21580259,280,False,,
comovement,2024,OQ,RU,"Public administration, education, health",Other services,-0.020443,0.73364369,280,False,,
comovement,2024,RU,BE,Other services,Industry,0.183148,0.0020494,280,True,1.0,True
comovement,2024,RU,FZ,Other services,Construction,0.020767,0.729583,280,False,,
comovement,2024,RU,GI,Other services,"Trade, transport, hospitality",0.05101,0.39548026,280,False,,
comovement,2024,RU,JZ,Other services,Information and communication,0.004765,0.93678948,280,False,,
comovement,2024,RU,KZ,Other services,Finance and insurance,-0.010207,0.86510664,280,False,,
comovement,2024,RU,LZ,Other services,Real estate,-0.024693,0.68103012,280,False,,
comovement,2024,RU,MN,Other services,Professional and administrative services,0.074863,0.21191786,280,False,,
comovement,2024,RU,OQ,Other services,"Public administration, education, health",-0.020443,0.73364369,280,False,,
