ze2020,ze2020_label,year,sector_code,sector_label,sector_establishment_creations,total_establishment_creations,sector_share,sector_rank_in_ze_year,mask_sector_available
0053,Avignon,2019,RU,Arts and other services,499.0,4765,0.10472193074501573,4,1
0053,Avignon,2020,BE,Industry and energy,271.0,4871,0.055635393143091766,6,1
0053,Avignon,2020,FZ,Construction,575.0,4871,0.11804557585711353,3,1
0053,Avignon,2020,GI,"Trade, transport and hospitality",1722.0,4871,0.35352083761034697,1,1
0053,Avignon,2020,JZ,Information and communication,149.0,4871,0.030589201396017243,7,1
0053,Avignon,2020,KZ,Financial and insurance activities,122.0,4871,0.025046191747074523,9,1
0053,Avignon,2020,LZ,Real estate activities,140.0,4871,0.028741531513036336,8,1
0053,Avignon,2020,MN,Professional and administrative services,986.0,4871,0.20242250051324162,2,1
0053,Avignon,2020,OQ,"Public administration, education and health",442.0,4871,0.09074112091972901,5,1
0053,Avignon,2020,RU,Arts and other services,464.0,4871,0.09525764730034901,4,1
0053,Avignon,2021,BE,Industry and energy,306.0,5818,0.052595393606050186,6,1
0053,Avignon,2021,FZ,Construction,672.0,5818,0.11550360948779649,3,1
0053,Avignon,2021,GI,"Trade, transport and hospitality",1996.0,5818,0.34307322103815746,1,1
0053,Avignon,2021,JZ,Information and communication,177.0,5818,0.030422825713303542,8,1
0053,Avignon,2021,KZ,Financial and insurance activities,161.0,5818,0.027672739773117908,9,1
0053,Avignon,2021,LZ,Real estate activities,204.0,5818,0.035063595737366796,7,1
0053,Avignon,2021,MN,Professional and administrative services,1207.0,5818,0.20745960811275352,2,1
0053,Avignon,2021,OQ,"Public administration, education and health",502.0,5818,0.08628394637332416,5,1
0053,Avignon,2021,RU,Arts and other services,593.0,5818,0.10192506015812994,4,1
0053,Avignon,2022,BE,Industry and energy,355.0,5945,0.05971404541631623,6,1
0053,Avignon,2022,FZ,Construction,662.0,5945,0.11135407905803196,4,1
0053,Avignon,2022,GI,"Trade, transport and hospitality",1733.0,5945,0.29150546677880573,1,1
0053,Avignon,2022,JZ,Information and communication,247.0,5945,0.041547518923465095,7,1
0053,Avignon,2022,KZ,Financial and insurance activities,174.0,5945,0.02926829268292683,9,1
0053,Avignon,2022,LZ,Real estate activities,194.0,5945,0.03263246425567704,8,1
0053,Avignon,2022,MN,Professional and administrative services,1375.0,5945,0.23128679562657695,2,1
0053,Avignon,2022,OQ,"Public administration, education and health",486.0,5945,0.0817493692178301,5,1
0053,Avignon,2022,RU,Arts and other services,719.0,5945,0.12094196804037007,3,1
0053,Avignon,2023,BE,Industry and energy,326.0,5770,0.05649913344887349,6,1
0053,Avignon,2023,FZ,Construction,651.0,5770,0.11282495667244367,4,1
0053,Avignon,2023,GI,"Trade, transport and hospitality",1673.0,5770,0.289948006932409,1,1
0053,Avignon,2023,JZ,Information and communication,220.0,5770,0.038128249566724434,7,1
0053,Avignon,2023,KZ,Financial and insurance activities,160.0,5770,0.02772963604852686,9,1
0053,Avignon,2023,LZ,Real estate activities,196.0,5770,0.03396880415944541,8,1
0053,Avignon,2023,MN,Professional and administrative services,1335.0,5770,0.231369150779896,2,1
0053,Avignon,2023,OQ,"Public administration, education and health",537.0,5770,0.09306759098786828,5,1
0053,Avignon,2023,RU,Arts and other services,672.0,5770,0.11646447140381283,3,1
0053,Avignon,2024,BE,Industry and energy,413.0,6463,0.06390221259477023,6,1
0053,Avignon,2024,FZ,Construction,667.0,6463,0.10320284697508897,4,1
0053,Avignon,2024,GI,"Trade, transport and hospitality",1935.0,6463,0.2993965650626644,1,1
0053,Avignon,2024,JZ,Information and communication,265.0,6463,0.041002630357419155,7,1
0053,Avignon,2024,KZ,Financial and insurance activities,194.0,6463,0.030017019959771005,9,1
0053,Avignon,2024,LZ,Real estate activities,206.0,6463,0.03187374284388055,8,1
0053,Avignon,2024,MN,Professional and administrative services,1517.0,6463,0.23472071793284852,2,1
0053,Avignon,2024,OQ,"Public administration, education and health",537.0,6463,0.08308834906390221,5,1
0053,Avignon,2024,RU,Arts and other services,729.0,6463,0.11279591520965496,3,1
0053,Avignon,2025,BE,Industry and energy,370.0,6543,0.05654898364664527,6,1
0053,Avignon,2025,FZ,Construction,609.0,6543,0.09307657038055937,4,1
0053,Avignon,2025,GI,"Trade, transport and hospitality",2021.0,6543,0.3088797187834327,1,1
0053,Avignon,2025,JZ,Information and communication,288.0,6543,0.04401650618982118,7,1
0053,Avignon,2025,KZ,Financial and insurance activities,146.0,6543,0.02231392327678435,9,1
0053,Avignon,2025,LZ,Real estate activities,274.0,6543,0.04187681491670488,8,1
0053,Avignon,2025,MN,Professional and administrative services,1509.0,6543,0.23062815222375058,2,1
0053,Avignon,2025,OQ,"Public administration, education and health",589.0,6543,0.0900198685618218,5,1
0053,Avignon,2025,RU,Arts and other services,737.0,6543,0.1126394620204799,3,1
0054,Beauvais,2012,BE,Industry and energy,114.0,1923,0.059282371294851796,6,1
0054,Beauvais,2012,FZ,Construction,365.0,1923,0.18980759230369215,2,1
0054,Beauvais,2012,GI,"Trade, transport and hospitality",550.0,1923,0.2860114404576183,1,1
0054,Beauvais,2012,JZ,Information and communication,54.0,1923,0.028081123244929798,8,1
0054,Beauvais,2012,KZ,Financial and insurance activities,28.0,1923,0.014560582423296931,9,1
0054,Beauvais,2012,LZ,Real estate activities,75.0,1923,0.0390015600624025,7,1
0054,Beauvais,2012,MN,Professional and administrative services,333.0,1923,0.1731669266770671,3,1
0054,Beauvais,2012,OQ,"Public administration, education and health",175.0,1923,0.09100364014560583,5,1
0054,Beauvais,2012,RU,Arts and other services,229.0,1923,0.11908476339053563,4,1
0054,Beauvais,2013,BE,Industry and energy,110.0,1851,0.05942733657482442,6,1
0054,Beauvais,2013,FZ,Construction,332.0,1851,0.17936250675310642,2,1
0054,Beauvais,2013,GI,"Trade, transport and hospitality",569.0,1851,0.30740140464613724,1,1
0054,Beauvais,2013,JZ,Information and communication,61.0,1851,0.032955159373311727,7,1
0054,Beauvais,2013,KZ,Financial and insurance activities,41.0,1851,0.02215018908698001,8,1
0054,Beauvais,2013,LZ,Real estate activities,40.0,1851,0.021609940572663425,9,1
0054,Beauvais,2013,MN,Professional and administrative services,309.0,1851,0.16693679092382496,3,1
0054,Beauvais,2013,OQ,"Public administration, education and health",154.0,1851,0.08319827120475419,5,1
0054,Beauvais,2013,RU,Arts and other services,235.0,1851,0.12695840086439764,4,1
0054,Beauvais,2014,BE,Industry and energy,119.0,1949,0.061056952283222166,6,1
0054,Beauvais,2014,FZ,Construction,389.0,1949,0.1995895330938943,2,1
0054,Beauvais,2014,GI,"Trade, transport and hospitality",603.0,1949,0.30938943047716777,1,1
0054,Beauvais,2014,JZ,Information and communication,53.0,1949,0.02719343252950231,8,1
0054,Beauvais,2014,KZ,Financial and insurance activities,46.0,1949,0.023601847101077475,9,1
0054,Beauvais,2014,LZ,Real estate activities,55.0,1949,0.028219599794766546,7,1
0054,Beauvais,2014,MN,Professional and administrative services,302.0,1949,0.15495125705489995,3,1
0054,Beauvais,2014,OQ,"Public administration, education and health",182.0,1949,0.09338122113904566,5,1
0054,Beauvais,2014,RU,Arts and other services,200.0,1949,0.10261672652642381,4,1
0054,Beauvais,2015,BE,Industry and energy,112.0,1931,0.05800103573278094,6,1
0054,Beauvais,2015,FZ,Construction,316.0,1931,0.16364577938891767,3,1
0054,Beauvais,2015,GI,"Trade, transport and hospitality",645.0,1931,0.3340238218539617,1,1
0054,Beauvais,2015,JZ,Information and communication,41.0,1931,0.021232522009321596,9,1
0054,Beauvais,2015,KZ,Financial and insurance activities,64.0,1931,0.033143448990160536,8,1
0054,Beauvais,2015,LZ,Real estate activities,66.0,1931,0.03417918177110305,7,1
0054,Beauvais,2015,MN,Professional and administrative services,325.0,1931,0.16830657690315898,2,1
0054,Beauvais,2015,OQ,"Public administration, education and health",167.0,1931,0.08648368720870016,5,1
0054,Beauvais,2015,RU,Arts and other services,195.0,1931,0.10098394614189539,4,1
0054,Beauvais,2016,BE,Industry and energy,124.0,2036,0.060903732809430254,6,1
0054,Beauvais,2016,FZ,Construction,285.0,2036,0.13998035363457761,3,1
0054,Beauvais,2016,GI,"Trade, transport and hospitality",738.0,2036,0.362475442043222,1,1
0054,Beauvais,2016,JZ,Information and communication,44.0,2036,0.021611001964636542,9,1
0054,Beauvais,2016,KZ,Financial and insurance activities,66.0,2036,0.03241650294695481,8,1
0054,Beauvais,2016,LZ,Real estate activities,73.0,2036,0.03585461689587426,7,1
0054,Beauvais,2016,MN,Professional and administrative services,339.0,2036,0.16650294695481335,2,1
0054,Beauvais,2016,OQ,"Public administration, education and health",205.0,2036,0.1006876227897839,4,1
0054,Beauvais,2016,RU,Arts and other services,162.0,2036,0.07956777996070727,5,1
0054,Beauvais,2017,BE,Industry and energy,154.0,2163,0.07119741100323625,6,1
0054,Beauvais,2017,FZ,Construction,297.0,2163,0.13730929264909847,3,1
0054,Beauvais,2017,GI,"Trade, transport and hospitality",723.0,2163,0.3342579750346741,1,1
0054,Beauvais,2017,JZ,Information and communication,53.0,2163,0.024503005085529356,9,1
0054,Beauvais,2017,KZ,Financial and insurance activities,65.0,2163,0.03005085529357374,8,1
0054,Beauvais,2017,LZ,Real estate activities,98.0,2163,0.045307443365695796,7,1
0054,Beauvais,2017,MN,Professional and administrative services,380.0,2163,0.17568192325473878,2,1
0054,Beauvais,2017,OQ,"Public administration, education and health",187.0,2163,0.08645399907535829,5,1
0054,Beauvais,2017,RU,Arts and other services,206.0,2163,0.09523809523809523,4,1
0054,Beauvais,2018,BE,Industry and energy,136.0,2287,0.059466550065588104,6,1
0054,Beauvais,2018,FZ,Construction,276.0,2287,0.12068211630957586,3,1
0054,Beauvais,2018,GI,"Trade, transport and hospitality",799.0,2287,0.3493659816353301,1,1
0054,Beauvais,2018,JZ,Information and communication,60.0,2287,0.026235242675994752,9,1
0054,Beauvais,2018,KZ,Financial and insurance activities,61.0,2287,0.026672496720594664,8,1
0054,Beauvais,2018,LZ,Real estate activities,109.0,2287,0.047660690861390465,7,1
0054,Beauvais,2018,MN,Professional and administrative services,407.0,2287,0.17796239615216441,2,1
0054,Beauvais,2018,OQ,"Public administration, education and health",211.0,2287,0.09226060341058155,5,1
0054,Beauvais,2018,RU,Arts and other services,228.0,2287,0.09969392216878006,4,1
0054,Beauvais,2019,BE,Industry and energy,148.0,2566,0.05767731878409977,6,1
0054,Beauvais,2019,FZ,Construction,312.0,2566,0.12159002338269681,3,1
0054,Beauvais,2019,GI,"Trade, transport and hospitality",837.0,2566,0.32618862042088853,1,1
0054,Beauvais,2019,JZ,Information and communication,66.0,2566,0.025720966484801246,9,1
0054,Beauvais,2019,KZ,Financial and insurance activities,71.0,2566,0.027669524551831644,8,1
0054,Beauvais,2019,LZ,Real estate activities,144.0,2566,0.05611847233047545,7,1
0054,Beauvais,2019,MN,Professional and administrative services,461.0,2566,0.17965705378020266,2,1
0054,Beauvais,2019,OQ,"Public administration, education and health",222.0,2566,0.08651597817614964,5,1
0054,Beauvais,2019,RU,Arts and other services,305.0,2566,0.11886204208885424,4,1
0054,Beauvais,2020,BE,Industry and energy,137.0,2624,0.052210365853658534,7,1
0054,Beauvais,2020,FZ,Construction,315.0,2624,0.12004573170731707,3,1
0054,Beauvais,2020,GI,"Trade, transport and hospitality",983.0,2624,0.3746189024390244,1,1
0054,Beauvais,2020,JZ,Information and communication,83.0,2624,0.03163109756097561,8,1
0054,Beauvais,2020,KZ,Financial and insurance activities,68.0,2624,0.025914634146341462,9,1
0054,Beauvais,2020,LZ,Real estate activities,147.0,2624,0.056021341463414635,6,1
0054,Beauvais,2020,MN,Professional and administrative services,442.0,2624,0.16844512195121952,2,1
0054,Beauvais,2020,OQ,"Public administration, education and health",210.0,2624,0.08003048780487805,5,1
0054,Beauvais,2020,RU,Arts and other services,239.0,2624,0.09108231707317073,4,1
0054,Beauvais,2021,BE,Industry and energy,259.0,3320,0.07801204819277109,6,1
0054,Beauvais,2021,FZ,Construction,372.0,3320,0.11204819277108434,3,1
0054,Beauvais,2021,GI,"Trade, transport and hospitality",1108.0,3320,0.3337349397590361,1,1
0054,Beauvais,2021,JZ,Information and communication,107.0,3320,0.032228915662650605,8,1
0054,Beauvais,2021,KZ,Financial and insurance activities,76.0,3320,0.02289156626506024,9,1
0054,Beauvais,2021,LZ,Real estate activities,182.0,3320,0.054819277108433734,7,1
0054,Beauvais,2021,MN,Professional and administrative services,570.0,3320,0.1716867469879518,2,1
0054,Beauvais,2021,OQ,"Public administration, education and health",294.0,3320,0.08855421686746988,5,1
0054,Beauvais,2021,RU,Arts and other services,352.0,3320,0.10602409638554217,4,1
0054,Beauvais,2022,BE,Industry and energy,296.0,3429,0.0863225430154564,6,1
0054,Beauvais,2022,FZ,Construction,376.0,3429,0.10965296004666084,4,1
0054,Beauvais,2022,GI,"Trade, transport and hospitality",901.0,3429,0.26275882181393995,1,1
0054,Beauvais,2022,JZ,Information and communication,128.0,3429,0.037328667249927096,8,1
0054,Beauvais,2022,KZ,Financial and insurance activities,116.0,3429,0.03382910469524643,9,1
0054,Beauvais,2022,LZ,Real estate activities,184.0,3429,0.053659959171770195,7,1
0054,Beauvais,2022,MN,Professional and administrative services,697.0,3429,0.20326625838436863,2,1
0054,Beauvais,2022,OQ,"Public administration, education and health",316.0,3429,0.0921551472732575,5,1
0054,Beauvais,2022,RU,Arts and other services,415.0,3429,0.12102653834937299,3,1
0054,Beauvais,2023,BE,Industry and energy,339.0,3518,0.09636156907333712,5,1
0054,Beauvais,2023,FZ,Construction,362.0,3518,0.10289937464468447,4,1
0054,Beauvais,2023,GI,"Trade, transport and hospitality",1015.0,3518,0.2885162023877203,1,1
0054,Beauvais,2023,JZ,Information and communication,129.0,3518,0.036668561682774305,7,1
0054,Beauvais,2023,KZ,Financial and insurance activities,85.0,3518,0.024161455372370664,9,1
0054,Beauvais,2023,LZ,Real estate activities,126.0,3518,0.03581580443433769,8,1
0054,Beauvais,2023,MN,Professional and administrative services,777.0,3518,0.22086412734508243,2,1
0054,Beauvais,2023,OQ,"Public administration, education and health",284.0,3518,0.08072768618533258,6,1
0054,Beauvais,2023,RU,Arts and other services,401.0,3518,0.11398521887436043,3,1
0054,Beauvais,2024,BE,Industry and energy,423.0,3779,0.11193437417306165,3,1
0054,Beauvais,2024,FZ,Construction,345.0,3779,0.09129399311987298,5,1
0054,Beauvais,2024,GI,"Trade, transport and hospitality",1134.0,3779,0.3000793860809738,1,1
0054,Beauvais,2024,JZ,Information and communication,178.0,3779,0.04710240804445621,7,1
0054,Beauvais,2024,KZ,Financial and insurance activities,93.0,3779,0.024609685101878803,9,1
0054,Beauvais,2024,LZ,Real estate activities,108.0,3779,0.028578989150568935,8,1
0054,Beauvais,2024,MN,Professional and administrative services,802.0,3779,0.2122254564699656,2,1
0054,Beauvais,2024,OQ,"Public administration, education and health",288.0,3779,0.07621063773485048,6,1
0054,Beauvais,2024,RU,Arts and other services,408.0,3779,0.10796507012437152,4,1
0054,Beauvais,2025,BE,Industry and energy,382.0,3871,0.09868251097907517,4,1
0054,Beauvais,2025,FZ,Construction,325.0,3871,0.08395763368638595,5,1
0054,Beauvais,2025,GI,"Trade, transport and hospitality",1166.0,3871,0.30121415654869543,1,1
0054,Beauvais,2025,JZ,Information and communication,187.0,3871,0.04830793076724361,7,1
0054,Beauvais,2025,KZ,Financial and insurance activities,88.0,3871,0.02273314389046758,9,1
0054,Beauvais,2025,LZ,Real estate activities,137.0,3871,0.03539137173856884,8,1
0054,Beauvais,2025,MN,Professional and administrative services,856.0,3871,0.22113149057091191,2,1
0054,Beauvais,2025,OQ,"Public administration, education and health",307.0,3871,0.07930767243606303,6,1
0054,Beauvais,2025,RU,Arts and other services,423.0,3871,0.10927408938258848,3,1
0055,Bollène-Pierrelatte,2012,BE,Industry and energy,53.0,750,0.07066666666666667,6,1
0055,Bollène-Pierrelatte,2012,FZ,Construction,147.0,750,0.196,2,1
0055,Bollène-Pierrelatte,2012,GI,"Trade, transport and hospitality",201.0,750,0.268,1,1
0055,Bollène-Pierrelatte,2012,JZ,Information and communication,21.0,750,0.028,7,1
0055,Bollène-Pierrelatte,2012,KZ,Financial and insurance activities,18.0,750,0.024,9,1
0055,Bollène-Pierrelatte,2012,LZ,Real estate activities,21.0,750,0.028,7,1
0055,Bollène-Pierrelatte,2012,MN,Professional and administrative services,105.0,750,0.14,3,1
0055,Bollène-Pierrelatte,2012,OQ,"Public administration, education and health",89.0,750,0.11866666666666667,5,1
0055,Bollène-Pierrelatte,2012,RU,Arts and other services,95.0,750,0.12666666666666668,4,1
0055,Bollène-Pierrelatte,2013,BE,Industry and energy,97.0,800,0.12125,4,1
0055,Bollène-Pierrelatte,2013,FZ,Construction,115.0,800,0.14375,2,1
0055,Bollène-Pierrelatte,2013,GI,"Trade, transport and hospitality",260.0,800,0.325,1,1
0055,Bollène-Pierrelatte,2013,JZ,Information and communication,20.0,800,0.025,7,1
0055,Bollène-Pierrelatte,2013,KZ,Financial and insurance activities,9.0,800,0.01125,9,1
0055,Bollène-Pierrelatte,2013,LZ,Real estate activities,20.0,800,0.025,7,1
0055,Bollène-Pierrelatte,2013,MN,Professional and administrative services,112.0,800,0.14,3,1
0055,Bollène-Pierrelatte,2013,OQ,"Public administration, education and health",84.0,800,0.105,5,1
0055,Bollène-Pierrelatte,2013,RU,Arts and other services,83.0,800,0.10375,6,1
0055,Bollène-Pierrelatte,2014,BE,Industry and energy,71.0,735,0.09659863945578231,6,1
0055,Bollène-Pierrelatte,2014,FZ,Construction,130.0,735,0.17687074829931973,2,1
0055,Bollène-Pierrelatte,2014,GI,"Trade, transport and hospitality",215.0,735,0.2925170068027211,1,1
0055,Bollène-Pierrelatte,2014,JZ,Information and communication,10.0,735,0.013605442176870748,9,1
