ze2020,ze2020_label,year,observed_value,target_variable,lag_1,lag_2,lag_3,growth_1y_safe,growth_2y_safe,mask_observed_available,mask_lag_1_available,mask_lag_2_available,mask_lag_3_available,node_id,similar_ze_lag_1_mean,similar_ze_lag_1_weighted_mean,similar_ze_growth_1y_safe_mean,similar_ze_count,relational_feature_available
0064,Valréas,2013,690.0,establishment_creations,741.0,,,,,1,1,0,0,13,,,,0,0
0064,Valréas,2014,723.0,establishment_creations,690.0,741.0,,-0.068825910931174,,1,1,1,0,13,,,,0,0
0064,Valréas,2015,708.0,establishment_creations,723.0,690.0,741.0,0.0478260869565217,-0.0242914979757085,1,1,1,1,13,,,,0,0
0064,Valréas,2016,721.0,establishment_creations,708.0,723.0,690.0,-0.0207468879668049,0.0260869565217391,1,1,1,1,13,,,,0,0
0064,Valréas,2017,700.0,establishment_creations,721.0,708.0,723.0,0.0183615819209039,-0.0027662517289073,1,1,1,1,13,1444.4,1444.4061824201453,0.02056319857004784,5,1
0064,Valréas,2018,749.0,establishment_creations,700.0,721.0,708.0,-0.029126213592233,-0.0112994350282485,1,1,1,1,13,3065.6,3068.976680451333,0.07751928441246242,5,1
0064,Valréas,2019,810.0,establishment_creations,749.0,700.0,721.0,0.07,0.0388349514563106,1,1,1,1,13,557.6,555.4108753249209,0.09799664341621725,5,1
0064,Valréas,2020,802.0,establishment_creations,810.0,749.0,700.0,0.0814419225634179,0.1571428571428571,1,1,1,1,13,908.4,914.0282009627989,0.16254383721056134,5,1
0064,Valréas,2021,1009.0,establishment_creations,802.0,810.0,749.0,-0.0098765432098765,0.0707610146862483,1,1,1,1,13,720.0,718.4843192625794,0.027548511216966443,5,1
0064,Valréas,2022,996.0,establishment_creations,1009.0,802.0,810.0,0.2581047381546135,0.245679012345679,1,1,1,1,13,1179.2,1176.0008094767281,0.17478845364906373,5,1
0064,Valréas,2023,942.0,establishment_creations,996.0,1009.0,802.0,-0.0128840436075322,0.2418952618453865,1,1,1,1,13,2614.6,2616.4761185088028,0.0007542753648565603,5,1
0064,Valréas,2024,1096.0,establishment_creations,942.0,996.0,1009.0,-0.0542168674698795,-0.066402378592666,1,1,1,1,13,2650.6,2653.4305931923345,0.010399391951566755,5,1
1101,Cergy-Vexin,2012,5415.0,establishment_creations,,,,,,1,0,0,0,14,,,,0,0
1101,Cergy-Vexin,2013,5256.0,establishment_creations,5415.0,,,,,1,1,0,0,14,,,,0,0
1101,Cergy-Vexin,2014,5402.0,establishment_creations,5256.0,5415.0,,-0.0293628808864265,,1,1,1,0,14,,,,0,0
1101,Cergy-Vexin,2015,5502.0,establishment_creations,5402.0,5256.0,5415.0,0.0277777777777777,-0.0024007386888273,1,1,1,1,14,,,,0,0
1101,Cergy-Vexin,2016,6301.0,establishment_creations,5502.0,5402.0,5256.0,0.0185116623472787,0.0468036529680365,1,1,1,1,14,,,,0,0
1101,Cergy-Vexin,2017,6750.0,establishment_creations,6301.0,5502.0,5402.0,0.1452199200290803,0.1664198445020362,1,1,1,1,14,6718.4,6716.924980774592,0.021731659976424584,5,1
1101,Cergy-Vexin,2018,8381.0,establishment_creations,6750.0,6301.0,5502.0,0.0712585303920012,0.2268266085059978,1,1,1,1,14,10535.2,10502.852690745303,0.09679258370128932,5,1
1101,Cergy-Vexin,2019,9950.0,establishment_creations,8381.0,6750.0,6301.0,0.2416296296296296,0.3301063323282018,1,1,1,1,14,35456.8,35699.12693354166,0.12915168598938873,5,1
1101,Cergy-Vexin,2020,10675.0,establishment_creations,9950.0,8381.0,6750.0,0.1872091635842978,0.4740740740740741,1,1,1,1,14,5104.2,5076.661946012935,0.13133896888618116,5,1
1101,Cergy-Vexin,2021,12170.0,establishment_creations,10675.0,9950.0,8381.0,0.0728643216080402,0.2737143538957165,1,1,1,1,14,5409.2,5387.211920719314,0.05014953011890431,5,1
1101,Cergy-Vexin,2022,12073.0,establishment_creations,12170.0,10675.0,9950.0,0.1400468384074941,0.2231155778894472,1,1,1,1,14,9506.4,9583.330726785567,0.1634731475012865,5,1
1101,Cergy-Vexin,2023,12209.0,establishment_creations,12073.0,12170.0,10675.0,-0.0079704190632703,0.1309601873536299,1,1,1,1,14,12659.6,12544.341944675481,0.00915745182294998,5,1
1101,Cergy-Vexin,2024,13035.0,establishment_creations,12209.0,12073.0,12170.0,0.01126480576493,0.0032046014790468,1,1,1,1,14,12530.4,12568.035619731567,-0.02130831843344698,5,1
1102,Coulommiers,2012,603.0,establishment_creations,,,,,,1,0,0,0,15,,,,0,0
1102,Coulommiers,2013,644.0,establishment_creations,603.0,,,,,1,1,0,0,15,,,,0,0
1102,Coulommiers,2014,603.0,establishment_creations,644.0,603.0,,0.0679933665008291,,1,1,1,0,15,,,,0,0
1102,Coulommiers,2015,603.0,establishment_creations,603.0,644.0,603.0,-0.0636645962732919,0.0,1,1,1,1,15,,,,0,0
1102,Coulommiers,2016,724.0,establishment_creations,603.0,603.0,644.0,0.0,-0.0636645962732919,1,1,1,1,15,,,,0,0
1102,Coulommiers,2017,680.0,establishment_creations,724.0,603.0,603.0,0.2006633499170812,0.2006633499170812,1,1,1,1,15,1292.6,1292.661462534238,0.008963824328914379,5,1
1102,Coulommiers,2018,746.0,establishment_creations,680.0,724.0,603.0,-0.0607734806629834,0.1276948590381426,1,1,1,1,15,1324.8,1326.8852051656763,-0.002493550083635498,5,1
1102,Coulommiers,2019,899.0,establishment_creations,746.0,680.0,724.0,0.0970588235294117,0.0303867403314917,1,1,1,1,15,1263.4,1254.2131572439805,0.12193167933424372,5,1
1102,Coulommiers,2020,956.0,establishment_creations,899.0,746.0,680.0,0.2050938337801608,0.3220588235294118,1,1,1,1,15,1521.6,1517.9481178948674,0.16280910844229168,5,1
1102,Coulommiers,2021,1130.0,establishment_creations,956.0,899.0,746.0,0.0634037819799777,0.2815013404825737,1,1,1,1,15,1599.6,1594.9139356901228,0.0515584680552012,5,1
1102,Coulommiers,2022,1093.0,establishment_creations,1130.0,956.0,899.0,0.1820083682008368,0.2569521690767519,1,1,1,1,15,2196.0,2185.1135279189402,0.17041614275307657,5,1
1102,Coulommiers,2023,1222.0,establishment_creations,1093.0,1130.0,956.0,-0.0327433628318584,0.1433054393305439,1,1,1,1,15,1969.8,1972.0922492154973,0.0186194934480498,5,1
1102,Coulommiers,2024,1232.0,establishment_creations,1222.0,1093.0,1130.0,0.1180237877401646,0.0814159292035398,1,1,1,1,15,1897.2,1902.654343713492,-0.0005709080812785191,5,1
1103,Étampes,2012,838.0,establishment_creations,,,,,,1,0,0,0,16,,,,0,0
1103,Étampes,2013,809.0,establishment_creations,838.0,,,,,1,1,0,0,16,,,,0,0
1103,Étampes,2014,848.0,establishment_creations,809.0,838.0,,-0.0346062052505966,,1,1,1,0,16,,,,0,0
1103,Étampes,2015,860.0,establishment_creations,848.0,809.0,838.0,0.0482076637824474,0.0119331742243436,1,1,1,1,16,,,,0,0
1103,Étampes,2016,952.0,establishment_creations,860.0,848.0,809.0,0.0141509433962264,0.0630407911001236,1,1,1,1,16,,,,0,0
1103,Étampes,2017,962.0,establishment_creations,952.0,860.0,848.0,0.1069767441860465,0.1226415094339622,1,1,1,1,16,3418.0,3417.9995777195845,-0.006457279975956361,5,1
1103,Étampes,2018,1122.0,establishment_creations,962.0,952.0,860.0,0.0105042016806722,0.1186046511627907,1,1,1,1,16,30394.8,30456.665686803175,0.05578466864081203,5,1
1103,Étampes,2019,1396.0,establishment_creations,1122.0,962.0,952.0,0.1663201663201663,0.1785714285714285,1,1,1,1,16,1074.0,1065.9934980792368,0.12636201635004254,5,1
1103,Étampes,2020,1318.0,establishment_creations,1396.0,1122.0,962.0,0.2442067736185383,0.4511434511434511,1,1,1,1,16,2907.4,2884.750999460862,0.12341381930176747,5,1
1103,Étampes,2021,1576.0,establishment_creations,1318.0,1396.0,1122.0,-0.0558739255014326,0.1746880570409982,1,1,1,1,16,1790.4,1785.126398944015,0.0012972122056712997,5,1
1103,Étampes,2022,1592.0,establishment_creations,1576.0,1318.0,1396.0,0.1957511380880121,0.1289398280802292,1,1,1,1,16,2219.8,2214.347962835802,0.2750692171775609,5,1
1103,Étampes,2023,1595.0,establishment_creations,1592.0,1576.0,1318.0,0.0101522842639593,0.2078907435508346,1,1,1,1,16,2331.6,2330.48189664771,0.01937444499872066,5,1
1103,Étampes,2024,1720.0,establishment_creations,1595.0,1592.0,1576.0,0.0018844221105527,0.0120558375634517,1,1,1,1,16,2301.0,2301.147345803092,-0.006012854314125118,5,1
1104,Évry-Courcouronnes,2012,5180.0,establishment_creations,,,,,,1,0,0,0,17,,,,0,0
1104,Évry-Courcouronnes,2013,5016.0,establishment_creations,5180.0,,,,,1,1,0,0,17,,,,0,0
1104,Évry-Courcouronnes,2014,5398.0,establishment_creations,5016.0,5180.0,,-0.0316602316602316,,1,1,1,0,17,,,,0,0
1104,Évry-Courcouronnes,2015,5149.0,establishment_creations,5398.0,5016.0,5180.0,0.0761562998405103,0.042084942084942,1,1,1,1,17,,,,0,0
1104,Évry-Courcouronnes,2016,5576.0,establishment_creations,5149.0,5398.0,5016.0,-0.0461281956280103,0.0265151515151515,1,1,1,1,17,,,,0,0
1104,Évry-Courcouronnes,2017,6322.0,establishment_creations,5576.0,5149.0,5398.0,0.0829287240240823,0.0329751759911078,1,1,1,1,17,1372.8,1372.7230864682792,0.04320064716369874,5,1
1104,Évry-Courcouronnes,2018,7321.0,establishment_creations,6322.0,5576.0,5149.0,0.1337876614060258,0.2278112254806758,1,1,1,1,17,1411.6,1409.7220190283763,0.07103257974549848,5,1
1104,Évry-Courcouronnes,2019,8975.0,establishment_creations,7321.0,6322.0,5576.0,0.1580196140461879,0.312948350071736,1,1,1,1,17,2723.4,2720.106093527931,0.1016772930902681,5,1
1104,Évry-Courcouronnes,2020,10130.0,establishment_creations,8975.0,7321.0,6322.0,0.2259254200245868,0.4196456817462828,1,1,1,1,17,6835.0,6854.012958538663,0.16844715585722855,5,1
1104,Évry-Courcouronnes,2021,11332.0,establishment_creations,10130.0,8975.0,7321.0,0.1286908077994429,0.3836907526294222,1,1,1,1,17,7052.6,7069.547127281669,0.01345861096997358,5,1
1104,Évry-Courcouronnes,2022,11394.0,establishment_creations,11332.0,10130.0,8975.0,0.1186574531095755,0.2626183844011142,1,1,1,1,17,5827.6,5815.059670073514,0.19766090790505675,5,1
1104,Évry-Courcouronnes,2023,11340.0,establishment_creations,11394.0,11332.0,10130.0,0.0054712319096364,0.1247778874629812,1,1,1,1,17,6484.0,6488.411009241983,-0.0013568395123758799,5,1
1104,Évry-Courcouronnes,2024,12180.0,establishment_creations,11340.0,11394.0,11332.0,-0.0047393364928909,0.000705965407695,1,1,1,1,17,6342.0,6350.047062160903,-0.024190397265434697,5,1
1105,Fontainebleau-Nemours,2012,1803.0,establishment_creations,,,,,,1,0,0,0,18,,,,0,0
1105,Fontainebleau-Nemours,2013,1846.0,establishment_creations,1803.0,,,,,1,1,0,0,18,,,,0,0
1105,Fontainebleau-Nemours,2014,1797.0,establishment_creations,1846.0,1803.0,,0.023849140321686,,1,1,1,0,18,,,,0,0
1105,Fontainebleau-Nemours,2015,1766.0,establishment_creations,1797.0,1846.0,1803.0,-0.0265438786565547,-0.0033277870216306,1,1,1,1,18,,,,0,0
1105,Fontainebleau-Nemours,2016,1943.0,establishment_creations,1766.0,1797.0,1846.0,-0.0172509738452977,-0.0433369447453954,1,1,1,1,18,,,,0,0
1105,Fontainebleau-Nemours,2017,2046.0,establishment_creations,1943.0,1766.0,1797.0,0.1002265005662514,0.0812465219810795,1,1,1,1,18,794.6,794.5834236545228,0.00640158735760874,5,1
1105,Fontainebleau-Nemours,2018,2256.0,establishment_creations,2046.0,1943.0,1766.0,0.0530108080288214,0.1585503963759909,1,1,1,1,18,1042.2,1039.0481793100287,-0.05582138012660017,5,1
1105,Fontainebleau-Nemours,2019,2630.0,establishment_creations,2256.0,2046.0,1943.0,0.1026392961876832,0.1610910962429233,1,1,1,1,18,2678.8,2673.8017729035605,0.10413663447064195,5,1
1105,Fontainebleau-Nemours,2020,2653.0,establishment_creations,2630.0,2256.0,2046.0,0.1657801418439716,0.2854349951124145,1,1,1,1,18,2235.0,2228.038827756865,0.12466055584336648,5,1
1105,Fontainebleau-Nemours,2021,3043.0,establishment_creations,2653.0,2630.0,2256.0,0.0087452471482889,0.1759751773049645,1,1,1,1,18,3434.2,3437.46675929238,0.039545211516555615,5,1
1105,Fontainebleau-Nemours,2022,3204.0,establishment_creations,3043.0,2653.0,2630.0,0.1470033923859781,0.1570342205323193,1,1,1,1,18,3248.2,3243.572981783537,0.21557656151855512,5,1
1105,Fontainebleau-Nemours,2023,3128.0,establishment_creations,3204.0,3043.0,2653.0,0.0529083141636542,0.2076894082171127,1,1,1,1,18,3459.0,3449.36124605289,0.028654182334645877,5,1
1105,Fontainebleau-Nemours,2024,3300.0,establishment_creations,3128.0,3204.0,3043.0,-0.0237203495630461,0.0279329608938547,1,1,1,1,18,3164.6,3149.2806654063806,-0.0514354839948588,5,1
1106,Marne-la-Vallée,2012,4412.0,establishment_creations,,,,,,1,0,0,0,19,,,,0,0
1106,Marne-la-Vallée,2013,4382.0,establishment_creations,4412.0,,,,,1,1,0,0,19,,,,0,0
1106,Marne-la-Vallée,2014,4484.0,establishment_creations,4382.0,4412.0,,-0.0067996373526745,,1,1,1,0,19,,,,0,0
1106,Marne-la-Vallée,2015,4554.0,establishment_creations,4484.0,4382.0,4412.0,0.0232770424463715,0.0163191296464188,1,1,1,1,19,,,,0,0
1106,Marne-la-Vallée,2016,4848.0,establishment_creations,4554.0,4484.0,4382.0,0.0156110615521855,0.0392514833409402,1,1,1,1,19,,,,0,0
1106,Marne-la-Vallée,2017,5439.0,establishment_creations,4848.0,4554.0,4484.0,0.064558629776021,0.0811775200713648,1,1,1,1,19,4838.6,4836.175673435101,-0.01615709270557314,5,1
1106,Marne-la-Vallée,2018,6149.0,establishment_creations,5439.0,4848.0,4554.0,0.1219059405940594,0.1943346508563899,1,1,1,1,19,12072.8,12067.112486693552,0.09708799769886196,5,1
1106,Marne-la-Vallée,2019,7761.0,establishment_creations,6149.0,5439.0,4848.0,0.1305387019672734,0.2683580858085808,1,1,1,1,19,11345.8,11265.659949576271,0.11046793024820312,5,1
1106,Marne-la-Vallée,2020,8169.0,establishment_creations,7761.0,6149.0,5439.0,0.2621564482029598,0.4269167126309983,1,1,1,1,19,15738.8,15627.653138094029,0.17726490339677392,5,1
1106,Marne-la-Vallée,2021,9573.0,establishment_creations,8169.0,7761.0,6149.0,0.0525705450328565,0.3285087006017239,1,1,1,1,19,10156.8,10098.381629943415,0.038274134281698624,5,1
1106,Marne-la-Vallée,2022,9548.0,establishment_creations,9573.0,8169.0,7761.0,0.1718692618435549,0.2334750676459219,1,1,1,1,19,2476.0,2480.870776631301,0.18981932323564904,5,1
1106,Marne-la-Vallée,2023,10141.0,establishment_creations,9548.0,9573.0,8169.0,-0.002611511542881,0.168808911739503,1,1,1,1,19,2879.4,2881.9735902396,0.0448272140249314,5,1
1106,Marne-la-Vallée,2024,10244.0,establishment_creations,10141.0,9548.0,9573.0,0.0621072475911185,0.0593335422542567,1,1,1,1,19,4209.2,4202.825124765671,-0.01413863301600422,5,1
1107,Meaux,2012,1729.0,establishment_creations,,,,,,1,0,0,0,20,,,,0,0
1107,Meaux,2013,1665.0,establishment_creations,1729.0,,,,,1,1,0,0,20,,,,0,0
1107,Meaux,2014,1731.0,establishment_creations,1665.0,1729.0,,-0.0370156159629843,,1,1,1,0,20,,,,0,0
1107,Meaux,2015,1733.0,establishment_creations,1731.0,1665.0,1729.0,0.0396396396396396,0.0011567379988432,1,1,1,1,20,,,,0,0
1107,Meaux,2016,1854.0,establishment_creations,1733.0,1731.0,1665.0,0.0011554015020219,0.0408408408408408,1,1,1,1,20,,,,0,0
1107,Meaux,2017,2101.0,establishment_creations,1854.0,1733.0,1731.0,0.0698211194460473,0.07105719237435,1,1,1,1,20,27281.6,27286.69150769256,0.021435081424614737,5,1
1107,Meaux,2018,2329.0,establishment_creations,2101.0,1854.0,1733.0,0.1332254584681769,0.2123485285631852,1,1,1,1,20,32534.0,32572.806245629617,0.08479831805698343,5,1
1107,Meaux,2019,2828.0,establishment_creations,2329.0,2101.0,1854.0,0.10851975249881,0.256202804746494,1,1,1,1,20,14960.4,14938.113994873143,0.12245712329029845,5,1
1107,Meaux,2020,2964.0,establishment_creations,2828.0,2329.0,2101.0,0.2142550450837269,0.3460257020466444,1,1,1,1,20,14752.6,14652.57161777297,0.19349430031922682,5,1
1107,Meaux,2021,3593.0,establishment_creations,2964.0,2828.0,2329.0,0.048090523338048,0.2726492056676685,1,1,1,1,20,13319.0,13217.453361326725,0.01033783577985992,5,1
1107,Meaux,2022,3604.0,establishment_creations,3593.0,2964.0,2828.0,0.2122132253711201,0.2705091937765205,1,1,1,1,20,8840.6,8853.48085443865,0.20195195609973737,5,1
1107,Meaux,2023,3640.0,establishment_creations,3604.0,3593.0,2964.0,0.003061508488728,0.2159244264507422,1,1,1,1,20,7716.0,7706.527991988499,0.012561970884774582,5,1
1107,Meaux,2024,3795.0,establishment_creations,3640.0,3604.0,3593.0,0.0099889012208657,0.0130809908154745,1,1,1,1,20,7909.8,7913.5981652281,0.01314313684732778,5,1
1108,Melun,2012,1617.0,establishment_creations,,,,,,1,0,0,0,21,,,,0,0
1108,Melun,2013,1666.0,establishment_creations,1617.0,,,,,1,1,0,0,21,,,,0,0
1108,Melun,2014,1685.0,establishment_creations,1666.0,1617.0,,0.0303030303030303,,1,1,1,0,21,,,,0,0
1108,Melun,2015,1627.0,establishment_creations,1685.0,1666.0,1617.0,0.0114045618247298,0.0420531849103277,1,1,1,1,21,,,,0,0
1108,Melun,2016,1752.0,establishment_creations,1627.0,1685.0,1666.0,-0.0344213649851632,-0.0234093637454982,1,1,1,1,21,,,,0,0
1108,Melun,2017,1920.0,establishment_creations,1752.0,1627.0,1685.0,0.0768285187461585,0.0397626112759643,1,1,1,1,21,2233.8,2233.984316519295,0.07636050882976284,5,1
1108,Melun,2018,2206.0,establishment_creations,1920.0,1752.0,1627.0,0.0958904109589041,0.1800860479409957,1,1,1,1,21,4825.8,4814.352964943135,0.048190097822748204,5,1
1108,Melun,2019,2732.0,establishment_creations,2206.0,1920.0,1752.0,0.1489583333333333,0.2591324200913242,1,1,1,1,21,4291.4,4290.524388924341,0.09753803023913492,5,1
1108,Melun,2020,2983.0,establishment_creations,2732.0,2206.0,1920.0,0.2384406165004533,0.4229166666666666,1,1,1,1,21,8504.0,8493.512965317315,0.1389576031213314,5,1
1108,Melun,2021,3533.0,establishment_creations,2983.0,2732.0,2206.0,0.0918740849194729,0.3522212148685403,1,1,1,1,21,3509.6,3508.659689950921,0.05190609007716227,5,1
1108,Melun,2022,3537.0,establishment_creations,3533.0,2983.0,2732.0,0.1843781428092524,0.2931918008784773,1,1,1,1,21,4479.2,4484.20712391838,0.19699327588008037,5,1
1108,Melun,2023,3591.0,establishment_creations,3537.0,3533.0,2983.0,0.0011321822813472,0.1857190747569561,1,1,1,1,21,5343.8,5333.293042458814,-0.027496080153446976,5,1
1108,Melun,2024,3977.0,establishment_creations,3591.0,3537.0,3533.0,0.015267175572519,0.0164166430795358,1,1,1,1,21,6505.4,6520.97042870818,-0.0015109705312715404,5,1
1109,Paris,2012,102158.0,establishment_creations,,,,,,1,0,0,0,22,,,,0,0
1109,Paris,2013,100390.0,establishment_creations,102158.0,,,,,1,1,0,0,22,,,,0,0
1109,Paris,2014,108217.0,establishment_creations,100390.0,102158.0,,-0.0173065251864758,,1,1,1,0,22,,,,0,0
1109,Paris,2015,111761.0,establishment_creations,108217.0,100390.0,102158.0,0.0779659328618388,0.0593100882946024,1,1,1,1,22,,,,0,0
1109,Paris,2016,127779.0,establishment_creations,111761.0,108217.0,100390.0,0.0327490135560956,0.1132682538101404,1,1,1,1,22,,,,0,0
1109,Paris,2017,140956.0,establishment_creations,127779.0,111761.0,108217.0,0.1433236996805683,0.1807664230204126,1,1,1,1,22,2088.6,2088.6976706681135,-0.009606769978170202,5,1
1109,Paris,2018,162474.0,establishment_creations,140956.0,127779.0,111761.0,0.1031233614287167,0.2612270827927452,1,1,1,1,22,2396.0,2390.393679165367,0.037260836691203135,5,1
1109,Paris,2019,181243.0,establishment_creations,162474.0,140956.0,127779.0,0.1526575669003093,0.2715234897753152,1,1,1,1,22,6858.2,6862.004460841083,0.1656574030854015,5,1
1109,Paris,2020,182052.0,establishment_creations,181243.0,162474.0,140956.0,0.1155200216650048,0.2858125940009648,1,1,1,1,22,9367.0,9346.200724870077,0.18110799782097844,5,1
1109,Paris,2021,195536.0,establishment_creations,182052.0,181243.0,162474.0,0.0044636206639704,0.1204992798847815,1,1,1,1,22,4598.6,4588.138479018888,0.06345123004267944,5,1
1109,Paris,2022,202584.0,establishment_creations,195536.0,182052.0,181243.0,0.0740667501592951,0.0788609766997897,1,1,1,1,22,16584.4,16413.189109619427,0.15735591225910345,5,1
1109,Paris,2023,207701.0,establishment_creations,202584.0,195536.0,182052.0,0.0360445135422633,0.1127809636807066,1,1,1,1,22,16396.4,16227.725830399148,-0.0046261119975343394,5,1
1109,Paris,2024,227043.0,establishment_creations,207701.0,202584.0,195536.0,0.0252586581368716,0.0622136077244088,1,1,1,1,22,17973.6,17768.494342716363,-0.00210228606405372,5,1
1110,Provins,2012,476.0,establishment_creations,,,,,,1,0,0,0,23,,,,0,0
1110,Provins,2013,459.0,establishment_creations,476.0,,,,,1,1,0,0,23,,,,0,0
1110,Provins,2014,419.0,establishment_creations,459.0,476.0,,-0.0357142857142857,,1,1,1,0,23,,,,0,0
1110,Provins,2015,420.0,establishment_creations,419.0,459.0,476.0,-0.0871459694989106,-0.1197478991596638,1,1,1,1,23,,,,0,0
1110,Provins,2016,456.0,establishment_creations,420.0,419.0,459.0,0.0023866348448687,-0.0849673202614379,1,1,1,1,23,,,,0,0
1110,Provins,2017,498.0,establishment_creations,456.0,420.0,419.0,0.0857142857142857,0.0883054892601432,1,1,1,1,23,542.4,541.9175950221336,-0.006689083330850061,5,1
1110,Provins,2018,504.0,establishment_creations,498.0,456.0,420.0,0.0921052631578947,0.1857142857142857,1,1,1,1,23,1523.8,1512.8257184043496,0.040960616225627924,5,1
1110,Provins,2019,570.0,establishment_creations,504.0,498.0,456.0,0.0120481927710843,0.1052631578947368,1,1,1,1,23,1497.6,1492.8459139037473,0.07265264923298191,5,1
1110,Provins,2020,625.0,establishment_creations,570.0,504.0,498.0,0.1309523809523809,0.144578313253012,1,1,1,1,23,1566.6,1583.4760647526384,0.16077682943486135,5,1
1110,Provins,2021,720.0,establishment_creations,625.0,570.0,504.0,0.0964912280701754,0.2400793650793651,1,1,1,1,23,2137.4,2116.469935745028,0.0457029766705672,5,1
1110,Provins,2022,802.0,establishment_creations,720.0,625.0,570.0,0.152,0.2631578947368421,1,1,1,1,23,2505.2,2486.199856163801,0.14901079099927544,5,1
